STATE,PREC,SEQ,CALL,AGE9,RACE,SEX,DEMVOTE,TIME,ISSUE,QUALITY,CLINTON,HLTHPLAN,ISSVQUAL,ABORTION,FINSIT,UNION,PARTYID,EDUC,RELIGION,BRADUNFR,INCOME,GOREUNFR,IDEOLOGY,PHIL3,OVER65,OVER75,STR8DEMS,GORE2LIB,BRAD2LIB,QTYPE,BACKSIDE,GEOCODE,AGE4,AGEABC,PARTY,AGE65,AGE75,BUSH,MCCAIN,GOREBUSH,GOREMCAN,PREVPRID,GORE,BRADLEY,BCPERSON,REGDEMME,REL5,WEIGHT
20.0,41.0,24.0,SECOND CALL,65-74,WHITE,FEMALE,GORE,BEFORE THAT,HEALTH CARE,HAS THE RIGHT EXPERIENCE,APPROVE,GORE PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,BETTER,NO,INDEPENDENT,HIGH SCHOOL GRADUATE,PROTESTANT,NO,"$15,000-$29,000",NO,MODERATE,MODERATE,65+,18-74,BOTH,ABOUT RIGHT,NOT LIBERAL ENOUGH,STATE,COMPLETE,2,60+,60+,INDEPENDENT/OTHER,65+,65-74,UNFAVORABLE,FAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,UNFAVORABLE,,PROTESTANT/OTHER CHRISTIAN,0.782
20.0,41.0,25.0,SECOND CALL,25-29,WHITE,MALE,GORE,THIS YEAR,EDUCATION,HAS THE RIGHT EXPERIENCE,APPROVE,GORE PLAN BETTER,CANDS PERSONAL QUALITIES,LEGAL IN ALL CASES,BETTER,,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,PROTESTANT,OMITS,"UNDER $15,000",OMITS,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,BOTH,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,2,18-29,25-29,DEMOCRAT,25-29,25-29,FAVORABLE,FAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,FAVORABLE,DEMOCRAT,PROTESTANT/OTHER CHRISTIAN,0.765
20.0,41.0,26.0,SECOND CALL,40-44,WHITE,FEMALE,BRADLEY,THIS YEAR,OMITS,NOT TYPICAL POLITICAN,APPROVE,BRADLEY PLAN BETTER,CANDS PERSONAL QUALITIES,LEGAL IN MOST CASES,BETTER,NO,DEMOCRAT,POST GRADUATE STUDY,PROTESTANT,NO,"$75,000-$99,999",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,BRADLEY,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,2,30-44,40-49,DEMOCRAT,40-49,40-49,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,FAVORABLE,DEMOCRAT,PROTESTANT/OTHER CHRISTIAN,0.654
20.0,41.0,27.0,SECOND CALL,30-39,WHITE,MALE,BRADLEY,BEFORE THAT,HEALTH CARE,STRONG LEADER,APPROVE,BRADLEY PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,WORSE,NO,DEMOCRAT,POST GRADUATE STUDY,SOMETHING ELSE,NO,"UNDER $15,000",NO,VERY LIBERAL,LIBERAL,18-64,18-74,BRADLEY,ABOUT RIGHT,NOT LIBERAL ENOUGH,STATE,COMPLETE,2,30-44,30-39,DEMOCRAT,30-39,30-39,UNFAVORABLE,FAVORABLE,GORE,MCCAIN,YES,FAVORABLE,FAVORABLE,FAVORABLE,,SOMETHING ELSE,0.622
20.0,41.0,28.0,SECOND CALL,50-59,WHITE,FEMALE,GORE,WITHIN LAST 3 DAYS,SOCIAL SECURITY/MEDICARE,HAS THE RIGHT EXPERIENCE,APPROVE,GORE PLAN BETTER,CANDS PERSONAL QUALITIES,LEGAL IN ALL CASES,BETTER,NO,DEMOCRAT,COLLEGE GRADUATE,CATHOLIC,NO,"$30,000-$49,000",NO,VERY LIBERAL,LIBERAL,18-64,18-74,NEITHER,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,2,45-59,50-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,FAVORABLE,UNDECLARED/INDEPENDENT,CATHOLIC,0.707
20.0,41.0,29.0,SECOND CALL,45-49,WHITE,FEMALE,GORE,BEFORE THAT,HEALTH CARE,HAS THE RIGHT EXPERIENCE,APPROVE,GORE PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,SAME,NO,DEMOCRAT,COLLEGE GRADUATE,PROTESTANT,NO,"$30,000-$49,000",NO,VERY LIBERAL,LIBERAL,18-64,18-74,BOTH,NOT LIBERAL ENOUGH,NOT LIBERAL ENOUGH,STATE,COMPLETE,2,45-59,40-49,DEMOCRAT,40-49,40-49,UNFAVORABLE,FAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,UNFAVORABLE,DEMOCRAT,PROTESTANT/OTHER CHRISTIAN,0.707
20.0,41.0,30.0,SECOND CALL,50-59,WHITE,FEMALE,BRADLEY,WITHIN LAST WEEK,RACE RELATIONS,OMITS,DISAPPROVE,BRADLEY PLAN BETTER,CANDS PERSONAL QUALITIES,LEGAL IN ALL CASES,BETTER,NO,INDEPENDENT,POST GRADUATE STUDY,CATHOLIC,OMITS,"$100,000 OR MORE",OMITS,VERY LIBERAL,LIBERAL,18-64,18-74,BRADLEY,NOT LIBERAL ENOUGH,NOT LIBERAL ENOUGH,STATE,COMPLETE,2,45-59,50-59,INDEPENDENT/OTHER,50-64,50-64,UNFAVORABLE,UNFAVORABLE,OMITS,OMITS,YES,UNFAVORABLE,FAVORABLE,OMITS,DEMOCRAT,CATHOLIC,0.654
20.0,41.0,31.0,SECOND CALL,50-59,WHITE,,BRADLEY,BEFORE THAT,EDUCATION,STANDS UP FOR BELIEFS,APPROVE,BRADLEY PLAN BETTER,CANDS PERSONAL QUALITIES,LEGAL IN ALL CASES,BETTER,NO,DEMOCRAT,POST GRADUATE STUDY,PROTESTANT,NO,"$75,000-$99,999",YES,VERY LIBERAL,LIBERAL,18-64,18-74,BRADLEY,NOT LIBERAL ENOUGH,ABOUT RIGHT,STATE,COMPLETE,2,45-59,50-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,FAVORABLE,DEMOCRAT,PROTESTANT/OTHER CHRISTIAN,0.622
20.0,41.0,32.0,SECOND CALL,60-64,WHITE,FEMALE,BRADLEY,THIS YEAR,ABORTION,STANDS UP FOR BELIEFS,APPROVE,BRADLEY PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,SAME,NO,DEMOCRAT,POST GRADUATE STUDY,SOMETHING ELSE,NO,"$30,000-$49,000",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,BRADLEY,NOT LIBERAL ENOUGH,NOT LIBERAL ENOUGH,STATE,COMPLETE,2,60+,60+,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,GORE,MCCAIN,YES,FAVORABLE,FAVORABLE,UNFAVORABLE,DEMOCRAT,SOMETHING ELSE,0.724
20.0,41.0,33.0,SECOND CALL,60-64,WHITE,FEMALE,BRADLEY,THIS YEAR,HEALTH CARE,STANDS UP FOR BELIEFS,APPROVE,BRADLEY PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,BETTER,NO,DEMOCRAT,POST GRADUATE STUDY,NONE,NO,"$75,000-$99,999",NO,VERY LIBERAL,LIBERAL,18-64,18-74,BRADLEY,NOT LIBERAL ENOUGH,ABOUT RIGHT,STATE,COMPLETE,2,60+,60+,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,GORE,MCCAIN,YES,FAVORABLE,FAVORABLE,FAVORABLE,DEMOCRAT,NONE,0.724
20.0,41.0,34.0,SECOND CALL,45-49,WHITE,FEMALE,BRADLEY,THIS YEAR,CAMPAIGN FINANCE REFORM,STANDS UP FOR BELIEFS,APPROVE,GORE PLAN BETTER,CANDS PERSONAL QUALITIES,LEGAL IN ALL CASES,WORSE,YES,DEMOCRAT,POST GRADUATE STUDY,SOMETHING ELSE,NO,"$50,000-$74,999",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,BRADLEY,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,2,45-59,40-49,DEMOCRAT,40-49,40-49,UNFAVORABLE,FAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,UNFAVORABLE,DEMOCRAT,SOMETHING ELSE,0.654
20.0,41.0,35.0,SECOND CALL,30-39,WHITE,MALE,GORE,THIS YEAR,HEALTH CARE,STRONG LEADER,APPROVE,GORE PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,WORSE,NO,INDEPENDENT,SOME COLLEGE OR ASSOCIATES,CATHOLIC,YES,"$30,000-$49,000",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,GORE,ABOUT RIGHT,NOT LIBERAL ENOUGH,STATE,COMPLETE,2,30-44,30-39,INDEPENDENT/OTHER,30-39,30-39,UNFAVORABLE,FAVORABLE,GORE,GORE,YES,FAVORABLE,UNFAVORABLE,FAVORABLE,DEMOCRAT,CATHOLIC,0.672
20.0,41.0,36.0,SECOND CALL,65-74,,FEMALE,BRADLEY,THIS YEAR,SOCIAL SECURITY/MEDICARE,STANDS UP FOR BELIEFS,APPROVE,BRADLEY PLAN BETTER,OMITS,LEGAL IN MOST CASES,BETTER,,INDEPENDENT,,PROTESTANT,NO,,YES,MODERATE,MODERATE,65+,18-74,BRADLEY,OMITS,OMITS,STATE,COMPLETE,2,60+,60+,INDEPENDENT/OTHER,65+,65-74,UNFAVORABLE,FAVORABLE,OMITS,MCCAIN,YES,UNFAVORABLE,FAVORABLE,UNFAVORABLE,UNDECLARED/INDEPENDENT,PROTESTANT/OTHER CHRISTIAN,0.724
20.0,41.0,37.0,SECOND CALL,50-59,WHITE,FEMALE,GORE,TODAY,ECONOMY/JOBS,HAS THE RIGHT EXPERIENCE,APPROVE,OMITS,OMITS,LEGAL IN ALL CASES,SAME,,INDEPENDENT,POST GRADUATE STUDY,SOMETHING ELSE,YES,"$30,000-$49,000",YES,VERY LIBERAL,LIBERAL,18-64,18-74,GORE,NOT LIBERAL ENOUGH,OMITS,STATE,COMPLETE,2,45-59,50-59,INDEPENDENT/OTHER,50-64,50-64,UNFAVORABLE,FAVORABLE,GORE,GORE,NO,FAVORABLE,OMITS,OMITS,DEMOCRAT,SOMETHING ELSE,0.707
20.0,41.0,38.0,SECOND CALL,50-59,WHITE,FEMALE,GORE,THIS YEAR,SOCIAL SECURITY/MEDICARE,HAS THE RIGHT EXPERIENCE,DISAPPROVE,BOTH THE SAME,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,BETTER,YES,INDEPENDENT,POST GRADUATE STUDY,OTHER CHRISTIAN,YES,"$50,000-$74,999",YES,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,BOTH,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,2,45-59,50-59,INDEPENDENT/OTHER,50-64,50-64,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,UNFAVORABLE,DEMOCRAT,PROTESTANT/OTHER CHRISTIAN,0.707
20.0,41.0,39.0,SECOND CALL,45-49,WHITE,FEMALE,BRADLEY,WITHIN LAST WEEK,ECONOMY/JOBS,HAS NEW IDEAS,APPROVE,BOTH THE SAME,CANDS PERSONAL QUALITIES,LEGAL IN MOST CASES,WORSE,NO,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,PROTESTANT,YES,"$30,000-$49,000",YES,VERY LIBERAL,LIBERAL,18-64,18-74,NEITHER,TOO LIBERAL,ABOUT RIGHT,STATE,COMPLETE,2,45-59,40-49,DEMOCRAT,40-49,40-49,UNFAVORABLE,FAVORABLE,BUSH,MCCAIN,NO,UNFAVORABLE,FAVORABLE,UNFAVORABLE,DEMOCRAT,PROTESTANT/OTHER CHRISTIAN,0.654
20.0,42.0,1.0,FIRST CALL,50-59,WHITE,MALE,BRADLEY,BEFORE THAT,OMITS,NOT TYPICAL POLITICAN,APPROVE,BRADLEY PLAN BETTER,CANDS PERSONAL QUALITIES,LEGAL IN ALL CASES,BETTER,NO,DEMOCRAT,POST GRADUATE STUDY,,NO,,YES,MODERATE,MODERATE,18-64,18-74,GORE,OMITS,OMITS,STATE,COMPLETE,2,45-59,50-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,UNFAVORABLE,OMITS,OMITS,YES,OMITS,FAVORABLE,UNFAVORABLE,DEMOCRAT,,0.626
20.0,42.0,2.0,FIRST CALL,50-59,WHITE,MALE,BRADLEY,THIS YEAR,CAMPAIGN FINANCE REFORM,STANDS UP FOR BELIEFS,APPROVE,BRADLEY PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,BETTER,NO,DEMOCRAT,COLLEGE GRADUATE,NONE,NO,"$50,000-$74,999",YES,VERY LIBERAL,LIBERAL,18-64,18-74,BRADLEY,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,2,45-59,50-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,FAVORABLE,DEMOCRAT,NONE,0.626
20.0,42.0,3.0,FIRST CALL,65-74,WHITE,FEMALE,BRADLEY,THIS YEAR,HEALTH CARE,HAS NEW IDEAS,APPROVE,BRADLEY PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,SAME,YES,DEMOCRAT,COLLEGE GRADUATE,OTHER CHRISTIAN,NO,"UNDER $15,000",NO,VERY LIBERAL,LIBERAL,65+,18-74,BRADLEY,NOT LIBERAL ENOUGH,ABOUT RIGHT,STATE,COMPLETE,2,60+,60+,DEMOCRAT,65+,65-74,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,UNFAVORABLE,DEMOCRAT,PROTESTANT/OTHER CHRISTIAN,0.729
20.0,42.0,4.0,FIRST CALL,50-59,WHITE,MALE,GORE,THIS YEAR,ECONOMY/JOBS,NOT TYPICAL POLITICAN,APPROVE,OMITS,CANDS PERSONAL QUALITIES,ILLEGAL IN ALL CASES,WORSE,NO,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,CATHOLIC,YES,"$15,000-$29,000",NO,MODERATE,MODERATE,18-64,18-74,GORE,ABOUT RIGHT,OMITS,STATE,COMPLETE,2,45-59,50-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,GORE,GORE,YES,FAVORABLE,UNFAVORABLE,FAVORABLE,DEMOCRAT,CATHOLIC,0.677
20.0,42.0,5.0,FIRST CALL,45-49,WHITE,FEMALE,BRADLEY,THIS YEAR,SOCIAL SECURITY/MEDICARE,OMITS,DISAPPROVE,OMITS,CANDS PERSONAL QUALITIES,ILLEGAL IN ALL CASES,SAME,YES,INDEPENDENT,SOME COLLEGE OR ASSOCIATES,CATHOLIC,OMITS,"$30,000-$49,000",OMITS,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,OMITS,OMITS,OMITS,STATE,COMPLETE,2,45-59,40-49,INDEPENDENT/OTHER,40-49,40-49,FAVORABLE,UNFAVORABLE,BUSH,OMITS,YES,UNFAVORABLE,FAVORABLE,UNFAVORABLE,DEMOCRAT,CATHOLIC,0.658
20.0,42.0,6.0,SECOND CALL,75+,WHITE,FEMALE,GORE,THIS YEAR,SOCIAL SECURITY/MEDICARE,HAS THE RIGHT EXPERIENCE,APPROVE,BOTH THE SAME,CANDS POSITIONS ON ISSUES,ILLEGAL IN ALL CASES,SAME,YES,DEMOCRAT,HIGH SCHOOL GRADUATE,CATHOLIC,NO,"$15,000-$29,000",NO,SOMEWHAT LIBERAL,LIBERAL,65+,75+,BOTH,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,2,60+,60+,DEMOCRAT,65+,75+,UNFAVORABLE,FAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,FAVORABLE,DEMOCRAT,CATHOLIC,0.787
20.0,42.0,7.0,SECOND CALL,50-59,WHITE,FEMALE,GORE,BEFORE THAT,SOCIAL SECURITY/MEDICARE,HAS THE RIGHT EXPERIENCE,APPROVE,GORE PLAN BETTER,CANDS PERSONAL QUALITIES,LEGAL IN ALL CASES,BETTER,NO,DEMOCRAT,HIGH SCHOOL GRADUATE,PROTESTANT,YES,"$50,000-$74,999",NO,MODERATE,MODERATE,18-64,18-74,GORE,ABOUT RIGHT,TOO LIBERAL,STATE,COMPLETE,2,45-59,50-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,UNFAVORABLE,FAVORABLE,DEMOCRAT,PROTESTANT/OTHER CHRISTIAN,0.711
20.0,42.0,8.0,SECOND CALL,45-49,WHITE,FEMALE,BRADLEY,WITHIN LAST WEEK,OMITS,OMITS,OMITS,OMITS,OMITS,OMITS,OMITS,,,,,OMITS,,OMITS,,,18-64,18-74,OMITS,OMITS,OMITS,STATE,NOT COMPLETE,2,45-59,40-49,,40-49,40-49,OMITS,OMITS,OMITS,OMITS,,OMITS,OMITS,OMITS,DEMOCRAT,,0.658
20.0,42.0,9.0,SECOND CALL,25-29,WHITE,FEMALE,BRADLEY,WITHIN LAST WEEK,EDUCATION,HAS THE RIGHT EXPERIENCE,APPROVE,GORE PLAN BETTER,CANDS PERSONAL QUALITIES,ILLEGAL IN MOST CASES,SAME,NO,INDEPENDENT,SOME COLLEGE OR ASSOCIATES,SOMETHING ELSE,NO,"$30,000-$49,000",YES,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,BRADLEY,ABOUT RIGHT,NOT LIBERAL ENOUGH,STATE,COMPLETE,2,18-29,25-29,INDEPENDENT/OTHER,25-29,25-29,UNFAVORABLE,FAVORABLE,BUSH,OMITS,YES,UNFAVORABLE,FAVORABLE,UNFAVORABLE,DEMOCRAT,SOMETHING ELSE,0.749
20.0,42.0,10.0,SECOND CALL,50-59,WHITE,MALE,GORE,BEFORE THAT,ECONOMY/JOBS,OMITS,APPROVE,BOTH THE SAME,CANDS PERSONAL QUALITIES,ILLEGAL IN MOST CASES,SAME,YES,REPUBLICAN,COLLEGE GRADUATE,CATHOLIC,NO,"$50,000-$74,999",YES,MODERATE,MODERATE,18-64,18-74,NEITHER,TOO LIBERAL,TOO LIBERAL,STATE,COMPLETE,2,45-59,50-59,REPUBLICAN,50-64,50-64,UNFAVORABLE,FAVORABLE,BUSH,MCCAIN,YES,UNFAVORABLE,UNFAVORABLE,UNFAVORABLE,DEMOCRAT,CATHOLIC,0.677
20.0,42.0,11.0,THIRD CALL,50-59,WHITE,FEMALE,BRADLEY,THIS YEAR,CAMPAIGN FINANCE REFORM,NOT TYPICAL POLITICAN,DISAPPROVE,OMITS,OMITS,LEGAL IN MOST CASES,SAME,NO,DEMOCRAT,COLLEGE GRADUATE,PROTESTANT,OMITS,"$15,000-$29,000",OMITS,MODERATE,MODERATE,18-64,18-74,BRADLEY,OMITS,OMITS,STATE,COMPLETE,2,45-59,50-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,UNFAVORABLE,BUSH,OMITS,YES,UNFAVORABLE,FAVORABLE,UNFAVORABLE,DEMOCRAT,PROTESTANT/OTHER CHRISTIAN,0.658
20.0,42.0,12.0,THIRD CALL,40-44,WHITE,FEMALE,BRADLEY,WITHIN LAST WEEK,RACE RELATIONS,STANDS UP FOR BELIEFS,APPROVE,GORE PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,SAME,NO,INDEPENDENT,POST GRADUATE STUDY,NONE,NO,"$30,000-$49,000",NO,VERY LIBERAL,LIBERAL,18-64,18-74,BRADLEY,NOT LIBERAL ENOUGH,ABOUT RIGHT,STATE,COMPLETE,2,30-44,40-49,INDEPENDENT/OTHER,40-49,40-49,UNFAVORABLE,FAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,FAVORABLE,UNDECLARED/INDEPENDENT,NONE,0.658
20.0,42.0,13.0,THIRD CALL,30-39,WHITE,FEMALE,BRADLEY,WITHIN LAST WEEK,OMITS,HAS NEW IDEAS,APPROVE,BOTH THE SAME,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,BETTER,NO,INDEPENDENT,COLLEGE GRADUATE,OTHER CHRISTIAN,YES,"$50,000-$74,999",YES,MODERATE,MODERATE,18-64,18-74,BRADLEY,OMITS,ABOUT RIGHT,STATE,COMPLETE,2,30-44,30-39,INDEPENDENT/OTHER,30-39,30-39,UNFAVORABLE,FAVORABLE,GORE,GORE,YES,UNFAVORABLE,FAVORABLE,UNFAVORABLE,DEMOCRAT,PROTESTANT/OTHER CHRISTIAN,0.658
20.0,42.0,14.0,THIRD CALL,65-74,WHITE,MALE,GORE,THIS YEAR,HEALTH CARE,HAS THE RIGHT EXPERIENCE,APPROVE,GORE PLAN BETTER,CANDS POSITIONS ON ISSUES,ILLEGAL IN MOST CASES,BETTER,NO,DEMOCRAT,POST GRADUATE STUDY,CATHOLIC,NO,"$75,000-$99,999",NO,SOMEWHAT LIBERAL,LIBERAL,65+,18-74,BRADLEY,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,2,60+,60+,DEMOCRAT,65+,65-74,UNFAVORABLE,FAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,UNFAVORABLE,DEMOCRAT,CATHOLIC,0.75
20.0,42.0,15.0,THIRD CALL,40-44,WHITE,FEMALE,BRADLEY,THIS YEAR,HEALTH CARE,NOT TYPICAL POLITICAN,APPROVE,BRADLEY PLAN BETTER,CANDS PERSONAL QUALITIES,LEGAL IN ALL CASES,BETTER,NO,DEMOCRAT,POST GRADUATE STUDY,SOMETHING ELSE,NO,"$50,000-$74,999",NO,VERY LIBERAL,LIBERAL,18-64,18-74,BRADLEY,NOT LIBERAL ENOUGH,NOT LIBERAL ENOUGH,STATE,COMPLETE,2,30-44,40-49,DEMOCRAT,40-49,40-49,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,UNFAVORABLE,FAVORABLE,UNFAVORABLE,DEMOCRAT,SOMETHING ELSE,0.658
20.0,42.0,16.0,THIRD CALL,50-59,WHITE,MALE,GORE,BEFORE THAT,HEALTH CARE,STRONG LEADER,APPROVE,GORE PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,BETTER,NO,DEMOCRAT,HIGH SCHOOL GRADUATE,CATHOLIC,YES,"$15,000-$29,000",NO,MODERATE,MODERATE,18-64,18-74,GORE,ABOUT RIGHT,TOO LIBERAL,STATE,COMPLETE,2,45-59,50-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,UNFAVORABLE,FAVORABLE,DEMOCRAT,CATHOLIC,0.677
20.0,42.0,17.0,THIRD CALL,30-39,WHITE,FEMALE,GORE,BEFORE THAT,OMITS,OMITS,APPROVE,OMITS,OMITS,LEGAL IN MOST CASES,BETTER,NO,INDEPENDENT,SOME COLLEGE OR ASSOCIATES,OTHER CHRISTIAN,OMITS,"$50,000-$74,999",OMITS,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,BOTH,OMITS,OMITS,STATE,COMPLETE,2,30-44,30-39,INDEPENDENT/OTHER,30-39,30-39,FAVORABLE,UNFAVORABLE,BUSH,OMITS,YES,UNFAVORABLE,UNFAVORABLE,FAVORABLE,DEMOCRAT,PROTESTANT/OTHER CHRISTIAN,0.711
20.0,42.0,18.0,THIRD CALL,50-59,WHITE,FEMALE,GORE,BEFORE THAT,ECONOMY/JOBS,STANDS UP FOR BELIEFS,APPROVE,GORE PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,SAME,YES,INDEPENDENT,POST GRADUATE STUDY,SOMETHING ELSE,NO,"$75,000-$99,999",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,BOTH,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,2,45-59,50-59,INDEPENDENT/OTHER,50-64,50-64,FAVORABLE,FAVORABLE,GORE,GORE,NO,FAVORABLE,FAVORABLE,FAVORABLE,DEMOCRAT,SOMETHING ELSE,0.711
20.0,42.0,19.0,THIRD CALL,50-59,WHITE,FEMALE,BRADLEY,TODAY,CAMPAIGN FINANCE REFORM,NOT TYPICAL POLITICAN,APPROVE,BRADLEY PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,BETTER,NO,INDEPENDENT,POST GRADUATE STUDY,OTHER CHRISTIAN,NO,"$30,000-$49,000",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,BRADLEY,NOT LIBERAL ENOUGH,ABOUT RIGHT,STATE,COMPLETE,2,45-59,50-59,INDEPENDENT/OTHER,50-64,50-64,UNFAVORABLE,FAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,FAVORABLE,DEMOCRAT,PROTESTANT/OTHER CHRISTIAN,0.658
20.0,42.0,20.0,THIRD CALL,50-59,WHITE,FEMALE,GORE,BEFORE THAT,EDUCATION,CAN WIN IN NOVEMBER,APPROVE,BOTH THE SAME,CANDS PERSONAL QUALITIES,LEGAL IN MOST CASES,SAME,YES,INDEPENDENT,POST GRADUATE STUDY,PROTESTANT,YES,,YES,MODERATE,MODERATE,18-64,18-74,BOTH,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,2,45-59,50-59,INDEPENDENT/OTHER,50-64,50-64,FAVORABLE,FAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,FAVORABLE,DEMOCRAT,PROTESTANT/OTHER CHRISTIAN,0.711
20.0,42.0,21.0,THIRD CALL,50-59,WHITE,FEMALE,BRADLEY,THIS YEAR,ABORTION,NOT TYPICAL POLITICAN,APPROVE,BOTH THE SAME,OMITS,LEGAL IN MOST CASES,SAME,YES,DEMOCRAT,POST GRADUATE STUDY,PROTESTANT,NO,"$30,000-$49,000",YES,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,NEITHER,NOT LIBERAL ENOUGH,ABOUT RIGHT,STATE,COMPLETE,2,45-59,50-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,GORE,MCCAIN,YES,FAVORABLE,FAVORABLE,UNFAVORABLE,UNDECLARED/INDEPENDENT,PROTESTANT/OTHER CHRISTIAN,0.658
20.0,42.0,22.0,THIRD CALL,60-64,WHITE,FEMALE,GORE,THIS YEAR,ECONOMY/JOBS,HAS THE RIGHT EXPERIENCE,APPROVE,GORE PLAN BETTER,CANDS PERSONAL QUALITIES,LEGAL IN MOST CASES,BETTER,YES,DEMOCRAT,POST GRADUATE STUDY,PROTESTANT,NO,"$50,000-$74,999",NO,MODERATE,MODERATE,18-64,18-74,GORE,ABOUT RIGHT,TOO LIBERAL,STATE,COMPLETE,2,60+,60+,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,GORE,MCCAIN,NO,FAVORABLE,UNFAVORABLE,FAVORABLE,DEMOCRAT,PROTESTANT/OTHER CHRISTIAN,0.787
