STATE,PREC,SEQ,CALL,AGE9,RACE,SEX,DEMVOTE,TIME,ISSUE,QUALITY,CLINTON,HLTHPLAN,ISSVQUAL,ABORTION,FINSIT,UNION,PARTYID,EDUC,RELIGION,BRADUNFR,INCOME,GOREUNFR,IDEOLOGY,PHIL3,OVER65,OVER75,STR8DEMS,GORE2LIB,BRAD2LIB,QTYPE,BACKSIDE,GEOCODE,AGE4,AGEABC,PARTY,AGE65,AGE75,BUSH,MCCAIN,GOREBUSH,GOREMCAN,PREVPRID,GORE,BRADLEY,BCPERSON,REGDEMGA,REL5,WEIGHT
22.0,47.0,31.0,THIRD CALL,50-59,WHITE,FEMALE,GORE,THIS YEAR,EDUCATION,CAN WIN IN NOVEMBER,APPROVE,2,CANDS POSITIONS ON ISSUES,ILLEGAL IN MOST CASES,SAME,NO,DEMOCRAT,POST GRADUATE STUDY,CATHOLIC,YES,"$50,000-$74,999",NO,MODERATE,MODERATE,18-64,18-74,BRADLEY,ABOUT RIGHT,TOO LIBERAL,STATE,COMPLETE,EAST,45-59,50-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,UNFAVORABLE,REPUBLICAN,CATHOLIC,0.51
22.0,47.0,32.0,THIRD CALL,50-59,WHITE,FEMALE,GORE,THIS YEAR,HEALTH CARE,HAS THE RIGHT EXPERIENCE,APPROVE,1,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,SAME,NO,DEMOCRAT,POST GRADUATE STUDY,JEWISH,NO,"$100,000 OR MORE",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,NEITHER,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,EAST,45-59,50-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,UNFAVORABLE,REPUBLICAN,JEWISH,0.51
22.0,47.0,33.0,THIRD CALL,30-39,WHITE,FEMALE,BRADLEY,WITHIN LAST WEEK,CAMPAIGN FINANCE REFORM,NOT TYPICAL POLITICAN,APPROVE,3,CANDS PERSONAL QUALITIES,LEGAL IN MOST CASES,BETTER,YES,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,PROTESTANT,NO,"$30,000-$49,000",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,BOTH,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,EAST,30-44,30-39,DEMOCRAT,30-39,30-39,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,UNFAVORABLE,REPUBLICAN,PROTESTANT/OTHER CHRISTIAN,0.547
22.0,47.0,34.0,THIRD CALL,30-39,WHITE,MALE,GORE,THIS YEAR,HEALTH CARE,HAS THE RIGHT EXPERIENCE,APPROVE,3,CANDS PERSONAL QUALITIES,LEGAL IN ALL CASES,BETTER,NO,INDEPENDENT,COLLEGE GRADUATE,OTHER CHRISTIAN,YES,"$75,000-$99,999",NO,MODERATE,MODERATE,18-64,18-74,BOTH,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,EAST,30-44,30-39,INDEPENDENT/OTHER,30-39,30-39,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,FAVORABLE,REPUBLICAN,PROTESTANT/OTHER CHRISTIAN,0.559
22.0,47.0,35.0,THIRD CALL,50-59,WHITE,FEMALE,GORE,THIS YEAR,EDUCATION,CAN WIN IN NOVEMBER,APPROVE,2,CANDS POSITIONS ON ISSUES,ILLEGAL IN MOST CASES,SAME,NO,DEMOCRAT,POST GRADUATE STUDY,CATHOLIC,YES,"$50,000-$74,999",NO,MODERATE,MODERATE,18-64,18-74,BRADLEY,ABOUT RIGHT,TOO LIBERAL,STATE,COMPLETE,EAST,45-59,50-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,UNFAVORABLE,REPUBLICAN,CATHOLIC,0.51
22.0,47.0,36.0,THIRD CALL,45-49,WHITE,FEMALE,BRADLEY,WITHIN LAST 3 DAYS,HEALTH CARE,STANDS UP FOR BELIEFS,APPROVE,2,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,SAME,NO,INDEPENDENT,COLLEGE GRADUATE,CATHOLIC,OMITS,,OMITS,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,BRADLEY,TOO LIBERAL,ABOUT RIGHT,STATE,COMPLETE,EAST,45-59,40-49,INDEPENDENT/OTHER,40-49,40-49,UNFAVORABLE,FAVORABLE,GORE,MCCAIN,YES,UNFAVORABLE,FAVORABLE,UNFAVORABLE,REPUBLICAN,CATHOLIC,0.547
22.0,49.0,1.0,FIRST CALL,65-74,WHITE,MALE,GORE,WITHIN LAST WEEK,SOCIAL SECURITY/MEDICARE,CAN WIN IN NOVEMBER,APPROVE,3,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,BETTER,YES,DEMOCRAT,POST GRADUATE STUDY,PROTESTANT,NO,"$100,000 OR MORE",NO,SOMEWHAT LIBERAL,LIBERAL,65+,18-74,BOTH,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,BOSTON AREA,60+,60+,DEMOCRAT,65+,65-74,FAVORABLE,FAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,UNFAVORABLE,REPUBLICAN,PROTESTANT/OTHER CHRISTIAN,1.244
22.0,49.0,2.0,FIRST CALL,40-44,WHITE,FEMALE,GORE,THIS YEAR,ECONOMY/JOBS,CAN WIN IN NOVEMBER,APPROVE,3,CANDS PERSONAL QUALITIES,LEGAL IN ALL CASES,SAME,NO,DEMOCRAT,POST GRADUATE STUDY,PROTESTANT,NO,"$100,000 OR MORE",NO,VERY LIBERAL,LIBERAL,18-64,18-74,BRADLEY,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,BOSTON AREA,30-44,40-49,DEMOCRAT,40-49,40-49,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,UNFAVORABLE,REPUBLICAN,PROTESTANT/OTHER CHRISTIAN,0.965
22.0,49.0,3.0,FIRST CALL,50-59,WHITE,FEMALE,GORE,WITHIN LAST 3 DAYS,ECONOMY/JOBS,HAS THE RIGHT EXPERIENCE,APPROVE,1,CANDS PERSONAL QUALITIES,LEGAL IN ALL CASES,BETTER,NO,DEMOCRAT,POST GRADUATE STUDY,PROTESTANT,NO,"$100,000 OR MORE",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,BRADLEY,ABOUT RIGHT,TOO LIBERAL,STATE,COMPLETE,BOSTON AREA,45-59,50-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,UNFAVORABLE,REPUBLICAN,PROTESTANT/OTHER CHRISTIAN,0.965
22.0,49.0,4.0,FIRST CALL,60-64,WHITE,FEMALE,BRADLEY,WITHIN LAST 3 DAYS,SOCIAL SECURITY/MEDICARE,STANDS UP FOR BELIEFS,DISAPPROVE,2,CANDS POSITIONS ON ISSUES,ILLEGAL IN MOST CASES,BETTER,NO,INDEPENDENT,POST GRADUATE STUDY,CATHOLIC,NO,"$100,000 OR MORE",YES,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,BRADLEY,TOO LIBERAL,ABOUT RIGHT,STATE,COMPLETE,BOSTON AREA,60+,60+,INDEPENDENT/OTHER,50-64,50-64,UNFAVORABLE,FAVORABLE,GORE,MCCAIN,YES,UNFAVORABLE,FAVORABLE,UNFAVORABLE,REPUBLICAN,CATHOLIC,0.912
22.0,49.0,5.0,FIRST CALL,50-59,WHITE,MALE,GORE,BEFORE THAT,ECONOMY/JOBS,HAS THE RIGHT EXPERIENCE,APPROVE,1,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,SAME,NO,DEMOCRAT,POST GRADUATE STUDY,JEWISH,NO,"$100,000 OR MORE",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,BOTH,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,BOSTON AREA,45-59,50-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,FAVORABLE,REPUBLICAN,JEWISH,0.989
22.0,49.0,6.0,FIRST CALL,45-49,WHITE,MALE,GORE,THIS YEAR,SOCIAL SECURITY/MEDICARE,HAS THE RIGHT EXPERIENCE,APPROVE,1,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,SAME,YES,DEMOCRAT,COLLEGE GRADUATE,PROTESTANT,NO,"$75,000-$99,999",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,GORE,ABOUT RIGHT,TOO LIBERAL,STATE,COMPLETE,BOSTON AREA,45-59,40-49,DEMOCRAT,40-49,40-49,UNFAVORABLE,FAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,UNFAVORABLE,REPUBLICAN,PROTESTANT/OTHER CHRISTIAN,0.989
22.0,49.0,7.0,SECOND CALL,75+,WHITE,,GORE,BEFORE THAT,OMITS,HAS THE RIGHT EXPERIENCE,APPROVE,1,CANDS PERSONAL QUALITIES,LEGAL IN ALL CASES,SAME,NO,DEMOCRAT,HIGH SCHOOL GRADUATE,NONE,YES,"$50,000-$74,999",NO,VERY LIBERAL,LIBERAL,65+,75+,BOTH,NOT LIBERAL ENOUGH,NOT LIBERAL ENOUGH,STATE,COMPLETE,BOSTON AREA,60+,60+,DEMOCRAT,65+,75+,UNFAVORABLE,FAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,FAVORABLE,REPUBLICAN,NONE,1.244
22.0,49.0,8.0,SECOND CALL,50-59,WHITE,MALE,BRADLEY,THIS YEAR,RACE RELATIONS,OMITS,DISAPPROVE,,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,BETTER,NO,DEMOCRAT,POST GRADUATE STUDY,NONE,OMITS,"$100,000 OR MORE",OMITS,VERY LIBERAL,LIBERAL,18-64,18-74,BOTH,NOT LIBERAL ENOUGH,NOT LIBERAL ENOUGH,STATE,COMPLETE,BOSTON AREA,45-59,50-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,UNFAVORABLE,UNDECLARED/INDEPENDENET,NONE,0.743
22.0,49.0,9.0,SECOND CALL,50-59,WHITE,FEMALE,GORE,WITHIN LAST WEEK,ECONOMY/JOBS,STRONG LEADER,DISAPPROVE,1,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,BETTER,NO,INDEPENDENT,COLLEGE GRADUATE,CATHOLIC,NO,"$100,000 OR MORE",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,GORE,ABOUT RIGHT,TOO LIBERAL,STATE,COMPLETE,BOSTON AREA,45-59,50-59,INDEPENDENT/OTHER,50-64,50-64,UNFAVORABLE,FAVORABLE,GORE,MCCAIN,YES,FAVORABLE,FAVORABLE,UNFAVORABLE,UNDECLARED/INDEPENDENET,CATHOLIC,0.965
22.0,49.0,10.0,SECOND CALL,30-39,WHITE,FEMALE,GORE,TODAY,OMITS,OMITS,DISAPPROVE,,CANDS PERSONAL QUALITIES,LEGAL IN MOST CASES,BETTER,NO,INDEPENDENT,COLLEGE GRADUATE,CATHOLIC,OMITS,"$100,000 OR MORE",OMITS,MODERATE,MODERATE,18-64,18-74,NEITHER,NOT LIBERAL ENOUGH,OMITS,STATE,COMPLETE,BOSTON AREA,30-44,30-39,INDEPENDENT/OTHER,30-39,30-39,FAVORABLE,UNFAVORABLE,BUSH,OMITS,YES,FAVORABLE,UNFAVORABLE,UNFAVORABLE,UNDECLARED/INDEPENDENET,CATHOLIC,0.965
22.0,49.0,11.0,SECOND CALL,75+,WHITE,MALE,GORE,THIS YEAR,CAMPAIGN FINANCE REFORM,STRONG LEADER,APPROVE,1,CANDS PERSONAL QUALITIES,LEGAL IN MOST CASES,SAME,NO,DEMOCRAT,POST GRADUATE STUDY,PROTESTANT,NO,"$100,000 OR MORE",YES,SOMEWHAT LIBERAL,LIBERAL,65+,75+,BRADLEY,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,BOSTON AREA,60+,60+,DEMOCRAT,65+,75+,UNFAVORABLE,FAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,UNFAVORABLE,,PROTESTANT/OTHER CHRISTIAN,1.244
22.0,49.0,12.0,SECOND CALL,40-44,WHITE,MALE,BRADLEY,WITHIN LAST 3 DAYS,OMITS,OMITS,OMITS,,OMITS,OMITS,OMITS,,,,,OMITS,,OMITS,,,18-64,18-74,OMITS,OMITS,OMITS,STATE,NOT COMPLETE,BOSTON AREA,30-44,40-49,,40-49,40-49,OMITS,OMITS,OMITS,OMITS,,OMITS,OMITS,OMITS,REPUBLICAN,,0.743
22.0,49.0,13.0,THIRD CALL,50-59,WHITE,FEMALE,BRADLEY,TODAY,OMITS,STANDS UP FOR BELIEFS,OMITS,,OMITS,OMITS,OMITS,,,,,OMITS,,OMITS,,,18-64,18-74,OMITS,NOT LIBERAL ENOUGH,NOT LIBERAL ENOUGH,STATE,NOT COMPLETE,BOSTON AREA,45-59,50-59,,50-64,50-64,OMITS,OMITS,GORE,GORE,,OMITS,OMITS,OMITS,REPUBLICAN,,0.725
22.0,49.0,14.0,THIRD CALL,45-49,WHITE,FEMALE,BRADLEY,TODAY,CAMPAIGN FINANCE REFORM,HAS NEW IDEAS,DISAPPROVE,2,CANDS POSITIONS ON ISSUES,ILLEGAL IN MOST CASES,BETTER,NO,DEMOCRAT,COLLEGE GRADUATE,CATHOLIC,OMITS,"$100,000 OR MORE",OMITS,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,BRADLEY,OMITS,OMITS,STATE,COMPLETE,BOSTON AREA,45-59,40-49,DEMOCRAT,40-49,40-49,UNFAVORABLE,FAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,UNFAVORABLE,REPUBLICAN,CATHOLIC,0.725
22.0,49.0,15.0,THIRD CALL,65-74,WHITE,FEMALE,GORE,THIS YEAR,CAMPAIGN FINANCE REFORM,HAS THE RIGHT EXPERIENCE,APPROVE,1,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,SAME,NO,INDEPENDENT,POST GRADUATE STUDY,PROTESTANT,YES,"$75,000-$99,999",YES,MODERATE,MODERATE,65+,18-74,GORE,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,BOSTON AREA,60+,60+,INDEPENDENT/OTHER,65+,65-74,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,UNFAVORABLE,REPUBLICAN,PROTESTANT/OTHER CHRISTIAN,1.213
22.0,49.0,16.0,THIRD CALL,60-64,WHITE,FEMALE,GORE,WITHIN LAST 3 DAYS,OMITS,HAS THE RIGHT EXPERIENCE,DISAPPROVE,1,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,SAME,NO,DEMOCRAT,POST GRADUATE STUDY,JEWISH,NO,"$75,000-$99,999",NO,VERY LIBERAL,LIBERAL,18-64,18-74,BRADLEY,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,BOSTON AREA,60+,60+,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,UNFAVORABLE,UNDECLARED/INDEPENDENET,JEWISH,1.213
22.0,49.0,17.0,THIRD CALL,50-59,WHITE,MALE,GORE,BEFORE THAT,ECONOMY/JOBS,STANDS UP FOR BELIEFS,APPROVE,1,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,BETTER,NO,DEMOCRAT,COLLEGE GRADUATE,CATHOLIC,NO,"$75,000-$99,999",NO,MODERATE,MODERATE,18-64,18-74,GORE,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,BOSTON AREA,45-59,50-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,FAVORABLE,UNDECLARED/INDEPENDENET,CATHOLIC,0.989
22.0,49.0,18.0,THIRD CALL,60-64,WHITE,FEMALE,BRADLEY,BEFORE THAT,OMITS,STANDS UP FOR BELIEFS,OMITS,,OMITS,OMITS,OMITS,,,,,OMITS,,OMITS,,,18-64,18-74,OMITS,ABOUT RIGHT,TOO LIBERAL,STATE,NOT COMPLETE,BOSTON AREA,60+,60+,,50-64,50-64,OMITS,OMITS,OMITS,OMITS,,OMITS,OMITS,OMITS,REPUBLICAN,,0.912
22.0,49.0,19.0,THIRD CALL,25-29,WHITE,FEMALE,GORE,THIS YEAR,EDUCATION,STRONG LEADER,APPROVE,1,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,BETTER,YES,DEMOCRAT,POST GRADUATE STUDY,PROTESTANT,NO,"$75,000-$99,999",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,BOTH,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,BOSTON AREA,18-29,25-29,DEMOCRAT,25-29,25-29,UNFAVORABLE,FAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,UNFAVORABLE,REPUBLICAN,PROTESTANT/OTHER CHRISTIAN,0.892
22.0,49.0,20.0,THIRD CALL,60-64,WHITE,MALE,BRADLEY,BEFORE THAT,EDUCATION,HAS NEW IDEAS,OMITS,,OMITS,OMITS,OMITS,,,,,OMITS,,OMITS,,,18-64,18-74,OMITS,NOT LIBERAL ENOUGH,ABOUT RIGHT,STATE,COMPLETE,BOSTON AREA,60+,60+,,50-64,50-64,OMITS,OMITS,GORE,MCCAIN,,OMITS,FAVORABLE,OMITS,UNDECLARED/INDEPENDENET,,0.935
22.0,49.0,21.0,THIRD CALL,30-39,WHITE,FEMALE,BRADLEY,TODAY,OMITS,STANDS UP FOR BELIEFS,DISAPPROVE,3,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,BETTER,NO,DEMOCRAT,COLLEGE GRADUATE,OTHER CHRISTIAN,NO,,YES,MODERATE,MODERATE,18-64,18-74,BRADLEY,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,BOSTON AREA,30-44,30-39,DEMOCRAT,30-39,30-39,FAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,UNFAVORABLE,REPUBLICAN,PROTESTANT/OTHER CHRISTIAN,0.725
22.0,49.0,22.0,THIRD CALL,50-59,WHITE,FEMALE,GORE,THIS YEAR,EDUCATION,STRONG LEADER,APPROVE,1,CANDS POSITIONS ON ISSUES,OMITS,SAME,YES,DEMOCRAT,POST GRADUATE STUDY,CATHOLIC,NO,"$100,000 OR MORE",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,NEITHER,ABOUT RIGHT,OMITS,STATE,COMPLETE,BOSTON AREA,45-59,50-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,OMITS,OMITS,REPUBLICAN,CATHOLIC,0.965
22.0,49.0,23.0,THIRD CALL,45-49,WHITE,MALE,BRADLEY,THIS YEAR,EDUCATION,STANDS UP FOR BELIEFS,APPROVE,2,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,SAME,NO,DEMOCRAT,POST GRADUATE STUDY,JEWISH,NO,"$100,000 OR MORE",NO,VERY LIBERAL,LIBERAL,18-64,18-74,BRADLEY,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,BOSTON AREA,45-59,40-49,DEMOCRAT,40-49,40-49,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,FAVORABLE,REPUBLICAN,JEWISH,0.743
22.0,49.0,24.0,THIRD CALL,75+,WHITE,MALE,GORE,BEFORE THAT,ECONOMY/JOBS,CAN WIN IN NOVEMBER,APPROVE,1,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,BETTER,NO,DEMOCRAT,POST GRADUATE STUDY,JEWISH,YES,"$100,000 OR MORE",NO,VERY LIBERAL,LIBERAL,65+,75+,NEITHER,NOT LIBERAL ENOUGH,NOT LIBERAL ENOUGH,STATE,COMPLETE,BOSTON AREA,60+,60+,DEMOCRAT,65+,75+,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,UNFAVORABLE,FAVORABLE,REPUBLICAN,JEWISH,1.244
22.0,49.0,25.0,THIRD CALL,65-74,WHITE,FEMALE,GORE,WITHIN LAST WEEK,HEALTH CARE,HAS THE RIGHT EXPERIENCE,APPROVE,1,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,BETTER,NO,INDEPENDENT,SOME COLLEGE OR ASSOCIATES,JEWISH,NO,"$100,000 OR MORE",NO,VERY LIBERAL,LIBERAL,65+,18-74,NEITHER,NOT LIBERAL ENOUGH,NOT LIBERAL ENOUGH,STATE,COMPLETE,BOSTON AREA,60+,60+,INDEPENDENT/OTHER,65+,65-74,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,UNFAVORABLE,UNFAVORABLE,UNDECLARED/INDEPENDENET,JEWISH,1.213
22.0,49.0,26.0,THIRD CALL,60-64,WHITE,FEMALE,GORE,BEFORE THAT,EDUCATION,HAS THE RIGHT EXPERIENCE,APPROVE,3,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,SAME,YES,INDEPENDENT,SOME COLLEGE OR ASSOCIATES,PROTESTANT,OMITS,"$50,000-$74,999",OMITS,VERY LIBERAL,LIBERAL,18-64,18-74,GORE,ABOUT RIGHT,OMITS,STATE,COMPLETE,BOSTON AREA,60+,60+,INDEPENDENT/OTHER,50-64,50-64,UNFAVORABLE,FAVORABLE,GORE,GORE,YES,FAVORABLE,OMITS,FAVORABLE,UNDECLARED/INDEPENDENET,PROTESTANT/OTHER CHRISTIAN,1.213
22.0,49.0,27.0,THIRD CALL,65-74,WHITE,MALE,BRADLEY,THIS YEAR,SOCIAL SECURITY/MEDICARE,STRONG LEADER,APPROVE,2,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,BETTER,YES,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,CATHOLIC,NO,"$100,000 OR MORE",NO,VERY LIBERAL,LIBERAL,65+,18-74,BRADLEY,NOT LIBERAL ENOUGH,ABOUT RIGHT,STATE,COMPLETE,BOSTON AREA,60+,60+,DEMOCRAT,65+,65-74,UNFAVORABLE,FAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,FAVORABLE,REPUBLICAN,CATHOLIC,0.935
22.0,49.0,28.0,THIRD CALL,50-59,WHITE,MALE,OTHER,TODAY,ABORTION,STANDS UP FOR BELIEFS,DISAPPROVE,3,CANDS PERSONAL QUALITIES,ILLEGAL IN MOST CASES,SAME,YES,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,CATHOLIC,NO,"$75,000-$99,999",NO,MODERATE,MODERATE,18-64,18-74,NEITHER,TOO LIBERAL,TOO LIBERAL,STATE,COMPLETE,BOSTON AREA,45-59,50-59,DEMOCRAT,50-64,50-64,OMITS,FAVORABLE,BUSH,MCCAIN,YES,UNFAVORABLE,FAVORABLE,UNFAVORABLE,REPUBLICAN,CATHOLIC,0.884
22.0,49.0,29.0,THIRD CALL,50-59,WHITE,MALE,GORE,BEFORE THAT,ECONOMY/JOBS,STANDS UP FOR BELIEFS,APPROVE,1,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,BETTER,YES,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,CATHOLIC,YES,"$100,000 OR MORE",NO,MODERATE,MODERATE,18-64,18-74,GORE,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,BOSTON AREA,45-59,50-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,FAVORABLE,UNDECLARED/INDEPENDENET,CATHOLIC,0.989
22.0,49.0,30.0,THIRD CALL,50-59,OTHER,FEMALE,BRADLEY,TODAY,ABORTION,STANDS UP FOR BELIEFS,APPROVE,1,CANDS PERSONAL QUALITIES,LEGAL IN MOST CASES,BETTER,NO,DEMOCRAT,COLLEGE GRADUATE,NONE,YES,"$100,000 OR MORE",YES,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,BRADLEY,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,BOSTON AREA,45-59,50-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,UNFAVORABLE,UNDECLARED/INDEPENDENET,NONE,0.725
22.0,49.0,31.0,THIRD CALL,50-59,WHITE,FEMALE,GORE,BEFORE THAT,HEALTH CARE,HAS THE RIGHT EXPERIENCE,APPROVE,,OMITS,LEGAL IN MOST CASES,BETTER,,INDEPENDENT,POST GRADUATE STUDY,JEWISH,NO,,NO,MODERATE,MODERATE,18-64,18-74,NEITHER,OMITS,ABOUT RIGHT,STATE,COMPLETE,BOSTON AREA,45-59,50-59,INDEPENDENT/OTHER,50-64,50-64,UNFAVORABLE,FAVORABLE,OMITS,MCCAIN,,FAVORABLE,FAVORABLE,UNFAVORABLE,REPUBLICAN,JEWISH,0.965
22.0,49.0,32.0,THIRD CALL,30-39,WHITE,FEMALE,BRADLEY,THIS YEAR,RACE RELATIONS,STANDS UP FOR BELIEFS,APPROVE,3,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,BETTER,YES,DEMOCRAT,POST GRADUATE STUDY,CATHOLIC,NO,"$50,000-$74,999",YES,VERY LIBERAL,LIBERAL,18-64,18-74,BRADLEY,NOT LIBERAL ENOUGH,NOT LIBERAL ENOUGH,STATE,COMPLETE,BOSTON AREA,30-44,30-39,DEMOCRAT,30-39,30-39,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,FAVORABLE,REPUBLICAN,CATHOLIC,0.725
22.0,49.0,33.0,THIRD CALL,60-64,WHITE,MALE,GORE,BEFORE THAT,OMITS,HAS THE RIGHT EXPERIENCE,APPROVE,1,CANDS PERSONAL QUALITIES,ILLEGAL IN ALL CASES,BETTER,NO,DEMOCRAT,POST GRADUATE STUDY,CATHOLIC,NO,"$75,000-$99,999",NO,VERY LIBERAL,LIBERAL,18-64,18-74,GORE,ABOUT RIGHT,OMITS,STATE,COMPLETE,BOSTON AREA,60+,60+,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,GORE,GORE,YES,FAVORABLE,OMITS,FAVORABLE,REPUBLICAN,CATHOLIC,1.244
22.0,49.0,34.0,THIRD CALL,30-39,WHITE,MALE,BRADLEY,THIS YEAR,CAMPAIGN FINANCE REFORM,STANDS UP FOR BELIEFS,APPROVE,2,CANDS PERSONAL QUALITIES,LEGAL IN ALL CASES,BETTER,NO,INDEPENDENT,COLLEGE GRADUATE,JEWISH,NO,"$100,000 OR MORE",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,GORE,TOO LIBERAL,ABOUT RIGHT,STATE,COMPLETE,BOSTON AREA,30-44,30-39,INDEPENDENT/OTHER,30-39,30-39,UNFAVORABLE,FAVORABLE,BUSH,MCCAIN,YES,UNFAVORABLE,FAVORABLE,UNFAVORABLE,REPUBLICAN,JEWISH,0.743
