STATE,PREC,SEQ,CALL,AGE9,RACE,SEX,DEMVOTE,TIME,ISSUE,QUALITY,CLINTON,HLTHPLAN,ISSVQUAL,ABORTION,FINSIT,UNION,PARTYID,EDUC,RELIGION,BRADUNFR,INCOME,GOREUNFR,IDEOLOGY,PHIL3,OVER65,OVER75,STR8DEMS,GORE2LIB,BRAD2LIB,QTYPE,BACKSIDE,GEOCODE,AGE4,AGEABC,PARTY,AGE65,AGE75,BUSH,MCCAIN,GOREBUSH,GOREMCAN,ASHCROFT,PREVPRID,CARNAHAN,GORE,BRADLEY,BCPERSON,REL5,WEIGHT
26.0,73.0,1.0,FIRST CALL,18-24,WHITE,MALE,BRADLEY,WITHIN LAST 3 DAYS,EDUCATION,STANDS UP FOR BELIEFS,APPROVE,BRADLEY PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,SAME,NO,DEMOCRAT,COLLEGE GRADUATE,OTHER CHRISTIAN,NO,"$15,000-$29,000",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,BRADLEY,ABOUT RIGHT,ABOUT RIGHT,2,COMPLETE,ST. LOUIS SUBURBS,18-29,18-24,DEMOCRAT,18-24,18-24,UNFAVORABLE,FAVORABLE,GORE,GORE,OMITS,NO,FAVORABLE,FAVORABLE,FAVORABLE,FAVORABLE,PROTESTANT/OTHER CHRISTIAN,0.748
26.0,73.0,2.0,FIRST CALL,30-39,WHITE,FEMALE,GORE,THIS YEAR,ECONOMY/JOBS,HAS RIGHT EXPERIENCE,APPROVE,GORE PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,BETTER,NO,DEMOCRAT,COLLEGE GRADUATE,CATHOLIC,YES,"$100,000 OR MORE",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,GORE,ABOUT RIGHT,NOT LIBERAL ENOUGH,2,COMPLETE,ST. LOUIS SUBURBS,30-44,30-39,DEMOCRAT,30-39,30-39,UNFAVORABLE,UNFAVORABLE,GORE,GORE,OMITS,YES,FAVORABLE,FAVORABLE,UNFAVORABLE,UNFAVORABLE,CATHOLIC,0.41500000000000004
26.0,73.0,3.0,SECOND CALL,50-59,WHITE,FEMALE,GORE,TODAY,HEALTH CARE,STANDS UP FOR BELIEFS,APPROVE,BOTH THE SAME,CANDS PERSONAL QUALITIES,LEGAL IN MOST CASES,SAME,NO,DEMOCRAT,HIGH SCHOOL GRADUATE,PROTESTANT,NO,"$15,000-$29,000",NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,BRADLEY,ABOUT RIGHT,ABOUT RIGHT,2,COMPLETE,ST. LOUIS SUBURBS,45-59,50-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,GORE,GORE,UNFAVORABLE,NO,FAVORABLE,FAVORABLE,FAVORABLE,UNFAVORABLE,PROTESTANT/OTHER CHRISTIAN,0.41500000000000004
26.0,73.0,4.0,THIRD CALL,18-24,WHITE,MALE,GORE,WITHIN LAST 3 DAYS,ECONOMY/JOBS,STRONG LEADER,APPROVE,GORE PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,BETTER,NO,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,CATHOLIC,NO,"$75,000-$99,999",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,GORE,ABOUT RIGHT,NOT LIBERAL ENOUGH,2,COMPLETE,ST. LOUIS SUBURBS,18-29,18-24,DEMOCRAT,18-24,18-24,UNFAVORABLE,FAVORABLE,GORE,GORE,FAVORABLE,NO,FAVORABLE,FAVORABLE,FAVORABLE,FAVORABLE,CATHOLIC,0.636
26.0,73.0,5.0,THIRD CALL,50-59,WHITE,MALE,GORE,BEFORE THAT,EDUCATION,HAS RIGHT EXPERIENCE,APPROVE,GORE PLAN BETTER,CANDS POSITIONS ON ISSUES,ILLEGAL IN MOST CASES,BETTER,YES,INDEPENDENT,COLLEGE GRADUATE,CATHOLIC,YES,"$30,000-$49,000",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,NEITHER,ABOUT RIGHT,ABOUT RIGHT,2,COMPLETE,ST. LOUIS SUBURBS,45-59,50-59,INDEPENDENT/OTHER,50-64,50-64,FAVORABLE,UNFAVORABLE,GORE,GORE,FAVORABLE,YES,UNFAVORABLE,FAVORABLE,UNFAVORABLE,FAVORABLE,CATHOLIC,0.41100000000000003
26.0,73.0,6.0,THIRD CALL,25-29,BLACK,FEMALE,GORE,WITHIN LAST WEEK,RACE RELATIONS,NEW IDEAS,APPROVE,BOTH THE SAME,CANDS PERSONAL QUALITIES,LEGAL IN MOST CASES,BETTER,YES,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,CATHOLIC,NO,"UNDER $15,000",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,BRADLEY,TOO LIBERAL,ABOUT RIGHT,2,COMPLETE,ST. LOUIS SUBURBS,18-29,25-29,DEMOCRAT,25-29,25-29,UNFAVORABLE,UNFAVORABLE,BUSH,GORE,UNFAVORABLE,YES,FAVORABLE,FAVORABLE,FAVORABLE,FAVORABLE,CATHOLIC,0.5730000000000001
26.0,73.0,7.0,THIRD CALL,25-29,WHITE,FEMALE,GORE,TODAY,SOCIAL SECURITY/MEDICARE,STRONG LEADER,APPROVE,GORE PLAN BETTER,CANDS PERSONAL QUALITIES,LEGAL IN ALL CASES,BETTER,NO,DEMOCRAT,HIGH SCHOOL GRADUATE,PROTESTANT,NO,"$15,000-$29,000",YES,VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,GORE,NOT LIBERAL ENOUGH,ABOUT RIGHT,2,COMPLETE,ST. LOUIS SUBURBS,18-29,25-29,DEMOCRAT,25-29,25-29,FAVORABLE,FAVORABLE,GORE,MCCAIN,UNFAVORABLE,NO,FAVORABLE,FAVORABLE,UNFAVORABLE,FAVORABLE,PROTESTANT/OTHER CHRISTIAN,0.643
26.0,73.0,8.0,THIRD CALL,25-29,WHITE,FEMALE,GORE,TODAY,SOCIAL SECURITY/MEDICARE,STRONG LEADER,DISAPPROVE,BRADLEY PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,WORSE,NO,DEMOCRAT,DID NOT COMPLETE HIGH SCHOOL,PROTESTANT,NO,"$75,000-$99,999",YES,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,GORE,ABOUT RIGHT,NOT LIBERAL ENOUGH,2,COMPLETE,ST. LOUIS SUBURBS,18-29,25-29,DEMOCRAT,25-29,25-29,FAVORABLE,FAVORABLE,GORE,GORE,UNFAVORABLE,NO,FAVORABLE,UNFAVORABLE,UNFAVORABLE,UNFAVORABLE,PROTESTANT/OTHER CHRISTIAN,0.643
26.0,73.0,9.0,THIRD CALL,30-39,WHITE,FEMALE,GORE,THIS YEAR,OMITS,CAN WIN IN NOVEMBER,APPROVE,GORE PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,WORSE,YES,DEMOCRAT,HIGH SCHOOL GRADUATE,OTHER CHRISTIAN,NO,"$50,000-$74,999",NO,VERY LIBERAL,LIBERAL,18-64,18-74,GORE,ABOUT RIGHT,NOT LIBERAL ENOUGH,2,COMPLETE,ST. LOUIS SUBURBS,30-44,30-39,DEMOCRAT,30-39,30-39,UNFAVORABLE,UNFAVORABLE,GORE,GORE,FAVORABLE,YES,FAVORABLE,FAVORABLE,UNFAVORABLE,UNFAVORABLE,PROTESTANT/OTHER CHRISTIAN,0.41500000000000004
26.0,73.0,10.0,THIRD CALL,18-24,WHITE,MALE,GORE,BEFORE THAT,CAMPAIGN FINANCE REFORM,NEW IDEAS,DISAPPROVE,GORE PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,BETTER,NO,DEMOCRAT,DID NOT COMPLETE HIGH SCHOOL,CATHOLIC,NO,"UNDER $15,000",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,GORE,TOO LIBERAL,TOO LIBERAL,2,COMPLETE,ST. LOUIS SUBURBS,18-29,18-24,DEMOCRAT,18-24,18-24,FAVORABLE,FAVORABLE,BUSH,OMITS,UNFAVORABLE,YES,UNFAVORABLE,UNFAVORABLE,UNFAVORABLE,FAVORABLE,CATHOLIC,0.636
26.0,73.0,11.0,THIRD CALL,,BLACK,FEMALE,BRADLEY,TODAY,OMITS,OMITS,DISAPPROVE,BRADLEY PLAN BETTER,CANDS PERSONAL QUALITIES,ILLEGAL IN MOST CASES,WORSE,NO,DEMOCRAT,HIGH SCHOOL GRADUATE,PROTESTANT,YES,"$75,000-$99,999",YES,SOMEWHAT LIBERAL,LIBERAL,,,GORE,TOO LIBERAL,NOT LIBERAL ENOUGH,2,COMPLETE,ST. LOUIS SUBURBS,,,DEMOCRAT,,,FAVORABLE,FAVORABLE,GORE,OMITS,OMITS,NO,OMITS,UNFAVORABLE,UNFAVORABLE,UNFAVORABLE,PROTESTANT/OTHER CHRISTIAN,0.436
26.0,73.0,12.0,THIRD CALL,60-64,BLACK,FEMALE,BRADLEY,TODAY,CAMPAIGN FINANCE REFORM,NOT TYPICAL POLITICIAN,APPROVE,BRADLEY PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,WORSE,NO,REPUBLICAN,DID NOT COMPLETE HIGH SCHOOL,CATHOLIC,NO,"UNDER $15,000",NO,MODERATE,MODERATE,18-64,18-74,BRADLEY,NOT LIBERAL ENOUGH,NOT LIBERAL ENOUGH,2,COMPLETE,ST. LOUIS SUBURBS,60+,60+,REPUBLICAN,50-64,50-64,FAVORABLE,UNFAVORABLE,GORE,GORE,UNFAVORABLE,YES,FAVORABLE,UNFAVORABLE,UNFAVORABLE,UNFAVORABLE,CATHOLIC,0.458
26.0,73.0,13.0,THIRD CALL,18-24,BLACK,MALE,BRADLEY,WITHIN LAST 3 DAYS,CAMPAIGN FINANCE REFORM,OMITS,APPROVE,BRADLEY PLAN BETTER,CANDS PERSONAL QUALITIES,LEGAL IN MOST CASES,WORSE,NO,DEMOCRAT,DID NOT COMPLETE HIGH SCHOOL,CATHOLIC,NO,"$75,000-$99,999",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,BOTH,OMITS,NOT LIBERAL ENOUGH,2,COMPLETE,ST. LOUIS SUBURBS,18-29,18-24,DEMOCRAT,18-24,18-24,UNFAVORABLE,FAVORABLE,GORE,MCCAIN,FAVORABLE,YES,UNFAVORABLE,FAVORABLE,OMITS,FAVORABLE,CATHOLIC,0.668
26.0,73.0,14.0,THIRD CALL,25-29,WHITE,FEMALE,GORE,TODAY,SOCIAL SECURITY/MEDICARE,NEW IDEAS,DISAPPROVE,GORE PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,BETTER,YES,DEMOCRAT,DID NOT COMPLETE HIGH SCHOOL,CATHOLIC,YES,"$15,000-$29,000",YES,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,GORE,TOO LIBERAL,NOT LIBERAL ENOUGH,2,COMPLETE,ST. LOUIS SUBURBS,18-29,25-29,DEMOCRAT,25-29,25-29,FAVORABLE,UNFAVORABLE,GORE,MCCAIN,UNFAVORABLE,YES,FAVORABLE,UNFAVORABLE,UNFAVORABLE,UNFAVORABLE,CATHOLIC,0.643
26.0,74.0,1.0,FIRST CALL,65-74,WHITE,MALE,GORE,TODAY,SOCIAL SECURITY/MEDICARE,CAN WIN IN NOVEMBER,APPROVE,BOTH THE SAME,CANDS PERSONAL QUALITIES,LEGAL IN MOST CASES,BETTER,YES,DEMOCRAT,HIGH SCHOOL GRADUATE,PROTESTANT,NO,"$30,000-$49,000",NO,MODERATE,MODERATE,65+,18-74,BOTH,ABOUT RIGHT,ABOUT RIGHT,2,COMPLETE,ST. LOUIS SUBURBS,60+,60+,DEMOCRAT,65+,65-74,OMITS,OMITS,GORE,GORE,FAVORABLE,YES,OMITS,FAVORABLE,FAVORABLE,UNFAVORABLE,PROTESTANT/OTHER CHRISTIAN,1.413
26.0,74.0,2.0,FIRST CALL,50-59,WHITE,MALE,UNCOMITTED,OMITS,ECONOMY/JOBS,STANDS UP FOR BELIEFS,DISAPPROVE,BOTH THE SAME,CANDS POSITIONS ON ISSUES,ILLEGAL IN ALL CASES,SAME,YES,INDEPENDENT,COLLEGE GRADUATE,SOMETHING ELSE,YES,"$50,000-$74,999",YES,VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,NEITHER,TOO LIBERAL,NOT LIBERAL ENOUGH,2,COMPLETE,ST. LOUIS SUBURBS,45-59,50-59,INDEPENDENT/OTHER,50-64,50-64,UNFAVORABLE,FAVORABLE,GORE,MCCAIN,UNFAVORABLE,YES,UNFAVORABLE,UNFAVORABLE,FAVORABLE,UNFAVORABLE,SOMETHING ELSE,0.833
26.0,74.0,3.0,FIRST CALL,40-44,WHITE,FEMALE,BRADLEY,WITHIN LAST 3 DAYS,HEALTH CARE,HAS RIGHT EXPERIENCE,DISAPPROVE,BOTH THE SAME,CANDS POSITIONS ON ISSUES,ILLEGAL IN MOST CASES,BETTER,YES,DEMOCRAT,COLLEGE GRADUATE,CATHOLIC,NO,"$15,000-$29,000",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,BRADLEY,ABOUT RIGHT,ABOUT RIGHT,2,COMPLETE,ST. LOUIS SUBURBS,30-44,40-49,DEMOCRAT,40-49,40-49,UNFAVORABLE,FAVORABLE,GORE,MCCAIN,UNFAVORABLE,YES,FAVORABLE,FAVORABLE,FAVORABLE,UNFAVORABLE,CATHOLIC,1.597
26.0,74.0,4.0,FIRST CALL,65-74,WHITE,MALE,GORE,THIS YEAR,OMITS,OMITS,OMITS,OMITS,OMITS,OMITS,OMITS,,,,,OMITS,,OMITS,,,65+,18-74,OMITS,ABOUT RIGHT,ABOUT RIGHT,2,NOT COMPLETE,ST. LOUIS SUBURBS,60+,60+,,65+,65-74,OMITS,OMITS,GORE,GORE,UNFAVORABLE,,FAVORABLE,OMITS,OMITS,OMITS,,1.413
26.0,74.0,5.0,FIRST CALL,45-49,WHITE,FEMALE,GORE,WITHIN LAST WEEK,ABORTION,STANDS UP FOR BELIEFS,DISAPPROVE,OMITS,CANDS POSITIONS ON ISSUES,ILLEGAL IN ALL CASES,SAME,NO,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,PROTESTANT,OMITS,"$30,000-$49,000",OMITS,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,GORE,ABOUT RIGHT,TOO LIBERAL,2,COMPLETE,ST. LOUIS SUBURBS,45-59,40-49,DEMOCRAT,40-49,40-49,FAVORABLE,OMITS,BUSH,OMITS,OMITS,YES,OMITS,UNFAVORABLE,UNFAVORABLE,FAVORABLE,PROTESTANT/OTHER CHRISTIAN,1.355
26.0,74.0,6.0,SECOND CALL,65-74,WHITE,MALE,BRADLEY,THIS YEAR,CAMPAIGN FINANCE REFORM,STANDS UP FOR BELIEFS,APPROVE,BRADLEY PLAN BETTER,CANDS POSITIONS ON ISSUES,ILLEGAL IN MOST CASES,SAME,NO,DEMOCRAT,,PROTESTANT,NO,"$30,000-$49,000",NO,MODERATE,MODERATE,65+,18-74,BOTH,ABOUT RIGHT,ABOUT RIGHT,2,COMPLETE,ST. LOUIS SUBURBS,60+,60+,DEMOCRAT,65+,65-74,FAVORABLE,FAVORABLE,GORE,GORE,OMITS,YES,FAVORABLE,FAVORABLE,FAVORABLE,UNFAVORABLE,PROTESTANT/OTHER CHRISTIAN,1.6640000000000001
26.0,74.0,7.0,SECOND CALL,60-64,WHITE,MALE,BRADLEY,THIS YEAR,OMITS,STANDS UP FOR BELIEFS,APPROVE,BOTH THE SAME,CANDS PERSONAL QUALITIES,LEGAL IN MOST CASES,BETTER,NO,DEMOCRAT,HIGH SCHOOL GRADUATE,OTHER CHRISTIAN,NO,"$30,000-$49,000",YES,MODERATE,MODERATE,18-64,18-74,BRADLEY,ABOUT RIGHT,ABOUT RIGHT,2,COMPLETE,ST. LOUIS SUBURBS,60+,60+,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,GORE,MCCAIN,FAVORABLE,YES,FAVORABLE,FAVORABLE,FAVORABLE,FAVORABLE,PROTESTANT/OTHER CHRISTIAN,1.6640000000000001
26.0,74.0,8.0,SECOND CALL,60-64,WHITE,FEMALE,GORE,WITHIN LAST WEEK,SOCIAL SECURITY/MEDICARE,STANDS UP FOR BELIEFS,APPROVE,GORE PLAN BETTER,CANDS PERSONAL QUALITIES,LEGAL IN MOST CASES,SAME,NO,DEMOCRAT,HIGH SCHOOL GRADUATE,CATHOLIC,NO,,NO,MODERATE,MODERATE,18-64,18-74,NEITHER,ABOUT RIGHT,ABOUT RIGHT,2,COMPLETE,ST. LOUIS SUBURBS,60+,60+,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,GORE,GORE,UNFAVORABLE,YES,FAVORABLE,FAVORABLE,FAVORABLE,FAVORABLE,CATHOLIC,1.427
26.0,74.0,9.0,THIRD CALL,40-44,WHITE,FEMALE,GORE,WITHIN LAST WEEK,ECONOMY/JOBS,HAS RIGHT EXPERIENCE,APPROVE,GORE PLAN BETTER,CANDS PERSONAL QUALITIES,LEGAL IN MOST CASES,BETTER,YES,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,PROTESTANT,NO,"$50,000-$74,999",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,GORE,ABOUT RIGHT,NOT LIBERAL ENOUGH,2,COMPLETE,ST. LOUIS SUBURBS,30-44,40-49,DEMOCRAT,40-49,40-49,UNFAVORABLE,UNFAVORABLE,GORE,GORE,FAVORABLE,YES,FAVORABLE,FAVORABLE,FAVORABLE,UNFAVORABLE,PROTESTANT/OTHER CHRISTIAN,1.355
26.0,74.0,10.0,THIRD CALL,30-39,WHITE,FEMALE,GORE,THIS YEAR,OMITS,STANDS UP FOR BELIEFS,APPROVE,GORE PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,BETTER,NO,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,SOMETHING ELSE,NO,"$30,000-$49,000",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,GORE,ABOUT RIGHT,ABOUT RIGHT,2,COMPLETE,ST. LOUIS SUBURBS,30-44,30-39,DEMOCRAT,30-39,30-39,UNFAVORABLE,UNFAVORABLE,GORE,GORE,UNFAVORABLE,NO,FAVORABLE,FAVORABLE,UNFAVORABLE,FAVORABLE,SOMETHING ELSE,1.355
26.0,74.0,11.0,THIRD CALL,30-39,WHITE,MALE,GORE,WITHIN LAST WEEK,EDUCATION,CAN WIN IN NOVEMBER,APPROVE,GORE PLAN BETTER,CANDS PERSONAL QUALITIES,LEGAL IN ALL CASES,WORSE,NO,DEMOCRAT,COLLEGE GRADUATE,NONE,OMITS,"$15,000-$29,000",OMITS,VERY LIBERAL,LIBERAL,18-64,18-74,NEITHER,NOT LIBERAL ENOUGH,OMITS,2,COMPLETE,ST. LOUIS SUBURBS,30-44,30-39,DEMOCRAT,30-39,30-39,UNFAVORABLE,FAVORABLE,GORE,GORE,OMITS,YES,OMITS,FAVORABLE,FAVORABLE,FAVORABLE,NONE,1.341
26.0,74.0,12.0,THIRD CALL,50-59,WHITE,MALE,GORE,THIS YEAR,ECONOMY/JOBS,STANDS UP FOR BELIEFS,APPROVE,BOTH THE SAME,CANDS PERSONAL QUALITIES,LEGAL IN MOST CASES,SAME,YES,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,CATHOLIC,NO,"$50,000-$74,999",NO,MODERATE,MODERATE,18-64,18-74,GORE,ABOUT RIGHT,TOO LIBERAL,2,COMPLETE,ST. LOUIS SUBURBS,45-59,50-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,UNFAVORABLE,GORE,GORE,FAVORABLE,YES,FAVORABLE,FAVORABLE,UNFAVORABLE,FAVORABLE,CATHOLIC,1.341
26.0,74.0,13.0,THIRD CALL,65-74,WHITE,MALE,GORE,THIS YEAR,CAMPAIGN FINANCE REFORM,HAS RIGHT EXPERIENCE,APPROVE,BRADLEY PLAN BETTER,CANDS POSITIONS ON ISSUES,ILLEGAL IN MOST CASES,BETTER,NO,DEMOCRAT,COLLEGE GRADUATE,PROTESTANT,NO,"$30,000-$49,000",NO,MODERATE,MODERATE,65+,18-74,BRADLEY,ABOUT RIGHT,ABOUT RIGHT,2,COMPLETE,ST. LOUIS SUBURBS,60+,60+,DEMOCRAT,65+,65-74,UNFAVORABLE,FAVORABLE,GORE,GORE,UNFAVORABLE,YES,FAVORABLE,FAVORABLE,FAVORABLE,UNFAVORABLE,PROTESTANT/OTHER CHRISTIAN,1.413
26.0,74.0,14.0,THIRD CALL,65-74,WHITE,FEMALE,GORE,WITHIN LAST WEEK,CAMPAIGN FINANCE REFORM,CAN WIN IN NOVEMBER,APPROVE,GORE PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,BETTER,NO,INDEPENDENT,SOME COLLEGE OR ASSOCIATES,PROTESTANT,NO,"$50,000-$74,999",NO,MODERATE,MODERATE,65+,18-74,BRADLEY,ABOUT RIGHT,ABOUT RIGHT,2,COMPLETE,ST. LOUIS SUBURBS,60+,60+,INDEPENDENT/OTHER,65+,65-74,UNFAVORABLE,FAVORABLE,GORE,MCCAIN,UNFAVORABLE,NO,FAVORABLE,FAVORABLE,FAVORABLE,UNFAVORABLE,PROTESTANT/OTHER CHRISTIAN,1.427
26.0,74.0,15.0,THIRD CALL,60-64,WHITE,FEMALE,BRADLEY,WITHIN LAST 3 DAYS,SOCIAL SECURITY/MEDICARE,STRONG LEADER,APPROVE,BOTH THE SAME,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,BETTER,YES,DEMOCRAT,HIGH SCHOOL GRADUATE,PROTESTANT,NO,"$50,000-$74,999",YES,MODERATE,MODERATE,18-64,18-74,BRADLEY,ABOUT RIGHT,ABOUT RIGHT,2,COMPLETE,ST. LOUIS SUBURBS,60+,60+,DEMOCRAT,50-64,50-64,UNFAVORABLE,UNFAVORABLE,GORE,GORE,UNFAVORABLE,YES,FAVORABLE,FAVORABLE,FAVORABLE,FAVORABLE,PROTESTANT/OTHER CHRISTIAN,1.681
26.0,74.0,16.0,THIRD CALL,60-64,WHITE,MALE,BRADLEY,WITHIN LAST WEEK,HEALTH CARE,NOT TYPICAL POLITICIAN,APPROVE,BRADLEY PLAN BETTER,CANDS POSITIONS ON ISSUES,ILLEGAL IN MOST CASES,BETTER,YES,DEMOCRAT,HIGH SCHOOL GRADUATE,PROTESTANT,NO,"$50,000-$74,999",NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,BOTH,ABOUT RIGHT,ABOUT RIGHT,2,COMPLETE,ST. LOUIS SUBURBS,60+,60+,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,GORE,MCCAIN,UNFAVORABLE,NO,FAVORABLE,FAVORABLE,FAVORABLE,FAVORABLE,PROTESTANT/OTHER CHRISTIAN,1.6640000000000001
26.0,74.0,17.0,THIRD CALL,60-64,,MALE,GORE,THIS YEAR,SOCIAL SECURITY/MEDICARE,STRONG LEADER,APPROVE,GORE PLAN BETTER,CANDS PERSONAL QUALITIES,ILLEGAL IN ALL CASES,BETTER,YES,DEMOCRAT,HIGH SCHOOL GRADUATE,SOMETHING ELSE,NO,"$50,000-$74,999",NO,VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,GORE,ABOUT RIGHT,TOO LIBERAL,2,COMPLETE,ST. LOUIS SUBURBS,60+,60+,DEMOCRAT,50-64,50-64,UNFAVORABLE,UNFAVORABLE,GORE,GORE,UNFAVORABLE,YES,UNFAVORABLE,FAVORABLE,UNFAVORABLE,UNFAVORABLE,SOMETHING ELSE,1.413
26.0,74.0,18.0,THIRD CALL,50-59,OTHER,FEMALE,GORE,BEFORE THAT,ECONOMY/JOBS,CAN WIN IN NOVEMBER,APPROVE,BOTH THE SAME,CANDS PERSONAL QUALITIES,ILLEGAL IN ALL CASES,WORSE,NO,INDEPENDENT,POST GRADUATE STUDY,OTHER CHRISTIAN,NO,"$30,000-$49,000",NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,NEITHER,TOO LIBERAL,ABOUT RIGHT,2,COMPLETE,ST. LOUIS SUBURBS,45-59,50-59,INDEPENDENT/OTHER,50-64,50-64,FAVORABLE,FAVORABLE,BUSH,GORE,FAVORABLE,YES,UNFAVORABLE,FAVORABLE,FAVORABLE,UNFAVORABLE,PROTESTANT/OTHER CHRISTIAN,1.355
26.0,74.0,19.0,THIRD CALL,60-64,WHITE,FEMALE,GORE,WITHIN LAST 3 DAYS,SOCIAL SECURITY/MEDICARE,STANDS UP FOR BELIEFS,APPROVE,GORE PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,SAME,NO,DEMOCRAT,HIGH SCHOOL GRADUATE,OTHER CHRISTIAN,YES,"UNDER $15,000",YES,VERY LIBERAL,LIBERAL,18-64,18-74,NEITHER,ABOUT RIGHT,NOT LIBERAL ENOUGH,2,COMPLETE,ST. LOUIS SUBURBS,60+,60+,DEMOCRAT,50-64,50-64,FAVORABLE,FAVORABLE,GORE,GORE,FAVORABLE,YES,FAVORABLE,FAVORABLE,UNFAVORABLE,UNFAVORABLE,PROTESTANT/OTHER CHRISTIAN,1.427
26.0,78.0,1.0,FIRST CALL,50-59,WHITE,MALE,GORE,BEFORE THAT,ECONOMY/JOBS,HAS RIGHT EXPERIENCE,APPROVE,GORE PLAN BETTER,CANDS PERSONAL QUALITIES,ILLEGAL IN ALL CASES,BETTER,NO,DEMOCRAT,POST GRADUATE STUDY,PROTESTANT,YES,"$15,000-$29,000",NO,VERY LIBERAL,LIBERAL,18-64,18-74,GORE,ABOUT RIGHT,TOO LIBERAL,2,COMPLETE,NORTH AND SOUTHEAST,45-59,50-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,UNFAVORABLE,GORE,GORE,UNFAVORABLE,YES,FAVORABLE,FAVORABLE,UNFAVORABLE,FAVORABLE,PROTESTANT/OTHER CHRISTIAN,0.499
26.0,78.0,2.0,FIRST CALL,75+,WHITE,MALE,GORE,THIS YEAR,SOCIAL SECURITY/MEDICARE,CAN WIN IN NOVEMBER,APPROVE,GORE PLAN BETTER,CANDS PERSONAL QUALITIES,ILLEGAL IN MOST CASES,BETTER,NO,DEMOCRAT,HIGH SCHOOL GRADUATE,CATHOLIC,NO,"$15,000-$29,000",NO,MODERATE,MODERATE,65+,75+,GORE,ABOUT RIGHT,OMITS,2,COMPLETE,NORTH AND SOUTHEAST,60+,60+,DEMOCRAT,65+,75+,UNFAVORABLE,OMITS,GORE,GORE,UNFAVORABLE,NO,FAVORABLE,FAVORABLE,OMITS,FAVORABLE,CATHOLIC,0.682
26.0,78.0,3.0,FIRST CALL,65-74,WHITE,MALE,BRADLEY,THIS YEAR,SOCIAL SECURITY/MEDICARE,STANDS UP FOR BELIEFS,APPROVE,BOTH THE SAME,CANDS PERSONAL QUALITIES,ILLEGAL IN MOST CASES,SAME,NO,DEMOCRAT,COLLEGE GRADUATE,PROTESTANT,NO,"$30,000-$49,000",YES,SOMEWHAT LIBERAL,LIBERAL,65+,18-74,BRADLEY,ABOUT RIGHT,ABOUT RIGHT,2,COMPLETE,NORTH AND SOUTHEAST,60+,60+,DEMOCRAT,65+,65-74,UNFAVORABLE,FAVORABLE,GORE,MCCAIN,UNFAVORABLE,NO,FAVORABLE,FAVORABLE,FAVORABLE,UNFAVORABLE,PROTESTANT/OTHER CHRISTIAN,0.766
