STATE,PREC,SEQ,CALL,AGE9,SEX,REPVOTE,TIME,ISSUE,QUALITY,ISSVQUAL,RELRIGHT,ABORTION,BUSHKNOW,FINSIT,SSTAX,PARTYID,EDUC,BUSHUNFR,INCOME,MCAIUNFR,IDEOLOGY,PHIL3,OVER65,OVER75,BACKSIDE,GEOCODE,AGE4,AGEABC,PARTY,AGE65,AGE75,BUSH,MCCAIN,STR8TALK,MCSAYDO,REFORMER,PREVPRI,VETVOTER,LOYALREP,INTERNET,MCTEMPER,MIGRATE,BEATDEM,CAMPFIN,WEIGHT
3.0,329.0,22.0,SECOND CALL,75+,FEMALE,1,THIS YEAR,,,CANDS POSITIONS ON ISSUES,NO,ILLEGAL IN ALL CASES,YES,SAME,STRENGTHEN SOCIAL SECURITY,REPUBLICAN,SOME COLLEGE OR ASSOCIATES,NO,"UNDER $15,000",YES,SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,75+,COMPLETE,MARICOPA,60+,60+,REPUBLICAN,65+,75+,FAVORABLE,FAVORABLE,BUSH,YES,BOTH,YES,NO,LOYAL REPUBLICAN,NO,NO,NO,BUSH,HELP,1.296
3.0,329.0,23.0,SECOND CALL,25-29,FEMALE,3,WITHIN LAST WEEK,,,CANDS POSITIONS ON ISSUES,NO,LEGAL IN ALL CASES,YES,SAME,STRENGTHEN SOCIAL SECURITY,INDEPENDENT,SOME COLLEGE OR ASSOCIATES,YES,"$30,000-$49,000",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,COMPLETE,MARICOPA,18-29,25-29,INDEPENDENT/OTHER,25-29,25-29,FAVORABLE,FAVORABLE,BOTH,NO,NEITHER,YES,NO,NOT TIED TO PARTY LEADERS,NO,YES,YES,MCCAIN,HELP,1.42
3.0,329.0,24.0,SECOND CALL,30-39,MALE,3,THIS YEAR,,,CANDS PERSONAL QUALITIES,NO,LEGAL IN ALL CASES,NO,SAME,STRENGTHEN SOCIAL SECURITY,REPUBLICAN,POST GRADUATE STUDY,YES,"$15,000-$29,000",NO,MODERATE,MODERATE,18-64,18-74,COMPLETE,MARICOPA,30-44,30-39,REPUBLICAN,30-39,30-39,UNFAVORABLE,FAVORABLE,MCCAIN,NO,NEITHER,YES,NO,NOT TIED TO PARTY LEADERS,YES,YES,YES,MCCAIN,HELP,1.238
3.0,329.0,25.0,SECOND CALL,18-24,FEMALE,1,TODAY,,,CANDS POSITIONS ON ISSUES,YES,ILLEGAL IN ALL CASES,YES,WORSE,STRENGTHEN SOCIAL SECURITY,INDEPENDENT,HIGH SCHOOL GRADUATE,NO,"UNDER $15,000",YES,VERY LIBERAL,LIBERAL,18-64,18-74,COMPLETE,MARICOPA,18-29,18-24,INDEPENDENT/OTHER,18-24,18-24,FAVORABLE,UNFAVORABLE,BUSH,NO,BUSH,NO,NO,NOT TIED TO PARTY LEADERS,,NO,NO,BUSH,HELP,1.188
3.0,329.0,26.0,SECOND CALL,25-29,MALE,1,THIS YEAR,,,CANDS POSITIONS ON ISSUES,NO,ILLEGAL IN ALL CASES,YES,BETTER,TAX CUT,REPUBLICAN,POST GRADUATE STUDY,NO,"$50,000-$74,999",NO,VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,MARICOPA,18-29,25-29,REPUBLICAN,25-29,25-29,FAVORABLE,UNFAVORABLE,BUSH,YES,OMITS,YES,NO,LOYAL REPUBLICAN,YES,YES,YES,BUSH,HURT,1.147
3.0,329.0,27.0,SECOND CALL,65-74,MALE,1,THIS YEAR,,,CANDS PERSONAL QUALITIES,OMITS,ILLEGAL IN MOST CASES,YES,SAME,STRENGTHEN SOCIAL SECURITY,REPUBLICAN,POST GRADUATE STUDY,NO,"$75,000-$99,999",NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,18-74,COMPLETE,MARICOPA,60+,60+,REPUBLICAN,65+,65-74,FAVORABLE,FAVORABLE,BOTH,YES,BOTH,YES,YES,LOYAL REPUBLICAN,NO,YES,NO,BUSH,HELP,1.246
3.0,329.0,28.0,SECOND CALL,40-44,MALE,1,BEFORE THAT,,,CANDS POSITIONS ON ISSUES,NO,ILLEGAL IN MOST CASES,YES,WORSE,TAX CUT,REPUBLICAN,SOME COLLEGE OR ASSOCIATES,YES,"$30,000-$49,000",YES,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,MARICOPA,30-44,40-49,REPUBLICAN,40-49,40-49,FAVORABLE,UNFAVORABLE,NEITHER,NO,BUSH,YES,NO,LOYAL REPUBLICAN,NO,NO,NO,BUSH,HELP,1.04
3.0,329.0,29.0,SECOND CALL,65-74,MALE,1,BEFORE THAT,,,CANDS PERSONAL QUALITIES,NO,ILLEGAL IN ALL CASES,YES,BETTER,STRENGTHEN SOCIAL SECURITY,REPUBLICAN,COLLEGE GRADUATE,NO,"$50,000-$74,999",YES,VERY CONSERVATIVE,CONSERVATIVE,65+,18-74,COMPLETE,MARICOPA,60+,60+,REPUBLICAN,65+,65-74,FAVORABLE,UNFAVORABLE,BUSH,YES,NEITHER,YES,YES,LOYAL REPUBLICAN,NO,NO,NO,BUSH,HURT,1.246
3.0,329.0,30.0,SECOND CALL,25-29,MALE,3,THIS YEAR,,,CANDS POSITIONS ON ISSUES,NO,LEGAL IN MOST CASES,NO,SAME,STRENGTHEN SOCIAL SECURITY,REPUBLICAN,SOME COLLEGE OR ASSOCIATES,YES,"$30,000-$49,000",NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,MARICOPA,18-29,25-29,REPUBLICAN,25-29,25-29,UNFAVORABLE,FAVORABLE,MCCAIN,NO,MCCAIN,YES,NO,NOT TIED TO PARTY LEADERS,YES,YES,NO,MCCAIN,HELP,1.37
3.0,329.0,31.0,SECOND CALL,30-39,MALE,1,THIS YEAR,,,CANDS PERSONAL QUALITIES,YES,ILLEGAL IN ALL CASES,YES,BETTER,TAX CUT,REPUBLICAN,COLLEGE GRADUATE,NO,"$30,000-$49,000",YES,VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,MARICOPA,30-44,30-39,REPUBLICAN,30-39,30-39,FAVORABLE,FAVORABLE,BUSH,YES,BUSH,YES,NO,LOYAL REPUBLICAN,YES,NO,NO,BUSH,HURT,1.04
3.0,329.0,32.0,SECOND CALL,65-74,MALE,3,THIS YEAR,,,CANDS PERSONAL QUALITIES,NO,ILLEGAL IN MOST CASES,NO,BETTER,STRENGTHEN SOCIAL SECURITY,REPUBLICAN,SOME COLLEGE OR ASSOCIATES,YES,"$100,000 OR MORE",NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,18-74,COMPLETE,MARICOPA,60+,60+,REPUBLICAN,65+,65-74,UNFAVORABLE,FAVORABLE,MCCAIN,YES,MCCAIN,YES,YES,NOT TIED TO PARTY LEADERS,YES,YES,NO,MCCAIN,HELP,1.486
3.0,329.0,33.0,SECOND CALL,60-64,FEMALE,1,BEFORE THAT,,,CANDS POSITIONS ON ISSUES,NO,ILLEGAL IN MOST CASES,YES,SAME,TAX CUT,REPUBLICAN,SOME COLLEGE OR ASSOCIATES,NO,,YES,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,MARICOPA,60+,60+,REPUBLICAN,50-64,50-64,FAVORABLE,FAVORABLE,BUSH,NO,BOTH,YES,NO,LOYAL REPUBLICAN,NO,YES,NO,BUSH,HURT,1.296
3.0,329.0,34.0,SECOND CALL,65-74,FEMALE,1,TODAY,,,CANDS POSITIONS ON ISSUES,NO,LEGAL IN MOST CASES,YES,WORSE,STRENGTHEN SOCIAL SECURITY,REPUBLICAN,HIGH SCHOOL GRADUATE,YES,"UNDER $15,000",YES,MODERATE,MODERATE,65+,18-74,COMPLETE,MARICOPA,60+,60+,REPUBLICAN,65+,65-74,FAVORABLE,FAVORABLE,BOTH,NO,BOTH,YES,NO,NOT TIED TO PARTY LEADERS,NO,YES,YES,BUSH,HELP,1.296
3.0,329.0,35.0,SECOND CALL,30-39,MALE,3,THIS YEAR,,,CANDS PERSONAL QUALITIES,NO,LEGAL IN ALL CASES,NO,SAME,TAX CUT,REPUBLICAN,COLLEGE GRADUATE,NO,"$50,000-$74,999",NO,MODERATE,MODERATE,18-64,18-74,COMPLETE,MARICOPA,30-44,30-39,REPUBLICAN,30-39,30-39,UNFAVORABLE,FAVORABLE,MCCAIN,NO,BOTH,NO,YES,NOT TIED TO PARTY LEADERS,YES,YES,NO,BUSH,HELP,1.238
3.0,329.0,36.0,SECOND CALL,40-44,MALE,3,BEFORE THAT,,,CANDS PERSONAL QUALITIES,NO,ILLEGAL IN MOST CASES,OMITS,SAME,TAX CUT,REPUBLICAN,HIGH SCHOOL GRADUATE,YES,"$50,000-$74,999",OMITS,VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,MARICOPA,30-44,40-49,REPUBLICAN,40-49,40-49,UNFAVORABLE,FAVORABLE,MCCAIN,YES,BOTH,YES,NO,NOT TIED TO PARTY LEADERS,NO,YES,NO,MCCAIN,HELP,1.238
3.0,329.0,37.0,SECOND CALL,60-64,MALE,3,THIS YEAR,,,CANDS PERSONAL QUALITIES,NO,LEGAL IN MOST CASES,NO,BETTER,STRENGTHEN SOCIAL SECURITY,REPUBLICAN,HIGH SCHOOL GRADUATE,YES,"$50,000-$74,999",NO,VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,MARICOPA,60+,60+,REPUBLICAN,50-64,50-64,FAVORABLE,FAVORABLE,MCCAIN,NO,MCCAIN,YES,NO,NOT TIED TO PARTY LEADERS,YES,YES,NO,MCCAIN,HELP,1.486
3.0,329.0,38.0,THIRD CALL,18-24,MALE,3,THIS YEAR,,,CANDS PERSONAL QUALITIES,NO,ILLEGAL IN ALL CASES,OMITS,BETTER,STRENGTHEN SOCIAL SECURITY,REPUBLICAN,SOME COLLEGE OR ASSOCIATES,YES,"UNDER $15,000",NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,MARICOPA,18-29,18-24,REPUBLICAN,18-24,18-24,FAVORABLE,FAVORABLE,NEITHER,OMITS,NEITHER,NO,NO,NOT TIED TO PARTY LEADERS,YES,NO,NO,BUSH,HELP,1.37
3.0,329.0,39.0,THIRD CALL,18-24,MALE,3,THIS YEAR,,,CANDS PERSONAL QUALITIES,YES,LEGAL IN MOST CASES,YES,WORSE,STRENGTHEN SOCIAL SECURITY,INDEPENDENT,SOME COLLEGE OR ASSOCIATES,NO,"UNDER $15,000",NO,VERY LIBERAL,LIBERAL,18-64,18-74,COMPLETE,MARICOPA,18-29,18-24,INDEPENDENT/OTHER,18-24,18-24,UNFAVORABLE,FAVORABLE,MCCAIN,YES,BOTH,NO,NO,NOT TIED TO PARTY LEADERS,YES,YES,YES,MCCAIN,HELP,1.37
3.0,329.0,40.0,THIRD CALL,50-59,MALE,3,TODAY,,,CANDS POSITIONS ON ISSUES,NO,LEGAL IN MOST CASES,YES,BETTER,STRENGTHEN SOCIAL SECURITY,INDEPENDENT,SOME COLLEGE OR ASSOCIATES,NO,"$15,000-$29,000",NO,MODERATE,MODERATE,18-64,18-74,COMPLETE,MARICOPA,45-59,50-59,INDEPENDENT/OTHER,50-64,50-64,UNFAVORABLE,FAVORABLE,BOTH,NO,BOTH,NO,YES,NOT TIED TO PARTY LEADERS,NO,YES,YES,BUSH,HELP,1.238
3.0,329.0,41.0,THIRD CALL,50-59,,3,THIS YEAR,,,CANDS POSITIONS ON ISSUES,NO,LEGAL IN ALL CASES,NO,BETTER,STRENGTHEN SOCIAL SECURITY,REPUBLICAN,SOME COLLEGE OR ASSOCIATES,YES,"$100,000 OR MORE",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,COMPLETE,MARICOPA,45-59,50-59,REPUBLICAN,50-64,50-64,UNFAVORABLE,FAVORABLE,MCCAIN,YES,NEITHER,YES,NO,NOT TIED TO PARTY LEADERS,YES,YES,NO,MCCAIN,HELP,1.238
3.0,329.0,42.0,THIRD CALL,50-59,MALE,3,WITHIN LAST WEEK,,,CANDS POSITIONS ON ISSUES,NO,LEGAL IN MOST CASES,YES,BETTER,TAX CUT,REPUBLICAN,HIGH SCHOOL GRADUATE,NO,"$75,000-$99,999",NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,MARICOPA,45-59,50-59,REPUBLICAN,50-64,50-64,FAVORABLE,FAVORABLE,BOTH,YES,BOTH,YES,NO,NOT TIED TO PARTY LEADERS,YES,YES,YES,BUSH,HELP,1.238
3.0,329.0,43.0,THIRD CALL,18-24,MALE,1,TODAY,,,CANDS PERSONAL QUALITIES,NO,ILLEGAL IN MOST CASES,YES,SAME,STRENGTHEN SOCIAL SECURITY,REPUBLICAN,COLLEGE GRADUATE,NO,"$50,000-$74,999",NO,MODERATE,MODERATE,18-64,18-74,COMPLETE,MARICOPA,18-29,18-24,REPUBLICAN,18-24,18-24,FAVORABLE,UNFAVORABLE,BUSH,YES,BUSH,,NO,LOYAL REPUBLICAN,YES,NO,NO,BUSH,HELP,1.147
3.0,329.0,44.0,THIRD CALL,30-39,FEMALE,3,TODAY,OMITS,,CANDS PERSONAL QUALITIES,NO,LEGAL IN MOST CASES,YES,BETTER,TAX CUT,REPUBLICAN,SOME COLLEGE OR ASSOCIATES,OMITS,"$50,000-$74,999",OMITS,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,MARICOPA,30-44,30-39,REPUBLICAN,30-39,30-39,FAVORABLE,FAVORABLE,MCCAIN,NO,OMITS,YES,NO,OMITS,YES,YES,NO,MCCAIN,HELP,1.287
3.0,329.0,45.0,THIRD CALL,60-64,FEMALE,1,BEFORE THAT,,,CANDS POSITIONS ON ISSUES,NO,ILLEGAL IN ALL CASES,YES,SAME,TAX CUT,REPUBLICAN,HIGH SCHOOL GRADUATE,NO,"$15,000-$29,000",YES,VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,MARICOPA,60+,60+,REPUBLICAN,50-64,50-64,FAVORABLE,FAVORABLE,BUSH,YES,BUSH,YES,NO,LOYAL REPUBLICAN,NO,YES,NO,BUSH,HURT,1.296
3.0,329.0,46.0,THIRD CALL,50-59,MALE,1,THIS YEAR,,,CANDS POSITIONS ON ISSUES,YES,ILLEGAL IN ALL CASES,YES,SAME,TAX CUT,REPUBLICAN,HIGH SCHOOL GRADUATE,NO,"$15,000-$29,000",YES,VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,MARICOPA,45-59,50-59,REPUBLICAN,50-64,50-64,FAVORABLE,UNFAVORABLE,BUSH,YES,BUSH,YES,YES,LOYAL REPUBLICAN,NO,NO,NO,BUSH,HELP,1.04
3.0,329.0,47.0,THIRD CALL,45-49,MALE,1,TODAY,,,CANDS PERSONAL QUALITIES,YES,LEGAL IN MOST CASES,NO,BETTER,TAX CUT,REPUBLICAN,SOME COLLEGE OR ASSOCIATES,NO,"$30,000-$49,000",NO,MODERATE,MODERATE,18-64,18-74,COMPLETE,MARICOPA,45-59,40-49,REPUBLICAN,40-49,40-49,FAVORABLE,UNFAVORABLE,BUSH,YES,BOTH,NO,YES,LOYAL REPUBLICAN,YES,NO,YES,BUSH,HURT,1.04
3.0,329.0,48.0,THIRD CALL,45-49,FEMALE,1,BEFORE THAT,,,CANDS PERSONAL QUALITIES,NO,LEGAL IN MOST CASES,YES,BETTER,TAX CUT,REPUBLICAN,POST GRADUATE STUDY,NO,"$100,000 OR MORE",YES,MODERATE,MODERATE,18-64,18-74,COMPLETE,MARICOPA,45-59,40-49,REPUBLICAN,40-49,40-49,FAVORABLE,UNFAVORABLE,BUSH,NO,BUSH,YES,NO,LOYAL REPUBLICAN,YES,NO,NO,BUSH,HELP,1.073
3.0,329.0,49.0,THIRD CALL,45-49,FEMALE,3,BEFORE THAT,OMITS,,CANDS PERSONAL QUALITIES,NO,ILLEGAL IN MOST CASES,YES,BETTER,STRENGTHEN SOCIAL SECURITY,REPUBLICAN,POST GRADUATE STUDY,NO,"$75,000-$99,999",NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,MARICOPA,45-59,40-49,REPUBLICAN,40-49,40-49,FAVORABLE,FAVORABLE,MCCAIN,NO,BOTH,YES,NO,OMITS,YES,YES,NO,MCCAIN,HURT,1.287
3.0,329.0,50.0,THIRD CALL,50-59,FEMALE,1,THIS YEAR,,,CANDS POSITIONS ON ISSUES,NO,ILLEGAL IN MOST CASES,YES,SAME,TAX CUT,REPUBLICAN,COLLEGE GRADUATE,NO,"$75,000-$99,999",NO,VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,MARICOPA,45-59,50-59,REPUBLICAN,50-64,50-64,FAVORABLE,FAVORABLE,BUSH,YES,BUSH,YES,YES,LOYAL REPUBLICAN,YES,YES,YES,BUSH,HURT,1.073
3.0,329.0,51.0,THIRD CALL,30-39,MALE,1,BEFORE THAT,,,CANDS PERSONAL QUALITIES,YES,ILLEGAL IN MOST CASES,YES,BETTER,TAX CUT,REPUBLICAN,SOME COLLEGE OR ASSOCIATES,NO,"$75,000-$99,999",YES,VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,MARICOPA,30-44,30-39,REPUBLICAN,30-39,30-39,FAVORABLE,FAVORABLE,BUSH,YES,BUSH,YES,YES,LOYAL REPUBLICAN,YES,NO,YES,BUSH,HURT,1.04
3.0,329.0,52.0,THIRD CALL,30-39,MALE,3,THIS YEAR,,,CANDS POSITIONS ON ISSUES,YES,ILLEGAL IN ALL CASES,YES,BETTER,TAX CUT,REPUBLICAN,POST GRADUATE STUDY,NO,"$50,000-$74,999",NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,MARICOPA,30-44,30-39,REPUBLICAN,30-39,30-39,FAVORABLE,FAVORABLE,MCCAIN,YES,NEITHER,YES,NO,NOT TIED TO PARTY LEADERS,YES,YES,NO,MCCAIN,HELP,1.238
3.0,329.0,53.0,THIRD CALL,65-74,MALE,2,THIS YEAR,,,CANDS PERSONAL QUALITIES,NO,LEGAL IN ALL CASES,NO,BETTER,STRENGTHEN SOCIAL SECURITY,INDEPENDENT,POST GRADUATE STUDY,NO,"$30,000-$49,000",NO,MODERATE,MODERATE,65+,18-74,COMPLETE,MARICOPA,60+,60+,INDEPENDENT/OTHER,65+,65-74,UNFAVORABLE,FAVORABLE,MCCAIN,NO,BOTH,YES,YES,NOT TIED TO PARTY LEADERS,YES,YES,YES,MCCAIN,HELP,0.924
3.0,329.0,54.0,THIRD CALL,65-74,MALE,1,THIS YEAR,,,CANDS POSITIONS ON ISSUES,NO,LEGAL IN MOST CASES,YES,BETTER,STRENGTHEN SOCIAL SECURITY,REPUBLICAN,POST GRADUATE STUDY,NO,"$75,000-$99,999",NO,MODERATE,MODERATE,65+,18-74,COMPLETE,MARICOPA,60+,60+,REPUBLICAN,65+,65-74,FAVORABLE,FAVORABLE,BUSH,YES,BOTH,YES,YES,NOT TIED TO PARTY LEADERS,NO,YES,NO,BUSH,HURT,1.246
3.0,329.0,55.0,THIRD CALL,18-24,MALE,3,BEFORE THAT,,,CANDS POSITIONS ON ISSUES,NO,ILLEGAL IN ALL CASES,NO,BETTER,TAX CUT,REPUBLICAN,SOME COLLEGE OR ASSOCIATES,YES,"UNDER $15,000",NO,VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,MARICOPA,18-29,18-24,REPUBLICAN,18-24,18-24,UNFAVORABLE,FAVORABLE,MCCAIN,NO,BOTH,NO,NO,LOYAL REPUBLICAN,YES,YES,NO,MCCAIN,HURT,1.37
3.0,329.0,56.0,THIRD CALL,30-39,FEMALE,1,BEFORE THAT,,,CANDS PERSONAL QUALITIES,NO,LEGAL IN MOST CASES,YES,BETTER,TAX CUT,REPUBLICAN,SOME COLLEGE OR ASSOCIATES,NO,"$30,000-$49,000",YES,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,COMPLETE,MARICOPA,30-44,30-39,REPUBLICAN,30-39,30-39,FAVORABLE,UNFAVORABLE,BOTH,YES,BUSH,NO,NO,LOYAL REPUBLICAN,YES,NO,YES,BUSH,HELP,1.073
3.0,329.0,57.0,THIRD CALL,65-74,MALE,1,BEFORE THAT,,,CANDS POSITIONS ON ISSUES,NO,ILLEGAL IN MOST CASES,NO,SAME,TAX CUT,REPUBLICAN,SOME COLLEGE OR ASSOCIATES,NO,,NO,VERY CONSERVATIVE,CONSERVATIVE,65+,18-74,COMPLETE,MARICOPA,60+,60+,REPUBLICAN,65+,65-74,FAVORABLE,UNFAVORABLE,BUSH,YES,BUSH,YES,YES,NOT TIED TO PARTY LEADERS,YES,NO,NO,BUSH,HURT,1.246
3.0,329.0,58.0,THIRD CALL,25-29,MALE,3,TODAY,,,CANDS PERSONAL QUALITIES,YES,ILLEGAL IN MOST CASES,YES,SAME,TAX CUT,REPUBLICAN,SOME COLLEGE OR ASSOCIATES,NO,,NO,VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,MARICOPA,18-29,25-29,REPUBLICAN,25-29,25-29,FAVORABLE,FAVORABLE,BOTH,NO,OMITS,YES,YES,NOT TIED TO PARTY LEADERS,YES,YES,NO,BUSH,HELP,1.37
3.0,329.0,59.0,THIRD CALL,25-29,MALE,1,BEFORE THAT,,,CANDS POSITIONS ON ISSUES,NO,ILLEGAL IN ALL CASES,YES,BETTER,TAX CUT,REPUBLICAN,SOME COLLEGE OR ASSOCIATES,NO,"$30,000-$49,000",YES,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,MARICOPA,18-29,25-29,REPUBLICAN,25-29,25-29,FAVORABLE,UNFAVORABLE,BUSH,YES,NEITHER,NO,NO,LOYAL REPUBLICAN,NO,NO,YES,BUSH,HURT,1.147
3.0,332.0,1.0,FIRST CALL,60-64,FEMALE,1,THIS YEAR,,,CANDS PERSONAL QUALITIES,NO,ILLEGAL IN MOST CASES,YES,BETTER,TAX CUT,REPUBLICAN,POST GRADUATE STUDY,NO,"$50,000-$74,999",YES,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,MARICOPA,60+,60+,REPUBLICAN,50-64,50-64,FAVORABLE,UNFAVORABLE,BUSH,NO,BOTH,YES,NO,LOYAL REPUBLICAN,YES,NO,YES,BUSH,HELP,1.122
3.0,332.0,2.0,FIRST CALL,50-59,MALE,1,THIS YEAR,,,CANDS POSITIONS ON ISSUES,YES,ILLEGAL IN MOST CASES,YES,BETTER,TAX CUT,INDEPENDENT,POST GRADUATE STUDY,NO,"$50,000-$74,999",YES,VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,MARICOPA,45-59,50-59,INDEPENDENT/OTHER,50-64,50-64,FAVORABLE,UNFAVORABLE,NEITHER,YES,BUSH,YES,NO,NOT TIED TO PARTY LEADERS,YES,NO,NO,BUSH,HURT,0.9
3.0,332.0,3.0,FIRST CALL,30-39,MALE,1,WITHIN LAST WEEK,OMITS,,OMITS,NO,LEGAL IN ALL CASES,YES,SAME,TAX CUT,REPUBLICAN,SOME COLLEGE OR ASSOCIATES,OMITS,"$50,000-$74,999",OMITS,,,18-64,18-74,COMPLETE,MARICOPA,30-44,30-39,REPUBLICAN,30-39,30-39,FAVORABLE,FAVORABLE,BUSH,YES,NEITHER,YES,NO,OMITS,NO,YES,NO,MCCAIN,OMITS,0.9
3.0,332.0,4.0,FIRST CALL,45-49,FEMALE,1,THIS YEAR,,,CANDS PERSONAL QUALITIES,NO,LEGAL IN MOST CASES,YES,BETTER,STRENGTHEN SOCIAL SECURITY,REPUBLICAN,POST GRADUATE STUDY,NO,"$30,000-$49,000",YES,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,COMPLETE,MARICOPA,45-59,40-49,REPUBLICAN,40-49,40-49,FAVORABLE,UNFAVORABLE,BUSH,YES,BUSH,YES,NO,NOT TIED TO PARTY LEADERS,NO,NO,NO,BUSH,HELP,0.9410000000000001
3.0,332.0,5.0,FIRST CALL,18-24,MALE,1,THIS YEAR,,,CANDS POSITIONS ON ISSUES,NO,LEGAL IN MOST CASES,YES,WORSE,STRENGTHEN SOCIAL SECURITY,REPUBLICAN,SOME COLLEGE OR ASSOCIATES,NO,"$50,000-$74,999",NO,MODERATE,MODERATE,18-64,18-74,COMPLETE,MARICOPA,18-29,18-24,REPUBLICAN,18-24,18-24,FAVORABLE,UNFAVORABLE,BUSH,YES,NEITHER,YES,NO,NOT TIED TO PARTY LEADERS,YES,NO,NO,BUSH,HELP,0.999
3.0,332.0,6.0,FIRST CALL,65-74,MALE,1,THIS YEAR,OMITS,,OMITS,NO,LEGAL IN MOST CASES,YES,OMITS,OMITS,,,OMITS,,OMITS,,,65+,18-74,NOT COMPLETE,MARICOPA,60+,60+,,65+,65-74,FAVORABLE,FAVORABLE,OMITS,YES,OMITS,,,OMITS,,YES,OMITS,OMITS,OMITS,1.081
3.0,332.0,7.0,FIRST CALL,30-39,MALE,1,THIS YEAR,,,CANDS PERSONAL QUALITIES,NO,LEGAL IN MOST CASES,YES,BETTER,TAX CUT,REPUBLICAN,SOME COLLEGE OR ASSOCIATES,NO,"$75,000-$99,999",YES,VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,MARICOPA,30-44,30-39,REPUBLICAN,30-39,30-39,FAVORABLE,UNFAVORABLE,BUSH,YES,BUSH,YES,NO,LOYAL REPUBLICAN,YES,NO,NO,BUSH,HURT,0.9
3.0,332.0,8.0,FIRST CALL,60-64,FEMALE,1,THIS YEAR,,,CANDS PERSONAL QUALITIES,NO,ILLEGAL IN MOST CASES,YES,SAME,TAX CUT,REPUBLICAN,SOME COLLEGE OR ASSOCIATES,NO,"$100,000 OR MORE",YES,VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,MARICOPA,60+,60+,REPUBLICAN,50-64,50-64,FAVORABLE,UNFAVORABLE,BUSH,YES,BOTH,YES,NO,LOYAL REPUBLICAN,NO,NO,NO,BUSH,HURT,1.122
3.0,332.0,9.0,FIRST CALL,50-59,MALE,2,BEFORE THAT,,,CANDS POSITIONS ON ISSUES,NO,ILLEGAL IN MOST CASES,YES,BETTER,TAX CUT,REPUBLICAN,COLLEGE GRADUATE,NO,"$100,000 OR MORE",YES,VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,MARICOPA,45-59,50-59,REPUBLICAN,50-64,50-64,FAVORABLE,UNFAVORABLE,BUSH,YES,BUSH,YES,YES,LOYAL REPUBLICAN,YES,NO,NO,BUSH,HURT,0.668
3.0,332.0,10.0,FIRST CALL,60-64,FEMALE,3,BEFORE THAT,,,OMITS,NO,OMITS,NO,OMITS,OMITS,,,OMITS,,OMITS,,,18-64,18-74,NOT COMPLETE,MARICOPA,60+,60+,,50-64,50-64,UNFAVORABLE,FAVORABLE,OMITS,NO,OMITS,,,OMITS,,YES,OMITS,OMITS,OMITS,1.345
3.0,332.0,11.0,FIRST CALL,30-39,MALE,3,BEFORE THAT,,,CANDS PERSONAL QUALITIES,NO,ILLEGAL IN MOST CASES,YES,BETTER,TAX CUT,INDEPENDENT,SOME COLLEGE OR ASSOCIATES,YES,"$50,000-$74,999",YES,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,MARICOPA,30-44,30-39,INDEPENDENT/OTHER,30-39,30-39,FAVORABLE,FAVORABLE,NEITHER,NO,BOTH,YES,NO,NOT TIED TO PARTY LEADERS,YES,YES,NO,MCCAIN,HELP,1.073
