STATE,PREC,SEQ,CALL,AGE9,RACE,SEX,DEMVOTE,TIME,ISSUE,QUALITY,CLINTON,HLTHPLAN,ISSVQUAL,ABORTION,FINSIT,UNION,PARTYID,EDUC,RELIGION,BRADUNFR,INCOME,GOREUNFR,IDEOLOGY,PHIL3,OVER65,OVER75,STR8DEMS,GORE2LIB,BRAD2LIB,QTYPE,BACKSIDE,GEOCODE,AGE4,AGEABC,PARTY,AGE65,AGE75,BUSH,MCCAIN,GOREBUSH,GOREMCAN,PREVPRID,GORE,BRADLEY,BCPERSON,HISPANIC,REL5,HILLARY,GIULIANI,WEIGHT,QRACE
33.0,93.0,16.0,SECOND CALL,40-44,HISPANIC/LATINO,FEMALE,GORE,TODAY,EDUCATION,CAN WIN IN NOVEMBER,APPROVE,GORE PLAN BETTER,OMITS,OMITS,SAME,YES,DEMOCRAT,HIGH SCHOOL GRADUATE,CATHOLIC,OMITS,"$15,000-$29,000",OMITS,MODERATE,MODERATE,18-64,18-74,GORE,ABOUT RIGHT,OMITS,2,COMPLETE,NEW YORK CITY,30-44,40-49,DEMOCRAT,40-49,40-49,UNFAVORABLE,OMITS,GORE,GORE,YES,FAVORABLE,UNFAVORABLE,FAVORABLE,YES,CATHOLIC,FAVORABLE,UNFAVORABLE,1.562,HISPANIC
33.0,93.0,17.0,SECOND CALL,18-24,HISPANIC/LATINO,,GORE,BEFORE THAT,SOCIAL SECURITY/MEDICARE,STANDS UP FOR BELIEFS,APPROVE,GORE PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,BETTER,YES,DEMOCRAT,COLLEGE GRADUATE,PROTESTANT,YES,"UNDER $15,000",YES,VERY LIBERAL,LIBERAL,18-64,18-74,GORE,TOO LIBERAL,TOO LIBERAL,2,COMPLETE,NEW YORK CITY,18-29,18-24,DEMOCRAT,18-24,18-24,UNFAVORABLE,FAVORABLE,GORE,GORE,YES,FAVORABLE,UNFAVORABLE,FAVORABLE,YES,PROTESTANT/OTHER CHRISTIAN,FAVORABLE,UNFAVORABLE,1.934,HISPANIC
33.0,93.0,18.0,SECOND CALL,50-59,BLACK,,GORE,BEFORE THAT,RACE RELATIONS,STANDS UP FOR BELIEFS,APPROVE,GORE PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,SAME,NO,DEMOCRAT,HIGH SCHOOL GRADUATE,OTHER CHRISTIAN,YES,,NO,,,18-64,18-74,GORE,ABOUT RIGHT,OMITS,2,COMPLETE,NEW YORK CITY,45-59,50-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,GORE,OMITS,YES,FAVORABLE,UNFAVORABLE,FAVORABLE,NO,PROTESTANT/OTHER CHRISTIAN,FAVORABLE,UNFAVORABLE,1.562,BLACK
33.0,93.0,19.0,SECOND CALL,50-59,BLACK,MALE,GORE,BEFORE THAT,SOCIAL SECURITY/MEDICARE,STRONG LEADER,APPROVE,GORE PLAN BETTER,CANDS PERSONAL QUALITIES,LEGAL IN MOST CASES,BETTER,YES,DEMOCRAT,HIGH SCHOOL GRADUATE,PROTESTANT,NO,"$50,000-$74,999",NO,MODERATE,MODERATE,18-64,18-74,BOTH,ABOUT RIGHT,ABOUT RIGHT,2,COMPLETE,NEW YORK CITY,45-59,50-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,FAVORABLE,NO,PROTESTANT/OTHER CHRISTIAN,FAVORABLE,UNFAVORABLE,1.6580000000000001,BLACK
33.0,93.0,20.0,SECOND CALL,,HISPANIC/LATINO,MALE,GORE,TODAY,CAMPAIGN FINANCE REFORM,NOT TYPICAL POLITICIAN,APPROVE,GORE PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,BETTER,,INDEPENDENT,HIGH SCHOOL GRADUATE,CATHOLIC,YES,"UNDER $15,000",OMITS,MODERATE,MODERATE,,,OMITS,TOO LIBERAL,OMITS,2,COMPLETE,NEW YORK CITY,,,INDEPENDENT/OTHER,,,OMITS,FAVORABLE,GORE,GORE,YES,FAVORABLE,OMITS,OMITS,,CATHOLIC,FAVORABLE,OMITS,1.6580000000000001,HISPANIC
33.0,93.0,21.0,SECOND CALL,45-49,HISPANIC/LATINO,MALE,GORE,TODAY,ECONOMY/JOBS,HAS RIGHT EXPERIENCE,APPROVE,OMITS,CANDS PERSONAL QUALITIES,OMITS,BETTER,YES,DEMOCRAT,HIGH SCHOOL GRADUATE,CATHOLIC,NO,"UNDER $15,000",OMITS,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,NEITHER,ABOUT RIGHT,OMITS,2,COMPLETE,NEW YORK CITY,45-59,40-49,DEMOCRAT,40-49,40-49,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,UNFAVORABLE,FAVORABLE,YES,CATHOLIC,FAVORABLE,UNFAVORABLE,1.6580000000000001,HISPANIC
33.0,93.0,22.0,SECOND CALL,65-74,HISPANIC/LATINO,FEMALE,GORE,BEFORE THAT,SOCIAL SECURITY/MEDICARE,HAS RIGHT EXPERIENCE,APPROVE,OMITS,CANDS PERSONAL QUALITIES,LEGAL IN MOST CASES,SAME,YES,DEMOCRAT,DID NOT COMPLETE HIGH SCHOOL,CATHOLIC,OMITS,"$15,000-$29,000",OMITS,VERY CONSERVATIVE,CONSERVATIVE,65+,18-74,OMITS,OMITS,NOT LIBERAL ENOUGH,2,COMPLETE,NEW YORK CITY,60+,60+,DEMOCRAT,65+,65-74,OMITS,OMITS,GORE,GORE,YES,FAVORABLE,OMITS,FAVORABLE,YES,CATHOLIC,FAVORABLE,UNFAVORABLE,1.903,HISPANIC
33.0,93.0,23.0,SECOND CALL,75+,HISPANIC/LATINO,MALE,GORE,BEFORE THAT,EDUCATION,CAN WIN IN NOVEMBER,APPROVE,GORE PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,SAME,YES,DEMOCRAT,DID NOT COMPLETE HIGH SCHOOL,CATHOLIC,YES,"$15,000-$29,000",YES,VERY LIBERAL,LIBERAL,65+,75+,GORE,ABOUT RIGHT,TOO LIBERAL,2,COMPLETE,NEW YORK CITY,60+,60+,DEMOCRAT,65+,75+,OMITS,OMITS,GORE,GORE,YES,FAVORABLE,UNFAVORABLE,FAVORABLE,YES,CATHOLIC,FAVORABLE,OMITS,2.0180000000000002,HISPANIC
33.0,93.0,24.0,SECOND CALL,75+,HISPANIC/LATINO,FEMALE,BRADLEY,THIS YEAR,SOCIAL SECURITY/MEDICARE,STANDS UP FOR BELIEFS,APPROVE,BRADLEY PLAN BETTER,CANDS PERSONAL QUALITIES,OMITS,BETTER,,DEMOCRAT,HIGH SCHOOL GRADUATE,CATHOLIC,NO,"UNDER $15,000",YES,SOMEWHAT LIBERAL,LIBERAL,65+,75+,BRADLEY,OMITS,NOT LIBERAL ENOUGH,2,COMPLETE,NEW YORK CITY,60+,60+,DEMOCRAT,65+,75+,UNFAVORABLE,FAVORABLE,GORE,GORE,YES,UNFAVORABLE,FAVORABLE,FAVORABLE,YES,CATHOLIC,FAVORABLE,FAVORABLE,1.911,HISPANIC
33.0,93.0,25.0,SECOND CALL,40-44,HISPANIC/LATINO,FEMALE,GORE,TODAY,ECONOMY/JOBS,CAN WIN IN NOVEMBER,APPROVE,GORE PLAN BETTER,CANDS PERSONAL QUALITIES,LEGAL IN MOST CASES,BETTER,,DEMOCRAT,HIGH SCHOOL GRADUATE,CATHOLIC,YES,"UNDER $15,000",NO,VERY LIBERAL,LIBERAL,18-64,18-74,GORE,ABOUT RIGHT,ABOUT RIGHT,2,COMPLETE,NEW YORK CITY,30-44,40-49,DEMOCRAT,40-49,40-49,UNFAVORABLE,UNFAVORABLE,GORE,MCCAIN,YES,FAVORABLE,UNFAVORABLE,FAVORABLE,YES,CATHOLIC,FAVORABLE,UNFAVORABLE,1.562,HISPANIC
33.0,93.0,26.0,SECOND CALL,60-64,HISPANIC/LATINO,FEMALE,GORE,TODAY,SOCIAL SECURITY/MEDICARE,CAN WIN IN NOVEMBER,APPROVE,BRADLEY PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,BETTER,NO,DEMOCRAT,HIGH SCHOOL GRADUATE,PROTESTANT,NO,"UNDER $15,000",NO,MODERATE,MODERATE,18-64,18-74,GORE,NOT LIBERAL ENOUGH,OMITS,2,COMPLETE,NEW YORK CITY,60+,60+,DEMOCRAT,50-64,50-64,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,UNFAVORABLE,UNFAVORABLE,YES,PROTESTANT/OTHER CHRISTIAN,FAVORABLE,UNFAVORABLE,1.903,HISPANIC
33.0,93.0,27.0,SECOND CALL,60-64,HISPANIC/LATINO,FEMALE,GORE,TODAY,SOCIAL SECURITY/MEDICARE,HAS RIGHT EXPERIENCE,APPROVE,GORE PLAN BETTER,CANDS PERSONAL QUALITIES,ILLEGAL IN ALL CASES,BETTER,YES,DEMOCRAT,HIGH SCHOOL GRADUATE,CATHOLIC,YES,"$15,000-$29,000",NO,MODERATE,MODERATE,18-64,18-74,GORE,ABOUT RIGHT,OMITS,2,COMPLETE,NEW YORK CITY,60+,60+,DEMOCRAT,50-64,50-64,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,UNFAVORABLE,FAVORABLE,YES,CATHOLIC,FAVORABLE,UNFAVORABLE,1.903,HISPANIC
33.0,93.0,28.0,SECOND CALL,65-74,HISPANIC/LATINO,FEMALE,GORE,BEFORE THAT,SOCIAL SECURITY/MEDICARE,HAS RIGHT EXPERIENCE,APPROVE,GORE PLAN BETTER,CANDS PERSONAL QUALITIES,LEGAL IN ALL CASES,BETTER,,DEMOCRAT,HIGH SCHOOL GRADUATE,CATHOLIC,NO,"UNDER $15,000",NO,,,65+,18-74,GORE,ABOUT RIGHT,ABOUT RIGHT,2,COMPLETE,NEW YORK CITY,60+,60+,DEMOCRAT,65+,65-74,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,FAVORABLE,YES,CATHOLIC,FAVORABLE,FAVORABLE,1.903,HISPANIC
33.0,93.0,29.0,SECOND CALL,65-74,BLACK,FEMALE,GORE,BEFORE THAT,SOCIAL SECURITY/MEDICARE,STANDS UP FOR BELIEFS,APPROVE,BOTH THE SAME,CANDS PERSONAL QUALITIES,ILLEGAL IN ALL CASES,SAME,YES,DEMOCRAT,HIGH SCHOOL GRADUATE,,NO,"$30,000-$49,000",NO,MODERATE,MODERATE,65+,18-74,GORE,ABOUT RIGHT,OMITS,2,COMPLETE,NEW YORK CITY,60+,60+,DEMOCRAT,65+,65-74,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,OMITS,FAVORABLE,NO,,FAVORABLE,UNFAVORABLE,1.903,BLACK
33.0,93.0,30.0,SECOND CALL,65-74,HISPANIC/LATINO,FEMALE,GORE,BEFORE THAT,SOCIAL SECURITY/MEDICARE,HAS RIGHT EXPERIENCE,APPROVE,BOTH THE SAME,CANDS PERSONAL QUALITIES,LEGAL IN ALL CASES,BETTER,YES,DEMOCRAT,HIGH SCHOOL GRADUATE,CATHOLIC,YES,"$15,000-$29,000",NO,MODERATE,MODERATE,65+,18-74,GORE,ABOUT RIGHT,ABOUT RIGHT,2,COMPLETE,NEW YORK CITY,60+,60+,DEMOCRAT,65+,65-74,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,UNFAVORABLE,FAVORABLE,YES,CATHOLIC,FAVORABLE,UNFAVORABLE,1.903,HISPANIC
33.0,93.0,31.0,THIRD CALL,45-49,HISPANIC/LATINO,FEMALE,BRADLEY,BEFORE THAT,EDUCATION,NOT TYPICAL POLITICIAN,APPROVE,BRADLEY PLAN BETTER,CANDS PERSONAL QUALITIES,LEGAL IN ALL CASES,BETTER,NO,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,,NO,"$15,000-$29,000",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,BRADLEY,TOO LIBERAL,ABOUT RIGHT,2,COMPLETE,NEW YORK CITY,45-59,40-49,DEMOCRAT,40-49,40-49,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,FAVORABLE,YES,,FAVORABLE,UNFAVORABLE,1.569,HISPANIC
33.0,93.0,32.0,THIRD CALL,65-74,BLACK,MALE,BRADLEY,BEFORE THAT,SOCIAL SECURITY/MEDICARE,NOT TYPICAL POLITICIAN,APPROVE,BRADLEY PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,BETTER,YES,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,CATHOLIC,NO,"$30,000-$49,000",NO,VERY LIBERAL,LIBERAL,65+,18-74,BRADLEY,ABOUT RIGHT,ABOUT RIGHT,2,COMPLETE,NEW YORK CITY,60+,60+,DEMOCRAT,65+,65-74,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,UNFAVORABLE,FAVORABLE,FAVORABLE,NO,CATHOLIC,FAVORABLE,UNFAVORABLE,2.027,BLACK
33.0,93.0,33.0,THIRD CALL,25-29,HISPANIC/LATINO,FEMALE,GORE,BEFORE THAT,SOCIAL SECURITY/MEDICARE,CAN WIN IN NOVEMBER,APPROVE,GORE PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,BETTER,NO,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,CATHOLIC,NO,"UNDER $15,000",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,GORE,ABOUT RIGHT,NOT LIBERAL ENOUGH,2,COMPLETE,NEW YORK CITY,18-29,25-29,DEMOCRAT,25-29,25-29,UNFAVORABLE,UNFAVORABLE,GORE,GORE,NO,FAVORABLE,UNFAVORABLE,FAVORABLE,YES,CATHOLIC,FAVORABLE,UNFAVORABLE,1.822,HISPANIC
33.0,93.0,34.0,THIRD CALL,30-39,BLACK,MALE,GORE,BEFORE THAT,EDUCATION,CAN WIN IN NOVEMBER,APPROVE,GORE PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,BETTER,YES,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,PROTESTANT,NO,"$30,000-$49,000",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,GORE,ABOUT RIGHT,NOT LIBERAL ENOUGH,2,COMPLETE,NEW YORK CITY,30-44,30-39,DEMOCRAT,30-39,30-39,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,UNFAVORABLE,UNFAVORABLE,NO,PROTESTANT/OTHER CHRISTIAN,FAVORABLE,FAVORABLE,1.6580000000000001,BLACK
33.0,93.0,35.0,THIRD CALL,45-49,BLACK,,GORE,BEFORE THAT,EDUCATION,HAS RIGHT EXPERIENCE,APPROVE,BOTH THE SAME,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,SAME,NO,DEMOCRAT,COLLEGE GRADUATE,CATHOLIC,YES,"$30,000-$49,000",NO,MODERATE,MODERATE,18-64,18-74,BOTH,ABOUT RIGHT,NOT LIBERAL ENOUGH,2,COMPLETE,NEW YORK CITY,45-59,40-49,DEMOCRAT,40-49,40-49,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,UNFAVORABLE,FAVORABLE,NO,CATHOLIC,FAVORABLE,UNFAVORABLE,1.6580000000000001,BLACK
33.0,93.0,36.0,THIRD CALL,65-74,BLACK,FEMALE,GORE,BEFORE THAT,OMITS,OMITS,APPROVE,OMITS,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,SAME,,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,SOMETHING ELSE,OMITS,"$30,000-$49,000",OMITS,,,65+,18-74,OMITS,OMITS,OMITS,2,COMPLETE,NEW YORK CITY,60+,60+,DEMOCRAT,65+,65-74,UNFAVORABLE,OMITS,GORE,GORE,YES,FAVORABLE,OMITS,OMITS,NO,SOMETHING ELSE,FAVORABLE,UNFAVORABLE,1.903,BLACK
33.0,93.0,37.0,THIRD CALL,50-59,HISPANIC/LATINO,FEMALE,GORE,TODAY,EDUCATION,CAN WIN IN NOVEMBER,APPROVE,GORE PLAN BETTER,CANDS POSITIONS ON ISSUES,ILLEGAL IN MOST CASES,BETTER,YES,DEMOCRAT,DID NOT COMPLETE HIGH SCHOOL,CATHOLIC,NO,"$15,000-$29,000",NO,MODERATE,MODERATE,18-64,18-74,GORE,ABOUT RIGHT,NOT LIBERAL ENOUGH,2,COMPLETE,NEW YORK CITY,45-59,50-59,DEMOCRAT,50-64,50-64,FAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,UNFAVORABLE,FAVORABLE,YES,CATHOLIC,FAVORABLE,UNFAVORABLE,1.562,HISPANIC
33.0,93.0,38.0,THIRD CALL,75+,BLACK,FEMALE,GORE,BEFORE THAT,EDUCATION,HAS RIGHT EXPERIENCE,APPROVE,GORE PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,BETTER,NO,DEMOCRAT,HIGH SCHOOL GRADUATE,PROTESTANT,NO,"$30,000-$49,000",NO,VERY LIBERAL,LIBERAL,65+,75+,GORE,ABOUT RIGHT,OMITS,2,COMPLETE,NEW YORK CITY,60+,60+,DEMOCRAT,65+,75+,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,UNFAVORABLE,FAVORABLE,NO,PROTESTANT/OTHER CHRISTIAN,FAVORABLE,UNFAVORABLE,1.903,BLACK
33.0,93.0,39.0,THIRD CALL,50-59,HISPANIC/LATINO,,GORE,OMITS,OMITS,CAN WIN IN NOVEMBER,APPROVE,GORE PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,SAME,YES,DEMOCRAT,HIGH SCHOOL GRADUATE,CATHOLIC,OMITS,"$15,000-$29,000",OMITS,VERY LIBERAL,LIBERAL,18-64,18-74,BRADLEY,ABOUT RIGHT,OMITS,2,COMPLETE,NEW YORK CITY,45-59,50-59,DEMOCRAT,50-64,50-64,OMITS,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,UNFAVORABLE,OMITS,,CATHOLIC,FAVORABLE,UNFAVORABLE,1.562,HISPANIC
33.0,93.0,40.0,THIRD CALL,,HISPANIC/LATINO,FEMALE,GORE,TODAY,OMITS,OMITS,APPROVE,GORE PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,WORSE,YES,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,CATHOLIC,NO,"$15,000-$29,000",NO,,,,,BRADLEY,OMITS,OMITS,2,COMPLETE,NEW YORK CITY,,,DEMOCRAT,,,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,UNFAVORABLE,FAVORABLE,,CATHOLIC,OMITS,UNFAVORABLE,1.562,HISPANIC
33.0,93.0,41.0,THIRD CALL,40-44,HISPANIC/LATINO,FEMALE,GORE,TODAY,EDUCATION,NEW IDEAS,APPROVE,GORE PLAN BETTER,CANDS PERSONAL QUALITIES,LEGAL IN ALL CASES,BETTER,YES,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,CATHOLIC,NO,"$15,000-$29,000",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,GORE,TOO LIBERAL,ABOUT RIGHT,2,COMPLETE,NEW YORK CITY,30-44,40-49,DEMOCRAT,40-49,40-49,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,UNFAVORABLE,FAVORABLE,YES,CATHOLIC,FAVORABLE,UNFAVORABLE,1.562,HISPANIC
33.0,93.0,42.0,THIRD CALL,50-59,HISPANIC/LATINO,FEMALE,GORE,TODAY,HEALTH CARE,HAS RIGHT EXPERIENCE,APPROVE,BOTH THE SAME,CANDS PERSONAL QUALITIES,LEGAL IN ALL CASES,SAME,YES,DEMOCRAT,COLLEGE GRADUATE,OTHER CHRISTIAN,YES,"UNDER $15,000",NO,MODERATE,MODERATE,18-64,18-74,GORE,TOO LIBERAL,NOT LIBERAL ENOUGH,2,COMPLETE,NEW YORK CITY,45-59,50-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,UNFAVORABLE,FAVORABLE,YES,PROTESTANT/OTHER CHRISTIAN,FAVORABLE,UNFAVORABLE,1.562,HISPANIC
33.0,93.0,43.0,THIRD CALL,75+,BLACK,MALE,GORE,BEFORE THAT,HEALTH CARE,HAS RIGHT EXPERIENCE,APPROVE,GORE PLAN BETTER,CANDS PERSONAL QUALITIES,LEGAL IN ALL CASES,BETTER,YES,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,PROTESTANT,NO,"$30,000-$49,000",NO,MODERATE,MODERATE,65+,75+,GORE,TOO LIBERAL,OMITS,2,COMPLETE,NEW YORK CITY,60+,60+,DEMOCRAT,65+,75+,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,UNFAVORABLE,FAVORABLE,NO,PROTESTANT/OTHER CHRISTIAN,FAVORABLE,UNFAVORABLE,2.0180000000000002,BLACK
33.0,93.0,44.0,THIRD CALL,30-39,HISPANIC/LATINO,MALE,GORE,BEFORE THAT,EDUCATION,CAN WIN IN NOVEMBER,APPROVE,GORE PLAN BETTER,CANDS PERSONAL QUALITIES,LEGAL IN ALL CASES,BETTER,YES,DEMOCRAT,HIGH SCHOOL GRADUATE,CATHOLIC,NO,"UNDER $15,000",NO,MODERATE,MODERATE,18-64,18-74,GORE,ABOUT RIGHT,OMITS,2,COMPLETE,NEW YORK CITY,30-44,30-39,DEMOCRAT,30-39,30-39,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,UNFAVORABLE,FAVORABLE,YES,CATHOLIC,UNFAVORABLE,FAVORABLE,1.6580000000000001,
33.0,93.0,45.0,THIRD CALL,18-24,HISPANIC/LATINO,FEMALE,GORE,TODAY,EDUCATION,HAS RIGHT EXPERIENCE,APPROVE,GORE PLAN BETTER,CANDS PERSONAL QUALITIES,LEGAL IN MOST CASES,BETTER,,DEMOCRAT,HIGH SCHOOL GRADUATE,PROTESTANT,YES,"UNDER $15,000",YES,VERY LIBERAL,LIBERAL,18-64,18-74,BOTH,TOO LIBERAL,OMITS,2,COMPLETE,NEW YORK CITY,18-29,18-24,DEMOCRAT,18-24,18-24,FAVORABLE,FAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,FAVORABLE,YES,PROTESTANT/OTHER CHRISTIAN,FAVORABLE,FAVORABLE,1.822,
33.0,93.0,46.0,THIRD CALL,,,,GORE,OMITS,OMITS,OMITS,OMITS,OMITS,CANDS PERSONAL QUALITIES,ILLEGAL IN ALL CASES,OMITS,,DEMOCRAT,,CATHOLIC,OMITS,,OMITS,,,,,BRADLEY,OMITS,OMITS,2,COMPLETE,NEW YORK CITY,,,DEMOCRAT,,,OMITS,OMITS,OMITS,OMITS,YES,FAVORABLE,OMITS,OMITS,,CATHOLIC,OMITS,OMITS,1.216,
33.0,93.0,47.0,THIRD CALL,60-64,HISPANIC/LATINO,FEMALE,GORE,TODAY,SOCIAL SECURITY/MEDICARE,CAN WIN IN NOVEMBER,APPROVE,GORE PLAN BETTER,CANDS PERSONAL QUALITIES,LEGAL IN ALL CASES,BETTER,YES,DEMOCRAT,HIGH SCHOOL GRADUATE,CATHOLIC,YES,"UNDER $15,000",NO,VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,GORE,ABOUT RIGHT,OMITS,2,COMPLETE,NEW YORK CITY,60+,60+,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,FAVORABLE,YES,CATHOLIC,FAVORABLE,UNFAVORABLE,1.903,HISPANIC
33.0,93.0,48.0,THIRD CALL,40-44,HISPANIC/LATINO,MALE,GORE,OMITS,HEALTH CARE,OMITS,APPROVE,GORE PLAN BETTER,OMITS,LEGAL IN ALL CASES,OMITS,,DEMOCRAT,DID NOT COMPLETE HIGH SCHOOL,,OMITS,,OMITS,,,18-64,18-74,GORE,OMITS,OMITS,2,COMPLETE,NEW YORK CITY,30-44,40-49,DEMOCRAT,40-49,40-49,OMITS,OMITS,OMITS,GORE,YES,FAVORABLE,OMITS,OMITS,YES,,FAVORABLE,FAVORABLE,1.6580000000000001,HISPANIC
33.0,93.0,49.0,THIRD CALL,30-39,HISPANIC/LATINO,MALE,GORE,THIS YEAR,CAMPAIGN FINANCE REFORM,STRONG LEADER,APPROVE,GORE PLAN BETTER,CANDS PERSONAL QUALITIES,ILLEGAL IN MOST CASES,BETTER,YES,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,CATHOLIC,YES,"$30,000-$49,000",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,GORE,ABOUT RIGHT,TOO LIBERAL,2,COMPLETE,NEW YORK CITY,30-44,30-39,DEMOCRAT,30-39,30-39,UNFAVORABLE,UNFAVORABLE,GORE,GORE,NO,FAVORABLE,UNFAVORABLE,FAVORABLE,YES,CATHOLIC,FAVORABLE,UNFAVORABLE,1.6580000000000001,BLACK
33.0,93.0,50.0,THIRD CALL,65-74,HISPANIC/LATINO,FEMALE,BRADLEY,BEFORE THAT,EDUCATION,HAS RIGHT EXPERIENCE,APPROVE,BOTH THE SAME,CANDS PERSONAL QUALITIES,LEGAL IN MOST CASES,SAME,NO,DEMOCRAT,HIGH SCHOOL GRADUATE,CATHOLIC,NO,"UNDER $15,000",NO,VERY CONSERVATIVE,CONSERVATIVE,65+,18-74,BRADLEY,NOT LIBERAL ENOUGH,ABOUT RIGHT,2,COMPLETE,NEW YORK CITY,60+,60+,DEMOCRAT,65+,65-74,UNFAVORABLE,UNFAVORABLE,BUSH,MCCAIN,YES,UNFAVORABLE,FAVORABLE,FAVORABLE,YES,CATHOLIC,FAVORABLE,UNFAVORABLE,1.911,HISPANIC
33.0,93.0,51.0,THIRD CALL,45-49,BLACK,FEMALE,GORE,THIS YEAR,EDUCATION,STRONG LEADER,APPROVE,GORE PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,SAME,NO,DEMOCRAT,POST GRADUATE STUDY,PROTESTANT,NO,"$15,000-$29,000",YES,MODERATE,MODERATE,18-64,18-74,GORE,ABOUT RIGHT,TOO LIBERAL,2,COMPLETE,NEW YORK CITY,45-59,40-49,DEMOCRAT,40-49,40-49,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,UNFAVORABLE,FAVORABLE,NO,PROTESTANT/OTHER CHRISTIAN,FAVORABLE,FAVORABLE,1.562,BLACK
33.0,93.0,52.0,THIRD CALL,40-44,HISPANIC/LATINO,MALE,GORE,TODAY,ECONOMY/JOBS,HAS RIGHT EXPERIENCE,APPROVE,BOTH THE SAME,CANDS PERSONAL QUALITIES,LEGAL IN MOST CASES,SAME,YES,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,CATHOLIC,NO,"$50,000-$74,999",NO,MODERATE,MODERATE,18-64,18-74,BOTH,ABOUT RIGHT,ABOUT RIGHT,2,COMPLETE,NEW YORK CITY,30-44,40-49,DEMOCRAT,40-49,40-49,UNFAVORABLE,FAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,UNFAVORABLE,YES,CATHOLIC,UNFAVORABLE,UNFAVORABLE,1.6580000000000001,HISPANIC
