STATE,PREC,SEQ,CALL,AGE9,RACE,SEX,DEMVOTE,TIME,ISSUE,QUALITY,CLINTON,HLTHPLAN,ISSVQUAL,ABORTION,FINSIT,UNION,PARTYID,EDUC,RELIGION,BRADUNFR,INCOME,GOREUNFR,IDEOLOGY,PHIL3,OVER65,OVER75,STR8DEMS,RACEREL,GORE2LIB,BRAD2LIB,QTYPE,BACKSIDE,GEOCODE,AGE4,AGEABC,PARTY,AGE65,AGE75,BUSH,MCCAIN,GOREBUSH,GOREMCAN,PREVPRID,GORE,BRADLEY,BCPERSON,REL5,WEIGHT
21.0,53.0,13.0,SECOND CALL,60-64,WHITE,FEMALE,UNCOMITTED,TODAY,ECONOMY/JOBS,CAN WIN IN NOVEMBER,APPROVE,OMITS,OMITS,OMITS,BETTER,NO,REPUBLICAN,SOME COLLEGE OR ASSOCIATES,CATHOLIC,OMITS,,OMITS,MODERATE,MODERATE,18-64,18-74,GORE,OMITS,ABOUT RIGHT,OMITS,STATE,COMPLETE,SUBURBAN BALTIMORE,60+,60+,REPUBLICAN,50-64,50-64,UNFAVORABLE,OMITS,GORE,GORE,YES,FAVORABLE,OMITS,FAVORABLE,CATHOLIC,0.5720000000000001
21.0,53.0,14.0,SECOND CALL,40-44,WHITE,FEMALE,GORE,THIS YEAR,EDUCATION,STRONG LEADER,DISAPPROVE,GORE PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,WORSE,NO,DEMOCRAT,HIGH SCHOOL GRADUATE,CATHOLIC,NO,"$15,000-$29,000",NO,MODERATE,MODERATE,18-64,18-74,GORE,ONLY GORE,ABOUT RIGHT,NOT LIBERAL ENOUGH,STATE,COMPLETE,SUBURBAN BALTIMORE,30-44,40-49,DEMOCRAT,40-49,40-49,FAVORABLE,UNFAVORABLE,GORE,GORE,NO,FAVORABLE,UNFAVORABLE,UNFAVORABLE,CATHOLIC,0.5740000000000001
21.0,53.0,15.0,SECOND CALL,65-74,WHITE,MALE,GORE,TODAY,SOCIAL SECURITY/MEDICARE,CAN WIN IN NOVEMBER,APPROVE,BOTH THE SAME,CANDS PERSONAL QUALITIES,LEGAL IN MOST CASES,SAME,NO,DEMOCRAT,DID NOT COMPLETE HIGH SCHOOL,PROTESTANT,NO,"$15,000-$29,000",YES,VERY LIBERAL,LIBERAL,65+,18-74,OMITS,ONLY GORE,ABOUT RIGHT,OMITS,STATE,COMPLETE,SUBURBAN BALTIMORE,60+,60+,DEMOCRAT,65+,65-74,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,UNFAVORABLE,UNFAVORABLE,PROTESTANT/OTHER CHRISTIAN,0.727
21.0,53.0,16.0,SECOND CALL,50-59,WHITE,FEMALE,GORE,WITHIN LAST WEEK,HEALTH CARE,STRONG LEADER,APPROVE,BOTH THE SAME,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,WORSE,NO,DEMOCRAT,HIGH SCHOOL GRADUATE,CATHOLIC,YES,"$15,000-$29,000",YES,MODERATE,MODERATE,18-64,18-74,GORE,BOTH,NOT LIBERAL ENOUGH,NOT LIBERAL ENOUGH,STATE,COMPLETE,SUBURBAN BALTIMORE,45-59,50-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,GORE,MCCAIN,YES,UNFAVORABLE,FAVORABLE,FAVORABLE,CATHOLIC,0.5740000000000001
21.0,53.0,17.0,SECOND CALL,75+,,MALE,GORE,THIS YEAR,HEALTH CARE,HAS THE RIGHT EXPERIENCE,APPROVE,GORE PLAN BETTER,CANDS PERSONAL QUALITIES,LEGAL IN ALL CASES,SAME,NO,DEMOCRAT,COLLEGE GRADUATE,PROTESTANT,NO,"$30,000-$49,000",NO,MODERATE,MODERATE,65+,75+,GORE,BOTH,ABOUT RIGHT,OMITS,STATE,COMPLETE,SUBURBAN BALTIMORE,60+,60+,DEMOCRAT,65+,75+,FAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,FAVORABLE,PROTESTANT/OTHER CHRISTIAN,0.727
21.0,53.0,18.0,SECOND CALL,50-59,WHITE,FEMALE,GORE,WITHIN LAST 3 DAYS,SOCIAL SECURITY/MEDICARE,HAS THE RIGHT EXPERIENCE,DISAPPROVE,BOTH THE SAME,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,WORSE,YES,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,PROTESTANT,NO,"$30,000-$49,000",NO,MODERATE,MODERATE,18-64,18-74,GORE,BOTH,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,SUBURBAN BALTIMORE,45-59,50-59,DEMOCRAT,50-64,50-64,FAVORABLE,UNFAVORABLE,BUSH,GORE,YES,FAVORABLE,UNFAVORABLE,UNFAVORABLE,PROTESTANT/OTHER CHRISTIAN,0.5740000000000001
21.0,53.0,19.0,SECOND CALL,75+,WHITE,MALE,BRADLEY,THIS YEAR,CAMPAIGN FINANCE REFORM,NOT TYPICAL POLITICAN,APPROVE,GORE PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,WORSE,NO,INDEPENDENT,COLLEGE GRADUATE,PROTESTANT,NO,"$30,000-$49,000",NO,MODERATE,MODERATE,65+,75+,BRADLEY,BOTH,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,SUBURBAN BALTIMORE,60+,60+,INDEPENDENT/OTHER,65+,75+,UNFAVORABLE,FAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,FAVORABLE,PROTESTANT/OTHER CHRISTIAN,0.91
21.0,53.0,20.0,SECOND CALL,60-64,WHITE,FEMALE,BRADLEY,TODAY,OMITS,STANDS UP FOR BELIEFS,OMITS,OMITS,CANDS PERSONAL QUALITIES,ILLEGAL IN MOST CASES,SAME,NO,DEMOCRAT,HIGH SCHOOL GRADUATE,PROTESTANT,OMITS,"$30,000-$49,000",OMITS,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,NEITHER,OMITS,ABOUT RIGHT,OMITS,STATE,COMPLETE,SUBURBAN BALTIMORE,60+,60+,DEMOCRAT,50-64,50-64,FAVORABLE,OMITS,GORE,GORE,NO,FAVORABLE,OMITS,UNFAVORABLE,PROTESTANT/OTHER CHRISTIAN,0.917
21.0,53.0,21.0,SECOND CALL,40-44,WHITE,FEMALE,GORE,BEFORE THAT,ECONOMY/JOBS,STRONG LEADER,APPROVE,GORE PLAN BETTER,CANDS PERSONAL QUALITIES,LEGAL IN MOST CASES,BETTER,NO,DEMOCRAT,COLLEGE GRADUATE,PROTESTANT,NO,"$50,000-$74,999",NO,MODERATE,MODERATE,18-64,18-74,GORE,ONLY GORE,ABOUT RIGHT,TOO LIBERAL,STATE,COMPLETE,SUBURBAN BALTIMORE,30-44,40-49,DEMOCRAT,40-49,40-49,FAVORABLE,FAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,UNFAVORABLE,PROTESTANT/OTHER CHRISTIAN,0.5740000000000001
21.0,53.0,22.0,SECOND CALL,50-59,WHITE,FEMALE,GORE,THIS YEAR,HEALTH CARE,STRONG LEADER,APPROVE,GORE PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,BETTER,NO,DEMOCRAT,POST GRADUATE STUDY,CATHOLIC,YES,"$100,000 OR MORE",NO,MODERATE,MODERATE,18-64,18-74,GORE,BOTH,ABOUT RIGHT,OMITS,STATE,COMPLETE,SUBURBAN BALTIMORE,45-59,50-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,GORE,GORE,YES,FAVORABLE,UNFAVORABLE,FAVORABLE,CATHOLIC,0.5740000000000001
21.0,53.0,23.0,SECOND CALL,65-74,WHITE,FEMALE,BRADLEY,THIS YEAR,SOCIAL SECURITY/MEDICARE,STANDS UP FOR BELIEFS,DISAPPROVE,BOTH THE SAME,CANDS PERSONAL QUALITIES,LEGAL IN MOST CASES,SAME,NO,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,CATHOLIC,NO,"$30,000-$49,000",YES,MODERATE,MODERATE,65+,18-74,NEITHER,ONLY BRADLEY,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,SUBURBAN BALTIMORE,60+,60+,DEMOCRAT,65+,65-74,FAVORABLE,FAVORABLE,BUSH,MCCAIN,YES,OMITS,FAVORABLE,UNFAVORABLE,CATHOLIC,0.917
21.0,53.0,24.0,THIRD CALL,60-64,WHITE,FEMALE,GORE,THIS YEAR,OMITS,HAS THE RIGHT EXPERIENCE,DISAPPROVE,BOTH THE SAME,OMITS,LEGAL IN MOST CASES,SAME,YES,SOMETHING ELSE,SOME COLLEGE OR ASSOCIATES,PROTESTANT,NO,"$75,000-$99,999",NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,NEITHER,ONLY GORE,TOO LIBERAL,TOO LIBERAL,STATE,COMPLETE,SUBURBAN BALTIMORE,60+,60+,INDEPENDENT/OTHER,50-64,50-64,FAVORABLE,UNFAVORABLE,BUSH,GORE,YES,UNFAVORABLE,UNFAVORABLE,UNFAVORABLE,PROTESTANT/OTHER CHRISTIAN,0.732
21.0,53.0,25.0,THIRD CALL,25-29,WHITE,FEMALE,GORE,THIS YEAR,ECONOMY/JOBS,HAS THE RIGHT EXPERIENCE,APPROVE,GORE PLAN BETTER,CANDS PERSONAL QUALITIES,LEGAL IN ALL CASES,BETTER,NO,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,OTHER CHRISTIAN,YES,"$15,000-$29,000",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,GORE,BOTH,ABOUT RIGHT,TOO LIBERAL,STATE,COMPLETE,SUBURBAN BALTIMORE,18-29,25-29,DEMOCRAT,25-29,25-29,UNFAVORABLE,UNFAVORABLE,GORE,GORE,NO,FAVORABLE,UNFAVORABLE,FAVORABLE,PROTESTANT/OTHER CHRISTIAN,0.619
21.0,53.0,26.0,THIRD CALL,30-39,WHITE,MALE,GORE,TODAY,RACE RELATIONS,STANDS UP FOR BELIEFS,APPROVE,GORE PLAN BETTER,CANDS POSITIONS ON ISSUES,ILLEGAL IN MOST CASES,SAME,NO,DEMOCRAT,POST GRADUATE STUDY,CATHOLIC,NO,"$50,000-$74,999",NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,NEITHER,NEITHER,ABOUT RIGHT,TOO LIBERAL,STATE,COMPLETE,SUBURBAN BALTIMORE,30-44,30-39,DEMOCRAT,30-39,30-39,FAVORABLE,FAVORABLE,BUSH,GORE,YES,FAVORABLE,FAVORABLE,UNFAVORABLE,CATHOLIC,0.5700000000000001
21.0,53.0,27.0,THIRD CALL,50-59,WHITE,MALE,BRADLEY,THIS YEAR,RACE RELATIONS,HAS NEW IDEAS,DISAPPROVE,BRADLEY PLAN BETTER,CANDS POSITIONS ON ISSUES,OMITS,SAME,YES,DEMOCRAT,HIGH SCHOOL GRADUATE,PROTESTANT,NO,"$50,000-$74,999",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,BRADLEY,ONLY BRADLEY,NOT LIBERAL ENOUGH,ABOUT RIGHT,STATE,COMPLETE,SUBURBAN BALTIMORE,45-59,50-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,UNFAVORABLE,PROTESTANT/OTHER CHRISTIAN,0.712
21.0,53.0,28.0,THIRD CALL,50-59,WHITE,MALE,BRADLEY,THIS YEAR,SOCIAL SECURITY/MEDICARE,STANDS UP FOR BELIEFS,APPROVE,BOTH THE SAME,CANDS PERSONAL QUALITIES,LEGAL IN MOST CASES,SAME,YES,DEMOCRAT,HIGH SCHOOL GRADUATE,CATHOLIC,OMITS,"$75,000-$99,999",YES,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,BOTH,BOTH,TOO LIBERAL,ABOUT RIGHT,STATE,COMPLETE,SUBURBAN BALTIMORE,45-59,50-59,DEMOCRAT,50-64,50-64,FAVORABLE,FAVORABLE,BUSH,MCCAIN,YES,UNFAVORABLE,FAVORABLE,UNFAVORABLE,CATHOLIC,0.712
21.0,53.0,29.0,THIRD CALL,50-59,WHITE,FEMALE,BRADLEY,TODAY,SOCIAL SECURITY/MEDICARE,STRONG LEADER,DISAPPROVE,BOTH THE SAME,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,BETTER,NO,SOMETHING ELSE,COLLEGE GRADUATE,CATHOLIC,YES,"$30,000-$49,000",YES,VERY LIBERAL,LIBERAL,18-64,18-74,BOTH,BOTH,TOO LIBERAL,ABOUT RIGHT,STATE,COMPLETE,SUBURBAN BALTIMORE,45-59,50-59,INDEPENDENT/OTHER,50-64,50-64,FAVORABLE,FAVORABLE,BUSH,MCCAIN,YES,UNFAVORABLE,FAVORABLE,UNFAVORABLE,CATHOLIC,0.718
21.0,53.0,30.0,THIRD CALL,40-44,WHITE,MALE,GORE,BEFORE THAT,ECONOMY/JOBS,CAN WIN IN NOVEMBER,DISAPPROVE,GORE PLAN BETTER,CANDS PERSONAL QUALITIES,ILLEGAL IN ALL CASES,SAME,YES,DEMOCRAT,,SOMETHING ELSE,NO,"$50,000-$74,999",NO,MODERATE,MODERATE,18-64,18-74,GORE,ONLY GORE,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,SUBURBAN BALTIMORE,30-44,40-49,DEMOCRAT,40-49,40-49,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,UNFAVORABLE,UNFAVORABLE,SOMETHING ELSE,0.5700000000000001
21.0,53.0,31.0,THIRD CALL,30-39,BLACK,FEMALE,BRADLEY,WITHIN LAST WEEK,EDUCATION,HAS THE RIGHT EXPERIENCE,APPROVE,BRADLEY PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,SAME,YES,DEMOCRAT,COLLEGE GRADUATE,OTHER CHRISTIAN,NO,"$100,000 OR MORE",YES,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,BRADLEY,ONLY BRADLEY,NOT LIBERAL ENOUGH,ABOUT RIGHT,STATE,COMPLETE,SUBURBAN BALTIMORE,30-44,30-39,DEMOCRAT,30-39,30-39,UNFAVORABLE,UNFAVORABLE,OMITS,OMITS,YES,UNFAVORABLE,FAVORABLE,FAVORABLE,PROTESTANT/OTHER CHRISTIAN,0.791
21.0,53.0,32.0,THIRD CALL,50-59,WHITE,MALE,GORE,THIS YEAR,ECONOMY/JOBS,STRONG LEADER,APPROVE,GORE PLAN BETTER,CANDS PERSONAL QUALITIES,LEGAL IN MOST CASES,BETTER,NO,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,PROTESTANT,NO,"$50,000-$74,999",NO,MODERATE,MODERATE,18-64,18-74,GORE,ONLY GORE,ABOUT RIGHT,NOT LIBERAL ENOUGH,STATE,COMPLETE,SUBURBAN BALTIMORE,45-59,50-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,FAVORABLE,PROTESTANT/OTHER CHRISTIAN,0.5700000000000001
21.0,53.0,33.0,THIRD CALL,60-64,BLACK,MALE,GORE,BEFORE THAT,ECONOMY/JOBS,HAS THE RIGHT EXPERIENCE,APPROVE,GORE PLAN BETTER,CANDS PERSONAL QUALITIES,LEGAL IN MOST CASES,BETTER,NO,DEMOCRAT,POST GRADUATE STUDY,PROTESTANT,NO,"$100,000 OR MORE",NO,MODERATE,MODERATE,18-64,18-74,BOTH,BOTH,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,SUBURBAN BALTIMORE,60+,60+,DEMOCRAT,50-64,50-64,FAVORABLE,FAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,FAVORABLE,PROTESTANT/OTHER CHRISTIAN,0.801
21.0,53.0,34.0,THIRD CALL,50-59,BLACK,MALE,BRADLEY,WITHIN LAST 3 DAYS,OMITS,CAN WIN IN NOVEMBER,DISAPPROVE,GORE PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,OMITS,YES,REPUBLICAN,DID NOT COMPLETE HIGH SCHOOL,OTHER CHRISTIAN,YES,"UNDER $15,000",NO,VERY LIBERAL,LIBERAL,18-64,18-74,GORE,ONLY GORE,ABOUT RIGHT,NOT LIBERAL ENOUGH,STATE,COMPLETE,SUBURBAN BALTIMORE,45-59,50-59,REPUBLICAN,50-64,50-64,UNFAVORABLE,UNFAVORABLE,GORE,GORE,NO,FAVORABLE,UNFAVORABLE,FAVORABLE,PROTESTANT/OTHER CHRISTIAN,0.786
21.0,53.0,35.0,THIRD CALL,45-49,WHITE,FEMALE,BRADLEY,TODAY,EDUCATION,OMITS,DISAPPROVE,BOTH THE SAME,CANDS POSITIONS ON ISSUES,ILLEGAL IN MOST CASES,BETTER,YES,DEMOCRAT,POST GRADUATE STUDY,CATHOLIC,NO,"$50,000-$74,999",NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,BRADLEY,NEITHER,TOO LIBERAL,ABOUT RIGHT,STATE,COMPLETE,SUBURBAN BALTIMORE,45-59,40-49,DEMOCRAT,40-49,40-49,UNFAVORABLE,FAVORABLE,GORE,MCCAIN,YES,FAVORABLE,FAVORABLE,UNFAVORABLE,CATHOLIC,0.718
21.0,53.0,36.0,THIRD CALL,30-39,WHITE,FEMALE,UNCOMITTED,TODAY,ABORTION,STRONG LEADER,APPROVE,BOTH THE SAME,OMITS,LEGAL IN ALL CASES,SAME,NO,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,JEWISH,YES,,YES,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,NEITHER,BOTH,NOT LIBERAL ENOUGH,NOT LIBERAL ENOUGH,STATE,COMPLETE,SUBURBAN BALTIMORE,30-44,30-39,DEMOCRAT,30-39,30-39,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,UNFAVORABLE,FAVORABLE,FAVORABLE,JEWISH,0.448
21.0,53.0,37.0,THIRD CALL,65-74,WHITE,MALE,BRADLEY,WITHIN LAST 3 DAYS,CAMPAIGN FINANCE REFORM,HAS THE RIGHT EXPERIENCE,DISAPPROVE,BOTH THE SAME,CANDS PERSONAL QUALITIES,ILLEGAL IN MOST CASES,SAME,NO,INDEPENDENT,POST GRADUATE STUDY,CATHOLIC,YES,"$75,000-$99,999",YES,SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,18-74,BRADLEY,BOTH,TOO LIBERAL,ABOUT RIGHT,STATE,COMPLETE,SUBURBAN BALTIMORE,60+,60+,INDEPENDENT/OTHER,65+,65-74,FAVORABLE,FAVORABLE,BUSH,MCCAIN,YES,UNFAVORABLE,FAVORABLE,UNFAVORABLE,CATHOLIC,0.91
21.0,56.0,1.0,FIRST CALL,50-59,WHITE,FEMALE,GORE,THIS YEAR,EDUCATION,STANDS UP FOR BELIEFS,APPROVE,GORE PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,BETTER,NO,DEMOCRAT,POST GRADUATE STUDY,CATHOLIC,NO,"$75,000-$99,999",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,BOTH,BOTH,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,SUBURBAN BALTIMORE,45-59,50-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,FAVORABLE,CATHOLIC,0.439
21.0,56.0,2.0,FIRST CALL,,WHITE,FEMALE,GORE,BEFORE THAT,SOCIAL SECURITY/MEDICARE,HAS THE RIGHT EXPERIENCE,APPROVE,BOTH THE SAME,CANDS POSITIONS ON ISSUES,ILLEGAL IN MOST CASES,SAME,NO,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,PROTESTANT,YES,"$15,000-$29,000",YES,MODERATE,MODERATE,,,GORE,NEITHER,ABOUT RIGHT,NOT LIBERAL ENOUGH,STATE,COMPLETE,SUBURBAN BALTIMORE,,,DEMOCRAT,,,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,UNFAVORABLE,UNFAVORABLE,PROTESTANT/OTHER CHRISTIAN,0.439
21.0,56.0,3.0,FIRST CALL,50-59,WHITE,FEMALE,GORE,THIS YEAR,EDUCATION,STANDS UP FOR BELIEFS,APPROVE,GORE PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,SAME,NO,DEMOCRAT,POST GRADUATE STUDY,PROTESTANT,YES,,NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,GORE,ONLY GORE,ABOUT RIGHT,NOT LIBERAL ENOUGH,STATE,COMPLETE,SUBURBAN BALTIMORE,45-59,50-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,UNFAVORABLE,FAVORABLE,PROTESTANT/OTHER CHRISTIAN,0.439
21.0,56.0,4.0,FIRST CALL,50-59,WHITE,MALE,GORE,THIS YEAR,HEALTH CARE,HAS THE RIGHT EXPERIENCE,APPROVE,BOTH THE SAME,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,SAME,NO,DEMOCRAT,POST GRADUATE STUDY,PROTESTANT,NO,,NO,MODERATE,MODERATE,18-64,18-74,BOTH,BOTH,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,SUBURBAN BALTIMORE,45-59,50-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,UNFAVORABLE,PROTESTANT/OTHER CHRISTIAN,0.436
21.0,56.0,5.0,FIRST CALL,65-74,WHITE,MALE,UNCOMITTED,BEFORE THAT,ABORTION,STANDS UP FOR BELIEFS,DISAPPROVE,BOTH THE SAME,CANDS PERSONAL QUALITIES,ILLEGAL IN ALL CASES,SAME,YES,SOMETHING ELSE,HIGH SCHOOL GRADUATE,OTHER CHRISTIAN,OMITS,"$15,000-$29,000",OMITS,VERY CONSERVATIVE,CONSERVATIVE,65+,18-74,NEITHER,NEITHER,TOO LIBERAL,TOO LIBERAL,STATE,COMPLETE,SUBURBAN BALTIMORE,60+,60+,INDEPENDENT/OTHER,65+,65-74,FAVORABLE,UNFAVORABLE,BUSH,OMITS,YES,UNFAVORABLE,UNFAVORABLE,UNFAVORABLE,PROTESTANT/OTHER CHRISTIAN,0.435
21.0,56.0,6.0,FIRST CALL,50-59,WHITE,MALE,BRADLEY,THIS YEAR,HEALTH CARE,STRONG LEADER,APPROVE,BRADLEY PLAN BETTER,CANDS PERSONAL QUALITIES,ILLEGAL IN MOST CASES,BETTER,NO,INDEPENDENT,COLLEGE GRADUATE,PROTESTANT,NO,"$30,000-$49,000",NO,MODERATE,MODERATE,18-64,18-74,BRADLEY,BOTH,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,SUBURBAN BALTIMORE,45-59,50-59,INDEPENDENT/OTHER,50-64,50-64,FAVORABLE,FAVORABLE,BUSH,MCCAIN,YES,UNFAVORABLE,FAVORABLE,UNFAVORABLE,PROTESTANT/OTHER CHRISTIAN,0.546
21.0,56.0,7.0,FIRST CALL,50-59,WHITE,FEMALE,GORE,THIS YEAR,EDUCATION,HAS THE RIGHT EXPERIENCE,APPROVE,GORE PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,BETTER,NO,DEMOCRAT,POST GRADUATE STUDY,PROTESTANT,NO,"$50,000-$74,999",NO,MODERATE,MODERATE,18-64,18-74,GORE,ONLY GORE,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,SUBURBAN BALTIMORE,45-59,50-59,DEMOCRAT,50-64,50-64,FAVORABLE,FAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,FAVORABLE,PROTESTANT/OTHER CHRISTIAN,0.439
21.0,56.0,8.0,FIRST CALL,65-74,WHITE,MALE,GORE,THIS YEAR,SOCIAL SECURITY/MEDICARE,STRONG LEADER,APPROVE,BOTH THE SAME,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,SAME,NO,DEMOCRAT,COLLEGE GRADUATE,PROTESTANT,NO,,NO,MODERATE,MODERATE,65+,18-74,GORE,BOTH,ABOUT RIGHT,OMITS,STATE,COMPLETE,SUBURBAN BALTIMORE,60+,60+,DEMOCRAT,65+,65-74,FAVORABLE,UNFAVORABLE,BUSH,GORE,YES,FAVORABLE,UNFAVORABLE,UNFAVORABLE,PROTESTANT/OTHER CHRISTIAN,0.556
21.0,56.0,9.0,FIRST CALL,45-49,WHITE,FEMALE,BRADLEY,BEFORE THAT,ECONOMY/JOBS,NOT TYPICAL POLITICAN,APPROVE,BRADLEY PLAN BETTER,CANDS POSITIONS ON ISSUES,ILLEGAL IN MOST CASES,SAME,NO,DEMOCRAT,COLLEGE GRADUATE,CATHOLIC,NO,"$75,000-$99,999",NO,VERY LIBERAL,LIBERAL,18-64,18-74,BRADLEY,BOTH,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,SUBURBAN BALTIMORE,45-59,40-49,DEMOCRAT,40-49,40-49,UNFAVORABLE,FAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,UNFAVORABLE,CATHOLIC,0.55
21.0,56.0,10.0,FIRST CALL,50-59,WHITE,MALE,BRADLEY,THIS YEAR,EDUCATION,HAS THE RIGHT EXPERIENCE,APPROVE,BOTH THE SAME,CANDS PERSONAL QUALITIES,LEGAL IN MOST CASES,BETTER,YES,DEMOCRAT,POST GRADUATE STUDY,PROTESTANT,NO,"$100,000 OR MORE",NO,MODERATE,MODERATE,18-64,18-74,BRADLEY,BOTH,TOO LIBERAL,TOO LIBERAL,STATE,COMPLETE,SUBURBAN BALTIMORE,45-59,50-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,GORE,GORE,YES,UNFAVORABLE,FAVORABLE,FAVORABLE,PROTESTANT/OTHER CHRISTIAN,0.546
21.0,56.0,11.0,SECOND CALL,18-24,WHITE,MALE,GORE,THIS YEAR,EDUCATION,HAS THE RIGHT EXPERIENCE,APPROVE,BOTH THE SAME,CANDS PERSONAL QUALITIES,LEGAL IN MOST CASES,BETTER,NO,DEMOCRAT,HIGH SCHOOL GRADUATE,CATHOLIC,NO,,NO,MODERATE,MODERATE,18-64,18-74,NEITHER,BOTH,ABOUT RIGHT,TOO LIBERAL,STATE,COMPLETE,SUBURBAN BALTIMORE,18-29,18-24,DEMOCRAT,18-24,18-24,FAVORABLE,UNFAVORABLE,BUSH,GORE,NO,FAVORABLE,UNFAVORABLE,UNFAVORABLE,CATHOLIC,0.47000000000000003
21.0,56.0,12.0,SECOND CALL,30-39,WHITE,FEMALE,UNCOMITTED,BEFORE THAT,ABORTION,OMITS,DISAPPROVE,BOTH THE SAME,CANDS POSITIONS ON ISSUES,ILLEGAL IN MOST CASES,BETTER,NO,REPUBLICAN,SOME COLLEGE OR ASSOCIATES,CATHOLIC,NO,"$50,000-$74,999",NO,MODERATE,MODERATE,18-64,18-74,BRADLEY,BOTH,TOO LIBERAL,TOO LIBERAL,STATE,COMPLETE,SUBURBAN BALTIMORE,30-44,30-39,REPUBLICAN,30-39,30-39,FAVORABLE,FAVORABLE,BUSH,MCCAIN,YES,UNFAVORABLE,UNFAVORABLE,UNFAVORABLE,CATHOLIC,0.343
