STATE,PCT,SEQ,CALL,AGE9,RACE,SEX,DEMVOTE,TIME,ISSUE,QUALITY,CLINTON,ISSVQUAL,ABORTION,FINSIT,UNION,PARTYID,EDUC,RELIGION,BRADUNFR,INCOME,GOREUNFR,IDEOLOGY,PHIL3,OVER65,OVER75,GORE2LIB,BRAD2LIB,BACKSIDE,GEOCODE,AGE4,AGEABC,PARTY,AGE65,AGE75,GOREBUSH,GOREMCAN,PREVPRID,GUNHH,GUNCHOIC,THRDCAND,GORE,BRADLEY,BCPERSON,REGDEMCO,MEXICAN,QRACE,REL5,WEIGHT
6.0,51.0,6.0,THIRD CALL,50-59,BLACK,MALE,GORE,THIS YEAR,ECONOMY/JOBS,HAS THE RIGHT EXPERIENCE,APPROVE,CANDS PERSONAL QUALITIES,LEGAL IN ALL CASES,BETTER,NO,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,PROTESTANT,NO,"$50,000-$74,999",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,ABOUT RIGHT,NOT LIBERAL ENOUGH,COMPLETE,PLAINS REPUBLICANS,45-59,50-59,DEMOCRAT,50-64,50-64,GORE,GORE,YES,NO,PROTECT GUN RIGHTS,SATISFIED,FAVORABLE,UNFAVORABLE,FAVORABLE,DEMOCRAT,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,1.031
6.0,51.0,7.0,THIRD CALL,50-59,WHITE,MALE,GORE,WITHIN LAST WEEK,EDUCATION,HAS NEW IDEAS,APPROVE,CANDS PERSONAL QUALITIES,LEGAL IN MOST CASES,BETTER,NO,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,PROTESTANT,YES,,NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,ABOUT RIGHT,NOT LIBERAL ENOUGH,COMPLETE,PLAINS REPUBLICANS,45-59,50-59,DEMOCRAT,50-64,50-64,GORE,GORE,YES,YES,REDUCE VIOLENCE,WOULD CONSIDER THIRD CANDIDATE,FAVORABLE,UNFAVORABLE,FAVORABLE,DEMOCRAT,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.793
6.0,54.0,1.0,SECOND CALL,65-74,WHITE,MALE,BRADLEY,WITHIN LAST WEEK,SOCIAL SECURITY/MEDICARE,HAS NEW IDEAS,DISAPPROVE,CANDS PERSONAL QUALITIES,LEGAL IN MOST CASES,SAME,YES,REPUBLICAN,POST GRADUATE STUDY,PROTESTANT,NO,"$50,000-$74,999",NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,18-74,TOO LIBERAL,ABOUT RIGHT,COMPLETE,PLAINS REPUBLICANS,60+,60+,REPUBLICAN,65+,65-74,BUSH,MCCAIN,YES,YES,REDUCE VIOLENCE,SATISFIED,UNFAVORABLE,FAVORABLE,FAVORABLE,DEMOCRAT,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.971
6.0,54.0,2.0,SECOND CALL,50-59,WHITE,FEMALE,BRADLEY,BEFORE THAT,SOCIAL SECURITY/MEDICARE,STANDS UP FOR BELIEFS,DISAPPROVE,CANDS POSITIONS ON ISSUES,ILLEGAL IN MOST CASES,SAME,NO,REPUBLICAN,SOME COLLEGE OR ASSOCIATES,PROTESTANT,NO,"$50,000-$74,999",NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,NOT LIBERAL ENOUGH,ABOUT RIGHT,COMPLETE,PLAINS REPUBLICANS,45-59,50-59,REPUBLICAN,50-64,50-64,BUSH,MCCAIN,YES,NO,REDUCE VIOLENCE,WOULD CONSIDER THIRD CANDIDATE,UNFAVORABLE,FAVORABLE,UNFAVORABLE,DEMOCRAT,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,1.455
6.0,54.0,3.0,SECOND CALL,65-74,HISPANIC/LATINO,MALE,BRADLEY,BEFORE THAT,SOCIAL SECURITY/MEDICARE,STRONG LEADER,DISAPPROVE,CANDS PERSONAL QUALITIES,LEGAL IN MOST CASES,SAME,NO,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,CATHOLIC,NO,"$50,000-$74,999",YES,MODERATE,MODERATE,65+,18-74,NOT LIBERAL ENOUGH,ABOUT RIGHT,COMPLETE,PLAINS REPUBLICANS,60+,60+,DEMOCRAT,65+,65-74,BUSH,OMITS,YES,NO,REDUCE VIOLENCE,SATISFIED,UNFAVORABLE,FAVORABLE,UNFAVORABLE,DEMOCRAT,YES,HISPANIC/LATINO,CATHOLIC,1.2630000000000001
6.0,54.0,4.0,THIRD CALL,50-59,WHITE,MALE,GORE,THIS YEAR,EDUCATION,CAN WIN IN NOVEMBER,APPROVE,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,BETTER,NO,DEMOCRAT,COLLEGE GRADUATE,PROTESTANT,YES,"$50,000-$74,999",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,ABOUT RIGHT,ABOUT RIGHT,COMPLETE,PLAINS REPUBLICANS,45-59,50-59,DEMOCRAT,50-64,50-64,GORE,GORE,YES,YES,PROTECT GUN RIGHTS,SATISFIED,FAVORABLE,FAVORABLE,UNFAVORABLE,DEMOCRAT,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.66
6.0,54.0,5.0,THIRD CALL,50-59,WHITE,FEMALE,GORE,TODAY,ABORTION,OMITS,APPROVE,OMITS,LEGAL IN ALL CASES,BETTER,NO,INDEPENDENT,POST GRADUATE STUDY,SOMETHING ELSE,OMITS,"$30,000-$49,000",OMITS,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,OMITS,ABOUT RIGHT,COMPLETE,PLAINS REPUBLICANS,45-59,50-59,INDEPENDENT/OTHER,50-64,50-64,GORE,GORE,YES,NO,REDUCE VIOLENCE,SATISFIED,FAVORABLE,FAVORABLE,UNFAVORABLE,DEMOCRAT,NO,WHITE,SOMETHING ELSE,0.7000000000000001
6.0,54.0,6.0,THIRD CALL,75+,WHITE,FEMALE,GORE,THIS YEAR,SOCIAL SECURITY/MEDICARE,CAN WIN IN NOVEMBER,APPROVE,CANDS PERSONAL QUALITIES,LEGAL IN ALL CASES,SAME,NO,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,PROTESTANT,NO,"$50,000-$74,999",NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,75+,ABOUT RIGHT,NOT LIBERAL ENOUGH,COMPLETE,PLAINS REPUBLICANS,60+,60+,DEMOCRAT,65+,75+,GORE,GORE,YES,NO,REDUCE VIOLENCE,SATISFIED,FAVORABLE,OMITS,FAVORABLE,DEMOCRAT,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.495
6.0,54.0,7.0,THIRD CALL,65-74,WHITE,FEMALE,BRADLEY,TODAY,ABORTION,HAS NEW IDEAS,APPROVE,CANDS PERSONAL QUALITIES,LEGAL IN ALL CASES,BETTER,NO,DEMOCRAT,POST GRADUATE STUDY,NONE,NO,"$30,000-$49,000",NO,SOMEWHAT LIBERAL,LIBERAL,65+,18-74,ABOUT RIGHT,ABOUT RIGHT,COMPLETE,PLAINS REPUBLICANS,60+,60+,DEMOCRAT,65+,65-74,GORE,GORE,YES,NO,REDUCE VIOLENCE,SATISFIED,FAVORABLE,FAVORABLE,UNFAVORABLE,DEMOCRAT,NO,WHITE,NONE,1.029
6.0,54.0,8.0,THIRD CALL,40-44,WHITE,FEMALE,BRADLEY,TODAY,OMITS,OMITS,DISAPPROVE,CANDS PERSONAL QUALITIES,ILLEGAL IN MOST CASES,WORSE,NO,INDEPENDENT,HIGH SCHOOL GRADUATE,CATHOLIC,OMITS,"$50,000-$74,999",OMITS,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,TOO LIBERAL,OMITS,COMPLETE,PLAINS REPUBLICANS,30-44,40-49,INDEPENDENT/OTHER,40-49,40-49,BUSH,MCCAIN,YES,NO,PROTECT GUN RIGHTS,WOULD CONSIDER THIRD CANDIDATE,UNFAVORABLE,UNFAVORABLE,UNFAVORABLE,DEMOCRAT,NO,WHITE,CATHOLIC,1.455
6.0,54.0,9.0,THIRD CALL,45-49,WHITE,FEMALE,GORE,THIS YEAR,EDUCATION,HAS THE RIGHT EXPERIENCE,APPROVE,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,BETTER,NO,DEMOCRAT,COLLEGE GRADUATE,CATHOLIC,YES,"$50,000-$74,999",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,ABOUT RIGHT,OMITS,COMPLETE,PLAINS REPUBLICANS,45-59,40-49,DEMOCRAT,40-49,40-49,GORE,GORE,NO,YES,OMITS,SATISFIED,FAVORABLE,FAVORABLE,UNFAVORABLE,DEMOCRAT,NO,WHITE,CATHOLIC,0.7000000000000001
6.0,65.0,1.0,SECOND CALL,50-59,HISPANIC/LATINO,MALE,GORE,THIS YEAR,ECONOMY/JOBS,STRONG LEADER,APPROVE,CANDS PERSONAL QUALITIES,LEGAL IN MOST CASES,SAME,YES,DEMOCRAT,COLLEGE GRADUATE,SOMETHING ELSE,NO,"$50,000-$74,999",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,ABOUT RIGHT,ABOUT RIGHT,COMPLETE,ARAPAHOE/JEFFERSON,45-59,50-59,DEMOCRAT,50-64,50-64,GORE,GORE,YES,NO,REDUCE VIOLENCE,SATISFIED,FAVORABLE,FAVORABLE,FAVORABLE,DEMOCRAT,YES,HISPANIC/LATINO,SOMETHING ELSE,0.513
6.0,65.0,2.0,SECOND CALL,45-49,WHITE,FEMALE,GORE,BEFORE THAT,CAMPAIGN FINANCE REFORM,STANDS UP FOR BELIEFS,APPROVE,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,BETTER,NO,INDEPENDENT,SOME COLLEGE OR ASSOCIATES,PROTESTANT,NO,"$50,000-$74,999",NO,MODERATE,MODERATE,18-64,18-74,ABOUT RIGHT,ABOUT RIGHT,COMPLETE,ARAPAHOE/JEFFERSON,45-59,40-49,INDEPENDENT/OTHER,40-49,40-49,GORE,MCCAIN,NO,NO,REDUCE VIOLENCE,WOULD CONSIDER THIRD CANDIDATE,FAVORABLE,FAVORABLE,UNFAVORABLE,DEMOCRAT,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.557
6.0,65.0,3.0,SECOND CALL,50-59,WHITE,FEMALE,GORE,THIS YEAR,SOCIAL SECURITY/MEDICARE,STANDS UP FOR BELIEFS,APPROVE,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,BETTER,NO,INDEPENDENT,COLLEGE GRADUATE,PROTESTANT,NO,"$50,000-$74,999",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,ABOUT RIGHT,ABOUT RIGHT,COMPLETE,ARAPAHOE/JEFFERSON,45-59,50-59,INDEPENDENT/OTHER,50-64,50-64,GORE,MCCAIN,NO,YES,REDUCE VIOLENCE,SATISFIED,FAVORABLE,FAVORABLE,UNFAVORABLE,UNDECLARED/INDEPENDENT,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.557
6.0,65.0,4.0,SECOND CALL,30-39,WHITE,FEMALE,GORE,BEFORE THAT,EDUCATION,STANDS UP FOR BELIEFS,APPROVE,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,BETTER,NO,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,CATHOLIC,NO,"$15,000-$29,000",NO,MODERATE,MODERATE,18-64,18-74,ABOUT RIGHT,ABOUT RIGHT,COMPLETE,ARAPAHOE/JEFFERSON,30-44,30-39,DEMOCRAT,30-39,30-39,GORE,GORE,NO,NO,REDUCE VIOLENCE,SATISFIED,FAVORABLE,FAVORABLE,UNFAVORABLE,DEMOCRAT,NO,WHITE,CATHOLIC,0.557
6.0,65.0,5.0,SECOND CALL,65-74,WHITE,MALE,GORE,THIS YEAR,OMITS,HAS THE RIGHT EXPERIENCE,APPROVE,CANDS POSITIONS ON ISSUES,ILLEGAL IN MOST CASES,BETTER,NO,DEMOCRAT,COLLEGE GRADUATE,CATHOLIC,NO,"$50,000-$74,999",NO,SOMEWHAT LIBERAL,LIBERAL,65+,18-74,ABOUT RIGHT,ABOUT RIGHT,COMPLETE,ARAPAHOE/JEFFERSON,60+,60+,DEMOCRAT,65+,65-74,GORE,MCCAIN,YES,YES,REDUCE VIOLENCE,SATISFIED,FAVORABLE,FAVORABLE,FAVORABLE,DEMOCRAT,NO,WHITE,CATHOLIC,0.636
6.0,65.0,6.0,SECOND CALL,45-49,WHITE,FEMALE,GORE,WITHIN LAST WEEK,EDUCATION,STRONG LEADER,APPROVE,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,BETTER,YES,DEMOCRAT,POST GRADUATE STUDY,OTHER CHRISTIAN,NO,"$100,000 OR MORE",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,ABOUT RIGHT,NOT LIBERAL ENOUGH,COMPLETE,ARAPAHOE/JEFFERSON,45-59,40-49,DEMOCRAT,40-49,40-49,GORE,GORE,YES,NO,REDUCE VIOLENCE,SATISFIED,FAVORABLE,FAVORABLE,UNFAVORABLE,DEMOCRAT,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.557
6.0,65.0,7.0,THIRD CALL,50-59,WHITE,FEMALE,GORE,THIS YEAR,ECONOMY/JOBS,STRONG LEADER,APPROVE,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,BETTER,YES,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,CATHOLIC,NO,"$50,000-$74,999",NO,MODERATE,MODERATE,18-64,18-74,ABOUT RIGHT,NOT LIBERAL ENOUGH,COMPLETE,ARAPAHOE/JEFFERSON,45-59,50-59,DEMOCRAT,50-64,50-64,GORE,GORE,YES,YES,PROTECT GUN RIGHTS,SATISFIED,FAVORABLE,UNFAVORABLE,OMITS,DEMOCRAT,NO,WHITE,CATHOLIC,0.557
6.0,65.0,8.0,THIRD CALL,45-49,ASIAN,FEMALE,BRADLEY,THIS YEAR,EDUCATION,STRONG LEADER,DISAPPROVE,CANDS PERSONAL QUALITIES,LEGAL IN MOST CASES,BETTER,YES,INDEPENDENT,COLLEGE GRADUATE,OTHER CHRISTIAN,NO,"$30,000-$49,000",YES,MODERATE,MODERATE,18-64,18-74,TOO LIBERAL,ABOUT RIGHT,COMPLETE,ARAPAHOE/JEFFERSON,45-59,40-49,INDEPENDENT/OTHER,40-49,40-49,OMITS,OMITS,NO,YES,REDUCE VIOLENCE,WOULD CONSIDER THIRD CANDIDATE,UNFAVORABLE,FAVORABLE,UNFAVORABLE,UNDECLARED/INDEPENDENT,NO,ASIAN,PROTESTANT/OTHER CHRISTIAN,0.918
6.0,65.0,9.0,THIRD CALL,25-29,WHITE,FEMALE,GORE,WITHIN LAST 3 DAYS,OMITS,HAS THE RIGHT EXPERIENCE,APPROVE,CANDS PERSONAL QUALITIES,LEGAL IN ALL CASES,SAME,NO,DEMOCRAT,HIGH SCHOOL GRADUATE,CATHOLIC,NO,"$15,000-$29,000",NO,MODERATE,MODERATE,18-64,18-74,NOT LIBERAL ENOUGH,OMITS,COMPLETE,ARAPAHOE/JEFFERSON,18-29,25-29,DEMOCRAT,25-29,25-29,GORE,GORE,YES,YES,PROTECT GUN RIGHTS,SATISFIED,FAVORABLE,FAVORABLE,FAVORABLE,DEMOCRAT,NO,WHITE,CATHOLIC,0.508
6.0,66.0,1.0,FIRST CALL,50-59,WHITE,FEMALE,GORE,THIS YEAR,HEALTH CARE,HAS THE RIGHT EXPERIENCE,APPROVE,CANDS PERSONAL QUALITIES,LEGAL IN ALL CASES,BETTER,NO,DEMOCRAT,POST GRADUATE STUDY,PROTESTANT,NO,"$100,000 OR MORE",NO,MODERATE,MODERATE,18-64,18-74,ABOUT RIGHT,ABOUT RIGHT,COMPLETE,ARAPAHOE/JEFFERSON,45-59,50-59,DEMOCRAT,50-64,50-64,GORE,GORE,YES,NO,REDUCE VIOLENCE,SATISFIED,FAVORABLE,FAVORABLE,FAVORABLE,DEMOCRAT,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,1.111
6.0,66.0,2.0,FIRST CALL,50-59,WHITE,MALE,GORE,THIS YEAR,CAMPAIGN FINANCE REFORM,HAS THE RIGHT EXPERIENCE,APPROVE,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,BETTER,NO,DEMOCRAT,POST GRADUATE STUDY,SOMETHING ELSE,NO,"$100,000 OR MORE",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,ABOUT RIGHT,OMITS,COMPLETE,ARAPAHOE/JEFFERSON,45-59,50-59,DEMOCRAT,50-64,50-64,GORE,GORE,NO,NO,REDUCE VIOLENCE,SATISFIED,FAVORABLE,FAVORABLE,FAVORABLE,DEMOCRAT,NO,WHITE,SOMETHING ELSE,1.097
6.0,66.0,3.0,FIRST CALL,65-74,WHITE,MALE,BRADLEY,THIS YEAR,SOCIAL SECURITY/MEDICARE,STANDS UP FOR BELIEFS,APPROVE,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,SAME,YES,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,PROTESTANT,NO,"$30,000-$49,000",YES,MODERATE,MODERATE,65+,18-74,ABOUT RIGHT,ABOUT RIGHT,COMPLETE,ARAPAHOE/JEFFERSON,60+,60+,DEMOCRAT,65+,65-74,GORE,MCCAIN,YES,YES,REDUCE VIOLENCE,WOULD CONSIDER THIRD CANDIDATE,FAVORABLE,FAVORABLE,UNFAVORABLE,DEMOCRAT,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,2.091
6.0,66.0,4.0,SECOND CALL,50-59,WHITE,MALE,GORE,THIS YEAR,HEALTH CARE,OMITS,APPROVE,CANDS PERSONAL QUALITIES,LEGAL IN MOST CASES,SAME,NO,INDEPENDENT,POST GRADUATE STUDY,OTHER CHRISTIAN,NO,"$75,000-$99,999",NO,MODERATE,MODERATE,18-64,18-74,ABOUT RIGHT,ABOUT RIGHT,COMPLETE,ARAPAHOE/JEFFERSON,45-59,50-59,INDEPENDENT/OTHER,50-64,50-64,GORE,MCCAIN,YES,YES,PROTECT GUN RIGHTS,WOULD CONSIDER THIRD CANDIDATE,FAVORABLE,UNFAVORABLE,UNFAVORABLE,DEMOCRAT,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,1.097
6.0,66.0,5.0,SECOND CALL,50-59,WHITE,FEMALE,GORE,WITHIN LAST 3 DAYS,SOCIAL SECURITY/MEDICARE,HAS THE RIGHT EXPERIENCE,APPROVE,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,WORSE,NO,DEMOCRAT,POST GRADUATE STUDY,OTHER CHRISTIAN,NO,"$30,000-$49,000",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,ABOUT RIGHT,OMITS,COMPLETE,ARAPAHOE/JEFFERSON,45-59,50-59,DEMOCRAT,50-64,50-64,GORE,GORE,YES,YES,REDUCE VIOLENCE,SATISFIED,FAVORABLE,OMITS,FAVORABLE,DEMOCRAT,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,1.111
6.0,66.0,6.0,SECOND CALL,30-39,WHITE,FEMALE,GORE,BEFORE THAT,EDUCATION,HAS THE RIGHT EXPERIENCE,APPROVE,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,BETTER,NO,DEMOCRAT,COLLEGE GRADUATE,PROTESTANT,NO,"$75,000-$99,999",NO,MODERATE,MODERATE,18-64,18-74,ABOUT RIGHT,ABOUT RIGHT,COMPLETE,ARAPAHOE/JEFFERSON,30-44,30-39,DEMOCRAT,30-39,30-39,GORE,MCCAIN,YES,NO,REDUCE VIOLENCE,SATISFIED,FAVORABLE,FAVORABLE,FAVORABLE,DEMOCRAT,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,1.111
6.0,66.0,7.0,THIRD CALL,50-59,WHITE,FEMALE,GORE,BEFORE THAT,EDUCATION,HAS THE RIGHT EXPERIENCE,APPROVE,CANDS PERSONAL QUALITIES,LEGAL IN ALL CASES,BETTER,NO,DEMOCRAT,POST GRADUATE STUDY,SOMETHING ELSE,OMITS,"$100,000 OR MORE",OMITS,VERY LIBERAL,LIBERAL,18-64,18-74,ABOUT RIGHT,ABOUT RIGHT,COMPLETE,ARAPAHOE/JEFFERSON,45-59,50-59,DEMOCRAT,50-64,50-64,GORE,GORE,YES,YES,REDUCE VIOLENCE,SATISFIED,FAVORABLE,FAVORABLE,FAVORABLE,DEMOCRAT,NO,WHITE,SOMETHING ELSE,1.111
6.0,66.0,8.0,THIRD CALL,75+,WHITE,FEMALE,GORE,THIS YEAR,ABORTION,HAS THE RIGHT EXPERIENCE,APPROVE,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,WORSE,YES,INDEPENDENT,POST GRADUATE STUDY,PROTESTANT,NO,"$30,000-$49,000",NO,SOMEWHAT LIBERAL,LIBERAL,65+,75+,ABOUT RIGHT,NOT LIBERAL ENOUGH,COMPLETE,ARAPAHOE/JEFFERSON,60+,60+,INDEPENDENT/OTHER,65+,75+,GORE,GORE,YES,NO,REDUCE VIOLENCE,SATISFIED,FAVORABLE,FAVORABLE,OMITS,DEMOCRAT,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,1.285
6.0,66.0,9.0,THIRD CALL,30-39,WHITE,FEMALE,GORE,THIS YEAR,EDUCATION,CAN WIN IN NOVEMBER,APPROVE,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,BETTER,NO,DEMOCRAT,POST GRADUATE STUDY,PROTESTANT,NO,"$100,000 OR MORE",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,ABOUT RIGHT,ABOUT RIGHT,COMPLETE,ARAPAHOE/JEFFERSON,30-44,30-39,DEMOCRAT,30-39,30-39,GORE,GORE,NO,NO,REDUCE VIOLENCE,SATISFIED,FAVORABLE,FAVORABLE,FAVORABLE,DEMOCRAT,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,1.111
6.0,66.0,10.0,THIRD CALL,40-44,HISPANIC/LATINO,MALE,BRADLEY,WITHIN LAST 3 DAYS,CAMPAIGN FINANCE REFORM,HAS NEW IDEAS,DISAPPROVE,CANDS PERSONAL QUALITIES,LEGAL IN MOST CASES,BETTER,YES,DEMOCRAT,POST GRADUATE STUDY,CATHOLIC,NO,"$100,000 OR MORE",YES,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,ABOUT RIGHT,ABOUT RIGHT,COMPLETE,ARAPAHOE/JEFFERSON,30-44,40-49,DEMOCRAT,40-49,40-49,GORE,MCCAIN,YES,YES,REDUCE VIOLENCE,WOULD CONSIDER THIRD CANDIDATE,UNFAVORABLE,FAVORABLE,UNFAVORABLE,DEMOCRAT,YES,HISPANIC/LATINO,CATHOLIC,1.688
6.0,67.0,1.0,SECOND CALL,50-59,WHITE,FEMALE,GORE,THIS YEAR,SOCIAL SECURITY/MEDICARE,HAS THE RIGHT EXPERIENCE,DISAPPROVE,CANDS PERSONAL QUALITIES,ILLEGAL IN MOST CASES,BETTER,YES,INDEPENDENT,HIGH SCHOOL GRADUATE,CATHOLIC,NO,"$30,000-$49,000",NO,MODERATE,MODERATE,18-64,18-74,ABOUT RIGHT,ABOUT RIGHT,COMPLETE,ARAPAHOE/JEFFERSON,45-59,50-59,INDEPENDENT/OTHER,50-64,50-64,GORE,MCCAIN,YES,YES,PROTECT GUN RIGHTS,WOULD CONSIDER THIRD CANDIDATE,FAVORABLE,FAVORABLE,UNFAVORABLE,DEMOCRAT,NO,WHITE,CATHOLIC,0.905
6.0,67.0,2.0,THIRD CALL,18-24,WHITE,MALE,GORE,WITHIN LAST 3 DAYS,EDUCATION,HAS NEW IDEAS,DISAPPROVE,CANDS POSITIONS ON ISSUES,ILLEGAL IN MOST CASES,BETTER,NO,SOMETHING ELSE,DID NOT COMPLETE HIGH SCHOOL,NONE,NO,"$100,000 OR MORE",NO,MODERATE,MODERATE,18-64,18-74,ABOUT RIGHT,TOO LIBERAL,COMPLETE,ARAPAHOE/JEFFERSON,18-29,18-24,INDEPENDENT/OTHER,18-24,18-24,GORE,GORE,NO,NO,REDUCE VIOLENCE,WOULD CONSIDER THIRD CANDIDATE,UNFAVORABLE,UNFAVORABLE,UNFAVORABLE,DEMOCRAT,NO,WHITE,NONE,0.8150000000000001
6.0,69.0,1.0,FIRST CALL,40-44,WHITE,FEMALE,UNCOMMITTED,TODAY,EDUCATION,NOT TYPICAL POLITICAN,APPROVE,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,BETTER,YES,INDEPENDENT,COLLEGE GRADUATE,CATHOLIC,NO,,NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,ABOUT RIGHT,NOT LIBERAL ENOUGH,COMPLETE,ARAPAHOE/JEFFERSON,30-44,40-49,INDEPENDENT/OTHER,40-49,40-49,GORE,MCCAIN,YES,YES,REDUCE VIOLENCE,WOULD CONSIDER THIRD CANDIDATE,UNFAVORABLE,UNFAVORABLE,FAVORABLE,DEMOCRAT,NO,WHITE,CATHOLIC,1.1520000000000001
6.0,69.0,2.0,FIRST CALL,60-64,WHITE,MALE,GORE,THIS YEAR,SOCIAL SECURITY/MEDICARE,STRONG LEADER,APPROVE,CANDS PERSONAL QUALITIES,ILLEGAL IN MOST CASES,SAME,NO,DEMOCRAT,HIGH SCHOOL GRADUATE,OTHER CHRISTIAN,YES,"$30,000-$49,000",YES,MODERATE,MODERATE,18-64,18-74,ABOUT RIGHT,TOO LIBERAL,COMPLETE,ARAPAHOE/JEFFERSON,60+,60+,DEMOCRAT,50-64,50-64,GORE,GORE,YES,YES,REDUCE VIOLENCE,SATISFIED,FAVORABLE,FAVORABLE,FAVORABLE,DEMOCRAT,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,1.369
6.0,69.0,3.0,FIRST CALL,40-44,OTHER,MALE,GORE,BEFORE THAT,CAMPAIGN FINANCE REFORM,HAS THE RIGHT EXPERIENCE,APPROVE,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,BETTER,NO,DEMOCRAT,COLLEGE GRADUATE,CATHOLIC,NO,"$15,000-$29,000",NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,ABOUT RIGHT,ABOUT RIGHT,COMPLETE,ARAPAHOE/JEFFERSON,30-44,40-49,DEMOCRAT,40-49,40-49,GORE,GORE,YES,YES,REDUCE VIOLENCE,SATISFIED,FAVORABLE,FAVORABLE,FAVORABLE,DEMOCRAT,NO,OTHER,CATHOLIC,1.183
6.0,69.0,4.0,SECOND CALL,50-59,OTHER,MALE,GORE,BEFORE THAT,SOCIAL SECURITY/MEDICARE,HAS THE RIGHT EXPERIENCE,APPROVE,CANDS PERSONAL QUALITIES,LEGAL IN MOST CASES,BETTER,YES,DEMOCRAT,COLLEGE GRADUATE,SOMETHING ELSE,NO,"$50,000-$74,999",NO,MODERATE,MODERATE,18-64,18-74,ABOUT RIGHT,ABOUT RIGHT,COMPLETE,ARAPAHOE/JEFFERSON,45-59,50-59,DEMOCRAT,50-64,50-64,GORE,GORE,YES,YES,PROTECT GUN RIGHTS,SATISFIED,FAVORABLE,FAVORABLE,FAVORABLE,DEMOCRAT,NO,OTHER,SOMETHING ELSE,1.183
