QTYPE,GEOCODE,STATE,PREC,SEQ,CALL,AGE9,SEX,DEMVOTE,ISSUE,QUALITY,CLINTON,UNION,PARTYID,INCOME,IDEOLOGY,PHIL3,OVER65,OVER75,CAUCUS,AGE4,AGEABC,PARTY,AGE65,AGE75,DEBATES,BCPERSON,INTERNET,WEIGHT
STATE,EAST,16.0,58.0,32.0,SECOND CALL,65-74,FEMALE,BRADLEY,HEALTH CARE,STRONG LEADER,APPROVE,YES,DEMOCRAT,"UNDER $15,000",MODERATE,MODERATE,65+,18-74,YES,60+,60+,DEMOCRAT,65+,65-74,YES,FAVORABLE,YES,0.224
STATE,EAST,16.0,58.0,33.0,SECOND CALL,50-59,MALE,BRADLEY,SOCIAL SECURITY/MEDICARE,STANDS UP FOR BELIEFS,APPROVE,YES,DEMOCRAT,"$30,000-$49,000",VERY LIBERAL,LIBERAL,18-64,18-74,YES,45-59,50-59,DEMOCRAT,50-64,50-64,,FAVORABLE,NO,0.224
STATE,EAST,16.0,58.0,34.0,SECOND CALL,30-39,MALE,BRADLEY,HAS RIGHT EXPERIENCE,STANDS UP FOR BELIEFS,APPROVE,NO,DEMOCRAT,"UNDER $15,000",MODERATE,MODERATE,18-64,18-74,YES,30-44,30-39,DEMOCRAT,30-39,30-39,YES,FAVORABLE,YES,0.224
STATE,EAST,16.0,58.0,35.0,SECOND CALL,40-44,MALE,BRADLEY,CAMPAIGN FINANCE REFORM,CAN WIN IN NOVEMBER,APPROVE,NO,DEMOCRAT,"$30,000-$49,000",VERY LIBERAL,LIBERAL,18-64,18-74,NO,30-44,40-49,DEMOCRAT,40-49,40-49,NO,UNFAVORABLE,YES,0.224
STATE,EAST,16.0,59.0,1.0,SECOND CALL,50-59,FEMALE,GORE,HEALTH CARE,HAS RIGHT EXPERIENCE,APPROVE,YES,REPUBLICAN,,MODERATE,MODERATE,18-64,18-74,NO,45-59,50-59,DEMOCRAT,50-64,50-64,,FAVORABLE,NO,1.588
STATE,EAST,16.0,59.0,2.0,SECOND CALL,60-64,MALE,GORE,HEALTH CARE,STANDS UP FOR BELIEFS,APPROVE,YES,DEMOCRAT,"$15,000-$29,000",MODERATE,MODERATE,18-64,18-74,NO,60+,60+,DEMOCRAT,50-64,50-64,NO,FAVORABLE,NO,1.588
STATE,EAST,16.0,59.0,3.0,SECOND CALL,65-74,MALE,BRADLEY,HEALTH CARE,STANDS UP FOR BELIEFS,APPROVE,NO,DEMOCRAT,"$30,000-$49,000",VERY LIBERAL,LIBERAL,65+,18-74,YES,60+,60+,DEMOCRAT,65+,65-74,YES,FAVORABLE,YES,1.808
STATE,EAST,16.0,59.0,4.0,SECOND CALL,65-74,FEMALE,BRADLEY,SOCIAL SECURITY/MEDICARE,STANDS UP FOR BELIEFS,APPROVE,NO,DEMOCRAT,"$30,000-$49,000",VERY LIBERAL,LIBERAL,65+,18-74,YES,60+,60+,DEMOCRAT,65+,65-74,NO,UNFAVORABLE,NO,1.808
STATE,EAST,16.0,59.0,5.0,SECOND CALL,60-64,,GORE,SOCIAL SECURITY/MEDICARE,HAS RIGHT EXPERIENCE,APPROVE,NO,DEMOCRAT,"$30,000-$49,000",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,NO,60+,60+,DEMOCRAT,50-64,50-64,NO,UNFAVORABLE,YES,1.588
STATE,EAST,16.0,59.0,6.0,SECOND CALL,65-74,FEMALE,GORE,OMITS,OMITS,APPROVE,,DEMOCRAT,,,,65+,18-74,YES,60+,60+,DEMOCRAT,65+,65-74,NO,FAVORABLE,NO,1.588
STATE,EAST,16.0,59.0,7.0,SECOND CALL,25-29,FEMALE,GORE,HEALTH CARE,STRONG LEADER,APPROVE,NO,DEMOCRAT,"UNDER $15,000",MODERATE,MODERATE,18-64,18-74,NO,18-29,25-29,DEMOCRAT,25-29,25-29,NO,UNFAVORABLE,NO,1.588
STATE,EAST,16.0,60.0,1.0,SECOND CALL,45-49,MALE,BRADLEY,HEALTH CARE,STANDS UP FOR BELIEFS,APPROVE,NO,DEMOCRAT,"$15,000-$29,000",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,NO,45-59,40-49,DEMOCRAT,40-49,40-49,NO,UNFAVORABLE,YES,1.502
STATE,EAST,16.0,60.0,2.0,SECOND CALL,30-39,MALE,BRADLEY,HAS RIGHT EXPERIENCE,NOT TYPICAL POLITICIAN,APPROVE,NO,REPUBLICAN,"$30,000-$49,000",MODERATE,MODERATE,18-64,18-74,YES,30-44,30-39,DEMOCRAT,30-39,30-39,,UNFAVORABLE,YES,1.502
STATE,EAST,16.0,60.0,3.0,SECOND CALL,50-59,MALE,BRADLEY,HAS RIGHT EXPERIENCE,STANDS UP FOR BELIEFS,DISAPPROVE,NO,INDEPENDENT,"$50,000-$74,999",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,NO,45-59,50-59,INDEPENDENT/OTHER,50-64,50-64,NO,UNFAVORABLE,YES,1.502
STATE,EAST,16.0,60.0,4.0,SECOND CALL,40-44,MALE,BRADLEY,HAS RIGHT EXPERIENCE,STRONG LEADER,APPROVE,NO,DEMOCRAT,"$50,000-$74,999",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,NO,30-44,40-49,DEMOCRAT,40-49,40-49,YES,FAVORABLE,YES,1.502
STATE,EAST,16.0,60.0,5.0,SECOND CALL,50-59,MALE,BRADLEY,CAMPAIGN FINANCE REFORM,STANDS UP FOR BELIEFS,APPROVE,NO,INDEPENDENT,,MODERATE,MODERATE,18-64,18-74,YES,45-59,50-59,INDEPENDENT/OTHER,50-64,50-64,NO,UNFAVORABLE,NO,1.502
STATE,EAST,16.0,60.0,6.0,SECOND CALL,40-44,MALE,GORE,HAS RIGHT EXPERIENCE,STRONG LEADER,APPROVE,YES,INDEPENDENT,"$15,000-$29,000",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,NO,30-44,40-49,INDEPENDENT/OTHER,40-49,40-49,NO,UNFAVORABLE,YES,1.319
STATE,EAST,16.0,60.0,7.0,SECOND CALL,45-49,MALE,BRADLEY,ECONOMY/JOBS,STANDS UP FOR BELIEFS,APPROVE,NO,INDEPENDENT,"$50,000-$74,999",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,YES,45-59,40-49,INDEPENDENT/OTHER,40-49,40-49,YES,FAVORABLE,YES,1.502
STATE,EAST,16.0,60.0,8.0,SECOND CALL,50-59,FEMALE,BRADLEY,HEALTH CARE,STRONG LEADER,APPROVE,NO,DEMOCRAT,"UNDER $15,000",VERY LIBERAL,LIBERAL,18-64,18-74,YES,45-59,50-59,DEMOCRAT,50-64,50-64,NO,UNFAVORABLE,YES,1.502
STATE,EAST,16.0,60.0,9.0,SECOND CALL,60-64,MALE,GORE,HEALTH CARE,STANDS UP FOR BELIEFS,DISAPPROVE,NO,INDEPENDENT,,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,YES,60+,60+,INDEPENDENT/OTHER,50-64,50-64,YES,UNFAVORABLE,NO,1.319
STATE,EAST,16.0,60.0,10.0,SECOND CALL,40-44,FEMALE,BRADLEY,HEALTH CARE,STANDS UP FOR BELIEFS,APPROVE,NO,INDEPENDENT,"$50,000-$74,999",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,NO,30-44,40-49,INDEPENDENT/OTHER,40-49,40-49,NO,UNFAVORABLE,YES,1.502
STATE,EAST,16.0,61.0,1.0,SECOND CALL,75+,FEMALE,GORE,HEALTH CARE,HAS RIGHT EXPERIENCE,APPROVE,NO,DEMOCRAT,"$15,000-$29,000",VERY LIBERAL,LIBERAL,65+,75+,YES,60+,60+,DEMOCRAT,65+,75+,NO,OMITS,NO,3.486
STATE,EAST,16.0,61.0,2.0,SECOND CALL,65-74,FEMALE,GORE,SOCIAL SECURITY/MEDICARE,CAN WIN IN NOVEMBER,APPROVE,NO,DEMOCRAT,"UNDER $15,000",VERY LIBERAL,LIBERAL,65+,18-74,NO,60+,60+,DEMOCRAT,65+,65-74,NO,FAVORABLE,NO,3.486
STATE,EAST,16.0,61.0,3.0,SECOND CALL,50-59,FEMALE,GORE,ECONOMY/JOBS,STRONG LEADER,APPROVE,YES,DEMOCRAT,"$15,000-$29,000",MODERATE,MODERATE,18-64,18-74,NO,45-59,50-59,DEMOCRAT,50-64,50-64,,FAVORABLE,YES,3.486
STATE,EAST,16.0,64.0,1.0,SECOND CALL,45-49,MALE,UNCOMMITTED,TAXES,NEW IDEAS,APPROVE,NO,INDEPENDENT,"$15,000-$29,000",MODERATE,MODERATE,18-64,18-74,YES,45-59,40-49,INDEPENDENT/OTHER,40-49,40-49,NO,UNFAVORABLE,YES,5.88
STATE,CENTRAL,16.0,69.0,1.0,FIRST CALL,50-59,FEMALE,GORE,TAXES,HAS RIGHT EXPERIENCE,APPROVE,NO,DEMOCRAT,"$15,000-$29,000",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,NO,45-59,50-59,DEMOCRAT,50-64,50-64,YES,UNFAVORABLE,NO,0.706
STATE,CENTRAL,16.0,69.0,2.0,FIRST CALL,50-59,FEMALE,GORE,HEALTH CARE,STRONG LEADER,APPROVE,YES,DEMOCRAT,,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,YES,45-59,50-59,DEMOCRAT,50-64,50-64,YES,FAVORABLE,YES,0.706
STATE,CENTRAL,16.0,69.0,3.0,FIRST CALL,50-59,MALE,GORE,SOCIAL SECURITY/MEDICARE,STRONG LEADER,APPROVE,YES,DEMOCRAT,"$30,000-$49,000",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,YES,45-59,50-59,DEMOCRAT,50-64,50-64,NO,UNFAVORABLE,NO,0.706
STATE,CENTRAL,16.0,69.0,4.0,FIRST CALL,75+,,GORE,OMITS,OMITS,OMITS,NO,DEMOCRAT,"UNDER $15,000",MODERATE,MODERATE,65+,75+,YES,60+,60+,DEMOCRAT,65+,75+,NO,FAVORABLE,NO,0.706
STATE,CENTRAL,16.0,69.0,5.0,FIRST CALL,65-74,FEMALE,GORE,SOCIAL SECURITY/MEDICARE,HAS RIGHT EXPERIENCE,APPROVE,NO,DEMOCRAT,"UNDER $15,000",VERY LIBERAL,LIBERAL,65+,18-74,NO,60+,60+,DEMOCRAT,65+,65-74,YES,FAVORABLE,NO,0.706
STATE,CENTRAL,16.0,69.0,6.0,FIRST CALL,50-59,MALE,GORE,SOCIAL SECURITY/MEDICARE,STANDS UP FOR BELIEFS,APPROVE,YES,DEMOCRAT,"$15,000-$29,000",MODERATE,MODERATE,18-64,18-74,NO,45-59,50-59,DEMOCRAT,50-64,50-64,YES,FAVORABLE,NO,0.706
STATE,CENTRAL,16.0,69.0,7.0,FIRST CALL,40-44,FEMALE,GORE,HAS RIGHT EXPERIENCE,HAS RIGHT EXPERIENCE,APPROVE,YES,DEMOCRAT,"$15,000-$29,000",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,NO,30-44,40-49,DEMOCRAT,40-49,40-49,NO,UNFAVORABLE,YES,0.706
STATE,CENTRAL,16.0,69.0,8.0,FIRST CALL,65-74,MALE,GORE,SOCIAL SECURITY/MEDICARE,LOYAL DEMOCRAT,APPROVE,,DEMOCRAT,"UNDER $15,000",SOMEWHAT LIBERAL,LIBERAL,65+,18-74,YES,60+,60+,DEMOCRAT,65+,65-74,NO,FAVORABLE,NO,0.706
STATE,CENTRAL,16.0,69.0,9.0,FIRST CALL,65-74,,GORE,SOCIAL SECURITY/MEDICARE,HAS RIGHT EXPERIENCE,APPROVE,YES,DEMOCRAT,"UNDER $15,000",VERY LIBERAL,LIBERAL,65+,18-74,YES,60+,60+,DEMOCRAT,65+,65-74,NO,FAVORABLE,NO,0.706
STATE,CENTRAL,16.0,69.0,10.0,FIRST CALL,50-59,FEMALE,GORE,SOCIAL SECURITY/MEDICARE,STRONG LEADER,APPROVE,YES,DEMOCRAT,"$30,000-$49,000",MODERATE,MODERATE,18-64,18-74,NO,45-59,50-59,DEMOCRAT,50-64,50-64,NO,FAVORABLE,NO,0.706
STATE,CENTRAL,16.0,69.0,11.0,SECOND CALL,75+,MALE,GORE,SOCIAL SECURITY/MEDICARE,HAS RIGHT EXPERIENCE,APPROVE,NO,REPUBLICAN,"$15,000-$29,000",MODERATE,MODERATE,65+,75+,NO,60+,60+,DEMOCRAT,65+,75+,NO,UNFAVORABLE,NO,0.706
STATE,CENTRAL,16.0,69.0,12.0,SECOND CALL,18-24,FEMALE,BRADLEY,HAS RIGHT EXPERIENCE,STANDS UP FOR BELIEFS,APPROVE,NO,DEMOCRAT,"UNDER $15,000",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,NO,18-29,18-24,DEMOCRAT,18-24,18-24,NO,UNFAVORABLE,YES,1.058
STATE,CENTRAL,16.0,69.0,13.0,SECOND CALL,40-44,FEMALE,GORE,HAS RIGHT EXPERIENCE,HAS RIGHT EXPERIENCE,APPROVE,NO,REPUBLICAN,"$15,000-$29,000",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,NO,30-44,40-49,DEMOCRAT,40-49,40-49,NO,FAVORABLE,NO,0.706
STATE,CENTRAL,16.0,69.0,14.0,SECOND CALL,50-59,FEMALE,GORE,HEALTH CARE,HAS RIGHT EXPERIENCE,APPROVE,NO,DEMOCRAT,"$30,000-$49,000",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,NO,45-59,50-59,DEMOCRAT,50-64,50-64,YES,FAVORABLE,YES,0.706
STATE,CENTRAL,16.0,69.0,15.0,SECOND CALL,40-44,FEMALE,BRADLEY,ECONOMY/JOBS,STANDS UP FOR BELIEFS,OMITS,NO,DEMOCRAT,"$50,000-$74,999",MODERATE,MODERATE,18-64,18-74,NO,30-44,40-49,DEMOCRAT,40-49,40-49,YES,UNFAVORABLE,YES,1.058
STATE,CENTRAL,16.0,69.0,16.0,SECOND CALL,45-49,MALE,GORE,SOCIAL SECURITY/MEDICARE,HAS RIGHT EXPERIENCE,APPROVE,YES,DEMOCRAT,"$30,000-$49,000",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,YES,45-59,40-49,DEMOCRAT,40-49,40-49,YES,FAVORABLE,NO,0.706
STATE,CENTRAL,16.0,69.0,17.0,SECOND CALL,45-49,FEMALE,GORE,HEALTH CARE,NOT TYPICAL POLITICIAN,APPROVE,YES,DEMOCRAT,"$30,000-$49,000",MODERATE,MODERATE,18-64,18-74,NO,45-59,40-49,DEMOCRAT,40-49,40-49,NO,FAVORABLE,NO,0.706
STATE,CENTRAL,16.0,69.0,18.0,SECOND CALL,50-59,FEMALE,BRADLEY,SOCIAL SECURITY/MEDICARE,LOYAL DEMOCRAT,DISAPPROVE,YES,INDEPENDENT,,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,YES,45-59,50-59,INDEPENDENT/OTHER,50-64,50-64,YES,UNFAVORABLE,YES,1.058
STATE,CENTRAL,16.0,69.0,19.0,SECOND CALL,50-59,MALE,GORE,SOCIAL SECURITY/MEDICARE,HAS RIGHT EXPERIENCE,APPROVE,NO,DEMOCRAT,"$30,000-$49,000",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,NO,45-59,50-59,DEMOCRAT,50-64,50-64,YES,FAVORABLE,YES,0.706
STATE,CENTRAL,16.0,69.0,20.0,SECOND CALL,30-39,FEMALE,GORE,HAS RIGHT EXPERIENCE,STRONG LEADER,APPROVE,NO,DEMOCRAT,"UNDER $15,000",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,NO,30-44,30-39,DEMOCRAT,30-39,30-39,NO,OMITS,YES,0.706
STATE,CENTRAL,16.0,69.0,21.0,SECOND CALL,60-64,MALE,GORE,SOCIAL SECURITY/MEDICARE,LOYAL DEMOCRAT,APPROVE,YES,DEMOCRAT,"$30,000-$49,000",MODERATE,MODERATE,18-64,18-74,YES,60+,60+,DEMOCRAT,50-64,50-64,NO,FAVORABLE,NO,0.706
STATE,CENTRAL,16.0,69.0,22.0,SECOND CALL,60-64,FEMALE,GORE,OMITS,HAS RIGHT EXPERIENCE,APPROVE,YES,DEMOCRAT,"$30,000-$49,000",MODERATE,MODERATE,18-64,18-74,YES,60+,60+,DEMOCRAT,50-64,50-64,NO,FAVORABLE,NO,0.706
STATE,CENTRAL,16.0,69.0,23.0,SECOND CALL,18-24,FEMALE,UNCOMMITTED,HAS RIGHT EXPERIENCE,OMITS,APPROVE,NO,INDEPENDENT,"UNDER $15,000",MODERATE,MODERATE,18-64,18-74,NO,18-29,18-24,INDEPENDENT/OTHER,18-24,18-24,NO,FAVORABLE,YES,0.34900000000000003
STATE,CENTRAL,16.0,69.0,24.0,SECOND CALL,60-64,,GORE,OMITS,LOYAL DEMOCRAT,DISAPPROVE,YES,DEMOCRAT,"$15,000-$29,000",VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,YES,60+,60+,DEMOCRAT,50-64,50-64,YES,UNFAVORABLE,NO,0.706
STATE,CENTRAL,16.0,69.0,25.0,SECOND CALL,75+,FEMALE,GORE,WORLD AFFAIRS,CAN WIN IN NOVEMBER,APPROVE,YES,DEMOCRAT,"UNDER $15,000",SOMEWHAT LIBERAL,LIBERAL,65+,75+,NO,60+,60+,DEMOCRAT,65+,75+,NO,FAVORABLE,NO,0.706
STATE,CENTRAL,16.0,69.0,26.0,SECOND CALL,60-64,FEMALE,BRADLEY,OMITS,STANDS UP FOR BELIEFS,DISAPPROVE,YES,DEMOCRAT,"UNDER $15,000",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,YES,60+,60+,DEMOCRAT,50-64,50-64,NO,UNFAVORABLE,YES,1.058
STATE,CENTRAL,16.0,69.0,27.0,SECOND CALL,50-59,FEMALE,GORE,OMITS,STANDS UP FOR BELIEFS,APPROVE,YES,INDEPENDENT,"$15,000-$29,000",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,NO,45-59,50-59,INDEPENDENT/OTHER,50-64,50-64,,UNFAVORABLE,NO,0.706
STATE,CENTRAL,16.0,69.0,28.0,SECOND CALL,65-74,FEMALE,GORE,OMITS,STRONG LEADER,APPROVE,YES,DEMOCRAT,"UNDER $15,000",SOMEWHAT LIBERAL,LIBERAL,65+,18-74,YES,60+,60+,DEMOCRAT,65+,65-74,YES,FAVORABLE,YES,0.706
STATE,CENTRAL,16.0,69.0,29.0,SECOND CALL,40-44,FEMALE,GORE,ECONOMY/JOBS,HAS RIGHT EXPERIENCE,APPROVE,YES,DEMOCRAT,"UNDER $15,000",VERY LIBERAL,LIBERAL,18-64,18-74,NO,30-44,40-49,DEMOCRAT,40-49,40-49,NO,FAVORABLE,NO,0.706
STATE,CENTRAL,16.0,69.0,30.0,SECOND CALL,75+,FEMALE,GORE,HEALTH CARE,HAS RIGHT EXPERIENCE,APPROVE,YES,DEMOCRAT,"UNDER $15,000",MODERATE,MODERATE,65+,75+,NO,60+,60+,DEMOCRAT,65+,75+,YES,FAVORABLE,NO,0.706
STATE,CENTRAL,16.0,69.0,31.0,SECOND CALL,40-44,FEMALE,GORE,HAS RIGHT EXPERIENCE,HAS RIGHT EXPERIENCE,APPROVE,YES,DEMOCRAT,"$15,000-$29,000",MODERATE,MODERATE,18-64,18-74,NO,30-44,40-49,DEMOCRAT,40-49,40-49,,OMITS,NO,0.706
STATE,CENTRAL,16.0,70.0,1.0,SECOND CALL,30-39,FEMALE,GORE,HAS RIGHT EXPERIENCE,HAS RIGHT EXPERIENCE,APPROVE,NO,DEMOCRAT,"$15,000-$29,000",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,NO,30-44,30-39,DEMOCRAT,30-39,30-39,NO,FAVORABLE,YES,5.234
STATE,CENTRAL,16.0,70.0,2.0,SECOND CALL,30-39,FEMALE,GORE,HEALTH CARE,HAS RIGHT EXPERIENCE,APPROVE,NO,DEMOCRAT,"UNDER $15,000",MODERATE,MODERATE,18-64,18-74,NO,30-44,30-39,DEMOCRAT,30-39,30-39,YES,UNFAVORABLE,YES,5.234
STATE,CENTRAL,16.0,73.0,1.0,SECOND CALL,50-59,FEMALE,UNCOMMITTED,HAS RIGHT EXPERIENCE,OMITS,APPROVE,YES,INDEPENDENT,"$50,000-$74,999",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,NO,45-59,50-59,INDEPENDENT/OTHER,50-64,50-64,,UNFAVORABLE,YES,5.88
STATE,CENTRAL,16.0,74.0,1.0,SECOND CALL,65-74,MALE,GORE,CAMPAIGN FINANCE REFORM,STRONG LEADER,APPROVE,NO,DEMOCRAT,"$30,000-$49,000",MODERATE,MODERATE,65+,18-74,YES,60+,60+,DEMOCRAT,65+,65-74,YES,FAVORABLE,NO,1.552
STATE,CENTRAL,16.0,74.0,2.0,SECOND CALL,40-44,FEMALE,GORE,HAS RIGHT EXPERIENCE,HAS RIGHT EXPERIENCE,APPROVE,YES,REPUBLICAN,"$15,000-$29,000",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,YES,30-44,40-49,DEMOCRAT,40-49,40-49,,FAVORABLE,YES,1.552
STATE,CENTRAL,16.0,74.0,3.0,SECOND CALL,65-74,MALE,GORE,SOCIAL SECURITY/MEDICARE,HAS RIGHT EXPERIENCE,APPROVE,YES,DEMOCRAT,"$15,000-$29,000",SOMEWHAT LIBERAL,LIBERAL,65+,18-74,YES,60+,60+,DEMOCRAT,65+,65-74,NO,UNFAVORABLE,NO,1.552
STATE,CENTRAL,16.0,74.0,4.0,SECOND CALL,40-44,MALE,GORE,HAS RIGHT EXPERIENCE,HAS RIGHT EXPERIENCE,APPROVE,YES,REPUBLICAN,"$30,000-$49,000",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,YES,30-44,40-49,DEMOCRAT,40-49,40-49,YES,UNFAVORABLE,YES,1.552
STATE,CENTRAL,16.0,74.0,5.0,SECOND CALL,40-44,MALE,GORE,HEALTH CARE,HAS RIGHT EXPERIENCE,APPROVE,YES,DEMOCRAT,"$15,000-$29,000",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,NO,30-44,40-49,DEMOCRAT,40-49,40-49,NO,FAVORABLE,YES,1.552
STATE,CENTRAL,16.0,74.0,6.0,SECOND CALL,75+,FEMALE,GORE,SOCIAL SECURITY/MEDICARE,CAN WIN IN NOVEMBER,APPROVE,YES,DEMOCRAT,"UNDER $15,000",SOMEWHAT LIBERAL,LIBERAL,65+,75+,NO,60+,60+,DEMOCRAT,65+,75+,YES,FAVORABLE,NO,1.552
STATE,CENTRAL,16.0,74.0,7.0,SECOND CALL,65-74,FEMALE,GORE,HAS RIGHT EXPERIENCE,LOYAL DEMOCRAT,APPROVE,NO,DEMOCRAT,"UNDER $15,000",SOMEWHAT LIBERAL,LIBERAL,65+,18-74,OMITS,60+,60+,DEMOCRAT,65+,65-74,NO,UNFAVORABLE,NO,1.552
STATE,CENTRAL,16.0,74.0,8.0,SECOND CALL,60-64,FEMALE,GORE,OMITS,HAS RIGHT EXPERIENCE,APPROVE,NO,DEMOCRAT,"$15,000-$29,000",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,YES,60+,60+,DEMOCRAT,50-64,50-64,NO,FAVORABLE,NO,1.552
STATE,CENTRAL,16.0,74.0,9.0,SECOND CALL,45-49,FEMALE,GORE,OMITS,OMITS,OMITS,NO,DEMOCRAT,"$30,000-$49,000",VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,NO,45-59,40-49,DEMOCRAT,40-49,40-49,YES,OMITS,YES,1.552
STATE,CENTRAL,16.0,74.0,10.0,SECOND CALL,45-49,FEMALE,BRADLEY,HAS RIGHT EXPERIENCE,STANDS UP FOR BELIEFS,APPROVE,YES,REPUBLICAN,"$30,000-$49,000",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,YES,45-59,40-49,DEMOCRAT,40-49,40-49,NO,FAVORABLE,YES,2.329
STATE,CENTRAL,16.0,74.0,11.0,SECOND CALL,18-24,FEMALE,GORE,HAS RIGHT EXPERIENCE,STRONG LEADER,APPROVE,YES,DEMOCRAT,"$15,000-$29,000",MODERATE,MODERATE,18-64,18-74,NO,18-29,18-24,DEMOCRAT,18-24,18-24,,FAVORABLE,YES,1.552
STATE,CENTRAL,16.0,74.0,12.0,SECOND CALL,60-64,MALE,BRADLEY,CAMPAIGN FINANCE REFORM,HAS RIGHT EXPERIENCE,DISAPPROVE,YES,REPUBLICAN,"$15,000-$29,000",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,YES,60+,60+,DEMOCRAT,50-64,50-64,YES,UNFAVORABLE,NO,2.329
STATE,CENTRAL,16.0,74.0,13.0,SECOND CALL,50-59,FEMALE,GORE,HEALTH CARE,STANDS UP FOR BELIEFS,APPROVE,NO,INDEPENDENT,"UNDER $15,000",MODERATE,MODERATE,18-64,18-74,YES,45-59,50-59,INDEPENDENT/OTHER,50-64,50-64,NO,FAVORABLE,NO,1.552
STATE,CENTRAL,16.0,77.0,1.0,SECOND CALL,50-59,FEMALE,GORE,HAS RIGHT EXPERIENCE,STANDS UP FOR BELIEFS,APPROVE,YES,DEMOCRAT,"$50,000-$74,999",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,YES,45-59,50-59,DEMOCRAT,50-64,50-64,YES,OMITS,YES,4.871
STATE,CENTRAL,16.0,77.0,2.0,SECOND CALL,50-59,MALE,GORE,OMITS,HAS RIGHT EXPERIENCE,APPROVE,YES,DEMOCRAT,"$30,000-$49,000",MODERATE,MODERATE,18-64,18-74,YES,45-59,50-59,DEMOCRAT,50-64,50-64,NO,FAVORABLE,YES,4.871
STATE,CENTRAL,16.0,77.0,3.0,SECOND CALL,40-44,FEMALE,GORE,HEALTH CARE,STRONG LEADER,APPROVE,NO,DEMOCRAT,"$15,000-$29,000",MODERATE,MODERATE,18-64,18-74,NO,30-44,40-49,DEMOCRAT,40-49,40-49,NO,FAVORABLE,NO,4.871
STATE,CENTRAL,16.0,77.0,4.0,SECOND CALL,40-44,MALE,GORE,HEALTH CARE,STRONG LEADER,APPROVE,YES,DEMOCRAT,"$15,000-$29,000",MODERATE,MODERATE,18-64,18-74,YES,30-44,40-49,DEMOCRAT,40-49,40-49,YES,FAVORABLE,YES,4.871
STATE,CENTRAL,16.0,77.0,5.0,SECOND CALL,50-59,FEMALE,UNCOMMITTED,TAXES,STANDS UP FOR BELIEFS,DISAPPROVE,YES,INDEPENDENT,"UNDER $15,000",MODERATE,MODERATE,18-64,18-74,OMITS,45-59,50-59,INDEPENDENT/OTHER,50-64,50-64,NO,UNFAVORABLE,NO,2.412
STATE,CENTRAL,16.0,78.0,1.0,SECOND CALL,65-74,FEMALE,GORE,SOCIAL SECURITY/MEDICARE,STRONG LEADER,APPROVE,NO,DEMOCRAT,"UNDER $15,000",SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,18-74,NO,60+,60+,DEMOCRAT,65+,65-74,NO,FAVORABLE,NO,3.031
STATE,CENTRAL,16.0,78.0,2.0,SECOND CALL,30-39,FEMALE,BRADLEY,HAS RIGHT EXPERIENCE,STANDS UP FOR BELIEFS,APPROVE,NO,REPUBLICAN,"$15,000-$29,000",MODERATE,MODERATE,18-64,18-74,NO,30-44,30-39,DEMOCRAT,30-39,30-39,,UNFAVORABLE,NO,4.548
STATE,CENTRAL,16.0,78.0,3.0,SECOND CALL,65-74,MALE,GORE,OMITS,OMITS,APPROVE,YES,DEMOCRAT,"$15,000-$29,000",MODERATE,MODERATE,65+,18-74,YES,60+,60+,DEMOCRAT,65+,65-74,NO,FAVORABLE,NO,3.031
