QTYPE,VETVOTER,GEOCODE,BUSHUNFR,STR8TALK,BEATDEM,REFORMER,MCSAYDO,INTERNET,LOYALREP,MCCONSRV,STATE,PREC,SEQ,CALL,AGE9,RACE,SEX,REPVOTE,TIME,ISSUE,QUALITY,ISSVQUAL,RELRIGHT,ABORTION,BUSHKNOW,FINSIT,SSTAX,PARTYID,EDUC,INCOME,MCAIUNFR,IDEOLOGY,PHIL3,OVER65,OVER75,BACKSIDE,AGE4,AGEABC,PARTY,AGE65,AGE75,BUSH,MCCAIN,ALLOWVOT,GOREBUSH,GOREMCAN,WEIGHT
STATE,NO,WEST/SHENANDOAH,NO,BUSH,MCCAIN,BOTH,YES,YES,LOYAL REPUBLICAN,NOT CONSERVATIVE ENOUGH,47.0,74.0,14.0,SECOND CALL,50-59,WHITE,FEMALE,BUSH,THIS YEAR,MORAL VALUES,REPRESENTS CONSERVATIVE VALUES,CANDS POSITIONS ON ISSUES,YES,ILLEGAL IN MOST CASES,YES,SAME,STRENGTHEN SOCIAL SECURITY,REPUBLICAN,SOME COLLEGE OR ASSOCIATES,"$100,000 OR MORE",YES,VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,45-59,50-59,REPUBLICAN,50-64,50-64,FAVORABLE,UNFAVORABLE,ONLY REPUBLICANS,BUSH,MCCAIN,0.489
STATE,NO,WEST/SHENANDOAH,OMITS,BOTH,MCCAIN,NEITHER,YES,,LOYAL REPUBLICAN,OMITS,47.0,74.0,15.0,SECOND CALL,65-74,HISPANIC/LATINO,FEMALE,MCCAIN,THIS YEAR,OMITS,CAN WIN IN NOVEMBER,OMITS,YES,LEGAL IN MOST CASES,NO,OMITS,OMITS,,POST GRADUATE STUDY,"UNDER $15,000",NO,,,65+,18-74,COMPLETE,60+,60+,,65+,65-74,OMITS,OMITS,OMITS,GORE,GORE,0.502
STATE,NO,WEST/SHENANDOAH,NO,BUSH,BUSH,BUSH,YES,YES,OMITS,NOT CONSERVATIVE ENOUGH,47.0,74.0,16.0,THIRD CALL,18-24,WHITE,MALE,BUSH,THIS YEAR,MORAL VALUES,MORAL VALUES,CANDS PERSONAL QUALITIES,YES,ILLEGAL IN ALL CASES,YES,SAME,TAX CUT,REPUBLICAN,COLLEGE GRADUATE,"$30,000-$49,000",YES,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,18-29,18-24,REPUBLICAN,18-24,18-24,FAVORABLE,UNFAVORABLE,ONLY REPUBLICANS,BUSH,OMITS,0.777
STATE,NO,WEST/SHENANDOAH,NO,BUSH,BUSH,BUSH,OMITS,YES,LOYAL REPUBLICAN,OMITS,47.0,74.0,17.0,THIRD CALL,50-59,WHITE,FEMALE,BUSH,THIS YEAR,EDUCATION,MORAL VALUES,CANDS PERSONAL QUALITIES,NO,ILLEGAL IN MOST CASES,YES,BETTER,TAX CUT,REPUBLICAN,SOME COLLEGE OR ASSOCIATES,"$75,000-$99,999",YES,VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,45-59,50-59,REPUBLICAN,50-64,50-64,FAVORABLE,UNFAVORABLE,ONLY REPUBLICANS,BUSH,MCCAIN,0.489
STATE,NO,WEST/SHENANDOAH,NO,BUSH,BUSH,OMITS,YES,YES,LOYAL REPUBLICAN,OMITS,47.0,74.0,18.0,THIRD CALL,65-74,WHITE,FEMALE,BUSH,THIS YEAR,WORLD AFFAIRS,STANDS UP FOR BELIEFS,CANDS POSITIONS ON ISSUES,OMITS,LEGAL IN ALL CASES,YES,SAME,TAX CUT,REPUBLICAN,POST GRADUATE STUDY,,YES,MODERATE,MODERATE,65+,18-74,COMPLETE,60+,60+,REPUBLICAN,65+,65-74,FAVORABLE,UNFAVORABLE,ONLY REPUBLICANS,BUSH,MCCAIN,0.58
STATE,,WEST/SHENANDOAH,NO,BUSH,BUSH,BUSH,YES,,LOYAL REPUBLICAN,OMITS,47.0,74.0,19.0,THIRD CALL,,WHITE,FEMALE,BUSH,TODAY,OMITS,OMITS,OMITS,OMITS,OMITS,YES,SAME,STRENGTHEN SOCIAL SECURITY,REPUBLICAN,DID NOT COMPLETE HIGH SCHOOL,,YES,,,,,COMPLETE,,,REPUBLICAN,,,FAVORABLE,OMITS,OMITS,BUSH,OMITS,0.489
STATE,NO,WEST/SHENANDOAH,NO,NEITHER,BUSH,BUSH,YES,YES,LOYAL REPUBLICAN,NOT CONSERVATIVE ENOUGH,47.0,74.0,20.0,THIRD CALL,18-24,WHITE,MALE,BUSH,BEFORE THAT,TAXES,REPRESENTS CONSERVATIVE VALUES,CANDS POSITIONS ON ISSUES,YES,ILLEGAL IN MOST CASES,YES,SAME,TAX CUT,REPUBLICAN,COLLEGE GRADUATE,"$50,000-$74,999",YES,VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,18-29,18-24,REPUBLICAN,18-24,18-24,FAVORABLE,UNFAVORABLE,ONLY REPUBLICANS,BUSH,OMITS,0.777
STATE,NO,WEST/SHENANDOAH,NO,BUSH,BUSH,BOTH,YES,YES,NOT TIED TO PARTY LEADERS,ABOUT RIGHT,47.0,74.0,21.0,THIRD CALL,50-59,WHITE,MALE,BUSH,BEFORE THAT,MORAL VALUES,MORAL VALUES,CANDS PERSONAL QUALITIES,NO,ILLEGAL IN MOST CASES,YES,SAME,TAX CUT,REPUBLICAN,POST GRADUATE STUDY,"$75,000-$99,999",YES,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,45-59,50-59,REPUBLICAN,50-64,50-64,FAVORABLE,UNFAVORABLE,ONLY REPUBLICANS,BUSH,MCCAIN,0.534
STATE,NO,WEST/SHENANDOAH,NO,BUSH,BUSH,BUSH,YES,YES,LOYAL REPUBLICAN,NOT CONSERVATIVE ENOUGH,47.0,74.0,22.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,BEFORE THAT,ABORTION,REPRESENTS CONSERVATIVE VALUES,CANDS POSITIONS ON ISSUES,YES,ILLEGAL IN MOST CASES,YES,SAME,TAX CUT,REPUBLICAN,HIGH SCHOOL GRADUATE,"$30,000-$49,000",YES,VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,30-44,30-39,REPUBLICAN,30-39,30-39,FAVORABLE,UNFAVORABLE,ONLY REPUBLICANS,BUSH,MCCAIN,0.489
STATE,,WEST/SHENANDOAH,OMITS,OMITS,OMITS,OMITS,YES,,LOYAL REPUBLICAN,OMITS,47.0,74.0,23.0,THIRD CALL,40-44,WHITE,MALE,BUSH,THIS YEAR,OMITS,MORAL VALUES,OMITS,OMITS,ILLEGAL IN MOST CASES,YES,OMITS,OMITS,,,,OMITS,,,18-64,18-74,NOT COMPLETE,30-44,40-49,,40-49,40-49,OMITS,OMITS,OMITS,OMITS,OMITS,0.534
STATE,NO,WEST/SHENANDOAH,NO,BOTH,BUSH,NEITHER,NO,NO,LOYAL REPUBLICAN,NOT CONSERVATIVE ENOUGH,47.0,74.0,24.0,THIRD CALL,50-59,WHITE,FEMALE,BUSH,THIS YEAR,MORAL VALUES,MORAL VALUES,CANDS PERSONAL QUALITIES,NO,LEGAL IN ALL CASES,YES,SAME,TAX CUT,REPUBLICAN,SOME COLLEGE OR ASSOCIATES,"$15,000-$29,000",NO,VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,45-59,50-59,REPUBLICAN,50-64,50-64,FAVORABLE,FAVORABLE,ALL VOTERS,BUSH,MCCAIN,0.489
STATE,NO,WEST/SHENANDOAH,NO,BUSH,OMITS,OMITS,YES,YES,NOT TIED TO PARTY LEADERS,NOT CONSERVATIVE ENOUGH,47.0,74.0,25.0,THIRD CALL,40-44,WHITE,FEMALE,BUSH,BEFORE THAT,MORAL VALUES,REPRESENTS CONSERVATIVE VALUES,CANDS PERSONAL QUALITIES,OMITS,ILLEGAL IN MOST CASES,YES,BETTER,TAX CUT,REPUBLICAN,COLLEGE GRADUATE,"$50,000-$74,999",YES,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,30-44,40-49,REPUBLICAN,40-49,40-49,FAVORABLE,FAVORABLE,ONLY REPUBLICANS,BUSH,OMITS,0.489
STATE,NO,WEST/SHENANDOAH,YES,BUSH,BUSH,OMITS,OMITS,NO,NOT TIED TO PARTY LEADERS,NOT CONSERVATIVE ENOUGH,47.0,74.0,26.0,THIRD CALL,50-59,WHITE,FEMALE,BUSH,TODAY,EDUCATION,STANDS UP FOR BELIEFS,CANDS POSITIONS ON ISSUES,NO,LEGAL IN MOST CASES,YES,SAME,STRENGTHEN SOCIAL SECURITY,REPUBLICAN,HIGH SCHOOL GRADUATE,"$15,000-$29,000",OMITS,MODERATE,MODERATE,18-64,18-74,COMPLETE,45-59,50-59,REPUBLICAN,50-64,50-64,OMITS,OMITS,ONLY REPUBLICANS,OMITS,OMITS,0.489
STATE,NO,WEST/SHENANDOAH,NO,BUSH,BUSH,BOTH,YES,YES,LOYAL REPUBLICAN,NOT CONSERVATIVE ENOUGH,47.0,74.0,27.0,THIRD CALL,25-29,WHITE,FEMALE,BUSH,BEFORE THAT,MORAL VALUES,STANDS UP FOR BELIEFS,CANDS POSITIONS ON ISSUES,YES,ILLEGAL IN MOST CASES,YES,BETTER,TAX CUT,REPUBLICAN,SOME COLLEGE OR ASSOCIATES,"$30,000-$49,000",YES,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,18-29,25-29,REPUBLICAN,25-29,25-29,FAVORABLE,UNFAVORABLE,ONLY REPUBLICANS,BUSH,OMITS,0.711
STATE,NO,WEST/SHENANDOAH,NO,BUSH,BUSH,BUSH,YES,NO,LOYAL REPUBLICAN,NOT CONSERVATIVE ENOUGH,47.0,74.0,28.0,THIRD CALL,50-59,WHITE,FEMALE,BUSH,THIS YEAR,OMITS,MORAL VALUES,CANDS POSITIONS ON ISSUES,YES,LEGAL IN MOST CASES,YES,BETTER,TAX CUT,REPUBLICAN,HIGH SCHOOL GRADUATE,"$30,000-$49,000",YES,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,45-59,50-59,REPUBLICAN,50-64,50-64,FAVORABLE,UNFAVORABLE,ALL VOTERS,BUSH,MCCAIN,0.489
STATE,NO,WEST/SHENANDOAH,YES,BOTH,BUSH,BOTH,NO,YES,NOT TIED TO PARTY LEADERS,ABOUT RIGHT,47.0,74.0,29.0,THIRD CALL,25-29,WHITE,FEMALE,BUSH,WITHIN LAST WEEK,TAXES,STANDS UP FOR BELIEFS,CANDS PERSONAL QUALITIES,NO,LEGAL IN MOST CASES,YES,BETTER,TAX CUT,REPUBLICAN,COLLEGE GRADUATE,"$75,000-$99,999",YES,MODERATE,MODERATE,18-64,18-74,COMPLETE,18-29,25-29,REPUBLICAN,25-29,25-29,FAVORABLE,FAVORABLE,ALL VOTERS,BUSH,MCCAIN,0.711
STATE,YES,WEST/SHENANDOAH,NO,BUSH,BUSH,BOTH,YES,YES,NOT TIED TO PARTY LEADERS,TOO CONSERVATIVE,47.0,74.0,30.0,THIRD CALL,50-59,WHITE,MALE,BUSH,THIS YEAR,SOCIAL SECURITY/MEDICARE,REPRESENTS CONSERVATIVE VALUES,CANDS PERSONAL QUALITIES,NO,LEGAL IN MOST CASES,YES,BETTER,STRENGTHEN SOCIAL SECURITY,REPUBLICAN,SOME COLLEGE OR ASSOCIATES,"$30,000-$49,000",YES,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,COMPLETE,45-59,50-59,REPUBLICAN,50-64,50-64,FAVORABLE,UNFAVORABLE,ALL VOTERS,BUSH,GORE,0.534
STATE,,WEST/SHENANDOAH,OMITS,OMITS,OMITS,OMITS,OMITS,,OMITS,OMITS,47.0,74.0,31.0,THIRD CALL,30-39,WHITE,MALE,BUSH,OMITS,OMITS,OMITS,OMITS,OMITS,OMITS,YES,OMITS,OMITS,,,,OMITS,,,18-64,18-74,NOT COMPLETE,30-44,30-39,,30-39,30-39,OMITS,OMITS,OMITS,OMITS,OMITS,0.534
STATE,NO,WEST/SHENANDOAH,YES,BOTH,BUSH,BOTH,NO,YES,LOYAL REPUBLICAN,TOO CONSERVATIVE,47.0,74.0,32.0,THIRD CALL,50-59,WHITE,FEMALE,BUSH,THIS YEAR,TAXES,REPRESENTS CONSERVATIVE VALUES,CANDS POSITIONS ON ISSUES,NO,ILLEGAL IN MOST CASES,YES,SAME,TAX CUT,REPUBLICAN,COLLEGE GRADUATE,"$75,000-$99,999",YES,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,45-59,50-59,REPUBLICAN,50-64,50-64,FAVORABLE,UNFAVORABLE,ONLY REPUBLICANS,BUSH,MCCAIN,0.489
STATE,NO,WEST/SHENANDOAH,YES,MCCAIN,MCCAIN,BOTH,OMITS,YES,LOYAL REPUBLICAN,ABOUT RIGHT,47.0,74.0,33.0,THIRD CALL,18-24,WHITE,MALE,MCCAIN,THIS YEAR,MORAL VALUES,MORAL VALUES,CANDS PERSONAL QUALITIES,YES,ILLEGAL IN ALL CASES,YES,SAME,STRENGTHEN SOCIAL SECURITY,REPUBLICAN,COLLEGE GRADUATE,"$15,000-$29,000",YES,VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,18-29,18-24,REPUBLICAN,18-24,18-24,FAVORABLE,FAVORABLE,ALL VOTERS,BUSH,MCCAIN,0.9580000000000001
STATE,NO,WEST/SHENANDOAH,YES,MCCAIN,MCCAIN,MCCAIN,NO,YES,NOT TIED TO PARTY LEADERS,ABOUT RIGHT,47.0,74.0,34.0,THIRD CALL,30-39,WHITE,MALE,MCCAIN,THIS YEAR,WORLD AFFAIRS,CAN WIN IN NOVEMBER,CANDS PERSONAL QUALITIES,NO,LEGAL IN MOST CASES,NO,BETTER,OMITS,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,"$50,000-$74,999",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,COMPLETE,30-44,30-39,DEMOCRAT,30-39,30-39,UNFAVORABLE,FAVORABLE,ALL VOTERS,GORE,OMITS,0.659
STATE,NO,WEST/SHENANDOAH,NO,MCCAIN,MCCAIN,OMITS,NO,YES,NOT TIED TO PARTY LEADERS,ABOUT RIGHT,47.0,74.0,35.0,THIRD CALL,18-24,WHITE,FEMALE,MCCAIN,WITHIN LAST WEEK,CAMPAIGN FINANCE REFORM,MORAL VALUES,CANDS PERSONAL QUALITIES,NO,ILLEGAL IN MOST CASES,YES,BETTER,STRENGTHEN SOCIAL SECURITY,DEMOCRAT,POST GRADUATE STUDY,"$15,000-$29,000",NO,MODERATE,MODERATE,18-64,18-74,COMPLETE,18-29,18-24,DEMOCRAT,18-24,18-24,FAVORABLE,FAVORABLE,ALL VOTERS,OMITS,MCCAIN,0.876
STATE,NO,WEST/SHENANDOAH,YES,MCCAIN,OMITS,BOTH,NO,YES,NOT TIED TO PARTY LEADERS,ABOUT RIGHT,47.0,74.0,36.0,THIRD CALL,25-29,WHITE,MALE,MCCAIN,THIS YEAR,TAXES,NOT TYPICAL POLITICIAN,OMITS,NO,LEGAL IN MOST CASES,YES,BETTER,STRENGTHEN SOCIAL SECURITY,INDEPENDENT,COLLEGE GRADUATE,"$30,000-$49,000",NO,MODERATE,MODERATE,18-64,18-74,COMPLETE,18-29,25-29,INDEPENDENT/OTHER,25-29,25-29,FAVORABLE,FAVORABLE,ALL VOTERS,BUSH,MCCAIN,0.9580000000000001
STATE,NO,EAST/RICHMOND,NO,BOTH,BUSH,BOTH,NO,NO,NOT TIED TO PARTY LEADERS,ABOUT RIGHT,47.0,75.0,1.0,FIRST CALL,50-59,OTHER,FEMALE,MCCAIN,THIS YEAR,WORLD AFFAIRS,MORAL VALUES,CANDS PERSONAL QUALITIES,NO,OMITS,YES,BETTER,TAX CUT,DEMOCRAT,HIGH SCHOOL GRADUATE,"$30,000-$49,000",OMITS,VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,45-59,50-59,DEMOCRAT,50-64,50-64,FAVORABLE,FAVORABLE,ALL VOTERS,OMITS,OMITS,1.32
STATE,YES,EAST/RICHMOND,NO,BUSH,BUSH,BUSH,YES,YES,LOYAL REPUBLICAN,NOT CONSERVATIVE ENOUGH,47.0,75.0,2.0,FIRST CALL,60-64,WHITE,MALE,BUSH,TODAY,TAXES,STANDS UP FOR BELIEFS,CANDS POSITIONS ON ISSUES,NO,ILLEGAL IN MOST CASES,YES,SAME,TAX CUT,REPUBLICAN,SOME COLLEGE OR ASSOCIATES,"$50,000-$74,999",YES,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,60+,60+,REPUBLICAN,50-64,50-64,FAVORABLE,UNFAVORABLE,ONLY REPUBLICANS,BUSH,OMITS,1.82
STATE,,EAST/RICHMOND,OMITS,OMITS,OMITS,OMITS,OMITS,,OMITS,OMITS,47.0,75.0,3.0,FIRST CALL,65-74,,FEMALE,BUSH,THIS YEAR,CAMPAIGN FINANCE REFORM,REPRESENTS CONSERVATIVE VALUES,OMITS,YES,OMITS,OMITS,OMITS,OMITS,,,,OMITS,,,65+,18-74,NOT COMPLETE,60+,60+,,65+,65-74,OMITS,OMITS,ALL VOTERS,OMITS,OMITS,1.834
STATE,NO,EAST/RICHMOND,NO,BUSH,BUSH,NEITHER,NO,YES,NOT TIED TO PARTY LEADERS,TOO CONSERVATIVE,47.0,75.0,4.0,FIRST CALL,18-24,WHITE,FEMALE,BUSH,WITHIN LAST 3 DAYS,TAXES,MORAL VALUES,CANDS POSITIONS ON ISSUES,YES,ILLEGAL IN MOST CASES,YES,WORSE,STRENGTHEN SOCIAL SECURITY,REPUBLICAN,SOME COLLEGE OR ASSOCIATES,"UNDER $15,000",YES,MODERATE,MODERATE,18-64,18-74,COMPLETE,18-29,18-24,REPUBLICAN,18-24,18-24,FAVORABLE,FAVORABLE,ALL VOTERS,BUSH,MCCAIN,1.53
STATE,NO,EAST/RICHMOND,NO,BUSH,BUSH,BUSH,OMITS,YES,OMITS,NOT CONSERVATIVE ENOUGH,47.0,75.0,5.0,FIRST CALL,40-44,WHITE,FEMALE,BUSH,BEFORE THAT,MORAL VALUES,REPRESENTS CONSERVATIVE VALUES,CANDS POSITIONS ON ISSUES,OMITS,ILLEGAL IN MOST CASES,YES,BETTER,TAX CUT,INDEPENDENT,COLLEGE GRADUATE,"$30,000-$49,000",YES,VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,30-44,40-49,INDEPENDENT/OTHER,40-49,40-49,FAVORABLE,UNFAVORABLE,ONLY REPUBLICANS,GORE,OMITS,1.502
STATE,YES,EAST/RICHMOND,YES,MCCAIN,BUSH,MCCAIN,NO,NO,NOT TIED TO PARTY LEADERS,ABOUT RIGHT,47.0,75.0,6.0,FIRST CALL,75+,WHITE,MALE,MCCAIN,TODAY,SOCIAL SECURITY/MEDICARE,NOT TYPICAL POLITICIAN,CANDS PERSONAL QUALITIES,NO,LEGAL IN MOST CASES,NO,SAME,STRENGTHEN SOCIAL SECURITY,INDEPENDENT,HIGH SCHOOL GRADUATE,"$30,000-$49,000",NO,MODERATE,MODERATE,65+,75+,COMPLETE,60+,60+,INDEPENDENT/OTHER,65+,75+,UNFAVORABLE,FAVORABLE,ALL VOTERS,GORE,MCCAIN,1.598
STATE,NO,EAST/RICHMOND,NO,BUSH,BUSH,MCCAIN,YES,YES,LOYAL REPUBLICAN,TOO CONSERVATIVE,47.0,75.0,7.0,FIRST CALL,25-29,WHITE,FEMALE,BUSH,WITHIN LAST WEEK,EDUCATION,CAN WIN IN NOVEMBER,CANDS POSITIONS ON ISSUES,NO,LEGAL IN MOST CASES,YES,BETTER,TAX CUT,REPUBLICAN,SOME COLLEGE OR ASSOCIATES,"$30,000-$49,000",YES,MODERATE,MODERATE,18-64,18-74,COMPLETE,18-29,25-29,REPUBLICAN,25-29,25-29,FAVORABLE,UNFAVORABLE,ONLY REPUBLICANS,BUSH,GORE,1.53
STATE,NO,EAST/RICHMOND,NO,NEITHER,BUSH,NEITHER,NO,YES,NOT TIED TO PARTY LEADERS,TOO CONSERVATIVE,47.0,75.0,8.0,FIRST CALL,30-39,WHITE,FEMALE,KEYES,THIS YEAR,OMITS,NOT TYPICAL POLITICIAN,CANDS POSITIONS ON ISSUES,NO,LEGAL IN MOST CASES,YES,BETTER,STRENGTHEN SOCIAL SECURITY,INDEPENDENT,SOME COLLEGE OR ASSOCIATES,"$50,000-$74,999",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,COMPLETE,30-44,30-39,INDEPENDENT/OTHER,30-39,30-39,FAVORABLE,UNFAVORABLE,ALL VOTERS,BUSH,MCCAIN,1.342
STATE,YES,EAST/RICHMOND,OMITS,OMITS,OMITS,OMITS,OMITS,NO,NOT TIED TO PARTY LEADERS,OMITS,47.0,75.0,9.0,FIRST CALL,50-59,WHITE,MALE,OTHER,THIS YEAR,OMITS,STANDS UP FOR BELIEFS,OMITS,NO,LEGAL IN ALL CASES,OMITS,BETTER,OMITS,SOMETHING ELSE,SOME COLLEGE OR ASSOCIATES,,OMITS,MODERATE,MODERATE,18-64,18-74,COMPLETE,45-59,50-59,INDEPENDENT/OTHER,50-64,50-64,OMITS,OMITS,ALL VOTERS,OMITS,OMITS,1.414
STATE,NO,EAST/RICHMOND,NO,BUSH,BUSH,BUSH,YES,NO,LOYAL REPUBLICAN,NOT CONSERVATIVE ENOUGH,47.0,75.0,10.0,FIRST CALL,25-29,WHITE,FEMALE,BUSH,THIS YEAR,MORAL VALUES,STANDS UP FOR BELIEFS,CANDS POSITIONS ON ISSUES,YES,ILLEGAL IN MOST CASES,YES,SAME,TAX CUT,REPUBLICAN,SOME COLLEGE OR ASSOCIATES,"$30,000-$49,000",YES,VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,18-29,25-29,REPUBLICAN,25-29,25-29,FAVORABLE,UNFAVORABLE,ONLY REPUBLICANS,BUSH,MCCAIN,1.53
STATE,NO,EAST/RICHMOND,YES,MCCAIN,MCCAIN,MCCAIN,NO,YES,NOT TIED TO PARTY LEADERS,ABOUT RIGHT,47.0,75.0,11.0,FIRST CALL,30-39,WHITE,MALE,MCCAIN,WITHIN LAST WEEK,CAMPAIGN FINANCE REFORM,NOT TYPICAL POLITICIAN,CANDS PERSONAL QUALITIES,NO,LEGAL IN MOST CASES,NO,SAME,STRENGTHEN SOCIAL SECURITY,INDEPENDENT,POST GRADUATE STUDY,"$100,000 OR MORE",NO,MODERATE,MODERATE,18-64,18-74,COMPLETE,30-44,30-39,INDEPENDENT/OTHER,30-39,30-39,UNFAVORABLE,FAVORABLE,ALL VOTERS,GORE,MCCAIN,1.309
STATE,NO,EAST/RICHMOND,NO,BOTH,BUSH,MCCAIN,YES,YES,LOYAL REPUBLICAN,NOT CONSERVATIVE ENOUGH,47.0,75.0,12.0,FIRST CALL,40-44,WHITE,MALE,BUSH,THIS YEAR,TAXES,REPRESENTS CONSERVATIVE VALUES,CANDS PERSONAL QUALITIES,NO,LEGAL IN ALL CASES,YES,BETTER,TAX CUT,REPUBLICAN,COLLEGE GRADUATE,"$100,000 OR MORE",NO,VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,30-44,40-49,REPUBLICAN,40-49,40-49,FAVORABLE,FAVORABLE,ONLY REPUBLICANS,BUSH,MCCAIN,1.491
STATE,,EAST/RICHMOND,OMITS,OMITS,OMITS,OMITS,YES,,NOT TIED TO PARTY LEADERS,OMITS,47.0,75.0,13.0,FIRST CALL,60-64,WHITE,FEMALE,MCCAIN,WITHIN LAST WEEK,OMITS,OMITS,OMITS,NO,LEGAL IN ALL CASES,YES,OMITS,OMITS,,,,OMITS,,,18-64,18-74,NOT COMPLETE,60+,60+,,50-64,50-64,OMITS,OMITS,ALL VOTERS,OMITS,OMITS,1.611
STATE,NO,EAST/RICHMOND,NO,BUSH,BUSH,BUSH,YES,YES,LOYAL REPUBLICAN,NOT CONSERVATIVE ENOUGH,47.0,75.0,14.0,FIRST CALL,40-44,WHITE,FEMALE,BUSH,THIS YEAR,MORAL VALUES,MORAL VALUES,CANDS PERSONAL QUALITIES,NO,LEGAL IN MOST CASES,YES,BETTER,TAX CUT,REPUBLICAN,POST GRADUATE STUDY,"$100,000 OR MORE",YES,MODERATE,MODERATE,18-64,18-74,COMPLETE,30-44,40-49,REPUBLICAN,40-49,40-49,FAVORABLE,UNFAVORABLE,ONLY REPUBLICANS,BUSH,OMITS,1.502
STATE,YES,EAST/RICHMOND,YES,MCCAIN,MCCAIN,MCCAIN,NO,NO,LOYAL REPUBLICAN,ABOUT RIGHT,47.0,75.0,15.0,FIRST CALL,60-64,WHITE,MALE,MCCAIN,THIS YEAR,OMITS,MORAL VALUES,CANDS PERSONAL QUALITIES,NO,ILLEGAL IN MOST CASES,NO,WORSE,STRENGTHEN SOCIAL SECURITY,INDEPENDENT,COLLEGE GRADUATE,"$50,000-$74,999",NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,60+,60+,INDEPENDENT/OTHER,50-64,50-64,UNFAVORABLE,FAVORABLE,ALL VOTERS,OMITS,MCCAIN,1.598
STATE,NO,EAST/RICHMOND,NO,NEITHER,BUSH,NEITHER,YES,YES,NOT TIED TO PARTY LEADERS,NOT CONSERVATIVE ENOUGH,47.0,75.0,16.0,FIRST CALL,30-39,WHITE,MALE,KEYES,BEFORE THAT,TAXES,STANDS UP FOR BELIEFS,CANDS POSITIONS ON ISSUES,NO,ILLEGAL IN MOST CASES,YES,BETTER,OMITS,INDEPENDENT,POST GRADUATE STUDY,"$100,000 OR MORE",YES,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,30-44,30-39,INDEPENDENT/OTHER,30-39,30-39,FAVORABLE,UNFAVORABLE,ALL VOTERS,BUSH,MCCAIN,1.331
STATE,NO,EAST/RICHMOND,YES,MCCAIN,MCCAIN,BOTH,NO,NO,LOYAL REPUBLICAN,ABOUT RIGHT,47.0,75.0,17.0,FIRST CALL,60-64,WHITE,FEMALE,MCCAIN,THIS YEAR,OMITS,STANDS UP FOR BELIEFS,CANDS POSITIONS ON ISSUES,YES,LEGAL IN ALL CASES,NO,SAME,TAX CUT,REPUBLICAN,SOME COLLEGE OR ASSOCIATES,"$50,000-$74,999",YES,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,60+,60+,REPUBLICAN,50-64,50-64,UNFAVORABLE,FAVORABLE,ALL VOTERS,OMITS,MCCAIN,1.611
STATE,NO,EAST/RICHMOND,YES,MCCAIN,BUSH,MCCAIN,NO,YES,NOT TIED TO PARTY LEADERS,ABOUT RIGHT,47.0,75.0,18.0,FIRST CALL,50-59,WHITE,FEMALE,MCCAIN,THIS YEAR,MORAL VALUES,NOT TYPICAL POLITICIAN,CANDS PERSONAL QUALITIES,NO,ILLEGAL IN MOST CASES,NO,BETTER,TAX CUT,REPUBLICAN,COLLEGE GRADUATE,"$50,000-$74,999",NO,MODERATE,MODERATE,18-64,18-74,COMPLETE,45-59,50-59,REPUBLICAN,50-64,50-64,UNFAVORABLE,FAVORABLE,ALL VOTERS,GORE,MCCAIN,1.32
STATE,,EAST/RICHMOND,OMITS,OMITS,OMITS,OMITS,YES,,LOYAL REPUBLICAN,OMITS,47.0,75.0,19.0,FIRST CALL,30-39,WHITE,FEMALE,BUSH,BEFORE THAT,OMITS,STANDS UP FOR BELIEFS,OMITS,YES,ILLEGAL IN ALL CASES,YES,OMITS,OMITS,,,,OMITS,,,18-64,18-74,NOT COMPLETE,30-44,30-39,,30-39,30-39,OMITS,OMITS,ONLY REPUBLICANS,OMITS,OMITS,1.502
