AGEABC,STATE,PREC,SEQ,CALL,AGE9,SEX,REPVOTE,RELRIGHT,BUSHKNOW,PARTYID,RELIGION,INCOME,IDEOLOGY,PHIL3,OVER65,OVER75,QTYPE,GEOCODE,AGE4,PARTY,AGE65,AGE75,BUSH,MCCAIN,GORE,GORBSH3,HISPANIC,REL5,WEIGHT
50-59,19.0,39.0,5.0,FIRST CALL,50-59,MALE,BUSH,NO,YES,INDEPENDENT,PROTESTANT,"$30,000-$49,000",MODERATE,MODERATE,18-64,18-74,STATE,NEW ORLEANS AREA,45-59,INDEPENDENT/OTHER,50-64,50-64,FAVORABLE,UNFAVORABLE,FAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.653
30-39,19.0,39.0,6.0,FIRST CALL,30-39,MALE,BUSH,NO,YES,REPUBLICAN,CATHOLIC,"$100,000 OR MORE",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,NEW ORLEANS AREA,30-44,REPUBLICAN,30-39,30-39,FAVORABLE,UNFAVORABLE,FAVORABLE,OMITS,NO,CATHOLIC,0.653
30-39,19.0,39.0,7.0,FIRST CALL,30-39,MALE,MCCAIN,NO,NO,REPUBLICAN,SOMETHING ELSE,"$100,000 OR MORE",MODERATE,MODERATE,18-64,18-74,STATE,NEW ORLEANS AREA,30-44,REPUBLICAN,30-39,30-39,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,SOMETHING ELSE,2.031
50-59,19.0,39.0,8.0,FIRST CALL,50-59,,BUSH,YES,YES,REPUBLICAN,CATHOLIC,"$15,000-$29,000",MODERATE,MODERATE,18-64,18-74,STATE,NEW ORLEANS AREA,45-59,REPUBLICAN,50-64,50-64,FAVORABLE,OMITS,OMITS,BUSH,YES,CATHOLIC,0.668
50-59,19.0,39.0,9.0,FIRST CALL,50-59,,BUSH,NO,YES,REPUBLICAN,CATHOLIC,,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,NEW ORLEANS AREA,45-59,REPUBLICAN,50-64,50-64,FAVORABLE,OMITS,OMITS,BUSH,,CATHOLIC,0.653
30-39,19.0,39.0,10.0,FIRST CALL,30-39,FEMALE,BUSH,NO,YES,INDEPENDENT,CATHOLIC,"$15,000-$29,000",MODERATE,MODERATE,18-64,18-74,STATE,NEW ORLEANS AREA,30-44,INDEPENDENT/OTHER,30-39,30-39,FAVORABLE,OMITS,OMITS,BUSH,,CATHOLIC,0.732
40-49,19.0,39.0,11.0,FIRST CALL,45-49,FEMALE,BUSH,OMITS,YES,REPUBLICAN,PROTESTANT,,MODERATE,MODERATE,18-64,18-74,STATE,NEW ORLEANS AREA,45-59,REPUBLICAN,40-49,40-49,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.732
30-39,19.0,39.0,12.0,FIRST CALL,30-39,FEMALE,BUSH,NO,YES,REPUBLICAN,CATHOLIC,"$15,000-$29,000",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,NEW ORLEANS AREA,30-44,REPUBLICAN,30-39,30-39,FAVORABLE,FAVORABLE,UNFAVORABLE,BUSH,NO,CATHOLIC,0.732
60+,19.0,39.0,13.0,FIRST CALL,65-74,MALE,BUSH,YES,YES,REPUBLICAN,CATHOLIC,"UNDER $15,000",VERY CONSERVATIVE,CONSERVATIVE,65+,18-74,STATE,NEW ORLEANS AREA,60+,REPUBLICAN,65+,65-74,FAVORABLE,OMITS,OMITS,BUSH,NO,CATHOLIC,0.757
40-49,19.0,39.0,14.0,FIRST CALL,45-49,MALE,BUSH,YES,YES,REPUBLICAN,PROTESTANT,"$15,000-$29,000",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,NEW ORLEANS AREA,45-59,REPUBLICAN,40-49,40-49,FAVORABLE,FAVORABLE,UNFAVORABLE,BUSH,YES,PROTESTANT/OTHER CHRISTIAN,0.595
50-59,19.0,39.0,15.0,FIRST CALL,50-59,MALE,BUSH,YES,YES,REPUBLICAN,OTHER CHRISTIAN,,VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,NEW ORLEANS AREA,45-59,REPUBLICAN,50-64,50-64,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.653
50-59,19.0,39.0,16.0,FIRST CALL,50-59,MALE,BUSH,YES,YES,REPUBLICAN,CATHOLIC,"$15,000-$29,000",MODERATE,MODERATE,18-64,18-74,STATE,NEW ORLEANS AREA,45-59,REPUBLICAN,50-64,50-64,FAVORABLE,OMITS,OMITS,BUSH,YES,CATHOLIC,0.595
50-59,19.0,39.0,17.0,FIRST CALL,50-59,MALE,OTHER,NO,NO,DEMOCRAT,CATHOLIC,"$50,000-$74,999",MODERATE,MODERATE,18-64,18-74,STATE,NEW ORLEANS AREA,45-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,UNFAVORABLE,FAVORABLE,GORE,NO,CATHOLIC,0.856
40-49,19.0,39.0,18.0,SECOND CALL,45-49,FEMALE,BUSH,NO,YES,REPUBLICAN,CATHOLIC,"$75,000-$99,999",MODERATE,MODERATE,18-64,18-74,STATE,NEW ORLEANS AREA,45-59,REPUBLICAN,40-49,40-49,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,CATHOLIC,0.732
60+,19.0,39.0,19.0,SECOND CALL,75+,,BUSH,NO,YES,REPUBLICAN,CATHOLIC,"UNDER $15,000",MODERATE,MODERATE,65+,75+,STATE,NEW ORLEANS AREA,60+,REPUBLICAN,65+,75+,UNFAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,CATHOLIC,0.849
40-49,19.0,39.0,20.0,SECOND CALL,45-49,FEMALE,BUSH,YES,YES,REPUBLICAN,CATHOLIC,"$15,000-$29,000",MODERATE,MODERATE,18-64,18-74,STATE,NEW ORLEANS AREA,45-59,REPUBLICAN,40-49,40-49,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,CATHOLIC,0.732
60+,19.0,39.0,21.0,SECOND CALL,65-74,FEMALE,BUSH,NO,YES,REPUBLICAN,CATHOLIC,"UNDER $15,000",MODERATE,MODERATE,65+,18-74,STATE,NEW ORLEANS AREA,60+,REPUBLICAN,65+,65-74,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,CATHOLIC,0.849
60+,19.0,39.0,22.0,SECOND CALL,75+,MALE,BUSH,NO,YES,REPUBLICAN,CATHOLIC,"$15,000-$29,000",MODERATE,MODERATE,65+,75+,STATE,NEW ORLEANS AREA,60+,REPUBLICAN,65+,75+,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,CATHOLIC,0.757
50-59,19.0,39.0,23.0,SECOND CALL,50-59,MALE,MCCAIN,NO,YES,REPUBLICAN,CATHOLIC,"$50,000-$74,999",MODERATE,MODERATE,18-64,18-74,STATE,NEW ORLEANS AREA,45-59,REPUBLICAN,50-64,50-64,FAVORABLE,FAVORABLE,UNFAVORABLE,BUSH,NO,CATHOLIC,2.031
30-39,19.0,39.0,24.0,SECOND CALL,30-39,MALE,MCCAIN,YES,YES,REPUBLICAN,CATHOLIC,"$30,000-$49,000",VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,NEW ORLEANS AREA,30-44,REPUBLICAN,30-39,30-39,FAVORABLE,FAVORABLE,UNFAVORABLE,BUSH,NO,CATHOLIC,2.031
50-59,19.0,39.0,25.0,SECOND CALL,50-59,FEMALE,BUSH,NO,YES,REPUBLICAN,CATHOLIC,,MODERATE,MODERATE,18-64,18-74,STATE,NEW ORLEANS AREA,45-59,REPUBLICAN,50-64,50-64,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,CATHOLIC,0.732
60+,19.0,39.0,26.0,SECOND CALL,65-74,MALE,BUSH,NO,NO,REPUBLICAN,SOMETHING ELSE,"$30,000-$49,000",VERY LIBERAL,LIBERAL,65+,18-74,STATE,NEW ORLEANS AREA,60+,REPUBLICAN,65+,65-74,UNFAVORABLE,UNFAVORABLE,FAVORABLE,GORE,NO,SOMETHING ELSE,0.757
60+,19.0,39.0,27.0,SECOND CALL,75+,,BUSH,NO,YES,REPUBLICAN,CATHOLIC,"$100,000 OR MORE",SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,75+,STATE,NEW ORLEANS AREA,60+,REPUBLICAN,65+,75+,FAVORABLE,OMITS,OMITS,BUSH,NO,CATHOLIC,0.757
60+,19.0,39.0,28.0,SECOND CALL,65-74,MALE,BUSH,NO,YES,REPUBLICAN,CATHOLIC,"$100,000 OR MORE",SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,18-74,STATE,NEW ORLEANS AREA,60+,REPUBLICAN,65+,65-74,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,CATHOLIC,0.757
60+,19.0,39.0,29.0,SECOND CALL,75+,,BUSH,OMITS,YES,REPUBLICAN,,"$100,000 OR MORE",VERY CONSERVATIVE,CONSERVATIVE,65+,75+,STATE,NEW ORLEANS AREA,60+,REPUBLICAN,65+,75+,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,,,0.849
60+,19.0,39.0,30.0,SECOND CALL,65-74,FEMALE,BUSH,YES,YES,REPUBLICAN,CATHOLIC,"$30,000-$49,000",SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,18-74,STATE,NEW ORLEANS AREA,60+,REPUBLICAN,65+,65-74,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,CATHOLIC,0.849
60+,19.0,39.0,31.0,SECOND CALL,75+,FEMALE,BUSH,NO,YES,REPUBLICAN,CATHOLIC,"$75,000-$99,999",SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,75+,STATE,NEW ORLEANS AREA,60+,REPUBLICAN,65+,75+,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,CATHOLIC,0.849
60+,19.0,39.0,32.0,SECOND CALL,65-74,FEMALE,BUSH,NO,YES,REPUBLICAN,CATHOLIC,"$50,000-$74,999",SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,18-74,STATE,NEW ORLEANS AREA,60+,REPUBLICAN,65+,65-74,FAVORABLE,FAVORABLE,UNFAVORABLE,BUSH,NO,CATHOLIC,0.849
50-59,19.0,39.0,33.0,SECOND CALL,50-59,FEMALE,BUSH,NO,YES,REPUBLICAN,NONE,"$50,000-$74,999",VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,NEW ORLEANS AREA,45-59,REPUBLICAN,50-64,50-64,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,NONE,0.732
60+,19.0,39.0,34.0,SECOND CALL,60-64,FEMALE,BUSH,YES,YES,REPUBLICAN,CATHOLIC,"$30,000-$49,000",MODERATE,MODERATE,18-64,18-74,STATE,NEW ORLEANS AREA,60+,REPUBLICAN,50-64,50-64,FAVORABLE,FAVORABLE,UNFAVORABLE,BUSH,NO,CATHOLIC,0.849
60+,19.0,39.0,35.0,SECOND CALL,65-74,MALE,BUSH,NO,YES,REPUBLICAN,PROTESTANT,"$50,000-$74,999",SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,18-74,STATE,NEW ORLEANS AREA,60+,REPUBLICAN,65+,65-74,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.757
60+,19.0,39.0,36.0,SECOND CALL,60-64,FEMALE,BUSH,NO,YES,REPUBLICAN,PROTESTANT,"$30,000-$49,000",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,NEW ORLEANS AREA,60+,REPUBLICAN,50-64,50-64,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.849
50-59,19.0,39.0,37.0,SECOND CALL,50-59,MALE,BUSH,NO,YES,REPUBLICAN,CATHOLIC,"$50,000-$74,999",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,NEW ORLEANS AREA,45-59,REPUBLICAN,50-64,50-64,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,CATHOLIC,0.653
60+,19.0,39.0,38.0,SECOND CALL,65-74,MALE,BUSH,YES,YES,REPUBLICAN,PROTESTANT,"$30,000-$49,000",VERY CONSERVATIVE,CONSERVATIVE,65+,18-74,STATE,NEW ORLEANS AREA,60+,REPUBLICAN,65+,65-74,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.757
60+,19.0,39.0,39.0,SECOND CALL,75+,,BUSH,OMITS,YES,REPUBLICAN,CATHOLIC,"$50,000-$74,999",SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,75+,STATE,NEW ORLEANS AREA,60+,REPUBLICAN,65+,75+,FAVORABLE,OMITS,OMITS,BUSH,NO,CATHOLIC,0.757
40-49,19.0,39.0,40.0,SECOND CALL,40-44,MALE,BUSH,YES,YES,REPUBLICAN,PROTESTANT,"$100,000 OR MORE",VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,NEW ORLEANS AREA,30-44,REPUBLICAN,40-49,40-49,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.653
60+,19.0,39.0,41.0,SECOND CALL,75+,FEMALE,BUSH,NO,YES,REPUBLICAN,PROTESTANT,,MODERATE,MODERATE,65+,75+,STATE,NEW ORLEANS AREA,60+,REPUBLICAN,65+,75+,FAVORABLE,OMITS,OMITS,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.849
60+,19.0,39.0,42.0,SECOND CALL,60-64,FEMALE,BUSH,NO,YES,REPUBLICAN,CATHOLIC,,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,NEW ORLEANS AREA,60+,REPUBLICAN,50-64,50-64,FAVORABLE,FAVORABLE,UNFAVORABLE,BUSH,NO,CATHOLIC,0.849
60+,19.0,39.0,43.0,SECOND CALL,75+,MALE,BUSH,YES,YES,REPUBLICAN,PROTESTANT,"$50,000-$74,999",VERY CONSERVATIVE,CONSERVATIVE,65+,75+,STATE,NEW ORLEANS AREA,60+,REPUBLICAN,65+,75+,FAVORABLE,FAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.757
40-49,19.0,39.0,44.0,SECOND CALL,40-44,FEMALE,BUSH,YES,NO,REPUBLICAN,OTHER CHRISTIAN,"$50,000-$74,999",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,STATE,NEW ORLEANS AREA,30-44,REPUBLICAN,40-49,40-49,FAVORABLE,FAVORABLE,UNFAVORABLE,NEITHER,NO,PROTESTANT/OTHER CHRISTIAN,0.732
50-59,19.0,39.0,45.0,SECOND CALL,50-59,,BUSH,YES,YES,REPUBLICAN,CATHOLIC,"$50,000-$74,999",MODERATE,MODERATE,18-64,18-74,STATE,NEW ORLEANS AREA,45-59,REPUBLICAN,50-64,50-64,FAVORABLE,FAVORABLE,UNFAVORABLE,BUSH,NO,CATHOLIC,0.732
60+,19.0,39.0,46.0,THIRD CALL,65-74,,BUSH,OMITS,YES,REPUBLICAN,CATHOLIC,,VERY CONSERVATIVE,CONSERVATIVE,65+,18-74,STATE,NEW ORLEANS AREA,60+,REPUBLICAN,65+,65-74,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,CATHOLIC,0.757
60+,19.0,39.0,47.0,THIRD CALL,60-64,FEMALE,BUSH,NO,YES,REPUBLICAN,CATHOLIC,"$50,000-$74,999",VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,NEW ORLEANS AREA,60+,REPUBLICAN,50-64,50-64,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,CATHOLIC,0.849
25-29,19.0,39.0,48.0,THIRD CALL,25-29,FEMALE,BUSH,OMITS,YES,INDEPENDENT,CATHOLIC,,MODERATE,MODERATE,18-64,18-74,STATE,NEW ORLEANS AREA,18-29,INDEPENDENT/OTHER,25-29,25-29,FAVORABLE,OMITS,OMITS,BUSH,NO,CATHOLIC,0.8310000000000001
30-39,19.0,39.0,49.0,THIRD CALL,30-39,MALE,BUSH,NO,YES,REPUBLICAN,OTHER CHRISTIAN,"$15,000-$29,000",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,NEW ORLEANS AREA,30-44,REPUBLICAN,30-39,30-39,FAVORABLE,FAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.653
40-49,19.0,39.0,50.0,THIRD CALL,45-49,FEMALE,BUSH,YES,YES,REPUBLICAN,PROTESTANT,"$75,000-$99,999",VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,NEW ORLEANS AREA,45-59,REPUBLICAN,40-49,40-49,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.732
50-59,19.0,39.0,51.0,THIRD CALL,50-59,MALE,BUSH,NO,YES,REPUBLICAN,PROTESTANT,"$50,000-$74,999",VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,NEW ORLEANS AREA,45-59,REPUBLICAN,50-64,50-64,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.653
50-59,19.0,39.0,52.0,THIRD CALL,50-59,FEMALE,BUSH,NO,YES,REPUBLICAN,PROTESTANT,"$50,000-$74,999",VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,NEW ORLEANS AREA,45-59,REPUBLICAN,50-64,50-64,FAVORABLE,OMITS,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.732
60+,19.0,39.0,53.0,THIRD CALL,75+,FEMALE,BUSH,NO,YES,REPUBLICAN,CATHOLIC,"$30,000-$49,000",SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,75+,STATE,NEW ORLEANS AREA,60+,REPUBLICAN,65+,75+,FAVORABLE,OMITS,UNFAVORABLE,BUSH,NO,CATHOLIC,0.849
60+,19.0,39.0,54.0,THIRD CALL,65-74,,BUSH,NO,YES,REPUBLICAN,CATHOLIC,"$50,000-$74,999",SOMEWHAT LIBERAL,LIBERAL,65+,18-74,STATE,NEW ORLEANS AREA,60+,REPUBLICAN,65+,65-74,FAVORABLE,OMITS,UNFAVORABLE,BUSH,NO,CATHOLIC,0.849
60+,19.0,39.0,55.0,THIRD CALL,65-74,MALE,BUSH,NO,YES,REPUBLICAN,PROTESTANT,"$50,000-$74,999",SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,18-74,STATE,NEW ORLEANS AREA,60+,REPUBLICAN,65+,65-74,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.757
60+,19.0,39.0,56.0,THIRD CALL,75+,MALE,MCCAIN,NO,YES,REPUBLICAN,PROTESTANT,"$50,000-$74,999",SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,75+,STATE,NEW ORLEANS AREA,60+,REPUBLICAN,65+,75+,FAVORABLE,FAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,2.355
60+,19.0,39.0,57.0,THIRD CALL,75+,FEMALE,MCCAIN,NO,NO,REPUBLICAN,PROTESTANT,"$75,000-$99,999",SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,75+,STATE,NEW ORLEANS AREA,60+,REPUBLICAN,65+,75+,UNFAVORABLE,FAVORABLE,UNFAVORABLE,NEITHER,NO,PROTESTANT/OTHER CHRISTIAN,2.64
60+,19.0,39.0,58.0,THIRD CALL,65-74,FEMALE,BUSH,OMITS,YES,REPUBLICAN,PROTESTANT,"$75,000-$99,999",MODERATE,MODERATE,65+,18-74,STATE,NEW ORLEANS AREA,60+,REPUBLICAN,65+,65-74,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.849
60+,19.0,39.0,59.0,THIRD CALL,65-74,MALE,BUSH,YES,YES,REPUBLICAN,PROTESTANT,"$50,000-$74,999",SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,18-74,STATE,NEW ORLEANS AREA,60+,REPUBLICAN,65+,65-74,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.757
60+,19.0,39.0,60.0,THIRD CALL,65-74,MALE,BUSH,NO,YES,REPUBLICAN,OTHER CHRISTIAN,"$50,000-$74,999",SOMEWHAT LIBERAL,LIBERAL,65+,18-74,STATE,NEW ORLEANS AREA,60+,REPUBLICAN,65+,65-74,FAVORABLE,FAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.757
60+,19.0,39.0,61.0,THIRD CALL,65-74,FEMALE,BUSH,YES,YES,REPUBLICAN,PROTESTANT,"$50,000-$74,999",VERY CONSERVATIVE,CONSERVATIVE,65+,18-74,STATE,NEW ORLEANS AREA,60+,REPUBLICAN,65+,65-74,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.849
60+,19.0,39.0,62.0,THIRD CALL,65-74,MALE,BUSH,NO,YES,REPUBLICAN,CATHOLIC,"$50,000-$74,999",MODERATE,MODERATE,65+,18-74,STATE,NEW ORLEANS AREA,60+,REPUBLICAN,65+,65-74,FAVORABLE,FAVORABLE,UNFAVORABLE,BUSH,NO,CATHOLIC,0.757
60+,19.0,39.0,63.0,THIRD CALL,65-74,FEMALE,BUSH,NO,YES,REPUBLICAN,CATHOLIC,"$50,000-$74,999",SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,18-74,STATE,NEW ORLEANS AREA,60+,REPUBLICAN,65+,65-74,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,CATHOLIC,0.849
30-39,19.0,39.0,64.0,THIRD CALL,30-39,FEMALE,BUSH,NO,YES,REPUBLICAN,CATHOLIC,"$100,000 OR MORE",VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,NEW ORLEANS AREA,30-44,REPUBLICAN,30-39,30-39,FAVORABLE,FAVORABLE,UNFAVORABLE,BUSH,NO,CATHOLIC,0.732
30-39,19.0,45.0,1.0,FIRST CALL,30-39,FEMALE,BUSH,YES,NO,REPUBLICAN,PROTESTANT,"$30,000-$49,000",VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,NEW ORLEANS AREA,30-44,REPUBLICAN,30-39,30-39,UNFAVORABLE,FAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.6970000000000001
40-49,19.0,45.0,2.0,FIRST CALL,40-44,FEMALE,BUSH,NO,YES,REPUBLICAN,CATHOLIC,"$100,000 OR MORE",MODERATE,MODERATE,18-64,18-74,STATE,NEW ORLEANS AREA,30-44,REPUBLICAN,40-49,40-49,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,YES,CATHOLIC,0.636
50-59,19.0,45.0,3.0,FIRST CALL,50-59,FEMALE,BUSH,NO,YES,REPUBLICAN,CATHOLIC,"$30,000-$49,000",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,NEW ORLEANS AREA,45-59,REPUBLICAN,50-64,50-64,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,CATHOLIC,0.6970000000000001
50-59,19.0,45.0,4.0,FIRST CALL,50-59,FEMALE,BUSH,NO,YES,INDEPENDENT,CATHOLIC,"$100,000 OR MORE",MODERATE,MODERATE,18-64,18-74,STATE,NEW ORLEANS AREA,45-59,INDEPENDENT/OTHER,50-64,50-64,FAVORABLE,OMITS,UNFAVORABLE,BUSH,NO,CATHOLIC,0.6970000000000001
60+,19.0,45.0,5.0,FIRST CALL,65-74,FEMALE,BUSH,YES,YES,REPUBLICAN,PROTESTANT,,VERY CONSERVATIVE,CONSERVATIVE,65+,18-74,STATE,NEW ORLEANS AREA,60+,REPUBLICAN,65+,65-74,FAVORABLE,FAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.808
60+,19.0,45.0,6.0,FIRST CALL,75+,FEMALE,BUSH,YES,YES,REPUBLICAN,PROTESTANT,"$15,000-$29,000",VERY CONSERVATIVE,CONSERVATIVE,65+,75+,STATE,NEW ORLEANS AREA,60+,REPUBLICAN,65+,75+,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.808
50-59,19.0,45.0,7.0,FIRST CALL,50-59,MALE,BUSH,NO,YES,REPUBLICAN,OTHER CHRISTIAN,"$100,000 OR MORE",MODERATE,MODERATE,18-64,18-74,STATE,NEW ORLEANS AREA,45-59,REPUBLICAN,50-64,50-64,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.621
50-59,19.0,45.0,8.0,FIRST CALL,50-59,MALE,BUSH,YES,YES,REPUBLICAN,OTHER CHRISTIAN,"$75,000-$99,999",VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,NEW ORLEANS AREA,45-59,REPUBLICAN,50-64,50-64,FAVORABLE,OMITS,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.621
50-59,19.0,45.0,9.0,FIRST CALL,50-59,MALE,BUSH,YES,YES,REPUBLICAN,CATHOLIC,"$30,000-$49,000",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,NEW ORLEANS AREA,45-59,REPUBLICAN,50-64,50-64,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,CATHOLIC,0.621
30-39,19.0,45.0,10.0,FIRST CALL,30-39,MALE,BUSH,YES,YES,REPUBLICAN,CATHOLIC,"$30,000-$49,000",VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,NEW ORLEANS AREA,30-44,REPUBLICAN,30-39,30-39,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,CATHOLIC,0.621
50-59,19.0,45.0,11.0,FIRST CALL,50-59,MALE,KEYES,YES,YES,REPUBLICAN,CATHOLIC,"$100,000 OR MORE",VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,NEW ORLEANS AREA,45-59,REPUBLICAN,50-64,50-64,FAVORABLE,FAVORABLE,UNFAVORABLE,BUSH,NO,CATHOLIC,1.67
50-59,19.0,45.0,12.0,FIRST CALL,50-59,FEMALE,BUSH,NO,YES,DEMOCRAT,CATHOLIC,"$15,000-$29,000",MODERATE,MODERATE,18-64,18-74,STATE,NEW ORLEANS AREA,45-59,DEMOCRAT,50-64,50-64,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,CATHOLIC,0.6970000000000001
40-49,19.0,45.0,13.0,FIRST CALL,45-49,FEMALE,BUSH,NO,YES,REPUBLICAN,CATHOLIC,"$50,000-$74,999",MODERATE,MODERATE,18-64,18-74,STATE,NEW ORLEANS AREA,45-59,REPUBLICAN,40-49,40-49,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,CATHOLIC,0.6970000000000001
