AGEABC,STATE,PREC,SEQ,CALL,AGE9,SEX,REPVOTE,RELRIGHT,BUSHKNOW,PARTYID,RELIGION,INCOME,IDEOLOGY,PHIL3,OVER65,OVER75,QTYPE,GEOCODE,AGE4,PARTY,AGE65,AGE75,BUSH,MCCAIN,GORE,GORBSH3,HISPANIC,REL5,WEIGHT
60+,43.0,74.0,13.0,THIRD CALL,60-64,MALE,MCCAIN,NO,YES,REPUBLICAN,CATHOLIC,"$75,000-$99,999",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,EAST,60+,REPUBLICAN,50-64,50-64,UNFAVORABLE,FAVORABLE,UNFAVORABLE,BUSH,NO,CATHOLIC,2.6510000000000002
40-49,43.0,74.0,14.0,THIRD CALL,45-49,MALE,MCCAIN,NO,NO,INDEPENDENT,PROTESTANT,"$30,000-$49,000",MODERATE,MODERATE,18-64,18-74,STATE,EAST,45-59,INDEPENDENT/OTHER,40-49,40-49,FAVORABLE,FAVORABLE,UNFAVORABLE,NEITHER,NO,PROTESTANT/OTHER CHRISTIAN,2.433
40-49,43.0,82.0,1.0,FIRST CALL,40-44,MALE,KEYES,NO,NO,SOMETHING ELSE,SOMETHING ELSE,"$30,000-$49,000",VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,EAST,30-44,INDEPENDENT/OTHER,40-49,40-49,UNFAVORABLE,UNFAVORABLE,UNFAVORABLE,NEITHER,NO,SOMETHING ELSE,1.0210000000000001
50-59,43.0,82.0,2.0,FIRST CALL,50-59,MALE,BUSH,NO,YES,REPUBLICAN,PROTESTANT,"$15,000-$29,000",MODERATE,MODERATE,18-64,18-74,STATE,EAST,45-59,REPUBLICAN,50-64,50-64,FAVORABLE,FAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,1.143
60+,43.0,82.0,3.0,FIRST CALL,65-74,MALE,BUSH,YES,YES,REPUBLICAN,PROTESTANT,"$15,000-$29,000",VERY CONSERVATIVE,CONSERVATIVE,65+,18-74,STATE,EAST,60+,REPUBLICAN,65+,65-74,FAVORABLE,FAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,1.245
60+,43.0,82.0,4.0,FIRST CALL,65-74,MALE,BUSH,YES,YES,REPUBLICAN,PROTESTANT,"UNDER $15,000",SOMEWHAT LIBERAL,LIBERAL,65+,18-74,STATE,EAST,60+,REPUBLICAN,65+,65-74,FAVORABLE,OMITS,OMITS,BUSH,,PROTESTANT/OTHER CHRISTIAN,1.245
60+,43.0,82.0,5.0,FIRST CALL,75+,FEMALE,BUSH,YES,YES,REPUBLICAN,PROTESTANT,"$30,000-$49,000",VERY CONSERVATIVE,CONSERVATIVE,65+,75+,STATE,EAST,60+,REPUBLICAN,65+,75+,FAVORABLE,FAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,1.26
60+,43.0,82.0,6.0,FIRST CALL,65-74,MALE,KEYES,YES,YES,REPUBLICAN,CATHOLIC,"$15,000-$29,000",VERY CONSERVATIVE,CONSERVATIVE,65+,18-74,STATE,EAST,60+,REPUBLICAN,65+,65-74,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,CATHOLIC,1.112
18-24,43.0,82.0,7.0,FIRST CALL,18-24,MALE,BUSH,YES,YES,REPUBLICAN,OTHER CHRISTIAN,"$15,000-$29,000",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,STATE,EAST,18-29,REPUBLICAN,18-24,18-24,FAVORABLE,FAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,1.21
40-49,43.0,82.0,8.0,SECOND CALL,45-49,FEMALE,BUSH,NO,NO,REPUBLICAN,PROTESTANT,"UNDER $15,000",MODERATE,MODERATE,18-64,18-74,STATE,EAST,45-59,REPUBLICAN,40-49,40-49,FAVORABLE,UNFAVORABLE,OMITS,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,1.157
40-49,43.0,82.0,9.0,SECOND CALL,45-49,MALE,BUSH,YES,YES,REPUBLICAN,OTHER CHRISTIAN,"UNDER $15,000",VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,EAST,45-59,REPUBLICAN,40-49,40-49,FAVORABLE,FAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,1.143
60+,43.0,82.0,10.0,SECOND CALL,65-74,FEMALE,BUSH,NO,NO,REPUBLICAN,OTHER CHRISTIAN,"UNDER $15,000",MODERATE,MODERATE,65+,18-74,STATE,EAST,60+,REPUBLICAN,65+,65-74,FAVORABLE,UNFAVORABLE,FAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,1.26
60+,43.0,82.0,11.0,SECOND CALL,65-74,,BUSH,YES,YES,REPUBLICAN,PROTESTANT,"$50,000-$74,999",VERY CONSERVATIVE,CONSERVATIVE,65+,18-74,STATE,EAST,60+,REPUBLICAN,65+,65-74,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,1.245
25-29,43.0,82.0,12.0,SECOND CALL,25-29,MALE,BUSH,NO,OMITS,INDEPENDENT,OTHER CHRISTIAN,"UNDER $15,000",MODERATE,MODERATE,18-64,18-74,STATE,EAST,18-29,INDEPENDENT/OTHER,25-29,25-29,OMITS,FAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,1.21
30-39,43.0,82.0,13.0,SECOND CALL,30-39,FEMALE,BUSH,YES,YES,DEMOCRAT,PROTESTANT,"$50,000-$74,999",VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,EAST,30-44,DEMOCRAT,30-39,30-39,FAVORABLE,FAVORABLE,UNFAVORABLE,GORE,NO,PROTESTANT/OTHER CHRISTIAN,1.157
40-49,43.0,82.0,14.0,SECOND CALL,40-44,MALE,BUSH,NO,YES,REPUBLICAN,PROTESTANT,"$50,000-$74,999",MODERATE,MODERATE,18-64,18-74,STATE,EAST,30-44,REPUBLICAN,40-49,40-49,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,1.143
,43.0,82.0,15.0,SECOND CALL,,,BUSH,OMITS,OMITS,,,,,,,,STATE,EAST,,,,,OMITS,OMITS,OMITS,OMITS,,,1.157
18-24,43.0,82.0,16.0,THIRD CALL,18-24,FEMALE,BUSH,YES,YES,REPUBLICAN,PROTESTANT,"$15,000-$29,000",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,EAST,18-29,REPUBLICAN,18-24,18-24,FAVORABLE,FAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,1.224
30-39,43.0,82.0,17.0,THIRD CALL,30-39,MALE,BUSH,YES,YES,REPUBLICAN,,"$15,000-$29,000",VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,EAST,30-44,REPUBLICAN,30-39,30-39,FAVORABLE,OMITS,UNFAVORABLE,BUSH,NO,,1.143
40-49,43.0,82.0,18.0,THIRD CALL,40-44,FEMALE,BUSH,YES,YES,REPUBLICAN,PROTESTANT,"$30,000-$49,000",VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,EAST,30-44,REPUBLICAN,40-49,40-49,FAVORABLE,FAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,1.157
60+,43.0,82.0,19.0,THIRD CALL,65-74,FEMALE,BUSH,YES,YES,REPUBLICAN,OTHER CHRISTIAN,"UNDER $15,000",SOMEWHAT LIBERAL,LIBERAL,65+,18-74,STATE,EAST,60+,REPUBLICAN,65+,65-74,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,1.26
40-49,43.0,82.0,20.0,THIRD CALL,40-44,FEMALE,BUSH,YES,YES,REPUBLICAN,PROTESTANT,"UNDER $15,000",VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,EAST,30-44,REPUBLICAN,40-49,40-49,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,1.157
30-39,43.0,82.0,21.0,THIRD CALL,30-39,FEMALE,BUSH,YES,YES,REPUBLICAN,OTHER CHRISTIAN,"$15,000-$29,000",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,STATE,EAST,30-44,REPUBLICAN,30-39,30-39,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,1.157
50-59,43.0,82.0,22.0,THIRD CALL,50-59,,BUSH,YES,YES,REPUBLICAN,PROTESTANT,"$15,000-$29,000",VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,EAST,45-59,REPUBLICAN,50-64,50-64,FAVORABLE,OMITS,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,1.143
50-59,43.0,82.0,23.0,THIRD CALL,50-59,FEMALE,BUSH,NO,YES,REPUBLICAN,PROTESTANT,"$50,000-$74,999",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,EAST,45-59,REPUBLICAN,50-64,50-64,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,1.157
50-59,43.0,82.0,24.0,THIRD CALL,50-59,FEMALE,BUSH,YES,YES,REPUBLICAN,SOMETHING ELSE,,VERY LIBERAL,LIBERAL,18-64,18-74,STATE,EAST,45-59,REPUBLICAN,50-64,50-64,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,SOMETHING ELSE,1.157
60+,43.0,82.0,25.0,THIRD CALL,60-64,FEMALE,BUSH,YES,YES,REPUBLICAN,OTHER CHRISTIAN,"$15,000-$29,000",VERY LIBERAL,LIBERAL,18-64,18-74,STATE,EAST,60+,REPUBLICAN,50-64,50-64,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,1.26
40-49,43.0,82.0,26.0,THIRD CALL,45-49,FEMALE,MCCAIN,NO,YES,INDEPENDENT,OTHER CHRISTIAN,"$15,000-$29,000",MODERATE,MODERATE,18-64,18-74,STATE,EAST,45-59,INDEPENDENT/OTHER,40-49,40-49,UNFAVORABLE,FAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,1.1320000000000001
50-59,43.0,82.0,27.0,THIRD CALL,50-59,MALE,MCCAIN,NO,NO,INDEPENDENT,,"$15,000-$29,000",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,EAST,45-59,INDEPENDENT/OTHER,50-64,50-64,FAVORABLE,FAVORABLE,UNFAVORABLE,BUSH,NO,,1.12
40-49,43.0,82.0,28.0,THIRD CALL,40-44,FEMALE,MCCAIN,NO,NO,SOMETHING ELSE,OTHER CHRISTIAN,"$30,000-$49,000",VERY LIBERAL,LIBERAL,18-64,18-74,STATE,EAST,30-44,INDEPENDENT/OTHER,40-49,40-49,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,PROTESTANT/OTHER CHRISTIAN,1.1320000000000001
60+,43.0,82.0,29.0,THIRD CALL,60-64,FEMALE,BUSH,YES,YES,REPUBLICAN,SOMETHING ELSE,"$15,000-$29,000",VERY LIBERAL,LIBERAL,18-64,18-74,STATE,EAST,60+,REPUBLICAN,50-64,50-64,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,SOMETHING ELSE,1.26
25-29,43.0,82.0,30.0,THIRD CALL,25-29,MALE,BUSH,NO,YES,REPUBLICAN,OTHER CHRISTIAN,"$30,000-$49,000",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,EAST,18-29,REPUBLICAN,25-29,25-29,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,1.21
50-59,43.0,82.0,31.0,THIRD CALL,50-59,FEMALE,MCCAIN,NO,NO,INDEPENDENT,PROTESTANT,"$30,000-$49,000",MODERATE,MODERATE,18-64,18-74,STATE,EAST,45-59,INDEPENDENT/OTHER,50-64,50-64,UNFAVORABLE,FAVORABLE,UNFAVORABLE,NEITHER,NO,PROTESTANT/OTHER CHRISTIAN,1.1320000000000001
50-59,43.0,82.0,32.0,THIRD CALL,50-59,MALE,BUSH,NO,YES,REPUBLICAN,PROTESTANT,"$30,000-$49,000",MODERATE,MODERATE,18-64,18-74,STATE,EAST,45-59,REPUBLICAN,50-64,50-64,FAVORABLE,FAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,1.143
40-49,43.0,82.0,33.0,THIRD CALL,45-49,MALE,MCCAIN,NO,NO,DEMOCRAT,PROTESTANT,"$30,000-$49,000",MODERATE,MODERATE,18-64,18-74,STATE,EAST,45-59,DEMOCRAT,40-49,40-49,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,PROTESTANT/OTHER CHRISTIAN,1.12
40-49,43.0,82.0,34.0,THIRD CALL,45-49,FEMALE,BUSH,NO,YES,REPUBLICAN,SOMETHING ELSE,"$30,000-$49,000",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,STATE,EAST,45-59,REPUBLICAN,40-49,40-49,FAVORABLE,OMITS,UNFAVORABLE,BUSH,NO,SOMETHING ELSE,1.157
30-39,43.0,82.0,35.0,THIRD CALL,30-39,MALE,BUSH,YES,YES,REPUBLICAN,PROTESTANT,"$15,000-$29,000",VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,EAST,30-44,REPUBLICAN,30-39,30-39,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,1.143
40-49,43.0,82.0,36.0,THIRD CALL,45-49,FEMALE,BUSH,NO,YES,REPUBLICAN,OTHER CHRISTIAN,"$15,000-$29,000",MODERATE,MODERATE,18-64,18-74,STATE,EAST,45-59,REPUBLICAN,40-49,40-49,FAVORABLE,OMITS,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,1.157
40-49,43.0,99.0,1.0,FIRST CALL,45-49,MALE,BUSH,YES,YES,INDEPENDENT,PROTESTANT,"$75,000-$99,999",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,SHELBY COUNTY,45-59,INDEPENDENT/OTHER,40-49,40-49,FAVORABLE,FAVORABLE,UNFAVORABLE,GORE,NO,PROTESTANT/OTHER CHRISTIAN,1.224
50-59,43.0,99.0,2.0,FIRST CALL,50-59,FEMALE,BUSH,NO,YES,REPUBLICAN,PROTESTANT,"$100,000 OR MORE",MODERATE,MODERATE,18-64,18-74,STATE,SHELBY COUNTY,45-59,REPUBLICAN,50-64,50-64,FAVORABLE,FAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.963
50-59,43.0,99.0,3.0,FIRST CALL,50-59,FEMALE,BUSH,YES,YES,INDEPENDENT,PROTESTANT,"$100,000 OR MORE",VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,SHELBY COUNTY,45-59,INDEPENDENT/OTHER,50-64,50-64,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.963
40-49,43.0,99.0,4.0,FIRST CALL,40-44,MALE,BUSH,YES,YES,REPUBLICAN,PROTESTANT,"$75,000-$99,999",VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,SHELBY COUNTY,30-44,REPUBLICAN,40-49,40-49,FAVORABLE,OMITS,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,1.224
40-49,43.0,99.0,5.0,FIRST CALL,45-49,FEMALE,BUSH,NO,YES,REPUBLICAN,PROTESTANT,"$75,000-$99,999",MODERATE,MODERATE,18-64,18-74,STATE,SHELBY COUNTY,45-59,REPUBLICAN,40-49,40-49,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.963
40-49,43.0,99.0,6.0,FIRST CALL,40-44,FEMALE,OTHER,NO,YES,REPUBLICAN,PROTESTANT,"$75,000-$99,999",MODERATE,MODERATE,18-64,18-74,STATE,SHELBY COUNTY,30-44,REPUBLICAN,40-49,40-49,FAVORABLE,UNFAVORABLE,FAVORABLE,OMITS,NO,PROTESTANT/OTHER CHRISTIAN,1.065
50-59,43.0,99.0,7.0,FIRST CALL,50-59,FEMALE,BUSH,NO,YES,REPUBLICAN,PROTESTANT,"$75,000-$99,999",VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,SHELBY COUNTY,45-59,REPUBLICAN,50-64,50-64,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.963
30-39,43.0,99.0,8.0,FIRST CALL,30-39,FEMALE,BUSH,YES,YES,REPUBLICAN,PROTESTANT,"$100,000 OR MORE",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,SHELBY COUNTY,30-44,REPUBLICAN,30-39,30-39,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.963
50-59,43.0,99.0,9.0,FIRST CALL,50-59,MALE,BUSH,YES,YES,INDEPENDENT,PROTESTANT,"$50,000-$74,999",VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,SHELBY COUNTY,45-59,INDEPENDENT/OTHER,50-64,50-64,FAVORABLE,FAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,1.224
40-49,43.0,99.0,10.0,FIRST CALL,40-44,FEMALE,BUSH,NO,YES,REPUBLICAN,CATHOLIC,"$75,000-$99,999",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,SHELBY COUNTY,30-44,REPUBLICAN,40-49,40-49,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,CATHOLIC,0.963
50-59,43.0,99.0,11.0,FIRST CALL,50-59,MALE,BUSH,YES,YES,REPUBLICAN,PROTESTANT,"$100,000 OR MORE",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,SHELBY COUNTY,45-59,REPUBLICAN,50-64,50-64,FAVORABLE,OMITS,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,1.224
30-39,43.0,99.0,12.0,FIRST CALL,30-39,MALE,BUSH,NO,YES,REPUBLICAN,PROTESTANT,"$75,000-$99,999",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,SHELBY COUNTY,30-44,REPUBLICAN,30-39,30-39,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,1.224
40-49,43.0,99.0,13.0,FIRST CALL,40-44,FEMALE,KEYES,YES,YES,REPUBLICAN,OTHER CHRISTIAN,,VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,SHELBY COUNTY,30-44,REPUBLICAN,40-49,40-49,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,1.5210000000000001
60+,43.0,99.0,14.0,FIRST CALL,75+,FEMALE,BUSH,NO,YES,REPUBLICAN,PROTESTANT,"$100,000 OR MORE",MODERATE,MODERATE,65+,75+,STATE,SHELBY COUNTY,60+,REPUBLICAN,65+,75+,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.843
50-59,43.0,99.0,15.0,FIRST CALL,50-59,MALE,BUSH,NO,OMITS,INDEPENDENT,PROTESTANT,"$100,000 OR MORE",MODERATE,MODERATE,18-64,18-74,STATE,SHELBY COUNTY,45-59,INDEPENDENT/OTHER,50-64,50-64,UNFAVORABLE,FAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,1.224
50-59,43.0,99.0,16.0,FIRST CALL,50-59,MALE,BUSH,YES,YES,REPUBLICAN,PROTESTANT,,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,STATE,SHELBY COUNTY,45-59,REPUBLICAN,50-64,50-64,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,1.224
60+,43.0,99.0,17.0,SECOND CALL,75+,FEMALE,MCCAIN,YES,YES,DEMOCRAT,PROTESTANT,"$15,000-$29,000",VERY CONSERVATIVE,CONSERVATIVE,65+,75+,STATE,SHELBY COUNTY,60+,DEMOCRAT,65+,75+,UNFAVORABLE,FAVORABLE,UNFAVORABLE,NEITHER,NO,PROTESTANT/OTHER CHRISTIAN,2.118
30-39,43.0,99.0,18.0,SECOND CALL,30-39,FEMALE,BUSH,NO,YES,INDEPENDENT,PROTESTANT,"$50,000-$74,999",MODERATE,MODERATE,18-64,18-74,STATE,SHELBY COUNTY,30-44,INDEPENDENT/OTHER,30-39,30-39,FAVORABLE,FAVORABLE,FAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.963
60+,43.0,99.0,19.0,SECOND CALL,75+,FEMALE,BUSH,YES,YES,REPUBLICAN,PROTESTANT,"$30,000-$49,000",VERY CONSERVATIVE,CONSERVATIVE,65+,75+,STATE,SHELBY COUNTY,60+,REPUBLICAN,65+,75+,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.843
60+,43.0,99.0,20.0,SECOND CALL,75+,MALE,BUSH,YES,YES,INDEPENDENT,PROTESTANT,"$30,000-$49,000",SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,75+,STATE,SHELBY COUNTY,60+,INDEPENDENT/OTHER,65+,75+,FAVORABLE,FAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,1.072
40-49,43.0,99.0,21.0,SECOND CALL,45-49,FEMALE,BUSH,NO,YES,REPUBLICAN,PROTESTANT,,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,SHELBY COUNTY,45-59,REPUBLICAN,40-49,40-49,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.963
40-49,43.0,99.0,22.0,SECOND CALL,45-49,FEMALE,BUSH,OMITS,YES,INDEPENDENT,PROTESTANT,"$50,000-$74,999",MODERATE,MODERATE,18-64,18-74,STATE,SHELBY COUNTY,45-59,INDEPENDENT/OTHER,40-49,40-49,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.963
30-39,43.0,99.0,23.0,SECOND CALL,30-39,MALE,BUSH,YES,YES,REPUBLICAN,PROTESTANT,"$75,000-$99,999",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,SHELBY COUNTY,30-44,REPUBLICAN,30-39,30-39,FAVORABLE,FAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,1.224
60+,43.0,99.0,24.0,SECOND CALL,65-74,MALE,BUSH,NO,YES,REPUBLICAN,PROTESTANT,"$75,000-$99,999",VERY CONSERVATIVE,CONSERVATIVE,65+,18-74,STATE,SHELBY COUNTY,60+,REPUBLICAN,65+,65-74,FAVORABLE,FAVORABLE,UNFAVORABLE,BUSH,YES,PROTESTANT/OTHER CHRISTIAN,1.08
60+,43.0,99.0,25.0,THIRD CALL,65-74,MALE,BUSH,YES,YES,REPUBLICAN,PROTESTANT,,VERY CONSERVATIVE,CONSERVATIVE,65+,18-74,STATE,SHELBY COUNTY,60+,REPUBLICAN,65+,65-74,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,1.072
50-59,43.0,99.0,26.0,THIRD CALL,50-59,MALE,BUSH,NO,YES,REPUBLICAN,PROTESTANT,"$100,000 OR MORE",MODERATE,MODERATE,18-64,18-74,STATE,SHELBY COUNTY,45-59,REPUBLICAN,50-64,50-64,FAVORABLE,FAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,1.224
60+,43.0,99.0,27.0,THIRD CALL,65-74,FEMALE,BUSH,NO,YES,REPUBLICAN,OTHER CHRISTIAN,"$100,000 OR MORE",SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,18-74,STATE,SHELBY COUNTY,60+,REPUBLICAN,65+,65-74,FAVORABLE,FAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.843
50-59,43.0,99.0,28.0,THIRD CALL,50-59,FEMALE,BUSH,YES,YES,REPUBLICAN,CATHOLIC,"$100,000 OR MORE",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,SHELBY COUNTY,45-59,REPUBLICAN,50-64,50-64,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,CATHOLIC,0.963
50-59,43.0,99.0,29.0,THIRD CALL,50-59,FEMALE,BUSH,YES,YES,REPUBLICAN,CATHOLIC,"$100,000 OR MORE",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,SHELBY COUNTY,45-59,REPUBLICAN,50-64,50-64,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,CATHOLIC,0.963
50-59,43.0,99.0,30.0,THIRD CALL,50-59,FEMALE,BUSH,NO,YES,REPUBLICAN,PROTESTANT,"$100,000 OR MORE",MODERATE,MODERATE,18-64,18-74,STATE,SHELBY COUNTY,45-59,REPUBLICAN,50-64,50-64,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.963
40-49,43.0,99.0,31.0,THIRD CALL,45-49,FEMALE,BUSH,NO,YES,REPUBLICAN,PROTESTANT,"$75,000-$99,999",MODERATE,MODERATE,18-64,18-74,STATE,SHELBY COUNTY,45-59,REPUBLICAN,40-49,40-49,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.963
40-49,43.0,99.0,32.0,THIRD CALL,45-49,MALE,BUSH,NO,YES,REPUBLICAN,OTHER CHRISTIAN,"$75,000-$99,999",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,SHELBY COUNTY,45-59,REPUBLICAN,40-49,40-49,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,1.224
25-29,43.0,99.0,33.0,THIRD CALL,25-29,MALE,KEYES,NO,YES,INDEPENDENT,PROTESTANT,"$50,000-$74,999",MODERATE,MODERATE,18-64,18-74,STATE,SHELBY COUNTY,18-29,INDEPENDENT/OTHER,25-29,25-29,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,1.5210000000000001
60+,43.0,99.0,34.0,THIRD CALL,60-64,MALE,MCCAIN,NO,YES,REPUBLICAN,SOMETHING ELSE,"$75,000-$99,999",MODERATE,MODERATE,18-64,18-74,STATE,SHELBY COUNTY,60+,REPUBLICAN,50-64,50-64,FAVORABLE,FAVORABLE,FAVORABLE,BUSH,NO,SOMETHING ELSE,2.693
