STATE,PREC,SEQ,CALL,AGE9,SEX,REPVOTE,TIME,STANDLIV,ISSUE,QUALITY,ISSVQUAL,RELRIGHT,VOTE96,ABORTION,BUSHKNOW,FINSIT,SSTAX,PARTYID,MCAINVET,EDUC,BUSHUNFR,INCOME,FORBUNFR,MCAIUNFR,IDEOLOGY,PHIL3,OVER65,OVER75,VETERAN,BACKSIDE,GEOCODE,AGE4,AGEABC,PARTY,AGE65,AGE75,INTERNET,DESTEC,STR8TALK,BEATDEM,CAMPFIN,WEIGHT
8.0,213.0,79.0,THIRD CALL,65-74,FEMALE,BUSH,THIS YEAR,WILL FALL,OMITS,CAN WIN IN NOVEMBER,CANDS PERSONAL QUALITIES,NO,,LEGAL IN MOST CASES,YES,BETTER,TAX CUT,REPUBLICAN,NOT TOO IMPORTANT,COLLEGE GRADUATE,NO,"$50,000-$74,999",NO,NO,MODERATE,MODERATE,65+,18-74,NO,COMPLETE,NEW CASTLE COUNTY,60+,60+,REPUBLICAN,65+,65-74,NO,EXCELLENT,MCCAIN,BUSH,HELP THE POLITICAL PROCESS,1.713
8.0,213.0,80.0,THIRD CALL,45-49,FEMALE,BUSH,THIS YEAR,WILL RISE,ABORTION,CAN WIN IN NOVEMBER,CANDS POSITIONS ON ISSUES,YES,6,ILLEGAL IN ALL CASES,YES,SAME,TAX CUT,REPUBLICAN,NOT IMPORTANT AT ALL,POST GRADUATE STUDY,NO,"$50,000-$74,999",OMITS,OMITS,VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,,COMPLETE,NEW CASTLE COUNTY,45-59,40-49,REPUBLICAN,40-49,40-49,YES,GOOD,BOTH,BUSH,HELP THE POLITICAL PROCESS,1.445
8.0,214.0,1.0,FIRST CALL,30-39,MALE,BUSH,BEFORE THAT,WILL RISE,MORAL VALUES,CARES ABOUT AVERAGE AMERICAN,CANDS POSITIONS ON ISSUES,NO,1,LEGAL IN MOST CASES,YES,BETTER,TAX CUT,REPUBLICAN,SOMEWHAT IMPORTANT,POST GRADUATE STUDY,NO,"$75,000-$99,999",YES,NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,,COMPLETE,NEW CASTLE COUNTY,30-44,30-39,REPUBLICAN,30-39,30-39,YES,EXCELLENT,BUSH,BUSH,HURT THE POLITICAL PROCESS,1.345
8.0,214.0,2.0,FIRST CALL,45-49,FEMALE,BUSH,THIS YEAR,WILL RISE,OMITS,REPRESENTS CONSERVATIVE VALUES,OMITS,YES,3,ILLEGAL IN MOST CASES,YES,BETTER,STRENGTHEN SOCIAL SECURITY,REPUBLICAN,SOMEWHAT IMPORTANT,POST GRADUATE STUDY,NO,"$100,000 OR MORE",NO,NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,NO,COMPLETE,NEW CASTLE COUNTY,45-59,40-49,REPUBLICAN,40-49,40-49,YES,GOOD,BUSH,BUSH,HELP THE POLITICAL PROCESS,1.361
8.0,214.0,3.0,FIRST CALL,50-59,MALE,BUSH,THIS YEAR,WILL RISE,MORAL VALUES,STRONG LEADER,CANDS PERSONAL QUALITIES,NO,3,ILLEGAL IN MOST CASES,YES,BETTER,TAX CUT,REPUBLICAN,SOMEWHAT IMPORTANT,COLLEGE GRADUATE,NO,"$100,000 OR MORE",NO,NO,MODERATE,MODERATE,18-64,18-74,YES,COMPLETE,NEW CASTLE COUNTY,45-59,50-59,REPUBLICAN,50-64,50-64,YES,EXCELLENT,BUSH,BUSH,HELP THE POLITICAL PROCESS,1.345
8.0,214.0,4.0,FIRST CALL,25-29,FEMALE,MCCAIN,WITHIN LAST 3 DAYS,WILL FALL,MORAL VALUES,HAS THE RIGHT EXPERIENCE,CANDS POSITIONS ON ISSUES,NO,6,ILLEGAL IN MOST CASES,YES,BETTER,STRENGTHEN SOCIAL SECURITY,REPUBLICAN,VERY IMPORTANT,COLLEGE GRADUATE,NO,"$75,000-$99,999",NO,NO,MODERATE,MODERATE,18-64,18-74,,COMPLETE,NEW CASTLE COUNTY,18-29,25-29,REPUBLICAN,25-29,25-29,YES,EXCELLENT,MCCAIN,BUSH,HELP THE POLITICAL PROCESS,1.181
8.0,214.0,5.0,FIRST CALL,50-59,MALE,BUSH,BEFORE THAT,WILL RISE,WORLD AFFAIRS,HAS THE RIGHT EXPERIENCE,CANDS PERSONAL QUALITIES,NO,5,ILLEGAL IN MOST CASES,YES,BETTER,TAX CUT,REPUBLICAN,SOMEWHAT IMPORTANT,POST GRADUATE STUDY,NO,"$100,000 OR MORE",NO,NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,YES,COMPLETE,NEW CASTLE COUNTY,45-59,50-59,REPUBLICAN,50-64,50-64,YES,EXCELLENT,BOTH,BUSH,HELP THE POLITICAL PROCESS,1.345
8.0,214.0,6.0,FIRST CALL,45-49,MALE,MCCAIN,WITHIN LAST WEEK,WILL RISE,CAMPAIGN FINANCE REFORM,CARES ABOUT AVERAGE AMERICAN,CANDS POSITIONS ON ISSUES,NO,2,LEGAL IN MOST CASES,NO,BETTER,STRENGTHEN SOCIAL SECURITY,INDEPENDENT,SOMEWHAT IMPORTANT,SOME COLLEGE OR ASSOCIATES,YES,"$75,000-$99,999",NO,NO,MODERATE,MODERATE,18-64,18-74,NO,COMPLETE,NEW CASTLE COUNTY,45-59,40-49,INDEPENDENT/OTHER,40-49,40-49,YES,EXCELLENT,MCCAIN,MCCAIN,HELP THE POLITICAL PROCESS,1.198
8.0,214.0,7.0,FIRST CALL,30-39,MALE,BUSH,BEFORE THAT,WILL RISE,EDUCATION,STRONG LEADER,CANDS POSITIONS ON ISSUES,YES,3,ILLEGAL IN MOST CASES,YES,BETTER,TAX CUT,REPUBLICAN,SOMEWHAT IMPORTANT,SOME COLLEGE OR ASSOCIATES,NO,"$100,000 OR MORE",YES,NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,,COMPLETE,NEW CASTLE COUNTY,30-44,30-39,REPUBLICAN,30-39,30-39,YES,EXCELLENT,BOTH,BUSH,HURT THE POLITICAL PROCESS,1.345
8.0,214.0,8.0,FIRST CALL,45-49,FEMALE,FORBES,BEFORE THAT,WILL RISE,MORAL VALUES,STRONG LEADER,CANDS PERSONAL QUALITIES,NO,4,LEGAL IN MOST CASES,NO,BETTER,TAX CUT,REPUBLICAN,NOT TOO IMPORTANT,COLLEGE GRADUATE,NO,"$100,000 OR MORE",NO,NO,MODERATE,MODERATE,18-64,18-74,,COMPLETE,NEW CASTLE COUNTY,45-59,40-49,REPUBLICAN,40-49,40-49,YES,GOOD,MCCAIN,BUSH,HELP THE POLITICAL PROCESS,1.191
8.0,214.0,9.0,FIRST CALL,40-44,MALE,HATCH,BEFORE THAT,WILL FALL,ABORTION,REPRESENTS CONSERVATIVE VALUES,CANDS POSITIONS ON ISSUES,YES,5,ILLEGAL IN ALL CASES,YES,SAME,TAX CUT,REPUBLICAN,NOT IMPORTANT AT ALL,HIGH SCHOOL GRADUATE,NO,"$50,000-$74,999",NO,NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,NO,COMPLETE,NEW CASTLE COUNTY,30-44,40-49,REPUBLICAN,40-49,40-49,NO,GOOD,NEITHER,BUSH,HELP THE POLITICAL PROCESS,1.23
8.0,214.0,10.0,FIRST CALL,40-44,MALE,FORBES,WITHIN LAST WEEK,OMITS,ABORTION,REPRESENTS CONSERVATIVE VALUES,CANDS POSITIONS ON ISSUES,YES,3,ILLEGAL IN MOST CASES,YES,SAME,TAX CUT,REPUBLICAN,SOMEWHAT IMPORTANT,COLLEGE GRADUATE,NO,"$50,000-$74,999",NO,NO,VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,NO,COMPLETE,NEW CASTLE COUNTY,30-44,40-49,REPUBLICAN,40-49,40-49,YES,GOOD,BOTH,,HELP THE POLITICAL PROCESS,1.177
8.0,214.0,11.0,FIRST CALL,60-64,FEMALE,MCCAIN,THIS YEAR,WILL RISE,SOCIAL SECURTY/MEDICARE,UNDERSTANDS COMPLEX ISSUES,CANDS PERSONAL QUALITIES,NO,5,OMITS,NO,BETTER,STRENGTHEN SOCIAL SECURITY,REPUBLICAN,SOMEWHAT IMPORTANT,COLLEGE GRADUATE,YES,"$50,000-$74,999",YES,NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,,COMPLETE,NEW CASTLE COUNTY,60+,60+,REPUBLICAN,50-64,50-64,NO,EXCELLENT,BOTH,BUSH,HELP THE POLITICAL PROCESS,1.438
8.0,214.0,12.0,FIRST CALL,30-39,FEMALE,FORBES,WITHIN LAST WEEK,WILL FALL,TAXES,STRONG LEADER,CANDS POSITIONS ON ISSUES,NO,3,ILLEGAL IN MOST CASES,YES,BETTER,TAX CUT,REPUBLICAN,NOT TOO IMPORTANT,POST GRADUATE STUDY,NO,"$100,000 OR MORE",NO,YES,VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,,COMPLETE,NEW CASTLE COUNTY,30-44,30-39,REPUBLICAN,30-39,30-39,YES,EXCELLENT,BUSH,BUSH,HELP THE POLITICAL PROCESS,1.191
8.0,214.0,13.0,FIRST CALL,75+,MALE,BUSH,THIS YEAR,OMITS,MORAL VALUES,STANDS UP FOR BELIEFS,CANDS PERSONAL QUALITIES,YES,3,ILLEGAL IN ALL CASES,YES,BETTER,TAX CUT,REPUBLICAN,NOT IMPORTANT AT ALL,SOME COLLEGE OR ASSOCIATES,NO,"$30,000-$49,000",YES,YES,MODERATE,MODERATE,65+,75+,YES,COMPLETE,NEW CASTLE COUNTY,60+,60+,REPUBLICAN,65+,75+,NO,EXCELLENT,BUSH,BUSH,OMITS,1.596
8.0,214.0,14.0,FIRST CALL,60-64,MALE,BUSH,THIS YEAR,WILL RISE,OMITS,OMITS,CANDS PERSONAL QUALITIES,NO,3,LEGAL IN MOST CASES,YES,SAME,TAX CUT,REPUBLICAN,SOMEWHAT IMPORTANT,COLLEGE GRADUATE,NO,"$15,000-$29,000",YES,NO,MODERATE,MODERATE,18-64,18-74,YES,COMPLETE,NEW CASTLE COUNTY,60+,60+,REPUBLICAN,50-64,50-64,YES,EXCELLENT,BOTH,BUSH,OMITS,1.596
8.0,214.0,15.0,FIRST CALL,60-64,MALE,BUSH,THIS YEAR,WILL RISE,OMITS,OMITS,CANDS PERSONAL QUALITIES,NO,3,LEGAL IN MOST CASES,YES,SAME,TAX CUT,REPUBLICAN,SOMEWHAT IMPORTANT,COLLEGE GRADUATE,NO,,YES,NO,MODERATE,MODERATE,18-64,18-74,YES,COMPLETE,NEW CASTLE COUNTY,60+,60+,REPUBLICAN,50-64,50-64,YES,EXCELLENT,BOTH,BUSH,OMITS,1.596
8.0,214.0,16.0,FIRST CALL,,MALE,BUSH,THIS YEAR,WILL RISE,WORLD AFFAIRS,STANDS UP FOR BELIEFS,CANDS POSITIONS ON ISSUES,NO,3,ILLEGAL IN MOST CASES,YES,BETTER,TAX CUT,REPUBLICAN,NOT IMPORTANT AT ALL,COLLEGE GRADUATE,OMITS,,YES,YES,SOMEWHAT CONSERVATIVE,CONSERVATIVE,,,YES,COMPLETE,NEW CASTLE COUNTY,,,REPUBLICAN,,,YES,GOOD,BUSH,BUSH,HURT THE POLITICAL PROCESS,1.345
8.0,214.0,17.0,FIRST CALL,65-74,,BUSH,BEFORE THAT,WILL FALL,MORAL VALUES,REPRESENTS CONSERVATIVE VALUES,CANDS POSITIONS ON ISSUES,NO,3,ILLEGAL IN MOST CASES,YES,BETTER,TAX CUT,REPUBLICAN,NOT IMPORTANT AT ALL,SOME COLLEGE OR ASSOCIATES,OMITS,"$50,000-$74,999",OMITS,YES,SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,18-74,NO,COMPLETE,NEW CASTLE COUNTY,60+,60+,REPUBLICAN,65+,65-74,NO,GOOD,BUSH,BUSH,HURT THE POLITICAL PROCESS,1.614
8.0,214.0,18.0,FIRST CALL,30-39,FEMALE,HATCH,THIS YEAR,WILL FALL,ABORTION,REPRESENTS CONSERVATIVE VALUES,CANDS POSITIONS ON ISSUES,YES,6,ILLEGAL IN ALL CASES,YES,BETTER,TAX CUT,REPUBLICAN,VERY IMPORTANT,HIGH SCHOOL GRADUATE,OMITS,"$75,000-$99,999",YES,OMITS,VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,,COMPLETE,NEW CASTLE COUNTY,30-44,30-39,REPUBLICAN,30-39,30-39,YES,GOOD,NEITHER,MCCAIN,HURT THE POLITICAL PROCESS,1.244
8.0,214.0,19.0,FIRST CALL,30-39,FEMALE,FORBES,WITHIN LAST WEEK,WILL RISE,MORAL VALUES,UNDERSTANDS COMPLEX ISSUES,CANDS POSITIONS ON ISSUES,NO,4,ILLEGAL IN MOST CASES,YES,BETTER,STRENGTHEN SOCIAL SECURITY,REPUBLICAN,SOMEWHAT IMPORTANT,POST GRADUATE STUDY,NO,"$100,000 OR MORE",NO,NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,,COMPLETE,NEW CASTLE COUNTY,30-44,30-39,REPUBLICAN,30-39,30-39,YES,GOOD,MCCAIN,BUSH,HELP THE POLITICAL PROCESS,1.191
8.0,214.0,20.0,FIRST CALL,40-44,MALE,FORBES,WITHIN LAST WEEK,WILL RISE,TAXES,CARES ABOUT AVERAGE AMERICAN,CANDS POSITIONS ON ISSUES,NO,4,LEGAL IN MOST CASES,YES,BETTER,TAX CUT,REPUBLICAN,NOT TOO IMPORTANT,COLLEGE GRADUATE,YES,"$100,000 OR MORE",NO,YES,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,,COMPLETE,NEW CASTLE COUNTY,30-44,40-49,REPUBLICAN,40-49,40-49,YES,GOOD,NEITHER,MCCAIN,HELP THE POLITICAL PROCESS,1.177
8.0,214.0,21.0,FIRST CALL,50-59,MALE,FORBES,WITHIN LAST WEEK,WILL FALL,TAXES,STANDS UP FOR BELIEFS,CANDS POSITIONS ON ISSUES,NO,3,ILLEGAL IN MOST CASES,YES,BETTER,OMITS,INDEPENDENT,SOMEWHAT IMPORTANT,POST GRADUATE STUDY,YES,"$100,000 OR MORE",NO,NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,YES,COMPLETE,NEW CASTLE COUNTY,45-59,50-59,INDEPENDENT/OTHER,50-64,50-64,NO,GOOD,MCCAIN,MCCAIN,HURT THE POLITICAL PROCESS,1.177
8.0,214.0,22.0,FIRST CALL,75+,MALE,MCCAIN,WITHIN LAST WEEK,WILL RISE,WORLD AFFAIRS,STANDS UP FOR BELIEFS,CANDS PERSONAL QUALITIES,YES,4,LEGAL IN MOST CASES,NO,SAME,TAX CUT,INDEPENDENT,VERY IMPORTANT,COLLEGE GRADUATE,NO,"$15,000-$29,000",NO,NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,75+,YES,COMPLETE,NEW CASTLE COUNTY,60+,60+,INDEPENDENT/OTHER,65+,75+,NO,GOOD,MCCAIN,MCCAIN,HELP THE POLITICAL PROCESS,1.421
8.0,214.0,23.0,FIRST CALL,75+,FEMALE,BUSH,BEFORE THAT,WILL FALL,OMITS,CARES ABOUT AVERAGE AMERICAN,CANDS PERSONAL QUALITIES,YES,3,ILLEGAL IN MOST CASES,YES,OMITS,STRENGTHEN SOCIAL SECURITY,REPUBLICAN,NOT IMPORTANT AT ALL,HIGH SCHOOL GRADUATE,NO,,OMITS,OMITS,VERY CONSERVATIVE,CONSERVATIVE,65+,75+,NO,COMPLETE,NEW CASTLE COUNTY,60+,60+,REPUBLICAN,65+,75+,,GOOD,BUSH,BUSH,HELP THE POLITICAL PROCESS,1.614
8.0,214.0,24.0,FIRST CALL,75+,,BUSH,THIS YEAR,WILL RISE,WORLD AFFAIRS,STRONG LEADER,CANDS PERSONAL QUALITIES,NO,3,LEGAL IN MOST CASES,YES,SAME,STRENGTHEN SOCIAL SECURITY,REPUBLICAN,NOT TOO IMPORTANT,POST GRADUATE STUDY,NO,"$30,000-$49,000",YES,YES,SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,75+,YES,COMPLETE,NEW CASTLE COUNTY,60+,60+,REPUBLICAN,65+,75+,YES,EXCELLENT,BUSH,BUSH,HURT THE POLITICAL PROCESS,1.596
8.0,214.0,25.0,FIRST CALL,75+,,BUSH,BEFORE THAT,WILL FALL,SOCIAL SECURTY/MEDICARE,CARES ABOUT AVERAGE AMERICAN,CANDS POSITIONS ON ISSUES,YES,6,LEGAL IN MOST CASES,YES,SAME,TAX CUT,REPUBLICAN,NOT TOO IMPORTANT,COLLEGE GRADUATE,NO,"$15,000-$29,000",NO,YES,MODERATE,MODERATE,65+,75+,NO,COMPLETE,NEW CASTLE COUNTY,60+,60+,REPUBLICAN,65+,75+,NO,GOOD,BUSH,BUSH,HELP THE POLITICAL PROCESS,1.614
8.0,214.0,26.0,FIRST CALL,30-39,FEMALE,BUSH,TODAY,WILL RISE,TAXES,STRONG LEADER,CANDS POSITIONS ON ISSUES,NO,3,LEGAL IN MOST CASES,YES,BETTER,TAX CUT,REPUBLICAN,NOT TOO IMPORTANT,COLLEGE GRADUATE,NO,"$100,000 OR MORE",NO,NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,,COMPLETE,NEW CASTLE COUNTY,30-44,30-39,REPUBLICAN,30-39,30-39,YES,EXCELLENT,BUSH,BUSH,HELP THE POLITICAL PROCESS,1.361
8.0,214.0,27.0,FIRST CALL,65-74,MALE,BUSH,THIS YEAR,WILL RISE,MORAL VALUES,CAN WIN IN NOVEMBER,CANDS PERSONAL QUALITIES,NO,3,LEGAL IN ALL CASES,YES,BETTER,TAX CUT,REPUBLICAN,NOT IMPORTANT AT ALL,SOME COLLEGE OR ASSOCIATES,NO,"$50,000-$74,999",YES,NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,18-74,YES,COMPLETE,NEW CASTLE COUNTY,60+,60+,REPUBLICAN,65+,65-74,NO,EXCELLENT,BOTH,BUSH,HELP THE POLITICAL PROCESS,1.596
8.0,214.0,28.0,FIRST CALL,60-64,MALE,BUSH,THIS YEAR,WILL RISE,TAXES,CAN WIN IN NOVEMBER,CANDS PERSONAL QUALITIES,NO,3,LEGAL IN MOST CASES,YES,SAME,TAX CUT,INDEPENDENT,VERY IMPORTANT,SOME COLLEGE OR ASSOCIATES,YES,"$30,000-$49,000",YES,YES,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,YES,COMPLETE,NEW CASTLE COUNTY,60+,60+,INDEPENDENT/OTHER,50-64,50-64,NO,GOOD,MCCAIN,BUSH,HELP THE POLITICAL PROCESS,1.596
8.0,214.0,29.0,FIRST CALL,75+,FEMALE,BUSH,THIS YEAR,WILL RISE,MORAL VALUES,CARES ABOUT AVERAGE AMERICAN,CANDS POSITIONS ON ISSUES,NO,3,LEGAL IN MOST CASES,YES,SAME,TAX CUT,REPUBLICAN,NOT TOO IMPORTANT,SOME COLLEGE OR ASSOCIATES,NO,"UNDER $15,000",NO,NO,MODERATE,MODERATE,65+,75+,NO,COMPLETE,NEW CASTLE COUNTY,60+,60+,REPUBLICAN,65+,75+,NO,EXCELLENT,BUSH,BUSH,HURT THE POLITICAL PROCESS,1.614
8.0,214.0,30.0,FIRST CALL,65-74,,BUSH,THIS YEAR,WILL RISE,TAXES,REPRESENTS CONSERVATIVE VALUES,CANDS PERSONAL QUALITIES,NO,4,ILLEGAL IN MOST CASES,YES,WORSE,TAX CUT,REPUBLICAN,NOT TOO IMPORTANT,SOME COLLEGE OR ASSOCIATES,NO,"$30,000-$49,000",OMITS,OMITS,VERY CONSERVATIVE,CONSERVATIVE,65+,18-74,NO,COMPLETE,NEW CASTLE COUNTY,60+,60+,REPUBLICAN,65+,65-74,NO,GOOD,BUSH,BUSH,HELP THE POLITICAL PROCESS,1.596
8.0,214.0,31.0,FIRST CALL,45-49,FEMALE,FORBES,WITHIN LAST 3 DAYS,WILL RISE,SOCIAL SECURTY/MEDICARE,STANDS UP FOR BELIEFS,CANDS PERSONAL QUALITIES,NO,4,LEGAL IN MOST CASES,YES,BETTER,STRENGTHEN SOCIAL SECURITY,INDEPENDENT,NOT TOO IMPORTANT,POST GRADUATE STUDY,YES,"$30,000-$49,000",YES,YES,MODERATE,MODERATE,18-64,18-74,,COMPLETE,NEW CASTLE COUNTY,45-59,40-49,INDEPENDENT/OTHER,40-49,40-49,YES,EXCELLENT,MCCAIN,MCCAIN,OMITS,1.191
8.0,214.0,32.0,FIRST CALL,65-74,,BUSH,THIS YEAR,WILL RISE,MORAL VALUES,OMITS,CANDS PERSONAL QUALITIES,YES,3,LEGAL IN MOST CASES,YES,BETTER,STRENGTHEN SOCIAL SECURITY,REPUBLICAN,NOT IMPORTANT AT ALL,SOME COLLEGE OR ASSOCIATES,OMITS,"$50,000-$74,999",YES,YES,MODERATE,MODERATE,65+,18-74,,COMPLETE,NEW CASTLE COUNTY,60+,60+,REPUBLICAN,65+,65-74,YES,EXCELLENT,BOTH,BUSH,OMITS,1.614
8.0,214.0,33.0,SECOND CALL,65-74,FEMALE,FORBES,WITHIN LAST 3 DAYS,OMITS,MORAL VALUES,UNDERSTANDS COMPLEX ISSUES,CANDS PERSONAL QUALITIES,YES,3,ILLEGAL IN ALL CASES,NO,WORSE,STRENGTHEN SOCIAL SECURITY,REPUBLICAN,NOT IMPORTANT AT ALL,HIGH SCHOOL GRADUATE,NO,"$15,000-$29,000",NO,YES,VERY CONSERVATIVE,CONSERVATIVE,65+,18-74,NO,COMPLETE,NEW CASTLE COUNTY,60+,60+,REPUBLICAN,65+,65-74,NO,,NEITHER,,HELP THE POLITICAL PROCESS,1.413
8.0,214.0,34.0,SECOND CALL,75+,,MCCAIN,WITHIN LAST WEEK,WILL RISE,SOCIAL SECURTY/MEDICARE,STANDS UP FOR BELIEFS,CANDS POSITIONS ON ISSUES,NO,3,LEGAL IN ALL CASES,NO,BETTER,STRENGTHEN SOCIAL SECURITY,REPUBLICAN,SOMEWHAT IMPORTANT,COLLEGE GRADUATE,NO,"$50,000-$74,999",NO,NO,MODERATE,MODERATE,65+,75+,YES,COMPLETE,NEW CASTLE COUNTY,60+,60+,REPUBLICAN,65+,75+,NO,EXCELLENT,MCCAIN,MCCAIN,HELP THE POLITICAL PROCESS,1.421
8.0,214.0,35.0,SECOND CALL,65-74,FEMALE,BUSH,BEFORE THAT,WILL RISE,SOCIAL SECURTY/MEDICARE,STRONG LEADER,CANDS PERSONAL QUALITIES,NO,3,LEGAL IN ALL CASES,YES,BETTER,STRENGTHEN SOCIAL SECURITY,REPUBLICAN,NOT IMPORTANT AT ALL,HIGH SCHOOL GRADUATE,NO,"$15,000-$29,000",NO,NO,MODERATE,MODERATE,65+,18-74,NO,COMPLETE,NEW CASTLE COUNTY,60+,60+,REPUBLICAN,65+,65-74,NO,GOOD,BUSH,BUSH,HELP THE POLITICAL PROCESS,1.614
8.0,214.0,36.0,SECOND CALL,30-39,MALE,BUSH,THIS YEAR,WILL RISE,TAXES,STANDS UP FOR BELIEFS,CANDS PERSONAL QUALITIES,NO,3,ILLEGAL IN MOST CASES,YES,BETTER,TAX CUT,REPUBLICAN,NOT IMPORTANT AT ALL,COLLEGE GRADUATE,NO,"$75,000-$99,999",NO,NO,VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,,COMPLETE,NEW CASTLE COUNTY,30-44,30-39,REPUBLICAN,30-39,30-39,YES,GOOD,BOTH,OMITS,OMITS,1.345
8.0,214.0,37.0,SECOND CALL,30-39,MALE,FORBES,WITHIN LAST 3 DAYS,WILL FALL,TAXES,CARES ABOUT AVERAGE AMERICAN,CANDS POSITIONS ON ISSUES,NO,3,LEGAL IN MOST CASES,NO,SAME,TAX CUT,REPUBLICAN,NOT IMPORTANT AT ALL,HIGH SCHOOL GRADUATE,YES,"$100,000 OR MORE",YES,YES,VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,,COMPLETE,NEW CASTLE COUNTY,30-44,30-39,REPUBLICAN,30-39,30-39,YES,GOOD,BOTH,BUSH,HELP THE POLITICAL PROCESS,1.177
8.0,214.0,38.0,SECOND CALL,40-44,FEMALE,MCCAIN,THIS YEAR,WILL RISE,ABORTION,STANDS UP FOR BELIEFS,CANDS PERSONAL QUALITIES,NO,3,LEGAL IN MOST CASES,YES,WORSE,STRENGTHEN SOCIAL SECURITY,INDEPENDENT,VERY IMPORTANT,COLLEGE GRADUATE,OMITS,"$100,000 OR MORE",OMITS,OMITS,MODERATE,MODERATE,18-64,18-74,NO,COMPLETE,NEW CASTLE COUNTY,30-44,40-49,INDEPENDENT/OTHER,40-49,40-49,YES,GOOD,MCCAIN,MCCAIN,HELP THE POLITICAL PROCESS,1.212
8.0,214.0,39.0,SECOND CALL,65-74,MALE,BUSH,THIS YEAR,WILL RISE,SOCIAL SECURTY/MEDICARE,CAN WIN IN NOVEMBER,CANDS POSITIONS ON ISSUES,NO,,ILLEGAL IN MOST CASES,YES,BETTER,STRENGTHEN SOCIAL SECURITY,REPUBLICAN,NOT IMPORTANT AT ALL,POST GRADUATE STUDY,NO,"$50,000-$74,999",NO,NO,MODERATE,MODERATE,65+,18-74,YES,COMPLETE,NEW CASTLE COUNTY,60+,60+,REPUBLICAN,65+,65-74,NO,EXCELLENT,MCCAIN,BUSH,HELP THE POLITICAL PROCESS,1.596
8.0,214.0,40.0,SECOND CALL,30-39,MALE,FORBES,WITHIN LAST 3 DAYS,WILL RISE,TAXES,UNDERSTANDS COMPLEX ISSUES,CANDS POSITIONS ON ISSUES,NO,4,ILLEGAL IN MOST CASES,NO,BETTER,STRENGTHEN SOCIAL SECURITY,REPUBLICAN,NOT TOO IMPORTANT,POST GRADUATE STUDY,NO,"$100,000 OR MORE",NO,NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,NO,COMPLETE,NEW CASTLE COUNTY,30-44,30-39,REPUBLICAN,30-39,30-39,YES,GOOD,MCCAIN,BUSH,HELP THE POLITICAL PROCESS,1.177
8.0,214.0,41.0,SECOND CALL,30-39,FEMALE,BUSH,TODAY,WILL FALL,WORLD AFFAIRS,CARES ABOUT AVERAGE AMERICAN,CANDS POSITIONS ON ISSUES,NO,,LEGAL IN MOST CASES,YES,BETTER,TAX CUT,REPUBLICAN,NOT IMPORTANT AT ALL,POST GRADUATE STUDY,NO,"$50,000-$74,999",NO,NO,MODERATE,MODERATE,18-64,18-74,,COMPLETE,NEW CASTLE COUNTY,30-44,30-39,REPUBLICAN,30-39,30-39,YES,EXCELLENT,BOTH,BUSH,OMITS,1.361
8.0,214.0,42.0,SECOND CALL,40-44,FEMALE,BUSH,WITHIN LAST WEEK,WILL RISE,MORAL VALUES,STANDS UP FOR BELIEFS,CANDS POSITIONS ON ISSUES,NO,3,ILLEGAL IN MOST CASES,YES,SAME,TAX CUT,REPUBLICAN,VERY IMPORTANT,SOME COLLEGE OR ASSOCIATES,NO,"$30,000-$49,000",YES,NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,,COMPLETE,NEW CASTLE COUNTY,30-44,40-49,REPUBLICAN,40-49,40-49,NO,GOOD,BOTH,BUSH,OMITS,1.361
