BACKSIDE,GEOCODE,STATE,PREC,SEQ,CALL,AGE9,SEX,REPVOTE,TIME,ISSUE,QUALITY,ISSVQUAL,RELRIGHT,ABORTION,BUSHKNOW,SSTAX,BUSHUNFR,PARTYID,EDUC,RELIGION,INCOME,MCAIUNFR,IDEOLOGY,PHIL3,OVER65,OVER75,QTYPE,AGE4,AGEABC,PARTY,AGE65,AGE75,GWCONSRV,BUSH,MCCAIN,GOREBUSH,GOREMCAN,MCCONSRV,STR8TALK,MCSAYDO,REFORMER,PREVPRI,VETVOTER,CELLUCI,BEATDEM,REGREPMA,REL5,WEIGHT
COMPLETED,BOSTON AREA,22.0,66.0,3.0,FIRST CALL,75+,FEMALE,MCCAIN,WITHIN LAST WEEK,MORAL VALUES,STANDS UP FOR BELIEFS,CANDS PERSONAL QUALITIES,YES,LEGAL IN MOST CASES,NO,TAX CUT,NO,INDEPENDENT,DID NOT COMPLETE HIGH SCHOOL,PROTESTANT,"$30,000-$49,000",NO,MODERATE,MODERATE,65+,75+,STATE,60+,60+,INDEPENDENT/OTHER,65+,75+,ABOUT RIGHT,UNFAVORABLE,FAVORABLE,GORE,MCCAIN,NOT CONSERVATIVE ENOUGH,BOTH,YES,MCCAIN,NO,NO,NOT AT ALL,BUSH,UNENROLLED/INDEPENDENT,PROTESTANT/OTHER CHRISTIAN,1.308
COMPLETED,BOSTON AREA,22.0,66.0,4.0,FIRST CALL,50-59,FEMALE,MCCAIN,THIS YEAR,ABORTION,REPRESENTS CONSERVATIVE VALUES,CANDS POSITIONS ON ISSUES,NO,ILLEGAL IN ALL CASES,YES,STRENGTHEN SOCIAL SECURITY,NO,INDEPENDENT,POST GRADUATE STUDY,CATHOLIC,"$100,000 OR MORE",NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,45-59,50-59,INDEPENDENT/OTHER,50-64,50-64,ABOUT RIGHT,FAVORABLE,FAVORABLE,BUSH,MCCAIN,ABOUT RIGHT,BOTH,NO,BOTH,YES,NO,NOT AT ALL,MCCAIN,UNENROLLED/INDEPENDENT,CATHOLIC,1.11
COMPLETED,BOSTON AREA,22.0,66.0,5.0,FIRST CALL,45-49,FEMALE,MCCAIN,OMITS,EDUCATION,NOT TYPICAL POLITICIAN,CANDS PERSONAL QUALITIES,NO,LEGAL IN MOST CASES,NO,STRENGTHEN SOCIAL SECURITY,YES,INDEPENDENT,POST GRADUATE STUDY,JEWISH,"$30,000-$49,000",YES,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,STATE,45-59,40-49,INDEPENDENT/OTHER,40-49,40-49,TOO CONSERVATIVE,UNFAVORABLE,FAVORABLE,GORE,MCCAIN,TOO CONSERVATIVE,MCCAIN,YES,NEITHER,YES,NO,NOT MUCH,MCCAIN,UNENROLLED/INDEPENDENT,JEWISH,1.11
COMPLETED,BOSTON AREA,22.0,66.0,6.0,FIRST CALL,65-74,FEMALE,BUSH,THIS YEAR,WORLD AFFAIRS,REPRESENTS CONSERVATIVE VALUES,CANDS POSITIONS ON ISSUES,NO,ILLEGAL IN MOST CASES,YES,TAX CUT,NO,INDEPENDENT,SOME COLLEGE OR ASSOCIATES,CATHOLIC,"$30,000-$49,000",NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,18-74,STATE,60+,60+,INDEPENDENT/OTHER,65+,65-74,ABOUT RIGHT,FAVORABLE,UNFAVORABLE,BUSH,OMITS,NOT CONSERVATIVE ENOUGH,NEITHER,YES,NEITHER,YES,NO,NOT AT ALL,BUSH,UNENROLLED/INDEPENDENT,CATHOLIC,1.117
COMPLETED,BOSTON AREA,22.0,66.0,7.0,FIRST CALL,50-59,FEMALE,MCCAIN,THIS YEAR,MORAL VALUES,REPRESENTS CONSERVATIVE VALUES,CANDS PERSONAL QUALITIES,NO,ILLEGAL IN MOST CASES,YES,STRENGTHEN SOCIAL SECURITY,NO,INDEPENDENT,POST GRADUATE STUDY,CATHOLIC,"$50,000-$74,999",NO,VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,45-59,50-59,INDEPENDENT/OTHER,50-64,50-64,NOT CONSERVATIVE ENOUGH,FAVORABLE,FAVORABLE,BUSH,MCCAIN,ABOUT RIGHT,MCCAIN,NO,NEITHER,YES,NO,NOT AT ALL,MCCAIN,UNENROLLED/INDEPENDENT,CATHOLIC,1.11
COMPLETED,BOSTON AREA,22.0,66.0,8.0,FIRST CALL,65-74,FEMALE,MCCAIN,THIS YEAR,SOCIAL SECURITY/MEDICARE,STANDS UP FOR BELIEFS,CANDS PERSONAL QUALITIES,NO,LEGAL IN ALL CASES,NO,STRENGTHEN SOCIAL SECURITY,YES,DEMOCRAT,DID NOT COMPLETE HIGH SCHOOL,SOMETHING ELSE,"$15,000-$29,000",NO,VERY LIBERAL,LIBERAL,65+,18-74,STATE,60+,60+,DEMOCRAT,65+,65-74,TOO CONSERVATIVE,UNFAVORABLE,FAVORABLE,GORE,MCCAIN,ABOUT RIGHT,MCCAIN,NO,MCCAIN,NO,NO,NOT AT ALL,MCCAIN,UNENROLLED/INDEPENDENT,SOMETHING ELSE,1.308
COMPLETED,BOSTON AREA,22.0,66.0,9.0,FIRST CALL,40-44,FEMALE,BUSH,WITHIN LAST WEEK,CAMPAIGN FINANCE REFORM,STRONG LEADER,CANDS POSITIONS ON ISSUES,NO,LEGAL IN MOST CASES,YES,TAX CUT,NO,REPUBLICAN,SOME COLLEGE OR ASSOCIATES,CATHOLIC,"$50,000-$74,999",NO,MODERATE,MODERATE,18-64,18-74,STATE,30-44,40-49,REPUBLICAN,40-49,40-49,ABOUT RIGHT,FAVORABLE,FAVORABLE,BUSH,MCCAIN,ABOUT RIGHT,BOTH,NO,BOTH,YES,NO,NOT AT ALL,BUSH,REPUBLICAN,CATHOLIC,0.9490000000000001
COMPLETED,BOSTON AREA,22.0,66.0,10.0,FIRST CALL,30-39,FEMALE,MCCAIN,BEFORE THAT,MORAL VALUES,NOT TYPICAL POLITICIAN,CANDS PERSONAL QUALITIES,NO,LEGAL IN MOST CASES,YES,STRENGTHEN SOCIAL SECURITY,NO,INDEPENDENT,DID NOT COMPLETE HIGH SCHOOL,OTHER CHRISTIAN,"$50,000-$74,999",NO,MODERATE,MODERATE,18-64,18-74,STATE,30-44,30-39,INDEPENDENT/OTHER,30-39,30-39,ABOUT RIGHT,UNFAVORABLE,FAVORABLE,BUSH,MCCAIN,ABOUT RIGHT,BOTH,NO,MCCAIN,YES,NO,NOT AT ALL,MCCAIN,UNENROLLED/INDEPENDENT,PROTESTANT/OTHER CHRISTIAN,1.11
COMPLETED,BOSTON AREA,22.0,66.0,11.0,FIRST CALL,65-74,MALE,BUSH,TODAY,OMITS,OMITS,OMITS,NO,ILLEGAL IN MOST CASES,YES,OMITS,OMITS,INDEPENDENT,SOME COLLEGE OR ASSOCIATES,CATHOLIC,"UNDER $15,000",OMITS,,,65+,18-74,STATE,60+,60+,INDEPENDENT/OTHER,65+,65-74,ABOUT RIGHT,FAVORABLE,FAVORABLE,BUSH,MCCAIN,ABOUT RIGHT,OMITS,NO,OMITS,,YES,NOT AT ALL,OMITS,UNENROLLED/INDEPENDENT,CATHOLIC,1.083
COMPLETED,BOSTON AREA,22.0,66.0,12.0,SECOND CALL,18-24,MALE,MCCAIN,THIS YEAR,MORAL VALUES,NOT TYPICAL POLITICIAN,CANDS PERSONAL QUALITIES,NO,LEGAL IN ALL CASES,NO,STRENGTHEN SOCIAL SECURITY,YES,INDEPENDENT,COLLEGE GRADUATE,NONE,"$50,000-$74,999",YES,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,STATE,18-29,18-24,INDEPENDENT/OTHER,18-24,18-24,NOT CONSERVATIVE ENOUGH,UNFAVORABLE,FAVORABLE,BUSH,MCCAIN,ABOUT RIGHT,MCCAIN,NO,MCCAIN,NO,NO,NOT MUCH,MCCAIN,UNENROLLED/INDEPENDENT,NONE,1.016
COMPLETED,BOSTON AREA,22.0,66.0,13.0,SECOND CALL,40-44,FEMALE,MCCAIN,TODAY,WORLD AFFAIRS,NOT TYPICAL POLITICIAN,CANDS POSITIONS ON ISSUES,NO,LEGAL IN MOST CASES,YES,STRENGTHEN SOCIAL SECURITY,YES,INDEPENDENT,COLLEGE GRADUATE,PROTESTANT,"$75,000-$99,999",YES,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,STATE,30-44,40-49,INDEPENDENT/OTHER,40-49,40-49,NOT CONSERVATIVE ENOUGH,FAVORABLE,FAVORABLE,GORE,MCCAIN,ABOUT RIGHT,MCCAIN,YES,MCCAIN,NO,NO,NOT AT ALL,BUSH,UNENROLLED/INDEPENDENT,PROTESTANT/OTHER CHRISTIAN,1.11
COMPLETED,BOSTON AREA,22.0,66.0,14.0,SECOND CALL,30-39,MALE,MCCAIN,THIS YEAR,SOCIAL SECURITY/MEDICARE,STANDS UP FOR BELIEFS,CANDS PERSONAL QUALITIES,NO,ILLEGAL IN MOST CASES,NO,STRENGTHEN SOCIAL SECURITY,NO,INDEPENDENT,COLLEGE GRADUATE,CATHOLIC,"UNDER $15,000",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,STATE,30-44,30-39,INDEPENDENT/OTHER,30-39,30-39,TOO CONSERVATIVE,UNFAVORABLE,FAVORABLE,GORE,MCCAIN,ABOUT RIGHT,MCCAIN,NO,MCCAIN,YES,NO,NOT AT ALL,MCCAIN,UNENROLLED/INDEPENDENT,CATHOLIC,1.076
COMPLETED,BOSTON AREA,22.0,66.0,15.0,SECOND CALL,45-49,MALE,KEYES,TODAY,EDUCATION,NOT TYPICAL POLITICIAN,CANDS POSITIONS ON ISSUES,NO,ILLEGAL IN MOST CASES,NO,TAX CUT,YES,INDEPENDENT,DID NOT COMPLETE HIGH SCHOOL,PROTESTANT,"$75,000-$99,999",NO,MODERATE,MODERATE,18-64,18-74,STATE,45-59,40-49,INDEPENDENT/OTHER,40-49,40-49,NOT CONSERVATIVE ENOUGH,FAVORABLE,FAVORABLE,BUSH,MCCAIN,NOT CONSERVATIVE ENOUGH,MCCAIN,NO,MCCAIN,NO,NO,NOT AT ALL,MCCAIN,UNENROLLED/INDEPENDENT,PROTESTANT/OTHER CHRISTIAN,0.656
COMPLETED,BOSTON AREA,22.0,66.0,16.0,SECOND CALL,30-39,FEMALE,MCCAIN,WITHIN LAST 3 DAYS,MORAL VALUES,STANDS UP FOR BELIEFS,CANDS POSITIONS ON ISSUES,NO,ILLEGAL IN MOST CASES,NO,STRENGTHEN SOCIAL SECURITY,YES,REPUBLICAN,POST GRADUATE STUDY,PROTESTANT,"$75,000-$99,999",YES,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,30-44,30-39,REPUBLICAN,30-39,30-39,TOO CONSERVATIVE,UNFAVORABLE,FAVORABLE,BUSH,MCCAIN,ABOUT RIGHT,MCCAIN,NO,MCCAIN,NO,YES,NOT AT ALL,MCCAIN,REPUBLICAN,PROTESTANT/OTHER CHRISTIAN,1.11
COMPLETED,BOSTON AREA,22.0,66.0,17.0,SECOND CALL,60-64,MALE,BUSH,THIS YEAR,MORAL VALUES,REPRESENTS CONSERVATIVE VALUES,CANDS PERSONAL QUALITIES,NO,ILLEGAL IN MOST CASES,YES,STRENGTHEN SOCIAL SECURITY,NO,INDEPENDENT,HIGH SCHOOL GRADUATE,CATHOLIC,"$30,000-$49,000",NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,60+,60+,INDEPENDENT/OTHER,50-64,50-64,ABOUT RIGHT,FAVORABLE,FAVORABLE,BUSH,MCCAIN,NOT CONSERVATIVE ENOUGH,BOTH,OMITS,BOTH,YES,YES,NOT MUCH,BUSH,UNENROLLED/INDEPENDENT,CATHOLIC,1.083
COMPLETED,BOSTON AREA,22.0,66.0,18.0,THIRD CALL,50-59,MALE,MCCAIN,THIS YEAR,MORAL VALUES,STRONG LEADER,CANDS PERSONAL QUALITIES,NO,LEGAL IN MOST CASES,NO,STRENGTHEN SOCIAL SECURITY,YES,INDEPENDENT,SOME COLLEGE OR ASSOCIATES,CATHOLIC,"$100,000 OR MORE",NO,MODERATE,MODERATE,18-64,18-74,STATE,45-59,50-59,INDEPENDENT/OTHER,50-64,50-64,TOO CONSERVATIVE,UNFAVORABLE,FAVORABLE,GORE,MCCAIN,ABOUT RIGHT,MCCAIN,NO,MCCAIN,YES,NO,NOT AT ALL,MCCAIN,UNENROLLED/INDEPENDENT,CATHOLIC,1.076
COMPLETED,BOSTON AREA,22.0,66.0,19.0,THIRD CALL,,,MCCAIN,THIS YEAR,SOCIAL SECURITY/MEDICARE,STANDS UP FOR BELIEFS,CANDS PERSONAL QUALITIES,NO,LEGAL IN MOST CASES,NO,STRENGTHEN SOCIAL SECURITY,OMITS,INDEPENDENT,SOME COLLEGE OR ASSOCIATES,CATHOLIC,"$15,000-$29,000",NO,MODERATE,MODERATE,,,STATE,,,INDEPENDENT/OTHER,,,TOO CONSERVATIVE,UNFAVORABLE,FAVORABLE,GORE,MCCAIN,ABOUT RIGHT,MCCAIN,YES,MCCAIN,NO,NO,NOT AT ALL,BUSH,UNENROLLED/INDEPENDENT,CATHOLIC,1.076
COMPLETED,BOSTON AREA,22.0,66.0,20.0,THIRD CALL,40-44,MALE,BUSH,THIS YEAR,MORAL VALUES,STANDS UP FOR BELIEFS,CANDS PERSONAL QUALITIES,OMITS,ILLEGAL IN ALL CASES,YES,TAX CUT,NO,INDEPENDENT,COLLEGE GRADUATE,CATHOLIC,"$30,000-$49,000",NO,MODERATE,MODERATE,18-64,18-74,STATE,30-44,40-49,INDEPENDENT/OTHER,40-49,40-49,ABOUT RIGHT,FAVORABLE,FAVORABLE,BUSH,MCCAIN,NOT CONSERVATIVE ENOUGH,BUSH,YES,BUSH,YES,NO,NOT MUCH,BUSH,REPUBLICAN,CATHOLIC,0.919
COMPLETED,BOSTON AREA,22.0,66.0,21.0,THIRD CALL,50-59,FEMALE,MCCAIN,THIS YEAR,CAMPAIGN FINANCE REFORM,STRONG LEADER,CANDS PERSONAL QUALITIES,NO,LEGAL IN ALL CASES,NO,STRENGTHEN SOCIAL SECURITY,NO,INDEPENDENT,SOME COLLEGE OR ASSOCIATES,NONE,"$100,000 OR MORE",NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,45-59,50-59,INDEPENDENT/OTHER,50-64,50-64,TOO CONSERVATIVE,UNFAVORABLE,FAVORABLE,GORE,MCCAIN,ABOUT RIGHT,MCCAIN,NO,MCCAIN,NO,NO,NOT AT ALL,MCCAIN,UNENROLLED/INDEPENDENT,NONE,1.11
COMPLETED,BOSTON AREA,22.0,66.0,22.0,THIRD CALL,50-59,FEMALE,MCCAIN,WITHIN LAST WEEK,WORLD AFFAIRS,NOT TYPICAL POLITICIAN,CANDS PERSONAL QUALITIES,NO,LEGAL IN ALL CASES,NO,STRENGTHEN SOCIAL SECURITY,YES,INDEPENDENT,COLLEGE GRADUATE,PROTESTANT,"$75,000-$99,999",YES,VERY LIBERAL,LIBERAL,18-64,18-74,STATE,45-59,50-59,INDEPENDENT/OTHER,50-64,50-64,NOT CONSERVATIVE ENOUGH,UNFAVORABLE,FAVORABLE,GORE,MCCAIN,ABOUT RIGHT,MCCAIN,NO,MCCAIN,NO,YES,NOT AT ALL,MCCAIN,UNENROLLED/INDEPENDENT,PROTESTANT/OTHER CHRISTIAN,1.11
COMPLETED,BOSTON AREA,22.0,66.0,23.0,THIRD CALL,50-59,FEMALE,MCCAIN,THIS YEAR,SOCIAL SECURITY/MEDICARE,NOT TYPICAL POLITICIAN,CANDS POSITIONS ON ISSUES,NO,LEGAL IN ALL CASES,NO,STRENGTHEN SOCIAL SECURITY,YES,INDEPENDENT,SOME COLLEGE OR ASSOCIATES,JEWISH,"$75,000-$99,999",NO,MODERATE,MODERATE,18-64,18-74,STATE,45-59,50-59,INDEPENDENT/OTHER,50-64,50-64,ABOUT RIGHT,UNFAVORABLE,FAVORABLE,GORE,MCCAIN,ABOUT RIGHT,MCCAIN,NO,NEITHER,YES,NO,NOT AT ALL,MCCAIN,UNENROLLED/INDEPENDENT,JEWISH,1.11
COMPLETED,BOSTON AREA,22.0,66.0,24.0,THIRD CALL,25-29,MALE,MCCAIN,THIS YEAR,CAMPAIGN FINANCE REFORM,NOT TYPICAL POLITICIAN,CANDS PERSONAL QUALITIES,NO,LEGAL IN ALL CASES,YES,STRENGTHEN SOCIAL SECURITY,YES,REPUBLICAN,POST GRADUATE STUDY,SOMETHING ELSE,"$50,000-$74,999",NO,MODERATE,MODERATE,18-64,18-74,STATE,18-29,25-29,REPUBLICAN,25-29,25-29,TOO CONSERVATIVE,FAVORABLE,FAVORABLE,BUSH,MCCAIN,ABOUT RIGHT,MCCAIN,NO,NEITHER,YES,NO,NOT AT ALL,BUSH,UNENROLLED/INDEPENDENT,SOMETHING ELSE,1.016
COMPLETED,BOSTON AREA,22.0,66.0,25.0,THIRD CALL,50-59,FEMALE,MCCAIN,TODAY,OMITS,OMITS,OMITS,NO,LEGAL IN MOST CASES,NO,STRENGTHEN SOCIAL SECURITY,OMITS,INDEPENDENT,POST GRADUATE STUDY,JEWISH,"$75,000-$99,999",OMITS,VERY LIBERAL,LIBERAL,18-64,18-74,STATE,45-59,50-59,INDEPENDENT/OTHER,50-64,50-64,TOO CONSERVATIVE,UNFAVORABLE,UNFAVORABLE,GORE,GORE,TOO CONSERVATIVE,MCCAIN,NO,NEITHER,YES,NO,NOT AT ALL,BUSH,UNENROLLED/INDEPENDENT,JEWISH,1.11
COMPLETED,BOSTON AREA,22.0,66.0,26.0,THIRD CALL,45-49,FEMALE,KEYES,TODAY,ABORTION,STANDS UP FOR BELIEFS,CANDS POSITIONS ON ISSUES,NO,ILLEGAL IN ALL CASES,YES,TAX CUT,NO,INDEPENDENT,POST GRADUATE STUDY,CATHOLIC,"$100,000 OR MORE",YES,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,45-59,40-49,INDEPENDENT/OTHER,40-49,40-49,NOT CONSERVATIVE ENOUGH,FAVORABLE,UNFAVORABLE,BUSH,OMITS,NOT CONSERVATIVE ENOUGH,BUSH,YES,NEITHER,YES,NO,NOT AT ALL,BUSH,UNENROLLED/INDEPENDENT,CATHOLIC,0.678
COMPLETED,BOSTON AREA,22.0,66.0,27.0,THIRD CALL,25-29,FEMALE,MCCAIN,THIS YEAR,WORLD AFFAIRS,STRONG LEADER,CANDS POSITIONS ON ISSUES,NO,ILLEGAL IN ALL CASES,YES,TAX CUT,NO,INDEPENDENT,COLLEGE GRADUATE,PROTESTANT,"$100,000 OR MORE",NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,18-29,25-29,INDEPENDENT/OTHER,25-29,25-29,TOO CONSERVATIVE,UNFAVORABLE,FAVORABLE,BUSH,MCCAIN,ABOUT RIGHT,MCCAIN,NO,NEITHER,YES,NO,NOT AT ALL,MCCAIN,UNENROLLED/INDEPENDENT,PROTESTANT/OTHER CHRISTIAN,1.049
COMPLETED,BOSTON AREA,22.0,66.0,28.0,THIRD CALL,30-39,MALE,BUSH,THIS YEAR,MORAL VALUES,STANDS UP FOR BELIEFS,CANDS POSITIONS ON ISSUES,NO,ILLEGAL IN MOST CASES,YES,TAX CUT,NO,REPUBLICAN,HIGH SCHOOL GRADUATE,CATHOLIC,"$30,000-$49,000",NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,30-44,30-39,REPUBLICAN,30-39,30-39,ABOUT RIGHT,FAVORABLE,FAVORABLE,BUSH,MCCAIN,ABOUT RIGHT,BOTH,YES,BOTH,YES,NO,SOMEWHAT,BUSH,REPUBLICAN,CATHOLIC,0.919
COMPLETED,BOSTON AREA,22.0,69.0,1.0,FIRST CALL,50-59,FEMALE,MCCAIN,THIS YEAR,MORAL VALUES,STANDS UP FOR BELIEFS,CANDS PERSONAL QUALITIES,NO,LEGAL IN MOST CASES,NO,STRENGTHEN SOCIAL SECURITY,YES,DEMOCRAT,POST GRADUATE STUDY,CATHOLIC,"$100,000 OR MORE",NO,MODERATE,MODERATE,18-64,18-74,STATE,45-59,50-59,DEMOCRAT,50-64,50-64,TOO CONSERVATIVE,UNFAVORABLE,FAVORABLE,GORE,MCCAIN,ABOUT RIGHT,MCCAIN,NO,MCCAIN,NO,NO,NOT AT ALL,MCCAIN,UNENROLLED/INDEPENDENT,CATHOLIC,0.936
COMPLETED,BOSTON AREA,22.0,69.0,2.0,FIRST CALL,45-49,FEMALE,MCCAIN,THIS YEAR,CAMPAIGN FINANCE REFORM,NOT TYPICAL POLITICIAN,CANDS PERSONAL QUALITIES,NO,ILLEGAL IN ALL CASES,OMITS,STRENGTHEN SOCIAL SECURITY,YES,REPUBLICAN,COLLEGE GRADUATE,CATHOLIC,"$30,000-$49,000",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,STATE,45-59,40-49,REPUBLICAN,40-49,40-49,ABOUT RIGHT,UNFAVORABLE,FAVORABLE,OMITS,MCCAIN,ABOUT RIGHT,MCCAIN,NO,MCCAIN,YES,NO,NOT AT ALL,MCCAIN,UNENROLLED/INDEPENDENT,CATHOLIC,0.936
COMPLETED,BOSTON AREA,22.0,69.0,3.0,FIRST CALL,50-59,MALE,MCCAIN,THIS YEAR,MORAL VALUES,STANDS UP FOR BELIEFS,CANDS PERSONAL QUALITIES,NO,LEGAL IN MOST CASES,OMITS,STRENGTHEN SOCIAL SECURITY,YES,INDEPENDENT,POST GRADUATE STUDY,JEWISH,"$100,000 OR MORE",NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,45-59,50-59,INDEPENDENT/OTHER,50-64,50-64,ABOUT RIGHT,OMITS,FAVORABLE,OMITS,MCCAIN,ABOUT RIGHT,MCCAIN,NO,MCCAIN,YES,YES,NOT AT ALL,MCCAIN,UNENROLLED/INDEPENDENT,JEWISH,0.907
COMPLETED,BOSTON AREA,22.0,69.0,4.0,FIRST CALL,45-49,FEMALE,MCCAIN,THIS YEAR,CAMPAIGN FINANCE REFORM,STRONG LEADER,CANDS PERSONAL QUALITIES,NO,LEGAL IN ALL CASES,NO,STRENGTHEN SOCIAL SECURITY,YES,DEMOCRAT,POST GRADUATE STUDY,JEWISH,"$75,000-$99,999",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,STATE,45-59,40-49,DEMOCRAT,40-49,40-49,TOO CONSERVATIVE,UNFAVORABLE,FAVORABLE,GORE,MCCAIN,ABOUT RIGHT,MCCAIN,NO,MCCAIN,NO,NO,NOT AT ALL,MCCAIN,UNENROLLED/INDEPENDENT,JEWISH,0.936
COMPLETED,BOSTON AREA,22.0,69.0,5.0,FIRST CALL,45-49,,BUSH,WITHIN LAST WEEK,MORAL VALUES,REPRESENTS CONSERVATIVE VALUES,CANDS POSITIONS ON ISSUES,NO,LEGAL IN MOST CASES,YES,TAX CUT,NO,SOMETHING ELSE,SOME COLLEGE OR ASSOCIATES,PROTESTANT,"$50,000-$74,999",YES,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,45-59,40-49,INDEPENDENT/OTHER,40-49,40-49,ABOUT RIGHT,FAVORABLE,FAVORABLE,BUSH,MCCAIN,NOT CONSERVATIVE ENOUGH,BUSH,YES,BUSH,YES,NO,NOT AT ALL,BUSH,UNENROLLED/INDEPENDENT,PROTESTANT/OTHER CHRISTIAN,0.8
COMPLETED,BOSTON AREA,22.0,69.0,6.0,FIRST CALL,30-39,FEMALE,MCCAIN,THIS YEAR,EDUCATION,STRONG LEADER,CANDS PERSONAL QUALITIES,NO,LEGAL IN ALL CASES,NO,STRENGTHEN SOCIAL SECURITY,OMITS,DEMOCRAT,COLLEGE GRADUATE,PROTESTANT,"$75,000-$99,999",OMITS,MODERATE,MODERATE,18-64,18-74,STATE,30-44,30-39,DEMOCRAT,30-39,30-39,OMITS,UNFAVORABLE,FAVORABLE,OMITS,MCCAIN,OMITS,MCCAIN,NO,MCCAIN,NO,NO,NOT AT ALL,MCCAIN,UNENROLLED/INDEPENDENT,PROTESTANT/OTHER CHRISTIAN,0.936
COMPLETED,BOSTON AREA,22.0,69.0,7.0,FIRST CALL,65-74,,MCCAIN,BEFORE THAT,SOCIAL SECURITY/MEDICARE,STANDS UP FOR BELIEFS,CANDS POSITIONS ON ISSUES,NO,ILLEGAL IN MOST CASES,NO,STRENGTHEN SOCIAL SECURITY,YES,DEMOCRAT,COLLEGE GRADUATE,CATHOLIC,"$50,000-$74,999",NO,MODERATE,MODERATE,65+,18-74,STATE,60+,60+,DEMOCRAT,65+,65-74,ABOUT RIGHT,UNFAVORABLE,FAVORABLE,OMITS,MCCAIN,ABOUT RIGHT,OMITS,OMITS,MCCAIN,YES,YES,OMITS,MCCAIN,UNENROLLED/INDEPENDENT,CATHOLIC,1.068
COMPLETED,BOSTON AREA,22.0,69.0,8.0,FIRST CALL,30-39,FEMALE,BUSH,THIS YEAR,OMITS,STANDS UP FOR BELIEFS,CANDS PERSONAL QUALITIES,NO,LEGAL IN MOST CASES,YES,STRENGTHEN SOCIAL SECURITY,OMITS,INDEPENDENT,POST GRADUATE STUDY,CATHOLIC,"$100,000 OR MORE",OMITS,MODERATE,MODERATE,18-64,18-74,STATE,30-44,30-39,INDEPENDENT/OTHER,30-39,30-39,ABOUT RIGHT,FAVORABLE,FAVORABLE,BUSH,MCCAIN,ABOUT RIGHT,BUSH,YES,BOTH,YES,NO,NOT AT ALL,BUSH,REPUBLICAN,CATHOLIC,0.8
COMPLETED,BOSTON AREA,22.0,69.0,9.0,FIRST CALL,50-59,MALE,MCCAIN,THIS YEAR,CAMPAIGN FINANCE REFORM,STANDS UP FOR BELIEFS,CANDS POSITIONS ON ISSUES,NO,LEGAL IN MOST CASES,NO,STRENGTHEN SOCIAL SECURITY,NO,REPUBLICAN,POST GRADUATE STUDY,PROTESTANT,"$100,000 OR MORE",NO,MODERATE,MODERATE,18-64,18-74,STATE,45-59,50-59,REPUBLICAN,50-64,50-64,TOO CONSERVATIVE,UNFAVORABLE,FAVORABLE,GORE,MCCAIN,ABOUT RIGHT,MCCAIN,NO,MCCAIN,YES,NO,NOT AT ALL,MCCAIN,REPUBLICAN,PROTESTANT/OTHER CHRISTIAN,0.907
COMPLETED,BOSTON AREA,22.0,69.0,10.0,FIRST CALL,65-74,FEMALE,MCCAIN,THIS YEAR,CAMPAIGN FINANCE REFORM,STANDS UP FOR BELIEFS,CANDS POSITIONS ON ISSUES,NO,LEGAL IN ALL CASES,NO,STRENGTHEN SOCIAL SECURITY,YES,INDEPENDENT,POST GRADUATE STUDY,PROTESTANT,"$50,000-$74,999",YES,SOMEWHAT LIBERAL,LIBERAL,65+,18-74,STATE,60+,60+,INDEPENDENT/OTHER,65+,65-74,TOO CONSERVATIVE,UNFAVORABLE,FAVORABLE,GORE,MCCAIN,ABOUT RIGHT,MCCAIN,NO,OMITS,NO,NO,NOT AT ALL,MCCAIN,UNENROLLED/INDEPENDENT,PROTESTANT/OTHER CHRISTIAN,1.102
