QTYPE,BUSHUNFR,GEOCODE,STATE,PCT,SEQ,CALL,AGE9,SEX,REPVOTE,TIME,ISSUE,ISSVQUAL,RELRIGHT,ABORTION,BUSHKNOW,SSTAX,PARTYID,EDUC,RELIGION,INCOME,MCAIUNFR,IDEOLOGY,PHIL3,OVER65,OVER75,BACKSIDE,AGE4,AGEABC,PARTY,AGE65,AGE75,GWCONSRV,BUSH,MCCAIN,GOREBUSH,GOREMCAN,MCCONSRV,STR8TALK,PREVPRI,VETVOTER,GUNHH,GUNCHOIC,THRDCAND,RRFAV,MCRRIGHT,BEATDEM,REGREPCO,MEXICAN,REL5,WEIGHT
STATE,NO,PLAINS AND REST OF STATE REPUBLICANS,6.0,46.0,49.0,THIRD CALL,18-24,FEMALE,BUSH,WITHIN LAST WEEK,MORAL VALUES,CANDS POSITIONS ON ISSUES,NO,ILLEGAL IN ALL CASES,YES,OMITS,REPUBLICAN,COLLEGE GRADUATE,PROTESTANT,,OMITS,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,18-29,18-24,REPUBLICAN,18-24,18-24,NOT CONSERVATIVE ENOUGH,FAVORABLE,UNFAVORABLE,BUSH,MCCAIN,NOT CONSERVATIVE ENOUGH,BUSH,NO,NO,YES,PROTECT GUN RIGHTS,SATISFIED,FAVORABLE,SOMEWHAT,BUSH,REPUBLICAN,NO,PROTESTANT/OTHER CHRISTIAN,0.885
STATE,YES,PLAINS AND REST OF STATE REPUBLICANS,6.0,46.0,50.0,THIRD CALL,30-39,FEMALE,BUSH,THIS YEAR,EDUCATION,CANDS POSITIONS ON ISSUES,NO,LEGAL IN ALL CASES,YES,STRENGTHEN SOCIAL SECURITY,REPUBLICAN,SOME COLLEGE OR ASSOCIATES,PROTESTANT,"$50,000-$74,999",YES,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,30-44,30-39,REPUBLICAN,30-39,30-39,ABOUT RIGHT,FAVORABLE,UNFAVORABLE,BUSH,MCCAIN,NOT CONSERVATIVE ENOUGH,BOTH,YES,NO,YES,PROTECT GUN RIGHTS,SATISFIED,FAVORABLE,NOT AT ALL,BUSH,REPUBLICAN,NO,PROTESTANT/OTHER CHRISTIAN,0.851
STATE,OMITS,PLAINS AND REST OF STATE REPUBLICANS,6.0,46.0,51.0,THIRD CALL,60-64,FEMALE,BUSH,THIS YEAR,MORAL VALUES,OMITS,YES,ILLEGAL IN MOST CASES,YES,OMITS,REPUBLICAN,SOME COLLEGE OR ASSOCIATES,PROTESTANT,"$15,000-$29,000",OMITS,,,18-64,18-74,COMPLETE,60+,60+,REPUBLICAN,50-64,50-64,ABOUT RIGHT,FAVORABLE,UNFAVORABLE,BUSH,OMITS,OMITS,BUSH,YES,NO,NO,REDUCE VIOLENCE,SATISFIED,FAVORABLE,NOT AT ALL,BUSH,REPUBLICAN,NO,PROTESTANT/OTHER CHRISTIAN,0.809
STATE,NO,PLAINS AND REST OF STATE REPUBLICANS,6.0,51.0,1.0,FIRST CALL,40-44,MALE,KEYES,BEFORE THAT,MORAL VALUES,CANDS POSITIONS ON ISSUES,YES,ILLEGAL IN ALL CASES,YES,TAX CUT,REPUBLICAN,COLLEGE GRADUATE,PROTESTANT,"$50,000-$74,999",YES,VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,30-44,40-49,REPUBLICAN,40-49,40-49,NOT CONSERVATIVE ENOUGH,FAVORABLE,UNFAVORABLE,BUSH,MCCAIN,NOT CONSERVATIVE ENOUGH,BUSH,YES,YES,YES,PROTECT GUN RIGHTS,SATISFIED,FAVORABLE,GREAT DEAL,BUSH,REPUBLICAN,NO,PROTESTANT/OTHER CHRISTIAN,0.84
STATE,NO,PLAINS AND REST OF STATE REPUBLICANS,6.0,51.0,2.0,FIRST CALL,50-59,MALE,BUSH,WITHIN LAST WEEK,TAXES,CANDS POSITIONS ON ISSUES,NO,ILLEGAL IN MOST CASES,YES,TAX CUT,REPUBLICAN,SOME COLLEGE OR ASSOCIATES,OTHER CHRISTIAN,"$50,000-$74,999",NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,45-59,50-59,REPUBLICAN,50-64,50-64,ABOUT RIGHT,FAVORABLE,FAVORABLE,BUSH,MCCAIN,NOT CONSERVATIVE ENOUGH,BOTH,YES,YES,NO,PROTECT GUN RIGHTS,SATISFIED,FAVORABLE,GREAT DEAL,BUSH,REPUBLICAN,NO,PROTESTANT/OTHER CHRISTIAN,0.726
STATE,YES,PLAINS AND REST OF STATE REPUBLICANS,6.0,51.0,3.0,FIRST CALL,45-49,FEMALE,BUSH,WITHIN LAST 3 DAYS,MORAL VALUES,CANDS PERSONAL QUALITIES,NO,LEGAL IN MOST CASES,YES,TAX CUT,INDEPENDENT,COLLEGE GRADUATE,PROTESTANT,"$75,000-$99,999",YES,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,45-59,40-49,INDEPENDENT/OTHER,40-49,40-49,ABOUT RIGHT,FAVORABLE,FAVORABLE,BUSH,MCCAIN,ABOUT RIGHT,BOTH,YES,YES,YES,PROTECT GUN RIGHTS,SATISFIED,UNFAVORABLE,NOT AT ALL,MCCAIN,REPUBLICAN,NO,PROTESTANT/OTHER CHRISTIAN,0.7020000000000001
STATE,OMITS,PLAINS AND REST OF STATE REPUBLICANS,6.0,51.0,4.0,FIRST CALL,50-59,FEMALE,BUSH,THIS YEAR,EDUCATION,OMITS,OMITS,OMITS,YES,OMITS,,,,,OMITS,,,18-64,18-74,NOT COMPLETE,45-59,50-59,,50-64,50-64,OMITS,OMITS,OMITS,BUSH,OMITS,OMITS,NEITHER,YES,,,PROTECT GUN RIGHTS,OMITS,OMITS,NOT AT ALL,OMITS,REPUBLICAN,NO,,0.7020000000000001
STATE,OMITS,PLAINS AND REST OF STATE REPUBLICANS,6.0,51.0,5.0,FIRST CALL,60-64,MALE,BUSH,THIS YEAR,MORAL VALUES,OMITS,OMITS,OMITS,YES,OMITS,,,,,OMITS,,,18-64,18-74,NOT COMPLETE,60+,60+,,50-64,50-64,OMITS,OMITS,OMITS,BUSH,MCCAIN,OMITS,BUSH,YES,,YES,OMITS,OMITS,FAVORABLE,GREAT DEAL,OMITS,REPUBLICAN,NO,,0.6910000000000001
STATE,NO,PLAINS AND REST OF STATE REPUBLICANS,6.0,51.0,6.0,FIRST CALL,18-24,MALE,KEYES,TODAY,ABORTION,CANDS POSITIONS ON ISSUES,NO,ILLEGAL IN ALL CASES,YES,TAX CUT,REPUBLICAN,SOME COLLEGE OR ASSOCIATES,OTHER CHRISTIAN,"$100,000 OR MORE",NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,18-29,18-24,REPUBLICAN,18-24,18-24,NOT CONSERVATIVE ENOUGH,FAVORABLE,OMITS,BUSH,OMITS,NOT CONSERVATIVE ENOUGH,NEITHER,YES,NO,NO,REDUCE VIOLENCE,SATISFIED,FAVORABLE,SOMEWHAT,BUSH,REPUBLICAN,NO,PROTESTANT/OTHER CHRISTIAN,0.873
STATE,NO,PLAINS AND REST OF STATE REPUBLICANS,6.0,51.0,7.0,FIRST CALL,45-49,FEMALE,KEYES,TODAY,ABORTION,CANDS POSITIONS ON ISSUES,NO,ILLEGAL IN ALL CASES,YES,TAX CUT,REPUBLICAN,SOME COLLEGE OR ASSOCIATES,OTHER CHRISTIAN,"$50,000-$74,999",NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,45-59,40-49,REPUBLICAN,40-49,40-49,NOT CONSERVATIVE ENOUGH,FAVORABLE,OMITS,BUSH,OMITS,NOT CONSERVATIVE ENOUGH,NEITHER,YES,NO,NO,REDUCE VIOLENCE,SATISFIED,FAVORABLE,SOMEWHAT,BUSH,REPUBLICAN,NO,PROTESTANT/OTHER CHRISTIAN,0.812
STATE,NO,PLAINS AND REST OF STATE REPUBLICANS,6.0,51.0,8.0,FIRST CALL,40-44,MALE,KEYES,THIS YEAR,MORAL VALUES,CANDS POSITIONS ON ISSUES,NO,ILLEGAL IN MOST CASES,YES,TAX CUT,REPUBLICAN,COLLEGE GRADUATE,PROTESTANT,"$50,000-$74,999",NO,VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,30-44,40-49,REPUBLICAN,40-49,40-49,ABOUT RIGHT,FAVORABLE,UNFAVORABLE,BUSH,MCCAIN,NOT CONSERVATIVE ENOUGH,BUSH,YES,YES,YES,PROTECT GUN RIGHTS,SATISFIED,FAVORABLE,GREAT DEAL,BUSH,REPUBLICAN,NO,PROTESTANT/OTHER CHRISTIAN,0.84
STATE,YES,PLAINS AND REST OF STATE REPUBLICANS,6.0,51.0,9.0,FIRST CALL,30-39,FEMALE,BUSH,THIS YEAR,OMITS,CANDS PERSONAL QUALITIES,YES,LEGAL IN MOST CASES,YES,TAX CUT,REPUBLICAN,DID NOT COMPLETE HIGH SCHOOL,JEWISH,"$30,000-$49,000",YES,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,30-44,30-39,REPUBLICAN,30-39,30-39,NOT CONSERVATIVE ENOUGH,FAVORABLE,FAVORABLE,BUSH,OMITS,TOO CONSERVATIVE,BUSH,YES,NO,NO,REDUCE VIOLENCE,SATISFIED,FAVORABLE,GREAT DEAL,BUSH,REPUBLICAN,NO,JEWISH,0.7020000000000001
STATE,OMITS,PLAINS AND REST OF STATE REPUBLICANS,6.0,51.0,10.0,SECOND CALL,30-39,FEMALE,BUSH,THIS YEAR,WORLD AFFAIRS,CANDS PERSONAL QUALITIES,YES,OMITS,YES,OMITS,REPUBLICAN,SOME COLLEGE OR ASSOCIATES,OTHER CHRISTIAN,"$30,000-$49,000",OMITS,MODERATE,MODERATE,18-64,18-74,COMPLETE,30-44,30-39,REPUBLICAN,30-39,30-39,OMITS,FAVORABLE,UNFAVORABLE,OMITS,MCCAIN,OMITS,OMITS,,NO,YES,REDUCE VIOLENCE,OMITS,FAVORABLE,OMITS,BUSH,REPUBLICAN,YES,PROTESTANT/OTHER CHRISTIAN,0.7020000000000001
STATE,NO,PLAINS AND REST OF STATE REPUBLICANS,6.0,51.0,11.0,SECOND CALL,40-44,MALE,BUSH,THIS YEAR,WORLD AFFAIRS,CANDS PERSONAL QUALITIES,YES,ILLEGAL IN MOST CASES,YES,STRENGTHEN SOCIAL SECURITY,REPUBLICAN,SOME COLLEGE OR ASSOCIATES,OTHER CHRISTIAN,"$30,000-$49,000",NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,30-44,40-49,REPUBLICAN,40-49,40-49,ABOUT RIGHT,FAVORABLE,FAVORABLE,BUSH,MCCAIN,ABOUT RIGHT,BOTH,YES,YES,YES,PROTECT GUN RIGHTS,SATISFIED,FAVORABLE,NOT MUCH,BUSH,REPUBLICAN,NO,PROTESTANT/OTHER CHRISTIAN,0.726
STATE,NO,PLAINS AND REST OF STATE REPUBLICANS,6.0,51.0,12.0,SECOND CALL,65-74,MALE,BUSH,THIS YEAR,TAXES,CANDS POSITIONS ON ISSUES,NO,ILLEGAL IN MOST CASES,YES,TAX CUT,REPUBLICAN,POST GRADUATE STUDY,NONE,"$15,000-$29,000",YES,VERY CONSERVATIVE,CONSERVATIVE,65+,18-74,COMPLETE,60+,60+,REPUBLICAN,65+,65-74,NOT CONSERVATIVE ENOUGH,FAVORABLE,UNFAVORABLE,BUSH,MCCAIN,NOT CONSERVATIVE ENOUGH,NEITHER,YES,NO,NO,PROTECT GUN RIGHTS,SATISFIED,FAVORABLE,NOT MUCH,BUSH,REPUBLICAN,NO,NONE,0.6910000000000001
STATE,NO,PLAINS AND REST OF STATE REPUBLICANS,6.0,51.0,13.0,SECOND CALL,45-49,MALE,BUSH,THIS YEAR,TAXES,CANDS POSITIONS ON ISSUES,NO,LEGAL IN ALL CASES,YES,TAX CUT,REPUBLICAN,COLLEGE GRADUATE,PROTESTANT,"$50,000-$74,999",NO,MODERATE,MODERATE,18-64,18-74,COMPLETE,45-59,40-49,REPUBLICAN,40-49,40-49,ABOUT RIGHT,FAVORABLE,FAVORABLE,BUSH,OMITS,ABOUT RIGHT,MCCAIN,YES,YES,YES,PROTECT GUN RIGHTS,SATISFIED,UNFAVORABLE,NOT AT ALL,BUSH,REPUBLICAN,NO,PROTESTANT/OTHER CHRISTIAN,0.726
STATE,YES,PLAINS AND REST OF STATE REPUBLICANS,6.0,51.0,14.0,SECOND CALL,60-64,MALE,MCCAIN,BEFORE THAT,SOCIAL SECURITY/MEDICARE,CANDS PERSONAL QUALITIES,NO,ILLEGAL IN ALL CASES,NO,STRENGTHEN SOCIAL SECURITY,REPUBLICAN,SOME COLLEGE OR ASSOCIATES,,,NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,60+,60+,REPUBLICAN,50-64,50-64,NOT CONSERVATIVE ENOUGH,FAVORABLE,FAVORABLE,BUSH,MCCAIN,ABOUT RIGHT,MCCAIN,YES,YES,,PROTECT GUN RIGHTS,SATISFIED,UNFAVORABLE,NOT AT ALL,MCCAIN,,NO,,1.485
STATE,NO,PLAINS AND REST OF STATE REPUBLICANS,6.0,51.0,15.0,THIRD CALL,50-59,MALE,BUSH,THIS YEAR,MORAL VALUES,OMITS,YES,ILLEGAL IN ALL CASES,YES,OMITS,REPUBLICAN,SOME COLLEGE OR ASSOCIATES,PROTESTANT,"$75,000-$99,999",NO,VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,45-59,50-59,REPUBLICAN,50-64,50-64,NOT CONSERVATIVE ENOUGH,FAVORABLE,FAVORABLE,BUSH,MCCAIN,NOT CONSERVATIVE ENOUGH,NEITHER,YES,YES,NO,OMITS,SATISFIED,FAVORABLE,SOMEWHAT,BUSH,REPUBLICAN,NO,PROTESTANT/OTHER CHRISTIAN,0.726
STATE,YES,PLAINS AND REST OF STATE REPUBLICANS,6.0,51.0,16.0,THIRD CALL,45-49,FEMALE,MCCAIN,THIS YEAR,WORLD AFFAIRS,CANDS POSITIONS ON ISSUES,OMITS,LEGAL IN MOST CASES,NO,TAX CUT,INDEPENDENT,COLLEGE GRADUATE,PROTESTANT,"$50,000-$74,999",YES,MODERATE,MODERATE,18-64,18-74,COMPLETE,45-59,40-49,INDEPENDENT/OTHER,40-49,40-49,TOO CONSERVATIVE,UNFAVORABLE,FAVORABLE,GORE,MCCAIN,ABOUT RIGHT,MCCAIN,YES,NO,NO,REDUCE VIOLENCE,NOT SATISFIED,OMITS,SOMEWHAT,BUSH,REPUBLICAN,NO,PROTESTANT/OTHER CHRISTIAN,1.508
STATE,NO,PLAINS AND REST OF STATE REPUBLICANS,6.0,51.0,17.0,THIRD CALL,30-39,MALE,BUSH,THIS YEAR,SOCIAL SECURITY/MEDICARE,CANDS POSITIONS ON ISSUES,NO,ILLEGAL IN MOST CASES,YES,STRENGTHEN SOCIAL SECURITY,REPUBLICAN,SOME COLLEGE OR ASSOCIATES,CATHOLIC,"$50,000-$74,999",YES,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,COMPLETE,30-44,30-39,REPUBLICAN,30-39,30-39,TOO CONSERVATIVE,FAVORABLE,UNFAVORABLE,BUSH,OMITS,NOT CONSERVATIVE ENOUGH,BUSH,YES,YES,NO,OMITS,SATISFIED,FAVORABLE,NOT AT ALL,BUSH,REPUBLICAN,NO,CATHOLIC,0.726
STATE,OMITS,PLAINS AND REST OF STATE REPUBLICANS,6.0,51.0,18.0,THIRD CALL,30-39,MALE,BUSH,BEFORE THAT,ABORTION,CANDS PERSONAL QUALITIES,YES,ILLEGAL IN ALL CASES,YES,STRENGTHEN SOCIAL SECURITY,REPUBLICAN,SOME COLLEGE OR ASSOCIATES,OTHER CHRISTIAN,"$30,000-$49,000",OMITS,VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,30-44,30-39,REPUBLICAN,30-39,30-39,NOT CONSERVATIVE ENOUGH,FAVORABLE,UNFAVORABLE,BUSH,MCCAIN,NOT CONSERVATIVE ENOUGH,BUSH,YES,NO,YES,OMITS,SATISFIED,FAVORABLE,SOMEWHAT,BUSH,REPUBLICAN,NO,PROTESTANT/OTHER CHRISTIAN,0.726
STATE,NO,PLAINS AND REST OF STATE REPUBLICANS,6.0,51.0,19.0,THIRD CALL,60-64,MALE,BUSH,THIS YEAR,OMITS,CANDS POSITIONS ON ISSUES,NO,LEGAL IN MOST CASES,YES,TAX CUT,REPUBLICAN,SOME COLLEGE OR ASSOCIATES,PROTESTANT,"$50,000-$74,999",NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,60+,60+,REPUBLICAN,50-64,50-64,ABOUT RIGHT,FAVORABLE,UNFAVORABLE,BUSH,OMITS,TOO CONSERVATIVE,BUSH,YES,YES,YES,REDUCE VIOLENCE,SATISFIED,UNFAVORABLE,NOT MUCH,BUSH,REPUBLICAN,NO,PROTESTANT/OTHER CHRISTIAN,0.6910000000000001
STATE,YES,PLAINS AND REST OF STATE REPUBLICANS,6.0,51.0,20.0,THIRD CALL,50-59,MALE,BUSH,THIS YEAR,SOCIAL SECURITY/MEDICARE,CANDS POSITIONS ON ISSUES,NO,ILLEGAL IN ALL CASES,YES,TAX CUT,REPUBLICAN,SOME COLLEGE OR ASSOCIATES,OTHER CHRISTIAN,"$50,000-$74,999",YES,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,45-59,50-59,REPUBLICAN,50-64,50-64,NOT CONSERVATIVE ENOUGH,FAVORABLE,FAVORABLE,BUSH,MCCAIN,ABOUT RIGHT,BOTH,YES,YES,NO,PROTECT GUN RIGHTS,SATISFIED,FAVORABLE,NOT AT ALL,BUSH,REPUBLICAN,NO,PROTESTANT/OTHER CHRISTIAN,0.726
STATE,NO,PLAINS AND REST OF STATE REPUBLICANS,6.0,51.0,21.0,THIRD CALL,30-39,FEMALE,KEYES,THIS YEAR,ABORTION,CANDS POSITIONS ON ISSUES,YES,ILLEGAL IN ALL CASES,YES,TAX CUT,REPUBLICAN,COLLEGE GRADUATE,PROTESTANT,"$50,000-$74,999",YES,VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,30-44,30-39,REPUBLICAN,30-39,30-39,NOT CONSERVATIVE ENOUGH,FAVORABLE,UNFAVORABLE,BUSH,OMITS,NOT CONSERVATIVE ENOUGH,BUSH,YES,YES,YES,PROTECT GUN RIGHTS,SATISFIED,FAVORABLE,GREAT DEAL,BUSH,REPUBLICAN,NO,PROTESTANT/OTHER CHRISTIAN,0.812
STATE,OMITS,PLAINS AND REST OF STATE REPUBLICANS,6.0,51.0,22.0,THIRD CALL,45-49,MALE,BUSH,THIS YEAR,TAXES,OMITS,OMITS,OMITS,YES,OMITS,,,,,OMITS,,,18-64,18-74,NOT COMPLETE,45-59,40-49,,40-49,40-49,OMITS,OMITS,OMITS,BUSH,GORE,OMITS,BUSH,YES,,YES,PROTECT GUN RIGHTS,OMITS,UNFAVORABLE,SOMEWHAT,OMITS,REPUBLICAN,NO,,0.726
STATE,NO,PLAINS AND REST OF STATE REPUBLICANS,6.0,51.0,23.0,THIRD CALL,18-24,MALE,BUSH,BEFORE THAT,MORAL VALUES,CANDS POSITIONS ON ISSUES,YES,ILLEGAL IN ALL CASES,YES,TAX CUT,REPUBLICAN,SOME COLLEGE OR ASSOCIATES,OTHER CHRISTIAN,"$30,000-$49,000",NO,VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,18-29,18-24,REPUBLICAN,18-24,18-24,ABOUT RIGHT,FAVORABLE,UNFAVORABLE,BUSH,MCCAIN,NOT CONSERVATIVE ENOUGH,BUSH,NO,NO,YES,PROTECT GUN RIGHTS,SATISFIED,FAVORABLE,NOT AT ALL,BUSH,REPUBLICAN,NO,PROTESTANT/OTHER CHRISTIAN,0.755
STATE,OMITS,PLAINS AND REST OF STATE REPUBLICANS,6.0,51.0,24.0,THIRD CALL,50-59,MALE,MCCAIN,THIS YEAR,MORAL VALUES,CANDS POSITIONS ON ISSUES,NO,ILLEGAL IN MOST CASES,NO,OMITS,REPUBLICAN,COLLEGE GRADUATE,PROTESTANT,"$30,000-$49,000",OMITS,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,45-59,50-59,REPUBLICAN,50-64,50-64,NOT CONSERVATIVE ENOUGH,UNFAVORABLE,FAVORABLE,BUSH,MCCAIN,ABOUT RIGHT,MCCAIN,YES,YES,YES,PROTECT GUN RIGHTS,NOT SATISFIED,FAVORABLE,NOT MUCH,MCCAIN,REPUBLICAN,NO,PROTESTANT/OTHER CHRISTIAN,1.561
STATE,OMITS,PLAINS AND REST OF STATE REPUBLICANS,6.0,51.0,25.0,THIRD CALL,30-39,FEMALE,BUSH,THIS YEAR,MORAL VALUES,CANDS PERSONAL QUALITIES,YES,ILLEGAL IN MOST CASES,YES,STRENGTHEN SOCIAL SECURITY,REPUBLICAN,HIGH SCHOOL GRADUATE,PROTESTANT,"$15,000-$29,000",YES,MODERATE,MODERATE,18-64,18-74,COMPLETE,30-44,30-39,REPUBLICAN,30-39,30-39,ABOUT RIGHT,FAVORABLE,FAVORABLE,BUSH,MCCAIN,ABOUT RIGHT,BUSH,YES,NO,YES,PROTECT GUN RIGHTS,SATISFIED,FAVORABLE,GREAT DEAL,BUSH,REPUBLICAN,NO,PROTESTANT/OTHER CHRISTIAN,0.7020000000000001
STATE,NO,PLAINS AND REST OF STATE REPUBLICANS,6.0,51.0,26.0,THIRD CALL,60-64,MALE,BUSH,THIS YEAR,MORAL VALUES,CANDS PERSONAL QUALITIES,NO,ILLEGAL IN MOST CASES,YES,STRENGTHEN SOCIAL SECURITY,REPUBLICAN,SOME COLLEGE OR ASSOCIATES,PROTESTANT,"$50,000-$74,999",YES,VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,60+,60+,REPUBLICAN,50-64,50-64,ABOUT RIGHT,FAVORABLE,FAVORABLE,BUSH,MCCAIN,NOT CONSERVATIVE ENOUGH,BUSH,YES,YES,NO,PROTECT GUN RIGHTS,SATISFIED,FAVORABLE,SOMEWHAT,BUSH,REPUBLICAN,NO,PROTESTANT/OTHER CHRISTIAN,0.6910000000000001
STATE,YES,PLAINS AND REST OF STATE REPUBLICANS,6.0,51.0,27.0,THIRD CALL,60-64,MALE,MCCAIN,TODAY,TAXES,CANDS POSITIONS ON ISSUES,YES,ILLEGAL IN MOST CASES,NO,TAX CUT,INDEPENDENT,COLLEGE GRADUATE,PROTESTANT,"$50,000-$74,999",NO,MODERATE,MODERATE,18-64,18-74,COMPLETE,60+,60+,INDEPENDENT/OTHER,50-64,50-64,NOT CONSERVATIVE ENOUGH,UNFAVORABLE,FAVORABLE,GORE,MCCAIN,ABOUT RIGHT,MCCAIN,YES,YES,YES,PROTECT GUN RIGHTS,NOT SATISFIED,FAVORABLE,NOT AT ALL,MCCAIN,REPUBLICAN,NO,PROTESTANT/OTHER CHRISTIAN,1.485
STATE,NO,PLAINS AND REST OF STATE REPUBLICANS,6.0,51.0,28.0,THIRD CALL,40-44,FEMALE,BUSH,THIS YEAR,MORAL VALUES,CANDS PERSONAL QUALITIES,YES,ILLEGAL IN MOST CASES,YES,STRENGTHEN SOCIAL SECURITY,REPUBLICAN,COLLEGE GRADUATE,OTHER CHRISTIAN,"$30,000-$49,000",YES,MODERATE,MODERATE,18-64,18-74,COMPLETE,30-44,40-49,REPUBLICAN,40-49,40-49,ABOUT RIGHT,FAVORABLE,FAVORABLE,BUSH,MCCAIN,ABOUT RIGHT,BOTH,YES,YES,YES,PROTECT GUN RIGHTS,SATISFIED,FAVORABLE,NOT AT ALL,BUSH,REPUBLICAN,NO,PROTESTANT/OTHER CHRISTIAN,0.7020000000000001
STATE,NO,PLAINS AND REST OF STATE REPUBLICANS,6.0,51.0,29.0,THIRD CALL,45-49,MALE,BUSH,THIS YEAR,MORAL VALUES,CANDS PERSONAL QUALITIES,NO,ILLEGAL IN MOST CASES,YES,STRENGTHEN SOCIAL SECURITY,REPUBLICAN,SOME COLLEGE OR ASSOCIATES,OTHER CHRISTIAN,"$30,000-$49,000",YES,MODERATE,MODERATE,18-64,18-74,COMPLETE,45-59,40-49,REPUBLICAN,40-49,40-49,ABOUT RIGHT,FAVORABLE,FAVORABLE,BUSH,MCCAIN,ABOUT RIGHT,BOTH,YES,YES,YES,REDUCE VIOLENCE,SATISFIED,FAVORABLE,NOT AT ALL,BUSH,REPUBLICAN,NO,PROTESTANT/OTHER CHRISTIAN,0.726
STATE,NO,PLAINS AND REST OF STATE REPUBLICANS,6.0,51.0,30.0,THIRD CALL,40-44,MALE,BUSH,THIS YEAR,TAXES,OMITS,NO,LEGAL IN MOST CASES,YES,TAX CUT,REPUBLICAN,SOME COLLEGE OR ASSOCIATES,SOMETHING ELSE,"$15,000-$29,000",YES,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,30-44,40-49,REPUBLICAN,40-49,40-49,NOT CONSERVATIVE ENOUGH,FAVORABLE,UNFAVORABLE,BUSH,OMITS,NOT CONSERVATIVE ENOUGH,BUSH,YES,YES,NO,PROTECT GUN RIGHTS,SATISFIED,OMITS,NOT AT ALL,BUSH,REPUBLICAN,NO,SOMETHING ELSE,0.726
STATE,NO,PLAINS AND REST OF STATE REPUBLICANS,6.0,51.0,31.0,THIRD CALL,60-64,MALE,BUSH,BEFORE THAT,SOCIAL SECURITY/MEDICARE,CANDS POSITIONS ON ISSUES,YES,ILLEGAL IN ALL CASES,YES,TAX CUT,REPUBLICAN,SOME COLLEGE OR ASSOCIATES,PROTESTANT,"$30,000-$49,000",YES,VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,60+,60+,REPUBLICAN,50-64,50-64,NOT CONSERVATIVE ENOUGH,FAVORABLE,UNFAVORABLE,BUSH,MCCAIN,NOT CONSERVATIVE ENOUGH,NEITHER,YES,YES,YES,OMITS,NOT SATISFIED,OMITS,NOT MUCH,BUSH,REPUBLICAN,NO,PROTESTANT/OTHER CHRISTIAN,0.6910000000000001
STATE,NO,PLAINS AND REST OF STATE REPUBLICANS,6.0,51.0,32.0,THIRD CALL,18-24,MALE,BUSH,THIS YEAR,MORAL VALUES,CANDS PERSONAL QUALITIES,YES,LEGAL IN MOST CASES,YES,TAX CUT,REPUBLICAN,HIGH SCHOOL GRADUATE,OTHER CHRISTIAN,"$50,000-$74,999",NO,MODERATE,MODERATE,18-64,18-74,COMPLETE,18-29,18-24,REPUBLICAN,18-24,18-24,TOO CONSERVATIVE,FAVORABLE,UNFAVORABLE,BUSH,OMITS,NOT CONSERVATIVE ENOUGH,BUSH,NO,NO,YES,PROTECT GUN RIGHTS,SATISFIED,FAVORABLE,NOT MUCH,BUSH,REPUBLICAN,NO,PROTESTANT/OTHER CHRISTIAN,0.755
