STATE,PREC,SEQ,CALL,AGE9,RACE,SEX,DEMVOTE,TIME,ISSUE,QUALITY,CLINTON,HLTHPLAN,ISSVQUAL,ABORTION,FINSIT,UNION,PARTYID,EDUC,RELIGION,BRADUNFR,INCOME,GOREUNFR,IDEOLOGY,PHIL3,OVER65,OVER75,STR8DEMS,RACEREL,GORE2LIB,BRAD2LIB,QTYPE,BACKSIDE,GEOCODE,AGE4,AGEABC,PARTY,AGE65,AGE75,BUSH,MCCAIN,GOREBUSH,GOREMCAN,PREVPRID,GORE,BRADLEY,BCPERSON,REL5,WEIGHT
7.0,37.0,16.0,SECOND CALL,65-74,WHITE,MALE,BRADLEY,TODAY,OMITS,,DISAPPROVE,BOTH THE SAME,CANDS POSITIONS ON ISSUES,OMITS,WORSE,YES,DEMOCRAT,,CATHOLIC,YES,"$15,000-$29,000",YES,MODERATE,MODERATE,65+,18-74,NEITHER,NEITHER,TOO LIBERAL,NOT LIBERAL ENOUGH,STATE,COMPLETE,2,60+,60+,DEMOCRAT,65+,65-74,UNFAVORABLE,FAVORABLE,GORE,MCCAIN,YES,UNFAVORABLE,FAVORABLE,UNFAVORABLE,CATHOLIC,0.971
7.0,37.0,17.0,SECOND CALL,75+,WHITE,FEMALE,GORE,BEFORE THAT,ABORTION,REPRESENTS CONSERVATIVE VALUES,APPROVE,GORE PLAN BETTER,CANDS PERSONAL QUALITIES,LEGAL IN ALL CASES,BETTER,YES,DEMOCRAT,HIGH SCHOOL GRADUATE,JEWISH,NO,"$30,000-$49,000",NO,MODERATE,MODERATE,65+,75+,GORE,ONLY GORE,ABOUT RIGHT,TOO LIBERAL,STATE,COMPLETE,2,60+,60+,DEMOCRAT,65+,75+,UNFAVORABLE,FAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,UNFAVORABLE,JEWISH,0.876
7.0,37.0,18.0,SECOND CALL,65-74,WHITE,FEMALE,GORE,THIS YEAR,ABORTION,STANDS UP FOR BELIEFS,OMITS,GORE PLAN BETTER,CANDS PERSONAL QUALITIES,OMITS,OMITS,,,,,OMITS,,OMITS,,,65+,18-74,OMITS,ONLY GORE,ABOUT RIGHT,NOT LIBERAL ENOUGH,STATE,COMPLETE,2,60+,60+,,65+,65-74,OMITS,OMITS,GORE,GORE,,FAVORABLE,UNFAVORABLE,OMITS,,0.876
7.0,37.0,19.0,SECOND CALL,40-44,WHITE,FEMALE,GORE,THIS YEAR,EDUCATION,,APPROVE,GORE PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,WORSE,YES,DEMOCRAT,HIGH SCHOOL GRADUATE,CATHOLIC,YES,"$50,000-$74,999",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,BOTH,ONLY GORE,ABOUT RIGHT,NOT LIBERAL ENOUGH,STATE,COMPLETE,2,30-44,40-49,DEMOCRAT,40-49,40-49,FAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,FAVORABLE,CATHOLIC,0.651
7.0,37.0,20.0,SECOND CALL,75+,WHITE,FEMALE,GORE,THIS YEAR,ABORTION,STANDS UP FOR BELIEFS,APPROVE,GORE PLAN BETTER,CANDS PERSONAL QUALITIES,LEGAL IN ALL CASES,BETTER,NO,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,PROTESTANT,YES,"$30,000-$49,000",NO,MODERATE,MODERATE,65+,75+,GORE,ONLY GORE,ABOUT RIGHT,NOT LIBERAL ENOUGH,STATE,COMPLETE,2,60+,60+,DEMOCRAT,65+,75+,UNFAVORABLE,FAVORABLE,GORE,GORE,NO,FAVORABLE,UNFAVORABLE,UNFAVORABLE,PROTESTANT/OTHER CHRISTIAN,0.876
7.0,37.0,21.0,THIRD CALL,50-59,WHITE,MALE,UNCOMITTED,THIS YEAR,WORLD AFFAIRS,OMITS,OMITS,OMITS,OMITS,OMITS,OMITS,,,,,OMITS,,OMITS,,,18-64,18-74,OMITS,NEITHER,OMITS,ABOUT RIGHT,STATE,NOT COMPLETE,2,45-59,50-59,,50-64,50-64,OMITS,OMITS,OMITS,MCCAIN,,OMITS,OMITS,OMITS,,0.437
7.0,37.0,22.0,THIRD CALL,45-49,WHITE,FEMALE,GORE,BEFORE THAT,ABORTION,REPRESENTS CONSERVATIVE VALUES,APPROVE,GORE PLAN BETTER,CANDS PERSONAL QUALITIES,LEGAL IN MOST CASES,SAME,NO,DEMOCRAT,HIGH SCHOOL GRADUATE,CATHOLIC,OMITS,,NO,MODERATE,MODERATE,18-64,18-74,GORE,ONLY GORE,ABOUT RIGHT,OMITS,STATE,COMPLETE,2,45-59,40-49,DEMOCRAT,40-49,40-49,OMITS,OMITS,GORE,GORE,YES,FAVORABLE,OMITS,OMITS,CATHOLIC,0.651
7.0,37.0,23.0,THIRD CALL,30-39,WHITE,MALE,BRADLEY,THIS YEAR,EDUCATION,STANDS UP FOR BELIEFS,DISAPPROVE,BRADLEY PLAN BETTER,CANDS PERSONAL QUALITIES,LEGAL IN MOST CASES,BETTER,NO,DEMOCRAT,COLLEGE GRADUATE,PROTESTANT,YES,"$100,000 OR MORE",YES,MODERATE,MODERATE,18-64,18-74,BRADLEY,BOTH,TOO LIBERAL,ABOUT RIGHT,STATE,COMPLETE,2,30-44,30-39,DEMOCRAT,30-39,30-39,FAVORABLE,FAVORABLE,BUSH,MCCAIN,YES,UNFAVORABLE,FAVORABLE,UNFAVORABLE,PROTESTANT/OTHER CHRISTIAN,0.721
7.0,37.0,24.0,THIRD CALL,30-39,WHITE,FEMALE,BRADLEY,WITHIN LAST WEEK,OMITS,CAN WIN IN NOVEMBER,DISAPPROVE,OMITS,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,SAME,NO,INDEPENDENT,SOME COLLEGE OR ASSOCIATES,CATHOLIC,OMITS,"$30,000-$49,000",OMITS,MODERATE,MODERATE,18-64,18-74,BRADLEY,OMITS,TOO LIBERAL,ABOUT RIGHT,STATE,COMPLETE,2,30-44,30-39,INDEPENDENT/OTHER,30-39,30-39,UNFAVORABLE,UNFAVORABLE,BUSH,MCCAIN,YES,UNFAVORABLE,FAVORABLE,UNFAVORABLE,CATHOLIC,0.73
7.0,37.0,25.0,THIRD CALL,40-44,WHITE,MALE,BRADLEY,TODAY,SOCIAL SECURITY/MEDICARE,CAN WIN IN NOVEMBER,APPROVE,GORE PLAN BETTER,CANDS POSITIONS ON ISSUES,ILLEGAL IN MOST CASES,BETTER,YES,DEMOCRAT,POST GRADUATE STUDY,CATHOLIC,NO,"$50,000-$74,999",YES,MODERATE,MODERATE,18-64,18-74,BRADLEY,BOTH,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,2,30-44,40-49,DEMOCRAT,40-49,40-49,UNFAVORABLE,FAVORABLE,GORE,GORE,NO,FAVORABLE,FAVORABLE,UNFAVORABLE,CATHOLIC,0.721
7.0,37.0,26.0,THIRD CALL,75+,WHITE,FEMALE,GORE,OMITS,ABORTION,REPRESENTS CONSERVATIVE VALUES,APPROVE,GORE PLAN BETTER,CANDS PERSONAL QUALITIES,LEGAL IN MOST CASES,BETTER,YES,DEMOCRAT,HIGH SCHOOL GRADUATE,PROTESTANT,YES,"UNDER $15,000",NO,MODERATE,MODERATE,65+,75+,GORE,ONLY GORE,ABOUT RIGHT,NOT LIBERAL ENOUGH,STATE,COMPLETE,2,60+,60+,DEMOCRAT,65+,75+,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,UNFAVORABLE,FAVORABLE,PROTESTANT/OTHER CHRISTIAN,0.876
7.0,37.0,27.0,THIRD CALL,50-59,WHITE,MALE,BRADLEY,THIS YEAR,OMITS,STANDS UP FOR BELIEFS,DISAPPROVE,OMITS,OMITS,LEGAL IN MOST CASES,BETTER,YES,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,CATHOLIC,NO,"$50,000-$74,999",YES,MODERATE,MODERATE,18-64,18-74,BRADLEY,ONLY BRADLEY,OMITS,ABOUT RIGHT,STATE,COMPLETE,2,45-59,50-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,OMITS,OMITS,YES,UNFAVORABLE,FAVORABLE,UNFAVORABLE,CATHOLIC,0.721
7.0,37.0,28.0,THIRD CALL,60-64,WHITE,MALE,BRADLEY,THIS YEAR,OMITS,,DISAPPROVE,BRADLEY PLAN BETTER,CANDS PERSONAL QUALITIES,LEGAL IN MOST CASES,BETTER,NO,INDEPENDENT,POST GRADUATE STUDY,CATHOLIC,NO,"$100,000 OR MORE",NO,MODERATE,MODERATE,18-64,18-74,BRADLEY,ONLY BRADLEY,OMITS,ABOUT RIGHT,STATE,COMPLETE,2,60+,60+,INDEPENDENT/OTHER,50-64,50-64,UNFAVORABLE,FAVORABLE,BUSH,MCCAIN,YES,UNFAVORABLE,FAVORABLE,UNFAVORABLE,CATHOLIC,0.971
7.0,37.0,29.0,THIRD CALL,30-39,BLACK,MALE,GORE,THIS YEAR,EDUCATION,STRONG LEADER,APPROVE,BOTH THE SAME,CANDS PERSONAL QUALITIES,OMITS,OMITS,YES,,HIGH SCHOOL GRADUATE,,NO,,NO,,,18-64,18-74,NEITHER,BOTH,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,2,30-44,30-39,,30-39,30-39,UNFAVORABLE,FAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,FAVORABLE,,0.667
7.0,37.0,30.0,THIRD CALL,50-59,WHITE,FEMALE,GORE,WITHIN LAST WEEK,OMITS,REPRESENTS CONSERVATIVE VALUES,APPROVE,BOTH THE SAME,CANDS PERSONAL QUALITIES,ILLEGAL IN MOST CASES,BETTER,YES,DEMOCRAT,HIGH SCHOOL GRADUATE,CATHOLIC,OMITS,,OMITS,MODERATE,MODERATE,18-64,18-74,BRADLEY,OMITS,OMITS,OMITS,STATE,COMPLETE,2,45-59,50-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,GORE,MCCAIN,YES,FAVORABLE,UNFAVORABLE,UNFAVORABLE,CATHOLIC,0.651
7.0,37.0,31.0,THIRD CALL,75+,WHITE,MALE,BRADLEY,WITHIN LAST WEEK,ABORTION,NOT TYPICAL POLITICIAN,APPROVE,BRADLEY PLAN BETTER,CANDS POSITIONS ON ISSUES,ILLEGAL IN ALL CASES,SAME,YES,DEMOCRAT,HIGH SCHOOL GRADUATE,CATHOLIC,OMITS,"$30,000-$49,000",YES,MODERATE,MODERATE,65+,75+,BRADLEY,OMITS,NOT LIBERAL ENOUGH,ABOUT RIGHT,STATE,COMPLETE,2,60+,60+,DEMOCRAT,65+,75+,UNFAVORABLE,FAVORABLE,GORE,MCCAIN,YES,UNFAVORABLE,FAVORABLE,FAVORABLE,CATHOLIC,0.971
7.0,37.0,32.0,THIRD CALL,65-74,WHITE,FEMALE,GORE,THIS YEAR,OMITS,REPRESENTS CONSERVATIVE VALUES,OMITS,OMITS,OMITS,OMITS,OMITS,,,,,OMITS,,OMITS,,,65+,18-74,OMITS,ONLY GORE,ABOUT RIGHT,OMITS,STATE,NOT COMPLETE,2,60+,60+,,65+,65-74,OMITS,OMITS,GORE,GORE,,OMITS,OMITS,OMITS,,0.876
7.0,38.0,1.0,FIRST CALL,65-74,WHITE,MALE,BRADLEY,THIS YEAR,ABORTION,STRONG LEADER,APPROVE,BOTH THE SAME,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,BETTER,YES,DEMOCRAT,COLLEGE GRADUATE,JEWISH,NO,"$50,000-$74,999",NO,MODERATE,MODERATE,65+,18-74,BOTH,BOTH,NOT LIBERAL ENOUGH,ABOUT RIGHT,STATE,COMPLETE,4,60+,60+,DEMOCRAT,65+,65-74,UNFAVORABLE,FAVORABLE,GORE,MCCAIN,YES,FAVORABLE,FAVORABLE,UNFAVORABLE,JEWISH,1.18
7.0,38.0,2.0,FIRST CALL,60-64,WHITE,MALE,GORE,TODAY,ABORTION,REPRESENTS CONSERVATIVE VALUES,APPROVE,OMITS,CANDS PERSONAL QUALITIES,LEGAL IN ALL CASES,SAME,NO,DEMOCRAT,POST GRADUATE STUDY,CATHOLIC,NO,"$100,000 OR MORE",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,BOTH,BOTH,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,4,60+,60+,DEMOCRAT,50-64,50-64,FAVORABLE,FAVORABLE,GORE,GORE,NO,FAVORABLE,FAVORABLE,UNFAVORABLE,CATHOLIC,1.044
7.0,38.0,3.0,SECOND CALL,50-59,WHITE,MALE,BRADLEY,OMITS,ABORTION,STANDS UP FOR BELIEFS,OMITS,OMITS,OMITS,OMITS,OMITS,,,,,OMITS,,OMITS,,,18-64,18-74,OMITS,BOTH,ABOUT RIGHT,ABOUT RIGHT,STATE,NOT COMPLETE,4,45-59,50-59,,50-64,50-64,OMITS,OMITS,OMITS,OMITS,,OMITS,OMITS,OMITS,,0.97
7.0,38.0,4.0,SECOND CALL,50-59,OTHER,MALE,GORE,TODAY,EDUCATION,STRONG LEADER,APPROVE,OMITS,OMITS,LEGAL IN ALL CASES,BETTER,NO,DEMOCRAT,COLLEGE GRADUATE,SOMETHING ELSE,YES,"$75,000-$99,999",YES,MODERATE,MODERATE,18-64,18-74,BRADLEY,BOTH,NOT LIBERAL ENOUGH,ABOUT RIGHT,STATE,COMPLETE,4,45-59,50-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,GORE,OMITS,YES,FAVORABLE,FAVORABLE,FAVORABLE,SOMETHING ELSE,0.858
7.0,38.0,5.0,SECOND CALL,40-44,WHITE,FEMALE,BRADLEY,WITHIN LAST 3 DAYS,WORLD AFFAIRS,,OMITS,OMITS,OMITS,OMITS,OMITS,,,,,OMITS,,OMITS,,,18-64,18-74,OMITS,ONLY BRADLEY,ABOUT RIGHT,ABOUT RIGHT,STATE,NOT COMPLETE,4,30-44,40-49,,40-49,40-49,OMITS,OMITS,BUSH,MCCAIN,,OMITS,OMITS,OMITS,,0.965
7.0,38.0,6.0,SECOND CALL,65-74,WHITE,FEMALE,GORE,TODAY,OMITS,NOT TYPICAL POLITICIAN,APPROVE,GORE PLAN BETTER,CANDS POSITIONS ON ISSUES,ILLEGAL IN MOST CASES,BETTER,NO,INDEPENDENT,HIGH SCHOOL GRADUATE,CATHOLIC,NO,"$50,000-$74,999",NO,MODERATE,MODERATE,65+,18-74,NEITHER,NEITHER,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,4,60+,60+,INDEPENDENT/OTHER,65+,65-74,FAVORABLE,FAVORABLE,GORE,GORE,NO,FAVORABLE,UNFAVORABLE,UNFAVORABLE,CATHOLIC,1.038
7.0,38.0,7.0,SECOND CALL,40-44,WHITE,FEMALE,GORE,WITHIN LAST 3 DAYS,ABORTION,REPRESENTS CONSERVATIVE VALUES,OMITS,OMITS,OMITS,OMITS,OMITS,,,,,OMITS,,OMITS,,,18-64,18-74,OMITS,BOTH,ABOUT RIGHT,OMITS,STATE,NOT COMPLETE,4,30-44,40-49,,40-49,40-49,OMITS,OMITS,BUSH,OMITS,,OMITS,OMITS,OMITS,,0.854
7.0,38.0,8.0,SECOND CALL,50-59,WHITE,FEMALE,BRADLEY,THIS YEAR,SOCIAL SECURITY/MEDICARE,NOT TYPICAL POLITICIAN,OMITS,OMITS,OMITS,OMITS,OMITS,,,,,OMITS,,OMITS,,,18-64,18-74,OMITS,BOTH,OMITS,ABOUT RIGHT,STATE,NOT COMPLETE,4,45-59,50-59,,50-64,50-64,OMITS,OMITS,GORE,GORE,,OMITS,OMITS,OMITS,,0.965
7.0,38.0,9.0,SECOND CALL,45-49,WHITE,MALE,GORE,WITHIN LAST WEEK,CAMPAIGN FINANCE REFORM,REPRESENTS CONSERVATIVE VALUES,APPROVE,GORE PLAN BETTER,CANDS PERSONAL QUALITIES,LEGAL IN MOST CASES,BETTER,YES,DEMOCRAT,COLLEGE GRADUATE,CATHOLIC,YES,"$30,000-$49,000",NO,VERY LIBERAL,LIBERAL,18-64,18-74,GORE,ONLY GORE,ABOUT RIGHT,NOT LIBERAL ENOUGH,STATE,COMPLETE,4,45-59,40-49,DEMOCRAT,40-49,40-49,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,UNFAVORABLE,FAVORABLE,CATHOLIC,0.858
7.0,38.0,10.0,SECOND CALL,50-59,WHITE,MALE,BRADLEY,WITHIN LAST WEEK,MORAL VALUES,NOT TYPICAL POLITICIAN,APPROVE,BRADLEY PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,BETTER,NO,DEMOCRAT,COLLEGE GRADUATE,CATHOLIC,NO,"$50,000-$74,999",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,BRADLEY,BOTH,NOT LIBERAL ENOUGH,ABOUT RIGHT,STATE,COMPLETE,4,45-59,50-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,UNFAVORABLE,CATHOLIC,0.97
7.0,38.0,11.0,SECOND CALL,45-49,WHITE,FEMALE,GORE,THIS YEAR,TAXES,OMITS,APPROVE,BOTH THE SAME,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,BETTER,NO,SOMETHING ELSE,SOME COLLEGE OR ASSOCIATES,NONE,YES,"$75,000-$99,999",YES,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,NEITHER,BOTH,NOT LIBERAL ENOUGH,NOT LIBERAL ENOUGH,STATE,COMPLETE,4,45-59,40-49,INDEPENDENT/OTHER,40-49,40-49,UNFAVORABLE,FAVORABLE,GORE,MCCAIN,YES,FAVORABLE,UNFAVORABLE,FAVORABLE,NONE,0.854
7.0,38.0,12.0,THIRD CALL,50-59,WHITE,FEMALE,GORE,WITHIN LAST WEEK,ABORTION,STANDS UP FOR BELIEFS,OMITS,OMITS,OMITS,OMITS,OMITS,,,,,OMITS,,OMITS,,,18-64,18-74,OMITS,ONLY GORE,ABOUT RIGHT,NOT LIBERAL ENOUGH,STATE,NOT COMPLETE,4,45-59,50-59,,50-64,50-64,OMITS,OMITS,GORE,GORE,,OMITS,OMITS,OMITS,,0.854
7.0,38.0,13.0,THIRD CALL,65-74,WHITE,MALE,BRADLEY,THIS YEAR,ABORTION,,OMITS,OMITS,OMITS,OMITS,OMITS,,,,,OMITS,,OMITS,,,65+,18-74,OMITS,ONLY BRADLEY,TOO LIBERAL,ABOUT RIGHT,STATE,COMPLETE,4,60+,60+,,65+,65-74,FAVORABLE,OMITS,GORE,MCCAIN,,FAVORABLE,FAVORABLE,OMITS,,1.18
7.0,38.0,14.0,THIRD CALL,40-44,WHITE,FEMALE,GORE,WITHIN LAST WEEK,SOCIAL SECURITY/MEDICARE,REPRESENTS CONSERVATIVE VALUES,OMITS,OMITS,OMITS,OMITS,OMITS,,,,,OMITS,,OMITS,,,18-64,18-74,OMITS,ONLY GORE,ABOUT RIGHT,NOT LIBERAL ENOUGH,STATE,NOT COMPLETE,4,30-44,40-49,,40-49,40-49,OMITS,OMITS,GORE,GORE,,OMITS,OMITS,OMITS,,0.854
7.0,38.0,15.0,THIRD CALL,30-39,WHITE,FEMALE,GORE,THIS YEAR,ABORTION,REPRESENTS CONSERVATIVE VALUES,OMITS,OMITS,OMITS,OMITS,OMITS,,,,,OMITS,,OMITS,,,18-64,18-74,OMITS,ONLY GORE,ABOUT RIGHT,NOT LIBERAL ENOUGH,STATE,NOT COMPLETE,4,30-44,30-39,,30-39,30-39,OMITS,OMITS,GORE,GORE,,OMITS,OMITS,OMITS,,0.854
7.0,38.0,16.0,THIRD CALL,40-44,WHITE,MALE,BRADLEY,THIS YEAR,ABORTION,STANDS UP FOR BELIEFS,OMITS,OMITS,OMITS,OMITS,OMITS,,,,,OMITS,,OMITS,,,18-64,18-74,OMITS,BOTH,ABOUT RIGHT,ABOUT RIGHT,STATE,NOT COMPLETE,4,30-44,40-49,,40-49,40-49,OMITS,OMITS,GORE,GORE,,OMITS,OMITS,OMITS,,0.97
7.0,38.0,17.0,THIRD CALL,65-74,WHITE,MALE,BRADLEY,BEFORE THAT,EDUCATION,CAN WIN IN NOVEMBER,OMITS,OMITS,OMITS,OMITS,OMITS,,,,,OMITS,,OMITS,,,65+,18-74,OMITS,BOTH,TOO LIBERAL,OMITS,STATE,NOT COMPLETE,4,60+,60+,,65+,65-74,OMITS,OMITS,OMITS,OMITS,,OMITS,OMITS,OMITS,,1.18
7.0,38.0,18.0,THIRD CALL,65-74,WHITE,FEMALE,BRADLEY,THIS YEAR,ABORTION,NOT TYPICAL POLITICIAN,DISAPPROVE,BRADLEY PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,SAME,,DEMOCRAT,,PROTESTANT,YES,"$100,000 OR MORE",YES,MODERATE,MODERATE,65+,18-74,BRADLEY,ONLY BRADLEY,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,4,60+,60+,DEMOCRAT,65+,65-74,UNFAVORABLE,FAVORABLE,OMITS,MCCAIN,YES,UNFAVORABLE,FAVORABLE,UNFAVORABLE,PROTESTANT/OTHER CHRISTIAN,1.174
7.0,38.0,19.0,THIRD CALL,50-59,WHITE,MALE,BRADLEY,THIS YEAR,OMITS,,OMITS,OMITS,CANDS PERSONAL QUALITIES,OMITS,OMITS,,,,,OMITS,"$75,000-$99,999",OMITS,,,18-64,18-74,OMITS,BOTH,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,4,45-59,50-59,,50-64,50-64,UNFAVORABLE,FAVORABLE,GORE,GORE,,FAVORABLE,FAVORABLE,OMITS,,0.97
7.0,39.0,1.0,FIRST CALL,45-49,WHITE,MALE,GORE,THIS YEAR,WORLD AFFAIRS,STRONG LEADER,APPROVE,BRADLEY PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,WORSE,YES,REPUBLICAN,HIGH SCHOOL GRADUATE,OTHER CHRISTIAN,NO,"$30,000-$49,000",YES,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,BRADLEY,ONLY GORE,ABOUT RIGHT,TOO LIBERAL,STATE,COMPLETE,4,45-59,40-49,REPUBLICAN,40-49,40-49,FAVORABLE,FAVORABLE,GORE,GORE,YES,UNFAVORABLE,FAVORABLE,FAVORABLE,PROTESTANT/OTHER CHRISTIAN,0.937
7.0,39.0,2.0,FIRST CALL,40-44,WHITE,FEMALE,GORE,THIS YEAR,SOCIAL SECURITY/MEDICARE,,APPROVE,BRADLEY PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,WORSE,YES,REPUBLICAN,SOME COLLEGE OR ASSOCIATES,CATHOLIC,NO,"$50,000-$74,999",NO,VERY LIBERAL,LIBERAL,18-64,18-74,BOTH,ONLY GORE,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,4,30-44,40-49,REPUBLICAN,40-49,40-49,FAVORABLE,FAVORABLE,GORE,GORE,YES,UNFAVORABLE,UNFAVORABLE,FAVORABLE,CATHOLIC,0.932
7.0,39.0,3.0,SECOND CALL,25-29,HISPANIC/LATINO,FEMALE,GORE,WITHIN LAST WEEK,CAMPAIGN FINANCE REFORM,CAN WIN IN NOVEMBER,APPROVE,GORE PLAN BETTER,CANDS POSITIONS ON ISSUES,ILLEGAL IN MOST CASES,WORSE,NO,REPUBLICAN,COLLEGE GRADUATE,CATHOLIC,YES,"$50,000-$74,999",YES,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,GORE,ONLY GORE,TOO LIBERAL,TOO LIBERAL,STATE,COMPLETE,4,18-29,25-29,REPUBLICAN,25-29,25-29,UNFAVORABLE,FAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,FAVORABLE,CATHOLIC,0.741
7.0,39.0,4.0,SECOND CALL,45-49,WHITE,MALE,GORE,THIS YEAR,WORLD AFFAIRS,STRONG LEADER,APPROVE,GORE PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,BETTER,NO,INDEPENDENT,COLLEGE GRADUATE,JEWISH,YES,"$50,000-$74,999",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,BRADLEY,ONLY GORE,ABOUT RIGHT,TOO LIBERAL,STATE,COMPLETE,4,45-59,40-49,INDEPENDENT/OTHER,40-49,40-49,UNFAVORABLE,FAVORABLE,GORE,GORE,NO,FAVORABLE,FAVORABLE,FAVORABLE,JEWISH,0.937
7.0,39.0,5.0,SECOND CALL,30-39,WHITE,FEMALE,GORE,THIS YEAR,SOCIAL SECURITY/MEDICARE,,DISAPPROVE,BRADLEY PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,SAME,NO,DEMOCRAT,POST GRADUATE STUDY,CATHOLIC,YES,"$75,000-$99,999",YES,MODERATE,MODERATE,18-64,18-74,GORE,ONLY GORE,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,4,30-44,30-39,DEMOCRAT,30-39,30-39,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,UNFAVORABLE,UNFAVORABLE,CATHOLIC,0.932
7.0,39.0,6.0,SECOND CALL,30-39,BLACK,FEMALE,BRADLEY,TODAY,CAMPAIGN FINANCE REFORM,REPRESENTS CONSERVATIVE VALUES,DISAPPROVE,BRADLEY PLAN BETTER,CANDS PERSONAL QUALITIES,LEGAL IN ALL CASES,BETTER,YES,INDEPENDENT,HIGH SCHOOL GRADUATE,PROTESTANT,NO,"$30,000-$49,000",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,BRADLEY,ONLY BRADLEY,NOT LIBERAL ENOUGH,TOO LIBERAL,STATE,COMPLETE,4,30-44,30-39,INDEPENDENT/OTHER,30-39,30-39,UNFAVORABLE,UNFAVORABLE,BUSH,MCCAIN,NO,UNFAVORABLE,FAVORABLE,FAVORABLE,PROTESTANT/OTHER CHRISTIAN,0.754
7.0,39.0,7.0,SECOND CALL,50-59,WHITE,MALE,BRADLEY,TODAY,WORLD AFFAIRS,NOT TYPICAL POLITICIAN,APPROVE,GORE PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,SAME,NO,DEMOCRAT,COLLEGE GRADUATE,OTHER CHRISTIAN,YES,"$50,000-$74,999",NO,VERY LIBERAL,LIBERAL,18-64,18-74,GORE,ONLY GORE,ABOUT RIGHT,TOO LIBERAL,STATE,COMPLETE,4,45-59,50-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,UNFAVORABLE,PROTESTANT/OTHER CHRISTIAN,1.059
7.0,39.0,8.0,SECOND CALL,30-39,ASIAN,FEMALE,BRADLEY,WITHIN LAST 3 DAYS,CAMPAIGN FINANCE REFORM,STRONG LEADER,DISAPPROVE,GORE PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,WORSE,NO,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,PROTESTANT,YES,"$30,000-$49,000",NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,BOTH,ONLY GORE,ABOUT RIGHT,TOO LIBERAL,STATE,COMPLETE,4,30-44,30-39,DEMOCRAT,30-39,30-39,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,UNFAVORABLE,UNFAVORABLE,PROTESTANT/OTHER CHRISTIAN,1.054
