BACKSIDE,GEOCODE,STATE,PREC,SEQ,CALL,AGE9,SEX,REPVOTE,TIME,ISSUE,QUALITY,ISSVQUAL,RELRIGHT,ABORTION,BUSHKNOW,SSTAX,BUSHUNFR,PARTYID,EDUC,RELIGION,INCOME,MCAIUNFR,IDEOLOGY,PHIL3,OVER65,OVER75,QTYPE,AGE4,AGEABC,PARTY,AGE65,AGE75,GWCONSRV,BUSH,MCCAIN,GOREBUSH,GOREMCAN,MCCONSRV,STR8TALK,MCSAYDO,REFORMER,PREVPRI,VETVOTER,PEROTME,BEATDEM,REGREPME,REL5,WEIGHT
COMPLETE,CD 2,20.0,36.0,39.0,SECOND CALL,50-59,FEMALE,MCCAIN,THIS YEAR,WORLD AFFAIRS,REPRESENTS CONSERVATIVE VALUES,CANDS POSITIONS ON ISSUES,NO,ILLEGAL IN ALL CASES,YES,TAX CUT,YES,REPUBLICAN,SOME COLLEGE OR ASSOCIATES,CATHOLIC,"$50,000-$74,999",YES,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,45-59,50-59,REPUBLICAN,50-64,50-64,ABOUT RIGHT,FAVORABLE,FAVORABLE,BUSH,MCCAIN,ABOUT RIGHT,NEITHER,YES,NEITHER,YES,NO,YES,BUSH,UNENROLLED/INDEPENDENT,CATHOLIC,0.739
COMPLETE,CD 2,20.0,36.0,40.0,SECOND CALL,30-39,FEMALE,KEYES,THIS YEAR,MORAL VALUES,REPRESENTS CONSERVATIVE VALUES,CANDS PERSONAL QUALITIES,YES,ILLEGAL IN MOST CASES,YES,TAX CUT,NO,REPUBLICAN,COLLEGE GRADUATE,PROTESTANT,"$30,000-$49,000",NO,VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,30-44,30-39,REPUBLICAN,30-39,30-39,ABOUT RIGHT,FAVORABLE,FAVORABLE,BUSH,MCCAIN,ABOUT RIGHT,MCCAIN,YES,BOTH,NO,NO,YES,BUSH,NOT REGISTERED,PROTESTANT/OTHER CHRISTIAN,0.461
COMPLETE,CD 2,20.0,36.0,41.0,SECOND CALL,45-49,MALE,BUSH,WITHIN LAST 3 DAYS,MORAL VALUES,REPRESENTS CONSERVATIVE VALUES,CANDS PERSONAL QUALITIES,YES,ILLEGAL IN ALL CASES,YES,STRENGTHEN SOCIAL SECURITY,OMITS,REPUBLICAN,SOME COLLEGE OR ASSOCIATES,OTHER CHRISTIAN,"$50,000-$74,999",OMITS,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,45-59,40-49,REPUBLICAN,40-49,40-49,ABOUT RIGHT,FAVORABLE,UNFAVORABLE,BUSH,OMITS,NOT CONSERVATIVE ENOUGH,BUSH,YES,OMITS,YES,NO,OMITS,BUSH,REPUBLICAN,PROTESTANT/OTHER CHRISTIAN,0.765
COMPLETE,CD 2,20.0,36.0,42.0,SECOND CALL,75+,,BUSH,THIS YEAR,TAXES,STRONG LEADER,CANDS PERSONAL QUALITIES,YES,OMITS,YES,TAX CUT,YES,DEMOCRAT,COLLEGE GRADUATE,CATHOLIC,"$100,000 OR MORE",YES,SOMEWHAT LIBERAL,LIBERAL,65+,75+,STATE,60+,60+,DEMOCRAT,65+,75+,ABOUT RIGHT,FAVORABLE,UNFAVORABLE,BUSH,OMITS,NOT CONSERVATIVE ENOUGH,NEITHER,YES,BUSH,YES,NO,NO,BUSH,REPUBLICAN,CATHOLIC,0.903
COMPLETE,CD 2,20.0,36.0,43.0,SECOND CALL,18-24,FEMALE,MCCAIN,TODAY,EDUCATION,CAN WIN IN NOVEMBER,CANDS POSITIONS ON ISSUES,NO,ILLEGAL IN MOST CASES,NO,STRENGTHEN SOCIAL SECURITY,YES,REPUBLICAN,SOME COLLEGE OR ASSOCIATES,CATHOLIC,"$50,000-$74,999",NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,18-29,18-24,REPUBLICAN,18-24,18-24,NOT CONSERVATIVE ENOUGH,UNFAVORABLE,FAVORABLE,BUSH,MCCAIN,ABOUT RIGHT,MCCAIN,NO,MCCAIN,YES,NO,NO,MCCAIN,REPUBLICAN,CATHOLIC,1.002
COMPLETE,CD 2,20.0,36.0,44.0,SECOND CALL,50-59,MALE,MCCAIN,BEFORE THAT,SOCIAL SECURITY/MEDICARE,REPRESENTS CONSERVATIVE VALUES,CANDS POSITIONS ON ISSUES,NO,LEGAL IN ALL CASES,NO,STRENGTHEN SOCIAL SECURITY,NO,REPUBLICAN,HIGH SCHOOL GRADUATE,PROTESTANT,"$50,000-$74,999",NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,45-59,50-59,REPUBLICAN,50-64,50-64,NOT CONSERVATIVE ENOUGH,UNFAVORABLE,UNFAVORABLE,GORE,MCCAIN,NOT CONSERVATIVE ENOUGH,MCCAIN,NO,NEITHER,YES,YES,NO,BUSH,REPUBLICAN,PROTESTANT/OTHER CHRISTIAN,0.7020000000000001
COMPLETE,CD 2,20.0,37.0,1.0,FIRST CALL,50-59,,MCCAIN,THIS YEAR,OMITS,OMITS,CANDS PERSONAL QUALITIES,OMITS,LEGAL IN MOST CASES,NO,STRENGTHEN SOCIAL SECURITY,YES,DEMOCRAT,POST GRADUATE STUDY,SOMETHING ELSE,"UNDER $15,000",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,STATE,45-59,50-59,DEMOCRAT,50-64,50-64,TOO CONSERVATIVE,UNFAVORABLE,OMITS,GORE,GORE,TOO CONSERVATIVE,MCCAIN,NO,MCCAIN,YES,YES,NO,MCCAIN,REPUBLICAN,SOMETHING ELSE,0.639
COMPLETE,CD 2,20.0,37.0,2.0,FIRST CALL,50-59,MALE,UNCOMMITTED,TODAY,OMITS,NOT TYPICAL POLITICIAN,CANDS POSITIONS ON ISSUES,NO,LEGAL IN ALL CASES,YES,TAX CUT,NO,INDEPENDENT,SOME COLLEGE OR ASSOCIATES,PROTESTANT,"$30,000-$49,000",YES,MODERATE,MODERATE,18-64,18-74,STATE,45-59,50-59,INDEPENDENT/OTHER,50-64,50-64,ABOUT RIGHT,UNFAVORABLE,UNFAVORABLE,GORE,GORE,ABOUT RIGHT,BOTH,OMITS,NEITHER,YES,YES,YES,MCCAIN,REPUBLICAN,PROTESTANT/OTHER CHRISTIAN,1.296
COMPLETE,CD 2,20.0,37.0,3.0,FIRST CALL,65-74,MALE,MCCAIN,THIS YEAR,SOCIAL SECURITY/MEDICARE,STANDS UP FOR BELIEFS,CANDS POSITIONS ON ISSUES,NO,LEGAL IN MOST CASES,YES,STRENGTHEN SOCIAL SECURITY,NO,INDEPENDENT,HIGH SCHOOL GRADUATE,PROTESTANT,"$15,000-$29,000",NO,MODERATE,MODERATE,65+,18-74,STATE,60+,60+,INDEPENDENT/OTHER,65+,65-74,ABOUT RIGHT,FAVORABLE,FAVORABLE,BUSH,MCCAIN,ABOUT RIGHT,BOTH,NO,BOTH,YES,YES,YES,BUSH,REPUBLICAN,PROTESTANT/OTHER CHRISTIAN,0.717
COMPLETE,CD 2,20.0,37.0,4.0,FIRST CALL,50-59,FEMALE,MCCAIN,THIS YEAR,WORLD AFFAIRS,STRONG LEADER,CANDS PERSONAL QUALITIES,NO,LEGAL IN MOST CASES,NO,STRENGTHEN SOCIAL SECURITY,YES,REPUBLICAN,SOME COLLEGE OR ASSOCIATES,PROTESTANT,"$30,000-$49,000",NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,45-59,50-59,REPUBLICAN,50-64,50-64,NOT CONSERVATIVE ENOUGH,UNFAVORABLE,FAVORABLE,BUSH,MCCAIN,ABOUT RIGHT,MCCAIN,NO,MCCAIN,YES,NO,YES,MCCAIN,REPUBLICAN,PROTESTANT/OTHER CHRISTIAN,0.672
COMPLETE,CD 2,20.0,37.0,5.0,FIRST CALL,50-59,,MCCAIN,THIS YEAR,CAMPAIGN FINANCE REFORM,STANDS UP FOR BELIEFS,CANDS POSITIONS ON ISSUES,NO,LEGAL IN ALL CASES,NO,STRENGTHEN SOCIAL SECURITY,YES,REPUBLICAN,SOME COLLEGE OR ASSOCIATES,NONE,"$50,000-$74,999",NO,MODERATE,MODERATE,18-64,18-74,STATE,45-59,50-59,REPUBLICAN,50-64,50-64,TOO CONSERVATIVE,UNFAVORABLE,FAVORABLE,GORE,MCCAIN,ABOUT RIGHT,MCCAIN,NO,MCCAIN,YES,YES,NO,MCCAIN,REPUBLICAN,NONE,0.672
COMPLETE,CD 2,20.0,37.0,6.0,FIRST CALL,65-74,FEMALE,MCCAIN,THIS YEAR,SOCIAL SECURITY/MEDICARE,REPRESENTS CONSERVATIVE VALUES,CANDS POSITIONS ON ISSUES,NO,ILLEGAL IN ALL CASES,YES,STRENGTHEN SOCIAL SECURITY,YES,REPUBLICAN,HIGH SCHOOL GRADUATE,PROTESTANT,"$15,000-$29,000",NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,18-74,STATE,60+,60+,REPUBLICAN,65+,65-74,ABOUT RIGHT,FAVORABLE,FAVORABLE,BUSH,MCCAIN,ABOUT RIGHT,MCCAIN,NO,MCCAIN,YES,NO,NO,MCCAIN,REPUBLICAN,PROTESTANT/OTHER CHRISTIAN,0.755
NOT COMPLETE,CD 2,20.0,37.0,7.0,FIRST CALL,65-74,FEMALE,MCCAIN,WITHIN LAST WEEK,SOCIAL SECURITY/MEDICARE,NOT TYPICAL POLITICIAN,OMITS,OMITS,OMITS,YES,OMITS,OMITS,,,,,OMITS,,,65+,18-74,STATE,60+,60+,,65+,65-74,OMITS,OMITS,OMITS,BUSH,MCCAIN,OMITS,OMITS,NO,OMITS,YES,,YES,OMITS,REPUBLICAN,,0.755
COMPLETE,CD 2,20.0,37.0,8.0,FIRST CALL,65-74,,MCCAIN,THIS YEAR,TAXES,CAN WIN IN NOVEMBER,CANDS PERSONAL QUALITIES,NO,LEGAL IN MOST CASES,NO,TAX CUT,YES,INDEPENDENT,COLLEGE GRADUATE,SOMETHING ELSE,"$50,000-$74,999",NO,MODERATE,MODERATE,65+,18-74,STATE,60+,60+,INDEPENDENT/OTHER,65+,65-74,NOT CONSERVATIVE ENOUGH,UNFAVORABLE,FAVORABLE,BUSH,MCCAIN,ABOUT RIGHT,MCCAIN,NO,MCCAIN,YES,NO,YES,MCCAIN,REPUBLICAN,SOMETHING ELSE,0.717
COMPLETE,CD 2,20.0,37.0,9.0,FIRST CALL,50-59,FEMALE,MCCAIN,THIS YEAR,CAMPAIGN FINANCE REFORM,STANDS UP FOR BELIEFS,CANDS POSITIONS ON ISSUES,NO,LEGAL IN ALL CASES,YES,STRENGTHEN SOCIAL SECURITY,YES,INDEPENDENT,COLLEGE GRADUATE,SOMETHING ELSE,"$30,000-$49,000",NO,MODERATE,MODERATE,18-64,18-74,STATE,45-59,50-59,INDEPENDENT/OTHER,50-64,50-64,OMITS,FAVORABLE,FAVORABLE,GORE,MCCAIN,ABOUT RIGHT,MCCAIN,NO,BOTH,YES,NO,NO,MCCAIN,UNENROLLED/INDEPENDENT,SOMETHING ELSE,0.672
COMPLETE,CD 2,20.0,37.0,10.0,FIRST CALL,65-74,MALE,BUSH,BEFORE THAT,MORAL VALUES,STRONG LEADER,CANDS PERSONAL QUALITIES,NO,ILLEGAL IN MOST CASES,YES,STRENGTHEN SOCIAL SECURITY,NO,REPUBLICAN,HIGH SCHOOL GRADUATE,PROTESTANT,"$15,000-$29,000",YES,MODERATE,MODERATE,65+,18-74,STATE,60+,60+,REPUBLICAN,65+,65-74,ABOUT RIGHT,FAVORABLE,FAVORABLE,BUSH,MCCAIN,NOT CONSERVATIVE ENOUGH,BUSH,NO,BOTH,YES,YES,NO,BUSH,REPUBLICAN,PROTESTANT/OTHER CHRISTIAN,0.781
COMPLETE,CD 2,20.0,37.0,11.0,FIRST CALL,65-74,FEMALE,MCCAIN,THIS YEAR,MORAL VALUES,STANDS UP FOR BELIEFS,CANDS POSITIONS ON ISSUES,NO,LEGAL IN MOST CASES,YES,STRENGTHEN SOCIAL SECURITY,NO,REPUBLICAN,HIGH SCHOOL GRADUATE,PROTESTANT,"$30,000-$49,000",NO,MODERATE,MODERATE,65+,18-74,STATE,60+,60+,REPUBLICAN,65+,65-74,ABOUT RIGHT,FAVORABLE,FAVORABLE,BUSH,MCCAIN,ABOUT RIGHT,MCCAIN,NO,MCCAIN,YES,NO,NO,MCCAIN,REPUBLICAN,PROTESTANT/OTHER CHRISTIAN,0.755
COMPLETE,CD 2,20.0,37.0,12.0,FIRST CALL,30-39,MALE,MCCAIN,THIS YEAR,MORAL VALUES,NOT TYPICAL POLITICIAN,CANDS POSITIONS ON ISSUES,NO,LEGAL IN MOST CASES,NO,TAX CUT,YES,SOMETHING ELSE,SOME COLLEGE OR ASSOCIATES,PROTESTANT,"$15,000-$29,000",NO,VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,30-44,30-39,INDEPENDENT/OTHER,30-39,30-39,ABOUT RIGHT,UNFAVORABLE,FAVORABLE,BUSH,MCCAIN,ABOUT RIGHT,MCCAIN,NO,MCCAIN,YES,NO,NO,MCCAIN,UNENROLLED/INDEPENDENT,PROTESTANT/OTHER CHRISTIAN,0.639
COMPLETE,CD 2,20.0,37.0,13.0,FIRST CALL,65-74,MALE,MCCAIN,THIS YEAR,MORAL VALUES,STRONG LEADER,CANDS PERSONAL QUALITIES,NO,ILLEGAL IN MOST CASES,NO,TAX CUT,YES,INDEPENDENT,POST GRADUATE STUDY,PROTESTANT,"$50,000-$74,999",NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,18-74,STATE,60+,60+,INDEPENDENT/OTHER,65+,65-74,TOO CONSERVATIVE,UNFAVORABLE,FAVORABLE,BUSH,MCCAIN,ABOUT RIGHT,MCCAIN,NO,MCCAIN,YES,NO,NO,MCCAIN,REPUBLICAN,PROTESTANT/OTHER CHRISTIAN,0.717
COMPLETE,CD 2,20.0,37.0,14.0,FIRST CALL,60-64,FEMALE,BUSH,WITHIN LAST 3 DAYS,MORAL VALUES,STANDS UP FOR BELIEFS,CANDS POSITIONS ON ISSUES,YES,ILLEGAL IN ALL CASES,YES,STRENGTHEN SOCIAL SECURITY,NO,REPUBLICAN,SOME COLLEGE OR ASSOCIATES,PROTESTANT,"$15,000-$29,000",YES,VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,60+,60+,REPUBLICAN,50-64,50-64,ABOUT RIGHT,FAVORABLE,UNFAVORABLE,BUSH,OMITS,NOT CONSERVATIVE ENOUGH,BUSH,YES,OMITS,YES,NO,NO,BUSH,REPUBLICAN,PROTESTANT/OTHER CHRISTIAN,0.8210000000000001
COMPLETE,CD 2,20.0,37.0,15.0,FIRST CALL,65-74,MALE,MCCAIN,WITHIN LAST 3 DAYS,CAMPAIGN FINANCE REFORM,STANDS UP FOR BELIEFS,CANDS POSITIONS ON ISSUES,NO,LEGAL IN MOST CASES,NO,STRENGTHEN SOCIAL SECURITY,YES,INDEPENDENT,HIGH SCHOOL GRADUATE,PROTESTANT,"UNDER $15,000",YES,MODERATE,MODERATE,65+,18-74,STATE,60+,60+,INDEPENDENT/OTHER,65+,65-74,TOO CONSERVATIVE,UNFAVORABLE,FAVORABLE,GORE,GORE,ABOUT RIGHT,NEITHER,YES,NEITHER,YES,NO,NO,BUSH,REPUBLICAN,PROTESTANT/OTHER CHRISTIAN,0.717
COMPLETE,CD 2,20.0,37.0,16.0,FIRST CALL,30-39,MALE,BUSH,THIS YEAR,TAXES,STANDS UP FOR BELIEFS,CANDS PERSONAL QUALITIES,NO,ILLEGAL IN MOST CASES,YES,STRENGTHEN SOCIAL SECURITY,NO,INDEPENDENT,HIGH SCHOOL GRADUATE,PROTESTANT,"$30,000-$49,000",YES,MODERATE,MODERATE,18-64,18-74,STATE,30-44,30-39,INDEPENDENT/OTHER,30-39,30-39,ABOUT RIGHT,FAVORABLE,UNFAVORABLE,BUSH,GORE,NOT CONSERVATIVE ENOUGH,BUSH,YES,BUSH,YES,YES,NO,BUSH,REPUBLICAN,PROTESTANT/OTHER CHRISTIAN,0.6950000000000001
COMPLETE,CD 2,20.0,37.0,17.0,FIRST CALL,75+,MALE,MCCAIN,BEFORE THAT,OMITS,STANDS UP FOR BELIEFS,CANDS POSITIONS ON ISSUES,NO,LEGAL IN MOST CASES,OMITS,STRENGTHEN SOCIAL SECURITY,NO,REPUBLICAN,HIGH SCHOOL GRADUATE,PROTESTANT,"$15,000-$29,000",NO,MODERATE,MODERATE,65+,75+,STATE,60+,60+,REPUBLICAN,65+,75+,ABOUT RIGHT,OMITS,FAVORABLE,BUSH,OMITS,ABOUT RIGHT,BOTH,YES,BOTH,YES,NO,NO,MCCAIN,REPUBLICAN,PROTESTANT/OTHER CHRISTIAN,0.717
COMPLETE,CD 2,20.0,37.0,18.0,FIRST CALL,65-74,MALE,KEYES,BEFORE THAT,OMITS,OMITS,OMITS,OMITS,OMITS,OMITS,OMITS,NO,,POST GRADUATE STUDY,,,OMITS,,,65+,18-74,STATE,60+,60+,,65+,65-74,NOT CONSERVATIVE ENOUGH,OMITS,UNFAVORABLE,BUSH,OMITS,OMITS,OMITS,OMITS,OMITS,NO,NO,NO,OMITS,REPUBLICAN,,0.447
COMPLETE,CD 2,20.0,37.0,19.0,FIRST CALL,75+,FEMALE,MCCAIN,BEFORE THAT,MORAL VALUES,STANDS UP FOR BELIEFS,CANDS POSITIONS ON ISSUES,NO,ILLEGAL IN ALL CASES,OMITS,STRENGTHEN SOCIAL SECURITY,YES,REPUBLICAN,SOME COLLEGE OR ASSOCIATES,CATHOLIC,"$15,000-$29,000",NO,VERY CONSERVATIVE,CONSERVATIVE,65+,75+,STATE,60+,60+,REPUBLICAN,65+,75+,ABOUT RIGHT,UNFAVORABLE,FAVORABLE,OMITS,OMITS,ABOUT RIGHT,MCCAIN,OMITS,MCCAIN,YES,NO,OMITS,MCCAIN,REPUBLICAN,CATHOLIC,0.755
COMPLETE,CD 2,20.0,37.0,20.0,FIRST CALL,45-49,FEMALE,MCCAIN,THIS YEAR,MORAL VALUES,STANDS UP FOR BELIEFS,CANDS POSITIONS ON ISSUES,NO,ILLEGAL IN MOST CASES,YES,STRENGTHEN SOCIAL SECURITY,YES,INDEPENDENT,HIGH SCHOOL GRADUATE,NONE,"$50,000-$74,999",NO,MODERATE,MODERATE,18-64,18-74,STATE,45-59,40-49,INDEPENDENT/OTHER,40-49,40-49,TOO CONSERVATIVE,FAVORABLE,FAVORABLE,BUSH,MCCAIN,ABOUT RIGHT,MCCAIN,NO,MCCAIN,YES,NO,YES,MCCAIN,REPUBLICAN,NONE,0.672
COMPLETE,CD 2,20.0,37.0,21.0,FIRST CALL,65-74,MALE,BUSH,BEFORE THAT,MORAL VALUES,REPRESENTS CONSERVATIVE VALUES,CANDS PERSONAL QUALITIES,NO,ILLEGAL IN MOST CASES,YES,TAX CUT,NO,REPUBLICAN,SOME COLLEGE OR ASSOCIATES,SOMETHING ELSE,"UNDER $15,000",YES,VERY CONSERVATIVE,CONSERVATIVE,65+,18-74,STATE,60+,60+,REPUBLICAN,65+,65-74,ABOUT RIGHT,FAVORABLE,UNFAVORABLE,BUSH,OMITS,TOO CONSERVATIVE,BUSH,YES,BUSH,YES,YES,NO,BUSH,REPUBLICAN,SOMETHING ELSE,0.781
COMPLETE,CD 2,20.0,37.0,22.0,FIRST CALL,50-59,MALE,MCCAIN,THIS YEAR,TAXES,STRONG LEADER,CANDS POSITIONS ON ISSUES,NO,LEGAL IN ALL CASES,NO,STRENGTHEN SOCIAL SECURITY,NO,INDEPENDENT,SOME COLLEGE OR ASSOCIATES,PROTESTANT,,NO,MODERATE,MODERATE,18-64,18-74,STATE,45-59,50-59,INDEPENDENT/OTHER,50-64,50-64,TOO CONSERVATIVE,FAVORABLE,FAVORABLE,BUSH,MCCAIN,ABOUT RIGHT,MCCAIN,NO,NEITHER,YES,YES,NO,MCCAIN,UNENROLLED/INDEPENDENT,PROTESTANT/OTHER CHRISTIAN,0.639
COMPLETE,CD 2,20.0,37.0,23.0,FIRST CALL,65-74,FEMALE,BUSH,BEFORE THAT,WORLD AFFAIRS,STRONG LEADER,CANDS PERSONAL QUALITIES,NO,ILLEGAL IN MOST CASES,YES,STRENGTHEN SOCIAL SECURITY,NO,SOMETHING ELSE,SOME COLLEGE OR ASSOCIATES,OTHER CHRISTIAN,"$15,000-$29,000",YES,VERY CONSERVATIVE,CONSERVATIVE,65+,18-74,STATE,60+,60+,INDEPENDENT/OTHER,65+,65-74,ABOUT RIGHT,FAVORABLE,UNFAVORABLE,BUSH,OMITS,NOT CONSERVATIVE ENOUGH,BUSH,YES,BUSH,YES,NO,NO,BUSH,REPUBLICAN,PROTESTANT/OTHER CHRISTIAN,0.8210000000000001
COMPLETE,CD 2,20.0,37.0,24.0,FIRST CALL,40-44,MALE,KEYES,THIS YEAR,OMITS,REPRESENTS CONSERVATIVE VALUES,CANDS PERSONAL QUALITIES,YES,ILLEGAL IN ALL CASES,YES,TAX CUT,NO,REPUBLICAN,POST GRADUATE STUDY,OTHER CHRISTIAN,"$15,000-$29,000",NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,30-44,40-49,REPUBLICAN,40-49,40-49,ABOUT RIGHT,FAVORABLE,FAVORABLE,BUSH,MCCAIN,NOT CONSERVATIVE ENOUGH,NEITHER,OMITS,NEITHER,YES,NO,NO,MCCAIN,REPUBLICAN,PROTESTANT/OTHER CHRISTIAN,0.399
COMPLETE,CD 2,20.0,37.0,25.0,FIRST CALL,40-44,MALE,MCCAIN,THIS YEAR,TAXES,REPRESENTS CONSERVATIVE VALUES,CANDS PERSONAL QUALITIES,NO,LEGAL IN MOST CASES,YES,TAX CUT,NO,REPUBLICAN,POST GRADUATE STUDY,PROTESTANT,"$30,000-$49,000",NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,30-44,40-49,REPUBLICAN,40-49,40-49,NOT CONSERVATIVE ENOUGH,UNFAVORABLE,FAVORABLE,BUSH,MCCAIN,ABOUT RIGHT,MCCAIN,NO,BOTH,YES,YES,YES,MCCAIN,REPUBLICAN,PROTESTANT/OTHER CHRISTIAN,0.639
COMPLETE,CD 2,20.0,37.0,26.0,SECOND CALL,50-59,MALE,BUSH,THIS YEAR,MORAL VALUES,STRONG LEADER,CANDS PERSONAL QUALITIES,NO,LEGAL IN ALL CASES,YES,STRENGTHEN SOCIAL SECURITY,NO,REPUBLICAN,COLLEGE GRADUATE,PROTESTANT,"$50,000-$74,999",NO,VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,45-59,50-59,REPUBLICAN,50-64,50-64,ABOUT RIGHT,FAVORABLE,UNFAVORABLE,BUSH,OMITS,TOO CONSERVATIVE,BUSH,NO,BOTH,YES,YES,NO,BUSH,REPUBLICAN,PROTESTANT/OTHER CHRISTIAN,0.6950000000000001
COMPLETE,CD 2,20.0,37.0,27.0,SECOND CALL,50-59,MALE,MCCAIN,THIS YEAR,EDUCATION,STANDS UP FOR BELIEFS,CANDS PERSONAL QUALITIES,NO,LEGAL IN ALL CASES,NO,TAX CUT,YES,REPUBLICAN,COLLEGE GRADUATE,PROTESTANT,"$30,000-$49,000",NO,MODERATE,MODERATE,18-64,18-74,STATE,45-59,50-59,REPUBLICAN,50-64,50-64,ABOUT RIGHT,UNFAVORABLE,FAVORABLE,BUSH,MCCAIN,ABOUT RIGHT,MCCAIN,NO,MCCAIN,YES,YES,YES,MCCAIN,REPUBLICAN,PROTESTANT/OTHER CHRISTIAN,0.639
COMPLETE,CD 2,20.0,37.0,28.0,SECOND CALL,45-49,FEMALE,MCCAIN,THIS YEAR,CAMPAIGN FINANCE REFORM,REPRESENTS CONSERVATIVE VALUES,CANDS POSITIONS ON ISSUES,NO,LEGAL IN MOST CASES,YES,TAX CUT,YES,INDEPENDENT,HIGH SCHOOL GRADUATE,SOMETHING ELSE,"$50,000-$74,999",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,STATE,45-59,40-49,INDEPENDENT/OTHER,40-49,40-49,NOT CONSERVATIVE ENOUGH,FAVORABLE,FAVORABLE,BUSH,MCCAIN,ABOUT RIGHT,MCCAIN,NO,MCCAIN,YES,NO,NO,BUSH,REPUBLICAN,SOMETHING ELSE,0.672
COMPLETE,CD 2,20.0,37.0,29.0,SECOND CALL,30-39,MALE,MCCAIN,WITHIN LAST WEEK,MORAL VALUES,STANDS UP FOR BELIEFS,CANDS POSITIONS ON ISSUES,NO,ILLEGAL IN MOST CASES,NO,TAX CUT,YES,REPUBLICAN,COLLEGE GRADUATE,SOMETHING ELSE,"$75,000-$99,999",NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,30-44,30-39,REPUBLICAN,30-39,30-39,TOO CONSERVATIVE,UNFAVORABLE,FAVORABLE,BUSH,MCCAIN,ABOUT RIGHT,MCCAIN,NO,MCCAIN,YES,NO,YES,MCCAIN,REPUBLICAN,SOMETHING ELSE,0.639
COMPLETE,CD 2,20.0,37.0,30.0,SECOND CALL,50-59,,MCCAIN,THIS YEAR,SOCIAL SECURITY/MEDICARE,STANDS UP FOR BELIEFS,CANDS POSITIONS ON ISSUES,NO,ILLEGAL IN ALL CASES,NO,OMITS,YES,REPUBLICAN,HIGH SCHOOL GRADUATE,PROTESTANT,"$50,000-$74,999",NO,MODERATE,MODERATE,18-64,18-74,STATE,45-59,50-59,REPUBLICAN,50-64,50-64,TOO CONSERVATIVE,UNFAVORABLE,FAVORABLE,BUSH,MCCAIN,ABOUT RIGHT,BUSH,NO,MCCAIN,YES,NO,NO,MCCAIN,REPUBLICAN,PROTESTANT/OTHER CHRISTIAN,0.672
COMPLETE,CD 2,20.0,37.0,31.0,SECOND CALL,45-49,FEMALE,BUSH,THIS YEAR,MORAL VALUES,STRONG LEADER,CANDS PERSONAL QUALITIES,YES,ILLEGAL IN ALL CASES,YES,TAX CUT,NO,REPUBLICAN,HIGH SCHOOL GRADUATE,PROTESTANT,"$100,000 OR MORE",YES,VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,45-59,40-49,REPUBLICAN,40-49,40-49,NOT CONSERVATIVE ENOUGH,FAVORABLE,FAVORABLE,BUSH,MCCAIN,NOT CONSERVATIVE ENOUGH,BUSH,NO,BOTH,YES,NO,NO,BUSH,REPUBLICAN,PROTESTANT/OTHER CHRISTIAN,0.731
COMPLETE,CD 2,20.0,37.0,32.0,SECOND CALL,50-59,MALE,KEYES,BEFORE THAT,MORAL VALUES,STANDS UP FOR BELIEFS,CANDS PERSONAL QUALITIES,YES,ILLEGAL IN ALL CASES,YES,TAX CUT,NO,INDEPENDENT,COLLEGE GRADUATE,PROTESTANT,"$15,000-$29,000",YES,VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,45-59,50-59,INDEPENDENT/OTHER,50-64,50-64,NOT CONSERVATIVE ENOUGH,FAVORABLE,UNFAVORABLE,BUSH,MCCAIN,NOT CONSERVATIVE ENOUGH,BUSH,YES,BUSH,YES,NO,NO,BUSH,REPUBLICAN,PROTESTANT/OTHER CHRISTIAN,0.399
