STATE,PREC,SEQ,CALL,AGE9,RACE,SEX,DEMVOTE,TIME,ISSUE,QUALITY,CLINTON,ISSVQUAL,ABORTION,BUSHKNOW,FINSIT,UNION,PARTYID,EDUC,RELIGION,BRADUNFR,INCOME,GOREUNFR,IDEOLOGY,PHIL3,OVER65,OVER75,GORE2LIB,BRAD2LIB,BACKSIDE,AGE4,AGEABC,PARTY,AGE65,AGE75,WGT,BUSH,MCCAIN,GOREBUSH,GOREMCAN,PREVPRIN,VETVOTER,MCRRIGHT,VERSION,ONLYDEMS,GORE,BRADLEY,BCPERSON,BEATDEM,GAY,HISPANIC,QRACE,REL5,REGCA,NOVCHOIC,REGION,WEIGHT
5.0,82.0,23.0,SECOND CALL,18-24,HISPANIC/LATINO,FEMALE,GORE,THIS YEAR,EDUCATION,STANDS UP FOR BELIEFS,APPROVE,CANDS POSITIONS ON ISSUES,,,BETTER,NO,DEMOCRAT,,,YES,"UNDER $15,000",NO,MODERATE,MODERATE,18-64,18-74,ABOUT RIGHT,ABOUT RIGHT,COMPLETE,18-29,18-24,DEMOCRAT,18-24,18-24,598.0,,,GORE,GORE,YES,,,YELLOW,GORE,,,FAVORABLE,,YES,YES,HISPANIC/LATINO,,DEMOCRAT,SATISFIED,OTHERS,0.598
5.0,82.0,31.0,SECOND CALL,50-59,WHITE,FEMALE,BRADLEY,WITHIN LAST WEEK,HEALTH CARE,HAS NEW IDEAS,APPROVE,CANDS POSITIONS ON ISSUES,,,BETTER,YES,DEMOCRAT,,,YES,"$30,000-$49,000",YES,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,NOT LIBERAL ENOUGH,ABOUT RIGHT,COMPLETE,45-59,50-59,DEMOCRAT,50-64,50-64,889.0,,,GORE,GORE,YES,,,YELLOW,BRADLEY,,,FAVORABLE,,NO,NO,WHITE,,DEMOCRAT,NOT SATISFIED,OTHERS,0.889
5.0,82.0,32.0,SECOND CALL,65-74,WHITE,FEMALE,GORE,BEFORE THAT,ECONOMY/JOBS,STANDS UP FOR BELIEFS,APPROVE,CANDS PERSONAL QUALITIES,,,BETTER,NO,INDEPENDENT,,,NO,"$30,000-$49,000",NO,SOMEWHAT LIBERAL,LIBERAL,65+,18-74,ABOUT RIGHT,ABOUT RIGHT,COMPLETE,60+,60+,INDEPENDENT/OTHER,65+,65-74,1203.0,,,GORE,GORE,YES,,,YELLOW,GORE,,,FAVORABLE,,NO,NO,WHITE,,DEMOCRAT,SATISFIED,OTHERS,1.203
5.0,82.0,33.0,SECOND CALL,60-64,WHITE,FEMALE,BRADLEY,THIS YEAR,HEALTH CARE,STANDS UP FOR BELIEFS,APPROVE,CANDS POSITIONS ON ISSUES,,,SAME,NO,DEMOCRAT,,,YES,,YES,VERY LIBERAL,LIBERAL,18-64,18-74,NOT LIBERAL ENOUGH,ABOUT RIGHT,COMPLETE,60+,60+,DEMOCRAT,50-64,50-64,889.0,,,GORE,GORE,YES,,,YELLOW,BRADLEY,,,FAVORABLE,,NO,NO,WHITE,,DEMOCRAT,SATISFIED,OTHERS,0.889
5.0,82.0,34.0,SECOND CALL,65-74,HISPANIC/LATINO,FEMALE,GORE,THIS YEAR,SOCIAL SECURITY/MEDICARE,HAS NEW IDEAS,OMITS,CANDS PERSONAL QUALITIES,,,SAME,,DEMOCRAT,,,OMITS,"UNDER $15,000",OMITS,MODERATE,MODERATE,65+,18-74,ABOUT RIGHT,ABOUT RIGHT,COMPLETE,60+,60+,DEMOCRAT,65+,65-74,598.0,,,GORE,GORE,OMITS,,,YELLOW,GORE,,,OMITS,,,YES,HISPANIC/LATINO,,DEMOCRAT,SATISFIED,OTHERS,0.598
5.0,82.0,35.0,SECOND CALL,45-49,HISPANIC/LATINO,FEMALE,BRADLEY,,,,,CANDS PERSONAL QUALITIES,LEGAL IN MOST CASES,YES,,,SOMETHING ELSE,SOME COLLEGE OR ASSOCIATES,CATHOLIC,,"$50,000-$74,999",,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,,,COMPLETE,45-59,40-49,INDEPENDENT/OTHER,40-49,40-49,442.0,UNFAVORABLE,FAVORABLE,,,,NO,SOMEWHAT,WHITE,,OMITS,FAVORABLE,,MCCAIN,NO,YES,HISPANIC/LATINO,CATHOLIC,DEMOCRAT,,OTHERS,0.442
5.0,82.0,36.0,SECOND CALL,65-74,WHITE,MALE,GORE,,,,,CANDS PERSONAL QUALITIES,LEGAL IN MOST CASES,YES,,,INDEPENDENT,SOME COLLEGE OR ASSOCIATES,PROTESTANT,,"$30,000-$49,000",,MODERATE,MODERATE,65+,18-74,,,COMPLETE,60+,60+,INDEPENDENT/OTHER,65+,65-74,1505.0,FAVORABLE,FAVORABLE,,,,YES,NOT AT ALL,WHITE,,FAVORABLE,FAVORABLE,,BUSH,NO,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,DEMOCRAT,,OTHERS,1.5050000000000001
5.0,82.0,41.0,SECOND CALL,30-39,WHITE,FEMALE,GORE,,,,,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,NO,,,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,OTHER CHRISTIAN,,"$15,000-$29,000",,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,,,COMPLETE,30-44,30-39,DEMOCRAT,30-39,30-39,1203.0,UNFAVORABLE,UNFAVORABLE,,,,NO,GREAT DEAL,WHITE,,FAVORABLE,UNFAVORABLE,,BUSH,YES,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,DEMOCRAT,,OTHERS,1.203
5.0,82.0,42.0,SECOND CALL,30-39,BLACK,FEMALE,GORE,,,,,CANDS PERSONAL QUALITIES,LEGAL IN MOST CASES,NO,,,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,OTHER CHRISTIAN,,"$30,000-$49,000",,VERY LIBERAL,LIBERAL,18-64,18-74,,,COMPLETE,30-44,30-39,DEMOCRAT,30-39,30-39,598.0,UNFAVORABLE,UNFAVORABLE,,,,NO,NOT AT ALL,WHITE,,FAVORABLE,UNFAVORABLE,,BUSH,NO,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,DEMOCRAT,,OTHERS,0.598
5.0,82.0,46.0,SECOND CALL,60-64,WHITE,FEMALE,GORE,,,,,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,NO,,,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,OTHER CHRISTIAN,,"$15,000-$29,000",,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,,,COMPLETE,60+,60+,DEMOCRAT,50-64,50-64,1203.0,UNFAVORABLE,FAVORABLE,,,,NO,NOT AT ALL,WHITE,,FAVORABLE,FAVORABLE,,BUSH,NO,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,DEMOCRAT,,OTHERS,1.203
5.0,82.0,48.0,THIRD CALL,40-44,WHITE,FEMALE,GORE,THIS YEAR,HEALTH CARE,STRONG LEADER,APPROVE,CANDS POSITIONS ON ISSUES,,,SAME,NO,DEMOCRAT,,,OMITS,"$50,000-$74,999",OMITS,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,ABOUT RIGHT,OMITS,COMPLETE,30-44,40-49,DEMOCRAT,40-49,40-49,1203.0,,,GORE,GORE,OMITS,,,YELLOW,GORE,,,FAVORABLE,,NO,NO,WHITE,,DEMOCRAT,SATISFIED,OTHERS,1.203
5.0,82.0,49.0,THIRD CALL,30-39,WHITE,MALE,GORE,BEFORE THAT,OMITS,HAS THE RIGHT EXPERIENCE,APPROVE,CANDS POSITIONS ON ISSUES,,,BETTER,NO,DEMOCRAT,,,NO,"$30,000-$49,000",NO,VERY LIBERAL,LIBERAL,18-64,18-74,NOT LIBERAL ENOUGH,NOT LIBERAL ENOUGH,COMPLETE,30-44,30-39,DEMOCRAT,30-39,30-39,1505.0,,,GORE,GORE,NO,,,YELLOW,GORE,,,OMITS,,NO,NO,WHITE,,DEMOCRAT,SATISFIED,OTHERS,1.5050000000000001
5.0,82.0,50.0,THIRD CALL,30-39,BLACK,MALE,GORE,TODAY,ECONOMY/JOBS,STRONG LEADER,APPROVE,CANDS POSITIONS ON ISSUES,,,SAME,NO,DEMOCRAT,,,NO,"$30,000-$49,000",NO,MODERATE,MODERATE,18-64,18-74,ABOUT RIGHT,ABOUT RIGHT,COMPLETE,30-44,30-39,DEMOCRAT,30-39,30-39,748.0,,,GORE,GORE,YES,,,YELLOW,GORE,,,UNFAVORABLE,,NO,NO,BLACK,,DEMOCRAT,SATISFIED,OTHERS,0.748
5.0,82.0,52.0,THIRD CALL,30-39,BLACK,FEMALE,BRADLEY,,,,,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,NO,,,DEMOCRAT,POST GRADUATE STUDY,OTHER CHRISTIAN,,"$30,000-$49,000",,VERY LIBERAL,LIBERAL,18-64,18-74,,,COMPLETE,30-44,30-39,DEMOCRAT,30-39,30-39,442.0,UNFAVORABLE,FAVORABLE,,,,NO,NOT AT ALL,WHITE,,FAVORABLE,FAVORABLE,,BUSH,NO,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,DEMOCRAT,,OTHERS,0.442
5.0,82.0,56.0,THIRD CALL,40-44,WHITE,FEMALE,GORE,,,,,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,YES,,,DEMOCRAT,POST GRADUATE STUDY,CATHOLIC,,"$30,000-$49,000",,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,,,COMPLETE,30-44,40-49,DEMOCRAT,40-49,40-49,1203.0,FAVORABLE,FAVORABLE,,,,NO,NOT AT ALL,WHITE,,FAVORABLE,FAVORABLE,,BUSH,NO,NO,WHITE,CATHOLIC,DEMOCRAT,,OTHERS,1.203
5.0,82.0,58.0,THIRD CALL,30-39,HISPANIC/LATINO,MALE,GORE,,,,,CANDS PERSONAL QUALITIES,LEGAL IN MOST CASES,NO,,,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,CATHOLIC,,"$100,000 OR MORE",,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,,,COMPLETE,30-44,30-39,DEMOCRAT,30-39,30-39,748.0,UNFAVORABLE,UNFAVORABLE,,,,NO,NOT AT ALL,WHITE,,FAVORABLE,FAVORABLE,,OMITS,NO,YES,HISPANIC/LATINO,CATHOLIC,DEMOCRAT,,OTHERS,0.748
5.0,83.0,3.0,FIRST CALL,50-59,WHITE,MALE,BRADLEY,,,,,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,NO,,,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,NONE,,"$100,000 OR MORE",,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,,,COMPLETE,45-59,50-59,DEMOCRAT,50-64,50-64,713.0,UNFAVORABLE,FAVORABLE,,,,NO,NOT AT ALL,WHITE,,FAVORABLE,UNFAVORABLE,,MCCAIN,NO,NO,WHITE,NONE,DEMOCRAT,,OTHERS,0.713
5.0,83.0,5.0,SECOND CALL,75+,HISPANIC/LATINO,FEMALE,GORE,OMITS,SOCIAL SECURITY/MEDICARE,HAS NEW IDEAS,OMITS,OMITS,,,OMITS,,,,,OMITS,,OMITS,,,65+,75+,OMITS,OMITS,NOT COMPLETE,60+,60+,,65+,75+,585.0,,,GORE,GORE,YES,,,YELLOW,OMITS,,,OMITS,,,,HISPANIC/LATINO,,DEMOCRAT,OMITS,OTHERS,0.585
5.0,83.0,6.0,SECOND CALL,75+,HISPANIC/LATINO,MALE,GORE,BEFORE THAT,SOCIAL SECURITY/MEDICARE,CAN WIN IN NOVEMBER,APPROVE,CANDS POSITIONS ON ISSUES,,,BETTER,YES,DEMOCRAT,,,YES,"$15,000-$29,000",NO,MODERATE,MODERATE,65+,75+,ABOUT RIGHT,NOT LIBERAL ENOUGH,COMPLETE,60+,60+,DEMOCRAT,65+,75+,784.0,,,GORE,GORE,YES,,,YELLOW,GORE,,,FAVORABLE,,NO,NO,HISPANIC/LATINO,,DEMOCRAT,SATISFIED,OTHERS,0.784
5.0,83.0,7.0,SECOND CALL,65-74,WHITE,MALE,BRADLEY,THIS YEAR,CAMPAIGN FINANCE REFORM,STANDS UP FOR BELIEFS,APPROVE,CANDS POSITIONS ON ISSUES,,,BETTER,NO,DEMOCRAT,,,NO,"$30,000-$49,000",NO,VERY LIBERAL,LIBERAL,65+,18-74,NOT LIBERAL ENOUGH,ABOUT RIGHT,COMPLETE,60+,60+,DEMOCRAT,65+,65-74,757.0,,,GORE,MCCAIN,YES,,,YELLOW,BRADLEY,,,UNFAVORABLE,,NO,NO,WHITE,,DEMOCRAT,SATISFIED,OTHERS,0.757
5.0,83.0,9.0,SECOND CALL,,HISPANIC/LATINO,,GORE,BEFORE THAT,SOCIAL SECURITY/MEDICARE,HAS NEW IDEAS,APPROVE,CANDS POSITIONS ON ISSUES,,,BETTER,NO,DEMOCRAT,,,NO,"$30,000-$49,000",NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,,,TOO LIBERAL,NOT LIBERAL ENOUGH,COMPLETE,,,DEMOCRAT,,,738.0,,,GORE,GORE,YES,,,YELLOW,GORE,,,FAVORABLE,,,YES,HISPANIC/LATINO,,DEMOCRAT,SATISFIED,OTHERS,0.738
5.0,83.0,10.0,SECOND CALL,75+,WHITE,MALE,GORE,BEFORE THAT,SOCIAL SECURITY/MEDICARE,CAN WIN IN NOVEMBER,APPROVE,CANDS PERSONAL QUALITIES,,,BETTER,YES,DEMOCRAT,,,NO,"$50,000-$74,999",NO,SOMEWHAT LIBERAL,LIBERAL,65+,75+,ABOUT RIGHT,ABOUT RIGHT,COMPLETE,60+,60+,DEMOCRAT,65+,75+,1026.0,,,GORE,GORE,YES,,,YELLOW,GORE,,,FAVORABLE,,,NO,WHITE,,DEMOCRAT,NOT SATISFIED,OTHERS,1.026
5.0,83.0,11.0,SECOND CALL,75+,ASIAN,FEMALE,GORE,,,,,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,NO,,,DEMOCRAT,COLLEGE GRADUATE,CATHOLIC,,"$15,000-$29,000",,MODERATE,MODERATE,65+,75+,,,COMPLETE,60+,60+,DEMOCRAT,65+,75+,767.0,UNFAVORABLE,UNFAVORABLE,,,,NO,NOT MUCH,WHITE,,FAVORABLE,UNFAVORABLE,,BUSH,NO,NO,ASIAN,CATHOLIC,DEMOCRAT,,OTHERS,0.767
5.0,83.0,13.0,SECOND CALL,50-59,ASIAN,FEMALE,GORE,,,,,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,NO,,,DEMOCRAT,COLLEGE GRADUATE,CATHOLIC,,"$15,000-$29,000",,VERY LIBERAL,LIBERAL,18-64,18-74,,,COMPLETE,45-59,50-59,DEMOCRAT,50-64,50-64,721.0,UNFAVORABLE,UNFAVORABLE,,,,NO,NOT AT ALL,WHITE,,FAVORABLE,UNFAVORABLE,,MCCAIN,NO,NO,ASIAN,CATHOLIC,DEMOCRAT,,OTHERS,0.721
5.0,83.0,15.0,SECOND CALL,50-59,ASIAN,MALE,GORE,,,,,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,NO,,,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,CATHOLIC,,"UNDER $15,000",,MODERATE,MODERATE,18-64,18-74,,,COMPLETE,45-59,50-59,DEMOCRAT,50-64,50-64,967.0,UNFAVORABLE,UNFAVORABLE,,,,YES,NOT MUCH,WHITE,,FAVORABLE,FAVORABLE,,OMITS,NO,NO,ASIAN,CATHOLIC,DEMOCRAT,,OTHERS,0.967
5.0,83.0,16.0,SECOND CALL,18-24,WHITE,FEMALE,GORE,,,,,CANDS PERSONAL QUALITIES,LEGAL IN MOST CASES,YES,,,DEMOCRAT,COLLEGE GRADUATE,NONE,,"$30,000-$49,000",,VERY LIBERAL,LIBERAL,18-64,18-74,,,COMPLETE,18-29,18-24,DEMOCRAT,18-24,18-24,615.0,FAVORABLE,FAVORABLE,,,,NO,GREAT DEAL,WHITE,,FAVORABLE,FAVORABLE,,BUSH,NO,NO,WHITE,NONE,DEMOCRAT,,OTHERS,0.615
5.0,83.0,17.0,THIRD CALL,45-49,HISPANIC/LATINO,FEMALE,GORE,BEFORE THAT,EDUCATION,HAS THE RIGHT EXPERIENCE,APPROVE,CANDS PERSONAL QUALITIES,,,BETTER,NO,DEMOCRAT,,,NO,"$50,000-$74,999",YES,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,OMITS,NOT LIBERAL ENOUGH,COMPLETE,45-59,40-49,DEMOCRAT,40-49,40-49,551.0,,,GORE,GORE,YES,,,YELLOW,GORE,,,FAVORABLE,,NO,YES,ASIAN,,DEMOCRAT,SATISFIED,OTHERS,0.551
5.0,83.0,18.0,THIRD CALL,50-59,WHITE,FEMALE,BRADLEY,TODAY,EDUCATION,HAS NEW IDEAS,APPROVE,CANDS PERSONAL QUALITIES,,,BETTER,NO,DEMOCRAT,,,YES,,YES,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,ABOUT RIGHT,ABOUT RIGHT,COMPLETE,45-59,50-59,DEMOCRAT,50-64,50-64,532.0,,,BUSH,GORE,YES,,,YELLOW,BRADLEY,,,FAVORABLE,,NO,NO,WHITE,,DEMOCRAT,SATISFIED,OTHERS,0.532
5.0,83.0,19.0,THIRD CALL,30-39,OTHER,FEMALE,GORE,BEFORE THAT,RACE RELATIONS,HAS NEW IDEAS,APPROVE,CANDS POSITIONS ON ISSUES,,,BETTER,NO,DEMOCRAT,,,YES,"$100,000 OR MORE",YES,MODERATE,MODERATE,18-64,18-74,ABOUT RIGHT,NOT LIBERAL ENOUGH,COMPLETE,30-44,30-39,DEMOCRAT,30-39,30-39,721.0,,,GORE,GORE,YES,,,YELLOW,GORE,,,FAVORABLE,,NO,NO,OTHER,,DEMOCRAT,SATISFIED,OTHERS,0.721
5.0,83.0,20.0,THIRD CALL,18-24,ASIAN,FEMALE,BRADLEY,WITHIN LAST 3 DAYS,EDUCATION,NOT TYPICAL POLITICAN,APPROVE,CANDS POSITIONS ON ISSUES,,,BETTER,NO,DEMOCRAT,,,OMITS,"$30,000-$49,000",OMITS,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,OMITS,ABOUT RIGHT,COMPLETE,18-29,18-24,DEMOCRAT,18-24,18-24,454.0,,,GORE,GORE,NO,,,YELLOW,BRADLEY,,,UNFAVORABLE,,NO,NO,ASIAN,,DEMOCRAT,NOT SATISFIED,OTHERS,0.454
5.0,83.0,21.0,THIRD CALL,75+,ASIAN,MALE,GORE,THIS YEAR,SOCIAL SECURITY/MEDICARE,CAN WIN IN NOVEMBER,OMITS,OMITS,,,OMITS,,,,,OMITS,,OMITS,,,65+,75+,OMITS,OMITS,NOT COMPLETE,60+,60+,,65+,75+,1026.0,,,GORE,GORE,NO,,,YELLOW,OMITS,,,OMITS,,,,ASIAN,,DEMOCRAT,OMITS,OTHERS,1.026
5.0,83.0,22.0,THIRD CALL,45-49,HISPANIC/LATINO,MALE,GORE,THIS YEAR,ECONOMY/JOBS,CAN WIN IN NOVEMBER,APPROVE,CANDS POSITIONS ON ISSUES,,,BETTER,NO,INDEPENDENT,,,OMITS,"$30,000-$49,000",OMITS,MODERATE,MODERATE,18-64,18-74,ABOUT RIGHT,TOO LIBERAL,COMPLETE,45-59,40-49,INDEPENDENT/OTHER,40-49,40-49,738.0,,,GORE,GORE,YES,,,YELLOW,GORE,,,FAVORABLE,,NO,YES,HISPANIC/LATINO,,DEMOCRAT,NOT SATISFIED,OTHERS,0.738
5.0,83.0,26.0,THIRD CALL,50-59,ASIAN,FEMALE,GORE,THIS YEAR,SOCIAL SECURITY/MEDICARE,HAS THE RIGHT EXPERIENCE,OMITS,OMITS,,,OMITS,,,,,OMITS,,OMITS,,,18-64,18-74,OMITS,OMITS,NOT COMPLETE,45-59,50-59,,50-64,50-64,721.0,,,GORE,GORE,NO,,,YELLOW,OMITS,,,OMITS,,,,ASIAN,,DEMOCRAT,OMITS,OTHERS,0.721
5.0,83.0,27.0,THIRD CALL,25-29,WHITE,FEMALE,BRADLEY,,,,,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,NO,,,INDEPENDENT,COLLEGE GRADUATE,NONE,,"$30,000-$49,000",,VERY LIBERAL,LIBERAL,18-64,18-74,,,COMPLETE,18-29,25-29,INDEPENDENT/OTHER,25-29,25-29,454.0,FAVORABLE,UNFAVORABLE,,,,NO,GREAT DEAL,WHITE,,UNFAVORABLE,FAVORABLE,,MCCAIN,YES,NO,WHITE,NONE,DEMOCRAT,,OTHERS,0.454
5.0,83.0,29.0,THIRD CALL,18-24,HISPANIC/LATINO,FEMALE,GORE,,,,,CANDS PERSONAL QUALITIES,LEGAL IN ALL CASES,NO,,,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,CATHOLIC,,"$15,000-$29,000",,VERY LIBERAL,LIBERAL,18-64,18-74,,,COMPLETE,18-29,18-24,DEMOCRAT,18-24,18-24,470.0,UNFAVORABLE,FAVORABLE,,,,NO,NOT MUCH,WHITE,,FAVORABLE,OMITS,,MCCAIN,NO,YES,ASIAN,CATHOLIC,DEMOCRAT,,OTHERS,0.47000000000000003
5.0,83.0,30.0,THIRD CALL,40-44,WHITE,FEMALE,GORE,,,,,CANDS PERSONAL QUALITIES,LEGAL IN MOST CASES,NO,,,DEMOCRAT,POST GRADUATE STUDY,CATHOLIC,,"$100,000 OR MORE",,MODERATE,MODERATE,18-64,18-74,,,COMPLETE,30-44,40-49,DEMOCRAT,40-49,40-49,721.0,UNFAVORABLE,UNFAVORABLE,,,,NO,NOT AT ALL,WHITE,,FAVORABLE,UNFAVORABLE,,BUSH,NO,NO,WHITE,CATHOLIC,DEMOCRAT,,OTHERS,0.721
5.0,83.0,33.0,THIRD CALL,50-59,HISPANIC/LATINO,MALE,GORE,,,,,OMITS,OMITS,NO,,,,,,,,,,,18-64,18-74,,,NOT COMPLETE,45-59,50-59,,50-64,50-64,738.0,OMITS,OMITS,,,,,NOT MUCH,WHITE,,OMITS,OMITS,,OMITS,,,HISPANIC/LATINO,,DEMOCRAT,,OTHERS,0.738
5.0,83.0,34.0,THIRD CALL,18-24,WHITE,FEMALE,GORE,,,,,CANDS PERSONAL QUALITIES,LEGAL IN MOST CASES,NO,,,INDEPENDENT,SOME COLLEGE OR ASSOCIATES,NONE,,"UNDER $15,000",,VERY LIBERAL,LIBERAL,18-64,18-74,,,COMPLETE,18-29,18-24,INDEPENDENT/OTHER,18-24,18-24,615.0,UNFAVORABLE,UNFAVORABLE,,,,NO,NOT MUCH,WHITE,,FAVORABLE,UNFAVORABLE,,BUSH,YES,NO,WHITE,NONE,DEMOCRAT,,OTHERS,0.615
5.0,83.0,35.0,THIRD CALL,30-39,WHITE,FEMALE,BRADLEY,,,,,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,NO,,,DEMOCRAT,POST GRADUATE STUDY,CATHOLIC,,"$100,000 OR MORE",,MODERATE,MODERATE,18-64,18-74,,,COMPLETE,30-44,30-39,DEMOCRAT,30-39,30-39,532.0,UNFAVORABLE,UNFAVORABLE,,,,NO,NOT AT ALL,WHITE,,UNFAVORABLE,FAVORABLE,,BUSH,NO,NO,WHITE,CATHOLIC,DEMOCRAT,,OTHERS,0.532
5.0,84.0,2.0,FIRST CALL,50-59,WHITE,FEMALE,GORE,BEFORE THAT,HEALTH CARE,HAS THE RIGHT EXPERIENCE,APPROVE,CANDS POSITIONS ON ISSUES,,,BETTER,YES,DEMOCRAT,,,NO,"$50,000-$74,999",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,ABOUT RIGHT,ABOUT RIGHT,COMPLETE,45-59,50-59,DEMOCRAT,50-64,50-64,806.0,,,GORE,GORE,YES,,,YELLOW,GORE,,,FAVORABLE,,NO,NO,WHITE,,DEMOCRAT,SATISFIED,OTHERS,0.806
5.0,84.0,5.0,FIRST CALL,,WHITE,,BRADLEY,WITHIN LAST 3 DAYS,OMITS,STANDS UP FOR BELIEFS,APPROVE,CANDS POSITIONS ON ISSUES,,,SAME,NO,SOMETHING ELSE,,,NO,,YES,VERY LIBERAL,LIBERAL,,,NOT LIBERAL ENOUGH,NOT LIBERAL ENOUGH,COMPLETE,,,INDEPENDENT/OTHER,,,595.0,,,GORE,GORE,YES,,,YELLOW,BRADLEY,,,UNFAVORABLE,,,,WHITE,,DEMOCRAT,NOT SATISFIED,OTHERS,0.595
5.0,84.0,7.0,FIRST CALL,30-39,WHITE,FEMALE,GORE,,,,,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,YES,,,INDEPENDENT,COLLEGE GRADUATE,SOMETHING ELSE,,"$100,000 OR MORE",,MODERATE,MODERATE,18-64,18-74,,,COMPLETE,30-44,30-39,INDEPENDENT/OTHER,30-39,30-39,806.0,FAVORABLE,UNFAVORABLE,,,,NO,SOMEWHAT,WHITE,,FAVORABLE,FAVORABLE,,MCCAIN,NO,NO,WHITE,SOMETHING ELSE,DEMOCRAT,,OTHERS,0.806
5.0,84.0,8.0,FIRST CALL,25-29,WHITE,FEMALE,GORE,,,,,OMITS,LEGAL IN ALL CASES,NO,,,DEMOCRAT,COLLEGE GRADUATE,NONE,,,,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,,,COMPLETE,18-29,25-29,DEMOCRAT,25-29,25-29,689.0,UNFAVORABLE,OMITS,,,,NO,NOT AT ALL,WHITE,,FAVORABLE,FAVORABLE,,MCCAIN,NO,NO,WHITE,NONE,DEMOCRAT,,OTHERS,0.6890000000000001
5.0,84.0,9.0,FIRST CALL,30-39,ASIAN,FEMALE,GORE,,,,,CANDS PERSONAL QUALITIES,LEGAL IN MOST CASES,YES,,,DEMOCRAT,COLLEGE GRADUATE,CATHOLIC,,"$50,000-$74,999",,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,,,COMPLETE,30-44,30-39,DEMOCRAT,30-39,30-39,806.0,FAVORABLE,UNFAVORABLE,,,,NO,SOMEWHAT,WHITE,,FAVORABLE,UNFAVORABLE,,OMITS,NO,NO,ASIAN,CATHOLIC,DEMOCRAT,,OTHERS,0.806
5.0,84.0,11.0,FIRST CALL,40-44,,MALE,BRADLEY,,,,,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,NO,,,INDEPENDENT,POST GRADUATE STUDY,,,"$100,000 OR MORE",,MODERATE,MODERATE,18-64,18-74,,,COMPLETE,30-44,40-49,INDEPENDENT/OTHER,40-49,40-49,798.0,UNFAVORABLE,FAVORABLE,,,,NO,NOT AT ALL,WHITE,,FAVORABLE,FAVORABLE,,MCCAIN,NO,NO,,,DEMOCRAT,,OTHERS,0.798
5.0,84.0,12.0,FIRST CALL,65-74,WHITE,MALE,GORE,,,,,CANDS PERSONAL QUALITIES,OMITS,NO,,,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,CATHOLIC,,"$15,000-$29,000",,VERY LIBERAL,LIBERAL,65+,18-74,,,COMPLETE,60+,60+,DEMOCRAT,65+,65-74,1148.0,UNFAVORABLE,UNFAVORABLE,,,,,NOT AT ALL,WHITE,,FAVORABLE,UNFAVORABLE,,OMITS,,NO,WHITE,CATHOLIC,DEMOCRAT,,OTHERS,1.1480000000000001
5.0,84.0,13.0,FIRST CALL,60-64,WHITE,FEMALE,BRADLEY,,,,,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,NO,,,DEMOCRAT,COLLEGE GRADUATE,NONE,,"$50,000-$74,999",,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,,,COMPLETE,60+,60+,DEMOCRAT,50-64,50-64,633.0,UNFAVORABLE,FAVORABLE,,,,NO,NOT AT ALL,WHITE,,FAVORABLE,FAVORABLE,,MCCAIN,NO,NO,WHITE,NONE,DEMOCRAT,,OTHERS,0.633
