ID,STANUM,PRECINCT,CALL,BACKSIDE,WGT,DPRES,SEX,RACE,LATINO,AGE9,PARTYID,PHIL5,EDUC,INCOME03,FINSIT,UNION4,RELIGION,TIMEPRI,ISSUE,QUAL,BREAKPRI,BUSHANGR,BEATBUSH,gaymrrge,SATISNOM,standup,suppdean,TRADE,trustns,FlagVPri,AGE,AGE60,AGE65,BREAK2,COLLEDUC,DEANDFCT,INC50K,OVER65,PARTY,PHIL3,REL5,RELWHITE,satisedw,satisker,SEXRACE,stndedwr,stndkery,TIMEPRI2,trstedwr,trstkery,UNIONHH,UNIONVOT,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
999059.0,Georgia,56.0,Call 2,Backside complete,0.972032308578491,Al Sharpton,Female,Black,No,60-64,Democrat,Somewhat liberal,Some college or associate degree,"$30,000-$49,999",About the same,No one does,Something else,Today,Health care/Medicare,He cares about people like me,Somewhat important,"Dissatisfied, but not angry",He agrees with you on the major issues,No legal recognition of gay couples' relationships,Satisfied only if Kerry is the nominee,Only John Kerry,No,Takes more jobs from your state,Both candidates,Today's presidential primary,45-64,60 or over,50-64,Very/somewhat important,No college degree,No,"Under $50,000",18-64,Democrat,Liberal,Something else,All others/Omits,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,Non-white female,Only Kerry/Neither,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,Black,South,"City: 50,000 to 500,000","City over 50,000",2.0,31701.0
999062.0,Georgia,8.0,Call 2,Backside complete,1.36962294578552,John Kerry,Male,White,No,45-49,Independent,Moderate,Some college or associate degree,"$30,000-$49,999",Worse today,No one does,Protestant,Before that,Economy/Jobs,He can defeat George W. Bush,Somewhat important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied only if Kerry is the nominee,Neither candidate,Yes,Creates more jobs in your state,Both candidates,Today's vote on the state flag,45-64,45-59,40-49,Very/somewhat important,No college degree,Yes,"Under $50,000",18-64,Independent,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White male,Only Kerry/Neither,Only Edwards/Neither,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,South,Rural,Small cities and Rural,1.0,31568.0
999063.0,Georgia,31.0,Call 2,Backside complete,0.772496938705444,John Edwards,Female,White,No,25-29,Independent,Moderate,Postgraduate study,"Under $15,000",Worse today,No one does,,In the last week,Taxes,He has a positive message,Somewhat important,"Satisfied, but not enthusiastic",Omit,No legal recognition of gay couples' relationships,Satisfied if either one is the nominee,Neither candidate,No,Creates more jobs in your state,Neither candidate,Today's vote on the state flag,18-29,18-29,25-29,Very/somewhat important,College degree,No,"Under $50,000",18-64,Independent,Moderate,,All others/Omits,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Kerry/Neither,Only Edwards/Neither,Today/Last 3 days/Last week,Only Kerry/Neither,Only Edwards/Neither,No,No,White,Atlanta suburbs,Suburbs,Suburbs,11.0,30080.0
999068.0,Georgia,113.0,Call 2,Backside complete,0.585493206977844,John Edwards,Female,White,No,75 or over,Democrat,Moderate,High school graduate,"Under $15,000",Worse today,No one does,Protestant,In the last week,Health care/Medicare,He has a positive message,Somewhat important,"Dissatisfied, but not angry",He agrees with you on the major issues,No legal recognition of gay couples' relationships,Satisfied if either one is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,,65 or over,60 or over,65 or over,Very/somewhat important,No college degree,No,"Under $50,000",65 or over,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,White,Central,"City: 10,000 to 49,999",Small cities and Rural,3.0,31063.0
999070.0,Georgia,70.0,Call 2,Backside complete,0.893665432929993,Al Sharpton,Female,Black,No,60-64,Independent,Somewhat liberal,Postgraduate study,"$50,000-$74,999",Worse today,"Yes, I do",Catholic,Today,National security/Terrorism,He cares about people like me,Very important,Angry,He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Only John Edwards,Yes,Takes more jobs from your state,Both candidates,Today's presidential primary,45-64,60 or over,50-64,Very/somewhat important,College degree,Yes,"$50,000 or more",18-64,Independent,Liberal,Catholic,All others/Omits,Satisfied with Edwards/Either,Satisfied with Kerry/Either,Non-white female,Only Edwards/Either,Only Edwards/Neither,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,Black,Atlanta,"City: 50,000 to 500,000","City over 50,000",5.0,30307.0
999090.0,Georgia,50.0,Call 2,Backside complete,0.575679421424866,Al Sharpton,Male,Black,No,40-44,Independent,Somewhat liberal,High school graduate,"$15,000-$29,999",Worse today,No one does,None,Before that,The war in Iraq,He cares about people like me,Very important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,No legal recognition of gay couples' relationships,Satisfied if either one is the nominee,Only John Kerry,No,Takes more jobs from your state,Only John Kerry,Today's presidential primary,30-44,30-44,40-49,Very/somewhat important,No college degree,No,"Under $50,000",18-64,Independent,Liberal,None,All others/Omits,Satisfied with Edwards/Either,Satisfied with Kerry/Either,Non-white male,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,No,No,Black,Atlanta,Suburbs,Suburbs,4.0,30068.0
999091.0,Georgia,56.0,Call 2,Backside complete,0.764622628688812,John Kerry,Female,Black,No,30-39,Democrat,Moderate,Postgraduate study,"$30,000-$49,999",About the same,No one does,Protestant,In the last month,Economy/Jobs,He is honest and trustworthy,Somewhat important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Only John Kerry,No,Creates more jobs in your state,Both candidates,Today's presidential primary,30-44,30-44,30-39,Very/somewhat important,College degree,No,"Under $50,000",18-64,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Satisfied with Edwards/Either,Satisfied with Kerry/Either,Non-white female,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,Black,South,"City: 50,000 to 500,000","City over 50,000",2.0,31701.0
999093.0,Georgia,31.0,Call 2,Backside complete,0.717386305332184,John Edwards,Female,White,No,60-64,Independent,Moderate,Some college or associate degree,"$50,000-$74,999",About the same,No one does,Protestant,Before that,Omit,He is honest and trustworthy,Not too important,"Dissatisfied, but not angry",He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied only if Edwards is the nominee,Neither candidate,No,Takes more jobs from your state,Neither candidate,Today's vote on the state flag,45-64,60 or over,50-64,Not too/not at all important,No college degree,No,"$50,000 or more",18-64,Independent,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Edwards/Neither,White female,Only Kerry/Neither,Only Edwards/Neither,Last month/Before that,Only Kerry/Neither,Only Edwards/Neither,No,No,White,Atlanta suburbs,Suburbs,Suburbs,11.0,30080.0
999094.0,Georgia,65.0,Call 2,Backside complete,1.1806982755661,John Edwards,Female,White,No,65-74,Republican,Moderate,High school graduate,"$50,000-$74,999",Better today,No one does,Protestant,In the last three days,The war in Iraq,He has a positive message,Omit,Angry,He agrees with you on the major issues,No legal recognition of gay couples' relationships,Satisfied if either one is the nominee,Both candidates,No,Creates more jobs in your state,Both candidates,Today's presidential primary,65 or over,60 or over,65 or over,Omit,No college degree,No,"$50,000 or more",65 or over,Republican,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,White,Atlanta suburbs,Suburbs,Suburbs,7.0,30024.0
999104.0,Georgia,113.0,Call 2,Backside complete,0.606295347213745,John Edwards,Male,Black,No,30-39,Democrat,Somewhat liberal,High school graduate,"$30,000-$49,999",About the same,"Yes, I do",Something else,Today,Health care/Medicare,He cares about people like me,Somewhat important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,No legal recognition of gay couples' relationships,Satisfied only if Edwards is the nominee,Both candidates,No,Takes more jobs from your state,Only John Edwards,Today's vote on the state flag,30-44,30-44,30-39,Very/somewhat important,No college degree,No,"Under $50,000",18-64,Democrat,Liberal,Something else,All others/Omits,Satisfied with Edwards/Either,Satisfied with Edwards/Neither,Non-white male,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Edwards/Neither,"Yes, I am or someone in household is",Yes I am,Black,Central,"City: 10,000 to 49,999",Small cities and Rural,3.0,31063.0
999105.0,Georgia,113.0,Call 2,Backside complete,0.585493206977844,John Edwards,Female,White,No,65-74,Republican,Somewhat conservative,Some college or associate degree,"$50,000-$74,999",About the same,No one does,Protestant,Before that,Economy/Jobs,He cares about people like me,Somewhat important,"Satisfied, but not enthusiastic",Omit,Omit,Satisfied only if Edwards is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,Today's vote on the state flag,65 or over,60 or over,65 or over,Very/somewhat important,No college degree,No,"$50,000 or more",65 or over,Republican,Conservative,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Edwards/Neither,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Central,"City: 10,000 to 49,999",Small cities and Rural,3.0,31063.0
999107.0,Georgia,70.0,Call 2,Backside complete,0.720007002353668,John Kerry,Male,Black,No,,Democrat,Very conservative,Some college or associate degree,"$15,000-$29,999",About the same,"Yes, I do",Other Christian,Today,Economy/Jobs,He can defeat George W. Bush,Very important,Angry,He agrees with you on the major issues,Omit,Satisfied only if Kerry is the nominee,Only John Kerry,Yes,Takes more jobs from your state,Only John Kerry,Today's presidential primary,,,,Very/somewhat important,No college degree,Yes,"Under $50,000",,Democrat,Conservative,Protestant/Other Christian,All others/Omits,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,Non-white male,Only Kerry/Neither,Only Kerry/Either,Today/Last 3 days/Last week,Only Kerry/Neither,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,Black,Atlanta,"City: 50,000 to 500,000","City over 50,000",5.0,30307.0
999122.0,Georgia,50.0,Call 2,Backside complete,0.59151965379715,John Kerry,Male,Black,No,50-59,Democrat,Somewhat conservative,College graduate,"$30,000-$49,999",About the same,"Yes, I do",Protestant,In the last three days,Economy/Jobs,He can defeat George W. Bush,Somewhat important,"Dissatisfied, but not angry",He agrees with you on the major issues,No legal recognition of gay couples' relationships,Satisfied only if Kerry is the nominee,Omit,Yes,Takes more jobs from your state,Only John Kerry,Today's vote on the state flag,45-64,45-59,50-64,Very/somewhat important,College degree,Yes,"Under $50,000",18-64,Democrat,Conservative,Protestant/Other Christian,All others/Omits,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,Non-white male,Omit,Omit,Today/Last 3 days/Last week,Only Kerry/Neither,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,Black,Atlanta,Suburbs,Suburbs,4.0,30068.0
999124.0,Georgia,65.0,Call 2,Backside complete,0.958330273628235,John Edwards,Male,White,No,50-59,Republican,Moderate,Postgraduate study,"$75,000-$99,999",Worse today,No one does,Jewish,Before that,The war in Iraq,He can defeat George W. Bush,Somewhat important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,Today's presidential primary,45-64,45-59,50-64,Very/somewhat important,College degree,No,"$50,000 or more",18-64,Republican,Moderate,Jewish,White Jewish,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Atlanta suburbs,Suburbs,Suburbs,7.0,30024.0
999125.0,Georgia,21.0,Call 2,Backside complete,0.582277178764343,John Kerry,Male,Black,No,40-44,Democrat,Somewhat liberal,High school graduate,"$30,000-$49,999",Worse today,"Yes, I do",Something else,Today,Economy/Jobs,He can defeat George W. Bush,Omit,"Dissatisfied, but not angry",He can defeat George W. Bush in November,No legal recognition of gay couples' relationships,Satisfied if either one is the nominee,Only John Kerry,No,Takes more jobs from your state,Only John Kerry,Today's presidential primary,30-44,30-44,40-49,Omit,No college degree,No,"Under $50,000",18-64,Democrat,Liberal,Something else,All others/Omits,Satisfied with Edwards/Either,Satisfied with Kerry/Either,Non-white male,Only Kerry/Neither,Only Kerry/Either,Today/Last 3 days/Last week,Only Kerry/Neither,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,Black,Atlanta,Suburbs,Suburbs,13.0,30349.0
999131.0,Georgia,71.0,Call 2,Backside complete,0.562146246433258,John Kerry,,White,No,75 or over,Democrat,Somewhat liberal,High school graduate,"$50,000-$74,999",Better today,No one does,Protestant,Today,Education,He can defeat George W. Bush,Somewhat important,"Satisfied, but not enthusiastic",He can defeat George W. Bush in November,No legal recognition of gay couples' relationships,Satisfied only if Kerry is the nominee,Only John Kerry,No,Has no effect on jobs in your state,Only John Kerry,Today's presidential primary,65 or over,60 or over,65 or over,Very/somewhat important,No college degree,No,"$50,000 or more",65 or over,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,,Only Kerry/Neither,Only Kerry/Either,Today/Last 3 days/Last week,Only Kerry/Neither,Only Kerry/Either,No,No,White,Atlanta,"City: 50,000 to 500,000","City over 50,000",5.0,30344.0
