ID,STANUM,PRECINCT,VERSION,CALL,BACKSIDE,WGT,DPRES,SEX,RACE,LATINO,AGE9,PARTYID,PHIL5,EDUC,INCOME03,FINSIT,UNION4,veteran,RELIGION,ATTEND,FTVOTEP,VISITWEB,GUNOWNER,REGISTNH,TIMEDP,ISSUE,QUAL,NEC,IRAQAPP,BREAKING,BUSHANGR,BEATBUSH,BUSHTAX,CIVUNION,DEANTEMP,ECONWORR,FAVCLRK,FAVDEAN,FAVEDWR,FAVKERR,FAVLIEB,FAVMCCA,IRAQSAFE,TERRWORR,AGE,AGE60,AGE65,ATTEND2,ATTREL,COLLEDUC,ECOWORR2,ftever,FTPRIM,iraq2,MILHH,MILVOTER,NEC2,OVER65,PARTY,PHIL3,REL5,SEXRACE,TERWORR2,TIMEDP2,UNIONHH,UNIONMEM,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
599347.0,New Hampshire,65.0,Version 1,Call 1,Backside complete,0.770942211151123,,Female,White,,50-59,Democrat,Moderate,High school graduate,"$100,000 or more",,"Yes, someone else does","Yes, someone else has",Catholic,A few times a month,Have voted in presidential primary before,Never,Yes,,In the last three days,Taxes,,Poor,Somewhat disapprove,Very important,"Dissatisfied, but not angry",Omit,,Oppose,Yes,,,,,,,,,,45-64,45-59,50-64,Occasionally,Catholic/Do not attend weekly,No college degree,,Have voted before,Have voted in a presidential primary before,Somewhat/Strongly disapprove,"Yes, I have or someone in household has",Someone else in household has,Not so good/Poor,18-64,Democrat,Moderate,Catholic,White female,,Last 3 days/Last week,"Yes, I am or someone in household is",Someone else in household is,White,Industrial Areas,"City: 50,000 to 500,000","City over 50,000",1.0,03103
599348.0,New Hampshire,90.0,Version 2,Call 1,Backside complete,1.20290637016296,John Kerry,Male,White,No,18-24,Democrat,Very liberal,,"$100,000 or more",Worse today,No one does,,,,,,,Registered Democrat,Before that,,He can defeat George W. Bush,Not so good,,Very important,Angry,,Canceled only for the wealthy,,,Very worried,Unfavorable,Unfavorable,Favorable,Favorable,Favorable,Favorable,No,Somewhat worried,18-29,18-29,18-24,,,,Very/somewhat worried,,,,,,Not so good/Poor,18-64,Democrat,Liberal,,White male,Very/somewhat worried,Last month/Before that,No union member in household,No union member in household,White,Industrial Areas,Suburbs,Suburbs,2.0,03079
599349.0,New Hampshire,56.0,Version 1,Call 1,Backside not complete,0.980565369129181,Joe Lieberman,Male,White,No,50-59,,,,,,,,,,,Never,,,In the last three days,Economy/Jobs,,,,,"Satisfied, but not enthusiastic",He agrees with you on the major issues,,,No,,,,,,,,,,45-64,45-59,50-64,,,,,,,,,,,18-64,,,,White male,,Last 3 days/Last week,,,White,South,Suburbs,Suburbs,2.0,03082
599350.0,New Hampshire,83.0,Version 1,Call 1,Backside complete,0.682899236679077,John Edwards,Female,White,No,65-74,Independent,Very liberal,College graduate,"$75,000-$99,999",,No one does,No one has,Protestant,Once a week,Have voted in presidential primary before,Never,No,,In the last three days,Health care/Medicare,,Not so good,Somewhat disapprove,Omit,Angry,He can defeat George W. Bush in November,,Favor,No,,,,,,,,,,65 or over,60 or over,65 or over,Weekly,Protestant/Attend Weekly,College degree,,Have voted before,Have voted in a presidential primary before,Somewhat/Strongly disapprove,No veteran in household,No veteran in household,Not so good/Poor,65 or over,Independent,Liberal,Protestant/Other Christian,White female,,Last 3 days/Last week,No union member in household,No union member in household,White,Industrial Areas,Suburbs,Suburbs,1.0,03801
599351.0,New Hampshire,83.0,Version 1,Call 1,Backside complete,0.994160234928131,Howard Dean,Female,White,No,50-59,Democrat,Very liberal,Postgraduate study,,,No one does,No one has,,Omit,Have voted in presidential primary before,Never,No,,In the last month,National security/Terrorism,,Not so good,Strongly disapprove,Not too important,Angry,He agrees with you on the major issues,,Favor,Yes,,,,,,,,,,45-64,45-59,50-64,Omit,All others/Omits,College degree,,Have voted before,Have voted in a presidential primary before,Somewhat/Strongly disapprove,No veteran in household,No veteran in household,Not so good/Poor,18-64,Democrat,Liberal,,White female,,Last month/Before that,No union member in household,No union member in household,White,Industrial Areas,Suburbs,Suburbs,1.0,03801
599352.0,New Hampshire,83.0,Version 1,Call 1,Backside not complete,1.08460283279419,John Kerry,Female,White,No,50-59,,,,,,,,,,,Occasionally,,,In the last month,Health care/Medicare,,,,,Angry,Omit,,,Yes,,,,,,,,,,45-64,45-59,50-64,,,,,,,,,,,18-64,,,,White female,,Last month/Before that,,,White,Industrial Areas,Suburbs,Suburbs,1.0,03801
599353.0,New Hampshire,90.0,Version 1,Call 1,Backside complete,1.17404198646545,John Kerry,Male,White,No,50-59,Independent,Moderate,Postgraduate study,"$75,000-$99,999",,No one does,No one has,Catholic,A few times a year,Have voted in presidential primary before,Never,No,,In the last month,National security/Terrorism,,Good,Somewhat disapprove,Very important,"Satisfied, but not enthusiastic",He can defeat George W. Bush in November,,Oppose,No,,,,,,,,,,45-64,45-59,50-64,Occasionally,Catholic/Do not attend weekly,College degree,,Have voted before,Have voted in a presidential primary before,Somewhat/Strongly disapprove,No veteran in household,No veteran in household,Excellent/Good,18-64,Independent,Moderate,Catholic,White male,,Last month/Before that,No union member in household,No union member in household,White,Industrial Areas,Suburbs,Suburbs,2.0,03079
599354.0,New Hampshire,56.0,Version 2,Call 1,Backside complete,0.885274052619934,John Kerry,Female,Hispanic/Latino,Yes,18-24,Democrat,Very liberal,,"$30,000-$49,999",Worse today,No one does,,,,,,,Not Registered,In the last month,,He has a positive message,Not so good,,Very important,Angry,,Canceled for all Americans,,,Somewhat worried,Unfavorable,Favorable,Favorable,Favorable,Unfavorable,Unfavorable,No,Somewhat worried,18-29,18-29,18-24,,,,Very/somewhat worried,,,,,,Not so good/Poor,18-64,Democrat,Liberal,,Non-white female,Very/somewhat worried,Last month/Before that,No union member in household,No union member in household,White,South,Suburbs,Suburbs,2.0,03082
599355.0,New Hampshire,83.0,Version 2,Call 1,Backside not complete,0.928731143474579,John Edwards,Male,White,,,,,,,,,,,,,,,,Omit,,Omit,,,,Omit,,,,,,Favorable,Unfavorable,Omit,Omit,Unfavorable,,,,,,,,,,,,,,,,,,,,,White male,,Omit,,,White,Industrial Areas,Suburbs,Suburbs,1.0,03801
599356.0,New Hampshire,90.0,Version 2,Call 1,Backside complete,0.814177930355072,John Kerry,Female,White,,65-74,Independent,Somewhat liberal,,"$30,000-$49,999",Worse today,No one does,,,,,,,Registered Democrat,In the last three days,,He can defeat George W. Bush,Not so good,,Somewhat important,Angry,,Canceled only for the wealthy,,,Somewhat worried,Favorable,Unfavorable,Favorable,Favorable,Unfavorable,Favorable,No,Very worried,65 or over,60 or over,65 or over,,,,Very/somewhat worried,,,,,,Not so good/Poor,65 or over,Independent,Liberal,,White female,Very/somewhat worried,Last 3 days/Last week,No union member in household,No union member in household,White,Industrial Areas,Suburbs,Suburbs,2.0,03079
599357.0,New Hampshire,90.0,Version 1,Call 1,Backside complete,1.23562633991241,Wesley Clark,Male,White,No,50-59,Independent,Moderate,Postgraduate study,"$75,000-$99,999",,No one does,"Yes, I have",Catholic,A few times a year,Have voted in presidential primary before,Rarely,Yes,,In the last week,National security/Terrorism,,Not so good,Strongly approve,Not too important,"Dissatisfied, but not angry",He agrees with you on the major issues,,Favor,No,,,,,,,,,,45-64,45-59,50-64,Occasionally,Catholic/Do not attend weekly,College degree,,Have voted before,Have voted in a presidential primary before,Strongly/Somewhat approve,"Yes, I have or someone in household has","Yes, I have",Not so good/Poor,18-64,Independent,Moderate,Catholic,White male,,Last 3 days/Last week,No union member in household,No union member in household,White,Industrial Areas,Suburbs,Suburbs,2.0,03079
599359.0,New Hampshire,84.0,Version 2,Call 1,Backside complete,0.795291423797607,Howard Dean,Male,White,No,40-44,Democrat,Somewhat liberal,,"$30,000-$49,999",About the same,No one does,,,,,,,Registered Democrat,Before that,,He cares about people like me,Poor,,Omit,Angry,,Canceled for all Americans,,,Somewhat worried,Unfavorable,Favorable,Unfavorable,Unfavorable,Unfavorable,Unfavorable,No,Omit,30-44,30-44,40-49,,,,Very/somewhat worried,,,,,,Not so good/Poor,18-64,Democrat,Liberal,,White male,Omit,Last month/Before that,No union member in household,No union member in household,White,South,Suburbs,Suburbs,1.0,03077
599360.0,New Hampshire,84.0,Version 2,Call 1,Backside complete,0.795291423797607,Howard Dean,Male,White,No,30-39,Democrat,Moderate,,,Worse today,"Yes, someone else does",,,,,,,Registered Democrat,In the last month,,He stands up for what he believes,Not so good,,Omit,Angry,,Canceled for all Americans,,,Not at all worried,Unfavorable,Favorable,Unfavorable,Unfavorable,Unfavorable,Unfavorable,No,Not too worried,30-44,30-44,30-39,,,,Not too/not at all worried,,,,,,Not so good/Poor,18-64,Democrat,Moderate,,White male,Not too/not at all worried,Last month/Before that,"Yes, I am or someone in household is",Someone else in household is,White,South,Suburbs,Suburbs,1.0,03077
599361.0,New Hampshire,84.0,Version 1,Call 1,Backside complete,1.05599343776703,Joe Lieberman,Male,White,No,45-49,Democrat,Somewhat liberal,High school graduate,"$30,000-$49,999",,No one does,"Yes, I have",Catholic,Once a week,Have voted in presidential primary before,Never,Yes,,Before that,The war in Iraq,,Not so good,Strongly disapprove,Omit,Angry,He agrees with you on the major issues,,Favor,No,,,,,,,,,,45-64,45-59,40-49,Weekly,Catholic/Attend weekly,No college degree,,Have voted before,Have voted in a presidential primary before,Somewhat/Strongly disapprove,"Yes, I have or someone in household has","Yes, I have",Not so good/Poor,18-64,Democrat,Liberal,Catholic,White male,,Last month/Before that,No union member in household,No union member in household,White,South,Suburbs,Suburbs,1.0,03077
599362.0,New Hampshire,84.0,Version 2,Call 1,Backside complete,0.874590218067169,Joe Lieberman,Female,White,No,25-29,Independent,Moderate,,"$30,000-$49,999",About the same,No one does,,,,,,,Registered Undeclared/Independent,In the last three days,,He can defeat George W. Bush,Not so good,,Somewhat important,"Dissatisfied, but not angry",,Canceled for all Americans,,,Somewhat worried,Unfavorable,Unfavorable,Unfavorable,Unfavorable,Favorable,Unfavorable,No,Somewhat worried,18-29,18-29,25-29,,,,Very/somewhat worried,,,,,,Not so good/Poor,18-64,Independent,Moderate,,White female,Very/somewhat worried,Last 3 days/Last week,No union member in household,No union member in household,White,South,Suburbs,Suburbs,1.0,03077
599363.0,New Hampshire,84.0,Version 1,Call 1,Backside complete,0.965246081352234,John Edwards,Male,White,No,40-44,Democrat,Somewhat liberal,High school graduate,"$30,000-$49,999",,"Yes, someone else does",No one has,Other Christian,A few times a year,Have voted in presidential primary before,Rarely,Yes,,In the last month,Economy/Jobs,,Not so good,Strongly disapprove,Very important,Angry,He can defeat George W. Bush in November,,Favor,No,,,,,,,,,,30-44,30-44,40-49,Occasionally,Protestant/Do not attend weekly,No college degree,,Have voted before,Have voted in a presidential primary before,Somewhat/Strongly disapprove,No veteran in household,No veteran in household,Not so good/Poor,18-64,Democrat,Liberal,Protestant/Other Christian,White male,,Last month/Before that,"Yes, I am or someone in household is",Someone else in household is,White,South,Suburbs,Suburbs,1.0,03077
599364.0,New Hampshire,84.0,Version 1,Call 1,Backside complete,0.642867505550385,Howard Dean,Female,White,No,30-39,Independent,Moderate,Some college or associate degree,"$15,000-$29,999",,No one does,No one has,None,Never,"Have voted before, but not in a presidential primary",Never,No,,Before that,Health care/Medicare,,Poor,Strongly disapprove,Omit,Angry,He agrees with you on the major issues,,Favor,Yes,,,,,,,,,,30-44,30-44,30-39,Never,All others/Omits,No college degree,,Have voted before,First time voting in a presidential primary,Somewhat/Strongly disapprove,No veteran in household,No veteran in household,Not so good/Poor,18-64,Independent,Moderate,None,White female,,Last month/Before that,No union member in household,No union member in household,White,South,Suburbs,Suburbs,1.0,03077
599365.0,New Hampshire,84.0,Version 1,Call 1,Backside complete,0.513779580593109,Dennis Kucinich,Male,White,No,75 or over,Democrat,Moderate,Did not complete high school,,,No one does,"Yes, I have",Catholic,A few times a year,Have voted in presidential primary before,Never,No,,In the last three days,Health care/Medicare,,Good,Somewhat disapprove,Somewhat important,"Dissatisfied, but not angry",He agrees with you on the major issues,,Oppose,No,,,,,,,,,,65 or over,60 or over,65 or over,Occasionally,Catholic/Do not attend weekly,No college degree,,Have voted before,Have voted in a presidential primary before,Somewhat/Strongly disapprove,"Yes, I have or someone in household has","Yes, I have",Excellent/Good,65 or over,Democrat,Moderate,Catholic,White male,,Last 3 days/Last week,No union member in household,No union member in household,White,South,Suburbs,Suburbs,1.0,03077
599366.0,New Hampshire,84.0,Version 2,Call 1,Backside complete,0.795291423797607,Howard Dean,Male,White,No,50-59,Democrat,Somewhat liberal,,"$30,000-$49,999",About the same,"Yes, I do",,,,,,,Registered Democrat,Before that,,He has the right experience,Poor,,Very important,Angry,,Canceled for all Americans,,,Somewhat worried,Unfavorable,Favorable,Unfavorable,Unfavorable,Unfavorable,Unfavorable,No,Somewhat worried,45-64,45-59,50-64,,,,Very/somewhat worried,,,,,,Not so good/Poor,18-64,Democrat,Liberal,,White male,Very/somewhat worried,Last month/Before that,"Yes, I am or someone in household is",Yes I am,White,South,Suburbs,Suburbs,1.0,03077
599367.0,New Hampshire,84.0,Version 1,Call 1,Backside complete,0.642867505550385,Howard Dean,Female,White,No,40-44,Democrat,Somewhat conservative,Some college or associate degree,"$15,000-$29,999",,"Yes, someone else does","Yes, someone else has",Catholic,A few times a year,Have voted in presidential primary before,Never,Yes,,In the last week,Health care/Medicare,,Not so good,Strongly approve,Very important,"Satisfied, but not enthusiastic",He agrees with you on the major issues,,Oppose,Yes,,,,,,,,,,30-44,30-44,40-49,Occasionally,Catholic/Do not attend weekly,No college degree,,Have voted before,Have voted in a presidential primary before,Strongly/Somewhat approve,"Yes, I have or someone in household has",Someone else in household has,Not so good/Poor,18-64,Democrat,Conservative,Catholic,White female,,Last 3 days/Last week,"Yes, I am or someone in household is",Someone else in household is,White,South,Suburbs,Suburbs,1.0,03077
599368.0,New Hampshire,84.0,Version 2,Call 1,Backside complete,0.814844071865082,Howard Dean,Male,White,No,18-24,Republican,Moderate,,"$15,000-$29,999",Worse today,No one does,,,,,,,Registered Republican,Before that,,He stands up for what he believes,Not so good,,Not too important,"Satisfied, but not enthusiastic",,Canceled for all Americans,,,Not too worried,Unfavorable,Favorable,Unfavorable,Unfavorable,Unfavorable,Unfavorable,No,Somewhat worried,18-29,18-29,18-24,,,,Not too/not at all worried,,,,,,Not so good/Poor,18-64,Republican,Moderate,,White male,Very/somewhat worried,Last month/Before that,No union member in household,No union member in household,White,South,Suburbs,Suburbs,1.0,03077
599369.0,New Hampshire,84.0,Version 1,Call 1,Backside complete,0.795291423797607,Howard Dean,Male,White,No,30-39,Democrat,Somewhat liberal,College graduate,"$30,000-$49,999",,No one does,"Yes, I have and someone else has",Other Christian,A few times a year,Have voted in presidential primary before,Never,No,,In the last week,Health care/Medicare,,Not so good,Somewhat approve,Somewhat important,Angry,He agrees with you on the major issues,,Favor,Yes,,,,,,,,,,30-44,30-44,30-39,Occasionally,Protestant/Do not attend weekly,College degree,,Have voted before,Have voted in a presidential primary before,Strongly/Somewhat approve,"Yes, I have or someone in household has","Yes, I have",Not so good/Poor,18-64,Democrat,Liberal,Protestant/Other Christian,White male,,Last 3 days/Last week,No union member in household,No union member in household,White,South,Suburbs,Suburbs,1.0,03077
