ID,STANUM,PRECINCT,CALL,BACKSIDE,WGT,DPRES,SEX,RACE,LATINO,AGE9,PARTYID,PHIL5,EDUC,INCOME03,FINSIT,UNION4,RELIGION,GAY,TIMEPRI,ISSUE,QUAL,BREAKPRI,BUSHANGR,BEATBUSH,gaymrrge,SATISNOM,standup,suppdean,TRADE,trustns,AGE,AGE60,AGE65,BREAK2,COLLEDUC,DEANDFCT,INC50K,OVER65,PARTY,PHIL3,REL5,RELWHITE,satisedw,satisker,SEXRACE,stndedwr,stndkery,TIMEPRI2,trstedwr,trstkery,UNIONHH,UNIONVOT,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1003831.0,Massachusetts,35.0,Call 3,Backside complete,1.05077910423279,John Kerry,Male,White,No,40-44,Democrat,Somewhat liberal,College graduate,"$75,000-$99,999",Worse today,No one does,None,No,Before that,Economy/Jobs,He has the right experience,Somewhat important,"Satisfied, but not enthusiastic",He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied only if Kerry is the nominee,Neither candidate,No,Takes more jobs from your state,Only John Kerry,30-44,30-44,40-49,Very/somewhat important,College degree,No,"$50,000 or more",18-64,Democrat,Liberal,None,White None,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White male,Only Kerry/Neither,Only Edwards/Neither,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,No,No,White,East,Suburbs,Suburbs,9.0,02027
1003844.0,Massachusetts,8.0,Call 3,Backside complete,1.29366087913513,John Kerry,Male,Black,No,50-59,Democrat,Moderate,College graduate,"Under $15,000",Worse today,"Yes, I do",None,No,Before that,Health care/Medicare,He has the right experience,Omit,Angry,He agrees with you on the major issues,Omit,Satisfied only if Kerry is the nominee,Only John Kerry,Omit,Takes more jobs from your state,Only John Kerry,45-64,45-59,50-64,Omit,College degree,Omit,"Under $50,000",18-64,Democrat,Moderate,None,All others/Omits,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,Non-white male,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,Black,Boston area,"City over 500,000","City over 50,000",8.0,02128
1003853.0,Massachusetts,14.0,Call 3,Backside complete,1.38519334793091,John Edwards,Female,White,No,25-29,Democrat,Very liberal,College graduate,"$75,000-$99,999",Better today,No one does,Catholic,No,In the last week,Education,He has a positive message,Very important,"Dissatisfied, but not angry",He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Only John Edwards,No,Creates more jobs in your state,Both candidates,18-29,18-29,25-29,Very/somewhat important,College degree,No,"$50,000 or more",18-64,Democrat,Liberal,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Edwards/Neither,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,White,Boston area,"City over 500,000","City over 50,000",9.0,02114
1003854.0,Massachusetts,48.0,Call 3,Backside complete,0.886161923408508,John Kerry,,,,40-44,Democrat,Somewhat liberal,Postgraduate study,"$100,000 or more",About the same,No one does,,,Before that,Omit,He can defeat George W. Bush,Not too important,"Dissatisfied, but not angry",He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied only if Kerry is the nominee,Both candidates,Omit,Omit,Omit,30-44,30-44,40-49,Not too/not at all important,College degree,Omit,"$50,000 or more",18-64,Democrat,Liberal,,All others/Omits,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Omit,Omit,No,No,,East,"City: 10,000 to 49,999",Small cities and Rural,1.0,01420
1003855.0,Massachusetts,48.0,Call 3,Backside complete,1.12464821338654,John Edwards,Female,White,No,30-39,Something Else,Moderate,College graduate,"$30,000-$49,999",About the same,No one does,Catholic,No,In the last three days,Education,He has a positive message,Somewhat important,Angry,He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied only if Edwards is the nominee,Both candidates,No,Has no effect on jobs in your state,Only John Edwards,30-44,30-44,30-39,Very/somewhat important,College degree,No,"Under $50,000",18-64,Independent,Moderate,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Edwards/Neither,White female,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Edwards/Neither,No,No,White,East,"City: 10,000 to 49,999",Small cities and Rural,1.0,01420
1003862.0,Massachusetts,35.0,Call 3,Backside complete,1.0393100976944,John Kerry,Female,White,No,45-49,Democrat,Somewhat liberal,Postgraduate study,"$100,000 or more",Better today,No one does,Protestant,Yes,In the last month,Economy/Jobs,He can defeat George W. Bush,Somewhat important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,No,Takes more jobs from your state,Only John Kerry,45-64,45-59,40-49,Very/somewhat important,College degree,No,"$50,000 or more",18-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,No,No,White,East,Suburbs,Suburbs,9.0,02027
1003863.0,Massachusetts,35.0,Call 3,Backside complete,1.0393100976944,John Kerry,Female,White,No,50-59,Democrat,Moderate,High school graduate,"Under $15,000",Worse today,No one does,Other Christian,No,Before that,Health care/Medicare,He stands up for what he believes,Very important,"Dissatisfied, but not angry",He agrees with you on the major issues,No legal recognition of gay couples' relationships,Satisfied only if Kerry is the nominee,Only John Kerry,No,Takes more jobs from your state,Only John Kerry,45-64,45-59,50-64,Very/somewhat important,No college degree,No,"Under $50,000",18-64,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White female,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,No,No,White,East,Suburbs,Suburbs,9.0,02027
1003876.0,Massachusetts,8.0,Call 3,Backside complete,1.61719870567322,John Kerry,Male,Hispanic/Latino,Yes,25-29,Independent,Very liberal,High school graduate,"$15,000-$29,999",Better today,No one does,Other Christian,No,Today,Omit,He is honest and trustworthy,Very important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,No legal recognition of gay couples' relationships,Satisfied only if Kerry is the nominee,Only John Kerry,No,Creates more jobs in your state,Only John Kerry,18-29,18-29,25-29,Very/somewhat important,No college degree,No,"Under $50,000",18-64,Independent,Liberal,Protestant/Other Christian,All others/Omits,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,Non-white male,Only Kerry/Neither,Only Kerry/Either,Today/Last 3 days/Last week,Only Kerry/Neither,Only Kerry/Either,No,No,Hispanic/Latino,Boston area,"City over 500,000","City over 50,000",8.0,02128
1003890.0,Massachusetts,48.0,Call 3,Backside complete,1.0888010263443,John Kerry,Female,White,No,50-59,Independent,Somewhat liberal,Some college or associate degree,"$75,000-$99,999",Worse today,No one does,None,No,In the last month,Economy/Jobs,He can defeat George W. Bush,Somewhat important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,45-64,45-59,50-64,Very/somewhat important,No college degree,No,"$50,000 or more",18-64,Independent,Liberal,None,White None,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,East,"City: 10,000 to 49,999",Small cities and Rural,1.0,01420
1003891.0,Massachusetts,14.0,Call 3,Backside complete,1.10954976081848,John Edwards,Male,White,No,50-59,Independent,Somewhat conservative,Postgraduate study,"$100,000 or more",About the same,No one does,Protestant,No,Before that,The war in Iraq,He can defeat George W. Bush,Not at all important,Angry,He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Omit,Yes,Creates more jobs in your state,Omit,45-64,45-59,50-64,Not too/not at all important,College degree,Yes,"$50,000 or more",18-64,Independent,Conservative,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Omit,Omit,Last month/Before that,Omit,Omit,No,No,White,Boston area,"City over 500,000","City over 50,000",9.0,02114
1003892.0,Massachusetts,14.0,Call 3,Backside complete,1.33505165576935,John Edwards,Female,White,,65-74,Independent,Somewhat conservative,College graduate,"$50,000-$74,999",About the same,No one does,Catholic,No,Before that,Taxes,He stands up for what he believes,Not at all important,"Satisfied, but not enthusiastic",He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied only if Edwards is the nominee,Only John Edwards,No,Takes more jobs from your state,Only John Edwards,65 or over,60 or over,65 or over,Not too/not at all important,College degree,No,"$50,000 or more",65 or over,Independent,Conservative,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Edwards/Neither,White female,Only Edwards/Either,Only Edwards/Neither,Last month/Before that,Only Edwards/Either,Only Edwards/Neither,No,No,White,Boston area,"City over 500,000","City over 50,000",9.0,02114
1003900.0,Massachusetts,35.0,Call 3,Backside complete,1.05077910423279,John Kerry,Male,White,No,50-59,Democrat,Somewhat liberal,Postgraduate study,"$50,000-$74,999",Worse today,No one does,Catholic,No,Before that,Health care/Medicare,He stands up for what he believes,Somewhat important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Neither candidate,No,Creates more jobs in your state,Both candidates,45-64,45-59,50-64,Very/somewhat important,College degree,No,"$50,000 or more",18-64,Democrat,Liberal,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Kerry/Neither,Only Edwards/Neither,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,East,Suburbs,Suburbs,9.0,02027
1003915.0,Massachusetts,116.0,Call 3,Backside complete,1.10194742679596,John Edwards,Female,White,No,65-74,Independent,Moderate,College graduate,,About the same,No one does,Catholic,No,In the last week,Omit,He has a positive message,Not too important,"Dissatisfied, but not angry",He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied only if Edwards is the nominee,Only John Edwards,No,Creates more jobs in your state,Neither candidate,65 or over,60 or over,65 or over,Not too/not at all important,College degree,No,,65 or over,Independent,Moderate,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Edwards/Neither,White female,Only Edwards/Either,Only Edwards/Neither,Today/Last 3 days/Last week,Only Kerry/Neither,Only Edwards/Neither,No,No,White,Boston area,"City: 10,000 to 49,999",Small cities and Rural,7.0,01890
1003916.0,Massachusetts,116.0,Call 3,Backside complete,0.683920443058014,John Kerry,Female,White,No,45-49,Democrat,Somewhat liberal,College graduate,,Worse today,No one does,Catholic,No,Before that,Health care/Medicare,He cares about people like me,Somewhat important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied only if Kerry is the nominee,Only John Kerry,No,Takes more jobs from your state,Only John Kerry,45-64,45-59,40-49,Very/somewhat important,College degree,No,,18-64,Democrat,Liberal,Catholic,White Catholic,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White female,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,No,No,White,Boston area,"City: 10,000 to 49,999",Small cities and Rural,7.0,01890
1003937.0,Massachusetts,14.0,Call 3,Backside complete,0.837739586830139,John Kerry,Male,White,No,45-49,Independent,Moderate,Postgraduate study,"$100,000 or more",Worse today,No one does,None,Yes,Before that,The war in Iraq,He can defeat George W. Bush,Somewhat important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,No,Creates more jobs in your state,Only John Kerry,45-64,45-59,40-49,Very/somewhat important,College degree,No,"$50,000 or more",18-64,Independent,Moderate,None,White None,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,No,No,White,Boston area,"City over 500,000","City over 50,000",9.0,02114
1003938.0,Massachusetts,48.0,Call 3,Backside complete,1.10081613063812,John Kerry,Male,White,No,50-59,Independent,Somewhat liberal,Some college or associate degree,"$75,000-$99,999",Worse today,No one does,None,No,Before that,Economy/Jobs,He can defeat George W. Bush,Somewhat important,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,45-64,45-59,50-64,Very/somewhat important,No college degree,No,"$50,000 or more",18-64,Independent,Liberal,None,White None,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,East,"City: 10,000 to 49,999",Small cities and Rural,1.0,01420
1003939.0,Massachusetts,48.0,Call 3,Backside complete,1.10081613063812,John Kerry,Male,White,No,50-59,Democrat,Moderate,High school graduate,"$75,000-$99,999",About the same,"Yes, I do",Catholic,No,In the last month,Health care/Medicare,He can defeat George W. Bush,Somewhat important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied only if Kerry is the nominee,Both candidates,No,Takes more jobs from your state,Only John Kerry,45-64,45-59,50-64,Very/somewhat important,No college degree,No,"$50,000 or more",18-64,Democrat,Moderate,Catholic,White Catholic,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,White,East,"City: 10,000 to 49,999",Small cities and Rural,1.0,01420
1003945.0,Massachusetts,35.0,Call 3,Backside complete,1.05077910423279,John Kerry,Male,White,No,50-59,Democrat,Moderate,High school graduate,,About the same,"Yes, I do",Catholic,No,Before that,Economy/Jobs,He stands up for what he believes,Somewhat important,Angry,He can defeat George W. Bush in November,No legal recognition of gay couples' relationships,Satisfied if either one is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,45-64,45-59,50-64,Very/somewhat important,No college degree,No,,18-64,Democrat,Moderate,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,White,East,Suburbs,Suburbs,9.0,02027
