ID,STANUM,PRECINCT,CALL,BACKSIDE,WGT,dpres,SEX,RACE,LATINO,AGE9,PARTYID,PHIL5,EDUC,INCOME03,FINSIT,UNION4,RELIGION,ATTEND,nascar,issue,NEC,iraqtrps,gwbangr,gaymrrge,blncangr,kerryla,kerryvp,keryvals,nafta,voteconf,AGE,AGE60,AGE65,ATTEND2,ATTREL,COLLEDUC,INC50K,IRAQTRP2,kerrywin,KERYVAL2,NEC2,OVER65,PARTY,PHIL3,REL5,RELWHITE,SEXRACE,UNIONHH,UNIONVOT,votecnf2,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1067924.0,Louisiana,96.0,Call 2,Backside complete,0.60951554775238,John Kerry,Male,Black,,65-74,Democrat,Somewhat conservative,High school graduate,"$15,000-$29,999",Worse today,No one does,Catholic,More than once a week,No,Health care/Medicare,Poor,Withdraw some troops,Angry,No legal recognition of gay couples' relationships,"Satisfied, but not enthusiastic",Somewhat likely,Hillary Clinton,Somewhat,Had no effect on jobs in your state,Somewhat confident,65 or over,60 or over,65 or over,Weekly,Catholic/Attend weekly,No college degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,65 or over,Democrat,Conservative,Catholic,All others/Omits,Non-white male,No,No,Very/somewhat confident,Black,New Orleans area,"City: 50,000 to 500,000","City over 50,000",2.0,70115.0
1067928.0,Louisiana,117.0,Call 2,Backside complete,1.6679368019104,John Kerry,Male,Black,No,65-74,Democrat,Moderate,High school graduate,"Under $15,000",Worse today,No one does,Protestant,More than once a week,No,Education,Poor,Withdraw all troops,Angry,No legal recognition of gay couples' relationships,"Satisfied, but not enthusiastic",Not too likely,Dick Gephardt,A lot,Taken more jobs from your state,Not too confident,65 or over,60 or over,65 or over,Weekly,Protestant/Attend Weekly,No college degree,"Under $50,000",Withdraw some/all troops,Not too/Not at all likely,A lot/somewhat,Not so good/Poor,65 or over,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Non-white male,No,No,Not too/not at all confident,Black,Cajun country,Rural,Small cities and Rural,3.0,70148.0
1067930.0,Louisiana,100.0,Call 2,Backside complete,1.89095854759216,Other,Female,Black,No,25-29,Independent,Very conservative,College graduate,"Under $15,000",Better today,,None,More than once a week,No,Health care/Medicare,Poor,Withdraw all troops,"Dissatisfied, but not angry",No legal recognition of gay couples' relationships,"Satisfied, but not enthusiastic",Very likely,Mary Landrieu,Not at all,Had no effect on jobs in your state,Omit,17-29,17-29,25-29,Weekly,All others/Omits,College degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,Not much/Not at all,Not so good/Poor,17-64,Independent,Conservative,None,All others/Omits,Non-white female,,,Omit,Black,Protestant North,Rural,Small cities and Rural,5.0,71202.0
1067932.0,Louisiana,119.0,Call 2,Backside complete,0.907987534999847,Did not vote,Female,Black,No,40-44,Democrat,Very liberal,College graduate,"Under $15,000",About the same,No one does,Something else,More than once a week,No,Omit,Not so good,Keep the same number of troops,Omit,No legal recognition of gay couples' relationships,Omit,Not at all likely,Mary Landrieu,Not at all,Had no effect on jobs in your state,Not too confident,30-44,30-44,40-49,Weekly,All others/Omits,College degree,"Under $50,000",Send more/Keep the same number of troops,Not too/Not at all likely,Not much/Not at all,Not so good/Poor,17-64,Democrat,Liberal,Something else,All others/Omits,Non-white female,No,No,Not too/not at all confident,Black,Cajun country,Rural,Small cities and Rural,3.0,70068.0
1067933.0,Louisiana,24.0,Call 2,Backside complete,1.85015249252319,John Kerry,Male,White,No,75 or over,Democrat,Moderate,Postgraduate study,"$75,000-$99,999",Worse today,No one does,Other Christian,Once a week,Yes,Economy/Jobs,Not so good,Withdraw some troops,"Dissatisfied, but not angry",Gay couples allowed to legally form civil unions,"Satisfied, but not enthusiastic",Very likely,John Edwards,A lot,Taken more jobs from your state,Somewhat confident,65 or over,60 or over,65 or over,Weekly,Protestant/Attend Weekly,College degree,"$50,000 or more",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,65 or over,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,White male,No,No,Very/somewhat confident,White,Protestant North,"City: 50,000 to 500,000","City over 50,000",6.0,70808.0
1067936.0,Louisiana,96.0,Call 2,Backside not complete,0.499497652053833,John Kerry,Male,Black,No,50-59,,,,,,,,,,Health care/Medicare,,Withdraw all troops,"Dissatisfied, but not angry",,Enthusaistic,Not too likely,Hillary Clinton,,Had no effect on jobs in your state,,45-64,45-59,50-64,,,,,Withdraw some/all troops,Not too/Not at all likely,,,17-64,,,,,Non-white male,,,,Black,New Orleans area,"City: 50,000 to 500,000","City over 50,000",2.0,70115.0
1067938.0,Louisiana,130.0,Call 2,Backside complete,0.827742397785187,John Kerry,Male,White,,45-49,Republican,Somewhat conservative,College graduate,"$75,000-$99,999",About the same,No one does,Catholic,Once a week,No,Education,Good,Send more troops,Enthusaistic,Gay couples allowed to legally form civil unions,"Satisfied, but not enthusiastic",Not too likely,Hillary Clinton,Not at all,Taken more jobs from your state,Very confident,45-64,45-59,40-49,Weekly,Catholic/Attend weekly,College degree,"$50,000 or more",Send more/Keep the same number of troops,Not too/Not at all likely,Not much/Not at all,Excellent/Good,17-64,Republican,Conservative,Catholic,White Catholic,White male,No,No,Very/somewhat confident,White,Protestant North,Rural,Small cities and Rural,1.0,70458.0
1067942.0,Louisiana,117.0,Call 2,Backside complete,1.57156014442444,John Edwards,Female,Black,No,40-44,Democrat,Somewhat liberal,Some college or associate degree,"$15,000-$29,999",About the same,No one does,Protestant,More than once a week,No,Health care/Medicare,Poor,Withdraw all troops,"Dissatisfied, but not angry",No legal recognition of gay couples' relationships,Enthusaistic,Very likely,Hillary Clinton,A lot,Taken more jobs from your state,Somewhat confident,30-44,30-44,40-49,Weekly,Protestant/Attend Weekly,No college degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,17-64,Democrat,Liberal,Protestant/Other Christian,All others/Omits,Non-white female,No,No,Very/somewhat confident,Black,Cajun country,Rural,Small cities and Rural,3.0,70148.0
1067944.0,Louisiana,100.0,Call 2,Backside complete,1.63261044025421,John Edwards,Male,Black,,25-29,Democrat,Moderate,College graduate,"Under $15,000",About the same,No one does,Something else,Once a week,,Economy/Jobs,Not so good,Withdraw all troops,Angry,No legal recognition of gay couples' relationships,Enthusaistic,Very likely,Hillary Clinton,Somewhat,Omit,Very confident,17-29,17-29,25-29,Weekly,All others/Omits,College degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,17-64,Democrat,Moderate,Something else,All others/Omits,Non-white male,No,No,Very/somewhat confident,Black,Protestant North,Rural,Small cities and Rural,5.0,71202.0
1067946.0,Louisiana,119.0,Call 2,Backside complete,0.83550637960434,John Kerry,Female,Hispanic/Latino,Yes,40-44,Democrat,Moderate,Postgraduate study,"$100,000 or more",Worse today,No one does,Catholic,A few times a month,No,Economy/Jobs,Not so good,Withdraw some troops,"Dissatisfied, but not angry",Gay couples allowed to legally form civil unions,Enthusaistic,Somewhat likely,John Edwards,Somewhat,Taken more jobs from your state,Very confident,30-44,30-44,40-49,Occasionally,Catholic/Do not attend weekly,College degree,"$50,000 or more",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,17-64,Democrat,Moderate,Catholic,All others/Omits,Non-white female,No,No,Very/somewhat confident,,Cajun country,Rural,Small cities and Rural,3.0,70068.0
1067947.0,Louisiana,24.0,Call 2,Backside complete,1.79213786125183,John Kerry,Male,White,No,45-49,,,,,Better today,,,Omit,,Economy/Jobs,Poor,Withdraw some troops,"Dissatisfied, but not angry",Gay couples allowed to legally marry,"Satisfied, but not enthusiastic",Very likely,John Edwards,Somewhat,Had no effect on jobs in your state,Omit,45-64,45-59,40-49,Omit,All others/Omits,,,Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,17-64,,,,All others/Omits,White male,,,Omit,White,Protestant North,"City: 50,000 to 500,000","City over 50,000",6.0,70808.0
1067948.0,Louisiana,118.0,Call 2,Backside complete,0.615507304668427,Howard Dean,Female,Black,No,60-64,Independent,Somewhat conservative,Some college or associate degree,"$50,000-$74,999",Better today,"Yes, I do",Something else,More than once a week,No,Taxes,Excellent,Withdraw all troops,"Satisfied, but not enthusiastic",Gay couples allowed to legally form civil unions,"Satisfied, but not enthusiastic",Somewhat likely,Mary Landrieu,A lot,Created more jobs in your state,Very confident,45-64,60 or over,50-64,Weekly,All others/Omits,No college degree,"$50,000 or more",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Excellent/Good,17-64,Independent,Conservative,Something else,All others/Omits,Non-white female,"Yes, I am or someone in household is",Yes I am,Very/somewhat confident,Black,Cajun country,Rural,Small cities and Rural,3.0,70068.0
1067953.0,Louisiana,96.0,Call 2,Backside complete,0.523603796958923,John Kerry,Female,Black,,40-44,Democrat,Moderate,Some college or associate degree,"$15,000-$29,999",About the same,No one does,Catholic,Never,No,Economy/Jobs,Not so good,Withdraw all troops,"Dissatisfied, but not angry",Gay couples allowed to legally marry,Enthusaistic,Very likely,Hillary Clinton,Omit,Omit,Not too confident,30-44,30-44,40-49,Never,Catholic/Do not attend weekly,No college degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,Omit,Not so good/Poor,17-64,Democrat,Moderate,Catholic,All others/Omits,Non-white female,No,No,Not too/not at all confident,Black,New Orleans area,"City: 50,000 to 500,000","City over 50,000",2.0,70115.0
1067958.0,Louisiana,100.0,Call 2,Backside complete,1.35451209545135,John Kerry,Male,Black,No,30-39,Democrat,,High school graduate,"$50,000-$74,999",About the same,No one does,None,A few times a month,No,Economy/Jobs,Poor,Withdraw all troops,Angry,Omit,"Dissatisfied, but not angry",Very likely,Omit,A lot,Created more jobs in your state,Somewhat confident,30-44,30-44,30-39,Occasionally,All others/Omits,No college degree,"$50,000 or more",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,17-64,Democrat,,None,All others/Omits,Non-white male,No,No,Very/somewhat confident,Black,Protestant North,Rural,Small cities and Rural,5.0,71202.0
1067961.0,Louisiana,119.0,Call 2,Backside not complete,1.26274704933167,John Kerry,Male,White,,65-74,,,,,,,,,,Omit,,Withdraw all troops,"Dissatisfied, but not angry",,Enthusaistic,Very likely,John Edwards,,Taken more jobs from your state,,65 or over,60 or over,65 or over,,,,,Withdraw some/all troops,Very/somewhat likely,,,65 or over,,,,,White male,,,,White,Cajun country,Rural,Small cities and Rural,3.0,70068.0
1067963.0,Louisiana,118.0,Call 2,Backside complete,0.575587928295136,John Kerry,Female,White,No,50-59,Republican,Very liberal,Some college or associate degree,"$15,000-$29,999",Better today,"Yes, I do",Catholic,More than once a week,No,Taxes,Excellent,Send more troops,"Satisfied, but not enthusiastic",Gay couples allowed to legally form civil unions,"Satisfied, but not enthusiastic",Very likely,Mary Landrieu,A lot,Created more jobs in your state,Very confident,45-64,45-59,50-64,Weekly,Catholic/Attend weekly,No college degree,"Under $50,000",Send more/Keep the same number of troops,Very/somewhat likely,A lot/somewhat,Excellent/Good,17-64,Republican,Liberal,Catholic,White Catholic,White female,"Yes, I am or someone in household is",Yes I am,Very/somewhat confident,White,Cajun country,Rural,Small cities and Rural,3.0,70068.0
1067964.0,Louisiana,118.0,Call 2,Backside complete,0.575587928295136,John Kerry,Female,White,No,40-44,Republican,Very liberal,Some college or associate degree,"$50,000-$74,999",Better today,"Yes, I do",Other Christian,Once a week,No,Taxes,Excellent,Withdraw some troops,"Satisfied, but not enthusiastic",Gay couples allowed to legally form civil unions,"Satisfied, but not enthusiastic",Very likely,Mary Landrieu,A lot,Created more jobs in your state,Very confident,30-44,30-44,40-49,Weekly,Protestant/Attend Weekly,No college degree,"$50,000 or more",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Excellent/Good,17-64,Republican,Liberal,Protestant/Other Christian,White Protestant/Other Christian,White female,"Yes, I am or someone in household is",Yes I am,Very/somewhat confident,White,Cajun country,Rural,Small cities and Rural,3.0,70068.0
1067966.0,Louisiana,96.0,Call 2,Backside complete,0.491068959236145,Did not vote,Male,Black,No,45-49,Independent,Very liberal,High school graduate,"Under $15,000",Worse today,No one does,Catholic,More than once a week,Yes,Health care/Medicare,Poor,Withdraw all troops,"Dissatisfied, but not angry",No legal recognition of gay couples' relationships,"Satisfied, but not enthusiastic",Very likely,Mary Landrieu,Not much,Taken more jobs from your state,Somewhat confident,45-64,45-59,40-49,Weekly,Catholic/Attend weekly,No college degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,Not much/Not at all,Not so good/Poor,17-64,Independent,Liberal,Catholic,All others/Omits,Non-white male,No,No,Very/somewhat confident,Black,New Orleans area,"City: 50,000 to 500,000","City over 50,000",2.0,70115.0
1067968.0,Louisiana,130.0,Call 2,Backside complete,0.867689967155457,John Kerry,Female,White,,45-49,Republican,Somewhat conservative,College graduate,"$75,000-$99,999",About the same,No one does,Catholic,Once a week,No,Education,Good,Send more troops,Enthusaistic,Gay couples allowed to legally form civil unions,"Satisfied, but not enthusiastic",Not too likely,Hillary Clinton,Not at all,Taken more jobs from your state,Very confident,45-64,45-59,40-49,Weekly,Catholic/Attend weekly,College degree,"$50,000 or more",Send more/Keep the same number of troops,Not too/Not at all likely,Not much/Not at all,Excellent/Good,17-64,Republican,Conservative,Catholic,White Catholic,White female,No,No,Very/somewhat confident,White,Protestant North,Rural,Small cities and Rural,1.0,70458.0
1067975.0,Louisiana,119.0,Call 2,Backside complete,1.08476185798645,John Kerry,Female,White,No,40-44,Independent,Moderate,Postgraduate study,"$30,000-$49,999",About the same,No one does,Catholic,A few times a year,No,Health care/Medicare,Not so good,Send more troops,Angry,Gay couples allowed to legally marry,Enthusaistic,Somewhat likely,Mary Landrieu,Somewhat,Taken more jobs from your state,Very confident,30-44,30-44,40-49,Occasionally,Catholic/Do not attend weekly,College degree,"Under $50,000",Send more/Keep the same number of troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,17-64,Independent,Moderate,Catholic,White Catholic,White female,No,No,Very/somewhat confident,White,Cajun country,Rural,Small cities and Rural,3.0,70068.0
1067976.0,Louisiana,118.0,Call 2,Backside complete,0.497107654809952,John Kerry,Female,Black,No,30-39,Republican,Very liberal,Some college or associate degree,"$15,000-$29,999",Better today,"Yes, I do",Other Christian,More than once a week,No,Taxes,Excellent,Send more troops,"Satisfied, but not enthusiastic",Gay couples allowed to legally form civil unions,"Satisfied, but not enthusiastic",Very likely,Mary Landrieu,A lot,Created more jobs in your state,Very confident,30-44,30-44,30-39,Weekly,Protestant/Attend Weekly,No college degree,"Under $50,000",Send more/Keep the same number of troops,Very/somewhat likely,A lot/somewhat,Excellent/Good,17-64,Republican,Liberal,Protestant/Other Christian,All others/Omits,Non-white female,"Yes, I am or someone in household is",Yes I am,Very/somewhat confident,Black,Cajun country,Rural,Small cities and Rural,3.0,70068.0
