ID,STANUM,PRECINCT,CALL,BACKSIDE,WGT,DPRES,SEX,RACE,MEXICAN,AGE9,PARTYID,PHIL5,EDUC,INCOME03,FINSIT,UNION4,RELIGION,ATTEND,nascar,ISSUE,NEC,iraqtrps,gwbangr,gaymrrge,perrangr,KERRYTX,kerryvp,keryvals,nafta,voteconf,AGE,AGE60,AGE65,ATTEND2,ATTREL,COLLEDUC,INC50K,IRAQTRP2,kerrywin,KERYVAL2,NEC2,OVER65,PARTY,PHIL3,REL5,RELWHITE,SEXRACE,UNIONHH,UNIONVOT,votecnf2,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1068042.0,Texas,155.0,Call 2,Backside complete,1.46555387973785,John Kerry,Female,White,No,75 or over,Democrat,Moderate,Postgraduate study,"$50,000-$74,999",About the same,No one does,Protestant,Once a week,No,Omit,Not so good,Omit,Angry,Gay couples allowed to legally form civil unions,Angry,Not too likely,John Edwards,A lot,Omit,Somewhat confident,65 or over,60 or over,65 or over,Weekly,Protestant/Attend Weekly,College degree,"$50,000 or more",Omit,Not too/Not at all likely,A lot/somewhat,Not so good/Poor,65 or over,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,White female,No,No,Very/somewhat confident,White,East,Rural,Small cities and Rural,1.0,75410.0
1068044.0,Texas,28.0,Call 2,Backside complete,1.57275688648224,John Kerry,Female,White,No,65-74,Independent,Moderate,Some college or associate degree,"$50,000-$74,999",Worse today,"Yes, I do and someone else does",Protestant,A few times a year,No,Economy/Jobs,Not so good,Keep the same number of troops,Angry,No legal recognition of gay couples' relationships,Omit,Somewhat likely,Hillary Clinton,Somewhat,Taken more jobs from your state,Very confident,65 or over,60 or over,65 or over,Occasionally,Protestant/Do not attend weekly,No college degree,"$50,000 or more",Send more/Keep the same number of troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,65 or over,Independent,Moderate,Protestant/Other Christian,White Protestant/Other Christian,White female,"Yes, I am or someone in household is",Yes I am,Very/somewhat confident,White,East,"City: 50,000 to 500,000","City over 50,000",3.0,75075.0
1068045.0,Texas,6.0,Call 2,Backside complete,1.51469016075134,John Kerry,Male,Hispanic/Latino,Yes,60-64,Democrat,Somewhat liberal,Some college or associate degree,"$15,000-$29,999",Worse today,No one does,Protestant,A few times a month,No,Health care/Medicare,Not so good,Withdraw some troops,Angry,No legal recognition of gay couples' relationships,Angry,Very likely,Bill Richardson,A lot,Taken more jobs from your state,Somewhat confident,45-64,60 or over,50-64,Occasionally,Protestant/Do not attend weekly,No college degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Liberal,Protestant/Other Christian,All others/Omits,Non-white male,No,No,Very/somewhat confident,Hispanic/Latino,Hispanic/South,"City over 500,000","City over 50,000",20.0,78250.0
1068048.0,Texas,155.0,Call 2,Backside complete,1.57456231117249,John Edwards,Male,White,No,50-59,Independent,Very liberal,High school graduate,"$30,000-$49,999",Worse today,No one does,,Once a week,Yes,Economy/Jobs,Not so good,Withdraw all troops,"Dissatisfied, but not angry",No legal recognition of gay couples' relationships,"Dissatisfied, but not angry",Very likely,Bob Graham,Somewhat,Taken more jobs from your state,Very confident,45-64,45-59,50-64,Weekly,All others/Omits,No college degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Independent,Liberal,,All others/Omits,White male,No,No,Very/somewhat confident,White,East,Rural,Small cities and Rural,1.0,75410.0
1068049.0,Texas,131.0,Call 2,Backside complete,0.488988935947418,John Kerry,Male,Black,No,60-64,Democrat,Moderate,Did not complete high school,"$15,000-$29,999",About the same,No one does,Something else,A few times a month,,Health care/Medicare,Not so good,Keep the same number of troops,"Dissatisfied, but not angry",No legal recognition of gay couples' relationships,"Dissatisfied, but not angry",Somewhat likely,Dick Gephardt,Somewhat,Taken more jobs from your state,Somewhat confident,45-64,60 or over,50-64,Occasionally,All others/Omits,No college degree,"Under $50,000",Send more/Keep the same number of troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Moderate,Something else,All others/Omits,Non-white male,No,No,Very/somewhat confident,Black,Dallas/Ft. Worth,"City over 500,000","City over 50,000",24.0,76119.0
1068051.0,Texas,66.0,Call 2,Backside complete,1.07355666160583,John Kerry,Male,White,,75 or over,Independent,Somewhat conservative,High school graduate,"$75,000-$99,999",Better today,"Yes, I do",Protestant,Never,No,Economy/Jobs,Good,Keep the same number of troops,"Satisfied, but not enthusiastic",Gay couples allowed to legally form civil unions,Angry,Somewhat likely,John Edwards,Somewhat,Omit,Very confident,65 or over,60 or over,65 or over,Never,Protestant/Do not attend weekly,No college degree,"$50,000 or more",Send more/Keep the same number of troops,Very/somewhat likely,A lot/somewhat,Excellent/Good,65 or over,Independent,Conservative,Protestant/Other Christian,White Protestant/Other Christian,White male,"Yes, I am or someone in household is",Yes I am,Very/somewhat confident,White,East,"City: 50,000 to 500,000","City over 50,000",9.0,77551.0
1068054.0,Texas,28.0,Call 2,Backside complete,1.56558036804199,John Kerry,Male,Hispanic/Latino,Yes,18-24,Democrat,Very liberal,Some college or associate degree,"$75,000-$99,999",About the same,"Yes, someone else does",Catholic,A few times a year,No,Education,Not so good,Omit,"Dissatisfied, but not angry",Gay couples allowed to legally marry,Omit,Somewhat likely,Wesley Clark,Somewhat,Omit,Somewhat confident,18-29,18-29,18-24,Occasionally,Catholic/Do not attend weekly,No college degree,"$50,000 or more",Omit,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Liberal,Catholic,All others/Omits,Non-white male,"Yes, I am or someone in household is",No,Very/somewhat confident,Hispanic/Latino,East,"City: 50,000 to 500,000","City over 50,000",3.0,75075.0
1068055.0,Texas,6.0,Call 2,Backside complete,1.47057974338531,John Kerry,Male,Hispanic/Latino,Yes,30-39,Democrat,Somewhat liberal,College graduate,"$100,000 or more",Better today,"Yes, someone else does",None,A few times a year,No,Education,Poor,Send more troops,Angry,Gay couples allowed to legally form civil unions,"Dissatisfied, but not angry",Somewhat likely,John Edwards,A lot,Had no effect on jobs in your state,Not too confident,30-44,30-44,30-39,Occasionally,All others/Omits,College degree,"$50,000 or more",Send more/Keep the same number of troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Liberal,None,All others/Omits,Non-white male,"Yes, I am or someone in household is",No,Not too/not at all confident,Hispanic/Latino,Hispanic/South,"City over 500,000","City over 50,000",20.0,78250.0
1068058.0,Texas,91.0,Call 2,Backside complete,0.467155963182449,John Kerry,Male,Black,,65-74,Democrat,Somewhat liberal,,"$75,000-$99,999",Worse today,"Yes, I do",Protestant,More than once a week,No,Health care/Medicare,Not so good,Send more troops,"Dissatisfied, but not angry",Gay couples allowed to legally form civil unions,"Dissatisfied, but not angry",Somewhat likely,Hillary Clinton,Somewhat,Taken more jobs from your state,Somewhat confident,65 or over,60 or over,65 or over,Weekly,Protestant/Attend Weekly,,"$50,000 or more",Send more/Keep the same number of troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,65 or over,Democrat,Liberal,Protestant/Other Christian,All others/Omits,Non-white male,"Yes, I am or someone in household is",Yes I am,Very/somewhat confident,Black,Houston,"City over 500,000","City over 50,000",18.0,77021.0
1068059.0,Texas,91.0,Call 2,Backside complete,0.440689325332642,John Kerry,Male,White,,65-74,Something Else,Moderate,College graduate,,Worse today,"Yes, I do",Protestant,A few times a month,No,Omit,Poor,Send more troops,"Dissatisfied, but not angry",No legal recognition of gay couples' relationships,"Satisfied, but not enthusiastic",Very likely,Omit,A lot,Taken more jobs from your state,Very confident,65 or over,60 or over,65 or over,Occasionally,Protestant/Do not attend weekly,College degree,,Send more/Keep the same number of troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,65 or over,Independent,Moderate,Protestant/Other Christian,White Protestant/Other Christian,White male,"Yes, I am or someone in household is",Yes I am,Very/somewhat confident,White,Houston,"City over 500,000","City over 50,000",18.0,77021.0
1068061.0,Texas,155.0,Call 2,Backside not complete,1.35760521888733,Al Sharpton,Male,White,No,40-44,,,,,,,,,,Health care/Medicare,,Withdraw some troops,"Satisfied, but not enthusiastic",,"Satisfied, but not enthusiastic",Somewhat likely,Omit,,Taken more jobs from your state,,30-44,30-44,40-49,,,,,Withdraw some/all troops,Very/somewhat likely,,,18-64,,,,,White male,,,,White,East,Rural,Small cities and Rural,1.0,75410.0
1068064.0,Texas,28.0,Call 2,Backside not complete,1.57275688648224,John Kerry,Female,White,No,75 or over,,,,,,,,,,Economy/Jobs,,Withdraw all troops,Angry,,Omit,Very likely,Hillary Clinton,,Had no effect on jobs in your state,,65 or over,60 or over,65 or over,,,,,Withdraw some/all troops,Very/somewhat likely,,,65 or over,,,,,White female,,,,White,East,"City: 50,000 to 500,000","City over 50,000",3.0,75075.0
1068065.0,Texas,28.0,Call 2,Backside complete,1.57275688648224,John Kerry,Male,White,No,50-59,Independent,Moderate,College graduate,"$30,000-$49,999",Worse today,No one does,Catholic,A few times a year,Yes,Economy/Jobs,Not so good,Send more troops,"Dissatisfied, but not angry",Gay couples allowed to legally form civil unions,"Dissatisfied, but not angry",Very likely,John Edwards,A lot,Taken more jobs from your state,Somewhat confident,45-64,45-59,50-64,Occasionally,Catholic/Do not attend weekly,College degree,"Under $50,000",Send more/Keep the same number of troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Independent,Moderate,Catholic,White Catholic,White male,No,No,Very/somewhat confident,White,East,"City: 50,000 to 500,000","City over 50,000",3.0,75075.0
1068066.0,Texas,6.0,Call 2,Backside complete,1.37732017040253,John Kerry,Female,Hispanic/Latino,Yes,45-49,Democrat,Somewhat conservative,High school graduate,"$15,000-$29,999",About the same,No one does,Catholic,Once a week,Yes,Omit,Good,Withdraw some troops,"Dissatisfied, but not angry",Omit,Angry,Somewhat likely,Hillary Clinton,Omit,Omit,Very confident,45-64,45-59,40-49,Weekly,Catholic/Attend weekly,No college degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,Omit,Excellent/Good,18-64,Democrat,Conservative,Catholic,All others/Omits,Non-white female,No,No,Very/somewhat confident,Hispanic/Latino,Hispanic/South,"City over 500,000","City over 50,000",20.0,78250.0
1068067.0,Texas,6.0,Call 2,Backside complete,1.57275688648224,John Kerry,Male,Black,No,50-59,Democrat,Somewhat conservative,College graduate,"$50,000-$74,999",Worse today,No one does,Protestant,Once a week,No,Health care/Medicare,Not so good,Withdraw some troops,"Dissatisfied, but not angry",Gay couples allowed to legally form civil unions,Angry,Very likely,Wesley Clark,Somewhat,Taken more jobs from your state,Somewhat confident,45-64,45-59,50-64,Weekly,Protestant/Attend Weekly,College degree,"$50,000 or more",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Conservative,Protestant/Other Christian,All others/Omits,Non-white male,No,No,Very/somewhat confident,Black,Hispanic/South,"City over 500,000","City over 50,000",20.0,78250.0
1068068.0,Texas,84.0,Call 2,Backside complete,1.18204402923584,John Kerry,Female,White,No,40-44,Democrat,Very liberal,Some college or associate degree,"$30,000-$49,999",About the same,No one does,Something else,A few times a year,No,Economy/Jobs,Poor,Withdraw some troops,Angry,Gay couples allowed to legally marry,Angry,Very likely,John Edwards,Somewhat,Taken more jobs from your state,Not too confident,30-44,30-44,40-49,Occasionally,All others/Omits,No college degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Liberal,Something else,White Something else,White female,No,No,Not too/not at all confident,White,Houston,"City over 500,000","City over 50,000",31.0,77041.0
1068070.0,Texas,91.0,Call 2,Backside complete,0.428049564361572,John Kerry,Female,Black,No,65-74,Democrat,Moderate,High school graduate,"$15,000-$29,999",Worse today,No one does,Other Christian,Once a week,No,Omit,Not so good,Withdraw all troops,"Dissatisfied, but not angry",No legal recognition of gay couples' relationships,"Dissatisfied, but not angry",Very likely,John Edwards,Somewhat,Had no effect on jobs in your state,Somewhat confident,65 or over,60 or over,65 or over,Weekly,Protestant/Attend Weekly,No college degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,65 or over,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Non-white female,No,No,Very/somewhat confident,Black,Houston,"City over 500,000","City over 50,000",18.0,77021.0
1068071.0,Texas,66.0,Call 2,Backside complete,0.652655363082886,Howard Dean,Female,White,No,50-59,Republican,Moderate,Some college or associate degree,"$50,000-$74,999",About the same,No one does,Protestant,Once a week,No,Economy/Jobs,Poor,Withdraw some troops,"Dissatisfied, but not angry",Gay couples allowed to legally form civil unions,"Dissatisfied, but not angry",Very likely,Wesley Clark,Somewhat,Taken more jobs from your state,Somewhat confident,45-64,45-59,50-64,Weekly,Protestant/Attend Weekly,No college degree,"$50,000 or more",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Republican,Moderate,Protestant/Other Christian,White Protestant/Other Christian,White female,No,No,Very/somewhat confident,White,East,"City: 50,000 to 500,000","City over 50,000",9.0,77551.0
1068078.0,Texas,66.0,Call 2,Backside complete,1.57456231117249,Other,Male,White,No,40-44,Republican,Moderate,Some college or associate degree,,Better today,No one does,Catholic,A few times a year,Yes,Education,Good,Withdraw some troops,Enthusaistic,No legal recognition of gay couples' relationships,"Satisfied, but not enthusiastic",Not at all likely,Dick Gephardt,Not much,Taken more jobs from your state,Very confident,30-44,30-44,40-49,Occasionally,Catholic/Do not attend weekly,No college degree,,Withdraw some/all troops,Not too/Not at all likely,Not much/Not at all,Excellent/Good,18-64,Republican,Moderate,Catholic,White Catholic,White male,No,No,Very/somewhat confident,White,East,"City: 50,000 to 500,000","City over 50,000",9.0,77551.0
1068079.0,Texas,91.0,Call 2,Backside complete,0.440269321203232,John Kerry,Male,Black,No,45-49,Independent,Moderate,College graduate,"$50,000-$74,999",Worse today,No one does,Protestant,More than once a week,No,Economy/Jobs,Poor,Withdraw all troops,Angry,Gay couples allowed to legally marry,Angry,Somewhat likely,John Edwards,Somewhat,Taken more jobs from your state,Somewhat confident,45-64,45-59,40-49,Weekly,Protestant/Attend Weekly,College degree,"$50,000 or more",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Independent,Moderate,Protestant/Other Christian,All others/Omits,Non-white male,No,No,Very/somewhat confident,Black,Houston,"City over 500,000","City over 50,000",18.0,77021.0
1068080.0,Texas,84.0,Call 2,Backside complete,1.29993772506714,John Kerry,Male,Hispanic/Latino,Yes,60-64,Democrat,Moderate,High school graduate,"Under $15,000",Worse today,No one does,Catholic,Once a week,No,Economy/Jobs,Not so good,Withdraw some troops,"Satisfied, but not enthusiastic",No legal recognition of gay couples' relationships,"Satisfied, but not enthusiastic",Very likely,Bill Richardson,Somewhat,Had no effect on jobs in your state,Very confident,45-64,60 or over,50-64,Weekly,Catholic/Attend weekly,No college degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Moderate,Catholic,All others/Omits,Non-white male,No,No,Very/somewhat confident,Hispanic/Latino,Houston,"City over 500,000","City over 50,000",31.0,77041.0
