ID,STANUM,PRECINCT,CALL,BACKSIDE,WGT,DPRES,SEX,RACE,LATINO,AGE9,PARTYID,PHIL5,EDUC,INCOME03,FINSIT,UNION4,veteran,RELIGION,ATTEND,EMPLOY,VISITWEB,TIMEPRI,issue,qual,NEC,IRAQAPP,BREAKPRI,BUSHANGR,BEATBUSH,satkerry,AGE,AGE60,AGE65,ATTEND2,ATTREL,BREAK2,COLLEDUC,EMPWMN,iraq2,MILHH,MILVOTE,NEC2,OVER65,PARTY,PHIL3,REL5,RELWHITE,SATKERR2,SEXRACE,TIMEPRI2,UNIONHH,UNIONVOT,VISWEB2,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
670863.0,Missouri,23.0,Call 2,Backside complete,1.76266205310822,John Kerry,Female,White,No,50-59,Democrat,Very conservative,High school graduate,"$30,000-$49,999",Worse today,No one does,"Yes, someone else has",Other Christian,A few times a month,Not working and not looking for work,Never,In the last three days,Economy/Jobs,He has the right experience,Poor,Somewhat approve,Not at all important,"Dissatisfied, but not angry",He agrees with you on the major issues,Very satisfied,45-64,45-59,50-64,Occasionally,Protestant/Do not attend weekly,Not too/Not at all important,No college degree,Unemployed women,Strongly/Somewhat approve,"Yes, I have or someone in household has",No,Not so good/Poor,18-64,Democrat,Conservative,Protestant/Other Christian,White Protestant/Other Christian,Very/somewhat satisfied,White female,Today/Last 3 days/Last week,No,No,Rarely/Never,White,Southwest,Suburbs,Suburbs,7.0,65631.0
670864.0,Missouri,14.0,Call 2,Backside complete,1.71742606163025,John Kerry,Female,White,No,65-74,Democrat,Moderate,Postgraduate study,"$15,000-$29,999",About the same,No one does,"Yes, someone else has",Protestant,More than once a week,Not working and not looking for work,Never,In the last week,Economy/Jobs,He can defeat George W. Bush,Not so good,Somewhat disapprove,Not too important,"Dissatisfied, but not angry",He agrees with you on the major issues,Very satisfied,65 or over,60 or over,65 or over,Weekly,Protestant/Attend Weekly,Not too/Not at all important,College degree,Unemployed women,Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,65 or over,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Very/somewhat satisfied,White female,Today/Last 3 days/Last week,No,No,Rarely/Never,White,North & Southeast,"City: 10,000 to 49,999",Small cities and Rural,8.0,63901.0
670868.0,Missouri,94.0,Call 2,Backside complete,0.815893828868866,Did not vote,Male,White,No,65-74,Republican,Somewhat conservative,Some college or associate degree,"$75,000-$99,999",About the same,No one does,"Yes, I have",Protestant,More than once a week,Employed part-time,Never,Before that,National security/Terrorism,He has a positive message,Good,Strongly approve,Very important,Enthusaistic,He agrees with you on the major issues,Very dissatisfied,65 or over,60 or over,65 or over,Weekly,Protestant/Attend Weekly,Very/somewhat important,No college degree,All others/Omits,Strongly/Somewhat approve,"Yes, I have or someone in household has","Yes, I have",Excellent/Good,65 or over,Republican,Conservative,Protestant/Other Christian,White Protestant/Other Christian,Somewhat/very dissatisfied,White male,Last month/Before that,No,No,Rarely/Never,White,St. Louis suburbs,Suburbs,Suburbs,2.0,63026.0
670869.0,Missouri,94.0,Call 2,Backside complete,0.688000738620758,John Kerry,Male,White,No,45-49,Independent,Moderate,Some college or associate degree,"$75,000-$99,999",About the same,"Yes, I do",No one has,Catholic,Once a week,Employed full-time,Never,In the last month,Economy/Jobs,He cares about people like me,Not so good,Strongly disapprove,Somewhat important,"Dissatisfied, but not angry",He agrees with you on the major issues,Very satisfied,45-64,45-59,40-49,Weekly,Catholic/Attend weekly,Very/somewhat important,No college degree,All others/Omits,Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Independent,Moderate,Catholic,White Catholic,Very/somewhat satisfied,White male,Last month/Before that,"Yes, I am or someone in household is",Yes I am,Rarely/Never,White,St. Louis suburbs,Suburbs,Suburbs,2.0,63026.0
670870.0,Missouri,98.0,Call 2,Backside complete,0.867718040943146,John Kerry,Female,White,,60-64,Democrat,Moderate,High school graduate,"$15,000-$29,999",Worse today,"Yes, someone else does","Yes, someone else has",Catholic,Once a week,Employed part-time,Never,Today,Economy/Jobs,He can defeat George W. Bush,Poor,Somewhat disapprove,Very important,Angry,He can defeat George W. Bush in November,Very satisfied,45-64,60 or over,50-64,Weekly,Catholic/Attend weekly,Very/somewhat important,No college degree,Employed women,Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,18-64,Democrat,Moderate,Catholic,White Catholic,Very/somewhat satisfied,White female,Today/Last 3 days/Last week,"Yes, I am or someone in household is",No,Rarely/Never,White,St. Louis suburbs,Suburbs,Suburbs,1.0,63043.0
670873.0,Missouri,76.0,Call 2,Backside complete,0.623094975948334,John Kerry,Male,White,No,60-64,Democrat,Somewhat conservative,High school graduate,"$30,000-$49,999",Worse today,No one does,"Yes, I have",Catholic,Once a week,Not working and not looking for work,Frequently,In the last month,Health care/Medicare,He has the right experience,Poor,Somewhat disapprove,Very important,Angry,He agrees with you on the major issues,Very satisfied,45-64,60 or over,50-64,Weekly,Catholic/Attend weekly,Very/somewhat important,No college degree,All others/Omits,Somewhat/Strongly disapprove,"Yes, I have or someone in household has","Yes, I have",Not so good/Poor,18-64,Democrat,Conservative,Catholic,White Catholic,Very/somewhat satisfied,White male,Last month/Before that,No,No,Frequently/Occasionally,White,St. Louis suburbs,Suburbs,Suburbs,2.0,63376.0
670876.0,Missouri,105.0,Call 2,Backside complete,0.695547819137573,John Kerry,Male,White,No,60-64,Democrat,Very liberal,Postgraduate study,"$50,000-$74,999",Worse today,No one does,No one has,None,A few times a month,Employed full-time,Never,Today,The war in Iraq,He can defeat George W. Bush,Poor,Strongly disapprove,Not at all important,Angry,He can defeat George W. Bush in November, Somewhat satisfied,45-64,60 or over,50-64,Occasionally,All others/Omits,Not too/Not at all important,College degree,All others/Omits,Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Democrat,Liberal,None,White None,Very/somewhat satisfied,White male,Today/Last 3 days/Last week,No,No,Rarely/Never,White,St. Louis suburbs,Suburbs,Suburbs,1.0,63146.0
670878.0,Missouri,108.0,Call 2,Backside complete,0.441172778606415,John Kerry,Female,White,No,60-64,Democrat,Somewhat liberal,Postgraduate study,"$50,000-$74,999",Better today,No one does,No one has,Catholic,Once a week,Employed full-time,Never,In the last month,The war in Iraq,He has the right experience,Not so good,Strongly disapprove,Somewhat important,Angry,He agrees with you on the major issues,Very satisfied,45-64,60 or over,50-64,Weekly,Catholic/Attend weekly,Very/somewhat important,College degree,Employed women,Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Democrat,Liberal,Catholic,White Catholic,Very/somewhat satisfied,White female,Last month/Before that,No,No,Rarely/Never,White,St. Louis City,"City: 50,000 to 500,000","City over 50,000",1.0,63112.0
670884.0,Missouri,94.0,Call 2,Backside complete,0.642111361026764,John Kerry,Female,White,,65-74,Democrat,Moderate,High school graduate,"$15,000-$29,999",Worse today,No one does,No one has,Other Christian,A few times a month,Employed part-time,Never,In the last three days,Economy/Jobs,He can defeat George W. Bush,Poor,Strongly disapprove,Not at all important,Angry,He can defeat George W. Bush in November,Very satisfied,65 or over,60 or over,65 or over,Occasionally,Protestant/Do not attend weekly,Not too/Not at all important,No college degree,Employed women,Somewhat/Strongly disapprove,No,No,Not so good/Poor,65 or over,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Very/somewhat satisfied,White female,Today/Last 3 days/Last week,No,No,Rarely/Never,White,St. Louis suburbs,Suburbs,Suburbs,2.0,63026.0
670885.0,Missouri,98.0,Call 2,Backside not complete,0.808339416980743,John Kerry,Male,White,No,65-74,,,,,,,,,,,Never,In the last three days,Economy/Jobs,He cares about people like me,,,,Angry,,Very satisfied,65 or over,60 or over,65 or over,,,,,,,,,,65 or over,,,,,Very/somewhat satisfied,White male,Today/Last 3 days/Last week,,,Rarely/Never,White,St. Louis suburbs,Suburbs,Suburbs,1.0,63043.0
670887.0,Missouri,76.0,Call 2,Backside complete,1.0036062002182,John Kerry,Female,White,No,18-24,Independent,Moderate,Some college or associate degree,,About the same,"Yes, someone else does","Yes, someone else has",Other Christian,Once a week,Employed full-time,Occasionally,Today,Education,He cares about people like me,Not so good,Somewhat disapprove,Somewhat important,"Dissatisfied, but not angry",He agrees with you on the major issues,Very satisfied,18-29,18-29,18-24,Weekly,Protestant/Attend Weekly,Very/somewhat important,No college degree,Employed women,Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,18-64,Independent,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Very/somewhat satisfied,White female,Today/Last 3 days/Last week,"Yes, I am or someone in household is",No,Frequently/Occasionally,White,St. Louis suburbs,Suburbs,Suburbs,2.0,63376.0
670890.0,Missouri,23.0,Call 2,Backside complete,1.76266205310822,John Kerry,Male,White,No,65-74,Democrat,Very conservative,Did not complete high school,"Under $15,000",Worse today,No one does,"Yes, I have",,Omit,Not working and not looking for work,Never,In the last month,Omit,He cares about people like me,Not so good,Strongly approve,Not at all important,"Satisfied, but not enthusiastic",He agrees with you on the major issues,Very satisfied,65 or over,60 or over,65 or over,Omit,All others/Omits,Not too/Not at all important,No college degree,All others/Omits,Strongly/Somewhat approve,"Yes, I have or someone in household has","Yes, I have",Not so good/Poor,65 or over,Democrat,Conservative,,All others/Omits,Very/somewhat satisfied,White male,Last month/Before that,No,No,Rarely/Never,White,Southwest,Suburbs,Suburbs,7.0,65631.0
670891.0,Missouri,14.0,Call 2,Backside complete,1.72360360622406,John Edwards,Male,White,,65-74,Democrat,Very liberal,Some college or associate degree,"$15,000-$29,999",Worse today,"Yes, someone else does","Yes, someone else has",None,Never,Not working and not looking for work,Occasionally,In the last month,The war in Iraq,He has a positive message,Poor,Strongly disapprove,Very important,Angry,He agrees with you on the major issues,Very satisfied,65 or over,60 or over,65 or over,Never,All others/Omits,Very/somewhat important,No college degree,All others/Omits,Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,65 or over,Democrat,Liberal,None,White None,Very/somewhat satisfied,White male,Last month/Before that,"Yes, I am or someone in household is",No,Frequently/Occasionally,White,North & Southeast,"City: 10,000 to 49,999",Small cities and Rural,8.0,63901.0
670896.0,Missouri,94.0,Call 2,Backside complete,0.642111361026764,John Kerry,Female,White,No,60-64,Republican,Moderate,High school graduate,"$75,000-$99,999",Worse today,"Yes, someone else does","Yes, someone else has",Protestant,Once a week,Not working and not looking for work,Never,In the last week,Omit,Omit,Not so good,Somewhat approve,Somewhat important,"Dissatisfied, but not angry",He agrees with you on the major issues,Very satisfied,45-64,60 or over,50-64,Weekly,Protestant/Attend Weekly,Very/somewhat important,No college degree,Unemployed women,Strongly/Somewhat approve,"Yes, I have or someone in household has",No,Not so good/Poor,18-64,Republican,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Very/somewhat satisfied,White female,Today/Last 3 days/Last week,"Yes, I am or someone in household is",No,Rarely/Never,White,St. Louis suburbs,Suburbs,Suburbs,2.0,63026.0
670897.0,Missouri,98.0,Call 2,Backside complete,0.998026490211487,John Kerry,Female,White,No,45-49,Independent,Somewhat conservative,Some college or associate degree,"$50,000-$74,999",Worse today,"Yes, I do",No one has,Protestant,Once a week,Not working and looking for work,Never,In the last three days,Omit,He cares about people like me,Not so good,Somewhat approve,Not too important,"Satisfied, but not enthusiastic",He agrees with you on the major issues,Very satisfied,45-64,45-59,40-49,Weekly,Protestant/Attend Weekly,Not too/Not at all important,No college degree,Unemployed women,Strongly/Somewhat approve,No,No,Not so good/Poor,18-64,Independent,Conservative,Protestant/Other Christian,White Protestant/Other Christian,Very/somewhat satisfied,White female,Today/Last 3 days/Last week,"Yes, I am or someone in household is",Yes I am,Rarely/Never,White,St. Louis suburbs,Suburbs,Suburbs,1.0,63043.0
670901.0,Missouri,76.0,Call 2,Backside complete,0.565060794353485,John Edwards,Female,,,60-64,Democrat,Somewhat conservative,High school graduate,"$30,000-$49,999",Worse today,No one does,"Yes, someone else has",Catholic,Once a week,Not working and not looking for work,Occasionally,In the last three days,Economy/Jobs,He cares about people like me,Poor,Strongly disapprove,Somewhat important,Angry,He agrees with you on the major issues, Somewhat satisfied,45-64,60 or over,50-64,Weekly,Catholic/Attend weekly,Very/somewhat important,No college degree,Unemployed women,Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,18-64,Democrat,Conservative,Catholic,All others/Omits,Very/somewhat satisfied,,Today/Last 3 days/Last week,No,No,Frequently/Occasionally,,St. Louis suburbs,Suburbs,Suburbs,2.0,63376.0
670904.0,Missouri,105.0,Call 2,Backside complete,0.85173761844635,Dennis Kucinich,Male,Asian,No,50-59,Something Else,Very liberal,Postgraduate study,"$100,000 or more",Worse today,"Yes, someone else does",No one has,None,Never,Employed full-time,Occasionally,Before that,The war in Iraq,He stands up for what he believes,Poor,Strongly disapprove,Not at all important,Angry,He agrees with you on the major issues, Somewhat satisfied,45-64,45-59,50-64,Never,All others/Omits,Not too/Not at all important,College degree,All others/Omits,Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Independent,Liberal,None,All others/Omits,Very/somewhat satisfied,Non-white male,Last month/Before that,"Yes, I am or someone in household is",No,Frequently/Occasionally,Asian,St. Louis suburbs,Suburbs,Suburbs,1.0,63146.0
670906.0,Missouri,108.0,Call 2,Backside complete,0.501119494438171,John Kerry,Female,Black,No,25-29,Democrat,Somewhat liberal,Postgraduate study,"$30,000-$49,999",About the same,No one does,No one has,Protestant,A few times a year,Employed full-time,Frequently,In the last week,Education,He can defeat George W. Bush,Not so good,Strongly disapprove,Not at all important,Angry,He agrees with you on the major issues,Very satisfied,18-29,18-29,25-29,Occasionally,Protestant/Do not attend weekly,Not too/Not at all important,College degree,Employed women,Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Democrat,Liberal,Protestant/Other Christian,All others/Omits,Very/somewhat satisfied,Non-white female,Today/Last 3 days/Last week,No,No,Frequently/Occasionally,Black,St. Louis City,"City: 50,000 to 500,000","City over 50,000",1.0,63112.0
