ID,STANUM,PRECINCT,CALL,BACKSIDE,WGT,dpres,SEX,RACE,LATINO,AGE9,PARTYID,PHIL5,EDUC,INCOME03,FINSIT,UNION4,veteran,ATTEND,FTVOTEP,TIMEPRI,issue,qual,IRAQAPP,BUSHANGR,BEATBUSH,jobworry,novedwr,novkerry,TERRWORR,TRADE,AGE,AGE60,AGE65,ATTEND2,COLLEDUC,ftever,FTPRIM,INC50K,iraq2,jobworr2,MILHH,MILVOTE,novedw2,novker2,OVER65,PARTY,PHIL3,SEXRACE,TERWORR2,TIMEPRI2,UNIONHH,UNIONVOT,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
799063.0,Virginia,99.0,Call 2,Backside complete,0.902897298336029,John Kerry,Female,Other,,75 or over,Democrat,Very conservative,Some college or associate degree,,About the same,No one does,"Yes, someone else has",More than once a week,"I have voted before, but not in a presidential primary",Before that,Health care/Medicare,He can defeat George W. Bush,Strongly disapprove,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Not at all worried,Omit,Very likely,Very worried,Takes more jobs from your state,65 or over,60 or over,65 or over,Weekly,No college degree,Have voted before,First time voted in a primary,,Somewhat/Strongly disapprove,Not too/Not at all worried,"Yes, I have or someone in household has",No,Omit,Very/Somewhat likely,65 or over,Democrat,Conservative,Non-white female,Very/somewhat worried,Last month/Before that,No,No,Other,Southeast,"City: 50,000 to 500,000","City over 50,000",3.0,23701.0
799064.0,Virginia,63.0,Call 2,Backside complete,1.60525143146515,Howard Dean,Female,White,No,45-49,Democrat,Very liberal,College graduate,"$75,000-$99,999",About the same,No one does,"Yes, someone else has",Never,"I have voted before, but not in a presidential primary",Before that,Taxes,He stands up for what he believes,Strongly disapprove,Angry,He agrees with you on the major issues,Somewhat worried,Very likely,Very likely,Somewhat worried,Takes more jobs from your state,45-64,45-59,40-49,Never,College degree,Have voted before,First time voted in a primary,"$50,000 or more",Somewhat/Strongly disapprove,Very/somewhat worried,"Yes, I have or someone in household has",No,Very/Somewhat likely,Very/Somewhat likely,18-64,Democrat,Liberal,White female,Very/somewhat worried,Last month/Before that,No,No,White,North,Suburbs,Suburbs,11.0,22191.0
799065.0,Virginia,78.0,Call 2,Backside complete,0.820024132728577,John Kerry,Male,White,No,50-59,Democrat,Moderate,Some college or associate degree,"$50,000-$74,999",Worse today,"Yes, I do","Yes, I have",More than once a week,I have voted in a presidential primary before,In the last month,The war in Iraq,He stands up for what he believes,Strongly disapprove,Angry,He agrees with you on the major issues,Very worried,Somewhat likely,Very likely,Very worried,Takes more jobs from your state,45-64,45-59,50-64,Weekly,No college degree,Have voted before,Have voted in a primary before,"$50,000 or more",Somewhat/Strongly disapprove,Very/somewhat worried,"Yes, I have or someone in household has","Yes, I have",Very/Somewhat likely,Very/Somewhat likely,18-64,Democrat,Moderate,White male,Very/somewhat worried,Last month/Before that,"Yes, I am or someone in household is",Yes I am,White,West/Shenendoah,Rural,Small cities and Rural,9.0,24360.0
799066.0,Virginia,87.0,Call 2,Backside complete,1.50319945812225,John Kerry,Female,Black,,75 or over,Democrat,Somewhat conservative,Did not complete high school,"Under $15,000",About the same,"Yes, someone else does","Yes, someone else has",More than once a week,I have voted in a presidential primary before,Today,Health care/Medicare,He can defeat George W. Bush,Strongly disapprove,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Omit,Not too likely,Very likely,Not too worried,Creates more jobs in your state,65 or over,60 or over,65 or over,Weekly,No college degree,Have voted before,Have voted in a primary before,"Under $50,000",Somewhat/Strongly disapprove,Omit,"Yes, I have or someone in household has",No,Not too/Not at all likely,Very/Somewhat likely,65 or over,Democrat,Conservative,Non-white female,Not too/Not at all worried,Today/Last 3 days/Last week,"Yes, I am or someone in household is",No,Black,Southeast,"City: 10,000 to 49,999",Small cities and Rural,4.0,23847.0
799067.0,Virginia,85.0,Call 2,Backside not complete,1.74365222454071,John Edwards,Female,Black,No,65-74,,,,,,,,,,In the last week,The war in Iraq,He stands up for what he believes,,"Satisfied, but not enthusiastic",,,Somewhat likely,Somewhat likely,,,65 or over,60 or over,65 or over,,,,,,,,,,Very/Somewhat likely,Very/Somewhat likely,65 or over,,,Non-white female,,Today/Last 3 days/Last week,,,Black,Southeast,"City: 50,000 to 500,000","City over 50,000",4.0,23324.0
799068.0,Virginia,9.0,Call 2,Backside complete,0.450975060462952,John Edwards,Male,White,No,75 or over,Democrat,Moderate,High school graduate,"$30,000-$49,999",Worse today,No one does,"Yes, I have",More than once a week,I have voted in a presidential primary before,In the last month,Health care/Medicare,He cares about people like me,Strongly disapprove,"Dissatisfied, but not angry",He agrees with you on the major issues,Not too worried,Very likely,Very likely,Somewhat worried,Takes more jobs from your state,65 or over,60 or over,65 or over,Weekly,No college degree,Have voted before,Have voted in a primary before,"Under $50,000",Somewhat/Strongly disapprove,Not too/Not at all worried,"Yes, I have or someone in household has","Yes, I have",Very/Somewhat likely,Very/Somewhat likely,65 or over,Democrat,Moderate,White male,Very/somewhat worried,Last month/Before that,No,No,White,West/Shenendoah,Rural,Small cities and Rural,6.0,24019.0
799069.0,Virginia,9.0,Call 2,Backside not complete,0.47661280632019,John Kerry,Female,White,,75 or over,,,,,,,,,,Omit,Omit,Omit,,Omit,,,Omit,Omit,,,65 or over,60 or over,65 or over,,,,,,,,,,Omit,Omit,65 or over,,,White female,,Omit,,,White,West/Shenendoah,Rural,Small cities and Rural,6.0,24019.0
799070.0,Virginia,99.0,Call 2,Backside complete,1.58321273326874,John Kerry,Male,Black,No,30-39,Democrat,Very liberal,Some college or associate degree,"$100,000 or more",Worse today,No one does,"Yes, I have",More than once a week,I have voted in a presidential primary before,Before that,Economy/Jobs,He can defeat George W. Bush,Strongly disapprove,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Very worried,Not at all likely,Very likely,Very worried,Takes more jobs from your state,30-44,30-44,30-39,Weekly,No college degree,Have voted before,Have voted in a primary before,"$50,000 or more",Somewhat/Strongly disapprove,Very/somewhat worried,"Yes, I have or someone in household has","Yes, I have",Not too/Not at all likely,Very/Somewhat likely,18-64,Democrat,Liberal,Non-white male,Very/somewhat worried,Last month/Before that,No,No,Black,Southeast,"City: 50,000 to 500,000","City over 50,000",3.0,23701.0
799071.0,Virginia,109.0,Call 2,Backside complete,0.559606730937958,John Edwards,Female,White,No,45-49,Democrat,Somewhat liberal,Postgraduate study,"$75,000-$99,999",Worse today,No one does,"Yes, someone else has",Once a week,I have voted in a presidential primary before,In the last three days,Economy/Jobs,He cares about people like me,Strongly disapprove,Angry,He agrees with you on the major issues,Very worried,Somewhat likely,Very likely,Not too worried,Takes more jobs from your state,45-64,45-59,40-49,Weekly,College degree,Have voted before,Have voted in a primary before,"$50,000 or more",Somewhat/Strongly disapprove,Very/somewhat worried,"Yes, I have or someone in household has",No,Very/Somewhat likely,Very/Somewhat likely,18-64,Democrat,Liberal,White female,Not too/Not at all worried,Today/Last 3 days/Last week,No,No,White,Southeast,"City: 50,000 to 500,000","City over 50,000",2.0,23452.0
799072.0,Virginia,104.0,Call 2,Backside complete,0.821959614753723,John Kerry,Male,White,No,65-74,Democrat,Somewhat liberal,Did not complete high school,"$30,000-$49,999",Better today,"Yes, I do","Yes, I have",A few times a year,I have voted in a presidential primary before,In the last week,Health care/Medicare,He can defeat George W. Bush,Strongly disapprove,Angry,He can defeat George W. Bush in November,Not at all worried,Not at all likely,Very likely,Very worried,Takes more jobs from your state,65 or over,60 or over,65 or over,Occasionally,No college degree,Have voted before,Have voted in a primary before,"Under $50,000",Somewhat/Strongly disapprove,Not too/Not at all worried,"Yes, I have or someone in household has","Yes, I have",Not too/Not at all likely,Very/Somewhat likely,65 or over,Democrat,Liberal,White male,Very/somewhat worried,Today/Last 3 days/Last week,"Yes, I am or someone in household is",Yes I am,White,West/Shenendoah,"City: 10,000 to 49,999",Small cities and Rural,6.0,24153.0
799073.0,Virginia,78.0,Call 2,Backside complete,0.704536855220795,John Kerry,Male,White,No,75 or over,Democrat,Moderate,High school graduate,"$15,000-$29,999",Worse today,No one does,"Yes, I have",A few times a year,I have voted in a presidential primary before,Before that,The war in Iraq,He can defeat George W. Bush,Strongly disapprove,Omit,He can defeat George W. Bush in November,Somewhat worried,Somewhat likely,Very likely,Not too worried,Takes more jobs from your state,65 or over,60 or over,65 or over,Occasionally,No college degree,Have voted before,Have voted in a primary before,"Under $50,000",Somewhat/Strongly disapprove,Very/somewhat worried,"Yes, I have or someone in household has","Yes, I have",Very/Somewhat likely,Very/Somewhat likely,65 or over,Democrat,Moderate,White male,Not too/Not at all worried,Last month/Before that,No,No,White,West/Shenendoah,Rural,Small cities and Rural,9.0,24360.0
799074.0,Virginia,87.0,Call 2,Backside complete,1.2543853521347,John Kerry,Male,Black,No,65-74,Democrat,Moderate,Did not complete high school,,About the same,"Yes, I do",No one has,Once a week,I have voted in a presidential primary before,Today,Taxes,He cares about people like me,Strongly disapprove,Enthusaistic,He can defeat George W. Bush in November,Not at all worried,Somewhat likely,Very likely,Not too worried,Creates more jobs in your state,65 or over,60 or over,65 or over,Weekly,No college degree,Have voted before,Have voted in a primary before,,Somewhat/Strongly disapprove,Not too/Not at all worried,No,No,Very/Somewhat likely,Very/Somewhat likely,65 or over,Democrat,Moderate,Non-white male,Not too/Not at all worried,Today/Last 3 days/Last week,"Yes, I am or someone in household is",Yes I am,Black,Southeast,"City: 10,000 to 49,999",Small cities and Rural,4.0,23847.0
799075.0,Virginia,85.0,Call 2,Backside complete,0.644598066806793,John Kerry,Female,White,No,60-64,Democrat,Somewhat liberal,Some college or associate degree,"$15,000-$29,999",Worse today,No one does,No one has,Once a week,I have voted in a presidential primary before,In the last three days,The war in Iraq,He has the right temperament,Somewhat disapprove,"Dissatisfied, but not angry",He agrees with you on the major issues,Not too worried,Not too likely,Somewhat likely,Somewhat worried,Takes more jobs from your state,45-64,60 or over,50-64,Weekly,No college degree,Have voted before,Have voted in a primary before,"Under $50,000",Somewhat/Strongly disapprove,Not too/Not at all worried,No,No,Not too/Not at all likely,Very/Somewhat likely,18-64,Democrat,Liberal,White female,Very/somewhat worried,Today/Last 3 days/Last week,No,No,White,Southeast,"City: 50,000 to 500,000","City over 50,000",4.0,23324.0
799076.0,Virginia,63.0,Call 2,Backside complete,1.7334920167923,John Kerry,Female,White,,75 or over,Independent,Somewhat conservative,College graduate,"$50,000-$74,999",About the same,No one does,,Never,I have voted in a presidential primary before,In the last three days,The war in Iraq,He can defeat George W. Bush,Strongly disapprove,Angry,He can defeat George W. Bush in November,Not at all worried,Very likely,Very likely,Very worried,Creates more jobs in your state,65 or over,60 or over,65 or over,Never,College degree,Have voted before,Have voted in a primary before,"$50,000 or more",Somewhat/Strongly disapprove,Not too/Not at all worried,,,Very/Somewhat likely,Very/Somewhat likely,65 or over,Independent,Conservative,White female,Very/somewhat worried,Today/Last 3 days/Last week,No,No,White,North,Suburbs,Suburbs,11.0,22191.0
799077.0,Virginia,13.0,Call 2,Backside complete,1.12333750724792,Wesley Clark,Male,White,No,17-24,Republican,Moderate,Did not complete high school,"$15,000-$29,999",Better today,No one does,"Yes, someone else has",More than once a week,This is the first time I have voted in any election,In the last week,The war in Iraq,He cares about people like me,Strongly approve,Angry,He agrees with you on the major issues,Somewhat worried,Not too likely,Somewhat likely,Not too worried,Takes more jobs from your state,17-29,17-29,17-24,Weekly,No college degree,First time ever voted,First time voted in a primary,"Under $50,000",Strongly/Somewhat approve,Very/somewhat worried,"Yes, I have or someone in household has",No,Not too/Not at all likely,Very/Somewhat likely,18-64,Republican,Moderate,White male,Not too/Not at all worried,Today/Last 3 days/Last week,No,No,White,East/Richmond,"City: 10,000 to 49,999",Small cities and Rural,4.0,23831.0
799078.0,Virginia,99.0,Call 2,Backside complete,1.05160367488861,Howard Dean,Female,Black,No,17-24,Democrat,Somewhat liberal,College graduate,"$75,000-$99,999",Better today,No one does,No one has,A few times a year,I have voted in a presidential primary before,Before that,Education,He stands up for what he believes,Somewhat approve,"Satisfied, but not enthusiastic",He agrees with you on the major issues,Somewhat worried,Somewhat likely,Somewhat likely,Somewhat worried,Takes more jobs from your state,17-29,17-29,17-24,Occasionally,College degree,Have voted before,Have voted in a primary before,"$50,000 or more",Strongly/Somewhat approve,Very/somewhat worried,No,No,Very/Somewhat likely,Very/Somewhat likely,18-64,Democrat,Liberal,Non-white female,Very/somewhat worried,Last month/Before that,No,No,Black,Southeast,"City: 50,000 to 500,000","City over 50,000",3.0,23701.0
799079.0,Virginia,87.0,Call 2,Backside complete,1.74365222454071,John Edwards,Female,Black,,75 or over,Democrat,Somewhat conservative,Did not complete high school,"Under $15,000",About the same,No one does,"Yes, I have",A few times a month,I have voted in a presidential primary before,In the last week,Taxes,He cares about people like me,Strongly disapprove,Omit,He can defeat George W. Bush in November,Not at all worried,Very likely,Omit,Somewhat worried,Has no effect on jobs in your state,65 or over,60 or over,65 or over,Occasionally,No college degree,Have voted before,Have voted in a primary before,"Under $50,000",Somewhat/Strongly disapprove,Not too/Not at all worried,"Yes, I have or someone in household has","Yes, I have",Very/Somewhat likely,Omit,65 or over,Democrat,Conservative,Non-white female,Very/somewhat worried,Today/Last 3 days/Last week,No,No,Black,Southeast,"City: 10,000 to 49,999",Small cities and Rural,4.0,23847.0
