ID,STANUM,PRECINCT,CALL,BACKSIDE,WGT,DPRES,SEX,RACE,CUBAN3,AGE9,PARTYID,PHIL5,EDUC,INCOME03,FINSIT,UNION4,RELIGION,ATTEND,nascar,ISSUE,NEC,iraqtrps,gwbangr,gaymrrge,jebangr,kerryfl,kerryvp,keryvals,nafta,voteconf,AGE,AGE60,AGE65,ATTEND2,ATTREL,COLLEDUC,INC50K,IRAQTRP2,kerrywin,KERYVAL2,NEC2,OVER65,PARTY,PHIL3,REL5,RELWHITE,SEXRACE,UNIONHH,UNIONVOT,votecnf2,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1066974.0,Florida,92.0,Call 2,Backside complete,0.578641951084137,John Kerry,Female,Hispanic/Latino,"Yes, other Hispanic",45-49,Democrat,Somewhat liberal,Some college or associate degree,"$30,000-$49,999",About the same,"Yes, someone else does",Catholic,More than once a week,Yes,Health care/Medicare,Not so good,Withdraw all troops,Angry,Gay couples allowed to legally form civil unions,"Dissatisfied, but not angry",Very likely,Hillary Clinton,A lot,Had no effect on jobs in your state,Somewhat confident,45-64,45-59,40-49,Weekly,Catholic/Attend weekly,No college degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Liberal,Catholic,All others/Omits,Non-white female,"Yes, I am or someone in household is",No,Very/somewhat confident,,Central,"City: 10,000 to 49,999",Small cities and Rural,15.0,34743.0
1066975.0,Florida,78.0,Call 2,Backside complete,1.7364661693573,John Edwards,Female,Black,No,30-39,Democrat,Somewhat liberal,Some college or associate degree,"$50,000-$74,999",Omit,"Yes, I do and someone else does",Catholic,Once a week,No,Economy/Jobs,Not so good,Withdraw some troops,"Dissatisfied, but not angry",Gay couples allowed to legally form civil unions,"Dissatisfied, but not angry",Somewhat likely,John Edwards,Somewhat,Omit,Somewhat confident,30-44,30-44,30-39,Weekly,Catholic/Attend weekly,No college degree,"$50,000 or more",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Liberal,Catholic,All others/Omits,Non-white female,"Yes, I am or someone in household is",Yes I am,Very/somewhat confident,Black,North,"City: 10,000 to 49,999",Small cities and Rural,6.0,32696.0
1066976.0,Florida,11.0,Call 2,Backside complete,0.62990003824234,John Kerry,Female,White,No,75 or over,Democrat,Moderate,Some college or associate degree,,Worse today,No one does,Jewish,Once a week,No,Health care/Medicare,Not so good,Withdraw all troops,Angry,Gay couples allowed to legally form civil unions,Angry,Somewhat likely,Bob Graham,Somewhat,Taken more jobs from your state,Not too confident,65 or over,60 or over,65 or over,Weekly,All others/Omits,No college degree,,Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,65 or over,Democrat,Moderate,Jewish,White Jewish,White female,No,No,Not too/not at all confident,White,Miami/Gold coast,"City: 10,000 to 49,999",Small cities and Rural,19.0,33321.0
1066978.0,Florida,83.0,Call 2,Backside not complete,0.732024848461151,Howard Dean,Female,White,No,40-44,,,,,,,,,,Economy/Jobs,,Withdraw all troops,"Dissatisfied, but not angry",,"Dissatisfied, but not angry",Not too likely,John Edwards,,Had no effect on jobs in your state,,30-44,30-44,40-49,,,,,Withdraw some/all troops,Not too/Not at all likely,,,18-64,,,,,White female,,,,White,North,"City: 10,000 to 49,999",Small cities and Rural,8.0,34488.0
1066979.0,Florida,83.0,Call 2,Backside complete,0.85049968957901,Howard Dean,Male,White,No,50-59,,,,,Worse today,No one does,,Omit,,Economy/Jobs,Not so good,Withdraw all troops,"Dissatisfied, but not angry",Gay couples allowed to legally form civil unions,Angry,Not too likely,John Edwards,Not much,Taken more jobs from your state,Somewhat confident,45-64,45-59,50-64,Omit,All others/Omits,,,Withdraw some/all troops,Not too/Not at all likely,Not much/Not at all,Not so good/Poor,18-64,,,,All others/Omits,White male,No,No,Very/somewhat confident,White,North,"City: 10,000 to 49,999",Small cities and Rural,8.0,34488.0
1066980.0,Florida,10.0,Call 2,Backside complete,0.46455129981041,John Kerry,Female,White,No,75 or over,Democrat,Somewhat liberal,Some college or associate degree,"$15,000-$29,999",Worse today,No one does,Jewish,Once a week,No,Economy/Jobs,Not so good,Withdraw some troops,"Dissatisfied, but not angry",Gay couples allowed to legally form civil unions,"Dissatisfied, but not angry",Very likely,John Edwards,A lot,Omit,Somewhat confident,65 or over,60 or over,65 or over,Weekly,All others/Omits,No college degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,65 or over,Democrat,Liberal,Jewish,White Jewish,White female,No,No,Very/somewhat confident,White,Miami/Gold coast,"City: 10,000 to 49,999",Small cities and Rural,20.0,33021.0
1066981.0,Florida,16.0,Call 2,Backside complete,1.09610915184021,John Kerry,Male,Hispanic/Latino,"Yes, other Hispanic",18-24,Democrat,Very liberal,High school graduate,"$30,000-$49,999",Better today,No one does,None,A few times a month,No,Education,Not so good,Withdraw some troops,Angry,Gay couples allowed to legally marry,Angry,Very likely,John Edwards,A lot,Had no effect on jobs in your state,Not too confident,18-29,18-29,18-24,Occasionally,All others/Omits,No college degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Liberal,None,All others/Omits,Non-white male,No,No,Not too/not at all confident,Black,Miami/Gold coast,"City: 50,000 to 500,000","City over 50,000",23.0,33311.0
1066982.0,Florida,119.0,Call 2,Backside complete,0.9441237449646,John Kerry,Female,White,No,40-44,Democrat,Very liberal,College graduate,"$75,000-$99,999",Worse today,No one does,None,Never,No,Education,Poor,Withdraw all troops,Angry,Gay couples allowed to legally marry,Angry,Very likely,Bob Graham,A lot,Taken more jobs from your state,Somewhat confident,30-44,30-44,40-49,Never,All others/Omits,College degree,"$50,000 or more",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Liberal,None,White None,White female,No,No,Very/somewhat confident,White,Central,"City: 10,000 to 49,999",Small cities and Rural,24.0,32714.0
1066983.0,Florida,30.0,Call 2,Backside complete,1.36668479442596,John Kerry,Female,Hispanic/Latino,"Yes, other Hispanic",50-59,Democrat,Somewhat conservative,High school graduate,"$50,000-$74,999",About the same,No one does,Catholic,Once a week,No,Economy/Jobs,Poor,Keep the same number of troops,"Dissatisfied, but not angry",No legal recognition of gay couples' relationships,"Dissatisfied, but not angry",Somewhat likely,Bob Graham,Somewhat,Had no effect on jobs in your state,Not too confident,45-64,45-59,50-64,Weekly,Catholic/Attend weekly,No college degree,"$50,000 or more",Send more/Keep the same number of troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Conservative,Catholic,All others/Omits,Non-white female,No,No,Not too/not at all confident,Hispanic/Latino,Miami/Gold coast,"City: 50,000 to 500,000","City over 50,000",21.0,33168.0
1066984.0,Florida,52.0,Call 2,Backside complete,0.587333559989929,John Kerry,Female,White,No,60-64,Democrat,Somewhat liberal,High school graduate,"$15,000-$29,999",About the same,No one does,Protestant,Once a week,No,Economy/Jobs,Not so good,Withdraw some troops,"Dissatisfied, but not angry",Gay couples allowed to legally marry,"Dissatisfied, but not angry",Somewhat likely,Hillary Clinton,Somewhat,Created more jobs in your state,Somewhat confident,45-64,60 or over,50-64,Weekly,Protestant/Attend Weekly,No college degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,White female,No,No,Very/somewhat confident,White,Tampa Bay Area,"City: 50,000 to 500,000","City over 50,000",5.0,34609.0
1066985.0,Florida,92.0,Call 2,Backside complete,0.674374103546143,John Kerry,Female,White,No,50-59,Independent,Somewhat liberal,Postgraduate study,"$100,000 or more",About the same,"Yes, I do",Jewish,A few times a year,No,Economy/Jobs,Not so good,Withdraw some troops,"Dissatisfied, but not angry",Gay couples allowed to legally marry,"Dissatisfied, but not angry",Not too likely,John Edwards,Somewhat,Had no effect on jobs in your state,Somewhat confident,45-64,45-59,50-64,Occasionally,All others/Omits,College degree,"$50,000 or more",Withdraw some/all troops,Not too/Not at all likely,A lot/somewhat,Not so good/Poor,18-64,Independent,Liberal,Jewish,White Jewish,White female,"Yes, I am or someone in household is",Yes I am,Very/somewhat confident,White,Central,"City: 10,000 to 49,999",Small cities and Rural,15.0,34743.0
1066986.0,Florida,75.0,Call 2,Backside complete,0.826049983501434,John Kerry,Male,White,No,75 or over,Democrat,Moderate,Some college or associate degree,,Worse today,No one does,None,A few times a year,No,Health care/Medicare,Poor,Withdraw all troops,Angry,No legal recognition of gay couples' relationships,Angry,Very likely,Hillary Clinton,A lot,Taken more jobs from your state,Not at all confident,65 or over,60 or over,65 or over,Occasionally,All others/Omits,No college degree,,Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,65 or over,Democrat,Moderate,None,White None,White male,No,No,Not too/not at all confident,White,South,"City: 50,000 to 500,000","City over 50,000",14.0,33909.0
1066987.0,Florida,73.0,Call 2,Backside complete,1.05475425720215,John Kerry,Female,Black,No,75 or over,Democrat,Somewhat conservative,High school graduate,"Under $15,000",Worse today,No one does,Other Christian,More than once a week,No,Health care/Medicare,Not so good,Withdraw all troops,"Dissatisfied, but not angry",Gay couples allowed to legally form civil unions,"Satisfied, but not enthusiastic",Very likely,Bob Graham,A lot,Taken more jobs from your state,Not at all confident,65 or over,60 or over,65 or over,Weekly,Protestant/Attend Weekly,No college degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,65 or over,Democrat,Conservative,Protestant/Other Christian,All others/Omits,Non-white female,No,No,Not too/not at all confident,Black,South,"City: 10,000 to 49,999",Small cities and Rural,14.0,33916.0
1066988.0,Florida,11.0,Call 2,Backside complete,0.62990003824234,John Kerry,Female,White,No,75 or over,Democrat,Moderate,Some college or associate degree,"$30,000-$49,999",About the same,"Yes, someone else does",Jewish,Once a week,No,Economy/Jobs,Not so good,Withdraw some troops,"Dissatisfied, but not angry",Gay couples allowed to legally marry,Angry,Very likely,John Edwards,Somewhat,Taken more jobs from your state,Somewhat confident,65 or over,60 or over,65 or over,Weekly,All others/Omits,No college degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,65 or over,Democrat,Moderate,Jewish,White Jewish,White female,"Yes, I am or someone in household is",No,Very/somewhat confident,White,Miami/Gold coast,"City: 10,000 to 49,999",Small cities and Rural,19.0,33321.0
1066989.0,Florida,83.0,Call 2,Backside complete,1.7364661693573,John Edwards,Male,White,No,60-64,Democrat,Moderate,High school graduate,"$15,000-$29,999",Worse today,No one does,Other Christian,A few times a month,Yes,Education,Not so good,Withdraw some troops,"Satisfied, but not enthusiastic",No legal recognition of gay couples' relationships,"Satisfied, but not enthusiastic",Somewhat likely,Bob Graham,Somewhat,Taken more jobs from your state,Somewhat confident,45-64,60 or over,50-64,Occasionally,Protestant/Do not attend weekly,No college degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,White male,No,No,Very/somewhat confident,White,North,"City: 10,000 to 49,999",Small cities and Rural,8.0,34488.0
1066990.0,Florida,78.0,Call 2,Backside complete,1.63039100170135,John Kerry,Female,White,No,75 or over,Democrat,Somewhat liberal,High school graduate,"Under $15,000",Worse today,No one does,Catholic,A few times a month,No,Health care/Medicare,Not so good,Withdraw all troops,Angry,No legal recognition of gay couples' relationships,Angry,Very likely,Dick Gephardt,A lot,Taken more jobs from your state,Somewhat confident,65 or over,60 or over,65 or over,Occasionally,Catholic/Do not attend weekly,No college degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,65 or over,Democrat,Liberal,Catholic,White Catholic,White female,No,No,Very/somewhat confident,White,North,"City: 10,000 to 49,999",Small cities and Rural,6.0,32696.0
1066991.0,Florida,78.0,Call 2,Backside complete,1.69659507274628,John Kerry,Male,White,No,75 or over,Democrat,Somewhat liberal,High school graduate,"$15,000-$29,999",Worse today,No one does,Protestant,More than once a week,Yes,Education,Poor,Send more troops,Angry,No legal recognition of gay couples' relationships,Angry,Very likely,Bob Graham,A lot,Created more jobs in your state,Very confident,65 or over,60 or over,65 or over,Weekly,Protestant/Attend Weekly,No college degree,"Under $50,000",Send more/Keep the same number of troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,65 or over,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,White male,No,No,Very/somewhat confident,White,North,"City: 10,000 to 49,999",Small cities and Rural,6.0,32696.0
1066992.0,Florida,46.0,Call 2,Backside complete,1.4515038728714,John Kerry,Female,White,No,50-59,Independent,Moderate,High school graduate,"$75,000-$99,999",About the same,No one does,Other Christian,Never,,Health care/Medicare,Good,Withdraw some troops,"Satisfied, but not enthusiastic",Gay couples allowed to legally form civil unions,"Satisfied, but not enthusiastic",Not too likely,Hillary Clinton,Not much,Taken more jobs from your state,Somewhat confident,45-64,45-59,50-64,Never,Protestant/Do not attend weekly,No college degree,"$50,000 or more",Withdraw some/all troops,Not too/Not at all likely,Not much/Not at all,Excellent/Good,18-64,Independent,Moderate,Protestant/Other Christian,White Protestant/Other Christian,White female,No,No,Very/somewhat confident,White,North,"City: 50,000 to 500,000","City over 50,000",1.0,32507.0
1066993.0,Florida,10.0,Call 2,Backside complete,0.870349526405334,Al Sharpton,Male,White,No,45-49,Democrat,Moderate,College graduate,"$50,000-$74,999",Better today,"Yes, I do",Jewish,More than once a week,Yes,National security/Terrorism,Good,Send more troops,"Satisfied, but not enthusiastic",No legal recognition of gay couples' relationships,"Satisfied, but not enthusiastic",Not too likely,Omit,Not much,Taken more jobs from your state,Somewhat confident,45-64,45-59,40-49,Weekly,All others/Omits,College degree,"$50,000 or more",Send more/Keep the same number of troops,Not too/Not at all likely,Not much/Not at all,Excellent/Good,18-64,Democrat,Moderate,Jewish,White Jewish,White male,"Yes, I am or someone in household is",Yes I am,Very/somewhat confident,White,Miami/Gold coast,"City: 10,000 to 49,999",Small cities and Rural,20.0,33021.0
1066994.0,Florida,16.0,Call 2,Backside complete,0.884859621524811,John Kerry,Female,White,No,75 or over,Democrat,Very liberal,High school graduate,"Under $15,000",Worse today,No one does,Jewish,A few times a year,,Economy/Jobs,Poor,Omit,Angry,Gay couples allowed to legally marry,Angry,Very likely,Hillary Clinton,A lot,Had no effect on jobs in your state,Not at all confident,65 or over,60 or over,65 or over,Occasionally,All others/Omits,No college degree,"Under $50,000",Omit,Very/somewhat likely,A lot/somewhat,Not so good/Poor,65 or over,Democrat,Liberal,Jewish,White Jewish,White female,No,No,Not too/not at all confident,White,Miami/Gold coast,"City: 50,000 to 500,000","City over 50,000",23.0,33311.0
