ID,STANUM,PRECINCT,CALL,BACKSIDE,WGT,DPRES,SEX,RACE,LATINO,AGE9,PARTYID,PHIL5,EDUC,INCOME03,FINSIT,UNION4,RELIGION,GAY,TIMEPRI,ISSUE,QUAL,BREAKPRI,BUSHANGR,BEATBUSH,gaymrrge,SATISNOM,standup,suppdean,TRADE,trustns,AGE,AGE60,AGE65,BREAK2,COLLEDUC,DEANDFCT,INC50K,OVER65,PARTY,PHIL3,REL5,RELWHITE,satisedw,satisker,SEXRACE,stndedwr,stndkery,TIMEPRI2,trstedwr,trstkery,UNIONHH,UNIONVOT,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM
999619.0,Vermont,79.0,Call 2,Backside complete,0.91855263710022,Howard Dean,Male,White,No,40-44,Independent,Moderate,Postgraduate study,"$100,000 or more",Worse today,No one does,Something else,Yes,Before that,The war in Iraq,He can defeat George W. Bush,Somewhat important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied only if Edwards is the nominee,Only John Edwards,Yes,Takes more jobs from your state,Both candidates,30-44,30-44,40-49,Very/somewhat important,College degree,Omit,"$50,000 or more",18-64,Independent,Moderate,Something else,White Something else,Satisfied with Edwards/Either,Satisfied with Edwards/Neither,White male,Only Edwards/Either,Only Edwards/Neither,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Green Mountains,Rural,Small cities and Rural,1.0
999620.0,Vermont,72.0,Call 2,Backside complete,0.700649082660675,John Kerry,Female,White,No,50-59,Democrat,Somewhat liberal,Postgraduate study,"$30,000-$49,999",About the same,No one does,Jewish,No,Before that,The war in Iraq,He has the right experience,Not too important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied only if Kerry is the nominee,Both candidates,Omit,Omit,Only John Kerry,45-64,45-59,50-64,Not too/not at all important,College degree,Omit,"Under $50,000",18-64,Democrat,Liberal,Jewish,White Jewish,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,No,No,White,Rutland/CT Riv. Val.,Rural,Small cities and Rural,1.0
999637.0,Vermont,72.0,Call 2,Backside complete,0.700649082660675,John Kerry,Female,White,,30-39,Democrat,Very liberal,Postgraduate study,"$30,000-$49,999",Worse today,No one does,Catholic,No,In the last month,The war in Iraq,He has the right experience,Somewhat important,Angry,He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied only if Kerry is the nominee,Omit,No,Has no effect on jobs in your state,Only John Kerry,30-44,30-44,30-39,Very/somewhat important,College degree,No,"Under $50,000",18-64,Democrat,Liberal,Catholic,White Catholic,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White female,Omit,Omit,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,No,No,White,Rutland/CT Riv. Val.,Rural,Small cities and Rural,1.0
999638.0,Vermont,26.0,Call 2,Backside complete,0.888547599315643,John Kerry,Female,White,No,65-74,Independent,Moderate,Postgraduate study,"Under $15,000",About the same,No one does,Catholic,No,In the last month,National security/Terrorism,He has a positive message,Somewhat important,"Satisfied, but not enthusiastic",He agrees with you on the major issues,Omit,Satisfied if either one is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,65 or over,60 or over,65 or over,Very/somewhat important,College degree,No,"Under $50,000",65 or over,Independent,Moderate,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Rutland/CT Riv. Val.,Rural,Small cities and Rural,1.0
999640.0,Vermont,79.0,Call 2,Backside complete,0.726458549499512,Howard Dean,Female,White,No,50-59,Democrat,Somewhat liberal,Some college or associate degree,"$30,000-$49,999",About the same,"Yes, someone else does",Something else,Yes,Before that,The war in Iraq,He can defeat George W. Bush,Very important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Dissatisfied if either one is the nominee,Only John Edwards,Yes,Takes more jobs from your state,Only John Edwards,45-64,45-59,50-64,Very/somewhat important,No college degree,Omit,"Under $50,000",18-64,Democrat,Liberal,Something else,White Something else,Satisfied with Kerry/Neither,Satisfied with Edwards/Neither,White female,Only Edwards/Either,Only Edwards/Neither,Last month/Before that,Only Edwards/Either,Only Edwards/Neither,"Yes, I am or someone in household is",No,White,Green Mountains,Rural,Small cities and Rural,1.0
999656.0,Vermont,15.0,Call 2,Backside not complete,0.50043123960495,Other,Female,White,No,30-39,,,,,,,,,In the last three days,National security/Terrorism,He can defeat George W. Bush,,Angry,,,Satisfied if either one is the nominee,Neither candidate,,,Both candidates,30-44,30-44,30-39,,,,,18-64,,,,,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Kerry/Neither,Only Edwards/Neither,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,,,White,Green Mountains,Rural,Small cities and Rural,1.0
999658.0,Vermont,72.0,Call 2,Backside complete,0.912562429904938,John Kerry,Female,White,No,65-74,Democrat,Moderate,High school graduate,"$30,000-$49,999",Worse today,No one does,Catholic,No,Before that,Health care/Medicare,He stands up for what he believes,Somewhat important,"Dissatisfied, but not angry",He agrees with you on the major issues,No legal recognition of gay couples' relationships,Satisfied only if Edwards is the nominee,Both candidates,No,Omit,Both candidates,65 or over,60 or over,65 or over,Very/somewhat important,No college degree,No,"Under $50,000",65 or over,Democrat,Moderate,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Edwards/Neither,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Rutland/CT Riv. Val.,Rural,Small cities and Rural,1.0
999659.0,Vermont,72.0,Call 2,Backside not complete,0.50043123960495,Other,Female,White,No,60-64,,,,,,,,,Today,The war in Iraq,Omit,,Angry,,,Satisfied if either one is the nominee,Both candidates,,,Both candidates,45-64,60 or over,50-64,,,,,18-64,,,,,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,,,White,Rutland/CT Riv. Val.,Rural,Small cities and Rural,1.0
999660.0,Vermont,26.0,Call 2,Backside complete,0.750038027763367,Dennis Kucinich,Male,White,No,50-59,Independent,Moderate,College graduate,"$30,000-$49,999",About the same,No one does,Catholic,No,Today,National security/Terrorism,He has a positive message,Not at all important,Enthusaistic,Omit,No legal recognition of gay couples' relationships,Satisfied only if Edwards is the nominee,Neither candidate,No,Takes more jobs from your state,Neither candidate,45-64,45-59,50-64,Not too/not at all important,College degree,No,"Under $50,000",18-64,Independent,Moderate,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Edwards/Neither,White male,Only Kerry/Neither,Only Edwards/Neither,Today/Last 3 days/Last week,Only Kerry/Neither,Only Edwards/Neither,No,No,White,Rutland/CT Riv. Val.,Rural,Small cities and Rural,1.0
999662.0,Vermont,79.0,Call 2,Backside complete,1.19637143611908,Howard Dean,Male,White,No,75 or over,Democrat,Somewhat conservative,Did not complete high school,"$15,000-$29,999",Worse today,,Protestant,No,Before that,Health care/Medicare,He can defeat George W. Bush,Very important,Angry,Omit,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Both candidates,Yes,Takes more jobs from your state,Both candidates,65 or over,60 or over,65 or over,Very/somewhat important,No college degree,Omit,"Under $50,000",65 or over,Democrat,Conservative,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,,,White,Green Mountains,Rural,Small cities and Rural,1.0
999691.0,Vermont,26.0,Call 2,Backside complete,0.87317419052124,Howard Dean,Male,Hispanic/Latino,Yes,50-59,Independent,Very liberal,Postgraduate study,"$50,000-$74,999",Better today,"Yes, I do",None,No,Before that,Economy/Jobs,He cares about people like me,Not too important,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,Yes,Takes more jobs from your state,Both candidates,45-64,45-59,50-64,Not too/not at all important,College degree,Omit,"$50,000 or more",18-64,Independent,Liberal,None,All others/Omits,Satisfied with Edwards/Either,Satisfied with Kerry/Either,Non-white male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,Hispanic/Latino,Rutland/CT Riv. Val.,Rural,Small cities and Rural,1.0
999693.0,Vermont,72.0,Call 2,Backside complete,0.700649082660675,John Kerry,Female,White,No,50-59,Democrat,Somewhat liberal,College graduate,"$100,000 or more",About the same,"Yes, I do",Protestant,Yes,In the last month,Health care/Medicare,He stands up for what he believes,Somewhat important,"Dissatisfied, but not angry",He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied only if Kerry is the nominee,Neither candidate,Yes,Takes more jobs from your state,Both candidates,45-64,45-59,50-64,Very/somewhat important,College degree,Yes,"$50,000 or more",18-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White female,Only Kerry/Neither,Only Edwards/Neither,Last month/Before that,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,White,Rutland/CT Riv. Val.,Rural,Small cities and Rural,1.0
999694.0,Vermont,72.0,Call 2,Backside not complete,0.923743844032288,Howard Dean,Female,White,No,75 or over,,,,,,,,,Before that,Omit,He is honest and trustworthy,,Angry,,,Satisfied if either one is the nominee,Both candidates,,,Both candidates,65 or over,60 or over,65 or over,,,,,65 or over,,,,,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,,,White,Rutland/CT Riv. Val.,Rural,Small cities and Rural,1.0
999724.0,Vermont,72.0,Call 2,Backside complete,1.1680052280426,Howard Dean,Male,White,No,75 or over,Independent,Somewhat liberal,College graduate,"$100,000 or more",Worse today,No one does,Jewish,No,In the last week,Economy/Jobs,He stands up for what he believes,Not too important,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,Yes,Creates more jobs in your state,Both candidates,65 or over,60 or over,65 or over,Not too/not at all important,College degree,Omit,"$50,000 or more",65 or over,Independent,Liberal,Jewish,White Jewish,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,White,Rutland/CT Riv. Val.,Rural,Small cities and Rural,1.0
999752.0,Vermont,26.0,Call 2,Backside complete,0.690569937229156,Howard Dean,Female,White,No,50-59,Independent,Moderate,Postgraduate study,"$50,000-$74,999",Worse today,No one does,,No,Today,Economy/Jobs,He stands up for what he believes,Somewhat important,Angry,He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Only John Edwards,Yes,Creates more jobs in your state,Both candidates,45-64,45-59,50-64,Very/somewhat important,College degree,Omit,"$50,000 or more",18-64,Independent,Moderate,,All others/Omits,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Edwards/Neither,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,White,Rutland/CT Riv. Val.,Rural,Small cities and Rural,1.0
1000361.0,Vermont,37.0,Call 2,Backside not complete,1.58548748493195,Howard Dean,Female,White,No,65-74,,,,,,,,,Before that,Health care/Medicare,He is honest and trustworthy,,Angry,,,Dissatisfied if either one is the nominee,Neither candidate,,,Both candidates,65 or over,60 or over,65 or over,,,,,65 or over,,,,,Satisfied with Kerry/Neither,Satisfied with Edwards/Neither,White female,Only Kerry/Neither,Only Edwards/Neither,Last month/Before that,Only Edwards/Either,Only Kerry/Either,,,White,Green Mountains,Suburbs,Suburbs,1.0
1000387.0,Vermont,37.0,Call 2,Backside complete,1.53919625282288,Howard Dean,Male,White,No,40-44,Democrat,Somewhat liberal,Postgraduate study,"$100,000 or more",Better today,No one does,Catholic,Yes,In the last month,The war in Iraq,He stands up for what he believes,Omit,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied only if Kerry is the nominee,Both candidates,Yes,Takes more jobs from your state,Both candidates,30-44,30-44,40-49,Omit,College degree,Omit,"$50,000 or more",18-64,Democrat,Liberal,Catholic,White Catholic,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Green Mountains,Suburbs,Suburbs,1.0
1000414.0,Vermont,37.0,Call 2,Backside not complete,1.97436559200287,Howard Dean,Male,White,No,75 or over,,,,,,,,,Today,Health care/Medicare,Omit,,Angry,,,Satisfied only if Kerry is the nominee,Only John Kerry,,,Only John Kerry,65 or over,60 or over,65 or over,,,,,65 or over,,,,,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White male,Only Kerry/Neither,Only Kerry/Either,Today/Last 3 days/Last week,Only Kerry/Neither,Only Kerry/Either,,,White,Green Mountains,Suburbs,Suburbs,1.0
1000440.0,Vermont,37.0,Call 2,Backside complete,1.7254763841629,John Kerry,Female,White,No,65-74,Democrat,Somewhat liberal,Postgraduate study,"$100,000 or more",About the same,No one does,Something else,No,In the last month,Health care/Medicare,He can defeat George W. Bush,Very important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied only if Kerry is the nominee,Only John Kerry,Yes,Takes more jobs from your state,Only John Kerry,65 or over,60 or over,65 or over,Very/somewhat important,College degree,Yes,"$50,000 or more",65 or over,Democrat,Liberal,Something else,White Something else,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White female,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,No,No,White,Green Mountains,Suburbs,Suburbs,1.0
1000461.0,Vermont,37.0,Call 2,Backside complete,1.97436559200287,John Kerry,Male,White,No,75 or over,Democrat,Somewhat liberal,College graduate,"$75,000-$99,999",About the same,No one does,Jewish,No,In the last month,Omit,He can defeat George W. Bush,Not too important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,Yes,Creates more jobs in your state,Both candidates,65 or over,60 or over,65 or over,Not too/not at all important,College degree,Yes,"$50,000 or more",65 or over,Democrat,Liberal,Jewish,White Jewish,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Green Mountains,Suburbs,Suburbs,1.0
