ID,STANUM,PRECINCT,CALL,BACKSIDE,WGT,DPRES,SEX,RACE,LATINO,AGE9P,PARTYID,PHIL5,EDUC,INCOME03,FINSIT,UNION4,veteran,RELIGION,ATTEND,EMPLOY,VISITWEB,TIMEPRI,ISSUE,QUAL,NEC,IRAQAPP,BREAKPRI,BUSHANGR,BEATBUSH,satkerry,AGE60P,AGE65P,AGEP,ATTEND2,ATTREL,BREAK2,COLLEDUC,EMPWMN,iraq2,MILHH,MILVOTE,NEC2,OVER65P,PARTY,PHIL3,REL5,RELWHITE,SATKERR2,SEXRACE,TIMEPRI2,UNIONHH,UNIONVOT,VISWEB2,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
671124.0,Delaware,1.0,Call 2,Backside complete,1.32040047645569,Howard Dean,Male,White,No,30-39,Democrat,Moderate,Postgraduate study,"$50,000-$74,999",Worse today,"Yes, I do",No one has,Something else,Never,Employed full-time,Never,Before that,Education,He has the right temperament,Poor,Somewhat approve,Not at all important,"Dissatisfied, but not angry",He agrees with you on the major issues,Somewhat satisfied,30-44,30-39,30-44,Never,All others/Omits,Not too/Not at all important,College degree,All others/Omits,Strongly/Somewhat approve,No,No,Not so good/Poor,17-64,Democrat,Moderate,Something else,White Something else,Very/somewhat satisfied,White male,Last month/Before that,"Yes, I am or someone in household is",Yes I am,Rarely/Never,White,Kent and Sussex Counties,Rural,Small cities and Rural,1.0,19955.0
671134.0,Delaware,1.0,Call 2,Backside complete,1.45461487770081,John Kerry,Male,White,No,45-49,Democrat,Moderate,College graduate,"$100,000 or more",About the same,No one does,No one has,Protestant,A few times a month,Employed full-time,Never,In the last week,Economy/Jobs,He has a positive message,Not so good,Strongly approve,Not too important,"Satisfied, but not enthusiastic",He agrees with you on the major issues,Somewhat satisfied,45-59,40-49,45-64,Occasionally,Protestant/Do not attend weekly,Not too/Not at all important,College degree,All others/Omits,Strongly/Somewhat approve,No,No,Not so good/Poor,17-64,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Very/somewhat satisfied,White male,Today/Last 3 days/Last week,No,No,Rarely/Never,White,Kent and Sussex Counties,Rural,Small cities and Rural,1.0,19955.0
671143.0,Delaware,1.0,Call 2,Backside complete,1.30057597160339,John Kerry,Female,White,No,60-64,Democrat,Somewhat conservative,High school graduate,"$50,000-$74,999",About the same,"Yes, someone else does","Yes, someone else has",Other Christian,A few times a month,Employed part-time,Frequently,In the last week,The war in Iraq,He has a positive message,Not so good,Strongly approve,Very important,"Satisfied, but not enthusiastic",He can defeat George W. Bush in November,Very satisfied,60 or over,50-64,45-64,Occasionally,Protestant/Do not attend weekly,Very/somewhat important,No college degree,Employed women,Strongly/Somewhat approve,"Yes, I have or someone in household has",No,Not so good/Poor,17-64,Democrat,Conservative,Protestant/Other Christian,White Protestant/Other Christian,Very/somewhat satisfied,White female,Today/Last 3 days/Last week,"Yes, I am or someone in household is",No,Frequently/Occasionally,White,Kent and Sussex Counties,Rural,Small cities and Rural,1.0,19955.0
671290.0,Delaware,66.0,Call 2,Backside complete,1.06491565704346,John Edwards,Female,Black,No,30-39,Democrat,Very liberal,Postgraduate study,"$75,000-$99,999",Better today,"Yes, I do",No one has,Protestant,A few times a month,Employed full-time,Never,In the last month,Education,He cares about people like me,Not so good,Strongly disapprove,Somewhat important,"Dissatisfied, but not angry",He agrees with you on the major issues,Very satisfied,30-44,30-39,30-44,Occasionally,Protestant/Do not attend weekly,Very/somewhat important,College degree,Employed women,Somewhat/Strongly disapprove,No,No,Not so good/Poor,17-64,Democrat,Liberal,Protestant/Other Christian,All others/Omits,Very/somewhat satisfied,Non-white female,Last month/Before that,"Yes, I am or someone in household is",Yes I am,Rarely/Never,Black,New Castle County,"City: 50,000 to 500,000","City over 50,000",1.0,19808.0
671306.0,Delaware,66.0,Call 2,Backside complete,0.861259400844574,Joe Lieberman,Female,White,No,65-74,Democrat,Moderate,High school graduate,,About the same,No one does,No one has,Protestant,A few times a year,Not working and not looking for work,Rarely,Before that,Health care/Medicare,He stands up for what he believes,Good,Somewhat approve,Not at all important,"Satisfied, but not enthusiastic",He agrees with you on the major issues,Somewhat dissatisfied,60 or over,65 or over,65 or over,Occasionally,Protestant/Do not attend weekly,Not too/Not at all important,No college degree,Unemployed women,Strongly/Somewhat approve,No,No,Excellent/Good,65 or over,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Somewhat/very dissatisfied,White female,Last month/Before that,No,No,Rarely/Never,White,New Castle County,"City: 50,000 to 500,000","City over 50,000",1.0,19808.0
671324.0,Delaware,66.0,Call 2,Backside complete,0.963266134262085,Joe Lieberman,Male,White,No,30-39,,Moderate,Some college or associate degree,"$50,000-$74,999",About the same,No one does,No one has,Catholic,A few times a year,Employed full-time,Never,Today,Economy/Jobs,He cares about people like me,Not so good,Strongly approve,Not too important,"Satisfied, but not enthusiastic",He agrees with you on the major issues,Very satisfied,30-44,30-39,30-44,Occasionally,Catholic/Do not attend weekly,Not too/Not at all important,No college degree,All others/Omits,Strongly/Somewhat approve,No,No,Not so good/Poor,17-64,,Moderate,Catholic,White Catholic,Very/somewhat satisfied,White male,Today/Last 3 days/Last week,No,No,Rarely/Never,White,New Castle County,"City: 50,000 to 500,000","City over 50,000",1.0,19808.0
671333.0,Delaware,66.0,Call 2,Backside complete,1.17371773719788,John Kerry,Female,White,No,45-49,Independent,Somewhat conservative,Some college or associate degree,"$100,000 or more",About the same,No one does,"Yes, someone else has",Catholic,A few times a year,Employed full-time,Never,In the last month,The war in Iraq,He has a positive message,Poor,Strongly disapprove,Very important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Very satisfied,45-59,40-49,45-64,Occasionally,Catholic/Do not attend weekly,Very/somewhat important,No college degree,Employed women,Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,17-64,Independent,Conservative,Catholic,White Catholic,Very/somewhat satisfied,White female,Last month/Before that,No,No,Rarely/Never,White,New Castle County,"City: 50,000 to 500,000","City over 50,000",1.0,19808.0
671350.0,Delaware,66.0,Call 2,Backside complete,0.939493179321289,Howard Dean,Female,White,No,30-39,Democrat,Somewhat liberal,College graduate,"$75,000-$99,999",Worse today,"Yes, someone else does",No one has,Something else,A few times a year,Employed full-time,Frequently,Before that,Education,He cares about people like me,Not so good,Strongly disapprove,Not at all important,Angry,He agrees with you on the major issues,Very satisfied,30-44,30-39,30-44,Occasionally,All others/Omits,Not too/Not at all important,College degree,Employed women,Somewhat/Strongly disapprove,No,No,Not so good/Poor,17-64,Democrat,Liberal,Something else,White Something else,Very/somewhat satisfied,White female,Last month/Before that,"Yes, I am or someone in household is",No,Frequently/Occasionally,White,New Castle County,"City: 50,000 to 500,000","City over 50,000",1.0,19808.0
671371.0,Delaware,66.0,Call 2,Backside complete,0.946269929409027,John Kerry,Female,White,No,65-74,Democrat,Moderate,High school graduate,,Worse today,"Yes, someone else does","Yes, someone else has",Protestant,A few times a year,Not working and not looking for work,Never,In the last month,Health care/Medicare,He can defeat George W. Bush,Not so good,Strongly disapprove,Very important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Very satisfied,60 or over,65 or over,65 or over,Occasionally,Protestant/Do not attend weekly,Very/somewhat important,No college degree,Unemployed women,Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,65 or over,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Very/somewhat satisfied,White female,Last month/Before that,"Yes, I am or someone in household is",No,Rarely/Never,White,New Castle County,"City: 50,000 to 500,000","City over 50,000",1.0,19808.0
671378.0,Delaware,66.0,Call 2,Backside complete,1.05834519863129,John Kerry,Male,White,No,50-59,Democrat,Somewhat liberal,College graduate,"$30,000-$49,999",Worse today,No one does,"Yes, someone else has",Catholic,Once a week,Employed full-time,Never,Before that,Economy/Jobs,He has the right experience,Poor,Somewhat approve,Omit,Angry,He can defeat George W. Bush in November,Very satisfied,45-59,50-64,45-64,Weekly,Catholic/Attend weekly,Omit,College degree,All others/Omits,Strongly/Somewhat approve,"Yes, I have or someone in household has",No,Not so good/Poor,17-64,Democrat,Liberal,Catholic,White Catholic,Very/somewhat satisfied,White male,Last month/Before that,No,No,Rarely/Never,White,New Castle County,"City: 50,000 to 500,000","City over 50,000",1.0,19808.0
671393.0,Delaware,66.0,Call 2,Backside complete,1.17371773719788,John Kerry,Female,White,No,50-59,Independent,Moderate,Postgraduate study,"$30,000-$49,999",Worse today,No one does,"Yes, someone else has",Catholic,A few times a month,Employed part-time,Occasionally,In the last week,The war in Iraq,He has the right experience,Poor,Strongly disapprove,Somewhat important,Angry,He agrees with you on the major issues,Very satisfied,45-59,50-64,45-64,Occasionally,Catholic/Do not attend weekly,Very/somewhat important,College degree,Employed women,Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,17-64,Independent,Moderate,Catholic,White Catholic,Very/somewhat satisfied,White female,Today/Last 3 days/Last week,No,No,Frequently/Occasionally,White,New Castle County,"City: 50,000 to 500,000","City over 50,000",1.0,19808.0
671406.0,Delaware,66.0,Call 2,Backside complete,0.757434368133545,Howard Dean,Female,White,No,65-74,Democrat,Moderate,High school graduate,"$15,000-$29,999",About the same,"Yes, someone else does","Yes, someone else has",Protestant,Once a week,Not working and not looking for work,Never,In the last three days,The war in Iraq,He stands up for what he believes,Not so good,Strongly disapprove,Not too important,"Dissatisfied, but not angry",He agrees with you on the major issues,Somewhat satisfied,60 or over,65 or over,65 or over,Weekly,Protestant/Attend Weekly,Not too/Not at all important,No college degree,Unemployed women,Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,65 or over,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Very/somewhat satisfied,White female,Today/Last 3 days/Last week,"Yes, I am or someone in household is",No,Rarely/Never,White,New Castle County,"City: 50,000 to 500,000","City over 50,000",1.0,19808.0
671413.0,Delaware,66.0,Call 2,Backside complete,1.09936606884003,John Edwards,Male,White,No,30-39,Democrat,Very liberal,College graduate,"$50,000-$74,999",Worse today,No one does,"Yes, someone else has",Catholic,Never,Employed full-time,Never,Today,Economy/Jobs,He can defeat George W. Bush,Poor,Strongly disapprove,Not too important,Angry,He can defeat George W. Bush in November,Very satisfied,30-44,30-39,30-44,Never,Catholic/Do not attend weekly,Not too/Not at all important,College degree,All others/Omits,Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,17-64,Democrat,Liberal,Catholic,White Catholic,Very/somewhat satisfied,White male,Today/Last 3 days/Last week,No,No,Rarely/Never,White,New Castle County,"City: 50,000 to 500,000","City over 50,000",1.0,19808.0
671426.0,Delaware,66.0,Call 2,Backside complete,0.946269929409027,John Kerry,Female,White,No,75 or over,Democrat,Very conservative,Did not complete high school,"Under $15,000",About the same,No one does,No one has,Catholic,Once a week,Not working and not looking for work,Never,In the last month,Health care/Medicare,He stands up for what he believes,Good,Strongly approve,Very important,Enthusaistic,He agrees with you on the major issues,Very dissatisfied,60 or over,65 or over,65 or over,Weekly,Catholic/Attend weekly,Very/somewhat important,No college degree,Unemployed women,Strongly/Somewhat approve,No,No,Excellent/Good,65 or over,Democrat,Conservative,Catholic,White Catholic,Somewhat/very dissatisfied,White female,Last month/Before that,No,No,Rarely/Never,White,New Castle County,"City: 50,000 to 500,000","City over 50,000",1.0,19808.0
671455.0,Delaware,66.0,Call 2,Backside complete,1.02587819099426,Wesley Clark,Female,White,No,60-64,Democrat,Moderate,,,About the same,No one does,,Catholic,Once a week,Employed part-time,Never,In the last month,National security/Terrorism,He stands up for what he believes,Not so good,Somewhat disapprove,Somewhat important,Angry,He agrees with you on the major issues,Somewhat dissatisfied,60 or over,50-64,45-64,Weekly,Catholic/Attend weekly,Very/somewhat important,,Employed women,Somewhat/Strongly disapprove,,,Not so good/Poor,17-64,Democrat,Moderate,Catholic,White Catholic,Somewhat/very dissatisfied,White female,Last month/Before that,No,No,Rarely/Never,White,New Castle County,"City: 50,000 to 500,000","City over 50,000",1.0,19808.0
671463.0,Delaware,66.0,Call 2,Backside complete,1.05834519863129,John Kerry,Male,White,,45-49,Democrat,Moderate,,"$30,000-$49,999",About the same,"Yes, I do","Yes, someone else has",Catholic,Omit,Employed full-time,Occasionally,In the last three days,Omit,Omit,Poor,Somewhat approve,Somewhat important,"Satisfied, but not enthusiastic",He can defeat George W. Bush in November,Very satisfied,45-59,40-49,45-64,Omit,All others/Omits,Very/somewhat important,,All others/Omits,Strongly/Somewhat approve,"Yes, I have or someone in household has",No,Not so good/Poor,17-64,Democrat,Moderate,Catholic,White Catholic,Very/somewhat satisfied,White male,Today/Last 3 days/Last week,"Yes, I am or someone in household is",Yes I am,Frequently/Occasionally,White,New Castle County,"City: 50,000 to 500,000","City over 50,000",1.0,19808.0
671481.0,Delaware,66.0,Call 2,Backside complete,0.776600480079651,Joe Lieberman,Male,White,No,75 or over,Independent,Somewhat conservative,Some college or associate degree,"$15,000-$29,999",Worse today,,"Yes, I have",Catholic,More than once a week,Not working and not looking for work,Never,In the last week,Economy/Jobs,He cares about people like me,Not so good,Somewhat disapprove,Not too important,Angry,He agrees with you on the major issues,Very dissatisfied,60 or over,65 or over,65 or over,Weekly,Catholic/Attend weekly,Not too/Not at all important,No college degree,All others/Omits,Somewhat/Strongly disapprove,"Yes, I have or someone in household has","Yes, I have",Not so good/Poor,65 or over,Independent,Conservative,Catholic,White Catholic,Somewhat/very dissatisfied,White male,Today/Last 3 days/Last week,,,Rarely/Never,White,New Castle County,"City: 50,000 to 500,000","City over 50,000",1.0,19808.0
