ID,STANUM,PRECINCT,CALL,WGT,DPRES,SEX,AGE9,DPARTYID,PHIL4,COLLDEG,INCSHORT,UNION2,FTCAUCUS,NETPOLI2,TIMEDC,ISSUE,QUAL,IRAQAPPR,DEM2ND,AGE60,AGE65,AGE,COLLEDUC,DPARTY,IRAQ2PT,NETUSAGE,OVER65,PHIL3,TIMEDC2,qdem2nd,GEOCODE
558792.0,Iowa,118.0,Call 2,1.39629459381104,Dennis Kucinich,Female,17-24,Strong Democrat,Very liberal,No college degree,"Under $50,000",No,Yes,Somewhat,In the last month,The war in Iraq,Takes strong stands on the issues,Strongly disapprove,Edwards,17-29,17-24,17-29,No college degree,Democrat,Strongly/Somewhat disapprove,A great deal/Somewhat,17-64,Liberal,In the last month/Before that,Edwards,Central
558793.0,Iowa,5.0,Call 2,0.498990476131439,Uncommitted,Male,50-59,Strong Democrat,Conservative,College degree,"Under $50,000",Yes,No,Not at all,In the last month,Health care/Medicare,Can beat George W. Bush,Strongly disapprove,Uncommitted,45-59,50-64,45-59,College degree,Democrat,Strongly/Somewhat disapprove,Not much/Not at all,17-64,Conservative,In the last month/Before that,Uncommitted,East
558794.0,Iowa,119.0,Call 1,1.8214293718338,Dick Gephardt,Male,65-74,Independent,Moderate,No college degree,"$50,000 or more",No,Yes,Not at all,In the last 3 days,Farm policy/subsidies,Has the right experience,Strongly disapprove,No second choice,60 or over,65 or over,65 or over,No college degree,Republican,Strongly/Somewhat disapprove,Not much/Not at all,65 or over,Moderate,In the last 3 days/week,No second choice,West
558795.0,Iowa,28.0,Call 2,1.42654454708099,John Kerry,Male,65-74,Not strong Democrat,Somewhat liberal,Postgraduate study,"Under $50,000",No,Yes,Not at all,In the last 3 days,Education,Has the right experience,Somewhat disapprove,Edwards,60 or over,65 or over,65 or over,College degree,Democrat,Strongly/Somewhat disapprove,Not much/Not at all,65 or over,Liberal,In the last 3 days/week,Edwards,East
558796.0,Iowa,110.0,Call 1,1.8705598115921,Howard Dean,Male,17-24,Not strong Democrat,Moderate,College degree,"Under $50,000",No,No,Somewhat,Before that,Education,Takes strong stands on the issues,Strongly disapprove,Uncommitted,17-29,17-24,17-29,College degree,Democrat,Strongly/Somewhat disapprove,A great deal/Somewhat,17-64,Moderate,In the last month/Before that,Uncommitted,East
558797.0,Iowa,90.0,Call 2,1.7678017616272,Howard Dean,Female,50-59,Independent,Moderate,Postgraduate study,"$50,000 or more",No,No,Somewhat,Before that,Health care/Medicare,Takes strong stands on the issues,Somewhat approve,Edwards,45-59,50-64,45-59,College degree,Republican,Strongly/Somewhat approve,A great deal/Somewhat,17-64,Moderate,In the last month/Before that,Edwards,Central
558798.0,Iowa,29.0,Call 2,1.10949110984802,Howard Dean,Female,45-49,Strong Democrat,Moderate,Postgraduate study,"$50,000 or more",No,Yes,Not at all,In the last 3 days,Economy/Jobs,Takes strong stands on the issues,Somewhat disapprove,Edwards,45-59,40-49,45-59,College degree,Democrat,Strongly/Somewhat disapprove,Not much/Not at all,17-64,Moderate,In the last 3 days/week,Edwards,Central
558799.0,Iowa,29.0,Call 2,1.10949110984802,Howard Dean,Female,50-59,Strong Democrat,Somewhat liberal,College degree,"$50,000 or more",Yes,No,Not much,In the last 3 days,The war in Iraq,Takes strong stands on the issues,Strongly disapprove,Kerry,45-59,50-64,45-59,College degree,Democrat,Strongly/Somewhat disapprove,Not much/Not at all,17-64,Liberal,In the last 3 days/week,Kerry,Central
558800.0,Iowa,38.0,Call 3,0.679885864257813,John Kerry,Female,65-74,Strong Democrat,Somewhat liberal,Postgraduate study,"Under $50,000",No,Yes,Somewhat,Before that,U.S. trade policy,Can beat George W. Bush,Somewhat disapprove,Edwards,60 or over,65 or over,65 or over,College degree,Democrat,Strongly/Somewhat disapprove,A great deal/Somewhat,65 or over,Liberal,In the last month/Before that,Edwards,Central
558801.0,Iowa,38.0,Call 3,0.670351982116699,John Edwards,Male,60-64,Strong Democrat,Somewhat liberal,College degree,"Under $50,000",No,Yes,Not at all,In the last month,Education,Cares about people like me,Strongly disapprove,Kerry,60 or over,50-64,45-59,College degree,Democrat,Strongly/Somewhat disapprove,Not much/Not at all,17-64,Liberal,In the last month/Before that,Kerry,Central
558802.0,Iowa,24.0,Call 3,1.10060918331146,Howard Dean,Male,30-39,Strong Democrat,Somewhat liberal,Postgraduate study,"$50,000 or more",No,No,Somewhat,Before that,Economy/Jobs,Cares about people like me,Strongly disapprove,Gephardt,30-44,30-39,30-44,College degree,Democrat,Strongly/Somewhat disapprove,A great deal/Somewhat,17-64,Liberal,In the last month/Before that,Gephardt,East
558803.0,Iowa,124.0,Call 2,1.0086282491684,Howard Dean,Male,40-44,Strong Democrat,Moderate,College degree,"Under $50,000",No,No,Somewhat,In the last week,Economy/Jobs,Takes strong stands on the issues,Strongly disapprove,Edwards,30-44,40-49,30-44,College degree,Democrat,Strongly/Somewhat disapprove,A great deal/Somewhat,17-64,Moderate,In the last 3 days/week,Edwards,Central
558804.0,Iowa,124.0,Call 2,1.0086282491684,Howard Dean,Male,17-24,Independent,Moderate,No college degree,"Under $50,000",No,No,Not at all,In the last month,Economy/Jobs,Takes strong stands on the issues,Somewhat approve,Gephardt,17-29,17-24,17-29,No college degree,Republican,Strongly/Somewhat approve,Not much/Not at all,17-64,Moderate,In the last month/Before that,Gephardt,Central
558805.0,Iowa,44.0,Call 3,1.07256317138672,John Edwards,Female,45-49,Not strong Democrat,Somewhat liberal,No college degree,"$50,000 or more",Yes,No,Not at all,In the last month,Economy/Jobs,Cares about people like me,Somewhat approve,Kerry,45-59,40-49,45-59,No college degree,Democrat,Strongly/Somewhat approve,Not much/Not at all,17-64,Liberal,In the last month/Before that,Kerry,Central
558806.0,Iowa,44.0,Call 3,1.19370269775391,Dick Gephardt,Female,30-39,Strong Democrat,Somewhat liberal,College degree,"$50,000 or more",Yes,No,Not much,Before that,U.S. trade policy,Takes strong stands on the issues,Somewhat approve,Uncommitted,30-44,30-39,30-44,College degree,Democrat,Strongly/Somewhat approve,Not much/Not at all,17-64,Liberal,In the last month/Before that,Uncommitted,Central
558807.0,Iowa,36.0,Call 2,1.23822522163391,Dick Gephardt,,75 or over,Strong Democrat,Very liberal,,"Under $50,000",Yes,Yes,Not at all,Before that,Economy/Jobs,Cares about people like me,Strongly disapprove,Kerry,60 or over,65 or over,65 or over,,Democrat,Strongly/Somewhat disapprove,Not much/Not at all,65 or over,Liberal,In the last month/Before that,Kerry,East
558808.0,Iowa,36.0,Call 2,0.974767327308655,Dennis Kucinich,Male,30-39,Strong Democrat,Very liberal,Postgraduate study,"Under $50,000",No,No,A great deal,Before that,The war in Iraq,Takes strong stands on the issues,Strongly disapprove,Kerry,30-44,30-39,30-44,College degree,Democrat,Strongly/Somewhat disapprove,A great deal/Somewhat,17-64,Liberal,In the last month/Before that,Kerry,East
558809.0,Iowa,59.0,Call 1,1.97291958332062,Dick Gephardt,Male,30-39,Strong Democrat,Somewhat liberal,College degree,"Under $50,000",No,Yes,Somewhat,In the last month,U.S. trade policy,Can beat George W. Bush,Strongly approve,Uncommitted,30-44,30-39,30-44,College degree,Democrat,Strongly/Somewhat approve,A great deal/Somewhat,17-64,Liberal,In the last month/Before that,Uncommitted,East
558810.0,Iowa,59.0,Call 1,1.97291958332062,Dick Gephardt,Male,40-44,Strong Democrat,Somewhat liberal,College degree,"$50,000 or more",Yes,Yes,A great deal,Before that,U.S. trade policy,Takes strong stands on the issues,Somewhat disapprove,Uncommitted,30-44,40-49,30-44,College degree,Democrat,Strongly/Somewhat disapprove,A great deal/Somewhat,17-64,Liberal,In the last month/Before that,Uncommitted,East
558811.0,Iowa,49.0,Call 3,0.52985942363739,John Kerry,Female,17-24,Strong Democrat,Somewhat liberal,College degree,"$50,000 or more",No,No,A great deal,In the last 3 days,Health care/Medicare,Cares about people like me,Strongly disapprove,Dean,17-29,17-24,17-29,College degree,Democrat,Strongly/Somewhat disapprove,A great deal/Somewhat,17-64,Liberal,In the last 3 days/week,Dean,East
558812.0,Iowa,49.0,Call 3,0.503135621547699,Howard Dean,Male,50-59,Strong Democrat,Moderate,Postgraduate study,"Under $50,000",No,Yes,Somewhat,In the last week,Health care/Medicare,Can beat George W. Bush,Somewhat approve,Edwards,45-59,50-64,45-59,College degree,Democrat,Strongly/Somewhat approve,A great deal/Somewhat,17-64,Moderate,In the last 3 days/week,Edwards,East
558813.0,Iowa,54.0,Call 3,0.576493978500366,,,75 or over,Strong Democrat,Moderate,No college degree,,No,Yes,Not much,Before that,Omit,Cares about people like me,Somewhat disapprove,Edwards,60 or over,65 or over,65 or over,No college degree,Democrat,Strongly/Somewhat disapprove,Not much/Not at all,65 or over,Moderate,In the last month/Before that,Edwards,East
558814.0,Iowa,31.0,Call 3,1.23633861541748,John Kerry,Male,50-59,,,,,,,,Omit,Omit,Omit,Omit,Omit,45-59,50-64,45-59,,,Omit,,17-64,,Omit,Omit,East
558815.0,Iowa,100.0,Call 2,1.31506371498108,John Kerry,Female,45-49,Strong Democrat,Very liberal,College degree,"$50,000 or more",No,No,A great deal,In the last month,Economy/Jobs,Has the right experience,Strongly disapprove,Uncommitted,45-59,40-49,45-59,College degree,Democrat,Strongly/Somewhat disapprove,A great deal/Somewhat,17-64,Liberal,In the last month/Before that,Uncommitted,West
558816.0,Iowa,100.0,Call 2,1.28174662590027,Dick Gephardt,Female,30-39,Independent,Somewhat liberal,College degree,"$50,000 or more",Yes,No,Not at all,Before that,Economy/Jobs,Can beat George W. Bush,Somewhat disapprove,Uncommitted,30-44,30-39,30-44,College degree,Republican,Strongly/Somewhat disapprove,Not much/Not at all,17-64,Liberal,In the last month/Before that,Uncommitted,West
558817.0,Iowa,54.0,Call 3,0.926094830036163,John Edwards,Female,45-49,Not strong Democrat,Somewhat liberal,College degree,"$50,000 or more",No,Yes,Not at all,In the last 3 days,Health care/Medicare,Cares about people like me,Somewhat disapprove,Dean,45-59,40-49,45-59,College degree,Democrat,Strongly/Somewhat disapprove,Not much/Not at all,17-64,Liberal,In the last 3 days/week,Dean,East
558818.0,Iowa,98.0,Call 3,1.07256317138672,John Edwards,Male,30-39,Strong Democrat,Somewhat liberal,College degree,"$50,000 or more",No,Yes,Somewhat,Before that,Economy/Jobs,Can beat George W. Bush,Strongly disapprove,Kerry,30-44,30-39,30-44,College degree,Democrat,Strongly/Somewhat disapprove,A great deal/Somewhat,17-64,Liberal,In the last month/Before that,Kerry,Central
558819.0,Iowa,17.0,Call 3,0.787406444549561,,Female,50-59,Not strong Democrat,Somewhat liberal,College degree,"Under $50,000",No,No,Not at all,In the last week,Health care/Medicare,Cares about people like me,Strongly approve,Dean,45-59,50-64,45-59,College degree,Democrat,Strongly/Somewhat approve,Not much/Not at all,17-64,Liberal,In the last 3 days/week,Dean,East
558820.0,Iowa,20.0,Call 2,1.66270339488983,Howard Dean,Female,50-59,Strong Democrat,Moderate,No college degree,"$50,000 or more",No,No,Not at all,In the last month,The war in Iraq,Takes strong stands on the issues,Strongly disapprove,Kerry,45-59,50-64,45-59,No college degree,Democrat,Strongly/Somewhat disapprove,Not much/Not at all,17-64,Moderate,In the last month/Before that,Kerry,West
558821.0,Iowa,64.0,Call 3,1.52533268928528,John Edwards,Male,60-64,Strong Democrat,Moderate,No college degree,"$50,000 or more",No,No,Not at all,In the last week,Economy/Jobs,Takes strong stands on the issues,Strongly disapprove,Kerry,60 or over,50-64,45-59,No college degree,Democrat,Strongly/Somewhat disapprove,Not much/Not at all,17-64,Moderate,In the last 3 days/week,Kerry,East
558822.0,Iowa,28.0,Call 2,1.35459589958191,Howard Dean,Male,40-44,Strong Democrat,Moderate,College degree,"Under $50,000",Yes,,Somewhat,In the last month,Health care/Medicare,Cares about people like me,Somewhat approve,Uncommitted,30-44,40-49,30-44,College degree,Democrat,Strongly/Somewhat approve,A great deal/Somewhat,17-64,Moderate,In the last month/Before that,Uncommitted,East
558823.0,Iowa,110.0,Call 1,1.8705598115921,Howard Dean,Female,45-49,Strong Democrat,Somewhat liberal,College degree,"Under $50,000",No,No,Not much,Before that,Health care/Medicare,Can beat George W. Bush,Strongly disapprove,Edwards,45-59,40-49,45-59,College degree,Democrat,Strongly/Somewhat disapprove,Not much/Not at all,17-64,Liberal,In the last month/Before that,Edwards,East
558824.0,Iowa,90.0,Call 2,1.7678017616272,Howard Dean,Female,17-24,Strong Democrat,Very liberal,College degree,"$50,000 or more",No,No,Somewhat,In the last month,Economy/Jobs,Takes strong stands on the issues,Strongly disapprove,Edwards,17-29,17-24,17-29,College degree,Democrat,Strongly/Somewhat disapprove,A great deal/Somewhat,17-64,Liberal,In the last month/Before that,Edwards,Central
558825.0,Iowa,29.0,Call 2,1.19370269775391,Dick Gephardt,Male,65-74,Strong Democrat,Somewhat liberal,No college degree,"Under $50,000",No,No,Not at all,Before that,Health care/Medicare,Has the right experience,Somewhat approve,Kerry,60 or over,65 or over,65 or over,No college degree,Democrat,Strongly/Somewhat approve,Not much/Not at all,65 or over,Liberal,In the last month/Before that,Kerry,Central
558826.0,Iowa,29.0,Call 2,1.07256317138672,John Edwards,Male,50-59,Strong Democrat,Somewhat liberal,College degree,"Under $50,000",No,No,Somewhat,In the last week,Health care/Medicare,Can beat George W. Bush,Strongly disapprove,Kerry,45-59,50-64,45-59,College degree,Democrat,Strongly/Somewhat disapprove,A great deal/Somewhat,17-64,Liberal,In the last 3 days/week,Kerry,Central
558827.0,Iowa,38.0,Call 3,0.679885864257813,John Kerry,Female,40-44,Strong Democrat,Somewhat liberal,College degree,"$50,000 or more",No,Yes,Not at all,In the last 3 days,Omit,Omit,Somewhat disapprove,Edwards,30-44,40-49,30-44,College degree,Democrat,Strongly/Somewhat disapprove,Not much/Not at all,17-64,Liberal,In the last 3 days/week,Edwards,Central
558828.0,Iowa,38.0,Call 3,0.679885864257813,John Kerry,Male,40-44,Independent,Moderate,College degree,"$50,000 or more",Yes,Yes,Not much,In the last week,Education,Can beat George W. Bush,Strongly disapprove,Edwards,30-44,40-49,30-44,College degree,Republican,Strongly/Somewhat disapprove,Not much/Not at all,17-64,Moderate,In the last 3 days/week,Edwards,Central
558829.0,Iowa,38.0,Call 3,0.679885864257813,John Kerry,Female,40-44,Strong Democrat,Somewhat liberal,Postgraduate study,"$50,000 or more",Yes,No,Not at all,In the last week,Education,Cares about people like me,Strongly disapprove,Edwards,30-44,40-49,30-44,College degree,Democrat,Strongly/Somewhat disapprove,Not much/Not at all,17-64,Liberal,In the last 3 days/week,Edwards,Central
558830.0,Iowa,89.0,Call 1,1.7678017616272,Howard Dean,Female,30-39,,Somewhat liberal,No college degree,"Under $50,000",No,No,Somewhat,Before that,Education,Cares about people like me,Somewhat disapprove,Kerry,30-44,30-39,30-44,No college degree,,Strongly/Somewhat disapprove,A great deal/Somewhat,17-64,Liberal,In the last month/Before that,Kerry,Central
558831.0,Iowa,24.0,Call 3,1.15906751155853,John Kerry,,65-74,Independent,Moderate,No college degree,"Under $50,000",No,No,Not at all,In the last week,Health care/Medicare,Cares about people like me,Somewhat disapprove,Dean,60 or over,65 or over,65 or over,No college degree,Republican,Strongly/Somewhat disapprove,Not much/Not at all,65 or over,Moderate,In the last 3 days/week,Dean,East
558832.0,Iowa,24.0,Call 3,0.913844347000122,Dennis Kucinich,Female,50-59,Strong Democrat,Moderate,No college degree,,Yes,No,Not at all,In the last month,Economy/Jobs,Takes strong stands on the issues,Strongly disapprove,Edwards,45-59,50-64,45-59,No college degree,Democrat,Strongly/Somewhat disapprove,Not much/Not at all,17-64,Moderate,In the last month/Before that,Edwards,East
558833.0,Iowa,124.0,Call 2,1.08518421649933,Dick Gephardt,Female,65-74,Strong Democrat,Moderate,No college degree,"Under $50,000",No,No,Not at all,In the last week,Health care/Medicare,Cares about people like me,Somewhat disapprove,Kerry,60 or over,65 or over,65 or over,No college degree,Democrat,Strongly/Somewhat disapprove,Not much/Not at all,65 or over,Moderate,In the last 3 days/week,Kerry,Central
558834.0,Iowa,124.0,Call 2,0.988924920558929,John Kerry,Male,65-74,Strong Democrat,Moderate,Postgraduate study,"Under $50,000",No,Yes,Not at all,In the last 3 days,Health care/Medicare,Cares about people like me,Strongly disapprove,Gephardt,60 or over,65 or over,65 or over,College degree,Democrat,Strongly/Somewhat disapprove,Not much/Not at all,65 or over,Moderate,In the last 3 days/week,Gephardt,Central
558835.0,Iowa,44.0,Call 3,1.19370269775391,Dick Gephardt,,30-39,Independent,Moderate,No college degree,"$50,000 or more",Yes,No,Somewhat,Before that,U.S. trade policy,Takes strong stands on the issues,Somewhat approve,Kerry,30-44,30-39,30-44,No college degree,Republican,Strongly/Somewhat approve,A great deal/Somewhat,17-64,Moderate,In the last month/Before that,Kerry,Central
558836.0,Iowa,44.0,Call 3,1.07256317138672,John Edwards,Female,30-39,Independent,Somewhat liberal,College degree,"$50,000 or more",Yes,No,Somewhat,In the last month,Economy/Jobs,Cares about people like me,Strongly approve,No second choice,30-44,30-39,30-44,College degree,Republican,Strongly/Somewhat approve,A great deal/Somewhat,17-64,Liberal,In the last month/Before that,No second choice,Central
