ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WGT,DPRES,SEX,RACE,MEXICAN,AGE9,PARTYID,PHIL5,EDUC,INCOME03,FINSIT,UNION4,veteran,RELIGION,ATTEND,EMPLOY,VISITWEB,TIMEPRI,ISSUE,QUAL,NEC,IRAQAPP,BREAKPRI,BUSHANGR,BEATBUSH,SATKRYAZ,AGE,AGE60,AGE65,ATTEND2,ATTREL,BREAK2,COLLEDUC,EMPWMN,iraq2,MILHH,MILVOTE,NEC2,OVER65,PARTY,PHIL3,REL5,RELWHITE,SEXRACE,TIMEPRI2,UNIONHH,UNIONVOT,VISWEB2,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
671210.0,Arizona,19.0,Call 2,Backside complete,Election day exit poll,0.737255930900574,Joe Lieberman,Female,White,No,65-74,Democrat,Moderate,Postgraduate study,"$100,000 or more",About the same,No one does,"Yes, someone else has",Jewish,Never,Not working and not looking for work,Occasionally,Today,National security/Terrorism,Omit,Not so good,Somewhat approve,Not at all important,"Dissatisfied, but not angry",He agrees with you on the major issues,Satisfied,65 or over,60 or over,65 or over,Never,All others/Omits,Not too/Not at all important,College degree,Unemployed women,Strongly/Somewhat approve,"Yes, I have or someone in household has",No,Not so good/Poor,65 or over,Democrat,Moderate,Jewish,White Jewish,White female,Today/Last 3 days/Last week,No,No,Frequently/Occasionally,White,Maricopa County,Suburbs,Suburbs,5.0,85262.0
671211.0,Arizona,38.0,Call 2,Backside complete,Election day exit poll,0.509764552116394,Dennis Kucinich,Male,Hispanic/Latino,Yes,45-49,Democrat,Moderate,High school graduate,"$30,000-$49,999",Worse today,No one does,No one has,Catholic,A few times a year,Employed full-time,Never,In the last week,Health care/Medicare,He cares about people like me,Poor,Somewhat disapprove,Very important,"Satisfied, but not enthusiastic",He can defeat George W. Bush in November,Dissatisfied,45-64,45-59,40-49,Occasionally,Catholic/Do not attend weekly,Very/somewhat important,No college degree,All others/Omits,Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Democrat,Moderate,Catholic,All others/Omits,Non-white male,Today/Last 3 days/Last week,No,No,Rarely/Never,Hispanic/Latino,Maricopa County,"City over 500,000","City over 50,000",4.0,85009.0
671213.0,Arizona,6.0,Call 2,Backside complete,Election day exit poll,0.922346472740173,John Kerry,Female,White,No,45-49,Independent,Moderate,Some college or associate degree,"$50,000-$74,999",About the same,No one does,"Yes, someone else has",Something else,A few times a year,Employed full-time,Never,Before that,Health care/Medicare,He stands up for what he believes,Poor,Somewhat approve,Very important,"Dissatisfied, but not angry",He agrees with you on the major issues,Satisfied,45-64,45-59,40-49,Occasionally,All others/Omits,Very/somewhat important,No college degree,Employed women,Strongly/Somewhat approve,"Yes, I have or someone in household has",No,Not so good/Poor,18-64,Independent,Moderate,Something else,White Something else,White female,Last month/Before that,No,No,Rarely/Never,White,Rest of state,Rural,Small cities and Rural,1.0,85536.0
671215.0,Arizona,26.0,Call 2,Backside complete,Election day exit poll,0.535700380802155,John Kerry,Male,Hispanic/Latino,Yes,50-59,Democrat,Moderate,College graduate,"$50,000-$74,999",Worse today,No one does,No one has,Catholic,More than once a week,Employed full-time,Never,In the last week,The war in Iraq,He cares about people like me,Poor,Strongly disapprove,Very important,Omit,He agrees with you on the major issues,Satisfied,45-64,45-59,50-64,Weekly,Catholic/Attend weekly,Very/somewhat important,College degree,All others/Omits,Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Democrat,Moderate,Catholic,All others/Omits,Non-white male,Today/Last 3 days/Last week,No,No,Rarely/Never,Hispanic/Latino,Maricopa County,"City over 500,000","City over 50,000",3.0,85017.0
671216.0,Arizona,48.0,Call 2,Backside complete,Election day exit poll,0.849654614925385,Wesley Clark,Male,White,No,60-64,Democrat,Moderate,Some college or associate degree,"$100,000 or more",Better today,No one does,No one has,Protestant,A few times a year,Employed full-time,Occasionally,In the last week,Economy/Jobs,He has a positive message,Not so good,Strongly disapprove,Not at all important,Angry,He agrees with you on the major issues,Satisfied,45-64,60 or over,50-64,Occasionally,Protestant/Do not attend weekly,Not too/Not at all important,No college degree,All others/Omits,Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,White male,Today/Last 3 days/Last week,No,No,Frequently/Occasionally,White,Maricopa County,Suburbs,Suburbs,5.0,85258.0
671217.0,Arizona,54.0,Call 2,Backside complete,Election day exit poll,0.54369592666626,John Kerry,Male,White,No,45-49,Independent,Somewhat conservative,Some college or associate degree,"$100,000 or more",Worse today,"Yes, I do",No one has,Other Christian,Once a week,Employed full-time,Rarely,In the last week,National security/Terrorism,He has the right experience,Good,Strongly approve,Somewhat important,"Satisfied, but not enthusiastic",He agrees with you on the major issues,Satisfied,45-64,45-59,40-49,Weekly,Protestant/Attend Weekly,Very/somewhat important,No college degree,All others/Omits,Strongly/Somewhat approve,No,No,Excellent/Good,18-64,Independent,Conservative,Protestant/Other Christian,White Protestant/Other Christian,White male,Today/Last 3 days/Last week,"Yes, I am or someone in household is",Yes I am,Rarely/Never,White,Maricopa County,Suburbs,Suburbs,6.0,85234.0
671218.0,Arizona,78.0,Call 2,Backside complete,Election day exit poll,0.948404908180237,John Kerry,Female,Hispanic/Latino,Yes,50-59,Democrat,Somewhat conservative,High school graduate,"$15,000-$29,999",Worse today,"Yes, someone else does","Yes, I have and someone else has",Protestant,Once a week,Employed part-time,Rarely,Today,Health care/Medicare,He cares about people like me,Poor,Somewhat approve,Somewhat important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Satisfied,45-64,45-59,50-64,Weekly,Protestant/Attend Weekly,Very/somewhat important,No college degree,Employed women,Strongly/Somewhat approve,"Yes, I have or someone in household has","Yes, I have",Not so good/Poor,18-64,Democrat,Conservative,Protestant/Other Christian,All others/Omits,Non-white female,Today/Last 3 days/Last week,"Yes, I am or someone in household is",No,Rarely/Never,Hispanic/Latino,Pima/Pinal/Santa Cruz,"City over 500,000","City over 50,000",7.0,85745.0
671219.0,Arizona,45.0,Call 2,Backside complete,Election day exit poll,0.7337926030159,Wesley Clark,Male,Hispanic/Latino,Yes,65-74,Democrat,Somewhat liberal,Some college or associate degree,"$30,000-$49,999",About the same,No one does,No one has,Other Christian,A few times a year,Employed part-time,Never,In the last month,Health care/Medicare,He cares about people like me,Good,Somewhat disapprove,Not too important,"Satisfied, but not enthusiastic",He agrees with you on the major issues,Satisfied,65 or over,60 or over,65 or over,Occasionally,Protestant/Do not attend weekly,Not too/Not at all important,No college degree,All others/Omits,Somewhat/Strongly disapprove,No,No,Excellent/Good,65 or over,Democrat,Liberal,Protestant/Other Christian,All others/Omits,Non-white male,Last month/Before that,No,No,Rarely/Never,Hispanic/Latino,Maricopa County,"City: 50,000 to 500,000","City over 50,000",6.0,85212.0
671220.0,Arizona,18.0,Call 2,Backside complete,Election day exit poll,0.484325736761093,John Kerry,Male,White,No,60-64,Democrat,Somewhat conservative,High school graduate,"$75,000-$99,999",Worse today,"Yes, someone else does","Yes, I have",Catholic,A few times a year,Employed full-time,Never,In the last month,Economy/Jobs,He can defeat George W. Bush,Poor,Strongly approve,Not at all important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Satisfied,45-64,60 or over,50-64,Occasionally,Catholic/Do not attend weekly,Not too/Not at all important,No college degree,All others/Omits,Strongly/Somewhat approve,"Yes, I have or someone in household has","Yes, I have",Not so good/Poor,18-64,Democrat,Conservative,Catholic,White Catholic,White male,Last month/Before that,"Yes, I am or someone in household is",No,Rarely/Never,White,Maricopa County,Suburbs,Suburbs,2.0,85302.0
671221.0,Arizona,58.0,Call 2,Backside complete,Election day exit poll,0.70551860332489,Joe Lieberman,Female,White,No,45-49,Independent,Somewhat conservative,Did not complete high school,"$15,000-$29,999",Better today,No one does,"Yes, someone else has",None,Never,Employed full-time,Never,In the last month,Health care/Medicare,He cares about people like me,Excellent,Strongly approve,Not at all important,"Satisfied, but not enthusiastic",He agrees with you on the major issues,Dissatisfied,45-64,45-59,40-49,Never,All others/Omits,Not too/Not at all important,No college degree,Employed women,Strongly/Somewhat approve,"Yes, I have or someone in household has",No,Excellent/Good,18-64,Independent,Conservative,None,White None,White female,Last month/Before that,No,No,Rarely/Never,White,Maricopa County,Suburbs,Suburbs,7.0,85215.0
671222.0,Arizona,19.0,Call 2,Backside complete,Election day exit poll,0.661485314369202,John Kerry,Female,White,No,50-59,Independent,Moderate,Postgraduate study,"$100,000 or more",About the same,No one does,No one has,Protestant,A few times a year,Employed part-time,Never,Today,Economy/Jobs,He can defeat George W. Bush,Not so good,Strongly disapprove,Not too important,Angry,Omit,Satisfied,45-64,45-59,50-64,Occasionally,Protestant/Do not attend weekly,Not too/Not at all important,College degree,Employed women,Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Independent,Moderate,Protestant/Other Christian,White Protestant/Other Christian,White female,Today/Last 3 days/Last week,No,No,Rarely/Never,White,Maricopa County,Suburbs,Suburbs,5.0,85262.0
671225.0,Arizona,6.0,Call 2,Backside complete,Election day exit poll,0.93764317035675,Wesley Clark,Male,Hispanic/Latino,Yes,75 or over,Independent,Somewhat conservative,High school graduate,"$50,000-$74,999",About the same,No one does,"Yes, I have",None,Never,Not working and not looking for work,Frequently,In the last month,The war in Iraq,He can defeat George W. Bush,Not so good,Strongly disapprove,Somewhat important,"Dissatisfied, but not angry",He agrees with you on the major issues,Satisfied,65 or over,60 or over,65 or over,Never,All others/Omits,Very/somewhat important,No college degree,All others/Omits,Somewhat/Strongly disapprove,"Yes, I have or someone in household has","Yes, I have",Not so good/Poor,65 or over,Independent,Conservative,None,All others/Omits,Non-white male,Last month/Before that,No,No,Frequently/Occasionally,Hispanic/Latino,Rest of state,Rural,Small cities and Rural,1.0,85536.0
671226.0,Arizona,48.0,Call 2,Backside complete,Election day exit poll,0.875231206417084,John Edwards,Female,White,No,60-64,Democrat,Very liberal,Some college or associate degree,"$100,000 or more",About the same,No one does,No one has,Protestant,A few times a year,Not working and not looking for work,Occasionally,In the last week,Economy/Jobs,He has a positive message,Not so good,Strongly disapprove,Very important,Angry,He agrees with you on the major issues,Satisfied,45-64,60 or over,50-64,Occasionally,Protestant/Do not attend weekly,Very/somewhat important,No college degree,Unemployed women,Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,White female,Today/Last 3 days/Last week,No,No,Frequently/Occasionally,White,Maricopa County,Suburbs,Suburbs,5.0,85258.0
671227.0,Arizona,78.0,Call 2,Backside complete,Election day exit poll,0.970839738845825,Howard Dean,Male,White,No,30-39,Independent,Somewhat liberal,Postgraduate study,"$50,000-$74,999",About the same,No one does,No one has,Protestant,A few times a year,Employed full-time,Frequently,Before that,Economy/Jobs,He can defeat George W. Bush,Not so good,Strongly disapprove,Not too important,Angry,He agrees with you on the major issues,Satisfied,30-44,30-44,30-39,Occasionally,Protestant/Do not attend weekly,Not too/Not at all important,College degree,All others/Omits,Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Independent,Liberal,Protestant/Other Christian,White Protestant/Other Christian,White male,Last month/Before that,No,No,Frequently/Occasionally,White,Pima/Pinal/Santa Cruz,"City over 500,000","City over 50,000",7.0,85745.0
671228.0,Arizona,18.0,Call 2,Backside complete,Election day exit poll,0.520394682884216,John Kerry,Male,White,No,45-49,Democrat,Somewhat liberal,College graduate,"$75,000-$99,999",Worse today,No one does,No one has,Something else,A few times a year,Not working and looking for work,Frequently,Today,Omit,He can defeat George W. Bush,Poor,Strongly disapprove,Very important,Omit,He can defeat George W. Bush in November,Satisfied,45-64,45-59,40-49,Occasionally,All others/Omits,Very/somewhat important,College degree,All others/Omits,Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Democrat,Liberal,Something else,White Something else,White male,Today/Last 3 days/Last week,No,No,Frequently/Occasionally,White,Maricopa County,Suburbs,Suburbs,2.0,85302.0
671232.0,Arizona,26.0,Call 2,Backside complete,Election day exit poll,0.474806994199753,Wesley Clark,Male,White,No,65-74,Independent,Somewhat conservative,Some college or associate degree,"$30,000-$49,999",Better today,No one does,"Yes, I have",Protestant,A few times a month,Not working and not looking for work,Never,In the last month,National security/Terrorism,He has the right experience,Good,Strongly approve,Not too important,Enthusaistic,He agrees with you on the major issues,Dissatisfied,65 or over,60 or over,65 or over,Occasionally,Protestant/Do not attend weekly,Not too/Not at all important,No college degree,All others/Omits,Strongly/Somewhat approve,"Yes, I have or someone in household has","Yes, I have",Excellent/Good,65 or over,Independent,Conservative,Protestant/Other Christian,White Protestant/Other Christian,White male,Last month/Before that,No,No,Rarely/Never,White,Maricopa County,"City over 500,000","City over 50,000",3.0,85017.0
671233.0,Arizona,48.0,Call 2,Backside complete,Election day exit poll,0.879440784454346,Wesley Clark,Female,White,No,75 or over,Democrat,Very liberal,High school graduate,"$15,000-$29,999",Worse today,No one does,No one has,Protestant,Once a week,Not working and not looking for work,Never,In the last three days,Health care/Medicare,He has the right experience,Poor,Strongly disapprove,Very important,Angry,He agrees with you on the major issues,Satisfied,65 or over,60 or over,65 or over,Weekly,Protestant/Attend Weekly,Very/somewhat important,No college degree,Unemployed women,Somewhat/Strongly disapprove,No,No,Not so good/Poor,65 or over,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,White female,Today/Last 3 days/Last week,No,No,Rarely/Never,White,Maricopa County,Suburbs,Suburbs,5.0,85258.0
671234.0,Arizona,54.0,Call 2,Backside complete,Election day exit poll,0.54369592666626,John Kerry,Male,White,No,50-59,Independent,Somewhat conservative,Some college or associate degree,"$100,000 or more",Worse today,No one does,"Yes, someone else has",Protestant,A few times a month,Employed full-time,Occasionally,In the last three days,Omit,He stands up for what he believes,Good,Somewhat approve,Not too important,"Satisfied, but not enthusiastic",He agrees with you on the major issues,Satisfied,45-64,45-59,50-64,Occasionally,Protestant/Do not attend weekly,Not too/Not at all important,No college degree,All others/Omits,Strongly/Somewhat approve,"Yes, I have or someone in household has",No,Excellent/Good,18-64,Independent,Conservative,Protestant/Other Christian,White Protestant/Other Christian,White male,Today/Last 3 days/Last week,No,No,Frequently/Occasionally,White,Maricopa County,Suburbs,Suburbs,6.0,85234.0
