ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WGT,dpres,SEX,RACE,MEXICAN,AGE9,PARTYID,PHIL5,EDUC,INCOME03,FINSIT,UNION4,RELIGION,GAY,TIMEPRI,issue,qual,BREAKPRI,BUSHANGR,BEATBUSH,gaymrrge,SATISNOM,standup,suppdean,TRADE,trustns,AGE,AGE60,AGE65,BREAK2,COLLEDUC,DEANDFCT,INC50K,OVER65,PARTY,PHIL3,REL5,RELWHITE,satisedw,satisker,SEXRACE,stndedwr,stndkery,TIMEPRI2,trstedwr,trstkery,UNIONHH,UNIONVOT,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1001814.0,California,109.0,Call 2,Backside complete,Election day exit poll,1.51816308498383,John Kerry,Female,White,No,60-64,Independent,Somewhat liberal,Postgraduate study,"$100,000 or more",Worse today,"Yes, someone else does",Catholic,No,In the last three days,The war in Iraq,He can defeat George W. Bush,Somewhat important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,Yes,Creates more jobs in your state,Both candidates,45-64,60 or over,50-64,Very/somewhat important,College degree,Yes,"$50,000 or more",18-64,Independent,Liberal,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",No,White,Bay Area,"City over 500,000","City over 50,000",16.0,95127.0
1001819.0,California,4.0,Call 2,Backside complete,Election day exit poll,1.18787884712219,John Kerry,Female,White,No,50-59,Independent,Somewhat liberal,College graduate,"$100,000 or more",Worse today,No one does,Catholic,No,Today,The war in Iraq,Omit,Somewhat important,"Satisfied, but not enthusiastic",He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied only if Kerry is the nominee,Only John Kerry,No,Takes more jobs from your state,Only John Kerry,45-64,45-59,50-64,Very/somewhat important,College degree,No,"$50,000 or more",18-64,Independent,Liberal,Catholic,White Catholic,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White female,Only Kerry/Neither,Only Kerry/Either,Today/Last 3 days/Last week,Only Kerry/Neither,Only Kerry/Either,No,No,White,Bay Area,"City: 50,000 to 500,000","City over 50,000",11.0,94588.0
1001820.0,California,94.0,Call 1,Backside complete,Election day exit poll,1.257603764534,John Kerry,Male,White,No,30-39,Democrat,Very liberal,Postgraduate study,"$100,000 or more",Better today,No one does,None,Yes,In the last month,Health care/Medicare,He can defeat George W. Bush,Not too important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,Yes,Creates more jobs in your state,Both candidates,30-44,30-44,30-39,Not too/not at all important,College degree,Yes,"$50,000 or more",18-64,Democrat,Liberal,None,White None,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Bay Area,"City over 500,000","City over 50,000",8.0,94133.0
1001823.0,California,94.0,Call 1,Backside complete,Election day exit poll,1.51816308498383,John Kerry,,White,No,65-74,Independent,Very liberal,Some college or associate degree,,Worse today,"Yes, I do",Catholic,No,Before that,The war in Iraq,He can defeat George W. Bush,Very important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Omits,Only John Kerry,No,Takes more jobs from your state,Only John Kerry,65 or over,60 or over,65 or over,Very/somewhat important,No college degree,No,,65 or over,Independent,Liberal,Catholic,White Catholic,Omit,Omit,,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,White,Bay Area,"City over 500,000","City over 50,000",8.0,94133.0
1001830.0,California,4.0,Call 2,Backside complete,Election day exit poll,1.18787884712219,John Kerry,Female,White,No,50-59,Democrat,Moderate,Postgraduate study,"$75,000-$99,999",Worse today,"Yes, I do",Jewish,No,In the last month,Education,Omit,Not too important,"Satisfied, but not enthusiastic",He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied only if Kerry is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,45-64,45-59,50-64,Not too/not at all important,College degree,No,"$50,000 or more",18-64,Democrat,Moderate,Jewish,White Jewish,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,White,Bay Area,"City: 50,000 to 500,000","City over 50,000",11.0,94588.0
1001831.0,California,4.0,Call 2,Backside complete,Election day exit poll,1.22535753250122,John Kerry,Male,White,No,50-59,Democrat,Moderate,Postgraduate study,"$75,000-$99,999",Worse today,"Yes, someone else does",Jewish,No,In the last three days,Economy/Jobs,He cares about people like me,Somewhat important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied only if Kerry is the nominee,Only John Kerry,No,Creates more jobs in your state,Only John Edwards,45-64,45-59,50-64,Very/somewhat important,College degree,No,"$50,000 or more",18-64,Democrat,Moderate,Jewish,White Jewish,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White male,Only Kerry/Neither,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Edwards/Neither,"Yes, I am or someone in household is",No,White,Bay Area,"City: 50,000 to 500,000","City over 50,000",11.0,94588.0
1001835.0,California,109.0,Call 2,Backside complete,Election day exit poll,1.10303044319153,John Kerry,Female,White,No,50-59,Independent,Somewhat liberal,Some college or associate degree,"$100,000 or more",Worse today,"Yes, someone else does",Catholic,,In the last month,The war in Iraq,He can defeat George W. Bush,Very important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Dissatisfied if either one is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,45-64,45-59,50-64,Very/somewhat important,No college degree,No,"$50,000 or more",18-64,Independent,Liberal,Catholic,White Catholic,Satisfied with Kerry/Neither,Satisfied with Edwards/Neither,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",No,White,Bay Area,"City over 500,000","City over 50,000",16.0,95127.0
1001841.0,California,109.0,Call 2,Backside complete,Election day exit poll,1.37135982513428,John Kerry,Female,Hispanic/Latino,Yes,25-29,Democrat,,Did not complete high school,"$15,000-$29,999",About the same,No one does,Catholic,No,In the last week,Health care/Medicare,He stands up for what he believes,Omit,"Satisfied, but not enthusiastic",He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,Omit,Omit,Both candidates,18-29,18-29,25-29,Omit,No college degree,Omit,"Under $50,000",18-64,Democrat,,Catholic,,Satisfied with Edwards/Either,Satisfied with Kerry/Either,Non-white female,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,Hispanic/Latino,Bay Area,"City over 500,000","City over 50,000",16.0,95127.0
1001843.0,California,4.0,Call 2,Backside complete,Election day exit poll,1.22535753250122,John Kerry,Male,White,No,50-59,Democrat,Somewhat liberal,College graduate,"$100,000 or more",Worse today,"Yes, someone else does",Protestant,No,Before that,Economy/Jobs,He can defeat George W. Bush,Not at all important,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied only if Kerry is the nominee,Only John Kerry,No,Takes more jobs from your state,Only John Kerry,45-64,45-59,50-64,Not too/not at all important,College degree,No,"$50,000 or more",18-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White male,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,"Yes, I am or someone in household is",No,White,Bay Area,"City: 50,000 to 500,000","City over 50,000",11.0,94588.0
1001849.0,California,4.0,Call 2,Backside complete,Election day exit poll,0.784532785415649,John Kerry,Male,Black,No,30-39,Democrat,Very liberal,Some college or associate degree,"$75,000-$99,999",Better today,No one does,Other Christian,,In the last week,Taxes,He cares about people like me,Very important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied only if Kerry is the nominee,Only John Kerry,No,Creates more jobs in your state,Only John Kerry,30-44,30-44,30-39,Very/somewhat important,No college degree,No,"$50,000 or more",18-64,Democrat,Liberal,Protestant/Other Christian,,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,Non-white male,Only Kerry/Neither,Only Kerry/Either,Today/Last 3 days/Last week,Only Kerry/Neither,Only Kerry/Either,No,No,Black,Bay Area,"City: 50,000 to 500,000","City over 50,000",11.0,94588.0
1001853.0,California,119.0,Call 2,Backside complete,Election day exit poll,0.8648362159729,John Kerry,Male,White,No,50-59,Democrat,Moderate,Postgraduate study,"$100,000 or more",About the same,No one does,Protestant,No,In the last month,National security/Terrorism,He can defeat George W. Bush,Somewhat important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,45-64,45-59,50-64,Very/somewhat important,College degree,No,"$50,000 or more",18-64,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Southern California,Suburbs,Suburbs,24.0,93023.0
1001855.0,California,24.0,Call 2,Backside complete,Election day exit poll,1.51816308498383,John Kerry,Male,Hispanic/Latino,Yes,25-29,Democrat,Somewhat liberal,Some college or associate degree,"$50,000-$74,999",Worse today,"Yes, I do",Catholic,No,Before that,Omit,He is honest and trustworthy,Very important,"Satisfied, but not enthusiastic",He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied only if Kerry is the nominee,Only John Kerry,No,Creates more jobs in your state,Only John Kerry,18-29,18-29,25-29,Very/somewhat important,No college degree,No,"$50,000 or more",18-64,Democrat,Liberal,Catholic,,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,Non-white male,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,Hispanic/Latino,L.A. County,Suburbs,Suburbs,36.0,90304.0
1001858.0,California,119.0,Call 2,Backside complete,Election day exit poll,0.838384389877319,John Kerry,Female,White,No,40-44,Democrat,Somewhat liberal,Postgraduate study,"$75,000-$99,999",About the same,"Yes, someone else does",Something else,No,In the last month,The war in Iraq,He can defeat George W. Bush,Very important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Neither candidate,Yes,Omit,Both candidates,30-44,30-44,40-49,Very/somewhat important,College degree,Yes,"$50,000 or more",18-64,Democrat,Liberal,Something else,White Something else,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Kerry/Neither,Only Edwards/Neither,Last month/Before that,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",No,White,Southern California,Suburbs,Suburbs,24.0,93023.0
1001868.0,California,119.0,Call 2,Backside complete,Election day exit poll,1.29133200645447,John Kerry,Female,White,No,60-64,Independent,Somewhat liberal,Postgraduate study,,Worse today,No one does,Other Christian,No,In the last month,Health care/Medicare,He can defeat George W. Bush,Very important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,Yes,Takes more jobs from your state,Both candidates,45-64,60 or over,50-64,Very/somewhat important,College degree,Yes,,18-64,Independent,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Southern California,Suburbs,Suburbs,24.0,93023.0
1001877.0,California,119.0,Call 2,Backside complete,Election day exit poll,1.29133200645447,John Kerry,Female,White,No,60-64,Democrat,Very liberal,Some college or associate degree,"$30,000-$49,999",Better today,No one does,Protestant,Yes,Today,Economy/Jobs,He cares about people like me,Somewhat important,"Satisfied, but not enthusiastic",He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,No,Has no effect on jobs in your state,Both candidates,45-64,60 or over,50-64,Very/somewhat important,No college degree,No,"Under $50,000",18-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,White,Southern California,Suburbs,Suburbs,24.0,93023.0
1001887.0,California,119.0,Call 2,Backside complete,Election day exit poll,0.838384389877319,John Kerry,Female,White,No,45-49,Democrat,Somewhat liberal,Postgraduate study,"$100,000 or more",About the same,"Yes, someone else does",Protestant,No,In the last month,Education,He can defeat George W. Bush,Not too important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,Omit,Omit,Both candidates,45-64,45-59,40-49,Not too/not at all important,College degree,Omit,"$50,000 or more",18-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",No,White,Southern California,Suburbs,Suburbs,24.0,93023.0
1001891.0,California,89.0,Call 2,Backside complete,Election day exit poll,0.742545902729034,John Kerry,Female,,No,50-59,,,Some college or associate degree,"$50,000-$74,999",Worse today,No one does,,No,Omit,Economy/Jobs,He has the right experience,Somewhat important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied only if Kerry is the nominee,Both candidates,Yes,Has no effect on jobs in your state,Only John Kerry,45-64,45-59,50-64,Very/somewhat important,No college degree,Yes,"$50,000 or more",18-64,,,,,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,,Only Edwards/Either,Only Kerry/Either,Omit,Only Kerry/Neither,Only Kerry/Either,No,No,,Bay Area,"City over 500,000","City over 50,000",12.0,94122.0
