ID,STANUM,PRECINCT,CALL,BACKSIDE,WGT,DPRES,SEX,RACE,LATINO,AGE9,PARTYID,PHIL5,EDUC,INCOME03,FINSIT,UNION4,RELIGION,MARRIED,TIMEPRI,ISSUE,QUAL,BREAKPRI,BUSHANGR,BEATBUSH,gaymrrge,SATISNOM,standup,suppdean,TRADE,trustns,AGE,AGE60,AGE65,BREAK2,COLLEDUC,DEANDFCT,INC50K,OVER65,PARTY,PHIL3,REL5,RELWHITE,satisedw,satisker,SEXRACE,stndedwr,stndkery,TIMEPRI2,trstedwr,trstkery,UNIONHH,UNIONVOT,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1002978.0,Ohio,11.0,Call 3,Backside complete,0.529586315155029,John Kerry,Male,Black,No,50-59,Democrat,Moderate,Some college or associate degree,"$50,000-$74,999",Worse today,"Yes, I do and someone else does",Protestant,Yes,In the last month,Economy/Jobs,He has a positive message,Very important,Angry,He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied only if Kerry is the nominee,Only John Kerry,No,Takes more jobs from your state,Only John Edwards,45-64,45-59,50-64,Very/somewhat important,No college degree,No,"$50,000 or more",17-64,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,Non-white male,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Edwards/Neither,"Yes, I am or someone in household is",Yes I am,Black,Cuyahoga County,"City: 10,000 to 49,999",Small cities and Rural,11.0,44146.0
1002982.0,Ohio,113.0,Call 3,Backside complete,1.35183143615723,John Edwards,Female,White,No,30-39,Democrat,Somewhat liberal,College graduate,"$75,000-$99,999",Better today,"Yes, someone else does",Other Christian,Yes,In the last month,Economy/Jobs,He has a positive message,Not too important,"Dissatisfied, but not angry",He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied only if Edwards is the nominee,Both candidates,No,Takes more jobs from your state,Only John Edwards,30-44,30-44,30-39,Not too/not at all important,College degree,No,"$50,000 or more",17-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Edwards/Neither,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Edwards/Neither,"Yes, I am or someone in household is",No,White,Northeast,Suburbs,Suburbs,17.0,44410.0
1002983.0,Ohio,113.0,Call 3,Backside complete,1.61532592773438,John Kerry,Female,White,No,65-74,Democrat,Very liberal,High school graduate,,Worse today,No one does,Protestant,Yes,In the last month,Health care/Medicare,He can defeat George W. Bush,Not too important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,No legal recognition of gay couples' relationships,Satisfied only if Kerry is the nominee,Only John Edwards,No,Takes more jobs from your state,Only John Kerry,65 or over,60 or over,65 or over,Not too/not at all important,No college degree,No,,65 or over,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Edwards/Neither,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,No,No,White,Northeast,Suburbs,Suburbs,17.0,44410.0
1002985.0,Ohio,37.0,Call 3,Backside complete,0.678061485290527,John Edwards,Female,White,No,17-24,Democrat,Very liberal,Did not complete high school,"$50,000-$74,999",Worse today,"Yes, someone else does",None,No,In the last week,Education,He is honest and trustworthy,Very important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied only if Edwards is the nominee,Only John Edwards,Yes,Takes more jobs from your state,Only John Edwards,17-29,17-29,17-24,Very/somewhat important,No college degree,Yes,"$50,000 or more",17-64,Democrat,Liberal,None,White None,Satisfied with Edwards/Either,Satisfied with Edwards/Neither,White female,Only Edwards/Either,Only Edwards/Neither,Today/Last 3 days/Last week,Only Edwards/Either,Only Edwards/Neither,"Yes, I am or someone in household is",No,White,Central,"City over 500,000","City over 50,000",12.0,43081.0
1002986.0,Ohio,90.0,Call 3,Backside complete,0.862326860427856,John Kerry,Female,White,No,45-49,Republican,Somewhat conservative,Some college or associate degree,"$15,000-$29,999",About the same,No one does,Protestant,No,In the last month,Economy/Jobs,He stands up for what he believes,Not too important,"Satisfied, but not enthusiastic",He agrees with you on the major issues,No legal recognition of gay couples' relationships,Satisfied only if Kerry is the nominee,Both candidates,No,Takes more jobs from your state,Only John Kerry,45-64,45-59,40-49,Not too/not at all important,No college degree,No,"Under $50,000",17-64,Republican,Conservative,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,No,No,White,Northeast,Suburbs,Suburbs,17.0,44266.0
1002990.0,Ohio,26.0,Call 3,Backside complete,1.8198459148407,John Kerry,Female,White,No,50-59,Democrat,Moderate,Some college or associate degree,"$50,000-$74,999",Better today,No one does,Protestant,Yes,In the last week,Economy/Jobs,He has the right experience,Somewhat important,"Dissatisfied, but not angry",He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,45-64,45-59,50-64,Very/somewhat important,No college degree,No,"$50,000 or more",17-64,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,White,Central,Rural,Small cities and Rural,12.0,43032.0
1002992.0,Ohio,22.0,Call 3,Backside complete,1.64290511608124,John Kerry,Female,White,No,50-59,Democrat,Moderate,Some college or associate degree,"$30,000-$49,999",Worse today,"Yes, I do",Catholic,Yes,Today,Economy/Jobs,He has a positive message,Not too important,"Dissatisfied, but not angry",He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,45-64,45-59,50-64,Not too/not at all important,No college degree,No,"Under $50,000",17-64,Democrat,Moderate,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,White,Cuyahoga County,"City: 10,000 to 49,999",Small cities and Rural,10.0,44116.0
1002993.0,Ohio,22.0,Call 3,Backside complete,1.64290511608124,John Kerry,Female,White,No,50-59,Independent,Somewhat conservative,College graduate,"$75,000-$99,999",Worse today,No one does,Catholic,Yes,Today,Economy/Jobs,He stands up for what he believes,Somewhat important,"Dissatisfied, but not angry",He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied only if Kerry is the nominee,Both candidates,Yes,Takes more jobs from your state,Both candidates,45-64,45-59,50-64,Very/somewhat important,College degree,Yes,"$50,000 or more",17-64,Independent,Conservative,Catholic,White Catholic,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,White,Cuyahoga County,"City: 10,000 to 49,999",Small cities and Rural,10.0,44116.0
1002995.0,Ohio,42.0,Call 3,Backside complete,1.94794225692749,John Kerry,Female,White,No,65-74,Democrat,Moderate,Some college or associate degree,"$30,000-$49,999",About the same,"Yes, someone else does",Catholic,Yes,Before that,Taxes,He stands up for what he believes,Somewhat important,Angry,He agrees with you on the major issues,No legal recognition of gay couples' relationships,Satisfied only if Kerry is the nominee,Both candidates,No,Takes more jobs from your state,Only John Kerry,65 or over,60 or over,65 or over,Very/somewhat important,No college degree,No,"Under $50,000",65 or over,Democrat,Moderate,Catholic,White Catholic,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,"Yes, I am or someone in household is",No,White,Central,"City over 500,000","City over 50,000",7.0,43213.0
1002998.0,Ohio,31.0,Call 3,Backside complete,0.897852420806885,John Edwards,Male,Black,No,25-29,Democrat,Moderate,Some college or associate degree,"$15,000-$29,999",Worse today,"Yes, I do",Catholic,No,In the last week,Taxes,He stands up for what he believes,Very important,"Dissatisfied, but not angry",He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied only if Edwards is the nominee,Only John Edwards,No,Takes more jobs from your state,Only John Edwards,17-29,17-29,25-29,Very/somewhat important,No college degree,No,"Under $50,000",17-64,Democrat,Moderate,Catholic,All others/Omits,Satisfied with Edwards/Either,Satisfied with Edwards/Neither,Non-white male,Only Edwards/Either,Only Edwards/Neither,Today/Last 3 days/Last week,Only Edwards/Either,Only Edwards/Neither,"Yes, I am or someone in household is",Yes I am,Black,Central,"City over 500,000","City over 50,000",15.0,43223.0
1003002.0,Ohio,11.0,Call 3,Backside complete,0.493901878595352,John Edwards,Female,White,No,45-49,Democrat,Very liberal,Postgraduate study,"$30,000-$49,999",Worse today,No one does,Jewish,Yes,In the last month,Economy/Jobs,He cares about people like me,Very important,"Dissatisfied, but not angry",He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Only John Edwards,No,Takes more jobs from your state,Both candidates,45-64,45-59,40-49,Very/somewhat important,College degree,No,"Under $50,000",17-64,Democrat,Liberal,Jewish,White Jewish,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Edwards/Neither,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Cuyahoga County,"City: 10,000 to 49,999",Small cities and Rural,11.0,44146.0
1003003.0,Ohio,11.0,Call 3,Backside complete,0.496978163719177,John Kerry,Female,Black,No,50-59,Democrat,Very liberal,High school graduate,"$50,000-$74,999",Worse today,"Yes, I do and someone else does",Something else,Yes,Before that,Health care/Medicare,He stands up for what he believes,Very important,Angry,He can defeat George W. Bush in November,No legal recognition of gay couples' relationships,Satisfied only if Kerry is the nominee,Only John Kerry,No,Creates more jobs in your state,Only John Kerry,45-64,45-59,50-64,Very/somewhat important,No college degree,No,"$50,000 or more",17-64,Democrat,Liberal,Something else,All others/Omits,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,Non-white female,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,Black,Cuyahoga County,"City: 10,000 to 49,999",Small cities and Rural,11.0,44146.0
1003010.0,Ohio,90.0,Call 3,Backside complete,0.862326860427856,John Kerry,Female,White,,50-59,Independent,Somewhat liberal,Postgraduate study,,About the same,No one does,Protestant,No,In the last month,Omit,Omit,Not too important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied only if Kerry is the nominee,Both candidates,Omit,Takes more jobs from your state,Only John Kerry,45-64,45-59,50-64,Not too/not at all important,College degree,Omit,,17-64,Independent,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,No,No,White,Northeast,Suburbs,Suburbs,17.0,44266.0
1003011.0,Ohio,113.0,Call 3,Backside complete,1.35183143615723,John Edwards,Female,White,No,50-59,Democrat,Somewhat liberal,College graduate,"$75,000-$99,999",About the same,"Yes, I do",Protestant,Yes,In the last three days,Economy/Jobs,He can defeat George W. Bush,Somewhat important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied only if Edwards is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,45-64,45-59,50-64,Very/somewhat important,College degree,No,"$50,000 or more",17-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Edwards/Neither,White female,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,White,Northeast,Suburbs,Suburbs,17.0,44410.0
1003013.0,Ohio,19.0,Call 3,Backside complete,0.615055739879608,John Edwards,Female,White,No,50-59,Democrat,Somewhat conservative,College graduate,"$50,000-$74,999",About the same,No one does,Protestant,No,Today,Economy/Jobs,He is honest and trustworthy,Very important,"Dissatisfied, but not angry",He agrees with you on the major issues,No legal recognition of gay couples' relationships,Satisfied if either one is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,45-64,45-59,50-64,Very/somewhat important,College degree,No,"$50,000 or more",17-64,Democrat,Conservative,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,White,Cuyahoga County,"City: 50,000 to 500,000","City over 50,000",10.0,44107.0
1003014.0,Ohio,19.0,Call 3,Backside complete,0.752998173236847,John Kerry,Female,White,No,30-39,Democrat,Very liberal,Some college or associate degree,"Under $15,000",Worse today,No one does,Protestant,No,In the last week,Economy/Jobs,He can defeat George W. Bush,Very important,Angry,Omit,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,30-44,30-44,30-39,Very/somewhat important,No college degree,No,"Under $50,000",17-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,White,Cuyahoga County,"City: 50,000 to 500,000","City over 50,000",10.0,44107.0
1003015.0,Ohio,37.0,Call 3,Backside complete,0.761334359645844,John Kerry,Female,White,No,45-49,Democrat,Very liberal,College graduate,"$30,000-$49,999",Worse today,"Yes, I do",Protestant,No,Before that,Health care/Medicare,He cares about people like me,Not at all important,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied only if Kerry is the nominee,Both candidates,Yes,Creates more jobs in your state,Only John Kerry,45-64,45-59,40-49,Not too/not at all important,College degree,Yes,"Under $50,000",17-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,White,Central,"City over 500,000","City over 50,000",12.0,43081.0
