ID,STANUM,PRECINCT,CALL,BACKSIDE,WGT,DPRES,SEX,RACE,LATINO,AGE9,PARTYID,PHIL5,EDUC,INCOME03,FINSIT,UNION4,RELIGION,GAY,TIMEPRI,ISSUE,QUAL,BREAKPRI,BUSHANGR,BEATBUSH,gaymrrge,SATISNOM,standup,suppdean,TRADE,trustns,AGE,AGE60,AGE65,BREAK2,COLLEDUC,DEANDFCT,INC50K,OVER65,PARTY,PHIL3,REL5,RELWHITE,satisedw,satisker,SEXRACE,stndedwr,stndkery,TIMEPRI2,trstedwr,trstkery,UNIONHH,UNIONVOT,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1001594.0,New York,23.0,Call 2,Backside complete,0.63187700510025,John Edwards,Male,White,No,75 or over,Democrat,Somewhat conservative,Postgraduate study,"$30,000-$49,999",About the same,"Yes, I do",Catholic,No,Before that,Economy/Jobs,He cares about people like me,Very important,"Satisfied, but not enthusiastic",He can defeat George W. Bush in November,No legal recognition of gay couples' relationships,Satisfied only if Edwards is the nominee,Only John Edwards,No,Takes more jobs from your state,Only John Edwards,65 or over,60 or over,65 or over,Very/somewhat important,College degree,No,"Under $50,000",65 or over,Democrat,Conservative,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Edwards/Neither,White male,Only Edwards/Either,Only Edwards/Neither,Last month/Before that,Only Edwards/Either,Only Edwards/Neither,"Yes, I am or someone in household is",Yes I am,White,Upstate urban,"City: 50,000 to 500,000","City over 50,000",26.0,14228.0
1001598.0,New York,97.0,Call 2,Backside complete,0.774878203868866,John Kerry,Female,White,No,65-74,Democrat,Very liberal,Postgraduate study,"$75,000-$99,999",Better today,No one does,Catholic,No,Before that,The war in Iraq,He can defeat George W. Bush,Somewhat important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied only if Kerry is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,65 or over,60 or over,65 or over,Very/somewhat important,College degree,No,"$50,000 or more",65 or over,Democrat,Liberal,Catholic,White Catholic,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Long Island,Suburbs,Suburbs,2.0,11725.0
1001599.0,New York,97.0,Call 2,Backside complete,0.774878203868866,John Kerry,Female,White,No,60-64,Democrat,Somewhat liberal,Postgraduate study,"$100,000 or more",Better today,No one does,Jewish,No,In the last week,Economy/Jobs,He has the right experience,Very important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,45-64,60 or over,50-64,Very/somewhat important,College degree,No,"$50,000 or more",18-64,Democrat,Liberal,Jewish,White Jewish,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,White,Long Island,Suburbs,Suburbs,2.0,11725.0
1001602.0,New York,26.0,Call 2,Backside complete,0.578834652900696,John Kerry,Male,White,No,18-24,Democrat,Somewhat liberal,High school graduate,"$50,000-$74,999",About the same,No one does,Catholic,No,In the last month,The war in Iraq,He can defeat George W. Bush,Very important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied only if Kerry is the nominee,Only John Kerry,No,Takes more jobs from your state,Only John Kerry,18-29,18-29,18-24,Very/somewhat important,No college degree,No,"$50,000 or more",18-64,Democrat,Liberal,Catholic,White Catholic,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White male,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,No,No,White,Upstate urban,"City: 50,000 to 500,000","City over 50,000",26.0,14211.0
1001603.0,New York,108.0,Call 2,Backside complete,0.625198423862457,Howard Dean,Male,White,No,65-74,Democrat,Moderate,Some college or associate degree,"$15,000-$29,999",Worse today,"Yes, I do",Protestant,No,Before that,Omit,He has the right experience,Somewhat important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Gay couples allowed to legally marry,Dissatisfied if either one is the nominee,Neither candidate,Yes,Creates more jobs in your state,Neither candidate,65 or over,60 or over,65 or over,Very/somewhat important,No college degree,Omit,"Under $50,000",65 or over,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Kerry/Neither,Satisfied with Edwards/Neither,White male,Only Kerry/Neither,Only Edwards/Neither,Last month/Before that,Only Kerry/Neither,Only Edwards/Neither,"Yes, I am or someone in household is",Yes I am,White,Rural upstate,Rural,Small cities and Rural,25.0,14542.0
1001605.0,New York,78.0,Call 2,Backside complete,0.759094059467316,Al Sharpton,Male,Black,No,30-39,Democrat,Moderate,Did not complete high school,"$30,000-$49,999",Worse today,No one does,Catholic,No,In the last month,Health care/Medicare,He has the right experience,Not too important,Angry,He can defeat George W. Bush in November,No legal recognition of gay couples' relationships,Satisfied if either one is the nominee,Neither candidate,No,Has no effect on jobs in your state,Neither candidate,30-44,30-44,30-39,Not too/not at all important,No college degree,No,"Under $50,000",18-64,Democrat,Moderate,Catholic,All others/Omits,Satisfied with Edwards/Either,Satisfied with Kerry/Either,Non-white male,Only Kerry/Neither,Only Edwards/Neither,Last month/Before that,Only Kerry/Neither,Only Edwards/Neither,No,No,Black,New York City,"City over 500,000","City over 50,000",6.0,11434.0
1001608.0,New York,97.0,Call 2,Backside complete,0.504610300064087,Al Sharpton,Male,White,No,65-74,Independent,Somewhat conservative,Postgraduate study,"$50,000-$74,999",About the same,No one does,Jewish,No,Before that,Health care/Medicare,He cares about people like me,Somewhat important,"Dissatisfied, but not angry",He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied only if Kerry is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,65 or over,60 or over,65 or over,Very/somewhat important,College degree,No,"$50,000 or more",65 or over,Independent,Conservative,Jewish,White Jewish,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Long Island,Suburbs,Suburbs,2.0,11725.0
1001611.0,New York,78.0,Call 2,Backside complete,0.787347733974457,Al Sharpton,Female,Black,No,30-39,Democrat,Somewhat conservative,College graduate,"$15,000-$29,999",About the same,No one does,Something else,,In the last month,Economy/Jobs,He stands up for what he believes,Omit,Angry,He agrees with you on the major issues,No legal recognition of gay couples' relationships,Satisfied only if Kerry is the nominee,Both candidates,No,Has no effect on jobs in your state,Neither candidate,30-44,30-44,30-39,Omit,College degree,No,"Under $50,000",18-64,Democrat,Conservative,Something else,All others/Omits,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,Non-white female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Edwards/Neither,No,No,Black,New York City,"City over 500,000","City over 50,000",6.0,11434.0
1001612.0,New York,78.0,Call 2,Backside complete,0.759094059467316,Al Sharpton,Male,Black,No,30-39,Democrat,Very liberal,College graduate,"$50,000-$74,999",Worse today,"Yes, I do",Other Christian,No,Before that,Education,He cares about people like me,Not at all important,Angry,He agrees with you on the major issues,No legal recognition of gay couples' relationships,Satisfied if either one is the nominee,Neither candidate,No,Creates more jobs in your state,Neither candidate,30-44,30-44,30-39,Not too/not at all important,College degree,No,"$50,000 or more",18-64,Democrat,Liberal,Protestant/Other Christian,All others/Omits,Satisfied with Edwards/Either,Satisfied with Kerry/Either,Non-white male,Only Kerry/Neither,Only Edwards/Neither,Last month/Before that,Only Kerry/Neither,Only Edwards/Neither,"Yes, I am or someone in household is",Yes I am,Black,New York City,"City over 500,000","City over 50,000",6.0,11434.0
1001613.0,New York,26.0,Call 2,Backside complete,0.615544199943542,John Edwards,Female,White,No,30-39,Democrat,Very liberal,Postgraduate study,"$100,000 or more",Better today,"Yes, someone else does",Jewish,No,In the last three days,Health care/Medicare,He has a positive message,Somewhat important,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Only John Kerry,Yes,Creates more jobs in your state,Both candidates,30-44,30-44,30-39,Very/somewhat important,College degree,Yes,"$50,000 or more",18-64,Democrat,Liberal,Jewish,White Jewish,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Kerry/Neither,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",No,White,Upstate urban,"City: 50,000 to 500,000","City over 50,000",26.0,14211.0
1001621.0,New York,60.0,Call 2,Backside complete,1.88584077358246,John Kerry,Female,White,No,50-59,Democrat,Very liberal,High school graduate,"$15,000-$29,999",Better today,"Yes, someone else does",Other Christian,No,In the last week,Health care/Medicare,He stands up for what he believes,Somewhat important,"Satisfied, but not enthusiastic",He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied only if Kerry is the nominee,Only John Kerry,No,Creates more jobs in your state,Both candidates,45-64,45-59,50-64,Very/somewhat important,No college degree,No,"Under $50,000",18-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White female,Only Kerry/Neither,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",No,White,New York City,"City over 500,000","City over 50,000",15.0,10029.0
1001622.0,New York,26.0,Call 2,Backside complete,0.644266784191132,John Edwards,Male,White,No,65-74,Democrat,Somewhat liberal,Postgraduate study,"$30,000-$49,999",Worse today,No one does,None,No,In the last month,The war in Iraq,He can defeat George W. Bush,Not too important,Angry,He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Both candidates,Yes,Takes more jobs from your state,Both candidates,65 or over,60 or over,65 or over,Not too/not at all important,College degree,Yes,"Under $50,000",65 or over,Democrat,Liberal,None,White None,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Upstate urban,"City: 50,000 to 500,000","City over 50,000",26.0,14211.0
1001623.0,New York,78.0,Call 2,Backside complete,0.759094059467316,Al Sharpton,Male,Black,,45-49,Democrat,,High school graduate,"Under $15,000",Omit,"Yes, someone else does",,,In the last three days,Health care/Medicare,He stands up for what he believes,Somewhat important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Omit,Satisfied if either one is the nominee,Only John Edwards,Yes,Creates more jobs in your state,Only John Edwards,45-64,45-59,40-49,Very/somewhat important,No college degree,Yes,"Under $50,000",18-64,Democrat,,,All others/Omits,Satisfied with Edwards/Either,Satisfied with Kerry/Either,Non-white male,Only Edwards/Either,Only Edwards/Neither,Today/Last 3 days/Last week,Only Edwards/Either,Only Edwards/Neither,"Yes, I am or someone in household is",No,Black,New York City,"City over 500,000","City over 50,000",6.0,11434.0
1001624.0,New York,23.0,Call 2,Backside complete,0.560016214847565,John Kerry,Female,White,No,50-59,Democrat,Somewhat liberal,High school graduate,"$30,000-$49,999",Worse today,"Yes, someone else does",Catholic,No,In the last week,Health care/Medicare,He stands up for what he believes,Very important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,45-64,45-59,50-64,Very/somewhat important,No college degree,No,"Under $50,000",18-64,Democrat,Liberal,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",No,White,Upstate urban,"City: 50,000 to 500,000","City over 50,000",26.0,14228.0
1001630.0,New York,60.0,Call 2,Backside complete,1.89679229259491,Al Sharpton,Female,Black,No,50-59,Democrat,Moderate,College graduate,"$30,000-$49,999",About the same,"Yes, I do",Other Christian,No,Before that,Economy/Jobs,He cares about people like me,Not at all important,"Dissatisfied, but not angry",He agrees with you on the major issues,Gay couples allowed to legally marry,Dissatisfied if either one is the nominee,Neither candidate,No,Creates more jobs in your state,Only John Kerry,45-64,45-59,50-64,Not too/not at all important,College degree,No,"Under $50,000",18-64,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Satisfied with Kerry/Neither,Satisfied with Edwards/Neither,Non-white female,Only Kerry/Neither,Only Edwards/Neither,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,Black,New York City,"City over 500,000","City over 50,000",15.0,10029.0
1001633.0,New York,26.0,Call 2,Backside complete,0.593455612659454,John Edwards,Male,White,No,30-39,Democrat,Somewhat liberal,Postgraduate study,"$75,000-$99,999",Better today,"Yes, I do",None,No,In the last three days,Economy/Jobs,He can defeat George W. Bush,Very important,"Dissatisfied, but not angry",He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,Yes,Creates more jobs in your state,Both candidates,30-44,30-44,30-39,Very/somewhat important,College degree,Yes,"$50,000 or more",18-64,Democrat,Liberal,None,White None,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,White,Upstate urban,"City: 50,000 to 500,000","City over 50,000",26.0,14211.0
1001635.0,New York,23.0,Call 2,Backside not complete,0.603706777095795,John Edwards,Female,White,No,50-59,,,,,,,,,In the last week,Omit,He has a positive message,,Enthusaistic,,,Dissatisfied if either one is the nominee,Only John Edwards,,,Neither candidate,45-64,45-59,50-64,,,,,18-64,,,,,Satisfied with Kerry/Neither,Satisfied with Edwards/Neither,White female,Only Edwards/Either,Only Edwards/Neither,Today/Last 3 days/Last week,Only Kerry/Neither,Only Edwards/Neither,,,White,Upstate urban,"City: 50,000 to 500,000","City over 50,000",26.0,14228.0
