ID,GENDER,AGE10,QRACEAI,GOV,VOTE2024,LTGOV,ATGEN,CALL,TELEPOLL,EDUC25,PARTYID,PARTYIDLEAN,PHIL5,INCOME25,GOVTHH,BRNAGAIN,STECVA,GETAHEAD25,TRACKANGR,FORTRUMPG25,TRUMP4,FAVDEM4,FAVREP4,ISSUE25VA,QLT25VA,FORCANDVA25,TIME25G,SIZEPLAC,VOTEMETHOD,GEOCODE,EARLYVELECTION,WEIGHT,ZIPCODE,PRECINCT,VERSION,RACE,AGE,AGE45,AGE65,RACE2B,EDUCCOLL,GENDERBYRACE,EDUCWHITE,EDUCWHITEBYSEX25,PARTY,PARTYLEAN,PHIL3,INC50K,INC100K,INCOME3,WHTEVANG,STECVA2,TRACKANGR2,TRUMP2,FAVDEM2,FAVREP2,TIME25GWEEK,TIME25GMONTH,SIZEPLC3
2533.0,Male,18-24,White,Abigail Spanberger,Kamala Harris,Ghazala Hashmi,Jay Jones,2.0,Exit Poll,"An advaned degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",Democrat,,Moderate,,,No,Good,,,,,Somewhat favorable,Somewhat unfavorable,,5.0,,In the last week,Suburbs,Election Day,3.0,Election day,1.0,10000.0,8.0,2.0,White,18-29,18-44,18-24,White,College graduate,White men,White college graduates,White men college graduates,Democrat,Democrat/Lean Democrat,Moderate,,,,No,Excellent or good,,,Favorable,Unfavorable,In the last week,In the last month,Suburbs
2538.0,Female, 65-74,Black,Abigail Spanberger,Kamala Harris,Ghazala Hashmi,Jay Jones,3.0,Exit Poll,"An advaned degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",Democrat,,Moderate,,,No,,,,,,,,,,For your candidate,,Suburbs,Election Day,3.0,Election day,1.0,10000.0,23.0,3.0,Black,65 or over,45 or over,65 or over,Non-white,College graduate,Black women,Non-white college graduates,Non-whites,Democrat,Democrat/Lean Democrat,Moderate,,,,No,,,,,,,,Suburbs
2540.0,Female,60-64,Hispanic/Latino,Abigail Spanberger,Kamala Harris,Ghazala Hashmi,Jay Jones,3.0,Exit Poll,"An advaned degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",Democrat,,Somewhat liberal,"$30,000-$49,999",Yes,Yes,,Holding steady,,Donald Trump was not a facctor,Strongly disapprove,,,5.0,,,,Suburbs,Election Day,1.0,Election day,1.0,10000.0,9.0,1.0,Hispanic/Latino,45-64,45 or over,50-64,Non-white,College graduate,Latino women,Non-white college graduates,Non-whites,Democrat,Democrat/Lean Democrat,Liberal,"Less tjhan $50,000","Less tjhan $100,000","Less tjhan $50,000",No,,,Disapprove,,,,,Suburbs
2544.0,I identify another way, 65-74,Black,Abigail Spanberger,Kamala Harris,Ghazala Hashmi,Jay Jones,1.0,Exit Poll,Bachelor's degree (BA or BS),Democrat,,Somewhat liberal,"$100,000-$199,999",Yes,No,,Getting ahead,,Donald Trump was not a facctor,Somewhat disapprove,,,1.0,,,,Suburbs,Election Day,4.0,Election day,1.0,10000.0,19.0,1.0,Black,65 or over,45 or over,65 or over,Non-white,College graduate,All other,Non-white college graduates,Non-whites,Democrat,Democrat/Lean Democrat,Liberal,"$50,000 or more","$100,000 or more","$100,000 or more",No,,,Disapprove,,,,,Suburbs
2546.0,Female,25-29,Hispanic/Latino,Abigail Spanberger,Kamala Harris,Ghazala Hashmi,Jason Miyares,3.0,Exit Poll,"An advaned degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",Democrat,,Somewhat liberal,"$200,000-$299,999",No,No,,Getting ahead,,To oppose Donald Trump,Strongly approve,,,2.0,,,,"50,000-500,000",Election Day,2.0,Election day,1.0,10000.0,23.0,1.0,Hispanic/Latino,18-29,18-44,25-29,Non-white,College graduate,Latino women,Non-white college graduates,Non-whites,Democrat,Democrat/Lean Democrat,Liberal,"$50,000 or more","$100,000 or more","$100,000 or more",No,,,Approve,,,,,"City over 50,000"
2549.0,Male,50-59,White,Winsome Earle-Sears,Donald Trump,John Reid,Jason Miyares,1.0,Exit Poll,Associate's degree (AA or AS),Independent,Not lean either way,Somewhat conservative,,,No,Good,,,,,Strongly unfavorable,Somewhat favorable,,3.0,,You have known all along,Suburbs,Election Day,4.0,Election day,1.0,10000.0,4.0,2.0,White,45-64,45 or over,50-64,White,No college degree,White men,White non-college graduates,White men non-college graduates,Independent/Something else,Independent,Conservative,,,,No,Excellent or good,,,Unfavorable,Favorable,Before that,Before that,Suburbs
2557.0,Female, 65-74,White,Winsome Earle-Sears,Donald Trump,John Reid,Jason Miyares,3.0,Exit Poll,Attended college but received no degree,Republican,,Somewhat conservative,,,No,Good,,,,,Strongly unfavorable,Somewhat favorable,,2.0,,You have known all along,Suburbs,Election Day,1.0,Election day,1.0,10000.0,29.0,2.0,White,65 or over,45 or over,65 or over,White,No college degree,White women,White non-college graduates,White women non-college graduates,Republican,Republican/Lean Republican,Conservative,,,,No,Excellent or good,,,Unfavorable,Favorable,Before that,Before that,Suburbs
2559.0,Female,60-64,White,Winsome Earle-Sears,Donald Trump,Ghazala Hashmi,Jason Miyares,1.0,Exit Poll,Associate's degree (AA or AS),Republican,,Very conservative,,,No,Not so good,,,,,Somewhat favorable,Somewhat favorable,,4.0,,Before October,"50,000-500,000",Election Day,5.0,Election day,1.0,10000.0,22.0,2.0,White,45-64,45 or over,50-64,White,No college degree,White women,White non-college graduates,White women non-college graduates,Republican,Republican/Lean Republican,Conservative,,,,No,Not so good or poor,,,Favorable,Favorable,Before that,Before that,"City over 50,000"
2562.0,Male,25-29,Black,Abigail Spanberger,Kamala Harris,John Reid,Jay Jones,1.0,Exit Poll,"An advaned degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",Something else,Lean Republican,Moderate,"$50,000-$99,999",Yes,No,,Holding steady,,To oppose Donald Trump,Strongly disapprove,,,3.0,,,,Suburbs,Election Day,4.0,Election day,1.0,10000.0,25.0,1.0,Black,18-29,18-44,25-29,Non-white,College graduate,Black men,Non-white college graduates,Non-whites,Independent/Something else,Republican/Lean Republican,Moderate,"$50,000 or more","Less tjhan $100,000","$50,000-$99,999",No,,,Disapprove,,,,,Suburbs
2567.0,I identify another way,60-64,White,Winsome Earle-Sears,Donald Trump,John Reid,Jason Miyares,2.0,Exit Poll,"An advaned degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",Democrat,,Moderate,"$100,000-$199,999",No,No,,Holding steady,,To support Donald Trump,Strongly approve,,,2.0,,,,Suburbs,Election Day,4.0,Election day,1.0,10000.0,16.0,1.0,White,45-64,45 or over,50-64,White,College graduate,All other,White college graduates,White other  gender,Democrat,Democrat/Lean Democrat,Moderate,"$50,000 or more","$100,000 or more","$100,000 or more",No,,,Approve,,,,,Suburbs
2572.0,Female, 65-74,White,Abigail Spanberger,Kamala Harris,John Reid,Jay Jones,2.0,Exit Poll,Associate's degree (AA or AS),Democrat,,Moderate,,,No,,,Angry,,,,,,,Against her opponents,,Suburbs,Election Day,4.0,Election day,1.0,10000.0,25.0,3.0,White,65 or over,45 or over,65 or over,White,No college degree,White women,White non-college graduates,White women non-college graduates,Democrat,Democrat/Lean Democrat,Moderate,,,,No,,,,,,,,Suburbs
2578.0,Female,50-59,White,Abigail Spanberger,Kamala Harris,Ghazala Hashmi,Jay Jones,1.0,Exit Poll,Attended college but received no degree,Democrat,,Somewhat conservative,,,No,,,Angry,,,,,,,For your candidate,,Suburbs,Election Day,3.0,Election day,1.0,10000.0,17.0,3.0,White,45-64,45 or over,50-64,White,No college degree,White women,White non-college graduates,White women non-college graduates,Democrat,Democrat/Lean Democrat,Conservative,,,,No,,,,,,,,Suburbs
2582.0,Male, 65-74,White,Winsome Earle-Sears,Donald Trump,John Reid,Jason Miyares,2.0,Exit Poll,Attended college but received no degree,Republican,,Moderate,"$50,000-$99,999",No,No,,Getting ahead,,To oppose Donald Trump,Somewhat approve,,,1.0,,,,Suburbs,Election Day,5.0,Election day,1.0,10000.0,13.0,1.0,White,65 or over,45 or over,65 or over,White,No college degree,White men,White non-college graduates,White men non-college graduates,Republican,Republican/Lean Republican,Moderate,"$50,000 or more","Less tjhan $100,000","$50,000-$99,999",No,,,Approve,,,,,Suburbs
2583.0,Female, 65-74,Asian,Abigail Spanberger,Kamala Harris,Ghazala Hashmi,Jay Jones,2.0,Exit Poll,"An advaned degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",Independent,Lean Republican,Somewhat liberal,"Under $30,000",No,Yes,,Getting ahead,,Donald Trump was not a facctor,Somewhat disapprove,,,3.0,,,,Suburbs,Election Day,2.0,Election day,1.0,10000.0,30.0,1.0,Asian,65 or over,45 or over,65 or over,Non-white,College graduate,All other,Non-white college graduates,Non-whites,Independent/Something else,Republican/Lean Republican,Liberal,"Less tjhan $50,000","Less tjhan $100,000","Less tjhan $50,000",No,,,Disapprove,,,,,Suburbs
2587.0,Female, 65-74,Hispanic/Latino,Winsome Earle-Sears,Donald Trump,John Reid,Jason Miyares,1.0,Exit Poll,Associate's degree (AA or AS),Republican,,Very liberal,"$100,000-$199,999",No,Yes,,Holding steady,,To support Donald Trump,Somewhat approve,,,2.0,,,,"50,000-500,000",Election Day,2.0,Election day,1.0,10000.0,14.0,1.0,Hispanic/Latino,65 or over,45 or over,65 or over,Non-white,No college degree,Latino women,Non-white non-college graduates,Non-whites,Republican,Republican/Lean Republican,Liberal,"$50,000 or more","$100,000 or more","$100,000 or more",No,,,Approve,,,,,"City over 50,000"
2590.0,Male, 65-74,White,Abigail Spanberger,Kamala Harris,John Reid,Jay Jones,1.0,Exit Poll,Bachelor's degree (BA or BS),Democrat,,Very liberal,,,No,Poor,,,,,Somewhat favorable,Somewhat favorable,,3.0,,You have known all along,Suburbs,Election Day,4.0,Election day,1.0,10000.0,3.0,2.0,White,65 or over,45 or over,65 or over,White,College graduate,White men,White college graduates,White men college graduates,Democrat,Democrat/Lean Democrat,Liberal,,,,No,Not so good or poor,,,Favorable,Favorable,Before that,Before that,Suburbs
2593.0,Female, 65-74,White,Winsome Earle-Sears,Donald Trump,John Reid,Jason Miyares,1.0,Exit Poll,Attended college but received no degree,Republican,,Somewhat conservative,,,No,,,"Satisfied, but not enthusiastic, 3 Dissatisfied, but not angry",,,,,,,For your candidate,,Suburbs,Election Day,5.0,Election day,1.0,10000.0,12.0,3.0,White,65 or over,45 or over,65 or over,White,No college degree,White women,White non-college graduates,White women non-college graduates,Republican,Republican/Lean Republican,Conservative,,,,No,,"Enthusiastic or satisfied, but not enthusiastic, 2 Dissatisfied, but not angry or angry",,,,,,Suburbs
2598.0,Male, 65-74,Black,Abigail Spanberger,Kamala Harris,Ghazala Hashmi,Jay Jones,1.0,Exit Poll,Bachelor's degree (BA or BS),Independent,Lean Democrat,Moderate,,,No,Not so good,,,,,Somewhat unfavorable,Somewhat unfavorable,,3.0,,Before October,Suburbs,Election Day,1.0,Election day,1.0,10000.0,22.0,2.0,Black,65 or over,45 or over,65 or over,Non-white,College graduate,Black men,Non-white college graduates,Non-whites,Independent/Something else,Democrat/Lean Democrat,Moderate,,,,No,Not so good or poor,,,Unfavorable,Unfavorable,Before that,Before that,Suburbs
2601.0,Male,60-64,White,Winsome Earle-Sears,Donald Trump,John Reid,Jason Miyares,2.0,Exit Poll,Attended college but received no degree,Republican,,Very conservative,,,No,Good,,,,,Strongly unfavorable,Somewhat favorable,,3.0,,Before October,"50,000-500,000",Election Day,5.0,Election day,1.0,10000.0,30.0,2.0,White,45-64,45 or over,50-64,White,No college degree,White men,White non-college graduates,White men non-college graduates,Republican,Republican/Lean Republican,Conservative,,,,No,Excellent or good,,,Unfavorable,Favorable,Before that,Before that,"City over 50,000"
2603.0,Male,30-34,White,Other,Kamala Harris,Ghazala Hashmi,Jay Jones,2.0,Exit Poll,Associate's degree (AA or AS),Democrat,,Very liberal,,,No,,,,,,,,,,Against her opponents,,Suburbs,Election Day,5.0,Election day,1.0,10000.0,28.0,3.0,White,30-44,18-44,30-39,White,No college degree,White men,White non-college graduates,White men non-college graduates,Democrat,Democrat/Lean Democrat,Liberal,,,,No,,,,,,,,Suburbs
2606.0,Female,60-64,White,Abigail Spanberger,Kamala Harris,Ghazala Hashmi,Jay Jones,2.0,Exit Poll,Attended college but received no degree,Democrat,,Somewhat liberal,,,No,,,Angry,,,,,,,Against her opponents,,Suburbs,Election Day,2.0,Election day,1.0,10000.0,12.0,3.0,White,45-64,45 or over,50-64,White,No college degree,White women,White non-college graduates,White women non-college graduates,Democrat,Democrat/Lean Democrat,Liberal,,,,No,,,,,,,,Suburbs
2613.0,Female,18-24,White,Abigail Spanberger,Kamala Harris,Ghazala Hashmi,Jay Jones,1.0,Exit Poll,Bachelor's degree (BA or BS),Democrat,,Somewhat liberal,,,No,,,Angry,,,,,,,Against her opponents,,Suburbs,Election Day,4.0,Election day,1.0,10000.0,15.0,3.0,White,18-29,18-44,18-24,White,College graduate,White women,White college graduates,White women college graduates,Democrat,Democrat/Lean Democrat,Liberal,,,,No,,,,,,,,Suburbs
2622.0,Male,35-39,White,Abigail Spanberger,Kamala Harris,Ghazala Hashmi,Jay Jones,3.0,Exit Poll,Bachelor's degree (BA or BS),Independent,Not lean either way,Somewhat conservative,,,No,Excellent,,,,,Somewhat unfavorable,Somewhat unfavorable,,4.0,,You have known all along,"50,000-500,000",Election Day,2.0,Election day,1.0,10000.0,15.0,2.0,White,30-44,18-44,30-39,White,College graduate,White men,White college graduates,White men college graduates,Independent/Something else,Independent,Conservative,,,,No,Excellent or good,,,Unfavorable,Unfavorable,Before that,Before that,"City over 50,000"
2628.0,Male, 65-74,White,Winsome Earle-Sears,Donald Trump,John Reid,Jason Miyares,1.0,Exit Poll,Associate's degree (AA or AS),Republican,,Moderate,"Under $30,000",No,No,,Getting ahead,,To support Donald Trump,Strongly disapprove,,,4.0,,,,Rural,Election Day,3.0,Election day,1.0,10000.0,7.0,1.0,White,65 or over,45 or over,65 or over,White,No college degree,White men,White non-college graduates,White men non-college graduates,Republican,Republican/Lean Republican,Moderate,"Less tjhan $50,000","Less tjhan $100,000","Less tjhan $50,000",No,,,Disapprove,,,,,Small city and Rural
2632.0,Female,60-64,Black,Abigail Spanberger,Kamala Harris,Ghazala Hashmi,Jay Jones,2.0,Exit Poll,"An advaned degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",Democrat,,Moderate,,,Yes,,,Angry,,,,,,,Against her opponents,,"50,000-500,000",Election Day,4.0,Election day,1.0,10000.0,27.0,3.0,Black,45-64,45 or over,50-64,Non-white,College graduate,Black women,Non-white college graduates,Non-whites,Democrat,Democrat/Lean Democrat,Moderate,,,,No,,,,,,,,"City over 50,000"
2637.0,Male,35-39,Hispanic/Latino,Abigail Spanberger,Kamala Harris,Ghazala Hashmi,Jay Jones,2.0,Exit Poll,Bachelor's degree (BA or BS),Something else,Lean Republican,Moderate,"$50,000-$99,999",No,No,,Falling behind,,To oppose Donald Trump,Strongly disapprove,,,4.0,,,,"50,000-500,000",Election Day,5.0,Election day,1.0,10000.0,24.0,1.0,Hispanic/Latino,30-44,18-44,30-39,Non-white,College graduate,Latino men,Non-white college graduates,Non-whites,Independent/Something else,Republican/Lean Republican,Moderate,"$50,000 or more","Less tjhan $100,000","$50,000-$99,999",No,,,Disapprove,,,,,"City over 50,000"
2638.0,Female,25-29,White,Abigail Spanberger,Kamala Harris,Ghazala Hashmi,Jason Miyares,1.0,Exit Poll,Bachelor's degree (BA or BS),Democrat,,Moderate,,,No,Poor,,,,,Somewhat favorable,Strongly unfavorable,,1.0,,You have known all along,Suburbs,Election Day,5.0,Election day,1.0,10000.0,25.0,2.0,White,18-29,18-44,25-29,White,College graduate,White women,White college graduates,White women college graduates,Democrat,Democrat/Lean Democrat,Moderate,,,,No,Not so good or poor,,,Favorable,Unfavorable,Before that,Before that,Suburbs
2640.0,Male, 65-74,White,Abigail Spanberger,Kamala Harris,Ghazala Hashmi,Jay Jones,2.0,Exit Poll,"An advaned degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",Independent,Lean Democrat,Somewhat liberal,,,No,Excellent,,,,,Strongly favorable,Strongly unfavorable,,4.0,,You have known all along,Suburbs,Election Day,2.0,Election day,1.0,10000.0,4.0,2.0,White,65 or over,45 or over,65 or over,White,College graduate,White men,White college graduates,White men college graduates,Independent/Something else,Democrat/Lean Democrat,Liberal,,,,No,Excellent or good,,,Favorable,Unfavorable,Before that,Before that,Suburbs
2642.0,Female, 65-74,Hispanic/Latino,Winsome Earle-Sears,Donald Trump,John Reid,Jason Miyares,1.0,Exit Poll,Associate's degree (AA or AS),Republican,,Somewhat conservative,,,No,Good,,,,,Strongly unfavorable,Somewhat favorable,,4.0,,Before October,Suburbs,Election Day,2.0,Election day,1.0,10000.0,15.0,2.0,Hispanic/Latino,65 or over,45 or over,65 or over,Non-white,No college degree,Latino women,Non-white non-college graduates,Non-whites,Republican,Republican/Lean Republican,Conservative,,,,No,Excellent or good,,,Unfavorable,Favorable,Before that,Before that,Suburbs
2645.0,Male,75 or over,Asian,Abigail Spanberger,Kamala Harris,Ghazala Hashmi,Jay Jones,1.0,Exit Poll,"An advaned degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",Democrat,,Somewhat liberal,,,No,,,Angry,,,,,,,Against her opponents,,Suburbs,Election Day,3.0,Election day,1.0,10000.0,22.0,3.0,Asian,65 or over,45 or over,65 or over,Non-white,College graduate,All other,Non-white college graduates,Non-whites,Democrat,Democrat/Lean Democrat,Liberal,,,,No,,,,,,,,Suburbs
2653.0,Male, 65-74,Hispanic/Latino,Winsome Earle-Sears,Donald Trump,John Reid,Jason Miyares,1.0,Exit Poll,"An advaned degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",Independent,Lean Democrat,Somewhat conservative,,,Yes,Good,,,,,Strongly unfavorable,Strongly unfavorable,,5.0,,Before October,"50,000-500,000",Election Day,4.0,Election day,1.0,10000.0,17.0,2.0,Hispanic/Latino,65 or over,45 or over,65 or over,Non-white,College graduate,Latino men,Non-white college graduates,Non-whites,Independent/Something else,Democrat/Lean Democrat,Conservative,,,,No,Excellent or good,,,Unfavorable,Unfavorable,Before that,Before that,"City over 50,000"
2654.0,Female,18-24,White,Abigail Spanberger,Kamala Harris,John Reid,Jay Jones,3.0,Exit Poll,Bachelor's degree (BA or BS),Democrat,,Very liberal,"$200,000-$299,999",No,No,,Falling behind,,To oppose Donald Trump,Strongly disapprove,,,1.0,,,,Rural,Election Day,5.0,Election day,1.0,10000.0,12.0,1.0,White,18-29,18-44,18-24,White,College graduate,White women,White college graduates,White women college graduates,Democrat,Democrat/Lean Democrat,Liberal,"$50,000 or more","$100,000 or more","$100,000 or more",No,,,Disapprove,,,,,Small city and Rural
2655.0,Male,50-59,White,Winsome Earle-Sears,Donald Trump,John Reid,Jason Miyares,3.0,Exit Poll,Attended college but received no degree,Republican,,Somewhat conservative,,,No,Not so good,,,,,Strongly unfavorable,Strongly favorable,,2.0,,In the last week,Suburbs,Election Day,5.0,Election day,1.0,10000.0,19.0,2.0,White,45-64,45 or over,50-64,White,No college degree,White men,White non-college graduates,White men non-college graduates,Republican,Republican/Lean Republican,Conservative,,,,No,Not so good or poor,,,Unfavorable,Favorable,In the last week,In the last month,Suburbs
2667.0,Female,35-39,White,Abigail Spanberger,Donald Trump,Ghazala Hashmi,Jay Jones,1.0,Exit Poll,Attended college but received no degree,Democrat,,Moderate,,,No,Poor,,,,,Strongly favorable,Strongly unfavorable,,4.0,,Earlier in October,"50,000-500,000",Election Day,1.0,Election day,1.0,10000.0,20.0,2.0,White,30-44,18-44,30-39,White,No college degree,White women,White non-college graduates,White women non-college graduates,Democrat,Democrat/Lean Democrat,Moderate,,,,No,Not so good or poor,,,Favorable,Unfavorable,Before that,In the last month,"City over 50,000"
