ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,NHRPRS12,SEX,QRACE3,AGE8,XAGE8,PHIL5,PARTYID,INCOME12RNH,EDUC12R,BEATOBAMA,BREAK12PRI,BRNAGAIN,ISSREP12,MARRIED,QLTREP12,RELIGN10,SATGING,SATPAUL,SATROMN,SATSANT,TEAPARTY,TIMENH12,SEXWED,AGE,AGE3,AGE45,AGE60,AGE65,OVER45,OVER65,XAGE,XAGE3,XAGE45,XAGE60,XAGE65,PARTY,PHIL2R,PHIL3R,PHIL4R,INCOME3,INC50K,INC100K,EDUCCOLL,EDUCHS,BREAKFACT,BREAKIMP,REL5,TEAPARTY3,TIMEPRIFEWDAYS,TIMEPRIMTH,TIMEPRIWK,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,XQLTREP12,CANDSOK,CONTACT12R,DEBATE12R,DEFICIT12R,ECONWORR,FAVMCCA,GETAHEAD,ISSVQUAL,OBAMANG,PHILFIS5,PHILSOC5,PREVPRI,PRINCIPLES,REGNHREP,UNFAIRREP12,CONTACT12R2,DEBATE12R2,ECOWORR2,PHILFIS2,PHILFIS3,PHILSOC2,PHILSOC3,QTYPE,SIZEPLAC,SIZEPLC3,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
55423.0,New Hampshire,46.0,Call 3,Complete,Election day exit poll,1.07890057563782,Jon Huntsman,Female,White,50-59,50-59,,Independent,"$50,000-$99,999",Some college/assoc. degree,,,No,,,Has the right experience,Catholic,Dissatisfied,Satisfied,Dissatisfied,Dissatisfied,Neutral,,,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Independent/Something else,,,,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,,,Catholic,Neutral,,,,No,All others,No,All others,Has the right experience,,,Very important,,,,Holding steady financially,,,Moderate,Moderate,,Make compromises to get things done,,,,Important,,Moderate/Liberal,Moderate/Liberal,Moderate/Liberal,Moderate/Liberal,State questionnaire,Suburbs,Suburbs,4.0,East,Version 3,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale
55418.0,New Hampshire,69.0,Call 3,Complete,Election day exit poll,0.681902825832367,Jon Huntsman,Male,White,40-44,40-44,,Independent,"$100,000-$199,999",Postgraduate study,,,No,,,Has the right experience,Protestant,Dissatisfied,Satisfied,Dissatisfied,Dissatisfied,Neutral,,,30-44,30-59,18-44,30-44,40-49,18-44,18-64,30-44,30-59,17-44,30-44,40-49,Independent/Something else,,,,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,,Protestant/Other Non-Catholic Christian,Neutral,,,,No,All others,No,White Protestant non-evangelical,Has the right experience,,,Somewhat important,,,,Getting ahead financially,,,Somewhat conservative,Somewhat liberal,,Make compromises to get things done,,,,Important,,Conservative,Somewhat conservative,Moderate/Liberal,Moderate/Liberal,State questionnaire,Suburbs,Suburbs,4.0,East,Version 3,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale
55391.0,New Hampshire,40.0,Call 3,Complete,Election day exit poll,1.03377878665924,Jon Huntsman,Male,White,45-49,45-49,,Independent,"$50,000-$99,999",Some college/assoc. degree,,,No,,,Is a true conservative,None,Dissatisfied,Satisfied,Dissatisfied,Dissatisfied,Somewhat support,,,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Independent/Something else,,,,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,,,None,Support,,,,No,All others,No,All others,Is a true conservative,,,Not important at all,,,,Holding steady financially,,,Somewhat conservative,Somewhat liberal,,Make compromises to get things done,,,,Not important,,Conservative,Somewhat conservative,Moderate/Liberal,Moderate/Liberal,State questionnaire,Suburbs,Suburbs,1.0,East,Version 3,Suburb,60s Suburbs,High-Growth Suburban Perimeter,Very upscale
55382.0,New Hampshire,46.0,Call 3,Complete,Election day exit poll,1.02941191196442,Jon Huntsman,Male,White,50-59,50-59,Very liberal,Democrat,"$100,000-$199,999",Postgraduate study,,A minor factor,Yes,The economy,,Has the right experience,,,,,,Somewhat oppose,In December,,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Democrat,Moderate/Liberal,Moderate/Liberal,Liberal,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,A factor,Not important,,Oppose,Earlier than that,Since December 1st,Earlier than that,No,White Born-again/Evangelical Christians,,,Has the right experience,,,,,,,,My candidate's positions on the issues,Enthusiastic,,,Yes,,,,,,,,,,,State questionnaire,Suburbs,Suburbs,4.0,East,Version 1,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale
55377.0,New Hampshire,97.0,Call 3,Complete,Election day exit poll,1.03700029850006,Jon Huntsman,Male,White,30-39,30-39,,Independent,"$50,000-$99,999",College graduate,,,No,,,Has the right experience,None,Dissatisfied,Dissatisfied,Satisfied,Dissatisfied,Strongly oppose,,,30-44,30-59,18-44,30-44,30-39,18-44,18-64,30-44,30-59,17-44,30-44,30-39,Independent/Something else,,,,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,,,None,Oppose,,,,No,All others,No,All others,Has the right experience,,,Somewhat important,,,,Holding steady financially,,,Somewhat conservative,Very liberal,,Make compromises to get things done,,,,Important,,Conservative,Somewhat conservative,Moderate/Liberal,Moderate/Liberal,State questionnaire,Suburbs,Suburbs,1.0,East,Version 3,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale
55376.0,New Hampshire,97.0,Call 3,Complete,Election day exit poll,1.03700029850006,Jon Huntsman,Male,White,30-39,30-39,,Independent,"$50,000-$99,999",College graduate,,,No,,,Has the right experience,None,Dissatisfied,Dissatisfied,Satisfied,Dissatisfied,Strongly oppose,,,30-44,30-59,18-44,30-44,30-39,18-44,18-64,30-44,30-59,17-44,30-44,30-39,Independent/Something else,,,,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,,,None,Oppose,,,,No,All others,No,All others,Has the right experience,,,Somewhat important,,,,Holding steady financially,,,Somewhat conservative,Very liberal,,Make compromises to get things done,,,,Important,,Conservative,Somewhat conservative,Moderate/Liberal,Moderate/Liberal,State questionnaire,Suburbs,Suburbs,1.0,East,Version 3,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale
55369.0,New Hampshire,114.0,Call 3,Complete,Election day exit poll,0.791464865207672,Jon Huntsman,Female,White,45-49,45-49,,Republican,"$50,000-$99,999",College graduate,,,No,,,Omit,Catholic,Dissatisfied,Dissatisfied,Dissatisfied,Dissatisfied,Somewhat support,,,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Republican,,,,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,,,Catholic,Support,,,,No,All others,No,All others,Omit,,,Somewhat important,,,,Holding steady financially,,,Somewhat liberal,Somewhat liberal,,Stick to their principles no matter what,,,,Important,,Moderate/Liberal,Moderate/Liberal,Moderate/Liberal,Moderate/Liberal,State questionnaire,Suburbs,Suburbs,4.0,East,Version 3,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
55367.0,New Hampshire,69.0,Call 3,Complete,Election day exit poll,0.701959550380707,Jon Huntsman,Female,White,25-29,25-29,Somewhat conservative,Independent,"$30,000-$49,999",Some college/assoc. degree,,A minor factor,No,The economy,,Has the right experience,,,,,,Somewhat oppose,Earlier this month,,18-29,18-29,18-44,18-29,25-29,18-44,18-64,17-29,17-29,17-44,17-29,25-29,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,A factor,Not important,,Oppose,Earlier than that,Since December 1st,This month,Yes,All others,,,Has the right experience,,,,,,,,My candidate's positions on the issues,"Dissatisfied, but not angry",,,Yes,,Registered as Undeclared/Independent,,,,,,,,,State questionnaire,Suburbs,Suburbs,4.0,East,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale
55355.0,New Hampshire,40.0,Call 3,Complete,Election day exit poll,1.03377878665924,Jon Huntsman,Male,White,45-49,45-49,,Republican,"$200,000 or more",College graduate,,,Yes,,,Is a true conservative,Catholic,Dissatisfied,Dissatisfied,Satisfied,Dissatisfied,Neutral,,,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Republican,,,,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,,Catholic,Neutral,,,,No,White Born-again/Evangelical Christians,No,All others,Is a true conservative,,,Very important,,,,Getting ahead financially,,,Somewhat conservative,Moderate,,Make compromises to get things done,,,,Important,,Conservative,Somewhat conservative,Moderate/Liberal,Moderate/Liberal,State questionnaire,Suburbs,Suburbs,1.0,East,Version 3,Suburb,60s Suburbs,High-Growth Suburban Perimeter,Very upscale
55343.0,New Hampshire,69.0,Call 3,Complete,Election day exit poll,0.701959550380707,Jon Huntsman,Female,White,18-24,17-24,,Republican,"$50,000-$99,999",Some college/assoc. degree,,,No,,,Has the right experience,None,Dissatisfied,Dissatisfied,Dissatisfied,Dissatisfied,Somewhat support,,,18-29,18-29,18-44,18-29,18-24,18-44,18-64,17-29,17-29,17-44,17-29,17-24,Republican,,,,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,,,None,Support,,,,No,All others,No,All others,Has the right experience,,,Somewhat important,,,,Holding steady financially,,,Somewhat conservative,Moderate,,Stick to their principles no matter what,,,,Important,,Conservative,Somewhat conservative,Moderate/Liberal,Moderate/Liberal,State questionnaire,Suburbs,Suburbs,4.0,East,Version 3,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale
55342.0,New Hampshire,46.0,Call 3,Not complete,Election day exit poll,1.02941191196442,Jon Huntsman,Male,White,50-59,50-59,,,,High school or less,,,,,,,Jewish,,,,,,,,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,,,,,,,,No college degree,High school graduate or less,,,Jewish,,,,,,,,,,,,Somewhat important,,,,Holding steady financially,,,,,,Stick to their principles no matter what,,,,Important,,,,,,State questionnaire,Suburbs,Suburbs,4.0,East,Version 3,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale
55335.0,New Hampshire,46.0,Call 3,Complete,Election day exit poll,1.07890057563782,Jon Huntsman,Female,White,30-39,30-39,Somewhat conservative,Independent,"$200,000 or more",Postgraduate study,,Omit,No,Health care,,Can defeat Barack Obama,,,,,,Neutral,Just today,,30-44,30-59,18-44,30-44,30-39,18-44,18-64,30-44,30-59,17-44,30-44,30-39,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Omit,Omit,,Neutral,Last few days,Since December 1st,This month,No,All others,,,Can defeat Barack Obama,,,,,,,,My candidate's positions on the issues,Angry,,,Yes,,Registered as Undeclared/Independent,,,,,,,,,State questionnaire,Suburbs,Suburbs,4.0,East,Version 1,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale
55304.0,New Hampshire,46.0,Call 3,Complete,Election day exit poll,1.02941191196442,Jon Huntsman,Male,White,50-59,50-59,,Independent,"$100,000-$199,999",Some college/assoc. degree,,,No,,,Has strong moral character,Catholic,Satisfied,Satisfied,Dissatisfied,Satisfied,Somewhat support,,,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Independent/Something else,,,,100 thousand or more,50k or more,100k or more,No college degree,More than High school graduate,,,Catholic,Support,,,,No,All others,No,All others,Has strong moral character,,,Somewhat important,,,,Falling behind financially,,,Somewhat conservative,Very conservative,,Stick to their principles no matter what,,,,Important,,Conservative,Somewhat conservative,Conservative,Very conservative,State questionnaire,Suburbs,Suburbs,4.0,East,Version 3,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale
55284.0,New Hampshire,39.0,Call 3,Complete,Election day exit poll,0.654039800167084,Jon Huntsman,Female,White,30-39,30-39,,Independent,"$50,000-$99,999",College graduate,,,No,,,Has strong moral character,None,Dissatisfied,Dissatisfied,Dissatisfied,Dissatisfied,Strongly oppose,,,30-44,30-59,18-44,30-44,30-39,18-44,18-64,30-44,30-59,17-44,30-44,30-39,Independent/Something else,,,,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,,,None,Oppose,,,,No,All others,No,All others,Has strong moral character,,,Somewhat important,,,,Holding steady financially,,,Moderate,Very liberal,,Make compromises to get things done,,,,Important,,Moderate/Liberal,Moderate/Liberal,Moderate/Liberal,Moderate/Liberal,State questionnaire,Suburbs,Suburbs,4.0,East,Version 3,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
55277.0,New Hampshire,97.0,Call 3,Complete,Election day exit poll,1.08685374259949,Jon Huntsman,Female,White,50-59,50-59,Moderate,Republican,"$50,000-$99,999",Some college/assoc. degree,,One of several important factors,No,The economy,,Has strong moral character,,,,,,Neutral,In the last few days,,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,A factor,Important,,Neutral,Last few days,Since December 1st,This month,No,All others,,,Has strong moral character,,,,,,,,My candidate's leadership/personal qualities,Angry,,,Yes,,Registered as Undeclared/Independent,,,,,,,,,State questionnaire,Suburbs,Suburbs,1.0,East,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale
55276.0,New Hampshire,46.0,Call 3,Complete,Election day exit poll,1.07890057563782,Jon Huntsman,Female,White,50-59,50-59,,Independent,"$100,000-$199,999",College graduate,,,No,,,Has strong moral character,Protestant,Dissatisfied,Satisfied,Dissatisfied,Dissatisfied,Neutral,,,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Independent/Something else,,,,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,,Protestant/Other Non-Catholic Christian,Neutral,,,,No,All others,No,White Protestant non-evangelical,Has strong moral character,,,Somewhat important,,,,Holding steady financially,,,Very conservative,Somewhat conservative,,Stick to their principles no matter what,,,,Important,,Conservative,Very conservative,Conservative,Somewhat conservative,State questionnaire,Suburbs,Suburbs,4.0,East,Version 3,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale
55251.0,New Hampshire,48.0,Call 3,Complete,Election day exit poll,0.608327507972717,Jon Huntsman,Male,White,60-64,60-64,,Republican,"$50,000-$99,999",Some college/assoc. degree,,,No,,,Has the right experience,Catholic,Satisfied,Satisfied,Satisfied,Dissatisfied,Somewhat support,,,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Republican,,,,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,,,Catholic,Support,,,,No,All others,No,All others,Has the right experience,,,Not too important,,,,Holding steady financially,,,Somewhat conservative,Moderate,,Make compromises to get things done,,,,Not important,,Conservative,Somewhat conservative,Moderate/Liberal,Moderate/Liberal,State questionnaire,Suburbs,Suburbs,4.0,East,Version 3,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale
55226.0,New Hampshire,27.0,Call 3,Complete,Election day exit poll,1.04880011081696,Jon Huntsman,Male,White,50-59,50-59,Moderate,Independent,"$30,000-$49,999",Some college/assoc. degree,,Not a factor at all,,Health care,,Has strong moral character,,,,,,Somewhat support,Earlier this month,,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,Not a factor,Not important,,Support,Earlier than that,Since December 1st,This month,Yes,,,,Has strong moral character,,,,,,,,My candidate's leadership/personal qualities,Angry,,,Omit,,Registered as Undeclared/Independent,,,,,,,,,State questionnaire,Rural,Small Cities/Rural,3.0,East,Version 1,Extremely Low Density Rural,Rural,Rural,Very upscale
55225.0,New Hampshire,27.0,Call 3,Complete,Election day exit poll,1.04880011081696,Jon Huntsman,Male,White,50-59,50-59,Moderate,Independent,"$30,000-$49,999",Some college/assoc. degree,,Not a factor at all,,Health care,,Has strong moral character,,,,,,Somewhat support,Earlier this month,,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,Not a factor,Not important,,Support,Earlier than that,Since December 1st,This month,Yes,,,,Has strong moral character,,,,,,,,My candidate's leadership/personal qualities,Angry,,,Omit,,Registered as Undeclared/Independent,,,,,,,,,State questionnaire,Rural,Small Cities/Rural,3.0,East,Version 1,Extremely Low Density Rural,Rural,Rural,Very upscale
55218.0,New Hampshire,14.0,Call 3,Complete,Election day exit poll,0.863586604595184,Jon Huntsman,Female,White,45-49,45-49,,Republican,"$50,000-$99,999",Postgraduate study,,,No,,,Can defeat Barack Obama,Catholic,Dissatisfied,Dissatisfied,Dissatisfied,Dissatisfied,Neutral,,,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Republican,,,,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,,,Catholic,Neutral,,,,No,All others,No,All others,Can defeat Barack Obama,,,Very important,,,,Getting ahead financially,,,Very conservative,Somewhat conservative,,Stick to their principles no matter what,,,,Important,,Conservative,Very conservative,Conservative,Somewhat conservative,State questionnaire,Rural,Small Cities/Rural,3.0,East,Version 3,Low Density Rural,Rural,Rural,Very downscale
55217.0,New Hampshire,14.0,Call 3,Complete,Election day exit poll,0.863586604595184,Jon Huntsman,Female,White,45-49,45-49,,Republican,"$50,000-$99,999",Postgraduate study,,,No,,,Can defeat Barack Obama,Catholic,Dissatisfied,Dissatisfied,Dissatisfied,Dissatisfied,Neutral,,,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Republican,,,,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,,,Catholic,Neutral,,,,No,All others,No,All others,Can defeat Barack Obama,,,Very important,,,,Getting ahead financially,,,Very conservative,Somewhat conservative,,Stick to their principles no matter what,,,,Important,,Conservative,Very conservative,Conservative,Somewhat conservative,State questionnaire,Rural,Small Cities/Rural,3.0,East,Version 3,Low Density Rural,Rural,Rural,Very downscale
