ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,ALRPRS12,SEX,QRACE3,AGE8,XAGE8,PHIL5,PARTYID,INCOME12RNH,EDUC12R,ABORTION,BEATOBAMAFL,BREAK12PRI,BRNAGAIN,DESCRIBS12R,GINGCONSRV,PAULCONSRV,ROMNCONSRV,SANTCONSRV,ISSREP12SC,MARRIED,QLTREP12,SHAREREL,TEAPARTY,TIMEST12,UNDERREP12,VOTENOV12,WORK,SEXWED,AGE,AGE3,AGE45,AGE60,AGE65,OVER45,OVER65,XAGE,XAGE3,XAGE45,XAGE60,XAGE65,PARTY,PHIL2R,PHIL3R,PHIL4R,INCOME3,INC50K,INC100K,EDUCCOLL,EDUCHS,ABORT2,BRNSHARE,BREAKFACT,BREAKIMP,SHAREREL2,TEAPARTY3,TEABRN,TIMEPRIFEWDAYS,TIMEPRIYEAR,WHNCLINC,WHTEVANG,WRKWOMEN,XQLTREP12,ECONWORR,INTERNATIONAL12R,ECOWORR2,QTYPE,SIZEPLAC,SIZEPLC3,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
271165.0,Alabama,35.0,Call 3,Complete,Election day exit poll,1.04631304740906,Rick Santorum,Female,White,40-44,40-44,Very conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,Illegal in all cases,,,No,I strongly favor my candidate,Not conservative enough,About right,Not conservative enough,About right,,,,A great deal,Neutral,,Paul,Only vote for the Republican nominee if your candidate wins,Yes,,30-44,30-59,18-44,30-44,40-49,18-44,18-64,30-44,30-59,17-44,30-44,40-49,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,Illegal,Not born again,,,A great deal or somewhat,Neutral,Neither,,,No,All others,Working women,,,,,State questionnaire,Rural,Small Cities/Rural,4.0,South,Version 2,Extremely Low Density Rural,Rural,Rural,Downscale
271164.0,Alabama,58.0,Call 3,Complete,Election day exit poll,1.17840325832367,Rick Santorum,Female,White,50-59,50-59,Very liberal,Democrat,"$50,000-$99,999",Postgraduate study,,Romney,Not a factor at all,No,,,,,,Omit,No,Omit,,Strongly oppose,Just today,,,,Non married women,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Democrat,Moderate/Liberal,Moderate/Liberal,Liberal,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,,,Not a factor,Not important,,Oppose,Neither,Last few days,Since January 1st,No,All others,,Omit,Somewhat worried,Omit,Worried,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,1.0,South,Version 1,Suburb,Rural,Rural,Upscale
271121.0,Alabama,58.0,Call 3,Complete,Election day exit poll,1.1482275724411,Rick Santorum,Female,White,65 or over,65 or over,Very conservative,Independent,,High school or less,Illegal in all cases,,,Yes,I strongly favor my candidate,Not conservative enough,Not conservative enough,Not conservative enough,About right,,,,A great deal,Neutral,,Santorum,Probably vote for the Republican nominee,No,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Independent/Something else,Conservative,Very conservative,Very conservative,,,,No college degree,High school graduate or less,Illegal,Born again/Think religious values of candidate matter a great deal,,,A great deal or somewhat,Neutral,Born-again but not Tea Party supporter,,,,White Born-again/Evangelical Christians,All others,,,,,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,1.0,South,Version 2,Suburb,Rural,Rural,Upscale
271040.0,Alabama,4.0,Call 3,Complete,Election day exit poll,0.833167850971222,Rick Santorum,Male,White,45-49,45-49,Very conservative,Republican,"$50,000-$99,999",College graduate,,Santorum,A minor factor,Yes,,,,,,Federal budget deficit,Yes,Has strong moral character,,Strongly support,In the last few weeks,,,,Married men,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,,,A factor,Not important,,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,No,White Born-again/Evangelical Christians,,Has strong moral character,Very worried,Santorum,Worried,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,4.0,South,Version 1,Suburb,Rural,Rural,Very upscale
271020.0,Alabama,4.0,Call 3,Complete,Election day exit poll,0.84037309885025,Rick Santorum,Female,White,50-59,50-59,Very conservative,Republican,"$100,000-$199,999",Some college/assoc. degree,Illegal in all cases,,,,I strongly favor my candidate,Not conservative enough,Too conservative,Not conservative enough,About right,,,,Not at all,Somewhat support,,Santorum,Definitely vote for the Republican nominee,,,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,No college degree,More than High school graduate,Illegal,,,,Not much or not at all,Support,,,,No,,,,,,,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,4.0,South,Version 2,Suburb,Rural,Rural,Very upscale
270982.0,Alabama,4.0,Call 3,Complete,Election day exit poll,0.84037309885025,Rick Santorum,Female,White,50-59,50-59,Somewhat conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,Illegal in most cases,,,No,I strongly favor my candidate,About right,About right,About right,About right,,,,A great deal,Neutral,,Gingrich,Definitely vote for the Republican nominee,Yes,,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,Illegal,Not born again,,,A great deal or somewhat,Neutral,Neither,,,No,All others,Working women,,,,,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,4.0,South,Version 2,Suburb,Rural,Rural,Very upscale
270966.0,Alabama,87.0,Call 3,Complete,Election day exit poll,0.854455769062042,Rick Santorum,Female,White,60-64,60-64,Very conservative,Republican,"$100,000-$199,999",Postgraduate study,Illegal in all cases,,,Yes,I like my candidate but with reservations,Not conservative enough,About right,Not conservative enough,About right,,,,A great deal,Strongly support,,Santorum,Definitely vote for the Republican nominee,Yes,,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Illegal,Born again/Think religious values of candidate matter a great deal,,,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,Working women,,,,,State questionnaire,Suburbs,Suburbs,4.0,South,Version 2,Suburb,70s Suburbs,Urban Perimeter,Upscale
270937.0,Alabama,2.0,Call 3,Complete,Election day exit poll,0.728177905082703,Rick Santorum,Male,White,40-44,40-44,Somewhat conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,Legal in all cases,,,Yes,I like my candidate but with reservations,About right,About right,Not conservative enough,Not conservative enough,,,,Not much,Neutral,,Santorum,Probably vote for the Republican nominee,Yes,,30-44,30-59,18-44,30-44,40-49,18-44,18-64,30-44,30-59,17-44,30-44,40-49,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,Legal,Born again/Think religious values of candidate did not matter a great deal,,,Not much or not at all,Neutral,Born-again but not Tea Party supporter,,,No,White Born-again/Evangelical Christians,All others,,,,,State questionnaire,Suburbs,Suburbs,2.0,South,Version 2,Suburb,80s Suburbs,Urban Perimeter,Very upscale
270919.0,Alabama,2.0,Call 3,Complete,Election day exit poll,0.728177905082703,Rick Santorum,Male,White,50-59,50-59,Very conservative,Republican,"$50,000-$99,999",College graduate,,Omit,Not a factor at all,Yes,,,,,,Abortion,,Has strong moral character,,Strongly support,Just today,,,,,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,,,Not a factor,Not important,,Support,Both Tea Party supporter and born-again,Last few days,Since January 1st,No,White Born-again/Evangelical Christians,,Has strong moral character,Very worried,Omit,Worried,State questionnaire,Suburbs,Suburbs,2.0,South,Version 1,Suburb,80s Suburbs,Urban Perimeter,Very upscale
270912.0,Alabama,4.0,Call 3,Complete,Election day exit poll,0.84037309885025,Rick Santorum,Female,White,50-59,50-59,Moderate,Independent,"$50,000-$99,999",College graduate,,Romney,A minor factor,No,,,,,,The economy,Yes,Has strong moral character,,Somewhat oppose,Just today,,,,Married women,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,,,A factor,Not important,,Oppose,Neither,Last few days,Since January 1st,No,All others,,Has strong moral character,Somewhat worried,Gingrich,Worried,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,4.0,South,Version 1,Suburb,Rural,Rural,Very upscale
270876.0,Alabama,87.0,Call 3,Complete,Election day exit poll,1.12320709228516,Rick Santorum,Male,White,25-29,25-29,Very conservative,Republican,"$50,000-$99,999",Postgraduate study,,Romney,The most important factor,Yes,,,,,,Federal budget deficit,Yes,Is a true conservative,,Strongly support,Just today,,,,Married men,18-29,18-29,18-44,18-29,25-29,18-44,18-64,17-29,17-29,17-44,17-29,25-29,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,,,A factor,Important,,Support,Both Tea Party supporter and born-again,Last few days,Since January 1st,No,White Born-again/Evangelical Christians,,Is a true conservative,Very worried,Santorum,Worried,State questionnaire,Suburbs,Suburbs,4.0,South,Version 1,Suburb,70s Suburbs,Urban Perimeter,Upscale
270835.0,Alabama,87.0,Call 3,Complete,Election day exit poll,0.869392514228821,Rick Santorum,Male,White,30-39,30-39,Very conservative,Republican,"$50,000-$99,999",College graduate,Illegal in all cases,,,Yes,I strongly favor my candidate,Not conservative enough,About right,Not conservative enough,About right,,,,A great deal,Strongly support,,Santorum,Definitely vote for the Republican nominee,Yes,,30-44,30-59,18-44,30-44,30-39,18-44,18-64,30-44,30-59,17-44,30-44,30-39,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Illegal,Born again/Think religious values of candidate matter a great deal,,,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,All others,,,,,State questionnaire,Suburbs,Suburbs,4.0,South,Version 2,Suburb,70s Suburbs,Urban Perimeter,Upscale
270823.0,Alabama,78.0,Call 3,Complete,Election day exit poll,1.42304062843323,Rick Santorum,Female,Black,30-39,30-39,Somewhat conservative,Independent,"$50,000-$99,999",College graduate,Illegal in all cases,,,Yes,I like my candidate but with reservations,Not conservative enough,Omit,Not conservative enough,About right,,,,A great deal,Neutral,,Santorum,Only vote for the Republican nominee if your candidate wins,Yes,,30-44,30-59,18-44,30-44,30-39,18-44,18-64,30-44,30-59,17-44,30-44,30-39,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Illegal,Born again/Think religious values of candidate matter a great deal,,,A great deal or somewhat,Neutral,Born-again but not Tea Party supporter,,,No,All others,Working women,,,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,South,Version 2,Suburb,Urban,Urban Core,Very upscale
270809.0,Alabama,87.0,Call 3,Complete,Election day exit poll,0.854455769062042,Rick Santorum,Female,White,60-64,60-64,Moderate,Republican,"Under $30,000",Some college/assoc. degree,Illegal in all cases,,,Yes,I like my candidate but with reservations,Omit,Omit,Omit,Omit,,,,A great deal,Omit,,Omit,Definitely vote for the Republican nominee,Yes,,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,Illegal,Born again/Think religious values of candidate matter a great deal,,,A great deal or somewhat,Omit,,,,Yes,White Born-again/Evangelical Christians,Working women,,,,,State questionnaire,Suburbs,Suburbs,4.0,South,Version 2,Suburb,70s Suburbs,Urban Perimeter,Upscale
270803.0,Alabama,78.0,Call 3,Complete,Election day exit poll,0.73259961605072,Rick Santorum,Female,White,50-59,50-59,Somewhat conservative,Republican,"$50,000-$99,999",Postgraduate study,,Gingrich,Omit,Yes,,,,,,The economy,Yes,Has strong moral character,,Strongly support,In the last few weeks,,,,Married women,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,,,Omit,Omit,,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,No,White Born-again/Evangelical Christians,,Has strong moral character,Very worried,Gingrich,Worried,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,South,Version 1,Suburb,Urban,Urban Core,Very upscale
270801.0,Alabama,46.0,Call 3,Complete,Election day exit poll,0.630138576030731,Rick Santorum,Female,White,50-59,50-59,Somewhat conservative,Republican,"$100,000-$199,999",Some college/assoc. degree,Illegal in all cases,,,No,I strongly favor my candidate,About right,About right,Not conservative enough,About right,,,,Somewhat,Strongly support,,Santorum,Definitely vote for the Republican nominee,Yes,,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,No college degree,More than High school graduate,Illegal,Not born again,,,A great deal or somewhat,Support,Tea Party supporter and not born-again,,,No,All others,Working women,,,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,South,Version 2,Suburb,Urban,Urban Core,Very upscale
270796.0,Alabama,110.0,Call 3,Complete,Election day exit poll,1.94770109653473,Rick Santorum,Female,White,30-39,30-39,Somewhat liberal,Republican,"$50,000-$99,999",Postgraduate study,Legal in most cases,,,Yes,I like my candidate but with reservations,Too conservative,Too conservative,Too conservative,About right,,,,Somewhat,Neutral,,Santorum,Probably vote for the Republican nominee,Yes,,30-44,30-59,18-44,30-44,30-39,18-44,18-64,30-44,30-59,17-44,30-44,30-39,Republican,Moderate/Liberal,Moderate/Liberal,Liberal,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Legal,Born again/Think religious values of candidate did not matter a great deal,,,A great deal or somewhat,Neutral,Born-again but not Tea Party supporter,,,No,White Born-again/Evangelical Christians,Working women,,,,,State questionnaire,Suburbs,Suburbs,3.0,South,Version 2,Suburb,70s Suburbs,Urban Perimeter,Downscale
270794.0,Alabama,4.0,Call 3,Complete,Election day exit poll,0.81183272600174,Rick Santorum,Male,White,60-64,60-64,Very conservative,Republican,"Under $30,000",Postgraduate study,,Romney,One of several important factors,Yes,,,,,,The economy,,Has strong moral character,,Somewhat support,In the last few days,,,,,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,,,A factor,Important,,Support,Both Tea Party supporter and born-again,Last few days,Since January 1st,No,White Born-again/Evangelical Christians,,Has strong moral character,Very worried,Santorum,Worried,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,4.0,South,Version 1,Suburb,Rural,Rural,Very upscale
270787.0,Alabama,78.0,Call 3,Complete,Election day exit poll,0.73259961605072,Rick Santorum,Female,White,50-59,50-59,Very conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,,Santorum,One of several important factors,Yes,,,,,,Federal budget deficit,Yes,Has strong moral character,,Strongly support,Before that,,,,Married women,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,,,A factor,Important,,Support,Both Tea Party supporter and born-again,Earlier than that,Before January 1st,No,White Born-again/Evangelical Christians,,Has strong moral character,Very worried,Santorum,Worried,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,South,Version 1,Suburb,Urban,Urban Core,Very upscale
270780.0,Alabama,110.0,Call 3,Complete,Election day exit poll,1.8815541267395,Rick Santorum,Male,White,60-64,60-64,Very conservative,Republican,"$30,000-$49,999",Some college/assoc. degree,Illegal in most cases,,,Yes,I strongly favor my candidate,Omit,Omit,Omit,About right,,,,A great deal,Strongly support,,Santorum,Definitely vote for the Republican nominee,No,,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,Illegal,Born again/Think religious values of candidate matter a great deal,,,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,Yes,White Born-again/Evangelical Christians,All others,,,,,State questionnaire,Suburbs,Suburbs,3.0,South,Version 2,Suburb,70s Suburbs,Urban Perimeter,Downscale
