ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,LARPRS12,SEX,QRACE3,AGE8,XAGE8,PHIL5,PARTYID,INCOME12RNH,EDUC12R,BEATOBAMAFL,BREAK12PRI,BRNAGAIN,DESCRIBS12R,ISSREP12SC,MARRIED,QLTREP12,RELIGN10,SATGING,SATROMN,SATSANT,SHAREREL,TEAPARTY,TIMEIL12,UNDERREP12,WORK,SEXWED,AGE,AGE3,AGE45,AGE60,AGE65,OVER45,OVER65,XAGE,XAGE3,XAGE45,XAGE60,XAGE65,PARTY,PHIL2R,PHIL3R,PHIL4R,INCOME3,INC50K,INC100K,EDUCCOLL,EDUCHS,BRNSHARE,BREAKFACT,BREAKIMP,REL5,SHAREREL2,TEAPARTY3,TEABRN,TIMEPRIFEWDAYS,TIMEPRIYEAR,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,WRKWOMEN,XQLTREP12,ATTEND,ENDPRIM12R,GUNOWNER,RECOVER,TWOCANDS12R,ATTEND2,ATTREL,QTYPE,SIZEPLAC,SIZEPLC3,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
291359.0, Louisiana,25.0,Call 1,Complete,Election day exit poll,0.635091781616211,Mitt Romney,Female,White,65 or over,65 or over,Moderate,Republican,"$200,000 or more",College graduate,Romney,Not a factor at all,No,,Federal budget deficit,Yes,Can defeat Barack Obama,,,,,,Strongly oppose,Earlier this month,,,Married women,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,Not a factor,Not important,,,Oppose,Neither,Earlier than that,Since January 1st,No,All others,,,,Can defeat Barack Obama,,"Your candidate wins the nomination, even if the race continues for month",,,Mitt Romney,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,South,Version 1,Suburb,Urban,Urban Core,Very upscale,70808.0
291356.0, Louisiana,25.0,Call 1,Complete,Election day exit poll,0.627362012863159,Mitt Romney,Male,White,50-59,50-59,Somewhat liberal,Republican,"$50,000-$99,999",Postgraduate study,Romney,Not a factor at all,No,,Federal budget deficit,No,Can defeat Barack Obama,,,,,,Neutral,Before that,,,Non married men,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Moderate/Liberal,Moderate/Liberal,Liberal,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,,Not a factor,Not important,,,Neutral,Neither,Earlier than that,Before January 1st,No,All others,,,,Can defeat Barack Obama,,"The race ends as soon as possible, even if your candidate loses the nomination",,,Mitt Romney,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,South,Version 1,Suburb,Urban,Urban Core,Very upscale,70808.0
291353.0, Louisiana,25.0,Call 1,Complete,Election day exit poll,0.627362012863159,Mitt Romney,Male,White,30-39,30-39,Very conservative,Republican,"$100,000-$199,999",Postgraduate study,Romney,Not a factor at all,No,,The economy,Yes,Can defeat Barack Obama,,,,,,Somewhat support,Before that,,,Married men,30-44,30-59,18-44,30-44,30-39,18-44,18-64,30-44,30-59,17-44,30-44,30-39,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,Not a factor,Not important,,,Support,Tea Party supporter and not born-again,Earlier than that,Before January 1st,No,All others,,,,Can defeat Barack Obama,,"The race ends as soon as possible, even if your candidate loses the nomination",,,Mitt Romney,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,South,Version 1,Suburb,Urban,Urban Core,Very upscale,70808.0
291344.0, Louisiana,106.0,Call 1,Complete,Election day exit poll,0.782388746738434,Mitt Romney,Male,White,65 or over,65 or over,Very conservative,Republican,"$30,000-$49,999",Some college/assoc. degree,Gingrich,Not a factor at all,No,,Federal budget deficit,Yes,Is a true conservative,,,,,,Strongly support,In the last few days,,,Married men,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,,Not a factor,Not important,,,Support,Tea Party supporter and not born-again,Last few days,Since January 1st,Yes,All others,,,,Is a true conservative,,"Your candidate wins the nomination, even if the race continues for month",,,Mitt Romney,,,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,4.0,South,Version 1,Suburb,Rural,Rural,Upscale,70403.0
291341.0, Louisiana,25.0,Call 1,Complete,Election day exit poll,0.635091781616211,Mitt Romney,Female,White,65 or over,65 or over,Somewhat conservative,Republican,"$30,000-$49,999",Postgraduate study,Romney,A minor factor,Yes,,The economy,Yes,Can defeat Barack Obama,,,,,,Strongly support,Earlier this month,,,Married women,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Conservative,Somewhat conservative,Somewhat conservative,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,,A factor,Not important,,,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,No,White Born-again/Evangelical Christians,,,,Can defeat Barack Obama,,"The race ends as soon as possible, even if your candidate loses the nomination",,,Rick Santorum,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,South,Version 1,Suburb,Urban,Urban Core,Very upscale,70808.0
291338.0, Louisiana,25.0,Call 1,Complete,Election day exit poll,0.627362012863159,Mitt Romney,Male,White,30-39,30-39,Somewhat conservative,Something else,"$100,000-$199,999",College graduate,Santorum,A minor factor,No,,Illegal immigration,No,Is a true conservative,,,,,,Strongly support,Earlier this month,,,Non married men,30-44,30-59,18-44,30-44,30-39,18-44,18-64,30-44,30-59,17-44,30-44,30-39,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,A factor,Not important,,,Support,Tea Party supporter and not born-again,Earlier than that,Since January 1st,No,All others,,,,Is a true conservative,,"The race ends as soon as possible, even if your candidate loses the nomination",,,Rick Santorum,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,South,Version 1,Suburb,Urban,Urban Core,Very upscale,70808.0
291335.0, Louisiana,17.0,Call 1,Complete,Election day exit poll,1.29631352424622,Mitt Romney,Female,White,60-64,60-64,Somewhat conservative,Republican,"$50,000-$99,999",High school or less,Romney,One of several important factors,No,,Federal budget deficit,Yes,Can defeat Barack Obama,,,,,,Neutral,Earlier this year,,,Married women,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,High school graduate or less,,A factor,Important,,,Neutral,Neither,Earlier than that,Since January 1st,No,All others,,,,Can defeat Barack Obama,,"The race ends as soon as possible, even if your candidate loses the nomination",,,Mitt Romney,,,State questionnaire,Suburbs,Suburbs,2.0,South,Version 1,Suburb,80s Suburbs,Urban Perimeter,Very upscale,70611.0
291332.0, Louisiana,33.0,Call 1,Complete,Election day exit poll,0.448279142379761,Mitt Romney,Female,White,65 or over,65 or over,Very conservative,Republican,"$30,000-$49,999",Some college/assoc. degree,Romney,Not a factor at all,Yes,,The economy,Yes,Can defeat Barack Obama,,,,,,Strongly support,Earlier this month,,,Married women,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,,Not a factor,Not important,,,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,Yes,White Born-again/Evangelical Christians,,,,Can defeat Barack Obama,,"The race ends as soon as possible, even if your candidate loses the nomination",,,Mitt Romney,,,State questionnaire,Suburbs,Suburbs,3.0,South,Version 1,Suburb,80s Suburbs,Urban Perimeter,Very upscale,70817.0
291331.0, Louisiana,25.0,Call 1,Complete,Election day exit poll,0.635091781616211,Mitt Romney,Male,White,65 or over,65 or over,Somewhat conservative,Republican,"$200,000 or more",Some college/assoc. degree,Romney,A minor factor,No,,Federal budget deficit,Yes,Can defeat Barack Obama,,,,,,Strongly oppose,Before that,,,Married men,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,No college degree,More than High school graduate,,A factor,Not important,,,Oppose,Neither,Earlier than that,Before January 1st,No,All others,,,,Can defeat Barack Obama,,"Your candidate wins the nomination, even if the race continues for month",,,Mitt Romney,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,South,Version 1,Suburb,Urban,Urban Core,Very upscale,70808.0
291329.0, Louisiana,33.0,Call 1,Complete,Election day exit poll,0.448279142379761,Mitt Romney,Female,White,65 or over,65 or over,Very conservative,Republican,"$100,000-$199,999",College graduate,Romney,Not a factor at all,No,,The economy,No,Can defeat Barack Obama,,,,,,Neutral,Earlier this year,,,Non married women,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,Not a factor,Not important,,,Neutral,Neither,Earlier than that,Since January 1st,No,All others,,,,Can defeat Barack Obama,,"Your candidate wins the nomination, even if the race continues for month",,,Mitt Romney,,,State questionnaire,Suburbs,Suburbs,3.0,South,Version 1,Suburb,80s Suburbs,Urban Perimeter,Very upscale,70817.0
291328.0, Louisiana,106.0,Call 1,Complete,Election day exit poll,0.797195553779602,Mitt Romney,Female,White,65 or over,65 or over,Very conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,Romney,Not a factor at all,No,,Federal budget deficit,Yes,Can defeat Barack Obama,,,,,,Strongly support,In the last few days,,,Married women,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,,Not a factor,Not important,,,Support,Tea Party supporter and not born-again,Last few days,Since January 1st,No,All others,,,,Can defeat Barack Obama,,"Your candidate wins the nomination, even if the race continues for month",,,Mitt Romney,,,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,4.0,South,Version 1,Suburb,Rural,Rural,Upscale,70403.0
291325.0, Louisiana,33.0,Call 1,Complete,Election day exit poll,0.448279142379761,Mitt Romney,Female,White,65 or over,65 or over,Somewhat conservative,Republican,,College graduate,Romney,A minor factor,No,,The economy,No,Can defeat Barack Obama,,,,,,Somewhat support,Earlier this month,,,Non married women,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Conservative,Somewhat conservative,Somewhat conservative,,,,College graduate,More than High school graduate,,A factor,Not important,,,Support,Tea Party supporter and not born-again,Earlier than that,Since January 1st,No,All others,,,,Can defeat Barack Obama,,"Your candidate wins the nomination, even if the race continues for month",,,Mitt Romney,,,State questionnaire,Suburbs,Suburbs,3.0,South,Version 1,Suburb,80s Suburbs,Urban Perimeter,Very upscale,70817.0
291323.0, Louisiana,17.0,Call 1,Complete,Election day exit poll,1.29631352424622,Mitt Romney,Male,White,65 or over,65 or over,Very conservative,Independent,"$100,000-$199,999",High school or less,Romney,Not a factor at all,Yes,,The economy,Yes,Can defeat Barack Obama,,,,,,Strongly support,Before that,,,Married men,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Independent/Something else,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,No college degree,High school graduate or less,,Not a factor,Not important,,,Support,Both Tea Party supporter and born-again,Earlier than that,Before January 1st,No,White Born-again/Evangelical Christians,,,,Can defeat Barack Obama,,"The race ends as soon as possible, even if your candidate loses the nomination",,,Mitt Romney,,,State questionnaire,Suburbs,Suburbs,2.0,South,Version 1,Suburb,80s Suburbs,Urban Perimeter,Very upscale,70611.0
291320.0, Louisiana,106.0,Call 1,Complete,Election day exit poll,0.782388746738434,Mitt Romney,Male,White,60-64,60-64,Somewhat conservative,Independent,"$100,000-$199,999",College graduate,Romney,A minor factor,Yes,,Federal budget deficit,Yes,Can defeat Barack Obama,,,,,,Neutral,Earlier this year,,,Married men,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,A factor,Not important,,,Neutral,Born-again but not Tea Party supporter,Earlier than that,Since January 1st,No,White Born-again/Evangelical Christians,,,,Can defeat Barack Obama,,"Your candidate wins the nomination, even if the race continues for month",,,Mitt Romney,,,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,4.0,South,Version 1,Suburb,Rural,Rural,Upscale,70403.0
291311.0, Louisiana,17.0,Call 1,Complete,Election day exit poll,1.25733423233032,Mitt Romney,Female,White,50-59,50-59,Somewhat conservative,Republican,"$50,000-$99,999",Postgraduate study,Romney,Not a factor at all,Yes,,The economy,Yes,Can defeat Barack Obama,,,,,,Neutral,Earlier this year,,,Married women,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,,Not a factor,Not important,,,Neutral,Born-again but not Tea Party supporter,Earlier than that,Since January 1st,No,White Born-again/Evangelical Christians,,,,Can defeat Barack Obama,,"Your candidate wins the nomination, even if the race continues for month",,,Mitt Romney,,,State questionnaire,Suburbs,Suburbs,2.0,South,Version 1,Suburb,80s Suburbs,Urban Perimeter,Very upscale,70611.0
291301.0, Louisiana,56.0,Call 1,Complete,Election day exit poll,1.24304044246674,Mitt Romney,Male,White,60-64,60-64,Very conservative,Independent,"$50,000-$99,999",College graduate,Romney,Omit,Yes,,Federal budget deficit,Yes,Can defeat Barack Obama,,,,,,Strongly support,Earlier this year,,,Married men,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Independent/Something else,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,,Omit,Omit,,,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,No,White Born-again/Evangelical Christians,,,,Can defeat Barack Obama,,"The race ends as soon as possible, even if your candidate loses the nomination",,,Mitt Romney,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,South,Version 1,Suburb,Urban,Urban Core,Very upscale,70503.0
291293.0, Louisiana,56.0,Call 1,Complete,Election day exit poll,1.18326950073242,Mitt Romney,Male,White,30-39,30-39,Very conservative,Republican,"$30,000-$49,999",College graduate,Romney,Not a factor at all,No,,The economy,No,Can defeat Barack Obama,,,,,,Somewhat support,Earlier this year,,,Non married men,30-44,30-59,18-44,30-44,30-39,18-44,18-64,30-44,30-59,17-44,30-44,30-39,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,,Not a factor,Not important,,,Support,Tea Party supporter and not born-again,Earlier than that,Since January 1st,No,All others,,,,Can defeat Barack Obama,,"The race ends as soon as possible, even if your candidate loses the nomination",,,Mitt Romney,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,South,Version 1,Suburb,Urban,Urban Core,Very upscale,70503.0
291262.0, Louisiana,47.0,Call 1,Complete,Election day exit poll,0.559901475906372,Mitt Romney,Male,White,50-59,50-59,Very conservative,Republican,"$50,000-$99,999",Postgraduate study,Romney,Not a factor at all,Yes,,Federal budget deficit,No,Can defeat Barack Obama,,,,,,Strongly support,Earlier this year,,,Non married men,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,,Not a factor,Not important,,,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,No,White Born-again/Evangelical Christians,,,,Can defeat Barack Obama,,"Your candidate wins the nomination, even if the race continues for month",,,Mitt Romney,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,South,Version 1,High Density Urban,Urban,Urban Core,Very upscale,70001.0
