ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,VARPRS12,SEX,QRACE3,XAGE8,PHIL5,PARTYID,INCOME12RNH,EDUC12R,ABORTION,BREAK12PRI,BRNAGAIN,DESCRIBS12R,ISSREP12SC,MARRIED,QLTREP12,SHAREREL,TEAPARTY,TIMEST12,SEXWED,XAGE,XAGE3,XAGE45,XAGE60,XAGE65,PARTY,PHIL2R,PHIL3R,PHIL4R,INCOME3,INC50K,INC100K,EDUCCOLL,EDUCHS,ABORT2,BRNSHARE,BREAKFACT,BREAKIMP,SHAREREL2,TEAPARTY3,TEABRN,TIMEPRIFEWDAYS,TIMEPRIYEAR,WHNCLINC,WHTEVANG,XQLTREP12,VAALLCAND,QTYPE,SIZEPLAC,SIZEPLC3,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
231343.0, Virginia,115.0,Call 1,Complete,Election day exit poll,0.951010823249817,Mitt Romney,Male,White,45-49,Very conservative,Independent,"$100,000-$199,999",College graduate,Legal in most cases,One of several important factors,No,I like my candidate but with reservations,Federal budget deficit,No,Can defeat Barack Obama,Not at all,Strongly support,In the last few days,Non married men,45-65,30-59,45+,45-59,40-49,Independent/Something else,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Legal,Not born again,A factor,Important,Not much or not at all,Support,Tea Party supporter and not born-again,Last few days,Since January 1st,No,All others,Can defeat Barack Obama,Rick Santorum,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",5.0,South,Version 1,High Density Urban,Urban,Urban Core,Upscale,23452.0
231332.0, Virginia,115.0,Call 1,Complete,Election day exit poll,0.878686428070068,Mitt Romney,Male,White,60-64,Somewhat conservative,Republican,"$200,000 or more",Postgraduate study,Legal in most cases,One of several important factors,No,I strongly favor my candidate,The economy,Yes,Has strong moral character,Not much,Strongly support,Before that,Married men,45-65,60+,45+,60+,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Legal,Not born again,A factor,Important,Not much or not at all,Support,Tea Party supporter and not born-again,Earlier than that,Before January 1st,No,All others,Has strong moral character,Mitt Romney,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",5.0,South,Version 1,High Density Urban,Urban,Urban Core,Upscale,23452.0
239047.0, Virginia,65.0,Call 3,Complete,Election day exit poll,0.930895447731018,Mitt Romney,Female,White,50-59,Very conservative,Republican,"$200,000 or more",Some college/assoc. degree,Legal in most cases,One of several important factors,No,I dislike the other candidates,Federal budget deficit,Yes,Can defeat Barack Obama,A great deal,Strongly support,In the last few weeks,Married women,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,No college degree,More than High school graduate,Legal,Not born again,A factor,Important,A great deal or somewhat,Support,Tea Party supporter and not born-again,Earlier than that,Since January 1st,No,All others,Can defeat Barack Obama,Newt Gingrich,State questionnaire,Suburbs,Suburbs,2.0,South,Version 1,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,20169.0
231310.0, Virginia,87.0,Call 1,Complete,Election day exit poll,0.578317403793335,Mitt Romney,Male,White,45-49,Somewhat conservative,Republican,"$100,000-$199,999",Postgraduate study,Illegal in most cases,One of several important factors,No,I strongly favor my candidate,The economy,Yes,Has the right experience,Somewhat,Somewhat oppose,Earlier this year,Married men,45-65,30-59,45+,45-59,40-49,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Illegal,Not born again,A factor,Important,A great deal or somewhat,Oppose,Neither,Earlier than that,Since January 1st,No,All others,Has the right experience,Mitt Romney,State questionnaire,Suburbs,Suburbs,5.0,South,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,23322.0
231309.0, Virginia,87.0,Call 1,Complete,Election day exit poll,0.578317403793335,Mitt Romney,Male,White,45-49,Somewhat conservative,Republican,"$100,000-$199,999",Postgraduate study,Illegal in most cases,One of several important factors,No,I strongly favor my candidate,The economy,Yes,Has the right experience,Somewhat,Somewhat oppose,Earlier this year,Married men,45-65,30-59,45+,45-59,40-49,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Illegal,Not born again,A factor,Important,A great deal or somewhat,Oppose,Neither,Earlier than that,Since January 1st,No,All others,Has the right experience,Mitt Romney,State questionnaire,Suburbs,Suburbs,5.0,South,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,23322.0
239022.0, Virginia,76.0,Call 3,Complete,Election day exit poll,0.930895447731018,Mitt Romney,Female,White,50-59,Somewhat conservative,Republican,"$100,000-$199,999",College graduate,Legal in most cases,One of several important factors,No,I like my candidate but with reservations,The economy,Yes,Can defeat Barack Obama,Somewhat,Somewhat support,In the last few weeks,Married women,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Legal,Not born again,A factor,Important,A great deal or somewhat,Support,Tea Party supporter and not born-again,Earlier than that,Since January 1st,No,All others,Can defeat Barack Obama,Mitt Romney,State questionnaire,Suburbs,Suburbs,2.0,South,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,22554.0
231289.0, Virginia,49.0,Call 1,Complete,Election day exit poll,1.58237957954407,Mitt Romney,Female,White,60-64,Somewhat conservative,Republican,"$100,000-$199,999",College graduate,Legal in most cases,One of several important factors,No,I strongly favor my candidate,Federal budget deficit,Yes,Can defeat Barack Obama,Not at all,Somewhat support,Before that,Married women,45-65,60+,45+,60+,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Legal,Not born again,A factor,Important,Not much or not at all,Support,Tea Party supporter and not born-again,Earlier than that,Before January 1st,No,All others,Can defeat Barack Obama,Mitt Romney,State questionnaire,Rural,Small Cities/Rural,4.0,South,Version 1,Low Density Rural,Rural,Rural,Downscale,23009.0
231281.0, Virginia,59.0,Call 1,Complete,Election day exit poll,0.811145961284637,Mitt Romney,Male,White,50-59,Moderate,Republican,"$100,000-$199,999",College graduate,Legal in all cases,One of several important factors,No,I like my candidate but with reservations,The economy,Yes,Has the right experience,Somewhat,Somewhat support,Earlier this year,Married men,45-65,30-59,45+,45-59,50-64,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Legal,Not born again,A factor,Important,A great deal or somewhat,Support,Tea Party supporter and not born-again,Earlier than that,Since January 1st,No,All others,Has the right experience,Mitt Romney,State questionnaire,Rural,Small Cities/Rural,3.0,South,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale,22967.0
231274.0, Virginia,115.0,Call 1,Complete,Election day exit poll,0.878686428070068,Mitt Romney,Male,White,60-64,Moderate,Republican,"$100,000-$199,999",Postgraduate study,Legal in most cases,A minor factor,No,I like my candidate but with reservations,Federal budget deficit,Yes,Can defeat Barack Obama,Not much,Somewhat support,Just today,Married men,45-65,60+,45+,60+,50-64,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Legal,Not born again,A factor,Not important,Not much or not at all,Support,Tea Party supporter and not born-again,Last few days,Since January 1st,No,All others,Can defeat Barack Obama,Newt Gingrich,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",5.0,South,Version 1,High Density Urban,Urban,Urban Core,Upscale,23452.0
238988.0, Virginia,76.0,Call 3,Complete,Election day exit poll,0.794871270656586,Mitt Romney,Male,White,60-64,Somewhat conservative,Republican,"$50,000-$99,999",Postgraduate study,Legal in all cases,A minor factor,No,I strongly favor my candidate,Federal budget deficit,Yes,Can defeat Barack Obama,Not at all,Somewhat support,Before that,Married men,45-65,60+,45+,60+,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Legal,Not born again,A factor,Not important,Not much or not at all,Support,Tea Party supporter and not born-again,Earlier than that,Before January 1st,No,All others,Can defeat Barack Obama,Mitt Romney,State questionnaire,Suburbs,Suburbs,2.0,South,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,22554.0
235114.0, Virginia,21.0,Call 2,Complete,Election day exit poll,1.39569246768951,Mitt Romney,Female,White,50-59,Somewhat conservative,Republican,"$200,000 or more",Postgraduate study,Illegal in all cases,A minor factor,No,I strongly favor my candidate,The economy,Yes,Can defeat Barack Obama,Somewhat,Somewhat support,Earlier this year,Married women,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Illegal,Not born again,A factor,Not important,A great deal or somewhat,Support,Tea Party supporter and not born-again,Earlier than that,Since January 1st,No,All others,Can defeat Barack Obama,Mitt Romney,State questionnaire,Suburbs,Suburbs,1.0,South,Version 1,High Density Urban,80s Suburbs,Low-Growth Suburban Perimeter,Very upscale,22015.0
231249.0, Virginia,87.0,Call 1,Complete,Election day exit poll,0.578317403793335,Mitt Romney,Male,White,45-49,Moderate,Republican,"$200,000 or more",Postgraduate study,Legal in most cases,One of several important factors,No,I strongly favor my candidate,The economy,Yes,Can defeat Barack Obama,Not at all,Neutral,Before that,Married men,45-65,30-59,45+,45-59,40-49,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Legal,Not born again,A factor,Important,Not much or not at all,Neutral,Neither,Earlier than that,Before January 1st,No,All others,Can defeat Barack Obama,Mitt Romney,State questionnaire,Suburbs,Suburbs,5.0,South,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,23322.0
231245.0, Virginia,115.0,Call 1,Complete,Election day exit poll,0.951010823249817,Mitt Romney,Male,White,50-59,Somewhat conservative,Independent,,Postgraduate study,Illegal in most cases,One of several important factors,No,I strongly favor my candidate,The economy,Yes,Can defeat Barack Obama,Not much,Somewhat support,In the last few weeks,Married men,45-65,30-59,45+,45-59,50-64,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,,,,College graduate,More than High school graduate,Illegal,Not born again,A factor,Important,Not much or not at all,Support,Tea Party supporter and not born-again,Earlier than that,Since January 1st,No,All others,Can defeat Barack Obama,Mitt Romney,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",5.0,South,Version 1,High Density Urban,Urban,Urban Core,Upscale,23452.0
231244.0, Virginia,76.0,Call 1,Complete,Election day exit poll,0.794871270656586,Mitt Romney,Male,White,60-64,Somewhat conservative,Republican,"$100,000-$199,999",Postgraduate study,Illegal in all cases,One of several important factors,No,I dislike the other candidates,Abortion,Yes,Has strong moral character,A great deal,Somewhat support,In the last few weeks,Married men,45-65,60+,45+,60+,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Illegal,Not born again,A factor,Important,A great deal or somewhat,Support,Tea Party supporter and not born-again,Earlier than that,Since January 1st,No,All others,Has strong moral character,Rick Santorum,State questionnaire,Suburbs,Suburbs,2.0,South,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,22554.0
231242.0, Virginia,21.0,Call 1,Complete,Election day exit poll,0.811131238937378,Mitt Romney,Male,Other,45-49,Somewhat liberal,Independent,"$100,000-$199,999",College graduate,Legal in all cases,Not a factor at all,No,I like my candidate but with reservations,The economy,Yes,Can defeat Barack Obama,Not at all,Neutral,In the last few days,Married men,45-65,30-59,45+,45-59,40-49,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Liberal,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Legal,Not born again,Not a factor,Not important,Not much or not at all,Neutral,Neither,Last few days,Since January 1st,No,All others,Can defeat Barack Obama,Mitt Romney,State questionnaire,Suburbs,Suburbs,1.0,South,Version 1,High Density Urban,80s Suburbs,Low-Growth Suburban Perimeter,Very upscale,22015.0
231241.0, Virginia,21.0,Call 1,Complete,Election day exit poll,0.811131238937378,Mitt Romney,Male,Other,45-49,Somewhat liberal,Independent,"$100,000-$199,999",College graduate,Legal in all cases,Not a factor at all,No,I like my candidate but with reservations,The economy,Yes,Can defeat Barack Obama,Not at all,Neutral,In the last few days,Married men,45-65,30-59,45+,45-59,40-49,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Liberal,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Legal,Not born again,Not a factor,Not important,Not much or not at all,Neutral,Neither,Last few days,Since January 1st,No,All others,Can defeat Barack Obama,Mitt Romney,State questionnaire,Suburbs,Suburbs,1.0,South,Version 1,High Density Urban,80s Suburbs,Low-Growth Suburban Perimeter,Very upscale,22015.0
238962.0, Virginia,49.0,Call 3,Complete,Election day exit poll,1.58274018764496,Mitt Romney,Male,White,50-59,,Republican,"$100,000-$199,999",Postgraduate study,Illegal in all cases,Not a factor at all,No,I like my candidate but with reservations,Omit,Yes,Can defeat Barack Obama,Not at all,Neutral,In the last few days,Married men,45-65,30-59,45+,45-59,50-64,Republican,,,,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Illegal,Not born again,Not a factor,Not important,Not much or not at all,Neutral,Neither,Last few days,Since January 1st,No,All others,Can defeat Barack Obama,Ron Paul,State questionnaire,Rural,Small Cities/Rural,4.0,South,Version 1,Low Density Rural,Rural,Rural,Downscale,23009.0
