ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,ILRPRS12,SEX,QRACE3,AGE8,XAGE8,PHIL5,PARTYID,INCOME12RNH,EDUC12R,BEATOBAMAFL,BREAK12PRI,BRNAGAIN,DESCRIBS12R,GINGCONSRV,ROMNCONSRV,SANTCONSRV,ISSREP12SC,MARRIED,QLTREP12,RELIGN10,SHAREREL,TEAPARTY,TIMEIL12,UNDERREP12,WORK,SEXWED,AGE,AGE3,AGE45,AGE60,AGE65,OVER45,OVER65,XAGE,XAGE3,XAGE45,XAGE60,XAGE65,PARTY,PHIL2R,PHIL3R,PHIL4R,INCOME3,INC50K,INC100K,EDUCCOLL,EDUCHS,BRNSHARE,BREAKFACT,BREAKIMP,REL5,SHAREREL2,TEAPARTY3,TEABRN,TIMEPRIFEWDAYS,TIMEPRIYEAR,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,WRKWOMEN,XQLTREP12,ATTEND,ENDPRIM12R,RECOVER,TWOCANDS12R,ATTEND2,ATTREL,QTYPE,SIZEPLAC,SIZEPLC3,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
289994.0, Illinois,28.0,Call 1,Complete,Election day exit poll,0.839797019958496,Mitt Romney,Male,White,30-39,30-39,Moderate,Republican,"$50,000-$99,999",Some college/assoc. degree,Romney,One of several important factors,Yes,,,,,The economy,Yes,Can defeat Barack Obama,,,Somewhat oppose,In the last few days,,,Married men,30-44,30-59,18-44,30-44,30-39,18-44,18-64,30-44,30-59,17-44,30-44,30-39,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,,A factor,Important,,,Oppose,Born-again but not Tea Party supporter,Last few days,Since January 1st,No,White Born-again/Evangelical Christians,,,,Can defeat Barack Obama,,"Your candidate wins the nomination, even if the race continues for month",,Mitt Romney,,,State questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 1,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Downscale,60073.0
289990.0, Illinois,87.0,Call 1,Complete,Election day exit poll,1.65144824981689,Mitt Romney,Male,White,45-49,45-49,Very conservative,Republican,"$200,000 or more",College graduate,,,No,I strongly favor my candidate,About right,About right,About right,,,,Catholic,Not at all,Strongly support,,Romney,Yes,,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Not born again,,,Catholic,Not much or not at all,Support,Tea Party supporter and not born-again,,,No,All others,No,All others,All others,,Never,,Getting worse,,Never,Catholic/Do not attend weekly,State questionnaire,"Cities over 500,000","Cities over 50,000",1.0,Midwest,Version 2,Extremely High Density Urban,Urban,Urban Core,Very upscale,60611.0
289987.0, Illinois,28.0,Call 1,Complete,Election day exit poll,0.839797019958496,Mitt Romney,Male,White,30-39,30-39,Somewhat conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,,,No,I strongly favor my candidate,Too conservative,About right,Too conservative,,,,Protestant,Somewhat,Somewhat support,,Romney,Yes,,30-44,30-59,18-44,30-44,30-39,18-44,18-64,30-44,30-59,17-44,30-44,30-39,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,Not born again,,,Protestant/Other Non-Catholic Christian,A great deal or somewhat,Support,Tea Party supporter and not born-again,,,No,All others,No,White Protestant non-evangelical,All others,,A few times a month,,Staying the same,,Occasionally,Protestant/Do not attend weekly,State questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 2,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Downscale,60073.0
289985.0, Illinois,27.0,Call 1,Complete,Election day exit poll,0.819990217685699,Mitt Romney,Female,White,65 or over,65 or over,Very conservative,Republican,"$30,000-$49,999",Some college/assoc. degree,,,Yes,I strongly favor my candidate,Not conservative enough,Not conservative enough,Not conservative enough,,,,Other christian,Somewhat,Strongly support,,Romney,No,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,Born again/Think religious values of candidate did not matter a great deal,,,Protestant/Other Non-Catholic Christian,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,Yes,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,All others,,Once a week,,Getting worse,,Weekly,All others,State questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 2,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,60030.0
289984.0, Illinois,5.0,Call 1,Complete,Election day exit poll,0.971902668476105,Mitt Romney,Female,White,50-59,50-59,Moderate,Republican,"$50,000-$99,999",College graduate,,,No,I strongly favor my candidate,Too conservative,About right,Too conservative,,,,Protestant,A great deal,Neutral,,Romney,Yes,,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Not born again,,,Protestant/Other Non-Catholic Christian,A great deal or somewhat,Neutral,Neither,,,No,All others,No,White Protestant non-evangelical,Working women,,A few times a year,,Getting worse,,Occasionally,Protestant/Do not attend weekly,State questionnaire,Suburbs,Suburbs,5.0,Midwest,Version 2,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,62231.0
289980.0, Illinois,87.0,Call 1,Complete,Election day exit poll,1.65144824981689,Mitt Romney,Male,White,30-39,30-39,Very conservative,Independent,"$100,000-$199,999",Postgraduate study,Romney,Not a factor at all,No,,,,,Federal budget deficit,No,Can defeat Barack Obama,,,Neutral,Earlier this year,,,Non married men,30-44,30-59,18-44,30-44,30-39,18-44,18-64,30-44,30-59,17-44,30-44,30-39,Independent/Something else,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,Not a factor,Not important,,,Neutral,Neither,Earlier than that,Since January 1st,No,All others,,,,Can defeat Barack Obama,,"The race ends as soon as possible, even if your candidate loses the nomination",,Mitt Romney,,,State questionnaire,"Cities over 500,000","Cities over 50,000",1.0,Midwest,Version 1,Extremely High Density Urban,Urban,Urban Core,Very upscale,60611.0
289977.0, Illinois,27.0,Call 1,Complete,Election day exit poll,0.840988755226135,Mitt Romney,Female,White,45-49,45-49,Very conservative,Republican,"$100,000-$199,999",College graduate,,,Yes,I strongly favor my candidate,Not conservative enough,About right,Not conservative enough,,,,Protestant,Not much,Strongly support,,Romney,No,,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Born again/Think religious values of candidate did not matter a great deal,,,Protestant/Other Non-Catholic Christian,Not much or not at all,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,All others,,Once a week,,Getting worse,,Weekly,Protestant/Attend weekly,State questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 2,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,60030.0
289974.0, Illinois,2.0,Call 1,Complete,Election day exit poll,2.05631756782532,Mitt Romney,Female,White,65 or over,65 or over,Very conservative,Republican,"$30,000-$49,999",Some college/assoc. degree,Romney,A minor factor,Yes,,,,,The economy,No,Can defeat Barack Obama,,,Somewhat support,Earlier this month,,,Non married women,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,,A factor,Not important,,,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,Yes,White Born-again/Evangelical Christians,,,,Can defeat Barack Obama,,"The race ends as soon as possible, even if your candidate loses the nomination",,Mitt Romney,,,State questionnaire,Suburbs,Suburbs,4.0,Midwest,Version 1,Suburb,60s Suburbs,Urban Perimeter,Downscale,61008.0
289970.0, Illinois,87.0,Call 1,Complete,Election day exit poll,1.81386137008667,Mitt Romney,Female,White,60-64,60-64,Somewhat conservative,Republican,"$200,000 or more",Some college/assoc. degree,Romney,One of several important factors,No,,,,,Federal budget deficit,Yes,Can defeat Barack Obama,,,Strongly support,Earlier this month,,,Married women,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,No college degree,More than High school graduate,,A factor,Important,,,Support,Tea Party supporter and not born-again,Earlier than that,Since January 1st,No,All others,,,,Can defeat Barack Obama,,"The race ends as soon as possible, even if your candidate loses the nomination",,Mitt Romney,,,State questionnaire,"Cities over 500,000","Cities over 50,000",1.0,Midwest,Version 1,Extremely High Density Urban,Urban,Urban Core,Very upscale,60611.0
289968.0, Illinois,27.0,Call 1,Complete,Election day exit poll,0.840988755226135,Mitt Romney,Female,White,45-49,45-49,Moderate,Independent,"$200,000 or more",Postgraduate study,Romney,One of several important factors,No,,,,,The economy,Yes,Has the right experience,,,Neutral,In the last few days,,,Married women,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,A factor,Important,,,Neutral,Neither,Last few days,Since January 1st,No,All others,,,,Has the right experience,,"The race ends as soon as possible, even if your candidate loses the nomination",,Mitt Romney,,,State questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,60030.0
289966.0, Illinois,14.0,Call 1,Complete,Election day exit poll,0.83183491230011,Mitt Romney,Female,White,50-59,50-59,Very conservative,Republican,"$50,000-$99,999",College graduate,,,Yes,I like my candidate but with reservations,About right,Not conservative enough,Too conservative,,,,Catholic,Somewhat,Strongly support,,Gingrich,No,,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Born again/Think religious values of candidate did not matter a great deal,,,Catholic,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,No,All others,All others,,A few times a month,,Staying the same,,Occasionally,Catholic/Do not attend weekly,State questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 2,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,60532.0
289961.0, Illinois,2.0,Call 1,Not complete,Election day exit poll,1.82544827461243,Mitt Romney,Male,White,65 or over,65 or over,,,,,Romney,One of several important factors,,,,,,,Yes,,,,,Earlier this month,,,Married men,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,,,,,,,,,,,A factor,Important,,,,,Earlier than that,Since January 1st,,,,,,,,,,,,,State questionnaire,Suburbs,Suburbs,4.0,Midwest,Version 1,Suburb,60s Suburbs,Urban Perimeter,Downscale,61008.0
289960.0, Illinois,54.0,Call 1,Complete,Election day exit poll,0.509548962116241,Mitt Romney,Male,Black,60-64,60-64,Somewhat conservative,,"$100,000-$199,999",Postgraduate study,Romney,One of several important factors,No,,,,,The economy,Yes,Can defeat Barack Obama,,,Strongly support,Earlier this year,,,Married men,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,A factor,Important,,,Support,Tea Party supporter and not born-again,Earlier than that,Since January 1st,No,All others,,,,Can defeat Barack Obama,,"Your candidate wins the nomination, even if the race continues for month",,Mitt Romney,,,State questionnaire,Suburbs,Suburbs,4.0,Midwest,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,61550.0
289959.0, Illinois,87.0,Call 1,Complete,Election day exit poll,2.20423579216003,Mitt Romney,Female,White,18-24,17-24,Moderate,Independent,"$100,000-$199,999",Some college/assoc. degree,,,No,I like my candidate but with reservations,About right,About right,Too conservative,,,,Protestant,Not much,Neutral,,Gingrich,No,,18-29,18-29,18-44,18-29,18-24,18-44,18-64,17-29,17-29,17-44,17-29,17-24,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,100 thousand or more,50k or more,100k or more,No college degree,More than High school graduate,Not born again,,,Protestant/Other Non-Catholic Christian,Not much or not at all,Neutral,Neither,,,No,All others,No,White Protestant non-evangelical,All others,,Once a week,,Getting worse,,Weekly,Protestant/Attend weekly,State questionnaire,"Cities over 500,000","Cities over 50,000",1.0,Midwest,Version 2,Extremely High Density Urban,Urban,Urban Core,Very upscale,60611.0
289956.0, Illinois,27.0,Call 1,Complete,Election day exit poll,0.746568322181702,Mitt Romney,Male,White,50-59,50-59,Somewhat conservative,Republican,"$100,000-$199,999",Postgraduate study,Romney,A minor factor,No,,,,,The economy,Yes,Has the right experience,,,Somewhat support,Earlier this year,,,Married men,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,A factor,Not important,,,Support,Tea Party supporter and not born-again,Earlier than that,Since January 1st,No,All others,,,,Has the right experience,,"Your candidate wins the nomination, even if the race continues for month",,Mitt Romney,,,State questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,60030.0
289952.0, Illinois,54.0,Call 1,Complete,Election day exit poll,0.730299115180969,Mitt Romney,Male,,65 or over,65 or over,Somewhat conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,Romney,A minor factor,Yes,,,,,The economy,Yes,Can defeat Barack Obama,,,Neutral,In the last few days,,,Married men,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,,A factor,Not important,,,Neutral,Born-again but not Tea Party supporter,Last few days,Since January 1st,No,,,,,Can defeat Barack Obama,,"The race ends as soon as possible, even if your candidate loses the nomination",,Mitt Romney,,,State questionnaire,Suburbs,Suburbs,4.0,Midwest,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,61550.0
289950.0, Illinois,87.0,Call 1,Complete,Election day exit poll,1.6102135181427,Mitt Romney,Male,White,65 or over,65 or over,Moderate,Republican,"$200,000 or more",College graduate,,,No,I strongly favor my candidate,Not conservative enough,About right,Too conservative,,,,Catholic,Not much,Somewhat oppose,,Romney,Yes,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Not born again,,,Catholic,Not much or not at all,Oppose,Neither,,,No,All others,No,All others,All others,,A few times a year,,Staying the same,,Occasionally,Catholic/Do not attend weekly,State questionnaire,"Cities over 500,000","Cities over 50,000",1.0,Midwest,Version 2,Extremely High Density Urban,Urban,Urban Core,Very upscale,60611.0
289949.0, Illinois,14.0,Call 1,Complete,Election day exit poll,0.811064958572388,Mitt Romney,Female,White,65 or over,65 or over,Very conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,,,Yes,I strongly favor my candidate,Too conservative,About right,Omit,,,,Catholic,A great deal,Somewhat support,,Romney,No,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,Born again/Think religious values of candidate matter a great deal,,,Catholic,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,No,All others,All others,,Once a week,,Getting worse,,Weekly,Catholic/Attend weekly,State questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 2,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,60532.0
289948.0, Illinois,27.0,Call 1,Complete,Election day exit poll,0.727927327156067,Mitt Romney,Male,White,60-64,60-64,Very conservative,Republican,"$100,000-$199,999",College graduate,Romney,A minor factor,Yes,,,,,Federal budget deficit,Yes,Can defeat Barack Obama,,,Somewhat support,In the last few days,,,Married men,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,A factor,Not important,,,Support,Both Tea Party supporter and born-again,Last few days,Since January 1st,No,White Born-again/Evangelical Christians,,,,Can defeat Barack Obama,,"Your candidate wins the nomination, even if the race continues for month",,Mitt Romney,,,State questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,60030.0
