ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,OHRPRS12,SEX,QRACE3,XAGE8,PHIL5,PARTYID,INCOME12RNH,EDUC12R,ABORTION,BEATOBAMAFL,BIZVPOL,BREAK12PRI,BRNAGAIN,DESCRIBS12R,GINGCONSRV,PAULCONSRV,ROMNCONSRV,SANTCONSRV,ISSREP12SC,MARRIED,QLTREP12,RELIGN10,SATGING,SATPAUL,SATROMN,SATSANT,SHAREREL,TEAPARTY,TIMEST12,UNDERREP12,VOTENOV12,WORK,SEXWED,XAGE,XAGE3,XAGE45,XAGE60,XAGE65,PARTY,PHIL2R,PHIL3R,PHIL4R,INCOME3,INC50K,INC100K,EDUCCOLL,EDUCHS,ABORT2,BRNSHARE,BREAKFACT,BREAKIMP,REL5,SHAREREL2,TEAPARTY3,TEABRN,TIMEPRIFEWDAYS,TIMEPRIYEAR,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,WRKWOMEN,XQLTREP12,CAMPREP12,ECONWORR,GOVTANGR,PHILFIS5,PHILSOC5,ECOWORR2,GOVTANG2,PHILFIS2,PHILFIS3,PHILSOC2,PHILSOC3,QTYPE,SIZEPLAC,SIZEPLC3,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
235350.0,Ohio,60.0,Call 2,Complete,Election day exit poll,0.762355804443359,Rick Santorum,Female,White,65 or over,,Republican,"Under $30,000",High school or less,,,,,Yes,,,,,,The economy,,Can defeat Barack Obama,,Satisfied,Omit,Dissatisfied,Satisfied,,Strongly support,,,,No,,65+,60+,45+,60+,65+,Republican,,,,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,,,,,,,Support,Both Tea Party supporter and born-again,,,Yes,White Born-again/Evangelical Christians,,,All others,Can defeat Barack Obama,More negative this year,Very worried,,Very conservative,Very conservative,Worried,,Conservative,Very conservative,Conservative,Very conservative,State questionnaire,Rural,Small Cities/Rural,5.0,Midwest,Version 3,Low Density Rural,Rural,Rural,Very downscale,45640.0
235245.0,Ohio,98.0,Call 2,Complete,Election day exit poll,0.728121221065521,Rick Santorum,Male,,65 or over,,Republican,,College graduate,,,,,No,,,,,,The economy,,Can defeat Barack Obama,,Dissatisfied,Dissatisfied,Satisfied,Dissatisfied,,Strongly support,,,,No,,65+,60+,45+,60+,65+,Republican,,,,,,,College graduate,More than High school graduate,,,,,,,Support,Tea Party supporter and not born-again,,,,All others,,,All others,Can defeat Barack Obama,About the same,Very worried,,Very conservative,Very conservative,Worried,,Conservative,Very conservative,Conservative,Very conservative,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,Midwest,Version 3,Suburb,Urban,Urban Core,Very upscale,44313.0
235206.0,Ohio,50.0,Call 2,Complete,Election day exit poll,0.621394515037537,Rick Santorum,Male,White,45-49,,Republican,"$30,000-$49,999",Some college/assoc. degree,,,,,Yes,,,,,,Abortion,,Has strong moral character,,Satisfied,Dissatisfied,Dissatisfied,Satisfied,,Strongly support,,,,Yes,,45-65,30-59,45+,45-59,40-49,Republican,,,,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,,,,,,,Support,Both Tea Party supporter and born-again,,,Yes,White Born-again/Evangelical Christians,,,All others,Has strong moral character,More positive this year,Very worried,,Somewhat conservative,Very conservative,Worried,,Conservative,Somewhat conservative,Conservative,Very conservative,State questionnaire,Suburbs,Suburbs,5.0,Midwest,Version 3,Suburb,60s Suburbs,Urban Perimeter,Upscale,45215.0
235197.0,Ohio,67.0,Call 2,Complete,Election day exit poll,1.08054530620575,Rick Santorum,Female,White,45-49,Very conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,,Gingrich,Omit,,Yes,I like my candidate but with reservations,About right,About right,About right,About right,,,,Catholic,,,,,A great deal,Strongly support,,Gingrich,,,,45-65,30-59,45+,45-59,40-49,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,,Born again/Think religious values of candidate matter a great deal,,,Catholic,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,No,All others,,,,,,,,,,,,,,State questionnaire,Rural,Small Cities/Rural,3.0,Midwest,Version 2,Low Density Rural,Rural,Rural,Downscale,43310.0
235182.0,Ohio,98.0,Call 2,Complete,Election day exit poll,0.70561420917511,Rick Santorum,Female,White,30-39,Somewhat conservative,Republican,"$100,000-$199,999",College graduate,Illegal in most cases,,,One of several important factors,No,,,,,,Abortion,Yes,Has strong moral character,,,,,,,Strongly support,Just today,,Definitely vote for the Republican nominee,,Married women,30-44,30-59,17-44,30-44,30-39,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Illegal,,A factor,Important,,,Support,Tea Party supporter and not born-again,Last few days,Since January 1st,No,All others,,,,Has strong moral character,,,Angry,,,,"Dissatisifed, but not angry or angry",,,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,Midwest,Version 1,Suburb,Urban,Urban Core,Very upscale,44313.0
236724.0,Ohio,51.0,Call 2,Complete,Election day exit poll,0.797723472118378,Rick Santorum,Male,White,65 or over,,Republican,"$50,000-$99,999",Postgraduate study,,,,,No,,,,,,The economy,,Is a true conservative,,Satisfied,Dissatisfied,Satisfied,Satisfied,,Strongly support,,,,No,,65+,60+,45+,60+,65+,Republican,,,,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,,,,,,,Support,Tea Party supporter and not born-again,,,No,All others,,,All others,Is a true conservative,About the same,Very worried,,Very conservative,Very conservative,Worried,,Conservative,Very conservative,Conservative,Very conservative,State questionnaire,Suburbs,Suburbs,5.0,Midwest,Version 3,Suburb,80s Suburbs,Urban Perimeter,Very upscale,45241.0
236693.0,Ohio,70.0,Call 2,Complete,Election day exit poll,1.5279586315155,Rick Santorum,Female,White,65 or over,Very conservative,Something else,"$30,000-$49,999",College graduate,,Santorum,Working in government,,No,I strongly favor my candidate,Not conservative enough,Not conservative enough,Not conservative enough,About right,,,,Catholic,,,,,A great deal,Strongly support,,Santorum,,,,65+,60+,45+,60+,65+,Independent/Something else,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,,Not born again,,,Catholic,A great deal or somewhat,Support,Tea Party supporter and not born-again,,,No,All others,No,All others,,,,,,,,,,,,,,State questionnaire,Suburbs,Suburbs,1.0,Midwest,Version 2,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,44052.0
236661.0,Ohio,70.0,Call 2,Complete,Election day exit poll,1.35039591789246,Rick Santorum,Male,White,50-59,Very conservative,Republican,"$50,000-$99,999",College graduate,Illegal in all cases,,,One of several important factors,No,,,,,,Abortion,Yes,Can defeat Barack Obama,,,,,,,Strongly support,In the last few weeks,,Definitely vote for the Republican nominee,,Married men,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Illegal,,A factor,Important,,,Support,Tea Party supporter and not born-again,Earlier than that,Since January 1st,No,All others,,,,Can defeat Barack Obama,,,"Dissatisifed, but not angry",,,,"Dissatisifed, but not angry or angry",,,,,State questionnaire,Suburbs,Suburbs,1.0,Midwest,Version 1,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,44052.0
236614.0,Ohio,27.0,Call 2,Complete,Election day exit poll,0.625393509864807,Rick Santorum,Male,White,25-29,,Republican,"$30,000-$49,999",Some college/assoc. degree,,,,,Yes,,,,,,Federal budget deficit,,Is a true conservative,,Satisfied,Dissatisfied,Dissatisfied,Satisfied,,Strongly support,,,,Yes,,17-29,17-29,17-44,17-29,25-29,Republican,,,,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,,,,,,,Support,Both Tea Party supporter and born-again,,,Yes,White Born-again/Evangelical Christians,,,All others,Is a true conservative,About the same,Very worried,,Very conservative,Very conservative,Worried,,Conservative,Very conservative,Conservative,Very conservative,State questionnaire,Suburbs,Suburbs,4.0,Midwest,Version 3,Suburb,80s Suburbs,Urban Perimeter,Very upscale,43035.0
236613.0,Ohio,27.0,Call 2,Complete,Election day exit poll,0.625393509864807,Rick Santorum,Male,White,25-29,,Republican,"$30,000-$49,999",Some college/assoc. degree,,,,,Yes,,,,,,Federal budget deficit,,Is a true conservative,,Satisfied,Dissatisfied,Dissatisfied,Satisfied,,Strongly support,,,,Yes,,17-29,17-29,17-44,17-29,25-29,Republican,,,,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,,,,,,,Support,Both Tea Party supporter and born-again,,,Yes,White Born-again/Evangelical Christians,,,All others,Is a true conservative,About the same,Very worried,,Very conservative,Very conservative,Worried,,Conservative,Very conservative,Conservative,Very conservative,State questionnaire,Suburbs,Suburbs,4.0,Midwest,Version 3,Suburb,80s Suburbs,Urban Perimeter,Very upscale,43035.0
236599.0,Ohio,103.0,Call 2,Complete,Election day exit poll,0.595074772834778,Rick Santorum,Female,White,50-59,Very conservative,Republican,"$100,000-$199,999",College graduate,Illegal in most cases,,,One of several important factors,No,,,,,,The economy,Yes,Is a true conservative,,,,,,,Strongly support,In the last few weeks,,Definitely vote for the Republican nominee,,Married women,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Illegal,,A factor,Important,,,Support,Tea Party supporter and not born-again,Earlier than that,Since January 1st,No,All others,,,,Is a true conservative,,,"Dissatisifed, but not angry",,,,"Dissatisifed, but not angry or angry",,,,,State questionnaire,Suburbs,Suburbs,2.0,Midwest,Version 1,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,44264.0
236577.0,Ohio,15.0,Call 2,Complete,Election day exit poll,0.922531008720398,Rick Santorum,Female,White,50-59,,Republican,"$50,000-$99,999",College graduate,,,,,Yes,,,,,,Abortion,,Has strong moral character,,Satisfied,Dissatisfied,Dissatisfied,Satisfied,,Strongly support,,,,No,,45-65,30-59,45+,45-59,50-64,Republican,,,,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,,,,,,,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,,,All others,Has strong moral character,More negative this year,Very worried,,Very conservative,Very conservative,Worried,,Conservative,Very conservative,Conservative,Very conservative,State questionnaire,Suburbs,Suburbs,5.0,Midwest,Version 3,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,45103.0
236575.0,Ohio,27.0,Call 2,Complete,Election day exit poll,0.535259962081909,Rick Santorum,Male,White,30-39,Very conservative,Republican,"$100,000-$199,999",College graduate,,Santorum,Omit,,No,I like my candidate but with reservations,About right,Not conservative enough,Not conservative enough,About right,,,,Other christian,,,,,Somewhat,Strongly support,,Santorum,,,,30-44,30-59,17-44,30-44,30-39,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,Not born again,,,Protestant/Other Non-Catholic Christian,A great deal or somewhat,Support,Tea Party supporter and not born-again,,,No,All others,No,White Protestant non-evangelical,,,,,,,,,,,,,,State questionnaire,Suburbs,Suburbs,4.0,Midwest,Version 2,Suburb,80s Suburbs,Urban Perimeter,Very upscale,43035.0
236543.0,Ohio,15.0,Call 2,Complete,Election day exit poll,1.03833293914795,Rick Santorum,Female,White,65 or over,Very conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,Illegal in all cases,,,One of several important factors,Yes,,,,,,Abortion,Yes,Has strong moral character,,,,,,,Strongly support,Just today,,Definitely vote for the Republican nominee,,Married women,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,Illegal,,A factor,Important,,,Support,Both Tea Party supporter and born-again,Last few days,Since January 1st,No,White Born-again/Evangelical Christians,,,,Has strong moral character,,,Angry,,,,"Dissatisifed, but not angry or angry",,,,,State questionnaire,Suburbs,Suburbs,5.0,Midwest,Version 1,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,45103.0
236542.0,Ohio,103.0,Call 2,Complete,Election day exit poll,0.669772326946259,Rick Santorum,Female,White,60-64,,Republican,"$30,000-$49,999",Postgraduate study,,,,,Yes,,,,,,Illegal immigration,,Has strong moral character,,Satisfied,Dissatisfied,Dissatisfied,Satisfied,,Strongly support,,,,No,,45-65,60+,45+,60+,50-64,Republican,,,,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,,,,,,,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,,,All others,Has strong moral character,About the same,Very worried,,Very conservative,Very conservative,Worried,,Conservative,Very conservative,Conservative,Very conservative,State questionnaire,Suburbs,Suburbs,2.0,Midwest,Version 3,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,44264.0
236541.0,Ohio,91.0,Call 2,Complete,Election day exit poll,0.8291295170784,Rick Santorum,Female,White,30-39,,Republican,"$200,000 or more",Postgraduate study,,,,,Yes,,,,,,The economy,,Is a true conservative,,Dissatisfied,Dissatisfied,Dissatisfied,Satisfied,,Strongly support,,,,No,,30-44,30-59,17-44,30-44,30-39,Republican,,,,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,,,,,,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,,,All others,Is a true conservative,About the same,Very worried,,Very conservative,Very conservative,Worried,,Conservative,Very conservative,Conservative,Very conservative,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,5.0,Midwest,Version 3,Town,Rural,Rural,Very downscale,45662.0
236538.0,Ohio,27.0,Call 2,Complete,Election day exit poll,0.538095712661743,Rick Santorum,Female,White,50-59,Very conservative,Republican,"$100,000-$199,999",Some college/assoc. degree,,Romney,Working in business,,Yes,I like my candidate but with reservations,Not conservative enough,About right,About right,About right,,,,Other christian,,,,,A great deal,Strongly support,,Santorum,,,,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,No college degree,More than High school graduate,,Born again/Think religious values of candidate matter a great deal,,,Protestant/Other Non-Catholic Christian,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,,,,,,,,,,,,,,State questionnaire,Suburbs,Suburbs,4.0,Midwest,Version 2,Suburb,80s Suburbs,Urban Perimeter,Very upscale,43035.0
236507.0,Ohio,91.0,Call 2,Complete,Election day exit poll,0.928289175033569,Rick Santorum,Male,White,60-64,,Republican,"Under $30,000",Some college/assoc. degree,,,,,Yes,,,,,,The economy,,Is a true conservative,,Satisfied,Omit,Omit,Satisfied,,Strongly support,,,,No,,45-65,60+,45+,60+,50-64,Republican,,,,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,,,,,,,Support,Both Tea Party supporter and born-again,,,Yes,White Born-again/Evangelical Christians,,,All others,Is a true conservative,About the same,Very worried,,Very conservative,Somewhat liberal,Worried,,Conservative,Very conservative,Moderate/Liberal,Moderate/Liberal,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,5.0,Midwest,Version 3,Town,Rural,Rural,Very downscale,45662.0
236472.0,Ohio,110.0,Call 2,Complete,Election day exit poll,0.884802281856537,Rick Santorum,Male,White,60-64,Somewhat conservative,Republican,"Under $30,000",High school or less,Illegal in most cases,,,The most important factor,Yes,,,,,,Federal budget deficit,Yes,Can defeat Barack Obama,,,,,,,Strongly support,In the last few weeks,,Definitely vote for the Republican nominee,,Married men,45-65,60+,45+,60+,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,Illegal,,A factor,Important,,,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,Yes,White Born-again/Evangelical Christians,,,,Can defeat Barack Obama,,,"Dissatisifed, but not angry",,,,"Dissatisifed, but not angry or angry",,,,,State questionnaire,Rural,Small Cities/Rural,2.0,Midwest,Version 1,Suburb,Rural,Rural,Downscale,44270.0
236456.0,Ohio,52.0,Call 2,Complete,Election day exit poll,0.981844305992126,Rick Santorum,Male,White,65 or over,Very conservative,Republican,"$100,000-$199,999",Postgraduate study,,Santorum,Working in business,,Yes,I like my candidate but with reservations,Not conservative enough,About right,Not conservative enough,About right,,,,Protestant,,,,,A great deal,Strongly support,,Paul,,,,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,Born again/Think religious values of candidate matter a great deal,,,Protestant/Other Non-Catholic Christian,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,,,,,,,,,,,,,,State questionnaire,Suburbs,Suburbs,5.0,Midwest,Version 2,High Density Urban,60s Suburbs,Urban Perimeter,Upscale,45239.0
