ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,GARPRS12,SEX,QRACE3,AGE8,XAGE8,PHIL5,PARTYID,INCOME12RNH,EDUC12R,ABORTION,BEATOBAMAFL,BIZVPOL,BREAK12PRI,BRNAGAIN,DESCRIBS12R,GINGCONSRV,PAULCONSRV,ROMNCONSRV,SANTCONSRV,ISSREP12SC,MARRIED,QLTREP12,RELIGN10,SHAREREL,TEAPARTY,TIMEST12,VOTENOV12,SEXWED,AGE,AGE3,AGE45,AGE60,AGE65,OVER45,OVER65,XAGE,XAGE3,XAGE45,XAGE60,XAGE65,PARTY,PHIL2R,PHIL3R,PHIL4R,INCOME3,INC50K,INC100K,EDUCCOLL,EDUCHS,ABORT2,BRNSHARE,BREAKFACT,BREAKIMP,REL5,SHAREREL2,TEAPARTY3,TEABRN,TIMEPRIFEWDAYS,TIMEPRIYEAR,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,XQLTREP12,GINGTIESGA,GOVTANGR,GINGTIESGA2,GOVTANG2,QTYPE,SIZEPLAC,SIZEPLC3,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
234471.0, Georgia,10.0,Call 2,Complete,Election day exit poll,0.664626955986023,Mitt Romney,Male,White,65 or over,65 or over,Very conservative,Republican,"$100,000-$199,999",College graduate,,Romney,Working in business,,No,I like my candidate but with reservations,About right,Too conservative,About right,Too conservative,,,,Protestant,Not much,Somewhat support,,,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,Not born again,,,Protestant/Other Non-Catholic Christian,Not much or not at all,Support,Tea Party supporter and not born-again,,,No,All others,No,White Protestant non-evangelical,,Not much,,Not much or not at all,,State questionnaire,Suburbs,Suburbs,2.0,South,Version 2,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Downscale,30180.0
234469.0, Georgia,66.0,Call 2,Complete,Election day exit poll,0.683152794837952,Mitt Romney,Male,White,30-39,30-39,Somewhat conservative,Republican,"$50,000-$99,999",College graduate,,Romney,Working in business,,No,I strongly favor my candidate,Too conservative,Not conservative enough,About right,Too conservative,,,,Catholic,Not at all,Neutral,,,,30-44,30-59,18-44,30-44,30-39,18-44,18-64,30-44,30-59,17-44,30-44,30-39,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,,Not born again,,,Catholic,Not much or not at all,Neutral,Neither,,,No,All others,No,All others,,Not at all,,Not much or not at all,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,South,Version 2,Suburb,Urban,Urban Core,Very upscale,30305.0
234461.0, Georgia,10.0,Call 2,Complete,Election day exit poll,0.597424447536469,Mitt Romney,Female,,60-64,60-64,Very conservative,Republican,"$30,000-$49,999",High school or less,,Romney,Omit,,Yes,I strongly favor my candidate,About right,Omit,About right,Omit,,,,Other christian,Somewhat,Somewhat support,,,,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,,Born again/Think religious values of candidate did not matter a great deal,,,Protestant/Other Non-Catholic Christian,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,,,,,,Not at all,,Not much or not at all,,State questionnaire,Suburbs,Suburbs,2.0,South,Version 2,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Downscale,30180.0
234452.0, Georgia,117.0,Call 2,Complete,Election day exit poll,0.778199851512909,Mitt Romney,Female,White,60-64,60-64,Moderate,Republican,"$50,000-$99,999",Some college/assoc. degree,,Romney,Working in business,,No,I like my candidate but with reservations,About right,About right,About right,About right,,,,Protestant,A great deal,Somewhat support,,,,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,,Not born again,,,Protestant/Other Non-Catholic Christian,A great deal or somewhat,Support,Tea Party supporter and not born-again,,,No,All others,No,White Protestant non-evangelical,,Not at all,,Not much or not at all,,State questionnaire,Suburbs,Suburbs,4.0,South,Version 2,Suburb,80s Suburbs,Urban Perimeter,Very upscale,30907.0
234438.0, Georgia,126.0,Call 2,Complete,Election day exit poll,1.37778747081757,Mitt Romney,Female,White,65 or over,65 or over,Somewhat liberal,Independent,"$50,000-$99,999",Postgraduate study,,Romney,Omit,,Yes,I like my candidate but with reservations,Too conservative,Too conservative,About right,Too conservative,,,,Protestant,Somewhat,Somewhat support,,,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Liberal,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,,Born again/Think religious values of candidate did not matter a great deal,,,Protestant/Other Non-Catholic Christian,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,,Not at all,,Not much or not at all,,State questionnaire,Suburbs,Suburbs,1.0,South,Version 2,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Downscale,30655.0
234436.0, Georgia,66.0,Call 2,Complete,Election day exit poll,0.710781872272491,Mitt Romney,Male,White,25-29,25-29,Moderate,Republican,"$100,000-$199,999",Postgraduate study,,Romney,Working in government,,No,I strongly favor my candidate,Too conservative,Too conservative,About right,Too conservative,,,,Catholic,Not at all,Neutral,,,,18-29,18-29,18-44,18-29,25-29,18-44,18-64,17-29,17-29,17-44,17-29,25-29,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,Not born again,,,Catholic,Not much or not at all,Neutral,Neither,,,No,All others,No,All others,,Not at all,,Not much or not at all,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,South,Version 2,Suburb,Urban,Urban Core,Very upscale,30305.0
234428.0, Georgia,92.0,Call 2,Complete,Election day exit poll,0.697772443294525,Mitt Romney,Male,White,50-59,50-59,Very conservative,Republican,"$30,000-$49,999",Some college/assoc. degree,,Romney,Working in government,,Yes,I strongly favor my candidate,About right,Too conservative,Not conservative enough,About right,,,,Other christian,A great deal,Strongly support,,,,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,,Born again/Think religious values of candidate matter a great deal,,,Protestant/Other Non-Catholic Christian,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,Yes,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,,Not much,,Not much or not at all,,State questionnaire,Suburbs,Suburbs,2.0,South,Version 2,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,30043.0
234426.0, Georgia,10.0,Call 2,Complete,Election day exit poll,0.658557116985321,Mitt Romney,Female,White,65 or over,65 or over,Somewhat conservative,Independent,"$100,000-$199,999",High school or less,,Romney,Working in business,,,I like my candidate but with reservations,About right,Too conservative,About right,Too conservative,,,,Catholic,A great deal,Strongly support,,,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,No college degree,High school graduate or less,,,,,Catholic,A great deal or somewhat,Support,,,,No,,No,,,Not much,,Not much or not at all,,State questionnaire,Suburbs,Suburbs,2.0,South,Version 2,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Downscale,30180.0
234405.0, Georgia,92.0,Call 2,Complete,Election day exit poll,0.697772443294525,Mitt Romney,Male,White,45-49,45-49,Somewhat conservative,Republican,"$100,000-$199,999",College graduate,,Romney,Working in business,,Yes,I like my candidate but with reservations,About right,About right,Not conservative enough,About right,,,,Protestant,Somewhat,Strongly support,,,,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,Born again/Think religious values of candidate did not matter a great deal,,,Protestant/Other Non-Catholic Christian,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,,Not much,,Not much or not at all,,State questionnaire,Suburbs,Suburbs,2.0,South,Version 2,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,30043.0
238431.0, Georgia,56.0,Call 3,Complete,Election day exit poll,2.03478574752808,Mitt Romney,Female,White,45-49,45-49,Moderate,Republican,"$50,000-$99,999",Some college/assoc. degree,,Paul,Working in business,,Yes,I dislike the other candidates,About right,About right,Not conservative enough,Too conservative,,,,Other christian,Somewhat,Neutral,,,,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,,Born again/Think religious values of candidate did not matter a great deal,,,Protestant/Other Non-Catholic Christian,A great deal or somewhat,Neutral,Born-again but not Tea Party supporter,,,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,,Not much,,Not much or not at all,,State questionnaire,Suburbs,Suburbs,2.0,South,Version 2,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,30214.0
234370.0, Georgia,92.0,Call 2,Complete,Election day exit poll,0.691399872303009,Mitt Romney,Female,White,30-39,30-39,Somewhat conservative,Republican,"$50,000-$99,999",Postgraduate study,,Romney,Working in business,,No,I strongly favor my candidate,Too conservative,Too conservative,About right,Too conservative,,,,Protestant,Somewhat,Somewhat support,,,,30-44,30-59,18-44,30-44,30-39,18-44,18-64,30-44,30-59,17-44,30-44,30-39,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,,Not born again,,,Protestant/Other Non-Catholic Christian,A great deal or somewhat,Support,Tea Party supporter and not born-again,,,No,All others,No,White Protestant non-evangelical,,Not at all,,Not much or not at all,,State questionnaire,Suburbs,Suburbs,2.0,South,Version 2,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,30043.0
238413.0, Georgia,74.0,Call 3,Complete,Election day exit poll,0.865038275718689,Mitt Romney,Female,White,25-29,25-29,Moderate,Republican,"$50,000-$99,999",Postgraduate study,,Romney,Working in business,,No,I like my candidate but with reservations,Too conservative,Too conservative,About right,Too conservative,,,,None,Not at all,Somewhat oppose,,,,18-29,18-29,18-44,18-29,25-29,18-44,18-64,17-29,17-29,17-44,17-29,25-29,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,,Not born again,,,None,Not much or not at all,Oppose,Neither,,,No,All others,No,All others,,Not at all,,Not much or not at all,,State questionnaire,Suburbs,Suburbs,3.0,South,Version 2,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,30022.0
234363.0, Georgia,79.0,Call 2,Complete,Election day exit poll,0.688262581825256,Mitt Romney,Male,White,60-64,60-64,Somewhat conservative,Republican,"$200,000 or more",Postgraduate study,,Romney,Working in business,,No,I like my candidate but with reservations,Too conservative,Too conservative,About right,Too conservative,,,,Jewish,Somewhat,Somewhat support,,,,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,Not born again,,,Jewish,A great deal or somewhat,Support,Tea Party supporter and not born-again,,,No,All others,No,All others,,Not much,,Not much or not at all,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,South,Version 2,Suburb,Urban,Urban Core,Very upscale,30350.0
234350.0, Georgia,79.0,Call 2,Complete,Election day exit poll,0.72528612613678,Mitt Romney,Female,White,30-39,30-39,Very conservative,Republican,"$200,000 or more",College graduate,,Romney,Working in business,,No,I strongly favor my candidate,Too conservative,About right,About right,Too conservative,,,,Protestant,Not much,Somewhat support,,,,30-44,30-59,18-44,30-44,30-39,18-44,18-64,30-44,30-59,17-44,30-44,30-39,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,Not born again,,,Protestant/Other Non-Catholic Christian,Not much or not at all,Support,Tea Party supporter and not born-again,,,No,All others,No,White Protestant non-evangelical,,Not much,,Not much or not at all,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,South,Version 2,Suburb,Urban,Urban Core,Very upscale,30350.0
234346.0, Georgia,51.0,Call 2,Complete,Election day exit poll,0.888440668582916,Mitt Romney,Male,White,30-39,30-39,Somewhat conservative,Independent,"$50,000-$99,999",College graduate,,Romney,Working in business,,Yes,I strongly favor my candidate,About right,About right,Not conservative enough,About right,,,,Mormon,Somewhat,Strongly support,,,,30-44,30-59,18-44,30-44,30-39,18-44,18-64,30-44,30-59,17-44,30-44,30-39,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,,Born again/Think religious values of candidate did not matter a great deal,,,Protestant/Other Non-Catholic Christian,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,No,White Protestant evangelical,,Not at all,,Not much or not at all,,State questionnaire,Suburbs,Suburbs,4.0,South,Version 2,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Upscale,31326.0
234332.0, Georgia,51.0,Call 2,Complete,Election day exit poll,0.880326747894287,Mitt Romney,Female,White,50-59,50-59,Very conservative,Republican,"Under $30,000",Postgraduate study,,Romney,Working in business,,Yes,I strongly favor my candidate,About right,About right,About right,About right,,,,Protestant,Not much,Strongly support,,,,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,,Born again/Think religious values of candidate did not matter a great deal,,,Protestant/Other Non-Catholic Christian,Not much or not at all,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,,Not at all,,Not much or not at all,,State questionnaire,Suburbs,Suburbs,4.0,South,Version 2,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Upscale,31326.0
234314.0, Georgia,79.0,Call 2,Complete,Election day exit poll,0.72528612613678,Mitt Romney,Female,White,50-59,50-59,Moderate,Republican,"$100,000-$199,999",College graduate,,Romney,Working in business,,Yes,I strongly favor my candidate,Too conservative,Not conservative enough,About right,Too conservative,,,,Protestant,Somewhat,Somewhat support,,,,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,Born again/Think religious values of candidate did not matter a great deal,,,Protestant/Other Non-Catholic Christian,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,,Not much,,Not much or not at all,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,South,Version 2,Suburb,Urban,Urban Core,Very upscale,30350.0
234307.0, Georgia,51.0,Call 2,Complete,Election day exit poll,0.835388839244843,Mitt Romney,Male,White,60-64,60-64,Somewhat conservative,Republican,"$50,000-$99,999",College graduate,,Romney,Working in business,,No,I dislike the other candidates,About right,About right,About right,About right,,,,None,Not at all,Somewhat support,,,,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,,Not born again,,,None,Not much or not at all,Support,Tea Party supporter and not born-again,,,No,All others,No,All others,,Not at all,,Not much or not at all,,State questionnaire,Suburbs,Suburbs,4.0,South,Version 2,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Upscale,31326.0
234301.0, Georgia,117.0,Call 2,Complete,Election day exit poll,0.778199851512909,Mitt Romney,Female,White,65 or over,65 or over,Very conservative,Republican,"Under $30,000",High school or less,,Romney,Working in business,,Yes,I strongly favor my candidate,Omit,Omit,About right,Omit,,,,Protestant,Not at all,Neutral,,,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,,Born again/Think religious values of candidate did not matter a great deal,,,Protestant/Other Non-Catholic Christian,Not much or not at all,Neutral,Born-again but not Tea Party supporter,,,Yes,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,,Not at all,,Not much or not at all,,State questionnaire,Suburbs,Suburbs,4.0,South,Version 2,Suburb,80s Suburbs,Urban Perimeter,Very upscale,30907.0
