ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,MIRPRS12,SEX,QRACEAI,AGE8,XAGE8,PHIL5,PARTYID,INCOME12RNH,EDUC12R,LATINO,ABORTION,BEATOBAMAFL,BIZVPOL,BREAK12PRI,BRNAGAIN,DESCRIBS12R,ISSREP12SC,MARRIED,QLTREP12,RELIGN10,SHAREREL,TEAPARTY,TIMEAZ12,VOTENOV12,WORK,SEXWED,AGE,AGE3,AGE45,AGE60,AGE65,OVER45,OVER65,XAGE,XAGE3,XAGE45,XAGE60,XAGE65,PARTY,PHIL2R,PHIL3R,PHIL4R,INCOME3,INC50K,INC100K,EDUCCOLL,EDUCHS,ABORT2,BRNSHARE,BREAKFACT,BREAKIMP,REL5,SHAREREL2,TEAPARTY3,TEABRN,TIMEPRIFEWDAYS,TIMEPRIMTH,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,WRKWOMEN,XQLTREP12,AUTOREP12,CAMPREP12,LAIDOFF3,UNION4,RACE,UNIONHH,UNIONMEM,UNIONVOT,QTYPE,SIZEPLAC,SIZEPLC3,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
148963.0, Michigan,58.0,Call 1,Complete,Election day exit poll,1.40134143829346,Uncommitted,Male,White,60-64,60-64,,Republican,"$30,000-$49,999",College graduate,No,Omit,Santorum,Working in business,,,I strongly favor my candidate,,Yes,,Other christian,Not at all,Neutral,,,Yes,Married men,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Republican,,,,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,Omit,,,,Protestant/Other Non-Catholic Christian,Not much or not at all,Neutral,,,,No,,,,All others,,Approve,,,No one does,White,No,No,No,State questionnaire,Suburbs,Suburbs,2.0,Midwest,Version 2,High Density Urban,60s Suburbs,Urban Perimeter,Very downscale,48066.0
148954.0, Michigan,75.0,Call 1,Complete,Election day exit poll,0.336685925722122,Uncommitted,Male,White,50-59,50-59,Somewhat liberal,Democrat,"$30,000-$49,999",High school or less,No,,,,A minor factor,No,,The economy,,Has strong moral character,,,Somewhat support,Before that,Omit,,,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Democrat,Moderate/Liberal,Moderate/Liberal,Liberal,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,,,A factor,Not important,,,Support,Tea Party supporter and not born-again,Earlier than that,Earlier than that,Yes,All others,,,,Has strong moral character,,More positive this year,Yes,,White,,,,State questionnaire,Rural,Small Cities/Rural,5.0,Midwest,Version 1,Extremely Low Density Rural,Rural,Rural,Very downscale,49746.0
148951.0, Michigan,58.0,Call 1,Complete,Election day exit poll,1.40134143829346,Uncommitted,Male,White,45-49,45-49,Somewhat conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,No,,,,A minor factor,No,,Federal budget deficit,,Can defeat Barack Obama,,,Neutral,In January,Only vote for the Republican nominee if your candidate wins,,,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,,,A factor,Not important,,,Neutral,Neither,Earlier than that,Earlier than that,No,All others,,,,Can defeat Barack Obama,,About the same,Yes,,White,,,,State questionnaire,Suburbs,Suburbs,2.0,Midwest,Version 1,High Density Urban,60s Suburbs,Urban Perimeter,Very downscale,48066.0
149735.0, Michigan,19.0,Call 1,Complete,Election day exit poll,0.312807619571686,Other,Female,White,50-59,50-59,Very conservative,Democrat,"$50,000-$99,999",College graduate,No,,,,Not a factor at all,,,Federal budget deficit,,Has the right experience,,,Strongly oppose,Before that,Omit,,,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Democrat,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,,,Not a factor,Not important,,,Oppose,,Earlier than that,Earlier than that,No,,,,,Has the right experience,,About the same,No,,White,,,,State questionnaire,Rural,Small Cities/Rural,5.0,Midwest,Version 1,Extremely Low Density Rural,Rural,Rural,Very downscale,49938.0
149723.0, Michigan,19.0,Call 1,Complete,Election day exit poll,0.312807619571686,Other,Male,White,50-59,50-59,Moderate,Democrat,"$50,000-$99,999",College graduate,No,Legal in most cases,Romney,Working in government,,No,I like my candidate but with reservations,,Yes,,Catholic,Somewhat,Strongly oppose,,,Yes,Married men,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Democrat,Moderate/Liberal,Moderate/Liberal,Moderate,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Legal,Not born again,,,Catholic,A great deal or somewhat,Oppose,Neither,,,No,All others,No,All others,All others,,Approve,,,"Yes, I do",White,Yes,I am,Yes,State questionnaire,Rural,Small Cities/Rural,5.0,Midwest,Version 2,Extremely Low Density Rural,Rural,Rural,Very downscale,49938.0
149541.0, Michigan,29.0,Call 1,Complete,Election day exit poll,1.3262152671814,Other,Female,White,30-39,30-39,Somewhat liberal,Democrat,"$50,000-$99,999",College graduate,No,Legal in most cases,Romney,Working in business,,No,I strongly favor my candidate,,Yes,,Catholic,Not at all,Somewhat oppose,,,Yes,Married women,30-44,30-59,18-44,30-44,30-39,18-44,18-64,30-44,30-59,17-44,30-44,30-39,Democrat,Moderate/Liberal,Moderate/Liberal,Liberal,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Legal,Not born again,,,Catholic,Not much or not at all,Oppose,Neither,,,No,All others,No,All others,Working women,,Approve,,,No one does,White,No,No,No,State questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 2,Suburb,70s Suburbs,Urban Perimeter,Very upscale,48840.0
149437.0, Michigan,66.0,Call 1,Complete,Election day exit poll,0.359495311975479,Other,Male,White,40-44,40-44,,,,Some college/assoc. degree,,Illegal in all cases,Omit,Omit,,,I strongly favor my candidate,,,,Other christian,A great deal,Omit,,,Yes,,30-44,30-59,18-44,30-44,40-49,18-44,18-64,30-44,30-59,17-44,30-44,40-49,,,,,,,,No college degree,More than High school graduate,Illegal,,,,Protestant/Other Non-Catholic Christian,A great deal or somewhat,Omit,,,,,,,,All others,,Omit,,,No one does,White,No,No,No,State questionnaire,Rural,Small Cities/Rural,5.0,Midwest,Version 2,Low Density Rural,Rural,Rural,Downscale,49849.0
149320.0, Michigan,90.0,Call 1,Complete,Election day exit poll,1.3437967300415,Other,Male,White,65 or over,65 or over,Somewhat conservative,Republican,"Under $30,000",High school or less,No,,,,A minor factor,Yes,,Omit,,Can defeat Barack Obama,,,Neutral,Before that,Definitely vote for the Republican nominee,,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Conservative,Somewhat conservative,Somewhat conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,,,A factor,Not important,,,Neutral,Born-again but not Tea Party supporter,Earlier than that,Earlier than that,Yes,White Born-again/Evangelical Christians,,,,Can defeat Barack Obama,,About the same,No,,White,,,,State questionnaire,Suburbs,Suburbs,2.0,Midwest,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,48386.0
149252.0, Michigan,124.0,Call 1,Not complete,Election day exit poll,0.992541074752808,Other,Female,Hispanic/Latino,65 or over,65 or over,,,,High school or less,Yes,,,,A minor factor,,,,,,,,,In the last few days,,,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,,,,,,,,No college degree,High school graduate or less,,,A factor,Not important,,,,,Last few days,In the last month,,,,,,,,,No,,Hispanic/Latino,,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,Midwest,Version 1,Suburb,Urban,Urban Core,Very upscale,48154.0
149215.0, Michigan,66.0,Call 1,Complete,Election day exit poll,0.359495311975479,Other,Female,White,45-49,45-49,Somewhat conservative,Something else,"$30,000-$49,999",College graduate,No,,,,Not a factor at all,Yes,,Omit,,Has strong moral character,,,Omit,Before that,Omit,,,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,,,Not a factor,Not important,,,Omit,,Earlier than that,Earlier than that,No,White Born-again/Evangelical Christians,,,,Has strong moral character,,Omit,No,,White,,,,State questionnaire,Rural,Small Cities/Rural,5.0,Midwest,Version 1,Low Density Rural,Rural,Rural,Downscale,49849.0
149191.0, Michigan,46.0,Call 1,Complete,Election day exit poll,0.600102841854095,Other,Female,White,40-44,40-44,Moderate,Democrat,"$30,000-$49,999",High school or less,No,Legal in most cases,Romney,Working in government,,Yes,I like my candidate but with reservations,,Yes,,Other christian,Not at all,Neutral,,,No,Married women,30-44,30-59,18-44,30-44,40-49,18-44,18-64,30-44,30-59,17-44,30-44,40-49,Democrat,Moderate/Liberal,Moderate/Liberal,Moderate,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,Legal,Born again/Think religious values of candidate did not matter a great deal,,,Protestant/Other Non-Catholic Christian,Not much or not at all,Neutral,Born-again but not Tea Party supporter,,,Yes,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,All others,,Approve,,,No one does,White,No,No,No,State questionnaire,Suburbs,Suburbs,4.0,Midwest,Version 2,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,49326.0
149138.0, Michigan,67.0,Call 1,Complete,Election day exit poll,0.47227817773819,Other,Female,White,65 or over,65 or over,Somewhat liberal,Democrat,"$50,000-$99,999",College graduate,No,,,,A minor factor,No,,Federal budget deficit,,Has strong moral character,,,Strongly oppose,In January,Omit,,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Democrat,Moderate/Liberal,Moderate/Liberal,Liberal,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,,,A factor,Not important,,,Oppose,Neither,Earlier than that,Earlier than that,No,All others,,,,Has strong moral character,,More negative this year,No,,White,,,,State questionnaire,Rural,Small Cities/Rural,5.0,Midwest,Version 1,Low Density Rural,Rural,Rural,Downscale,49431.0
149058.0, Michigan,75.0,Call 1,Complete,Election day exit poll,0.312807619571686,Other,Female,White,45-49,45-49,Moderate,Something else,"Under $30,000",Some college/assoc. degree,No,,,,Not a factor at all,Yes,,Illegal immigration,,Has the right experience,,,Neutral,Before that,Definitely vote for the Republican nominee,,,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,,,Not a factor,Not important,,,Neutral,Born-again but not Tea Party supporter,Earlier than that,Earlier than that,Yes,White Born-again/Evangelical Christians,,,,Has the right experience,,About the same,No,,White,,,,State questionnaire,Rural,Small Cities/Rural,5.0,Midwest,Version 1,Extremely Low Density Rural,Rural,Rural,Very downscale,49746.0
149049.0, Michigan,75.0,Call 1,Complete,Election day exit poll,0.312807619571686,Other,Female,White,65 or over,65 or over,Very liberal,Democrat,"Under $30,000",High school or less,No,Legal in all cases,Romney,Working in business,,Yes,I strongly favor my candidate,,Yes,,Protestant,Somewhat,Strongly oppose,,,No,Married women,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Democrat,Moderate/Liberal,Moderate/Liberal,Liberal,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,Legal,Born again/Think religious values of candidate did not matter a great deal,,,Protestant/Other Non-Catholic Christian,A great deal or somewhat,Oppose,Born-again but not Tea Party supporter,,,Yes,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,All others,,Disapprove,,,"Yes, I do",White,Yes,I am,Yes,State questionnaire,Rural,Small Cities/Rural,5.0,Midwest,Version 2,Extremely Low Density Rural,Rural,Rural,Very downscale,49746.0
148977.0, Michigan,109.0,Call 1,Complete,Election day exit poll,1.39481270313263,Other,Female,White,30-39,30-39,Somewhat liberal,Independent,"$50,000-$99,999",Postgraduate study,No,,,,Not a factor at all,No,,Omit,,Has the right experience,,,Strongly oppose,In the last few days,Omit,,,30-44,30-59,18-44,30-44,30-39,18-44,18-64,30-44,30-59,17-44,30-44,30-39,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Liberal,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,,,Not a factor,Not important,,,Oppose,Neither,Last few days,In the last month,No,All others,,,,Has the right experience,,More negative this year,No,,White,,,,State questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 1,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,48176.0
148944.0, Michigan,75.0,Call 1,Complete,Election day exit poll,0.312807619571686,Other,Male,White,65 or over,65 or over,Moderate,Democrat,"$50,000-$99,999",Some college/assoc. degree,No,Illegal in most cases,Santorum,Working in government,,No,I dislike the other candidates,,Yes,,Catholic,Not much,Somewhat oppose,,,Yes,Married men,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Democrat,Moderate/Liberal,Moderate/Liberal,Moderate,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,Illegal,Not born again,,,Catholic,Not much or not at all,Oppose,Neither,,,No,All others,No,All others,All others,,Approve,,,"Yes, I do",White,Yes,I am,Yes,State questionnaire,Rural,Small Cities/Rural,5.0,Midwest,Version 2,Extremely Low Density Rural,Rural,Rural,Very downscale,49746.0
150854.0, Michigan,19.0,Call 2,Complete,Election day exit poll,0.723109722137451,Did not vote,Female,White,50-59,50-59,Moderate,Democrat,"$30,000-$49,999",Some college/assoc. degree,No,,,,A minor factor,No,,The economy,,Omit,,,Strongly oppose,Omit,Omit,,,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Democrat,Moderate/Liberal,Moderate/Liberal,Moderate,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,,,A factor,Not important,,,Oppose,Neither,Omit,Omit,Yes,All others,,,,Omit,,About the same,No,,White,,,,State questionnaire,Rural,Small Cities/Rural,5.0,Midwest,Version 1,Extremely Low Density Rural,Rural,Rural,Very downscale,49938.0
150604.0, Michigan,127.0,Call 2,Complete,Election day exit poll,1.09367072582245,Did not vote,Male,Black,60-64,60-64,Somewhat liberal,Democrat,"Under $30,000",Some college/assoc. degree,No,,,,A minor factor,No,,Illegal immigration,,Has the right experience,,,Neutral,Earlier this month,Omit,,,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Democrat,Moderate/Liberal,Moderate/Liberal,Liberal,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,,,A factor,Not important,,,Neutral,Neither,Earlier than that,In the last month,No,All others,,,,Has the right experience,,More negative this year,Yes,,Black,,,,State questionnaire,Suburbs,Suburbs,1.0,Midwest,Version 1,High Density Urban,60s Suburbs,Urban Perimeter,Upscale,48239.0
150316.0, Michigan,26.0,Call 2,Complete,Election day exit poll,1.68980717658997,Did not vote,Female,White,25-29,25-29,Very liberal,Democrat,"Under $30,000",College graduate,No,Legal in all cases,Gingrich,Working in government,,No,I strongly favor my candidate,,Yes,,None,A great deal,Neutral,,,No,Married women,18-29,18-29,18-44,18-29,25-29,18-44,18-64,17-29,17-29,17-44,17-29,25-29,Democrat,Moderate/Liberal,Moderate/Liberal,Liberal,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,Legal,Not born again,,,None,A great deal or somewhat,Neutral,Neither,,,No,All others,No,All others,All others,,Disapprove,,,No one does,White,No,No,No,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,Midwest,Version 2,Suburb,Urban,Urban Core,Downscale,48910.0
150315.0, Michigan,26.0,Call 2,Complete,Election day exit poll,1.68980717658997,Did not vote,Female,White,25-29,25-29,Very liberal,Democrat,"Under $30,000",College graduate,No,Legal in all cases,Gingrich,Working in government,,No,I strongly favor my candidate,,Yes,,None,A great deal,Neutral,,,No,Married women,18-29,18-29,18-44,18-29,25-29,18-44,18-64,17-29,17-29,17-44,17-29,25-29,Democrat,Moderate/Liberal,Moderate/Liberal,Liberal,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,Legal,Not born again,,,None,A great deal or somewhat,Neutral,Neither,,,No,All others,No,All others,All others,,Disapprove,,,No one does,White,No,No,No,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,Midwest,Version 2,Suburb,Urban,Urban Core,Downscale,48910.0
150279.0, Michigan,54.0,Call 2,Complete,Election day exit poll,0.976832449436188,Did not vote,Female,White,50-59,50-59,,,,College graduate,,,,,Omit,,,Omit,,Omit,,,Somewhat support,Omit,Omit,,,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,,,,,,,,College graduate,More than High school graduate,,,Omit,Omit,,,Support,,Omit,Omit,No,,,,,Omit,,Omit,No,,White,,,,State questionnaire,Suburbs,Suburbs,2.0,Midwest,Version 1,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,48047.0
