ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,AZRPRS12,SEX,QRACEAI,AGE8,XAGE8,PHIL5,PARTYID,INCOME12RNH,EDUC12R,LATINO,ABORTION,BEATOBAMAFL,BIZVPOL,BREAK12PRI,BRNAGAIN,DESCRIBS12R,ISSREP12SC,QLTREP12,RELIGN10,SHAREREL,TEAPARTY,TIMEAZ12,VOTENOV12,WORK,AGE,AGE3,AGE45,AGE60,AGE65,OVER45,OVER65,XAGE,XAGE3,XAGE45,XAGE60,XAGE65,PARTY,PHIL2R,PHIL3R,PHIL4R,INCOME3,INC50K,INC100K,EDUCCOLL,EDUCHS,ABORT2,BRNSHARE,BREAKFACT,BREAKIMP,REL5,SHAREREL2,TEAPARTY3,TEABRN,TIMEPRIFEWDAYS,TIMEPRIMTH,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,WRKWOMEN,XQLTREP12,CAMPREP12,FAVMCCA,GETAHEAD,IMMPRIME,RACE,SPANISHQ,QTYPE,SIZEPLAC,SIZEPLC3,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
152200.0,Arizona,59.0,Call 3,Complete,Election day exit poll,0.238315388560295,Mitt Romney,Male,White,65 or over,65 or over,Very conservative,Republican,"$100,000-$199,999",Postgraduate study,No,Illegal in most cases,Romney,Working in business,,Yes,I like my candidate but with reservations,,,Protestant,A great deal,Strongly support,,,No,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Illegal,Born again/Think religious values of candidate matter a great deal,,,Protestant/Other Non-Catholic Christian,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,All others,,,,Holding steady financially,Deported to the country they came from,White,English,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,West,Version 2,Extremely Low Density Rural,Urban,Urban Core,Very upscale
149724.0,Arizona,42.0,Call 1,Complete,Election day exit poll,0.235203012824059,Mitt Romney,Female,White,60-64,60-64,Somewhat conservative,Republican,"$50,000-$99,999",College graduate,No,Illegal in most cases,Romney,Omit,,No,I strongly favor my candidate,,,Protestant,Somewhat,Somewhat support,,,Yes,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Illegal,Not born again,,,Protestant/Other Non-Catholic Christian,A great deal or somewhat,Support,Tea Party supporter and not born-again,,,No,All others,No,White Protestant non-evangelical,Working women,,,,Holding steady financially,Allowed to stay as temporary workers,White,English,State questionnaire,Suburbs,Suburbs,1.0,West,Version 2,Suburb,80s Suburbs,Urban Perimeter,Very upscale
151171.0,Arizona,42.0,Call 2,Not complete,Election day exit poll,0.235203012824059,Mitt Romney,Female,White,60-64,60-64,,,,College graduate,No,,,Working in business,,,I like my candidate but with reservations,,,,,,,,No,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,,,,,,,,College graduate,More than High school graduate,,,,,,,,,,,,,,,All others,,,,Holding steady financially,,White,English,State questionnaire,Suburbs,Suburbs,1.0,West,Version 2,Suburb,80s Suburbs,Urban Perimeter,Very upscale
151155.0,Arizona,42.0,Call 2,Complete,Election day exit poll,0.235203012824059,Mitt Romney,Female,White,65 or over,65 or over,Somewhat conservative,Republican,"$50,000-$99,999",College graduate,No,Illegal in most cases,Romney,Working in business,,Yes,I strongly favor my candidate,,,Mormon,Not much,Somewhat support,,,No,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Illegal,Born again/Think religious values of candidate did not matter a great deal,,,Protestant/Other Non-Catholic Christian,Not much or not at all,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,No,White Protestant evangelical,All others,,,,Holding steady financially,Offered a chance to apply for citizenship,White,English,State questionnaire,Suburbs,Suburbs,1.0,West,Version 2,Suburb,80s Suburbs,Urban Perimeter,Very upscale
151130.0,Arizona,42.0,Call 2,Complete,Election day exit poll,0.235203012824059,Mitt Romney,Female,White,65 or over,65 or over,Somewhat conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,No,Illegal in most cases,Gingrich,Omit,,Yes,I like my candidate but with reservations,,,Protestant,Not much,Somewhat support,,,No,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,Illegal,Born again/Think religious values of candidate did not matter a great deal,,,Protestant/Other Non-Catholic Christian,Not much or not at all,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,All others,,,,Getting ahead financially,Deported to the country they came from,White,English,State questionnaire,Suburbs,Suburbs,1.0,West,Version 2,Suburb,80s Suburbs,Urban Perimeter,Very upscale
151116.0,Arizona,42.0,Call 2,Not complete,Election day exit poll,0.235203012824059,Mitt Romney,Female,White,65 or over,65 or over,,,,Some college/assoc. degree,No,,,Omit,,,I strongly favor my candidate,,,,,,,,No,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,,,,,,,,No college degree,More than High school graduate,,,,,,,,,,,,,,,All others,,,,Holding steady financially,,White,English,State questionnaire,Suburbs,Suburbs,1.0,West,Version 2,Suburb,80s Suburbs,Urban Perimeter,Very upscale
151078.0,Arizona,42.0,Call 2,Complete,Election day exit poll,0.235203012824059,Mitt Romney,Female,White,65 or over,65 or over,Somewhat conservative,Republican,"$30,000-$49,999",Some college/assoc. degree,No,Legal in all cases,Romney,Working in business,,No,I like my candidate but with reservations,,,Catholic,Not at all,Somewhat support,,,No,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Conservative,Somewhat conservative,Somewhat conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,Legal,Not born again,,,Catholic,Not much or not at all,Support,Tea Party supporter and not born-again,,,Yes,All others,No,All others,All others,,,,Holding steady financially,Offered a chance to apply for citizenship,White,English,State questionnaire,Suburbs,Suburbs,1.0,West,Version 2,Suburb,80s Suburbs,Urban Perimeter,Very upscale
149648.0,Arizona,42.0,Call 1,Complete,Election day exit poll,0.235137850046158,Mitt Romney,Male,White,65 or over,65 or over,Somewhat conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,No,,,,A minor factor,No,,The economy,Has the right experience,,,Somewhat support,Before that,Definitely vote for the Republican nominee,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,,,A factor,Not important,,,Support,Tea Party supporter and not born-again,Earlier than that,Earlier than that,No,All others,,,,Has the right experience,About the same,Favorable,,,White,English,State questionnaire,Suburbs,Suburbs,1.0,West,Version 1,Suburb,80s Suburbs,Urban Perimeter,Very upscale
149656.0,Arizona,42.0,Call 1,Complete,Election day exit poll,0.235137850046158,Mitt Romney,Male,White,65 or over,65 or over,Very conservative,Republican,"$30,000-$49,999",Postgraduate study,No,,,,One of several important factors,No,,The economy,Can defeat Barack Obama,,,Strongly support,In January,Definitely vote for the Republican nominee,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,,,A factor,Important,,,Support,Tea Party supporter and not born-again,Earlier than that,Earlier than that,No,All others,,,,Can defeat Barack Obama,About the same,Favorable,,,White,English,State questionnaire,Suburbs,Suburbs,1.0,West,Version 1,Suburb,80s Suburbs,Urban Perimeter,Very upscale
151107.0,Arizona,42.0,Call 2,Complete,Election day exit poll,0.235137850046158,Mitt Romney,Male,White,65 or over,65 or over,Somewhat conservative,Republican,"$50,000-$99,999",Postgraduate study,No,Illegal in most cases,Romney,Working in business,,No,I strongly favor my candidate,,,Mormon,Somewhat,Somewhat support,,,No,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Illegal,Not born again,,,Protestant/Other Non-Catholic Christian,A great deal or somewhat,Support,Tea Party supporter and not born-again,,,No,All others,No,White Protestant non-evangelical,All others,,,,Holding steady financially,Allowed to stay as temporary workers,White,English,State questionnaire,Suburbs,Suburbs,1.0,West,Version 2,Suburb,80s Suburbs,Urban Perimeter,Very upscale
152359.0,Arizona,42.0,Call 3,Not complete,Election day exit poll,0.235137850046158,Mitt Romney,Male,Hispanic/Latino,60-64,60-64,,,,High school or less,Yes,,,,The most important factor,,,,,,,,In the last few days,,,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,,,,,,,,No college degree,High school graduate or less,,,A factor,Important,,,,,Last few days,In the last month,,,,,,,,Unfavorable,,,Hispanic/Latino,English,State questionnaire,Suburbs,Suburbs,1.0,West,Version 1,Suburb,80s Suburbs,Urban Perimeter,Very upscale
151480.0,Arizona,50.0,Call 2,Complete,Election day exit poll,0.232120037078857,Mitt Romney,Female,Black,45-49,45-49,Very conservative,Republican,"$100,000-$199,999",College graduate,No,Illegal in most cases,Romney,Working in business,,No,I like my candidate but with reservations,,,Mormon,Somewhat,Strongly support,,,No,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Illegal,Not born again,,,Protestant/Other Non-Catholic Christian,A great deal or somewhat,Support,Tea Party supporter and not born-again,,,No,All others,No,All others,All others,,,,Holding steady financially,Deported to the country they came from,Black,English,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,West,Version 2,High Density Urban,Urban,Urban Core,Upscale
151192.0,Arizona,82.0,Call 2,Not complete,Election day exit poll,0.232108235359192,Mitt Romney,Female,White,65 or over,65 or over,,,,High school or less,No,,,Working in business,,,I strongly favor my candidate,,,,,,,,No,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,,,,,,,,No college degree,High school graduate or less,,,,,,,,,,,,,,,All others,,,,Holding steady financially,,White,English,State questionnaire,Suburbs,Suburbs,1.0,West,Version 2,Suburb,80s Suburbs,Urban Perimeter,Downscale
149824.0,Arizona,68.0,Call 1,Complete,Election day exit poll,0.232108235359192,Mitt Romney,Female,White,65 or over,65 or over,Somewhat conservative,Republican,"$50,000-$99,999",Postgraduate study,No,,,,One of several important factors,No,,The economy,Can defeat Barack Obama,,,Somewhat support,In January,Definitely vote for the Republican nominee,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,,,A factor,Important,,,Support,Tea Party supporter and not born-again,Earlier than that,Earlier than that,No,All others,,,,Can defeat Barack Obama,About the same,Omit,,,White,English,State questionnaire,"Cities over 500,000","Cities over 50,000",1.0,West,Version 1,High Density Urban,Urban,Urban Core,Very upscale
149846.0,Arizona,68.0,Call 1,Complete,Election day exit poll,0.232108235359192,Mitt Romney,Female,White,60-64,60-64,Moderate,Republican,"$50,000-$99,999",Some college/assoc. degree,No,Legal in most cases,Romney,Working in business,,No,I like my candidate but with reservations,,,Other christian,Not at all,Somewhat support,,,No,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,Legal,Not born again,,,Protestant/Other Non-Catholic Christian,Not much or not at all,Support,Tea Party supporter and not born-again,,,No,All others,No,White Protestant non-evangelical,All others,,,,Holding steady financially,Deported to the country they came from,White,English,State questionnaire,"Cities over 500,000","Cities over 50,000",1.0,West,Version 2,High Density Urban,Urban,Urban Core,Very upscale
151254.0,Arizona,52.0,Call 2,Complete,Election day exit poll,0.232108235359192,Mitt Romney,Female,White,60-64,60-64,Very conservative,Independent,"$50,000-$99,999",Some college/assoc. degree,No,,,,A minor factor,No,,Omit,Can defeat Barack Obama,,,Strongly support,Before that,Definitely vote for the Republican nominee,,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Independent/Something else,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,,,A factor,Not important,,,Support,Tea Party supporter and not born-again,Earlier than that,Earlier than that,No,All others,,,,Can defeat Barack Obama,Omit,Unfavorable,,,White,English,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,West,Version 1,High Density Urban,Urban,Urban Core,Upscale
151468.0,Arizona,52.0,Call 2,Complete,Election day exit poll,0.232108235359192,Mitt Romney,Female,White,65 or over,65 or over,Somewhat conservative,Independent,"$50,000-$99,999",Some college/assoc. degree,No,,,,One of several important factors,,,Federal budget deficit,Has the right experience,,,Somewhat support,In January,Probably vote for the Republican nominee,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,,,A factor,Important,,,Support,,Earlier than that,Earlier than that,No,,,,,Has the right experience,About the same,Favorable,,,White,English,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,West,Version 1,High Density Urban,Urban,Urban Core,Upscale
151404.0,Arizona,52.0,Call 2,Complete,Election day exit poll,0.232108235359192,Mitt Romney,Female,White,65 or over,65 or over,Somewhat conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,No,,,,The most important factor,Yes,,The economy,Has strong moral character,,,Somewhat support,In January,Definitely vote for the Republican nominee,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,,,A factor,Important,,,Support,Both Tea Party supporter and born-again,Earlier than that,Earlier than that,No,White Born-again/Evangelical Christians,,,,Has strong moral character,More negative this year,Favorable,,,White,English,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,West,Version 1,High Density Urban,Urban,Urban Core,Upscale
152257.0,Arizona,68.0,Call 3,Complete,Election day exit poll,0.232108235359192,Mitt Romney,Female,White,65 or over,65 or over,Somewhat liberal,Republican,"$30,000-$49,999",Postgraduate study,Yes,,,,Not a factor at all,No,,The economy,Can defeat Barack Obama,,,Strongly support,Omit,Probably vote for the Republican nominee,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Moderate/Liberal,Moderate/Liberal,Liberal,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,,,Not a factor,Not important,,,Support,Tea Party supporter and not born-again,Omit,Omit,No,All others,,,,Can defeat Barack Obama,More positive this year,Favorable,,,Hispanic/Latino,English,State questionnaire,"Cities over 500,000","Cities over 50,000",1.0,West,Version 1,High Density Urban,Urban,Urban Core,Very upscale
