ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,IARPRS12,SEX,QRACE3,XAGE8,PARTYIA,INCOME12RIA,EDUC12R,BIZVPOL,BREAK12CAU,BRNAGAIN,DESCRIBS12RIA,ISSREP12CAU,QLTIA12R,TEAPARTY,TIMEIA12,XAGE,XAGE3,XAGE45,XAGE60,XAGE65,PARTY,PHIL2R,PHIL3R,PHIL4R,INCOME3,INC50K,INC100K,EDUCCOLL,EDUCHS,BREAKFACT,BREAKIMP,TEAPARTY3,TIMEPRIFEWDAYS,TIMEPRIMTH,WHTEVANG,XQLTREP12,PREVCAU12R,QTYPE,SIZEPLAC,SIZEPLC3,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
19159.0, Iowa,107.0,Call 1,Complete,Election day exit poll,1.38239765167236,Rick Perry,Male,White,65 or over,Republican,"$50,000-$99,999",College graduate,Working in government,One of several important factors,Yes,I strongly favor my candidate,Federal budget deficit,Has the right experience,Somewhat support,In December,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,A factor,Important,Support,Earlier than that,In the last month,White Born-again/Evangelical Christians,Has the right experience,Yes,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,3.0,Midwest,Version 1,Low Density Rural,Rural,Rural,Downscale
19156.0, Iowa,107.0,Call 1,Complete,Election day exit poll,0.46323749423027,Rick Perry,,White,65 or over,Democrat,"$50,000-$99,999",College graduate,Working in business,One of several important factors,Yes,I like my candidate but with reservations,The economy,Has strong moral character,Somewhat oppose,In the last few days,65+,60+,45+,60+,65+,Democrat,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,A factor,Important,Oppose,Last few days,In the last month,White Born-again/Evangelical Christians,Has strong moral character,Yes,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,3.0,Midwest,Version 1,Low Density Rural,Rural,Rural,Downscale
19155.0, Iowa,107.0,Call 1,Complete,Election day exit poll,1.31875014305115,Rick Perry,Male,White,17-24,Republican,,High school or less,Working in government,One of several important factors,No,I like my candidate but with reservations,The economy,Has the right experience,Neutral,In the last few days,17-29,17-29,17-44,17-29,17-24,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,,,,No college degree,High school graduate or less,A factor,Important,Neutral,Last few days,In the last month,All others,Has the right experience,No,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,3.0,Midwest,Version 1,Low Density Rural,Rural,Rural,Downscale
19149.0, Iowa,107.0,Call 1,Complete,Election day exit poll,1.24304366111755,Rick Perry,Male,White,50-59,Republican,"$100,000 or more",Some college/assoc. degree,Working in business,Not a factor at all,No,I dislike the other candidates,Health care,Is a true conservative,Neutral,In the last few days,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,No college degree,More than High school graduate,Not a factor,Not important,Neutral,Last few days,In the last month,All others,Is a true conservative,No,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,3.0,Midwest,Version 1,Low Density Rural,Rural,Rural,Downscale
20978.0, Iowa,105.0,Call 3,Complete,Election day exit poll,1.65338957309723,Rick Perry,Female,White,65 or over,Republican,"$30,000-$49,999",Some college/assoc. degree,Working in government,One of several important factors,Yes,I strongly favor my candidate,Omit,Has strong moral character,Neutral,In the last few days,65+,60+,45+,60+,65+,Republican,Conservative,Somewhat conservative,Somewhat conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,A factor,Important,Neutral,Last few days,In the last month,White Born-again/Evangelical Christians,Has strong moral character,Yes,State questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 1,Low Density Rural,70s Suburbs,Urban Perimeter,Very upscale
20968.0, Iowa,9.0,Call 3,Complete,Election day exit poll,0.87647670507431,Rick Perry,Male,White,50-59,Republican,"$100,000 or more",College graduate,Working in government,A minor factor,Yes,I strongly favor my candidate,The economy,Is a true conservative,Somewhat support,In December,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,A factor,Not important,Support,Earlier than that,In the last month,White Born-again/Evangelical Christians,Is a true conservative,Yes,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,4.0,Midwest,Version 1,Low Density Rural,Rural,Rural,Upscale
20917.0, Iowa,9.0,Call 3,Complete,Election day exit poll,0.87647670507431,Rick Perry,Male,White,17-24,Republican,"$100,000 or more",Some college/assoc. degree,Working in business,One of several important factors,Yes,I like my candidate but with reservations,Abortion,Has strong moral character,Somewhat support,In the last few days,17-29,17-29,17-44,17-29,17-24,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,No college degree,More than High school graduate,A factor,Important,Support,Last few days,In the last month,White Born-again/Evangelical Christians,Has strong moral character,No,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,4.0,Midwest,Version 1,Low Density Rural,Rural,Rural,Upscale
20916.0, Iowa,9.0,Call 3,Complete,Election day exit poll,0.87647670507431,Rick Perry,Male,White,17-24,Republican,"$50,000-$99,999",Some college/assoc. degree,Working in government,One of several important factors,Yes,I like my candidate but with reservations,Federal budget deficit,Has strong moral character,Neutral,In the last few days,17-29,17-29,17-44,17-29,17-24,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,A factor,Important,Neutral,Last few days,In the last month,White Born-again/Evangelical Christians,Has strong moral character,No,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,4.0,Midwest,Version 1,Low Density Rural,Rural,Rural,Upscale
20912.0, Iowa,9.0,Call 3,Complete,Election day exit poll,0.598316967487335,Rick Perry,Female,Other,17-24,Independent,"$30,000-$49,999",Some college/assoc. degree,Working in government,A minor factor,No,I like my candidate but with reservations,The economy,Has strong moral character,Somewhat support,Before that,17-29,17-29,17-44,17-29,17-24,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Liberal,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,A factor,Not important,Support,Earlier than that,Earlier than that,All others,Has strong moral character,No,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,4.0,Midwest,Version 1,Low Density Rural,Rural,Rural,Upscale
20898.0, Iowa,72.0,Call 3,Complete,Election day exit poll,0.522717118263245,Rick Perry,Female,White,60-64,Republican,"$50,000-$99,999",College graduate,Working in government,Not a factor at all,Yes,I strongly favor my candidate,Abortion,Has strong moral character,Omit,In December,45-65,60+,45+,60+,50-64,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Not a factor,Not important,Omit,Earlier than that,In the last month,White Born-again/Evangelical Christians,Has strong moral character,No,State questionnaire,Rural,Small Cities/Rural,4.0,Midwest,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale
20869.0, Iowa,9.0,Call 3,Complete,Election day exit poll,0.87647670507431,Rick Perry,Female,White,65 or over,Republican,"$30,000-$49,999",Some college/assoc. degree,Omit,Not a factor at all,,I strongly favor my candidate,Federal budget deficit,Is a true conservative,Neutral,In the last few days,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,Not a factor,Not important,Neutral,Last few days,In the last month,,Is a true conservative,Yes,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,4.0,Midwest,Version 1,Low Density Rural,Rural,Rural,Upscale
20866.0, Iowa,9.0,Call 3,Complete,Election day exit poll,0.386608928442001,Rick Perry,,White,65 or over,Republican,"$30,000-$49,999",Some college/assoc. degree,Working in business,A minor factor,Yes,I like my candidate but with reservations,Federal budget deficit,Is a true conservative,Neutral,In the last few days,65+,60+,45+,60+,65+,Republican,Conservative,Somewhat conservative,Somewhat conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,A factor,Not important,Neutral,Last few days,In the last month,White Born-again/Evangelical Christians,Is a true conservative,Yes,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,4.0,Midwest,Version 1,Low Density Rural,Rural,Rural,Upscale
20864.0, Iowa,72.0,Call 3,Complete,Election day exit poll,0.230567574501038,Rick Perry,,White,65 or over,Republican,"$50,000-$99,999",Postgraduate study,Working in government,A minor factor,Yes,I strongly favor my candidate,Abortion,Has strong moral character,Neutral,In the last few days,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,A factor,Not important,Neutral,Last few days,In the last month,White Born-again/Evangelical Christians,Has strong moral character,No,State questionnaire,Rural,Small Cities/Rural,4.0,Midwest,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale
20861.0, Iowa,72.0,Call 3,Complete,Election day exit poll,0.522717118263245,Rick Perry,Male,White,65 or over,Republican,"$50,000-$99,999",Postgraduate study,Working in business,A minor factor,No,I strongly favor my candidate,Federal budget deficit,Is a true conservative,Strongly support,In December,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,A factor,Not important,Support,Earlier than that,In the last month,All others,Is a true conservative,No,State questionnaire,Rural,Small Cities/Rural,4.0,Midwest,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale
20838.0, Iowa,9.0,Call 3,Complete,Election day exit poll,0.87647670507431,Rick Perry,Male,White,25-29,Republican,"$50,000-$99,999",Postgraduate study,Working in government,A minor factor,Yes,I like my candidate but with reservations,The economy,Is a true conservative,Neutral,In the last few days,17-29,17-29,17-44,17-29,25-29,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,A factor,Not important,Neutral,Last few days,In the last month,White Born-again/Evangelical Christians,Is a true conservative,Yes,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,4.0,Midwest,Version 1,Low Density Rural,Rural,Rural,Upscale
20806.0, Iowa,72.0,Call 3,Complete,Election day exit poll,0.522717118263245,Rick Perry,Male,White,45-49,Republican,"$30,000-$49,999",Some college/assoc. degree,Working in business,A minor factor,Yes,I strongly favor my candidate,Federal budget deficit,Is a true conservative,Strongly support,Before that,45-65,30-59,45+,45-59,40-49,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,A factor,Not important,Support,Earlier than that,Earlier than that,White Born-again/Evangelical Christians,Is a true conservative,Yes,State questionnaire,Rural,Small Cities/Rural,4.0,Midwest,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale
20804.0, Iowa,43.0,Call 3,Complete,Election day exit poll,1.48607003688812,Rick Perry,Male,White,40-44,Republican,"$100,000 or more",College graduate,Working in business,A minor factor,Yes,I like my candidate but with reservations,Abortion,Can defeat Barack Obama,Strongly oppose,Just today,30-44,30-59,17-44,30-44,40-49,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,A factor,Not important,Oppose,Last few days,In the last month,White Born-again/Evangelical Christians,Can defeat Barack Obama,No,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,3.0,Midwest,Version 1,Low Density Rural,Rural,Rural,Upscale
20798.0, Iowa,43.0,Call 3,Complete,Election day exit poll,1.3917635679245,Rick Perry,Female,White,50-59,Republican,"$100,000 or more",College graduate,Working in government,A minor factor,Yes,I strongly favor my candidate,The economy,Is a true conservative,Strongly support,In the last few days,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,A factor,Not important,Support,Last few days,In the last month,White Born-again/Evangelical Christians,Is a true conservative,No,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,3.0,Midwest,Version 1,Low Density Rural,Rural,Rural,Upscale
20791.0, Iowa,43.0,Call 3,Complete,Election day exit poll,1.48607003688812,Rick Perry,Male,White,45-49,Republican,"$100,000 or more",Postgraduate study,Working in business,One of several important factors,Yes,I like my candidate but with reservations,The economy,Is a true conservative,Strongly support,In the last few days,45-65,30-59,45+,45-59,40-49,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,A factor,Important,Support,Last few days,In the last month,White Born-again/Evangelical Christians,Is a true conservative,No,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,3.0,Midwest,Version 1,Low Density Rural,Rural,Rural,Upscale
20775.0, Iowa,107.0,Call 3,Complete,Election day exit poll,1.24304366111755,Rick Perry,Male,White,50-59,Republican,"$30,000-$49,999",High school or less,Working in government,A minor factor,Yes,I strongly favor my candidate,The economy,Has strong moral character,Somewhat support,In the last few days,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,A factor,Not important,Support,Last few days,In the last month,White Born-again/Evangelical Christians,Has strong moral character,Yes,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,3.0,Midwest,Version 1,Low Density Rural,Rural,Rural,Downscale
