ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,MDRPRS12,SEX,QRACE3,XAGE8,PHIL5,PARTYID,INCOME12RNH,EDUC12R,BREAK12PRI,BRNAGAIN,ROMNCONSRV,SANTCONSRV,ISSREP12SC,MARRIED,QLTREP12,TEAPARTY,TIMEMD12,VOTENOV12,WORK,SEXWED,XAGE,XAGE3,XAGE45,XAGE60,XAGE65,PARTY,PHIL2R,PHIL3R,PHIL4R,INCOME3,INC50K,INC100K,EDUCCOLL,EDUCHS,BREAKFACT,BREAKIMP,TEAPARTY3,TEABRN,TIMEPRIFEWDAYS,TIMEPRIYEAR,WHNCLINC,WHTEVANG,WRKWOMEN,XQLTREP12,RECOVER,WORKSEX,QTYPE,SIZEPLAC,SIZEPLC3,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
309973.0, Maryland,104.0,Call 3,Complete,Election day exit poll,0.641686975955963,Mitt Romney,Male,,50-59,Very conservative,Republican,"$100,000-$199,999",College graduate,Not a factor at all,No,Too conservative,About right,The economy,No,Has strong moral character,Somewhat oppose,Before that,Probably vote for the Republican nominee,Yes,Non married men,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Not a factor,Not important,Oppose,Neither,Earlier than that,Before January 1st,No,All others,All others,Has strong moral character,Getting worse,Working men,State questionnaire,Suburbs,Suburbs,4.0,East,Version 1,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,21617.0
309919.0, Maryland,109.0,Call 3,Complete,Election day exit poll,0.755575597286224,Mitt Romney,Male,White,65 or over,Very conservative,Republican,"$100,000-$199,999",Postgraduate study,Not a factor at all,No,About right,Too conservative,Federal budget deficit,Yes,Has strong moral character,Somewhat support,Earlier this year,Definitely vote for the Republican nominee,Yes,Married men,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Not a factor,Not important,Support,Tea Party supporter and not born-again,Earlier than that,Since January 1st,No,All others,All others,Has strong moral character,Starting to recover,Working men,State questionnaire,Rural,Small Cities/Rural,4.0,East,Version 1,Low Density Rural,Rural,Rural,Downscale,21676.0
309904.0, Maryland,25.0,Call 3,Complete,Election day exit poll,0.887488961219788,Mitt Romney,Male,White,50-59,Moderate,Something else,"$200,000 or more",Postgraduate study,A minor factor,Yes,About right,Too conservative,Abortion,Yes,Has strong moral character,Strongly oppose,Earlier this year,Probably vote for the Republican nominee,Yes,Married men,45-65,30-59,45+,45-59,50-64,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,A factor,Not important,Oppose,Born-again but not Tea Party supporter,Earlier than that,Since January 1st,No,White Born-again/Evangelical Christians,All others,Has strong moral character,Staying the same,Working men,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,East,Version 1,Suburb,Urban,Urban Core,Very upscale,21204.0
307682.0, Maryland,42.0,Call 1,Complete,Election day exit poll,0.755575597286224,Mitt Romney,Male,White,60-64,Very conservative,Republican,"$100,000-$199,999",College graduate,A minor factor,Yes,About right,About right,The economy,Yes,Has strong moral character,Strongly support,Earlier this year,Definitely vote for the Republican nominee,Yes,Married men,45-65,60+,45+,60+,50-64,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,A factor,Not important,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,No,White Born-again/Evangelical Christians,All others,Has strong moral character,Getting worse,Working men,State questionnaire,Suburbs,Suburbs,4.0,East,Version 1,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Downscale,21157.0
307664.0, Maryland,42.0,Call 1,Complete,Election day exit poll,0.789680600166321,Mitt Romney,Male,White,50-59,Somewhat conservative,Republican,"$100,000-$199,999",Postgraduate study,Not a factor at all,Yes,Not conservative enough,About right,Federal budget deficit,Yes,Has strong moral character,Strongly support,In March,Definitely vote for the Republican nominee,Yes,Married men,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Not a factor,Not important,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,No,White Born-again/Evangelical Christians,All others,Has strong moral character,Getting worse,Working men,State questionnaire,Suburbs,Suburbs,4.0,East,Version 1,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Downscale,21157.0
307659.0, Maryland,64.0,Call 1,Complete,Election day exit poll,1.7463493347168,Mitt Romney,Male,White,30-39,Somewhat conservative,Republican,"$50,000-$99,999",Postgraduate study,A minor factor,No,About right,Too conservative,The economy,Yes,Has strong moral character,Strongly support,Before that,Definitely vote for the Republican nominee,Yes,Married men,30-44,30-59,17-44,30-44,30-39,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,A factor,Not important,Support,Tea Party supporter and not born-again,Earlier than that,Before January 1st,No,All others,All others,Has strong moral character,Starting to recover,Working men,State questionnaire,Suburbs,Suburbs,2.0,East,Version 1,Suburb,80s Suburbs,Urban Perimeter,Very upscale,21043.0
307585.0, Maryland,57.0,Call 1,Complete,Election day exit poll,0.76551741361618,Mitt Romney,Male,White,60-64,Moderate,Republican,"$50,000-$99,999",High school or less,Not a factor at all,Yes,About right,About right,The economy,Yes,Has strong moral character,Neutral,Earlier this year,Definitely vote for the Republican nominee,Yes,Married men,45-65,60+,45+,60+,50-64,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,50 to 100 thousand,50k or more,Less than 100k,No college degree,High school graduate or less,Not a factor,Not important,Neutral,Born-again but not Tea Party supporter,Earlier than that,Since January 1st,No,White Born-again/Evangelical Christians,All others,Has strong moral character,Staying the same,Working men,State questionnaire,Rural,Small Cities/Rural,4.0,East,Version 1,Low Density Rural,Rural,Rural,Very downscale,21550.0
307617.0, Maryland,88.0,Call 1,Complete,Election day exit poll,1.4468640089035,Mitt Romney,Male,White,65 or over,Somewhat conservative,Republican,"$100,000-$199,999",College graduate,A minor factor,,About right,Too conservative,Federal budget deficit,Yes,Has strong moral character,Neutral,Earlier this year,Definitely vote for the Republican nominee,Yes,Married men,65+,60+,45+,60+,65+,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,A factor,Not important,Neutral,,Earlier than that,Since January 1st,No,,All others,Has strong moral character,Starting to recover,Working men,State questionnaire,Suburbs,Suburbs,3.0,East,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,20707.0
307598.0, Maryland,104.0,Call 1,Complete,Election day exit poll,0.678739190101624,Mitt Romney,Male,White,30-39,Moderate,Republican,"$50,000-$99,999",Some college/assoc. degree,One of several important factors,No,Not conservative enough,Too conservative,Abortion,Yes,Has strong moral character,Strongly support,Earlier this year,Probably vote for the Republican nominee,Yes,Married men,30-44,30-59,17-44,30-44,30-39,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,A factor,Important,Support,Tea Party supporter and not born-again,Earlier than that,Since January 1st,No,All others,All others,Has strong moral character,Staying the same,Working men,State questionnaire,Suburbs,Suburbs,4.0,East,Version 1,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,21617.0
307490.0, Maryland,56.0,Call 1,Complete,Election day exit poll,0.789680600166321,Mitt Romney,Male,White,50-59,Very conservative,Republican,"$200,000 or more",College graduate,A minor factor,No,About right,About right,The economy,Yes,Has strong moral character,Strongly support,Earlier this year,Definitely vote for the Republican nominee,Yes,Married men,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,A factor,Not important,Support,Tea Party supporter and not born-again,Earlier than that,Since January 1st,No,All others,All others,Has strong moral character,Staying the same,Working men,State questionnaire,Suburbs,Suburbs,4.0,East,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,21774.0
307464.0, Maryland,28.0,Call 1,Complete,Election day exit poll,2.16547298431396,Mitt Romney,Male,White,50-59,Somewhat conservative,Independent,"$30,000-$49,999",College graduate,One of several important factors,No,About right,Not conservative enough,Federal budget deficit,No,Has strong moral character,Neutral,In the last few days,Probably vote for the Republican nominee,Yes,Non married men,45-65,30-59,45+,45-59,50-64,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,A factor,Important,Neutral,Neither,Last few days,Since January 1st,No,All others,All others,Has strong moral character,Staying the same,Working men,State questionnaire,"Cities over 500,000","Cities over 50,000",2.0,East,Version 1,High Density Urban,Urban,Urban Core,Upscale,21212.0
307325.0, Maryland,65.0,Call 1,Complete,Election day exit poll,1.84058272838593,Mitt Romney,Male,Other,30-39,Somewhat liberal,Something else,"$100,000-$199,999",Postgraduate study,One of several important factors,No,Too conservative,Too conservative,Abortion,Yes,Has strong moral character,Somewhat support,Earlier this year,Probably vote for the Republican nominee,Yes,Married men,30-44,30-59,17-44,30-44,30-39,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Liberal,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,A factor,Important,Support,Tea Party supporter and not born-again,Earlier than that,Since January 1st,No,All others,All others,Has strong moral character,Staying the same,Working men,State questionnaire,Suburbs,Suburbs,2.0,East,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,21042.0
308983.0, Maryland,104.0,Call 2,Complete,Election day exit poll,0.678739190101624,Mitt Romney,Male,White,50-59,Somewhat liberal,Republican,"$100,000-$199,999",Postgraduate study,Not a factor at all,No,Too conservative,Too conservative,The economy,No,Has strong moral character,Neutral,Earlier this year,Definitely vote for the Republican nominee,Yes,Non married men,45-65,30-59,45+,45-59,50-64,Republican,Moderate/Liberal,Moderate/Liberal,Liberal,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Not a factor,Not important,Neutral,Neither,Earlier than that,Since January 1st,No,All others,All others,Has strong moral character,Staying the same,Working men,State questionnaire,Suburbs,Suburbs,4.0,East,Version 1,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,21617.0
308688.0, Maryland,55.0,Call 2,Complete,Election day exit poll,0.684949040412903,Rick Santorum,Male,White,17-24,Very conservative,Republican,"$30,000-$49,999",Some college/assoc. degree,Not a factor at all,Yes,Not conservative enough,About right,Abortion,No,Has strong moral character,Strongly support,In the last few days,Only vote for the Republican nominee if your candidate wins,Yes,Non married men,17-29,17-29,17-44,17-29,17-24,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,Not a factor,Not important,Support,Both Tea Party supporter and born-again,Last few days,Since January 1st,Yes,White Born-again/Evangelical Christians,All others,Has strong moral character,Getting worse,Working men,State questionnaire,Suburbs,Suburbs,4.0,East,Version 1,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,21770.0
308687.0, Maryland,55.0,Call 2,Complete,Election day exit poll,0.684949040412903,Rick Santorum,Male,White,17-24,Very conservative,Republican,"$30,000-$49,999",Some college/assoc. degree,Not a factor at all,Yes,Not conservative enough,About right,Abortion,No,Has strong moral character,Strongly support,In the last few days,Only vote for the Republican nominee if your candidate wins,Yes,Non married men,17-29,17-29,17-44,17-29,17-24,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,Not a factor,Not important,Support,Both Tea Party supporter and born-again,Last few days,Since January 1st,Yes,White Born-again/Evangelical Christians,All others,Has strong moral character,Getting worse,Working men,State questionnaire,Suburbs,Suburbs,4.0,East,Version 1,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,21770.0
308645.0, Maryland,65.0,Call 2,Complete,Election day exit poll,2.10229563713074,Rick Santorum,Male,Other,40-44,Somewhat conservative,Republican,"$50,000-$99,999",College graduate,A minor factor,Yes,Not conservative enough,About right,Federal budget deficit,Yes,Has strong moral character,Neutral,In March,Definitely vote for the Republican nominee,Yes,Married men,30-44,30-59,17-44,30-44,40-49,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,A factor,Not important,Neutral,Born-again but not Tea Party supporter,Earlier than that,Since January 1st,No,All others,All others,Has strong moral character,Starting to recover,Working men,State questionnaire,Suburbs,Suburbs,2.0,East,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,21042.0
