ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,OKRPRS12,SEX,QRACE3,AGE8,XAGE8,PHIL5,PARTYID,INCOME12RNH,EDUC12R,ABORTION,BREAK12PRI,BRNAGAIN,DESCRIBS12R,ISSREP12SC,MARRIED,QLTREP12,SHAREREL,TEAPARTY,TIMEST12,SEXWED,AGE,AGE3,AGE45,AGE60,AGE65,OVER45,OVER65,XAGE,XAGE3,XAGE45,XAGE60,XAGE65,PARTY,PHIL2R,PHIL3R,PHIL4R,INCOME3,INC50K,INC100K,EDUCCOLL,EDUCHS,ABORT2,BRNSHARE,BREAKFACT,BREAKIMP,SHAREREL2,TEAPARTY3,TEABRN,TIMEPRIFEWDAYS,TIMEPRIYEAR,WHNCLINC,WHTEVANG,XQLTREP12,QTYPE,SIZEPLAC,SIZEPLC3,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
239639.0,Oklahoma,4.0,Call 3,Complete,Election day exit poll,0.704012930393219,Rick Santorum,Female,White,60-64,60-64,Somewhat conservative,Republican,"$50,000-$99,999",High school or less,Illegal in most cases,One of several important factors,Yes,I like my candidate but with reservations,Federal budget deficit,Yes,Has strong moral character,A great deal,Neutral,In the last few weeks,Married women,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,High school graduate or less,Illegal,Born again/Think religious values of candidate matter a great deal,A factor,Important,A great deal or somewhat,Neutral,Born-again but not Tea Party supporter,Earlier than that,Since January 1st,No,White Born-again/Evangelical Christians,Has strong moral character,State questionnaire,Suburbs,Suburbs,2.0,South,Version 1,Suburb,80s Suburbs,Urban Perimeter,Very upscale
235544.0,Oklahoma,81.0,Call 2,Complete,Election day exit poll,1.3494918346405,Rick Santorum,Female,White,45-49,45-49,Very conservative,Republican,"Under $30,000",High school or less,Illegal in all cases,One of several important factors,Yes,I strongly favor my candidate,Abortion,Yes,Has strong moral character,Somewhat,Somewhat support,Before that,Married women,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,Illegal,Born again/Think religious values of candidate did not matter a great deal,A factor,Important,A great deal or somewhat,Support,Both Tea Party supporter and born-again,Earlier than that,Before January 1st,Yes,White Born-again/Evangelical Christians,Has strong moral character,State questionnaire,Rural,Small Cities/Rural,4.0,South,Version 1,Extremely Low Density Rural,Rural,Rural,Very downscale
231681.0,Oklahoma,81.0,Call 1,Complete,Election day exit poll,1.3494918346405,Rick Santorum,Female,White,40-44,40-44,Somewhat conservative,Republican,"$100,000-$199,999",College graduate,Illegal in most cases,One of several important factors,Yes,I strongly favor my candidate,Federal budget deficit,Yes,Is a true conservative,A great deal,Strongly support,In the last few weeks,Married women,30-44,30-59,18-44,30-44,40-49,18-44,18-64,30-44,30-59,17-44,30-44,40-49,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Illegal,Born again/Think religious values of candidate matter a great deal,A factor,Important,A great deal or somewhat,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,No,White Born-again/Evangelical Christians,Is a true conservative,State questionnaire,Rural,Small Cities/Rural,4.0,South,Version 1,Extremely Low Density Rural,Rural,Rural,Very downscale
231674.0,Oklahoma,13.0,Call 1,Complete,Election day exit poll,1.93237543106079,Rick Santorum,Male,White,18-24,17-24,Very conservative,Something else,"Under $30,000",Some college/assoc. degree,Illegal in all cases,A minor factor,No,I strongly favor my candidate,Abortion,No,Omit,Somewhat,Strongly support,Earlier this year,Non married men,18-29,18-29,18-44,18-29,18-24,18-44,18-64,17-29,17-29,17-44,17-29,17-24,Independent/Something else,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,Illegal,Not born again,A factor,Not important,A great deal or somewhat,Support,Tea Party supporter and not born-again,Earlier than that,Since January 1st,Yes,All others,Omit,State questionnaire,Suburbs,Suburbs,2.0,South,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
239392.0,Oklahoma,14.0,Call 3,Not complete,Election day exit poll,0.756551206111908,Rick Santorum,Female,White,60-64,60-64,,,,High school or less,,One of several important factors,,I like my candidate but with reservations,,Yes,,,,In the last few days,Married women,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,,,,,,,,No college degree,High school graduate or less,,,A factor,Important,,,,Last few days,Since January 1st,,,,State questionnaire,Suburbs,Suburbs,2.0,South,Version 1,Suburb,70s Suburbs,Urban Perimeter,Upscale
239387.0,Oklahoma,46.0,Call 3,Complete,Election day exit poll,0.777925908565521,Rick Santorum,Male,White,50-59,50-59,Very conservative,Independent,"$200,000 or more",Some college/assoc. degree,Illegal in all cases,Not a factor at all,Yes,I strongly favor my candidate,Federal budget deficit,Yes,Has strong moral character,Not at all,Strongly support,Earlier this year,Married men,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Independent/Something else,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,No college degree,More than High school graduate,Illegal,Born again/Think religious values of candidate did not matter a great deal,Not a factor,Not important,Not much or not at all,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,No,White Born-again/Evangelical Christians,Has strong moral character,State questionnaire,Suburbs,Suburbs,1.0,South,Version 1,Suburb,80s Suburbs,Urban Perimeter,Very upscale
231658.0,Oklahoma,81.0,Call 1,Complete,Election day exit poll,1.3494918346405,Rick Santorum,Female,White,50-59,50-59,Very conservative,Republican,"$50,000-$99,999",Postgraduate study,Illegal in all cases,One of several important factors,No,I strongly favor my candidate,The economy,Yes,Is a true conservative,Not much,Strongly support,Earlier this year,Married women,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Illegal,Not born again,A factor,Important,Not much or not at all,Support,Tea Party supporter and not born-again,Earlier than that,Since January 1st,No,All others,Is a true conservative,State questionnaire,Rural,Small Cities/Rural,4.0,South,Version 1,Extremely Low Density Rural,Rural,Rural,Very downscale
231656.0,Oklahoma,13.0,Call 1,Complete,Election day exit poll,1.93237543106079,Rick Santorum,Male,White,18-24,17-24,Very conservative,Republican,"Under $30,000",Some college/assoc. degree,Illegal in all cases,A minor factor,No,I strongly favor my candidate,Abortion,No,Has strong moral character,Not much,Strongly support,Earlier this year,Non married men,18-29,18-29,18-44,18-29,18-24,18-44,18-64,17-29,17-29,17-44,17-29,17-24,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,Illegal,Not born again,A factor,Not important,Not much or not at all,Support,Tea Party supporter and not born-again,Earlier than that,Since January 1st,Yes,All others,Has strong moral character,State questionnaire,Suburbs,Suburbs,2.0,South,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
239379.0,Oklahoma,92.0,Call 3,Complete,Election day exit poll,0.629445970058441,Rick Santorum,Male,White,50-59,50-59,Somewhat conservative,Republican,"$100,000-$199,999",Some college/assoc. degree,Illegal in most cases,One of several important factors,No,I like my candidate but with reservations,Federal budget deficit,Yes,Can defeat Barack Obama,A great deal,Somewhat support,Earlier this year,Married men,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,No college degree,More than High school graduate,Illegal,Not born again,A factor,Important,A great deal or somewhat,Support,Tea Party supporter and not born-again,Earlier than that,Since January 1st,No,All others,Can defeat Barack Obama,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,South,Version 1,Suburb,Urban,Urban Core,Very upscale
231646.0,Oklahoma,81.0,Call 1,Complete,Election day exit poll,1.27729463577271,Rick Santorum,Male,White,50-59,50-59,Very conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,Illegal in most cases,One of several important factors,No,I strongly favor my candidate,Abortion,Yes,Has strong moral character,Somewhat,Strongly support,In the last few weeks,Married men,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,Illegal,Not born again,A factor,Important,A great deal or somewhat,Support,Tea Party supporter and not born-again,Earlier than that,Since January 1st,No,All others,Has strong moral character,State questionnaire,Rural,Small Cities/Rural,4.0,South,Version 1,Extremely Low Density Rural,Rural,Rural,Very downscale
231639.0,Oklahoma,43.0,Call 1,Complete,Election day exit poll,0.496554255485535,Rick Santorum,Female,White,30-39,30-39,Somewhat conservative,Republican,"Under $30,000",Some college/assoc. degree,Illegal in most cases,One of several important factors,Yes,I like my candidate but with reservations,The economy,Yes,Is a true conservative,Not much,Omit,Earlier this year,Married women,30-44,30-59,18-44,30-44,30-39,18-44,18-64,30-44,30-59,17-44,30-44,30-39,Republican,Conservative,Somewhat conservative,Somewhat conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,Illegal,Born again/Think religious values of candidate did not matter a great deal,A factor,Important,Not much or not at all,Omit,,Earlier than that,Since January 1st,Yes,White Born-again/Evangelical Christians,Is a true conservative,State questionnaire,Suburbs,Suburbs,1.0,South,Version 1,Suburb,70s Suburbs,Urban Perimeter,Upscale
235846.0,Oklahoma,7.0,Call 2,Complete,Election day exit poll,0.665190458297729,Rick Santorum,Female,White,40-44,40-44,Very conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,Illegal in all cases,One of several important factors,Yes,I like my candidate but with reservations,Federal budget deficit,Yes,Can defeat Barack Obama,A great deal,Strongly support,Just today,Married women,30-44,30-59,18-44,30-44,40-49,18-44,18-64,30-44,30-59,17-44,30-44,40-49,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,Illegal,Born again/Think religious values of candidate matter a great deal,A factor,Important,A great deal or somewhat,Support,Both Tea Party supporter and born-again,Last few days,Since January 1st,No,White Born-again/Evangelical Christians,Can defeat Barack Obama,State questionnaire,Suburbs,Suburbs,2.0,South,Version 1,Extremely Low Density Rural,80s Suburbs,Urban Perimeter,Very upscale
231634.0,Oklahoma,81.0,Call 1,Complete,Election day exit poll,1.27729463577271,Rick Santorum,Male,White,50-59,50-59,Somewhat conservative,Republican,"$50,000-$99,999",College graduate,Illegal in most cases,One of several important factors,Yes,I like my candidate but with reservations,The economy,Yes,Has the right experience,Somewhat,Neutral,In the last few days,Married men,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Illegal,Born again/Think religious values of candidate did not matter a great deal,A factor,Important,A great deal or somewhat,Neutral,Born-again but not Tea Party supporter,Last few days,Since January 1st,No,White Born-again/Evangelical Christians,Has the right experience,State questionnaire,Rural,Small Cities/Rural,4.0,South,Version 1,Extremely Low Density Rural,Rural,Rural,Very downscale
231622.0,Oklahoma,43.0,Call 1,Complete,Election day exit poll,0.280856549739838,Rick Santorum,Female,Black,30-39,30-39,Somewhat liberal,Republican,,High school or less,Illegal in most cases,Not a factor at all,Yes,I dislike the other candidates,The economy,Yes,Has the right experience,Somewhat,Somewhat oppose,In the last few weeks,Married women,30-44,30-59,18-44,30-44,30-39,18-44,18-64,30-44,30-59,17-44,30-44,30-39,Republican,Moderate/Liberal,Moderate/Liberal,Liberal,,,,No college degree,High school graduate or less,Illegal,Born again/Think religious values of candidate did not matter a great deal,Not a factor,Not important,A great deal or somewhat,Oppose,Born-again but not Tea Party supporter,Earlier than that,Since January 1st,No,All others,Has the right experience,State questionnaire,Suburbs,Suburbs,1.0,South,Version 1,Suburb,70s Suburbs,Urban Perimeter,Upscale
231611.0,Oklahoma,72.0,Call 1,Complete,Election day exit poll,2.32760071754456,Rick Santorum,Female,White,65 or over,65 or over,Very conservative,Republican,"Under $30,000",High school or less,Illegal in all cases,One of several important factors,Yes,I strongly favor my candidate,Abortion,No,Has strong moral character,A great deal,Strongly support,In the last few weeks,Non married women,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,Illegal,Born again/Think religious values of candidate matter a great deal,A factor,Important,A great deal or somewhat,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,Yes,White Born-again/Evangelical Christians,Has strong moral character,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,4.0,South,Version 1,Low Density Rural,Rural,Rural,Downscale
235809.0,Oklahoma,92.0,Call 2,Complete,Election day exit poll,0.623155176639557,Rick Santorum,Male,White,18-24,17-24,Very conservative,Republican,"Under $30,000",College graduate,Illegal in all cases,A minor factor,No,I strongly favor my candidate,Federal budget deficit,No,Has strong moral character,Somewhat,Strongly support,In the last few days,Non married men,18-29,18-29,18-44,18-29,18-24,18-44,18-64,17-29,17-29,17-44,17-29,17-24,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,Illegal,Not born again,A factor,Not important,A great deal or somewhat,Support,Tea Party supporter and not born-again,Last few days,Since January 1st,No,All others,Has strong moral character,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,South,Version 1,Suburb,Urban,Urban Core,Very upscale
