ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SCRPRS12,SEX,QRACE3,AGE8,XAGE8,PHIL5,PARTYID,INCOME12RNH,EDUC12R,ABORTION,BREAK12PRI,BRNAGAIN,ISSREP12SC,MARRIED,QLTREP12,RELIGN10,SHAREREL,TEAPARTY,TIMESC12,SEXWED,AGE,AGE3,AGE45,AGE60,AGE65,OVER45,OVER65,XAGE,XAGE3,XAGE45,XAGE60,XAGE65,PARTY,PHIL2R,PHIL3R,PHIL4R,INCOME3,INC50K,INC100K,EDUCCOLL,EDUCHS,ABORT2,BRNSHARE,BREAKFACT,BREAKIMP,REL5,SHAREREL2,TEAPARTY3,TEABRN,TIMEPRIFEWDAYS,TIMEPRIMTH,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,XQLTREP12,DEFICIT12R,ECONWORR,GETAHEAD,HALEY2,LAIDOFF3,ROMNEYWORK,ROMNWIN,UNFAIRREP12SC,VETVOTER,ECOWORR2,QTYPE,SIZEPLAC,SIZEPLC3,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
72895.0,South Carolina,72.0,Call 1,Complete,Election day exit poll,0.749821245670319,Mitt Romney,Male,White,40-44,40-44,Somewhat conservative,Republican,"$100,000-$199,999",College graduate,Illegal in most cases,,Yes,The economy,,Can defeat Barack Obama,Protestant,Not at all,Strongly support,,,30-44,30-59,18-44,30-44,40-49,18-44,18-64,30-44,30-59,17-44,30-44,40-49,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Illegal,Born again/Think religious values of candidate did not matter a great deal,,,Protestant/Other Non-Catholic Christian,Not much or not at all,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Can defeat Barack Obama,,,Holding steady financially,Approve,Yes,Generally positive,,,,,State questionnaire,Suburbs,Suburbs,2.0,South,Version 2,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,29072.0
72886.0,South Carolina,75.0,Call 1,Complete,Election day exit poll,0.812041401863098,Mitt Romney,Female,White,60-64,60-64,Somewhat conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,Legal in most cases,,Yes,The economy,,Has the right experience,Catholic,Not much,Strongly support,,,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,Legal,Born again/Think religious values of candidate did not matter a great deal,,,Catholic,Not much or not at all,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,No,All others,Has the right experience,,,Getting ahead financially,Approve,No,Generally positive,,,,,State questionnaire,Suburbs,Suburbs,2.0,South,Version 2,Suburb,80s Suburbs,Urban Perimeter,Upscale,29170.0
72859.0,South Carolina,17.0,Call 1,Complete,Election day exit poll,1.03191089630127,Rick Santorum,Female,White,60-64,60-64,Very conservative,Republican,"$30,000-$49,999",Some college/assoc. degree,Illegal in most cases,,Yes,The economy,,Can defeat Barack Obama,Catholic,Somewhat,Strongly support,,,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,Illegal,Born again/Think religious values of candidate did not matter a great deal,,,Catholic,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,Yes,White Born-again/Evangelical Christians,No,All others,Can defeat Barack Obama,,,Holding steady financially,Omit,Yes,Generally positive,,,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,South,Version 2,Extremely Low Density Rural,Urban,Urban Core,Upscale,29492.0
72809.0,South Carolina,65.0,Call 1,Complete,Election day exit poll,1.20145571231842,Rick Santorum,Female,White,30-39,30-39,Somewhat conservative,Republican,"$50,000-$99,999",Postgraduate study,Illegal in most cases,,Yes,Omit,,Is a true conservative,Protestant,A great deal,Somewhat support,,,30-44,30-59,18-44,30-44,30-39,18-44,18-64,30-44,30-59,17-44,30-44,30-39,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Illegal,Born again/Think religious values of candidate matter a great deal,,,Protestant/Other Non-Catholic Christian,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Is a true conservative,,,Falling behind financially,Disapprove,Yes,Generally negative,,,,,State questionnaire,Rural,Small Cities/Rural,3.0,South,Version 2,Low Density Rural,Rural,Rural,Very downscale,29067.0
72757.0,South Carolina,25.0,Call 1,Complete,Election day exit poll,1.04566967487335,Rick Santorum,Female,White,60-64,60-64,Very conservative,Republican,"$30,000-$49,999",Some college/assoc. degree,Illegal in all cases,,Yes,The economy,,Omit,Other christian,A great deal,Strongly support,,,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,Illegal,Born again/Think religious values of candidate matter a great deal,,,Protestant/Other Non-Catholic Christian,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,Yes,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Omit,,,Falling behind financially,Approve,Yes,Generally positive,,,,,State questionnaire,Suburbs,Suburbs,4.0,South,Version 2,Suburb,80s Suburbs,Urban Perimeter,Very upscale,29464.0
72753.0,South Carolina,100.0,Call 1,Complete,Election day exit poll,0.716410279273987,Rick Santorum,Female,White,50-59,50-59,Very conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,Illegal in all cases,,Yes,Federal budget deficit,,Is a true conservative,Protestant,A great deal,Strongly support,,,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,Illegal,Born again/Think religious values of candidate matter a great deal,,,Protestant/Other Non-Catholic Christian,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Is a true conservative,,,Holding steady financially,Approve,No,Generally positive,,,,,State questionnaire,Suburbs,Suburbs,1.0,South,Version 2,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,29365.0
72731.0,South Carolina,101.0,Call 1,Complete,Election day exit poll,0.720593929290771,Rick Santorum,Male,White,45-49,45-49,Very conservative,Independent,"$30,000-$49,999",Some college/assoc. degree,Illegal in all cases,,Yes,Abortion,,Has strong moral character,Protestant,A great deal,Strongly support,,,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Independent/Something else,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,Illegal,Born again/Think religious values of candidate matter a great deal,,,Protestant/Other Non-Catholic Christian,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,Yes,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Has strong moral character,,,Holding steady financially,Approve,No,Generally negative,,,,,State questionnaire,Suburbs,Suburbs,1.0,South,Version 2,Low Density Rural,70s Suburbs,Urban Perimeter,Very downscale,29330.0
72674.0,South Carolina,101.0,Call 1,Complete,Election day exit poll,0.697557389736176,Rick Santorum,Female,White,30-39,30-39,Very conservative,Republican,"$30,000-$49,999",College graduate,Illegal in all cases,,Yes,The economy,,Has strong moral character,Other christian,A great deal,Strongly support,,,30-44,30-59,18-44,30-44,30-39,18-44,18-64,30-44,30-59,17-44,30-44,30-39,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,Illegal,Born again/Think religious values of candidate matter a great deal,,,Protestant/Other Non-Catholic Christian,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Has strong moral character,,,Getting ahead financially,Omit,Omit,Omit,,,,,State questionnaire,Suburbs,Suburbs,1.0,South,Version 2,Low Density Rural,70s Suburbs,Urban Perimeter,Very downscale,29330.0
72666.0,South Carolina,101.0,Call 1,Complete,Election day exit poll,0.697557389736176,Rick Santorum,Female,White,45-49,45-49,Very conservative,Something else,"$50,000-$99,999",High school or less,Illegal in all cases,,Yes,Abortion,,Has strong moral character,Other christian,A great deal,Somewhat support,,,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Independent/Something else,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,High school graduate or less,Illegal,Born again/Think religious values of candidate matter a great deal,,,Protestant/Other Non-Catholic Christian,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Has strong moral character,,,Falling behind financially,Disapprove,No,Generally negative,,,,,State questionnaire,Suburbs,Suburbs,1.0,South,Version 2,Low Density Rural,70s Suburbs,Urban Perimeter,Very downscale,29330.0
72609.0,South Carolina,47.0,Call 1,Complete,Election day exit poll,0.789385080337524,Rick Santorum,Female,White,60-64,60-64,Very conservative,Republican,"$50,000-$99,999",Postgraduate study,Illegal in all cases,,Yes,The economy,,Is a true conservative,Protestant,Somewhat,Somewhat support,,,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Illegal,Born again/Think religious values of candidate did not matter a great deal,,,Protestant/Other Non-Catholic Christian,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Is a true conservative,,,Falling behind financially,Approve,No,Generally positive,,,,,State questionnaire,Suburbs,Suburbs,1.0,South,Version 2,Suburb,80s Suburbs,Urban Perimeter,Very upscale,29681.0
72601.0,South Carolina,66.0,Call 1,Complete,Election day exit poll,0.716410279273987,Rick Santorum,Female,White,30-39,30-39,Very conservative,Republican,"$50,000-$99,999",High school or less,Legal in most cases,,Yes,Federal budget deficit,,Is a true conservative,Other christian,Somewhat,Strongly support,,,30-44,30-59,18-44,30-44,30-39,18-44,18-64,30-44,30-59,17-44,30-44,30-39,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,High school graduate or less,Legal,Born again/Think religious values of candidate did not matter a great deal,,,Protestant/Other Non-Catholic Christian,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Is a true conservative,,,Falling behind financially,Approve,Yes,Generally negative,,,,,State questionnaire,Rural,Small Cities/Rural,1.0,South,Version 2,Low Density Rural,Rural,Rural,Very downscale,29645.0
72558.0,South Carolina,69.0,Call 1,Complete,Election day exit poll,0.907028615474701,Rick Santorum,Male,White,65 or over,65 or over,Very conservative,Republican,"$50,000-$99,999",Postgraduate study,Illegal in all cases,,Yes,Abortion,,Can defeat Barack Obama,,A great deal,Strongly support,,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Illegal,Born again/Think religious values of candidate matter a great deal,,,,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,,,Can defeat Barack Obama,,,Getting ahead financially,Approve,No,Generally positive,,,,,State questionnaire,Suburbs,Suburbs,2.0,South,Version 2,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,29006.0
72536.0,South Carolina,100.0,Call 1,Complete,Election day exit poll,0.716410279273987,Rick Santorum,Female,White,45-49,45-49,Very conservative,Republican,"$30,000-$49,999",College graduate,Illegal in most cases,,Yes,Federal budget deficit,,Is a true conservative,Protestant,A great deal,Strongly support,,,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,Illegal,Born again/Think religious values of candidate matter a great deal,,,Protestant/Other Non-Catholic Christian,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Is a true conservative,,,Holding steady financially,Approve,No,Generally positive,,,,,State questionnaire,Suburbs,Suburbs,1.0,South,Version 2,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,29365.0
72507.0,South Carolina,115.0,Call 1,Complete,Election day exit poll,1.96793651580811,Rick Santorum,Male,White,50-59,50-59,Very conservative,Republican,"$100,000-$199,999",Postgraduate study,Illegal in all cases,,Yes,The economy,,Has strong moral character,Other christian,Somewhat,Somewhat support,,,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Illegal,Born again/Think religious values of candidate did not matter a great deal,,,Protestant/Other Non-Catholic Christian,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Has strong moral character,,,Falling behind financially,Omit,Yes,Omit,,,,,State questionnaire,Suburbs,Suburbs,1.0,South,Version 2,Suburb,80s Suburbs,Urban Perimeter,Very upscale,29708.0
72470.0,South Carolina,69.0,Call 1,Complete,Election day exit poll,0.907028615474701,Rick Santorum,Male,White,60-64,60-64,Somewhat conservative,Independent,"$50,000-$99,999",High school or less,Illegal in most cases,,Yes,Federal budget deficit,,Has strong moral character,Catholic,Not much,Somewhat support,,,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,High school graduate or less,Illegal,Born again/Think religious values of candidate did not matter a great deal,,,Catholic,Not much or not at all,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,No,All others,Has strong moral character,,,Holding steady financially,Approve,No,Generally positive,,,,,State questionnaire,Suburbs,Suburbs,2.0,South,Version 2,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,29006.0
72460.0,South Carolina,66.0,Call 1,Complete,Election day exit poll,0.442523509263992,Rick Santorum,Male,Black,45-49,45-49,Very conservative,Republican,"$30,000-$49,999",Some college/assoc. degree,Illegal in all cases,,Yes,The economy,,Is a true conservative,Protestant,A great deal,Somewhat support,,,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,Illegal,Born again/Think religious values of candidate matter a great deal,,,Protestant/Other Non-Catholic Christian,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,No,All others,No,,Is a true conservative,,,Holding steady financially,Approve,No,Generally negative,,,,,State questionnaire,Rural,Small Cities/Rural,1.0,South,Version 2,Low Density Rural,Rural,Rural,Very downscale,29645.0
72422.0,South Carolina,111.0,Call 1,Complete,Election day exit poll,0.804581522941589,Rick Santorum,Male,White,60-64,60-64,Very conservative,Independent,"$30,000-$49,999",Some college/assoc. degree,Illegal in all cases,,Yes,Federal budget deficit,,Has strong moral character,Other christian,A great deal,Strongly support,,,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Independent/Something else,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,Illegal,Born again/Think religious values of candidate matter a great deal,,,Protestant/Other Non-Catholic Christian,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,Yes,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Has strong moral character,,,Holding steady financially,Approve,Yes,Generally negative,,,,,State questionnaire,Suburbs,Suburbs,1.0,South,Version 2,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Upscale,29745.0
