ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,MSRPRS12,SEX,QRACE3,XAGE8,PHIL5,PARTYID,INCOME12RNH,EDUC12R,ABORTION,BEATOBAMAFL,BREAK12PRI,BRNAGAIN,DESCRIBS12R,GINGCONSRV,PAULCONSRV,ROMNCONSRV,SANTCONSRV,ISSREP12SC,MARRIED,QLTREP12,SATGING,SATPAUL,SATROMN,SATSANT,SHAREREL,TEAPARTY,TIMEST12,UNDERREP12,WORK,SEXWED,XAGE,XAGE3,XAGE45,XAGE60,XAGE65,PARTY,PHIL2R,PHIL3R,PHIL4R,INCOME3,INC50K,INC100K,EDUCCOLL,EDUCHS,ABORT2,BRNSHARE,BREAKFACT,BREAKIMP,SHAREREL2,TEAPARTY3,TEABRN,TIMEPRIFEWDAYS,TIMEPRIYEAR,WHNCLINC,WHTEVANG,WRKWOMEN,XQLTREP12,GOVTANGR,GOVTANG2,QTYPE,SIZEPLAC,SIZEPLC3,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
269751.0, Mississippi,114.0,Call 2,Complete,Election day exit poll,1.15148568153381,Mitt Romney,Female,White,50-59,Somewhat conservative,Republican,"$50,000-$99,999",Postgraduate study,,Romney,Not a factor at all,No,,,,,,Federal budget deficit,Yes,Can defeat Barack Obama,Dissatisfied,Dissatisfied,Satisfied,Dissatisfied,,Neutral,Just today,,,Married women,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,,,Not a factor,Not important,,Neutral,Neither,Last few days,Since January 1st,No,All others,,Can defeat Barack Obama,,,State questionnaire,Rural,Small Cities/Rural,1.0,South,Version 1,Extremely Low Density Rural,Rural,Rural,Very downscale
269752.0, Mississippi,52.0,Call 2,Complete,Election day exit poll,1.0665431022644,Rick Santorum,Female,White,50-59,Moderate,Republican,"$100,000-$199,999",Postgraduate study,,Santorum,One of several important factors,Yes,,,,,,The economy,Yes,Can defeat Barack Obama,Dissatisfied,Satisfied,Satisfied,Satisfied,,Strongly support,In the last few days,,,Married women,45-65,30-59,45+,45-59,50-64,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,,A factor,Important,,Support,Both Tea Party supporter and born-again,Last few days,Since January 1st,No,White Born-again/Evangelical Christians,,Can defeat Barack Obama,,,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,2.0,South,Version 1,Low Density Rural,Rural,Rural,Very upscale
269753.0, Mississippi,95.0,Call 2,Complete,Election day exit poll,0.647168099880219,Ron Paul,Male,White,25-29,Very liberal,Something else,,High school or less,,Paul,Not a factor at all,,,,,,,The economy,Yes,Has the right experience,Dissatisfied,Satisfied,Dissatisfied,Dissatisfied,,Strongly support,Before that,,,Married men,17-29,17-29,17-44,17-29,25-29,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Liberal,,,,No college degree,High school graduate or less,,,Not a factor,Not important,,Support,,Earlier than that,Before January 1st,,,,Has the right experience,,,State questionnaire,Suburbs,Suburbs,2.0,South,Version 1,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Upscale
269755.0, Mississippi,82.0,Call 2,Complete,Election day exit poll,0.49371337890625,Ron Paul,Male,White,45-49,Very conservative,Republican,"Under $30,000",Some college/assoc. degree,Legal in most cases,,,Yes,I dislike the other candidates,Not conservative enough,About right,Not conservative enough,Too conservative,,,,,,,,A great deal,Somewhat support,,Paul,No,,45-65,30-59,45+,45-59,40-49,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,Legal,Born again/Think religious values of candidate matter a great deal,,,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,Yes,White Born-again/Evangelical Christians,All others,,"Dissatisifed, but not angry","Dissatisifed, but not angry or angry",State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,2.0,South,Version 2,Low Density Rural,Rural,Rural,Upscale
269756.0, Mississippi,6.0,Call 2,Complete,Election day exit poll,1.28905117511749,Newt Gingrich,Male,White,65 or over,Somewhat conservative,Independent,"Under $30,000",High school or less,Illegal in most cases,,,Yes,I strongly favor my candidate,About right,Too conservative,Not conservative enough,Not conservative enough,,,,,,,,Somewhat,Strongly support,,Gingrich,No,,65+,60+,45+,60+,65+,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,Illegal,Born again/Think religious values of candidate did not matter a great deal,,,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,Yes,White Born-again/Evangelical Christians,All others,,"Dissatisifed, but not angry","Dissatisifed, but not angry or angry",State questionnaire,Rural,Small Cities/Rural,3.0,South,Version 2,Extremely Low Density Rural,Rural,Rural,Downscale
269759.0, Mississippi,52.0,Call 2,Complete,Election day exit poll,1.0665431022644,Rick Santorum,Female,White,45-49,Very conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,,Santorum,One of several important factors,Yes,,,,,,Federal budget deficit,Yes,Is a true conservative,Satisfied,Dissatisfied,Dissatisfied,Satisfied,,Somewhat support,Just today,,,Married women,45-65,30-59,45+,45-59,40-49,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,,,A factor,Important,,Support,Both Tea Party supporter and born-again,Last few days,Since January 1st,No,White Born-again/Evangelical Christians,,Is a true conservative,,,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,2.0,South,Version 1,Low Density Rural,Rural,Rural,Very upscale
269760.0, Mississippi,26.0,Call 2,Complete,Election day exit poll,1.44036567211151,Mitt Romney,Male,White,65 or over,Very conservative,Republican,"$30,000-$49,999",Some college/assoc. degree,,Romney,The most important factor,Yes,,,,,,The economy,Yes,Is a true conservative,Satisfied,Dissatisfied,Satisfied,Satisfied,,Strongly support,Earlier this year,,,Married men,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,,,A factor,Important,,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,Yes,White Born-again/Evangelical Christians,,Is a true conservative,,,State questionnaire,Rural,Small Cities/Rural,1.0,South,Version 1,Extremely Low Density Rural,Rural,Rural,Very downscale
269761.0, Mississippi,114.0,Call 2,Complete,Election day exit poll,1.16455090045929,Mitt Romney,Male,White,65 or over,Very conservative,Republican,"$200,000 or more",Postgraduate study,,Romney,A minor factor,No,,,,,,Federal budget deficit,,Can defeat Barack Obama,Satisfied,Satisfied,Satisfied,Satisfied,,Strongly support,Earlier this year,,,,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,,A factor,Not important,,Support,Tea Party supporter and not born-again,Earlier than that,Since January 1st,No,All others,,Can defeat Barack Obama,,,State questionnaire,Rural,Small Cities/Rural,1.0,South,Version 1,Extremely Low Density Rural,Rural,Rural,Very downscale
269762.0, Mississippi,95.0,Call 2,Complete,Election day exit poll,0.937954246997833,Ron Paul,Male,Other,30-39,Very conservative,Something else,"$30,000-$49,999",Some college/assoc. degree,,Paul,The most important factor,,,,,,,Omit,Yes,Is a true conservative,Satisfied,Satisfied,Satisfied,Satisfied,,Strongly support,Just today,,,Married men,30-44,30-59,17-44,30-44,30-39,Independent/Something else,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,,,A factor,Important,,Support,,Last few days,Since January 1st,No,All others,,Is a true conservative,,,State questionnaire,Suburbs,Suburbs,2.0,South,Version 1,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Upscale
269764.0, Mississippi,52.0,Call 2,Not complete,Election day exit poll,0.936814367771149,Rick Santorum,Male,White,25-29,,,,Some college/assoc. degree,,,,,I like my candidate but with reservations,,,,,,,,,,,,,,,Santorum,Yes,,17-29,17-29,17-44,17-29,25-29,,,,,,,,No college degree,More than High school graduate,,,,,,,,,,,,All others,,Angry,"Dissatisifed, but not angry or angry",State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,2.0,South,Version 2,Low Density Rural,Rural,Rural,Very upscale
269765.0, Mississippi,1.0,Call 2,Complete,Election day exit poll,1.12271285057068,Mitt Romney,Female,White,65 or over,Very conservative,Republican,"$100,000-$199,999",High school or less,,Romney,One of several important factors,Yes,,,,,,The economy,Yes,Can defeat Barack Obama,Dissatisfied,Dissatisfied,Satisfied,Dissatisfied,,Neutral,In the last few weeks,,,Married women,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,No college degree,High school graduate or less,,,A factor,Important,,Neutral,Born-again but not Tea Party supporter,Earlier than that,Since January 1st,No,White Born-again/Evangelical Christians,,Can defeat Barack Obama,,,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,1.0,South,Version 1,Low Density Rural,Rural,Rural,Upscale
269767.0, Mississippi,26.0,Call 2,Complete,Election day exit poll,1.27556622028351,Rick Santorum,Female,White,50-59,Very liberal,Republican,,Some college/assoc. degree,,Santorum,One of several important factors,Yes,,,,,,Federal budget deficit,Yes,Has strong moral character,Dissatisfied,Dissatisfied,Dissatisfied,Satisfied,,Somewhat support,In the last few weeks,,,Married women,45-65,30-59,45+,45-59,50-64,Republican,Moderate/Liberal,Moderate/Liberal,Liberal,,,,No college degree,More than High school graduate,,,A factor,Important,,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,,White Born-again/Evangelical Christians,,Has strong moral character,,,State questionnaire,Rural,Small Cities/Rural,1.0,South,Version 1,Extremely Low Density Rural,Rural,Rural,Very downscale
269768.0, Mississippi,26.0,Call 2,Complete,Election day exit poll,1.27556622028351,Rick Santorum,Female,White,50-59,Very liberal,Republican,,Some college/assoc. degree,,Santorum,One of several important factors,Yes,,,,,,Federal budget deficit,Yes,Has strong moral character,Dissatisfied,Dissatisfied,Dissatisfied,Satisfied,,Somewhat support,In the last few weeks,,,Married women,45-65,30-59,45+,45-59,50-64,Republican,Moderate/Liberal,Moderate/Liberal,Liberal,,,,No college degree,More than High school graduate,,,A factor,Important,,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,,White Born-again/Evangelical Christians,,Has strong moral character,,,State questionnaire,Rural,Small Cities/Rural,1.0,South,Version 1,Extremely Low Density Rural,Rural,Rural,Very downscale
269769.0, Mississippi,114.0,Call 2,Complete,Election day exit poll,1.13740301132202,Mitt Romney,Male,White,50-59,Very conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,,Romney,The most important factor,Yes,,,,,,Federal budget deficit,Yes,Can defeat Barack Obama,Satisfied,Dissatisfied,Satisfied,Satisfied,,Somewhat support,In the last few weeks,,,Married men,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,,,A factor,Important,,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,No,White Born-again/Evangelical Christians,,Can defeat Barack Obama,,,State questionnaire,Rural,Small Cities/Rural,1.0,South,Version 1,Extremely Low Density Rural,Rural,Rural,Very downscale
269770.0, Mississippi,6.0,Call 2,Complete,Election day exit poll,1.25900089740753,Newt Gingrich,Male,White,50-59,Moderate,Democrat,"$50,000-$99,999",Some college/assoc. degree,,Gingrich,A minor factor,Yes,,,,,,The economy,No,Can defeat Barack Obama,Satisfied,Dissatisfied,Dissatisfied,Dissatisfied,,Strongly support,Just today,,,Non married men,45-65,30-59,45+,45-59,50-64,Democrat,Moderate/Liberal,Moderate/Liberal,Moderate,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,,,A factor,Not important,,Support,Both Tea Party supporter and born-again,Last few days,Since January 1st,No,White Born-again/Evangelical Christians,,Can defeat Barack Obama,,,State questionnaire,Rural,Small Cities/Rural,3.0,South,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale
269771.0, Mississippi,95.0,Call 2,Complete,Election day exit poll,0.720806181430817,Rick Santorum,Female,White,25-29,Somewhat conservative,Republican,"$50,000-$99,999",College graduate,,Romney,One of several important factors,Yes,,,,,,Abortion,Yes,Has strong moral character,Dissatisfied,Satisfied,Dissatisfied,Satisfied,,Somewhat support,In the last few weeks,,,Married women,17-29,17-29,17-44,17-29,25-29,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,,,A factor,Important,,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,No,White Born-again/Evangelical Christians,,Has strong moral character,,,State questionnaire,Suburbs,Suburbs,2.0,South,Version 1,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Upscale
269772.0, Mississippi,82.0,Call 2,Complete,Election day exit poll,0.61980277299881,Newt Gingrich,Female,White,65 or over,Very conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,Illegal in all cases,,,Yes,I strongly favor my candidate,About right,Not conservative enough,Not conservative enough,About right,,,,,,,,Somewhat,Neutral,,Gingrich,No,,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,Illegal,Born again/Think religious values of candidate did not matter a great deal,,,A great deal or somewhat,Neutral,Born-again but not Tea Party supporter,,,No,White Born-again/Evangelical Christians,All others,,Angry,"Dissatisifed, but not angry or angry",State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,2.0,South,Version 2,Low Density Rural,Rural,Rural,Upscale
269773.0, Mississippi,52.0,Call 2,Complete,Election day exit poll,1.07864463329315,Rick Santorum,Male,White,65 or over,Very conservative,Republican,"$50,000-$99,999",College graduate,,Santorum,Not a factor at all,Yes,,,,,,Federal budget deficit,Yes,Is a true conservative,Satisfied,Omit,Omit,Satisfied,,Somewhat support,Earlier this year,,,Married men,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,,,Not a factor,Not important,,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,No,White Born-again/Evangelical Christians,,Is a true conservative,,,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,2.0,South,Version 1,Low Density Rural,Rural,Rural,Very upscale
269774.0, Mississippi,61.0,Call 2,Complete,Election day exit poll,0.692699790000916,Mitt Romney,Female,White,40-44,Moderate,Republican,"$50,000-$99,999",College graduate,,Romney,A minor factor,No,,,,,,The economy,No,Can defeat Barack Obama,Dissatisfied,Dissatisfied,Satisfied,Dissatisfied,,Neutral,Earlier this year,,,Non married women,30-44,30-59,17-44,30-44,40-49,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,,,A factor,Not important,,Neutral,Neither,Earlier than that,Since January 1st,No,All others,,Can defeat Barack Obama,,,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,3.0,South,Version 1,Low Density Rural,Rural,Rural,Downscale
269776.0, Mississippi,114.0,Call 2,Complete,Election day exit poll,1.23534369468689,Ron Paul,Female,White,65 or over,Somewhat conservative,Republican,"$30,000-$49,999",Postgraduate study,,Romney,Omit,Yes,,,,,,Federal budget deficit,,Has the right experience,Satisfied,Dissatisfied,Satisfied,Satisfied,,Somewhat support,Omit,,,,65+,60+,45+,60+,65+,Republican,Conservative,Somewhat conservative,Somewhat conservative,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,,,Omit,Omit,,Support,Both Tea Party supporter and born-again,Omit,Omit,No,White Born-again/Evangelical Christians,,Has the right experience,,,State questionnaire,Rural,Small Cities/Rural,1.0,South,Version 1,Extremely Low Density Rural,Rural,Rural,Very downscale
