ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,MARPRS12,SEX,QRACE3,AGE8,XAGE8,PHIL5,PARTYID,INCOME12RNH,EDUC12R,BREAK12PRI,BRNAGAIN,DESCRIBS12R,ISSREP12SC,MARRIED,QLTREP12,RELIGN10,TEAPARTY,TIMEST12,SEXWED,AGE,AGE3,AGE45,AGE60,AGE65,OVER45,OVER65,XAGE,XAGE3,XAGE45,XAGE60,XAGE65,PARTY,PHIL2R,PHIL3R,PHIL4R,INCOME3,INC50K,INC100K,EDUCCOLL,EDUCHS,BREAKFACT,BREAKIMP,REL5,TEAPARTY3,TEABRN,TIMEPRIFEWDAYS,TIMEPRIYEAR,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,XQLTREP12,HEALTHMASS,ROMNTIESMA,ROMNTIESMA2,QTYPE,SIZEPLAC,SIZEPLC3,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
241277.0,Massachusetts,114.0,Call 3,Complete,Election day exit poll,1.53762757778168,Mitt Romney,Female,White,18-24,17-24,Somewhat liberal,Independent,"Under $30,000",College graduate,The most important factor,No,I dislike the other candidates,The economy,No,Has the right experience,Other christian,Neutral,In the last few weeks,Non married women,18-29,18-29,18-44,18-29,18-24,18-44,18-64,17-29,17-29,17-44,17-29,17-24,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Liberal,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,A factor,Important,Protestant/Other Non-Catholic Christian,Neutral,Neither,Earlier than that,Since January 1st,No,All others,No,White Protestant non-evangelical,Has the right experience,Was about right,Somewhat,A great deal or somewhat,State questionnaire,Suburbs,Suburbs,3.0,East,Version 1,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Downscale
237227.0,Massachusetts,51.0,Call 2,Complete,Election day exit poll,0.852327108383179,Mitt Romney,Male,White,40-44,40-44,Moderate,Independent,"$100,000-$199,999",College graduate,A minor factor,No,I like my candidate but with reservations,The economy,Yes,Can defeat Barack Obama,Catholic,Neutral,Before that,Married men,30-44,30-59,18-44,30-44,40-49,18-44,18-64,30-44,30-59,17-44,30-44,40-49,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,A factor,Not important,Catholic,Neutral,Neither,Earlier than that,Before January 1st,No,All others,No,All others,Can defeat Barack Obama,Went too far,A great deal,A great deal or somewhat,State questionnaire,Suburbs,Suburbs,4.0,East,Version 1,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale
241275.0,Massachusetts,101.0,Call 3,Complete,Election day exit poll,0.771082103252411,Mitt Romney,Female,White,40-44,40-44,Moderate,Independent,"$30,000-$49,999",College graduate,One of several important factors,No,I strongly favor my candidate,Illegal immigration,Yes,Has strong moral character,Catholic,Strongly support,Before that,Married women,30-44,30-59,18-44,30-44,40-49,18-44,18-64,30-44,30-59,17-44,30-44,40-49,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,A factor,Important,Catholic,Support,Tea Party supporter and not born-again,Earlier than that,Before January 1st,No,All others,No,All others,Has strong moral character,Omit,Not at all,Not much or not at all,State questionnaire,Suburbs,Suburbs,1.0,East,Version 1,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
233173.0,Massachusetts,64.0,Call 1,Complete,Election day exit poll,0.903950035572052,Mitt Romney,Male,White,60-64,60-64,Somewhat conservative,Independent,"$200,000 or more",Postgraduate study,A minor factor,No,I like my candidate but with reservations,The economy,Yes,Can defeat Barack Obama,Protestant,Somewhat support,Earlier this year,Married men,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,A factor,Not important,Protestant/Other Non-Catholic Christian,Support,Tea Party supporter and not born-again,Earlier than that,Since January 1st,No,All others,No,White Protestant non-evangelical,Can defeat Barack Obama,Omit,Not at all,Not much or not at all,State questionnaire,Suburbs,Suburbs,2.0,East,Version 1,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
237221.0,Massachusetts,108.0,Call 2,Complete,Election day exit poll,0.86416494846344,Mitt Romney,Male,White,50-59,50-59,Moderate,Independent,"$100,000-$199,999",College graduate,One of several important factors,No,I strongly favor my candidate,The economy,,Has the right experience,Protestant,Neutral,Before that,,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,A factor,Important,Protestant/Other Non-Catholic Christian,Neutral,Neither,Earlier than that,Before January 1st,No,All others,No,White Protestant non-evangelical,Has the right experience,Went too far,A great deal,A great deal or somewhat,State questionnaire,Suburbs,Suburbs,4.0,East,Version 1,Suburb,70s Suburbs,Urban Perimeter,Very upscale
237218.0,Massachusetts,6.0,Call 2,Complete,Election day exit poll,0.85431295633316,Mitt Romney,Female,White,45-49,45-49,Somewhat conservative,Republican,"$200,000 or more",Postgraduate study,A minor factor,No,I strongly favor my candidate,The economy,Yes,Can defeat Barack Obama,Catholic,Somewhat support,Before that,Married women,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,A factor,Not important,Catholic,Support,Tea Party supporter and not born-again,Earlier than that,Before January 1st,No,All others,No,All others,Can defeat Barack Obama,Went too far,Not at all,Not much or not at all,State questionnaire,Suburbs,Suburbs,2.0,East,Version 1,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale
237217.0,Massachusetts,66.0,Call 2,Complete,Election day exit poll,1.06438994407654,Mitt Romney,Female,White,45-49,45-49,Somewhat liberal,Independent,"$50,000-$99,999",Postgraduate study,One of several important factors,No,I dislike the other candidates,The economy,Yes,Omit,,Strongly oppose,In the last few days,Married women,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Liberal,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,A factor,Important,,Oppose,Neither,Last few days,Since January 1st,No,All others,,,Omit,Was about right,Not at all,Not much or not at all,State questionnaire,Suburbs,Suburbs,2.0,East,Version 1,Suburb,60s Suburbs,Urban Perimeter,Very upscale
237216.0,Massachusetts,64.0,Call 2,Complete,Election day exit poll,0.84321802854538,Mitt Romney,Female,White,50-59,50-59,Somewhat conservative,Independent,"$50,000-$99,999",College graduate,A minor factor,No,I like my candidate but with reservations,The economy,Yes,Can defeat Barack Obama,Catholic,Neutral,In the last few weeks,Married women,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,A factor,Not important,Catholic,Neutral,Neither,Earlier than that,Since January 1st,No,All others,No,All others,Can defeat Barack Obama,Went too far,Not much,Not much or not at all,State questionnaire,Suburbs,Suburbs,2.0,East,Version 1,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
237215.0,Massachusetts,43.0,Call 2,Complete,Election day exit poll,0.7996866106987,Mitt Romney,Female,White,45-49,45-49,Somewhat conservative,Republican,"$100,000-$199,999",Some college/assoc. degree,One of several important factors,No,I strongly favor my candidate,The economy,Yes,Is a true conservative,Catholic,Somewhat support,Earlier this year,Married women,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,No college degree,More than High school graduate,A factor,Important,Catholic,Support,Tea Party supporter and not born-again,Earlier than that,Since January 1st,No,All others,No,All others,Is a true conservative,Was about right,Somewhat,A great deal or somewhat,State questionnaire,Suburbs,Suburbs,3.0,East,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale
237214.0,Massachusetts,106.0,Call 2,Complete,Election day exit poll,0.932015895843506,Mitt Romney,Male,White,45-49,45-49,Somewhat conservative,Republican,,College graduate,One of several important factors,No,I strongly favor my candidate,The economy,No,Has the right experience,Catholic,Strongly support,Before that,Non married men,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Republican,Conservative,Somewhat conservative,Somewhat conservative,,,,College graduate,More than High school graduate,A factor,Important,Catholic,Support,Tea Party supporter and not born-again,Earlier than that,Before January 1st,No,All others,No,All others,Has the right experience,Went too far,Not at all,Not much or not at all,State questionnaire,Suburbs,Suburbs,1.0,East,Version 1,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very upscale
233163.0,Massachusetts,16.0,Call 1,Complete,Election day exit poll,2.54598522186279,Mitt Romney,Male,White,65 or over,65 or over,Moderate,Independent,"$30,000-$49,999",College graduate,One of several important factors,No,I like my candidate but with reservations,The economy,Yes,Has the right experience,Other,Neutral,Earlier this year,Married men,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,A factor,Important,Something else,Neutral,Neither,Earlier than that,Since January 1st,No,All others,No,All others,Has the right experience,Did not go far enough,Somewhat,A great deal or somewhat,State questionnaire,"Cities over 500,000","Cities over 50,000",1.0,East,Version 1,Extremely High Density Urban,Urban,Urban Core,Very downscale
237209.0,Massachusetts,101.0,Call 2,Complete,Election day exit poll,0.770195960998535,Mitt Romney,Female,White,18-24,17-24,Somewhat conservative,Republican,"$200,000 or more",High school or less,A minor factor,No,I like my candidate but with reservations,The economy,No,Can defeat Barack Obama,Protestant,Neutral,In the last few weeks,Non married women,18-29,18-29,18-44,18-29,18-24,18-44,18-64,17-29,17-29,17-44,17-29,17-24,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,No college degree,High school graduate or less,A factor,Not important,Protestant/Other Non-Catholic Christian,Neutral,Neither,Earlier than that,Since January 1st,No,All others,No,White Protestant non-evangelical,Can defeat Barack Obama,Went too far,Somewhat,A great deal or somewhat,State questionnaire,Suburbs,Suburbs,1.0,East,Version 1,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
237207.0,Massachusetts,75.0,Call 2,Complete,Election day exit poll,1.18907582759857,Mitt Romney,Female,White,65 or over,65 or over,Somewhat conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,One of several important factors,No,I strongly favor my candidate,Illegal immigration,No,Can defeat Barack Obama,Catholic,Neutral,Earlier this year,Non married women,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,A factor,Important,Catholic,Neutral,Neither,Earlier than that,Since January 1st,No,All others,No,All others,Can defeat Barack Obama,Omit,Not at all,Not much or not at all,State questionnaire,Suburbs,Suburbs,1.0,East,Version 1,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Downscale
233157.0,Massachusetts,104.0,Call 1,Complete,Election day exit poll,1.56066024303436,Mitt Romney,Female,White,25-29,25-29,Somewhat conservative,Independent,"$50,000-$99,999",College graduate,One of several important factors,No,I strongly favor my candidate,The economy,Yes,Has strong moral character,Mormon,Neutral,Earlier this year,Married women,18-29,18-29,18-44,18-29,25-29,18-44,18-64,17-29,17-29,17-44,17-29,25-29,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,A factor,Important,Protestant/Other Non-Catholic Christian,Neutral,Neither,Earlier than that,Since January 1st,No,All others,No,White Protestant non-evangelical,Has strong moral character,Was about right,Not at all,Not much or not at all,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,East,Version 1,Suburb,Urban,Urban Core,Upscale
237201.0,Massachusetts,70.0,Call 2,Complete,Election day exit poll,1.35824811458588,Mitt Romney,Male,White,25-29,25-29,Somewhat conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,One of several important factors,No,I strongly favor my candidate,The economy,No,Has the right experience,Other christian,Somewhat support,Earlier this year,Non married men,18-29,18-29,18-44,18-29,25-29,18-44,18-64,17-29,17-29,17-44,17-29,25-29,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,A factor,Important,Protestant/Other Non-Catholic Christian,Support,Tea Party supporter and not born-again,Earlier than that,Since January 1st,No,All others,No,White Protestant non-evangelical,Has the right experience,Went too far,Somewhat,A great deal or somewhat,State questionnaire,Suburbs,Suburbs,5.0,East,Version 1,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Downscale
233151.0,Massachusetts,75.0,Call 1,Complete,Election day exit poll,1.18907582759857,Mitt Romney,Female,White,65 or over,65 or over,Moderate,Republican,"$50,000-$99,999",High school or less,One of several important factors,No,I strongly favor my candidate,Federal budget deficit,,Has strong moral character,Protestant,Neutral,Earlier this year,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,50 to 100 thousand,50k or more,Less than 100k,No college degree,High school graduate or less,A factor,Important,Protestant/Other Non-Catholic Christian,Neutral,Neither,Earlier than that,Since January 1st,No,All others,No,White Protestant non-evangelical,Has strong moral character,Went too far,Not at all,Not much or not at all,State questionnaire,Suburbs,Suburbs,1.0,East,Version 1,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Downscale
241244.0,Massachusetts,114.0,Call 3,Complete,Election day exit poll,1.49821531772614,Mitt Romney,Male,White,45-49,45-49,Somewhat liberal,Independent,,Some college/assoc. degree,One of several important factors,No,I like my candidate but with reservations,The economy,No,Can defeat Barack Obama,Catholic,Somewhat support,Before that,Non married men,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Liberal,,,,No college degree,More than High school graduate,A factor,Important,Catholic,Support,Tea Party supporter and not born-again,Earlier than that,Before January 1st,,All others,No,All others,Can defeat Barack Obama,Went too far,Not much,Not much or not at all,State questionnaire,Suburbs,Suburbs,3.0,East,Version 1,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Downscale
233145.0,Massachusetts,102.0,Call 1,Complete,Election day exit poll,0.913795053958893,Mitt Romney,Male,White,65 or over,65 or over,Somewhat liberal,Independent,"$30,000-$49,999",High school or less,One of several important factors,No,I strongly favor my candidate,The economy,Yes,Has strong moral character,Catholic,Neutral,In the last few weeks,Married men,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Liberal,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,A factor,Important,Catholic,Neutral,Neither,Earlier than that,Since January 1st,Yes,All others,No,All others,Has strong moral character,Was about right,Somewhat,A great deal or somewhat,State questionnaire,Suburbs,Suburbs,4.0,East,Version 1,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
