ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,NVRPRS12,SEX,QRACEAI,XAGE8,PHIL5,PARTYIA,INCOME12RNH,EDUC12R,LATINO,BREAK12CAUNV,BRNAGAIN,ISSREP12NV,QLTIA12R,RELIGN10,TEAPARTY,TIMENV12,XAGE,XAGE3,XAGE45,XAGE60,XAGE65,PARTY,PHIL2R,PHIL3R,PHIL4R,INCOME3,INC50K,INC100K,EDUCCOLL,EDUCHS,BREAKFACT,BREAKIMP,REL5,TEAPARTY3,TEABRN,TIMEPRIFEWDAYS,TIMEPRIMTH,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,XQLTREP12,QRACE3,RACE,SPANISHQ,QTYPE,SIZEPLAC,SIZEPLC3,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
113378.0,Nevada,7.0,Call 2,Complete,Election day exit poll,0.510671496391296,Mitt Romney,Male,White,65 or over,Very conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,No,Omit,No,The economy,Can defeat Barack Obama,Protestant,Strongly support,In the last few days,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,Omit,Omit,Protestant/Other Non-Catholic Christian,Support,Tea Party supporter and not born-again,Last few days,In the last month,No,All others,No,White Protestant non-evangelical,Can defeat Barack Obama,White,White,English,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,West,Version 1,Suburb,Urban,Urban Core,Upscale
113375.0,Nevada,7.0,Call 2,Complete,Election day exit poll,0.510671496391296,Mitt Romney,Male,White,65 or over,Very conservative,Republican,"$100,000-$199,999",Postgraduate study,No,A minor factor,No,Federal budget deficit,Is a true conservative,Protestant,Strongly oppose,Before that,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,A factor,Not important,Protestant/Other Non-Catholic Christian,Oppose,Neither,Earlier than that,Earlier than that,No,All others,No,White Protestant non-evangelical,Is a true conservative,White,White,English,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,West,Version 1,Suburb,Urban,Urban Core,Upscale
112972.0,Nevada,7.0,Call 1,Complete,Election day exit poll,0.510671496391296,Mitt Romney,Male,White,65 or over,Very conservative,Republican,,Some college/assoc. degree,No,One of several important factors,Yes,The economy,Is a true conservative,Protestant,Strongly support,Just today,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,,,,No college degree,More than High school graduate,A factor,Important,Protestant/Other Non-Catholic Christian,Support,Both Tea Party supporter and born-again,Last few days,In the last month,,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Is a true conservative,White,White,English,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,West,Version 1,Suburb,Urban,Urban Core,Upscale
113034.0,Nevada,7.0,Call 1,Complete,Election day exit poll,0.510671496391296,Mitt Romney,Male,White,65 or over,Very conservative,Republican,"$200,000 or more",,No,A minor factor,No,The economy,Has the right experience,Catholic,Neutral,Just today,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,,,A factor,Not important,Catholic,Neutral,Neither,Last few days,In the last month,,All others,No,All others,Has the right experience,White,White,English,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,West,Version 1,Suburb,Urban,Urban Core,Upscale
113350.0,Nevada,7.0,Call 2,Complete,Election day exit poll,0.510671496391296,Mitt Romney,Male,White,65 or over,Very conservative,Republican,"$100,000-$199,999",College graduate,No,A minor factor,No,Abortion,Has the right experience,Catholic,Strongly support,In the last few days,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,A factor,Not important,Catholic,Support,Tea Party supporter and not born-again,Last few days,In the last month,No,All others,No,All others,Has the right experience,White,White,English,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,West,Version 1,Suburb,Urban,Urban Core,Upscale
111970.0,Nevada,23.0,Call 1,Complete,Election day exit poll,0.521403133869171,Mitt Romney,Male,White,25-29,Moderate,Republican,"$200,000 or more",College graduate,No,Not a factor at all,No,The economy,Can defeat Barack Obama,Catholic,Somewhat support,In January,17-29,17-29,17-44,17-29,25-29,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Not a factor,Not important,Catholic,Support,Tea Party supporter and not born-again,Earlier than that,In the last month,No,All others,No,All others,Can defeat Barack Obama,White,White,English,State questionnaire,Suburbs,Suburbs,2.0,West,Version 1,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
112477.0,Nevada,23.0,Call 2,Complete,Election day exit poll,0.521403133869171,Mitt Romney,Male,White,25-29,Very conservative,Republican,"$50,000-$99,999",Postgraduate study,No,Not a factor at all,Yes,The economy,Has the right experience,Mormon,Somewhat oppose,Before that,17-29,17-29,17-44,17-29,25-29,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Not a factor,Not important,Protestant/Other Non-Catholic Christian,Oppose,Born-again but not Tea Party supporter,Earlier than that,Earlier than that,No,White Born-again/Evangelical Christians,No,White Protestant evangelical,Has the right experience,White,White,English,State questionnaire,Suburbs,Suburbs,2.0,West,Version 1,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
113307.0,Nevada,23.0,Call 3,Complete,Election day exit poll,0.530768752098084,Mitt Romney,Female,White,50-59,Somewhat conservative,Independent,"$100,000-$199,999",Postgraduate study,No,A minor factor,No,The economy,Can defeat Barack Obama,Mormon,Somewhat support,Before that,45-65,30-59,45+,45-59,50-64,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,A factor,Not important,Protestant/Other Non-Catholic Christian,Support,Tea Party supporter and not born-again,Earlier than that,Earlier than that,No,All others,No,White Protestant non-evangelical,Can defeat Barack Obama,White,White,English,State questionnaire,Suburbs,Suburbs,2.0,West,Version 1,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
111830.0,Nevada,23.0,Call 1,Complete,Election day exit poll,0.530768752098084,Mitt Romney,Female,White,50-59,Somewhat conservative,Republican,"$100,000-$199,999",College graduate,No,Not a factor at all,Yes,The economy,Can defeat Barack Obama,Protestant,Somewhat support,Before that,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Not a factor,Not important,Protestant/Other Non-Catholic Christian,Support,Both Tea Party supporter and born-again,Earlier than that,Earlier than that,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Can defeat Barack Obama,White,White,English,State questionnaire,Suburbs,Suburbs,2.0,West,Version 1,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
113318.0,Nevada,23.0,Call 3,Complete,Election day exit poll,0.530768752098084,Mitt Romney,Female,White,45-49,Very conservative,Republican,"$100,000-$199,999",Some college/assoc. degree,No,A minor factor,No,The economy,Can defeat Barack Obama,Mormon,Strongly support,Before that,45-65,30-59,45+,45-59,40-49,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,No college degree,More than High school graduate,A factor,Not important,Protestant/Other Non-Catholic Christian,Support,Tea Party supporter and not born-again,Earlier than that,Earlier than that,No,All others,No,White Protestant non-evangelical,Can defeat Barack Obama,White,White,English,State questionnaire,Suburbs,Suburbs,2.0,West,Version 1,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
111914.0,Nevada,23.0,Call 1,Complete,Election day exit poll,0.530768752098084,Mitt Romney,Female,White,50-59,Somewhat conservative,Republican,"$100,000-$199,999",Some college/assoc. degree,No,One of several important factors,No,The economy,Can defeat Barack Obama,Mormon,Somewhat oppose,Before that,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,No college degree,More than High school graduate,A factor,Important,Protestant/Other Non-Catholic Christian,Oppose,Neither,Earlier than that,Earlier than that,No,All others,No,White Protestant non-evangelical,Can defeat Barack Obama,White,White,English,State questionnaire,Suburbs,Suburbs,2.0,West,Version 1,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
111886.0,Nevada,23.0,Call 1,Complete,Election day exit poll,0.530768752098084,Mitt Romney,Female,White,50-59,Somewhat conservative,Republican,"$30,000-$49,999",Some college/assoc. degree,No,One of several important factors,Yes,The economy,Can defeat Barack Obama,Other christian,Somewhat support,Before that,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,A factor,Important,Protestant/Other Non-Catholic Christian,Support,Both Tea Party supporter and born-again,Earlier than that,Earlier than that,Yes,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Can defeat Barack Obama,White,White,English,State questionnaire,Suburbs,Suburbs,2.0,West,Version 1,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
113325.0,Nevada,23.0,Call 3,Complete,Election day exit poll,0.530768752098084,Mitt Romney,Female,Other,45-49,Somewhat conservative,Republican,"$100,000-$199,999",Postgraduate study,No,Not a factor at all,No,The economy,Can defeat Barack Obama,Catholic,Strongly support,Before that,45-65,30-59,45+,45-59,40-49,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Not a factor,Not important,Catholic,Support,Tea Party supporter and not born-again,Earlier than that,Earlier than that,No,All others,No,All others,Can defeat Barack Obama,Other,Other,English,State questionnaire,Suburbs,Suburbs,2.0,West,Version 1,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
112017.0,Nevada,23.0,Call 1,Complete,Election day exit poll,0.530768752098084,Mitt Romney,Female,Hispanic/Latino,50-59,Very conservative,Republican,"$100,000-$199,999",Postgraduate study,Yes,Not a factor at all,No,The economy,Can defeat Barack Obama,Catholic,Neutral,Before that,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Not a factor,Not important,Catholic,Neutral,Neither,Earlier than that,Earlier than that,No,All others,No,All others,Can defeat Barack Obama,Other,Hispanic/Latino,English,State questionnaire,Suburbs,Suburbs,2.0,West,Version 1,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
113324.0,Nevada,23.0,Call 3,Complete,Election day exit poll,0.530768752098084,Mitt Romney,Female,White,30-39,Somewhat conservative,Republican,"$50,000-$99,999",College graduate,No,A minor factor,Yes,The economy,Has strong moral character,Mormon,Neutral,Before that,30-44,30-59,17-44,30-44,30-39,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,A factor,Not important,Protestant/Other Non-Catholic Christian,Neutral,Born-again but not Tea Party supporter,Earlier than that,Earlier than that,No,White Born-again/Evangelical Christians,No,White Protestant evangelical,Has strong moral character,White,White,English,State questionnaire,Suburbs,Suburbs,2.0,West,Version 1,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
111958.0,Nevada,23.0,Call 1,Complete,Election day exit poll,0.530768752098084,Mitt Romney,Female,White,40-44,Somewhat conservative,Republican,"$100,000-$199,999",College graduate,No,Omit,No,Federal budget deficit,Has strong moral character,Mormon,Neutral,Before that,30-44,30-59,17-44,30-44,40-49,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Omit,Omit,Protestant/Other Non-Catholic Christian,Neutral,Neither,Earlier than that,Earlier than that,No,All others,No,White Protestant non-evangelical,Has strong moral character,White,White,English,State questionnaire,Suburbs,Suburbs,2.0,West,Version 1,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
113321.0,Nevada,23.0,Call 3,Complete,Election day exit poll,0.530768752098084,Mitt Romney,Female,White,50-59,Very conservative,Republican,"$100,000-$199,999",Some college/assoc. degree,No,Not a factor at all,No,The economy,Has strong moral character,Mormon,Somewhat oppose,Before that,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,No college degree,More than High school graduate,Not a factor,Not important,Protestant/Other Non-Catholic Christian,Oppose,Neither,Earlier than that,Earlier than that,No,All others,No,White Protestant non-evangelical,Has strong moral character,White,White,English,State questionnaire,Suburbs,Suburbs,2.0,West,Version 1,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
113313.0,Nevada,23.0,Call 3,Complete,Election day exit poll,0.530768752098084,Mitt Romney,Female,White,45-49,Very conservative,Republican,"$30,000-$49,999",Some college/assoc. degree,No,Not a factor at all,No,The economy,Has strong moral character,Mormon,Somewhat support,Before that,45-65,30-59,45+,45-59,40-49,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,Not a factor,Not important,Protestant/Other Non-Catholic Christian,Support,Tea Party supporter and not born-again,Earlier than that,Earlier than that,Yes,All others,No,White Protestant non-evangelical,Has strong moral character,White,White,English,State questionnaire,Suburbs,Suburbs,2.0,West,Version 1,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
112852.0,Nevada,23.0,Call 2,Complete,Election day exit poll,0.530768752098084,Mitt Romney,Female,White,50-59,Somewhat liberal,Republican,"$100,000-$199,999",Some college/assoc. degree,No,The most important factor,Yes,Federal budget deficit,Has strong moral character,Other christian,Neutral,Before that,45-65,30-59,45+,45-59,50-64,Republican,Moderate/Liberal,Moderate/Liberal,Liberal,100 thousand or more,50k or more,100k or more,No college degree,More than High school graduate,A factor,Important,Protestant/Other Non-Catholic Christian,Neutral,Born-again but not Tea Party supporter,Earlier than that,Earlier than that,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Has strong moral character,White,White,English,State questionnaire,Suburbs,Suburbs,2.0,West,Version 1,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
