ID,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND,ATTEND2,BACKSIDE,BRNAGAIN,BROWNBACK2,CALL,CDNUM,DESCRIBP12,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVOBAMA2,FAVROMN2,FINSIT,GEOCODE,GOVTDO10,HANDLEECON12,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,INTOUCH12,ISSUE12,LATINO,MARRIED,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PRSKS12,QRACE3,QRACEAI,QTYPE,RACE,REGION,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,VERSION,WHNCLINC,WHTEVANG,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
25465.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,Complete,,,Call 1,4.0,,College graduate,College graduate,More than High school graduate,White college degree,,,Worse today,4.0,Government is doing too many things better left to businesses and individuals,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,Foreign policy,No,Yes,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,17.0,Mitt Romney,White,White,National questionnaire,White,Midwest,Male,White men,Married men,Rural,Small Cities/Rural,Kansas,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,,Extremely Low Density Rural,Rural,Rural,Very downscale,67009.0,0.90203195810318
24312.0,65+,60+,45+,60+,65+,65 or over,Black 60+,Black 60+,Black 65+,More than once a week,Weekly,Complete,Yes,Disapprove,Call 1,3.0,I strongly favor my candidate,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Favorable,Unfavorable,Better today,1.0,Government should do more to solve problems,Barack Obama,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",Barack Obama,Foreign policy,No,No,45+,65+,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,85.0,Barack Obama,Black,Black,State questionnaire,Black,Midwest,Female,Black women,Non married women,"Cities 50,000-500,000","Cities over 50,000",Kansas,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,Suburb,Urban,Urban Core,Very downscale,66104.0,0.510781407356262
47575.0,65+,60+,45+,60+,65+,65 or over,Black 60+,Black 60+,Black 65+,Once a week,Weekly,Complete,Yes,Approve,Call 2,3.0,I strongly favor my candidate,High school graduate,No college degree,High school graduate or less,Non white no college degree,Favorable,Unfavorable,About the same,1.0,Government should do more to solve problems,Barack Obama,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",Barack Obama,Foreign policy,,Yes,45+,65+,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,85.0,Barack Obama,Black,Black,State questionnaire,Black,Midwest,Female,Black women,Married women,"Cities 50,000-500,000","Cities over 50,000",Kansas,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,Suburb,Urban,Urban Core,Very downscale,66104.0,0.510781407356262
24569.0,65+,60+,45+,60+,65+,65 or over,Black 60+,Black 60+,Black 65+,Once a week,Weekly,Complete,No,Disapprove,Call 1,3.0,I strongly favor my candidate,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Favorable,Unfavorable,About the same,1.0,Government should do more to solve problems,Barack Obama,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",Barack Obama,Foreign policy,No,Yes,45+,65+,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Liberal,85.0,Barack Obama,Black,Black,State questionnaire,Black,Midwest,Male,Black men,Married men,"Cities 50,000-500,000","Cities over 50,000",Kansas,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,Suburb,Urban,Urban Core,Very downscale,66104.0,0.539788007736206
70075.0,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,A few times a month,Occasionally,Complete,No,Approve,Call 3,3.0,I strongly favor my candidate,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Unfavorable,Worse today,1.0,Government is doing too many things better left to businesses and individuals,Barack Obama,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Barack Obama,Foreign policy,No,Yes,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Conservative,36.0,Barack Obama,White,White,State questionnaire,White,Midwest,Female,White women,Married women,Suburbs,Suburbs,Kansas,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,Suburb,70s Suburbs,Urban Perimeter,Very upscale,66216.0,1.31930994987488
24685.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,More than once a week,Weekly,Complete,No,Disapprove,Call 1,3.0,I strongly favor my candidate,,,,,Favorable,Unfavorable,About the same,1.0,Omit,Barack Obama,,,,,,,Barack Obama,Foreign policy,No,Yes,45+,65+,,,,,,,36.0,Barack Obama,White,White,State questionnaire,White,Midwest,Female,White women,Married women,Suburbs,Suburbs,Kansas,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,,All others,Suburb,70s Suburbs,Urban Perimeter,Very upscale,66216.0,1.42358303070068
26012.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,More than once a week,Weekly,Complete,No,Approve,Call 1,3.0,I strongly favor my candidate,Postgraduate study,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,Worse today,1.0,Government is doing too many things better left to businesses and individuals,Mitt Romney,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Mitt Romney,Foreign policy,No,Yes,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,36.0,Mitt Romney,White,White,State questionnaire,White,Midwest,Male,White men,Married men,Suburbs,Suburbs,Kansas,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,Suburb,70s Suburbs,Urban Perimeter,Very upscale,66216.0,1.52652955055237
24718.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Once a week,Weekly,Complete,No,Approve,Call 1,1.0,I strongly favor my candidate,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Favorable,Worse today,4.0,Government is doing too many things better left to businesses and individuals,Mitt Romney,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Mitt Romney,Foreign policy,No,Yes,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,46.0,Mitt Romney,White,White,State questionnaire,White,Midwest,Male,White men,Married men,Rural,Small Cities/Rural,Kansas,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,Extremely Low Density Rural,Rural,Rural,Downscale,67420.0,0.960347354412079
24717.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Once a week,Weekly,Complete,No,Approve,Call 1,1.0,I strongly favor my candidate,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Favorable,Worse today,4.0,Government is doing too many things better left to businesses and individuals,Mitt Romney,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Mitt Romney,Foreign policy,No,Yes,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,46.0,Mitt Romney,White,White,State questionnaire,White,Midwest,Male,White men,Married men,Rural,Small Cities/Rural,Kansas,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,Extremely Low Density Rural,Rural,Rural,Downscale,67420.0,0.960347354412079
23967.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Once a week,Weekly,Complete,No,Disapprove,Call 1,4.0,I like my candidate but with reservations,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Unfavorable,Worse today,3.0,Government is doing too many things better left to businesses and individuals,Mitt Romney,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Mitt Romney,Foreign policy,No,Yes,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,58.0,Mitt Romney,White,White,State questionnaire,White,Midwest,Male,White men,Married men,Suburbs,Suburbs,Kansas,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,Suburb,80s Suburbs,Urban Perimeter,Very upscale,67037.0,0.952084958553314
46982.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,More than once a week,Weekly,Complete,Yes,Disapprove,Call 2,4.0,I dislike the other candidates,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,About the same,3.0,Government is doing too many things better left to businesses and individuals,Mitt Romney,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Mitt Romney,Foreign policy,No,Yes,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,58.0,Mitt Romney,White,White,State questionnaire,White,Midwest,Female,White women,Married women,Suburbs,Suburbs,Kansas,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,Yes,White Born-again/Evangelical Christians,Suburb,80s Suburbs,Urban Perimeter,Very upscale,67037.0,0.972128212451935
23445.0,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,Never,Never,Complete,No,Approve,Call 1,4.0,I like my candidate but with reservations,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Unfavorable,About the same,3.0,Government is doing too many things better left to businesses and individuals,Mitt Romney,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Mitt Romney,Foreign policy,No,No,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,64.0,Mitt Romney,White,White,State questionnaire,White,Midwest,Male,White men,Non married men,"Cities 50,000-500,000","Cities over 50,000",Kansas,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,Yes,All others,High Density Urban,Urban,Urban Core,Very downscale,67211.0,0.96444970369339
76167.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,Complete,,,Call 3,4.0,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,Better today,3.0,Omit,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,Federal budget deficit,No,No,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,5.0,Barack Obama,White,White,National questionnaire,White,Midwest,Male,White men,Non married men,"Cities 10,000-50,000",Small Cities/Rural,Kansas,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,,Low Density Rural,Rural,Rural,Upscale,67156.0,0.425096422433853
70115.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,Complete,,,Call 3,4.0,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,Worse today,4.0,Government is doing too many things better left to businesses and individuals,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,Federal budget deficit,No,Yes,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,17.0,Mitt Romney,White,White,National questionnaire,White,Midwest,Female,White women,Married women,Rural,Small Cities/Rural,Kansas,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,,Extremely Low Density Rural,Rural,Rural,Very downscale,67009.0,0.85355943441391
48599.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,,,Complete,,,Call 2,4.0,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,Worse today,4.0,Government is doing too many things better left to businesses and individuals,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,Federal budget deficit,No,Yes,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,17.0,Mitt Romney,White,White,National questionnaire,White,Midwest,Female,White women,Married women,Rural,Small Cities/Rural,Kansas,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,,Extremely Low Density Rural,Rural,Rural,Very downscale,67009.0,0.921021461486816
75446.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,Complete,,,Call 3,4.0,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,Worse today,3.0,Government is doing too many things better left to businesses and individuals,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,Federal budget deficit,No,No,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,5.0,Mitt Romney,White,White,National questionnaire,White,Midwest,Female,White women,Non married women,"Cities 10,000-50,000",Small Cities/Rural,Kansas,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,,Low Density Rural,Rural,Rural,Upscale,67156.0,0.4930659532547
75336.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,Complete,,,Call 3,4.0,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,Worse today,3.0,Government is doing too many things better left to businesses and individuals,,,,,,,,,Federal budget deficit,No,Yes,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,5.0,Mitt Romney,White,White,National questionnaire,White,Midwest,Male,White men,Married men,"Cities 10,000-50,000",Small Cities/Rural,Kansas,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,,Low Density Rural,Rural,Rural,Upscale,67156.0,0.52106648683548
