ID,ABORT2,ABORTION,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND,ATTEND2,ATTREL,BACKSIDE,BRNAGAIN,CALL,CDNUM,CELLPHONE,CELLULAR,CHILD12,DESCRIBP12,ECONBETT,ECONBLAME12,ECONDIR,ECONISS12,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVOBAMA2,FAVROMN2,FINSIT,GEOCODE,GOTV12,GOTVOBAMA,GOTVROMN,GOVTDO10,HANDLEECON12,HANDLEENERGY12,HANDLEMED12,HEALTHCARE12,HEALTHCARE12B,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,INTL12,INTLOBAMA,INTLROMNEY,INTOUCH12,ISSUE12,LANDPHONE,LATINO,MARCHILD,MARRIED,NEC,NEC2,OBAMANG,OBAMANG2,OBAMARICH,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PRSIA12,QLT12,QRACE3,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN10,ROMNRICH,SAMESEXM12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TAXINC12,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,UNFR12,UNFROBAM,UNFRROMN,VERSION,WHITEREL,WHNCLINC,WHTEVANG,WORK,WORKSEX,WPROTBRN,WPROTBRN3,WRKWOMEN,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
75503.0,,,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,,,,Complete,,Call 3,3.0,,,Yes,,,,,,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Favorable,About the same,3.0,,,,Government is doing too many things better left to businesses and individuals,,,,Repeal some of it,Repeal some of it or repeal all of it,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Both of them,Yes,Yes,,The economy,,No,Married with children,Yes,,,,,,18-44,18-64,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,74.0,Mitt Romney,Shares my values,White,White,State questionnaire,White,Midwest,,,,,Female,White women,Married women,Suburbs,Suburbs, Iowa,,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Both of them,Only Barack Obama or both of them,Only Mitt Romney or both of them,Version 1,,No,,,,,,,Suburb,80s Suburbs,Urban Perimeter,Very upscale,50023.0,0.762774050235748
28617.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,,Complete,,Call 1,3.0,,,No,,,,,,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,About the same,3.0,,,,Government is doing too many things better left to businesses and individuals,,,,Repeal some of it,Repeal some of it or repeal all of it,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Only Mitt Romney,No,Yes,,The economy,,No,All others,No,,,,,,18-44,18-64,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,74.0,Mitt Romney,Shares my values,White,White,State questionnaire,White,Midwest,,,,,Female,White women,Non married women,Suburbs,Suburbs, Iowa,,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Both of them,Only Barack Obama or both of them,Only Mitt Romney or both of them,Version 1,,No,,,,,,,Suburb,80s Suburbs,Urban Perimeter,Very upscale,50023.0,0.647750496864319
52674.0,,,30-44,30-59,18-44,30-44,40-49,40-44,Black 30-44,Black 30-44,Black 30-44,,,,Complete,,Call 2,3.0,,,Yes,,,,,,College graduate,College graduate,More than High school graduate,Non white college degree,Favorable,Favorable,Better today,3.0,,,,Government is doing too many things better left to businesses and individuals,,,,Repeal some of it,Repeal some of it or repeal all of it,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",Only Barack Obama,Yes,No,,The economy,,No,Married with children,Yes,,,,,,18-44,18-64,Men with children,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,74.0,Barack Obama,Shares my values,Black,Black,State questionnaire,Black,Midwest,,,,,Male,Black men,Married men,Suburbs,Suburbs, Iowa,,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Both of them,Only Barack Obama or both of them,Only Mitt Romney or both of them,Version 1,,No,,,,,,,Suburb,80s Suburbs,Urban Perimeter,Very upscale,50023.0,0.457874894142151
3223.0,,,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,,,,Complete,,,3.0,,,Yes,,,,,,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,About the same,3.0,,,,Government is doing too many things better left to businesses and individuals,,,,Repeal some of it,Repeal some of it or repeal all of it,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Only Mitt Romney,No,Yes,,Foreign policy,,No,Married with children,Yes,,,,,,18-44,18-64,Men with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,50010.0,Mitt Romney,Is a strong leader,White,White,State questionnaire,White,Midwest,,,,,Male,White men,Married men,Suburbs,Suburbs, Iowa,,Telephone survey,Before that,"In October, in September, or before that",In September or before that,Both of them,Only Barack Obama or both of them,Only Mitt Romney or both of them,Version 1,,No,,,,,,,Suburb,80s Suburbs,Urban Perimeter,Very upscale,50266.0,2.81677079200745
53217.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,,Complete,,Call 2,3.0,,,Yes,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Unfavorable,About the same,3.0,,,,Government should do more to solve problems,,,,Expand it,Expand it or leave it as is,,,,,,,Omit,Yes,Omit,,Foreign policy,,No,All others,No,,,,,,18-44,18-64,Men with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,73.0,Barack Obama,Is a strong leader,White,White,State questionnaire,White,Midwest,,,,,Male,White men,Non married men,Suburbs,Suburbs, Iowa,,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Both of them,Only Barack Obama or both of them,Only Mitt Romney or both of them,Version 1,,,,,,,,,Suburb,80s Suburbs,Urban Perimeter,Very upscale,50023.0,0.609771430492401
29077.0,,,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,,,,Complete,,Call 1,3.0,,,Yes,,,,,,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,About the same,3.0,,,,Government is doing too many things better left to businesses and individuals,,,,Repeal some of it,Repeal some of it or repeal all of it,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Only Mitt Romney,No,Yes,,Federal budget deficit,,No,Married with children,Yes,,,,,,18-44,18-64,Men with children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,74.0,Mitt Romney,Is a strong leader,White,White,State questionnaire,White,Midwest,,,,,Male,White men,Married men,Suburbs,Suburbs, Iowa,,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Both of them,Only Barack Obama or both of them,Only Mitt Romney or both of them,Version 1,,No,,,,,,,Suburb,80s Suburbs,Urban Perimeter,Very upscale,50023.0,0.729394972324371
31092.0,,,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,,,,Complete,,Call 1,3.0,,,Yes,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,Worse today,3.0,,,,Government is doing too many things better left to businesses and individuals,,,,Repeal all of it,Repeal some of it or repeal all of it,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Only Mitt Romney,No,Yes,,Federal budget deficit,,No,Married with children,Yes,,,,,,18-44,18-64,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,73.0,Mitt Romney,Is a strong leader,White,White,State questionnaire,White,Midwest,,,,,Female,White women,Married women,Suburbs,Suburbs, Iowa,,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Both of them,Only Barack Obama or both of them,Only Mitt Romney or both of them,Version 1,,No,,,,,,,Suburb,80s Suburbs,Urban Perimeter,Very upscale,50023.0,0.587293803691864
74416.0,,,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,,,,Complete,,Call 3,3.0,,,Yes,,,,,,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,Worse today,3.0,,,,Government is doing too many things better left to businesses and individuals,,,,Repeal some of it,Repeal some of it or repeal all of it,100k or more,"$30,000 or more",50k or more,"$250,000 or more",100 thousand or more,"Over $50,000 and white",Only Mitt Romney,No,Yes,,The economy,,No,Married with children,Yes,,,,,,18-44,18-64,Men with children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,73.0,Mitt Romney,Is a strong leader,White,White,State questionnaire,White,Midwest,,,,,Male,White men,Married men,Suburbs,Suburbs, Iowa,,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Both of them,Only Barack Obama or both of them,Only Mitt Romney or both of them,Version 1,,No,,,,,,,Suburb,80s Suburbs,Urban Perimeter,Very upscale,50023.0,0.661318123340607
27695.0,,,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,,,,Complete,,Call 1,3.0,,,No,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,Worse today,3.0,,,,Government is doing too many things better left to businesses and individuals,,,,Repeal all of it,Repeal some of it or repeal all of it,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Only Mitt Romney,No,Yes,,The economy,,No,All others,No,,,,,,45+,18-64,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,24.0,Mitt Romney,Is a strong leader,White,White,State questionnaire,White,Midwest,,,,,Male,White men,Non married men,Suburbs,Suburbs, Iowa,,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Both of them,Only Barack Obama or both of them,Only Mitt Romney or both of them,Version 1,,No,,,,,,,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,50263.0,1.30008685588837
27113.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,,Complete,,Call 1,3.0,,,Yes,,,,,,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,About the same,3.0,,,,Government is doing too many things better left to businesses and individuals,,,,Repeal all of it,Repeal some of it or repeal all of it,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Only Mitt Romney,No,Yes,,The economy,,No,Married with children,Yes,,,,,,18-44,18-64,Men with children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,24.0,Mitt Romney,Is a strong leader,White,White,State questionnaire,White,Midwest,,,,,Male,White men,Married men,Suburbs,Suburbs, Iowa,,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Both of them,Only Barack Obama or both of them,Only Mitt Romney or both of them,Version 1,,No,,,,,,,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,50263.0,0.972526609897614
52512.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,,Complete,,Call 2,3.0,,,No,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Unfavorable,Better today,3.0,,,,Government is doing too many things better left to businesses and individuals,,,,Leave it as is,Expand it or leave it as is,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Only Barack Obama,Yes,No,,Federal budget deficit,,No,All others,No,,,,,,45+,65+,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,73.0,Barack Obama,Cares about people like me,White,White,State questionnaire,White,Midwest,,,,,Male,White men,Non married men,Suburbs,Suburbs, Iowa,,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Both of them,Only Barack Obama or both of them,Only Mitt Romney or both of them,Version 1,,Yes,,,,,,,Suburb,80s Suburbs,Urban Perimeter,Very upscale,50023.0,0.815150737762451
75560.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,,Complete,,Call 3,3.0,,,Yes,,,,,,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,About the same,3.0,,,,Government should do more to solve problems,,,,Leave it as is,Expand it or leave it as is,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Only Barack Obama,Yes,No,,The economy,,No,Married with children,Yes,,,,,,18-44,18-64,Women with children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,74.0,Barack Obama,Cares about people like me,White,White,State questionnaire,White,Midwest,,,,,Female,White women,Married women,Suburbs,Suburbs, Iowa,,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Both of them,Only Barack Obama or both of them,Only Mitt Romney or both of them,Version 1,,No,,,,,,,Suburb,80s Suburbs,Urban Perimeter,Very upscale,50023.0,0.597261369228363
75207.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Black 30-44,Black 30-44,Black 30-44,,,,Complete,,Call 3,3.0,,,Yes,,,,,,College graduate,College graduate,More than High school graduate,Non white college degree,Favorable,Unfavorable,About the same,3.0,,,,Government is doing too many things better left to businesses and individuals,,,,Repeal some of it,Repeal some of it or repeal all of it,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",Only Barack Obama,Yes,No,,The economy,,No,All others,No,,,,,,18-44,18-64,Women with children,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,24.0,Barack Obama,Cares about people like me,Black,Black,State questionnaire,Black,Midwest,,,,,Female,Black women,Non married women,Suburbs,Suburbs, Iowa,,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Both of them,Only Barack Obama or both of them,Only Mitt Romney or both of them,Version 1,,No,,,,,,,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,50263.0,0.542163848876953
28000.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,,Complete,,Call 1,3.0,,,No,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,Better today,3.0,,,,Government should do more to solve problems,,,,Expand it,Expand it or leave it as is,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Only Barack Obama,Yes,No,,Health care,,No,All others,Yes,,,,,,45+,18-64,Men without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,74.0,Barack Obama,Cares about people like me,White,White,State questionnaire,White,Midwest,,,,,Male,White men,Married men,Suburbs,Suburbs, Iowa,,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Both of them,Only Barack Obama or both of them,Only Mitt Romney or both of them,Version 1,,No,,,,,,,Suburb,80s Suburbs,Urban Perimeter,Very upscale,50023.0,0.672542035579681
27234.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,All others,All others,,,,Complete,,Call 1,3.0,,,Yes,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Unfavorable,Favorable,About the same,3.0,,,,Government is doing too many things better left to businesses and individuals,,,,Repeal all of it,Repeal some of it or repeal all of it,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",Only Mitt Romney,No,Yes,,The economy,,No,Married with children,Yes,,,,,,18-44,18-64,Men with children,Independent/Something else,Non-black non-Democrat,All Other,Independent,All others,Moderate,74.0,Mitt Romney,Has a vision for the future,Other,Other,State questionnaire,Other,Midwest,,,,,Male,All other races,Married men,Suburbs,Suburbs, Iowa,,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Both of them,Only Barack Obama or both of them,Only Mitt Romney or both of them,Version 1,,No,,,,,,,Suburb,80s Suburbs,Urban Perimeter,Very upscale,50023.0,0.729394972324371
