ID,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,AMND1MN,ATTEND,ATTEND2,BACKSIDE,BRNAGAIN,CALL,CDNUM,DESCRIBP12,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVOBAMA2,FAVROMN2,FINSIT,GEOCODE,GOVTDO10,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,ISSUE12,LATINO,MARRIED,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PRSMN12,QRACE3,QRACEAI,QTYPE,RACE,REGION,SENMN12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,VERSION,WHNCLINC,WHTEVANG,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
73694.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,No,,,Complete,,Call 3,4.0,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,1.0,,,,,,,,,No,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,76.0,Barack Obama,White,White,National questionnaire,White,Midwest,Amy Klobuchar,Female,White women,,Suburbs,Suburbs,Minnesota,Election day exit poll,,,,Version 4,No,,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,55127.0,1.32381248474121
73687.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,No,,,Complete,,Call 3,6.0,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,2.0,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,No,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,5.0,Barack Obama,White,White,National questionnaire,White,Midwest,Amy Klobuchar,Female,White women,,Suburbs,Suburbs,Minnesota,Election day exit poll,,,,Version 4,Yes,,Suburb,70s Suburbs,Urban Perimeter,Very upscale,55126.0,0.73743999004364
73673.0,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,No,,,Complete,,Call 3,6.0,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,3.0,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,No,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,114.0,Barack Obama,White,White,National questionnaire,White,Midwest,Amy Klobuchar,Male,White men,,Suburbs,Suburbs,Minnesota,Election day exit poll,,,,Version 4,No,,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,55328.0,0.939987778663635
33138.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,Latino 30-44,Latino 30-44,No,,,Complete,,Call 1,4.0,,Postgraduate study,College graduate,More than High school graduate,Non white college degree,,,,1.0,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and non white",,Yes,,18-44,18-64,Democrat,Non-black Democrat,Latino Democrat,Democrat,Non-White Democrats,Conservative,76.0,Barack Obama,Other,White,National questionnaire,Hispanic/Latino,Midwest,Amy Klobuchar,Female,Latino women,,Suburbs,Suburbs,Minnesota,Election day exit poll,,,,Version 4,No,,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,55127.0,1.06474840641022
51707.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,No,,,Complete,,Call 2,4.0,,College graduate,College graduate,More than High school graduate,White college degree,,,,1.0,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,No,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,75.0,Barack Obama,White,White,National questionnaire,White,Midwest,Amy Klobuchar,Male,White men,,Suburbs,Suburbs,Minnesota,Election day exit poll,,,,Version 4,No,,Suburb,70s Suburbs,Urban Perimeter,Very upscale,55112.0,1.29612362384796
32772.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,No,,,Complete,,Call 1,6.0,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,2.0,,100k or more,"$30,000 or more",50k or more,"$250,000 or more",100 thousand or more,"Over $50,000 and white",,No,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,5.0,Barack Obama,White,White,National questionnaire,White,Midwest,Amy Klobuchar,Male,White men,,Suburbs,Suburbs,Minnesota,Election day exit poll,,,,Version 4,No,,Suburb,70s Suburbs,Urban Perimeter,Very upscale,55126.0,0.794217228889465
32688.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,No,,,Complete,,Call 1,6.0,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,2.0,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,No,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,5.0,Barack Obama,White,White,National questionnaire,White,Midwest,Amy Klobuchar,Male,White men,,Suburbs,Suburbs,Minnesota,Election day exit poll,,,,Version 4,No,,Suburb,70s Suburbs,Urban Perimeter,Very upscale,55126.0,0.987458407878876
32644.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,No,,,Complete,,Call 1,4.0,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,1.0,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,No,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,75.0,Barack Obama,White,White,National questionnaire,White,Midwest,Amy Klobuchar,Male,White men,,Suburbs,Suburbs,Minnesota,Election day exit poll,,,,Version 4,No,,Suburb,70s Suburbs,Urban Perimeter,Very upscale,55112.0,1.29612362384796
31594.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,No,,,Complete,,Call 1,2.0,,College graduate,College graduate,More than High school graduate,White college degree,,,,3.0,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,No,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,89.0,Barack Obama,White,White,National questionnaire,White,Midwest,Amy Klobuchar,Female,White women,,"Cities 10,000-50,000",Small Cities/Rural,Minnesota,Election day exit poll,,,,Version 4,No,,Low Density Rural,Rural,Rural,Upscale,55057.0,0.799292862415314
72913.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,All others,All others,No,,,Not complete,,Call 3,6.0,I strongly favor my candidate,,,,,,,,2.0,,,,,,,,,No,,18-44,18-64,,,,,,,5.0,Barack Obama,Other,Asian,National questionnaire,Asian,Midwest,Amy Klobuchar,Female,All other races,,Suburbs,Suburbs,Minnesota,Election day exit poll,,,,Version 3,,,Suburb,70s Suburbs,Urban Perimeter,Very upscale,55126.0,0.73743999004364
34250.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,No,Omit,Omit,Complete,No,Call 1,6.0,I strongly favor my candidate,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,3.0,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,No,Yes,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,114.0,Barack Obama,White,White,National questionnaire,White,Midwest,Amy Klobuchar,Female,White women,Married women,Suburbs,Suburbs,Minnesota,Election day exit poll,,,,Version 3,No,All others,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,55328.0,0.999116122722626
73544.0,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,No,Omit,Omit,Complete,,Call 3,4.0,I strongly favor my candidate,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,1.0,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,No,No,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,76.0,Barack Obama,White,White,National questionnaire,White,Midwest,Amy Klobuchar,Male,White men,Non married men,Suburbs,Suburbs,Minnesota,Election day exit poll,,,,Version 3,No,All others,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,55127.0,1.14672589302063
32995.0,30-44,30-59,18-44,30-44,30-39,30-39,Black 30-44,Black 30-44,Black 30-44,No,More than once a week,Weekly,Complete,Yes,Call 1,6.0,I strongly favor my candidate,College graduate,College graduate,More than High school graduate,Non white college degree,,,,2.0,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",,No,No,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,5.0,Barack Obama,Black,Black,National questionnaire,Black,Midwest,Amy Klobuchar,Female,Black women,Non married women,Suburbs,Suburbs,Minnesota,Election day exit poll,,,,Version 3,No,All others,Suburb,70s Suburbs,Urban Perimeter,Very upscale,55126.0,0.660103738307953
49532.0,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,No,Once a week,Weekly,Complete,No,Call 2,2.0,I strongly favor my candidate,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,3.0,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,No,Yes,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,89.0,Barack Obama,White,White,National questionnaire,White,Midwest,Amy Klobuchar,Male,White men,Married men,"Cities 10,000-50,000",Small Cities/Rural,Minnesota,Election day exit poll,,,,Version 3,No,All others,Low Density Rural,Rural,Rural,Upscale,55057.0,0.692371308803558
30800.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,No,Once a week,Weekly,Complete,No,Call 1,5.0,I strongly favor my candidate,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,1.0,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,No,Yes,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,43.0,Barack Obama,White,White,National questionnaire,White,Midwest,Amy Klobuchar,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000",Minnesota,Election day exit poll,,,,Version 3,No,All others,High Density Urban,Urban,Urban Core,Upscale,55418.0,1.37974452972412
51350.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,No,Once a week,Weekly,Complete,No,Call 2,4.0,I strongly favor my candidate,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,1.0,,100k or more,"$30,000 or more",50k or more,"$200,000 - $249,999",100 thousand or more,"Over $50,000 and white",,No,Yes,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,75.0,Barack Obama,White,White,National questionnaire,White,Midwest,Amy Klobuchar,Female,White women,Married women,Suburbs,Suburbs,Minnesota,Election day exit poll,,,,Version 3,No,All others,Suburb,70s Suburbs,Urban Perimeter,Very upscale,55112.0,1.20346593856812
51200.0,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,No,Once a week,Weekly,Complete,Yes,Call 2,6.0,I strongly favor my candidate,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,2.0,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,No,Yes,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,5.0,Barack Obama,White,White,National questionnaire,White,Midwest,Amy Klobuchar,Female,White women,Married women,Suburbs,Suburbs,Minnesota,Election day exit poll,,,,Version 3,No,White Born-again/Evangelical Christians,Suburb,70s Suburbs,Urban Perimeter,Very upscale,55126.0,0.73743999004364
49882.0,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,No,Once a week,Weekly,Complete,Yes,Call 2,2.0,I strongly favor my candidate,College graduate,College graduate,More than High school graduate,White college degree,,,,3.0,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,No,Yes,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,89.0,Barack Obama,White,White,National questionnaire,White,Midwest,Amy Klobuchar,Female,White women,Married women,"Cities 10,000-50,000",Small Cities/Rural,Minnesota,Election day exit poll,,,,Version 3,No,White Born-again/Evangelical Christians,Low Density Rural,Rural,Rural,Upscale,55057.0,0.642874836921692
33482.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,No,Once a week,Weekly,Complete,No,Call 1,8.0,I strongly favor my candidate,College graduate,College graduate,More than High school graduate,White college degree,,,,5.0,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,No,Yes,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,58.0,Barack Obama,White,White,National questionnaire,White,Midwest,Amy Klobuchar,Male,White men,Married men,Rural,Small Cities/Rural,Minnesota,Election day exit poll,,,,Version 3,No,All others,Low Density Rural,Rural,Rural,Downscale,55744.0,0.989036738872528
73758.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,No,Once a week,Weekly,Complete,No,Call 3,6.0,I strongly favor my candidate,College graduate,College graduate,More than High school graduate,White college degree,,,,3.0,,100k or more,"$30,000 or more",50k or more,"$250,000 or more",100 thousand or more,"Over $50,000 and white",,No,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,114.0,Barack Obama,White,White,National questionnaire,White,Midwest,Amy Klobuchar,Male,White men,,Suburbs,Suburbs,Minnesota,Election day exit poll,,,,Version 3,No,All others,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,55328.0,0.865464150905609
72987.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,No,Once a week,Weekly,Complete,No,Call 3,6.0,I strongly favor my candidate,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,2.0,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,No,Yes,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,5.0,Barack Obama,White,White,National questionnaire,White,Midwest,Amy Klobuchar,Female,White women,Married women,Suburbs,Suburbs,Minnesota,Election day exit poll,,,,Version 3,No,All others,Suburb,70s Suburbs,Urban Perimeter,Very upscale,55126.0,0.73743999004364
29730.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,No,A few times a month,Occasionally,Complete,No,Call 1,5.0,I strongly favor my candidate,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,1.0,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,No,No,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,43.0,Barack Obama,White,White,National questionnaire,White,Midwest,Amy Klobuchar,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000",Minnesota,Election day exit poll,,,,Version 3,No,All others,High Density Urban,Urban,Urban Core,Upscale,55418.0,1.03040170669556
74422.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,No,A few times a month,Occasionally,Complete,No,Call 3,2.0,I strongly favor my candidate,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,3.0,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,No,Yes,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,89.0,Barack Obama,White,White,National questionnaire,White,Midwest,Amy Klobuchar,Female,White women,Married women,"Cities 10,000-50,000",Small Cities/Rural,Minnesota,Election day exit poll,,,,Version 3,No,All others,Low Density Rural,Rural,Rural,Upscale,55057.0,0.642874836921692
33176.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,No,A few times a month,Occasionally,Complete,No,Call 1,4.0,I strongly favor my candidate,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,1.0,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,No,Yes,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,76.0,Barack Obama,White,White,National questionnaire,White,Midwest,Amy Klobuchar,Male,White men,Married men,Suburbs,Suburbs,Minnesota,Election day exit poll,,,,Version 3,No,All others,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,55127.0,1.42573595046997
