ID,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BRNAGAIN,CALL,CDNUM,DESCRIBP12,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVOBAMA2,FAVROMN2,FINSIT,GEOCODE,GOVIN12,GOVTDO10,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,ISSUE12,LATINO,LUGARDON,MARRIED,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PRSIN12,QRACE3,QRACEAI,QTYPE,RACE,REGION,SENIN12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TEAPARTY12,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,VERSION,WHNCLINC,WHTEVANG,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
25399.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Complete,No,Call 1,4.0,I dislike the other candidates,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Favorable,Worse today,2.0,Mike Pence,Government should do more to solve problems,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",The economy,No,Omit,Yes,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,9.0,Mitt Romney,White,White,State questionnaire,White,Midwest,Richard Mourdock,Male,White men,Married men,Rural,Small Cities/Rural,Indiana,Support,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,Extremely Low Density Rural,Rural,Rural,Upscale,46920.0,0.986202418804169
37721.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,Complete,Yes,Call 2,8.0,I strongly favor my candidate,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,Worse today,5.0,Mike Pence,Government is doing too many things better left to businesses and individuals,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Foreign policy,No,Would not have voted,Yes,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,108.0,Mitt Romney,White,White,State questionnaire,White,Midwest,Richard Mourdock,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",Indiana,Support,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,White Born-again/Evangelical Christians,Suburb,Urban,Urban Core,Very upscale,47715.0,0.804770708084106
17028.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,Complete,Yes,Call 1,5.0,I strongly favor my candidate,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,Worse today,4.0,Mike Pence,Government is doing too many things better left to businesses and individuals,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Foreign policy,No,Richard Lugar,Yes,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,33.0,Mitt Romney,White,White,State questionnaire,White,Midwest,Richard Mourdock,Female,White women,Married women,Suburbs,Suburbs,Indiana,Support,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,White Born-again/Evangelical Christians,Suburb,60s Suburbs,Urban Perimeter,Very upscale,46280.0,0.822579026222229
17293.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Complete,Yes,Call 1,9.0,I strongly favor my candidate,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,Worse today,5.0,Mike Pence,Government is doing too many things better left to businesses and individuals,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Federal budget deficit,No,Omit,Yes,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,11.0,Mitt Romney,White,White,State questionnaire,White,Midwest,Richard Mourdock,Male,White men,Married men,Suburbs,Suburbs,Indiana,Support,Election day exit poll,Just today,Just today or in the last few days,Just today or in the last few days or in October,Version 1,No,White Born-again/Evangelical Christians,Suburb,70s Suburbs,Urban Perimeter,Upscale,47130.0,1.70950794219971
57638.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Complete,Yes,Call 3,9.0,I strongly favor my candidate,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,Worse today,5.0,Mike Pence,Government is doing too many things better left to businesses and individuals,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Federal budget deficit,No,Richard Lugar,Yes,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Liberal,11.0,Mitt Romney,White,White,State questionnaire,White,Midwest,Richard Mourdock,Male,White men,Married men,Suburbs,Suburbs,Indiana,Support,Election day exit poll,Just today,Just today or in the last few days,Just today or in the last few days or in October,Version 1,No,White Born-again/Evangelical Christians,Suburb,70s Suburbs,Urban Perimeter,Upscale,47130.0,1.70950794219971
17705.0,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,Complete,Yes,Call 1,9.0,I like my candidate but with reservations,Postgraduate study,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,Worse today,5.0,Mike Pence,Government is doing too many things better left to businesses and individuals,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Federal budget deficit,,Would not have voted,Yes,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,27.0,Mitt Romney,White,White,State questionnaire,White,Midwest,Richard Mourdock,Male,White men,Married men,Suburbs,Suburbs,Indiana,Support,Election day exit poll,In the last few days,Just today or in the last few days,Just today or in the last few days or in October,Version 1,No,White Born-again/Evangelical Christians,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,47119.0,1.72120904922485
17125.0,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,Complete,Yes,Call 1,9.0,I strongly favor my candidate,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,Worse today,5.0,Mike Pence,Government is doing too many things better left to businesses and individuals,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Federal budget deficit,No,Richard Lugar,Yes,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,11.0,Mitt Romney,White,White,State questionnaire,White,Midwest,Richard Mourdock,Male,White men,Married men,Suburbs,Suburbs,Indiana,Support,Election day exit poll,In October,"In October, in September, or before that",Just today or in the last few days or in October,Version 1,No,White Born-again/Evangelical Christians,Suburb,70s Suburbs,Urban Perimeter,Upscale,47130.0,1.70950794219971
16790.0,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,Complete,No,Call 1,6.0,I strongly favor my candidate,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Favorable,Worse today,4.0,Mike Pence,Government is doing too many things better left to businesses and individuals,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Federal budget deficit,No,Richard Lugar,Yes,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,40.0,Mitt Romney,White,White,State questionnaire,White,Midwest,Richard Mourdock,Male,White men,Married men,Suburbs,Suburbs,Indiana,Support,Election day exit poll,In October,"In October, in September, or before that",Just today or in the last few days or in October,Version 1,No,All others,Suburb,80s Suburbs,Urban Perimeter,Very upscale,46163.0,1.02441668510437
15698.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Complete,Yes,Call 1,1.0,I strongly favor my candidate,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,Worse today,1.0,Mike Pence,Government is doing too many things better left to businesses and individuals,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Federal budget deficit,No,Richard Lugar,Yes,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,93.0,Mitt Romney,White,White,State questionnaire,White,Midwest,Richard Mourdock,Female,White women,Married women,Suburbs,Suburbs,Indiana,Support,Election day exit poll,In September,"In October, in September, or before that",In September or before that,Version 1,No,White Born-again/Evangelical Christians,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,46383.0,1.01303470134735
24615.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Complete,Yes,Call 1,4.0,I strongly favor my candidate,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Favorable,Worse today,2.0,Mike Pence,Government is doing too many things better left to businesses and individuals,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Federal budget deficit,No,Would not have voted,Yes,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,9.0,Mitt Romney,White,White,State questionnaire,White,Midwest,Richard Mourdock,Female,White women,Married women,Rural,Small Cities/Rural,Indiana,Support,Election day exit poll,In September,"In October, in September, or before that",In September or before that,Version 1,Yes,White Born-again/Evangelical Christians,Extremely Low Density Rural,Rural,Rural,Upscale,46920.0,1.08885431289673
56867.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Complete,Yes,Call 3,8.0,I strongly favor my candidate,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Favorable,Worse today,5.0,Mike Pence,Government is doing too many things better left to businesses and individuals,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Federal budget deficit,,Would not have voted,Yes,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,108.0,Mitt Romney,White,White,State questionnaire,White,Midwest,Richard Mourdock,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000",Indiana,Support,Election day exit poll,In September,"In October, in September, or before that",In September or before that,Version 1,Yes,White Born-again/Evangelical Christians,Suburb,Urban,Urban Core,Very upscale,47715.0,0.887999057769775
36018.0,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,Complete,Yes,Call 2,3.0,I like my candidate but with reservations,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,Worse today,2.0,Mike Pence,Government is doing too many things better left to businesses and individuals,100k or more,"$30,000 or more",50k or more,"$250,000 or more",100 thousand or more,"Over $50,000 and white",Federal budget deficit,No,Richard Lugar,No,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,47.0,Mitt Romney,White,White,State questionnaire,White,Midwest,Richard Mourdock,Female,White women,Non married women,Rural,Small Cities/Rural,Indiana,Support,Election day exit poll,In September,"In October, in September, or before that",In September or before that,Version 1,No,White Born-again/Evangelical Christians,Low Density Rural,Rural,Rural,Downscale,47371.0,0.972631871700287
55660.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Complete,No,Call 3,3.0,I strongly favor my candidate,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,Worse today,2.0,John Gregg,Government is doing too many things better left to businesses and individuals,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Federal budget deficit,No,Richard Lugar,Yes,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,47.0,Mitt Romney,White,White,State questionnaire,White,Midwest,Richard Mourdock,Male,White men,Married men,Rural,Small Cities/Rural,Indiana,Support,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,Low Density Rural,Rural,Rural,Downscale,47371.0,0.720250368118286
16125.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Complete,Yes,Call 1,7.0,I strongly favor my candidate,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,Worse today,3.0,Mike Pence,Government is doing too many things better left to businesses and individuals,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Federal budget deficit,No,Would not have voted,Yes,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,73.0,Mitt Romney,White,White,State questionnaire,White,Midwest,Richard Mourdock,Female,White women,Married women,Suburbs,Suburbs,Indiana,Support,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,White Born-again/Evangelical Christians,Suburb,60s Suburbs,Urban Perimeter,Very downscale,46327.0,0.838276386260986
38941.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Complete,Yes,Call 2,7.0,I strongly favor my candidate,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Favorable,Worse today,3.0,Mike Pence,Government is doing too many things better left to businesses and individuals,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Federal budget deficit,No,Richard Lugar,No,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,80.0,Mitt Romney,White,White,State questionnaire,White,Midwest,Richard Mourdock,Female,White women,Non married women,"Cities over 500,000","Cities over 50,000",Indiana,Support,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,Yes,White Born-again/Evangelical Christians,Suburb,Urban,Urban Core,Upscale,46226.0,0.661797165870667
37334.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,All others,All others,Complete,No,Call 2,3.0,I strongly favor my candidate,High school graduate,No college degree,High school graduate or less,Non white no college degree,Unfavorable,Favorable,Worse today,2.0,Mike Pence,Government is doing too many things better left to businesses and individuals,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",Federal budget deficit,No,Would not have voted,Yes,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,All others,Conservative,45.0,Mitt Romney,Other,Other,State questionnaire,Other,Midwest,Richard Mourdock,Male,All other races,Married men,Suburbs,Suburbs,Indiana,Support,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,46750.0,1.16984486579895
