ID,ABORT2,ABORTION,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,AUTOBAIL12,AUTOHH,BACKSIDE,BRNAGAIN,CALL,CDNUM,CHILD12,DESCRIBP12,ECONBETT,ECONBLAME12,ECONDIR,ECONISS12,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVOBAMA2,FAVROMN2,FINSIT,GEOCODE,GOVTDO10,HANDLEECON12,HANDLEMED12,HEALTHCARE12,HEALTHCARE12B,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,INTOUCH12,ISSUE12,LAIDOFF4,LATINO,MARCHILD,MARRIED,NEC,NEC2,OBAMANG,OBAMANG2,OBAMARICH,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PRSMI12,QLT12,QRACE3,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN10,ROMNRICH,SENMI12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TAXINC12,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,UNIONHH12,VERSION,WHITEREL,WHNCLINC,WHTEVANG,WORK,WORKPARENT,WORKSEX,WPROTBRN,WPROTBRN3,WRKWOMEN,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
4073.0,Legal,Legal in all cases,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Disapprove,No,Complete,,,10.0,,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,3.0,,,Mitt Romney,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,No,,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",The middle class,45+,65+,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,50047.0,Mitt Romney,,White,White,State questionnaire,White,Midwest,None,None,The middle class,Pete Hoekstra,Male,White men,,Suburbs,Suburbs, Michigan,Not increase for anyone,Telephone survey,,,,Yes,Version 3,White none,Yes,All others,No,,Non-working men,No,,All others,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,48079.0,1.17249536514282
48932.0,Illegal,Illegal in all cases,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Disapprove,No,Complete,Yes,Call 2,6.0,,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,4.0,,,Mitt Romney,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,,Yes,No,,,,,Angry,"Dissatisfied, but not angry or angry",The middle class,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,1.0,Mitt Romney,,White,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,The middle class,Pete Hoekstra,Female,White women,,Suburbs,Suburbs, Michigan,Not increase for anyone,Election day exit poll,,,,No,Version 3,White Protestants,Yes,White Born-again/Evangelical Christians,No,,Non-working women,Yes,White Protestant evangelical,All others,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,49080.0,0.830406129360199
24902.0,Illegal,Illegal in most cases,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,Latino 45-59,Latino 45-64,Approve,Yes,Complete,Yes,Call 1,8.0,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,2.0,,,Barack Obama,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",,,Yes,Yes,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",The poor,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,All others,Conservative,85.0,Mitt Romney,,Other,White,State questionnaire,Hispanic/Latino,Midwest,Protestant/Other Non-Catholic Christian,Protestant,The middle class,Pete Hoekstra,Female,Latino women,,Suburbs,Suburbs, Michigan,Not increase for anyone,Election day exit poll,,,,Yes,Version 3,Non-white,No,All others,No,,Non-working women,No,,All others,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,48371.0,1.13572669029236
4092.0,Illegal,Illegal in all cases,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Approve,Yes,Complete,Yes,,11.0,,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,1.0,,,Mitt Romney,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,No,No,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",The poor,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,50050.0,Mitt Romney,,White,White,State questionnaire,White,Midwest,Catholic,Catholic,The middle class,Pete Hoekstra,Female,White women,,Suburbs,Suburbs, Michigan,Not increase for anyone,Telephone survey,,,,No,Version 3,White Catholics,No,White Born-again/Evangelical Christians,No,,Non-working women,No,All others,All others,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,48170.0,0.689208507537842
24853.0,Illegal,Illegal in most cases,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,Disapprove,Yes,Complete,No,Call 1,14.0,,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,2.0,,,Mitt Romney,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,Yes,No,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",The poor,18-44,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,84.0,Mitt Romney,,White,White,State questionnaire,White,Midwest,Catholic,Catholic,The middle class,Pete Hoekstra,Male,White men,,Suburbs,Suburbs, Michigan,Not increase for anyone,Election day exit poll,,,,No,Version 3,White Catholics,No,All others,Yes,,Working men,No,All others,All others,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,48323.0,1.22079253196716
4009.0,Illegal,Illegal in most cases,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,Latino 45-59,Latino 45-64,Disapprove,Yes,Complete,No,,5.0,,,,,,,Postgraduate study,College graduate,More than High school graduate,Non white college degree,,,,3.0,,,Mitt Romney,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",,,Yes,Yes,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",The poor,45+,18-64,,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent,All others,Liberal,50022.0,Mitt Romney,,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Midwest,Protestant/Other Non-Catholic Christian,Other christian,The middle class,Pete Hoekstra,Male,Latino men,,Suburbs,Suburbs, Michigan,Not increase for anyone,Telephone survey,,,,No,Version 3,Non-white,No,All others,Yes,,Working men,No,,All others,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,48430.0,2.90126419067383
49065.0,Omit,Omit,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Disapprove,Yes,Complete,No,Call 2,7.0,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,3.0,,,Mitt Romney,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,Yes,No,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",The poor,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,34.0,Mitt Romney,,White,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,The middle class,Pete Hoekstra,Female,White women,,Suburbs,Suburbs, Michigan,Not increase for anyone,Election day exit poll,,,,No,Version 3,White Protestants,No,All others,Yes,,Working women,No,White Protestant non-evangelical,Working women,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,49230.0,0.738822460174561
64373.0,Omit,Omit,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,Disapprove,Yes,Complete,No,Call 3,3.0,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,4.0,,,Mitt Romney,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,No,No,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",The poor,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,41.0,Mitt Romney,,White,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Other christian,The middle class,Pete Hoekstra,Male,White men,,Suburbs,Suburbs, Michigan,Not increase for anyone,Election day exit poll,,,,No,Version 3,White Protestants,No,All others,Yes,,Working men,No,White Protestant non-evangelical,All others,Suburb,70s Suburbs,Urban Perimeter,Very upscale,49508.0,0.891299247741699
48311.0,Legal,Legal in most cases,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,Approve,No,Complete,No,Call 2,7.0,,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,3.0,,,Mitt Romney,,,100k or more,"$30,000 or more",50k or more,"$250,000 or more",100 thousand or more,"Over $50,000 and white",,,Yes,No,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",The poor,18-44,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,34.0,Mitt Romney,,White,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,The middle class,Pete Hoekstra,Male,White men,,Suburbs,Suburbs, Michigan,Not increase for anyone,Election day exit poll,,,,No,Version 3,White Protestants,No,All others,Yes,,Working men,No,White Protestant non-evangelical,All others,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,49230.0,0.772402405738831
46902.0,Legal,Legal in most cases,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Approve,No,Complete,Yes,Call 2,3.0,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,4.0,,,Mitt Romney,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,Yes,No,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",The poor,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,46.0,Mitt Romney,,White,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,The middle class,Pete Hoekstra,Male,White men,,Suburbs,Suburbs, Michigan,Not increase for anyone,Election day exit poll,,,,Yes,Version 3,White Protestants,No,White Born-again/Evangelical Christians,Yes,,Working men,Yes,White Protestant evangelical,All others,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,49326.0,1.11412405967712
23126.0,Illegal,Illegal in most cases,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Approve,No,Complete,No,Call 1,8.0,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,3.0,,,Mitt Romney,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,Yes,No,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",The poor,45+,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,30.0,Mitt Romney,,White,White,State questionnaire,White,Midwest,Catholic,Catholic,The middle class,Pete Hoekstra,Female,White women,,Suburbs,Suburbs, Michigan,Not increase for anyone,Election day exit poll,,,,No,Version 3,White Catholics,No,All others,No,,Non-working women,No,All others,All others,Suburb,70s Suburbs,Urban Perimeter,Very upscale,48864.0,0.825742721557617
49639.0,Legal,Legal in all cases,45-65,30-59,45+,45-59,50-64,50-59,,,,Disapprove,No,Complete,No,Call 2,12.0,,,,,,,Postgraduate study,College graduate,More than High school graduate,,,,,3.0,,,Mitt Romney,,,100k or more,"$30,000 or more",50k or more,"$250,000 or more",100 thousand or more,,,,No,No,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",The poor,45+,18-64,,Independent/Something else,,,Something else,,Moderate,107.0,Mitt Romney,,,,State questionnaire,,Midwest,Something else,Other,The middle class,Pete Hoekstra,Female,,,Suburbs,Suburbs, Michigan,Not increase for anyone,Election day exit poll,,,,No,Version 3,,No,All others,No,,Non-working women,No,,All others,Suburb,70s Suburbs,Urban Perimeter,Very upscale,48108.0,0.594313979148865
23032.0,Illegal,Illegal in most cases,45-65,30-59,45+,45-59,50-64,50-59,,,,Disapprove,No,Complete,Yes,Call 1,11.0,,,,,,,Postgraduate study,College graduate,More than High school graduate,,,,,2.0,,,Mitt Romney,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,,,,Yes,No,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",The poor,45+,18-64,,Independent/Something else,,,Independent,,Conservative,90.0,Mitt Romney,,,,State questionnaire,,Midwest,Protestant/Other Non-Catholic Christian,Other christian,The middle class,Pete Hoekstra,Female,,,Suburbs,Suburbs, Michigan,Not increase for anyone,Election day exit poll,,,,Yes,Version 3,,No,All others,Yes,,Working women,,,Working women,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,48386.0,0.938463151454926
23581.0,Illegal,Illegal in most cases,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,Latino 45-59,Latino 45-64,Disapprove,No,Complete,No,Call 1,11.0,,,,,,,College graduate,College graduate,More than High school graduate,Non white college degree,,,,2.0,,,Mitt Romney,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",,,Yes,Yes,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",The poor,45+,18-64,,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent,All others,Conservative,90.0,Mitt Romney,,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Midwest,None,None,The middle class,Pete Hoekstra,Male,Latino men,,Suburbs,Suburbs, Michigan,Not increase for anyone,Election day exit poll,,,,No,Version 3,Non-white,No,All others,No,,Non-working men,No,,All others,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,48386.0,1.20383715629578
4070.0,Illegal,Illegal in most cases,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,Disapprove,No,Complete,Yes,,10.0,,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,3.0,,,Mitt Romney,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,Yes,No,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",The poor,45+,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Something else,White Independent,Conservative,50047.0,Mitt Romney,,White,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,The middle class,Pete Hoekstra,Male,White men,,Suburbs,Suburbs, Michigan,Not increase for anyone,Telephone survey,,,,No,Version 3,White Protestants,No,White Born-again/Evangelical Christians,No,,Non-working men,Yes,White Protestant evangelical,All others,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,48421.0,2.02456259727478
20844.0,Legal,Legal in all cases,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,Omit,No,Complete,No,Call 1,10.0,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,3.0,,,Mitt Romney,,,,,,,,,,,No,No,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",The poor,18-44,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,,49.0,Mitt Romney,,White,White,State questionnaire,White,Midwest,,,The middle class,Pete Hoekstra,Male,White men,,Suburbs,Suburbs, Michigan,Not increase for anyone,Election day exit poll,,,,No,Version 3,,,All others,Yes,,Working men,No,,All others,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,48003.0,0.931787014007568
26074.0,Legal,Legal in all cases,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,Omit,No,Complete,No,Call 1,14.0,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,2.0,,,Mitt Romney,,,,,,,,,,,Yes,No,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",The poor,18-44,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,84.0,Mitt Romney,,White,White,State questionnaire,White,Midwest,Catholic,Catholic,The middle class,Pete Hoekstra,Female,White women,,Suburbs,Suburbs, Michigan,Not increase for anyone,Election day exit poll,,,,No,Version 3,White Catholics,,All others,Yes,,Working women,No,All others,Working women,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,48323.0,1.34134137630463
48534.0,Illegal,Illegal in most cases,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Omit,No,Complete,No,Call 2,3.0,,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,4.0,,,Mitt Romney,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,No,No,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",The poor,18-44,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,41.0,Mitt Romney,,White,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,The middle class,Pete Hoekstra,Male,White men,,Suburbs,Suburbs, Michigan,Not increase for anyone,Election day exit poll,,,,Yes,Version 3,White Protestants,No,All others,Yes,,Working men,No,White Protestant non-evangelical,All others,Suburb,70s Suburbs,Urban Perimeter,Very upscale,49508.0,0.891299247741699
66103.0,Illegal,Illegal in all cases,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,Omit,No,Complete,Yes,Call 3,3.0,,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,4.0,,,Mitt Romney,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,,No,No,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",The poor,18-44,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,41.0,Mitt Romney,,White,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,The middle class,Pete Hoekstra,Female,White women,,Suburbs,Suburbs, Michigan,Not increase for anyone,Election day exit poll,,,,No,Version 3,White Protestants,No,White Born-again/Evangelical Christians,Yes,,Working women,Yes,White Protestant evangelical,Working women,Suburb,70s Suburbs,Urban Perimeter,Very upscale,49508.0,0.97931182384491
3970.0,Illegal,Illegal in all cases,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Disapprove,Yes,Complete,No,,2.0,,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,4.0,,,Omit,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,No,No,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",The poor,45+,65+,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,50008.0,Mitt Romney,,White,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,The middle class,Pete Hoekstra,Male,White men,,Suburbs,Suburbs, Michigan,Not increase for anyone,Telephone survey,,,,Yes,Version 3,White Protestants,No,All others,Yes,,Working men,No,White Protestant non-evangelical,All others,Suburb,70s Suburbs,Urban Perimeter,Very upscale,49418.0,0.980075478553772
