ID,ABORT2,ABORTION,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND,ATTEND2,ATTREL,BACKSIDE,BREAK12,BREAK12A,BREAK12B,BRNAGAIN,CALL,CDNUM,CELLPHONE,CELLULAR,CHILD12,DESCRIBP12,ECONBETT,ECONBLAME12,ECONDIR,ECONFAIR,ECONISS12,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVOBAMA2,FAVROMN2,FINSIT,GAY,GEOCODE,GOVTDO10,HANDLEDEF12,HANDLEECON12,HANDLEMED12,HEALTHCARE12,HEALTHCARE12B,HOUIL12,IMMDEPORT,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,INTL12,INTLOBAMA,INTLROMNEY,INTOUCH12,ISSUE12,LANDPHONE,LATINO,MARCHILD,MARRIED,NEC,NEC2,OBAMA2,OBAMA4,OBAMANG,OBAMANG2,OBAMARICH,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PRSIL12,QLT12,QRACE3,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN10,ROMNRICH,SAMESEXM12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,TAXDEF,TAXINC12,TEABRN,TEAPARTY12,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,TRACK,UNIONHH12,VERSION,WHITEREL,WHNCLINC,WHTEVANG,WORK,WORKPARENT,WORKSEX,WPROTBRN,WPROTBRN3,WRKWOMEN,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
21714.0,Legal,Legal in all cases,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,Never,Never,All others,Complete,,,,No,Call 1,8.0,,,No,I strongly favor my candidate,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,3.0,,,,,,,The Republican candidate,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,,,,,,No,All others,No,,,,,,,,45+,18-64,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,21.0,Mitt Romney,,White,White,National questionnaire,White,Midwest,None,None,,Yes,Male,White men,Non married men,"Cities 50,000-500,000","Cities over 50,000",English, Illinois,,,,Support,Election day exit poll,,,,,,Version 3,White none,Yes,All others,,,,No,All others,,Suburb,Urban,Urban Core,Upscale,60123.0,1.61331832408905
44308.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,,Complete,Not a factor at all,Not important,Not a factor,,Call 2,16.0,,,Yes,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,Worse today,,4.0,Government is doing too many things better left to businesses and individuals,,,,,,The Republican candidate,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,,,The economy,,No,Married with children,Yes,,,,,,,,18-44,18-64,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,18.0,Mitt Romney,Has a vision for the future,White,White,National questionnaire,White,Midwest,,,,,Female,White women,Married women,Rural,Small Cities/Rural,English, Illinois,,,,,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,,,Version 1,,No,,,,,,,,Extremely Low Density Rural,Rural,Rural,Downscale,60927.0,0.57403028011322
69408.0,,,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,,,,Complete,,,,,Call 3,2.0,Yes,Both regular land-line and cell phone service,No,,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Favorable,,No,4.0,,,,,,,The Republican candidate,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,,,,Yes,No,All others,Yes,,,,,,,The poor,45+,18-64,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,25.0,Mitt Romney,,White,White,National questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,The middle class,,Female,White women,Married women,Suburbs,Suburbs,English, Illinois,,,,,Election day exit poll,,,,Seriously off on the wrong track,No,Version 5,White Protestants,No,,Yes,"Women, no kids",Working women,,,Working women,Extremely Low Density Rural,60s Suburbs,High-Growth Suburban Perimeter,Very downscale,60935.0,0.57403028011322
42372.0,Illegal,Illegal in all cases,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Once a week,Weekly,All others,Complete,,,,Yes,Call 2,11.0,,,Yes,I strongly favor my candidate,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,,3.0,,,,,,,The Republican candidate,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,,,,,No,Married with children,Yes,,,,,,,,18-44,18-64,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,64.0,Mitt Romney,,White,White,National questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Other christian,,No,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",English, Illinois,,,,Support,Election day exit poll,,,,,,Version 3,White Protestants,No,White Born-again/Evangelical Christians,,,,Yes,White Protestant evangelical,,High Density Urban,Urban,Urban Core,Very downscale,60432.0,2.06555104255676
69405.0,,,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,,,,Complete,,,,,Call 3,18.0,,,,,Getting worse,Barack Obama,Worse,,Taxes,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,4.0,,,,,,,The Republican candidate,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,,,,The economy,,No,,Yes,Poor,Not so good or poor,,,Angry,"Dissatisfied, but not angry or angry",,45+,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Conservative,54.0,Mitt Romney,Has a vision for the future,White,White,National questionnaire,White,Midwest,,,,,Female,White women,Married women,Suburbs,Suburbs,English, Illinois,No,,,,Election day exit poll,,,,,,Version 2,,Yes,,,,,,,,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,61550.0,0.388939827680588
69403.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,,Complete,,,,,Call 3,16.0,Yes,Both regular land-line and cell phone service,No,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,,No,4.0,,,,,,,The Republican candidate,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,,,,Yes,No,All others,Yes,,,,,,,The poor,45+,18-64,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,18.0,Mitt Romney,,White,White,National questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,Omit,,Female,White women,Married women,Rural,Small Cities/Rural,English, Illinois,,,,,Election day exit poll,,,,Seriously off on the wrong track,No,Version 5,White Protestants,No,,Yes,"Women, no kids",Working women,,,Working women,Extremely Low Density Rural,Rural,Rural,Downscale,60927.0,0.57403028011322
67455.0,Legal,Legal in most cases,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,A few times a year,Occasionally,Catholic/Do not attend weekly,Complete,,,,No,Call 3,9.0,,,Yes,I like my candidate but with reservations,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,,2.0,,,,,,,The Republican candidate,Deported to the country they came from,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,,,,,No,Married with children,Yes,,,,,,,,18-44,18-64,Men with children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,98.0,Mitt Romney,,White,White,National questionnaire,White,Midwest,Catholic,Catholic,,Yes,Male,White men,Married men,Suburbs,Suburbs,English, Illinois,,,,Neutral,Election day exit poll,,,,,,Version 3,White Catholics,No,All others,,,,No,All others,,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,60056.0,3.86242651939392
42351.0,Illegal,Illegal in all cases,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,A few times a year,Occasionally,All others,Complete,,,,No,Call 2,2.0,,,No,I dislike the other candidates,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,,4.0,,,,,,,The Republican candidate,Deported to the country they came from,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,,,,,,No,All others,No,,,,,,,,18-44,18-64,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,25.0,Mitt Romney,,White,White,National questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Other christian,,No,Male,White men,Non married men,Suburbs,Suburbs,English, Illinois,,,,Neutral,Election day exit poll,,,,,,Version 3,White Protestants,Yes,All others,,,,No,White Protestant non-evangelical,,Extremely Low Density Rural,60s Suburbs,High-Growth Suburban Perimeter,Very downscale,60935.0,0.57403028011322
44281.0,,,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,,,,Complete,,,,,Call 2,12.0,,,,,,,,Favors the wealthy,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,No,5.0,,Mitt Romney,Mitt Romney,Mitt Romney,Repeal all of it,Repeal some of it or repeal all of it,The Republican candidate,,,,,,,,Omit,No,Omit,Mitt Romney,,,No,,,,,Disapprove,Strongly disapprove,,,,45+,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,51.0,Mitt Romney,,White,White,National questionnaire,White,Midwest,,,,,Male,White men,,Suburbs,Suburbs,English, Illinois,,Not increase for anyone,,,Election day exit poll,,,,,,Version 4,,,,,,,,,,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,62223.0,0.357867270708084
23031.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,,Complete,A minor factor,Not important,Factor,,Call 1,16.0,,,No,,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,Worse today,,4.0,Government is doing too many things better left to businesses and individuals,,,,,,The Republican candidate,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,,,,The economy,,No,All others,Yes,,,,,,,,18-44,18-64,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,18.0,Mitt Romney,Shares my values,White,White,National questionnaire,White,Midwest,,,,,Male,White men,Married men,Rural,Small Cities/Rural,English, Illinois,,,,,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,,,Version 1,,No,,,,,,,,Extremely Low Density Rural,Rural,Rural,Downscale,60927.0,0.57403028011322
24193.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,,Complete,,,,,Call 1,18.0,Yes,Only cell phone service,Yes,,,,,,,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,,No,4.0,,,,,,,The Republican candidate,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,,,,,No,No,Married with children,Yes,,,,,,,The poor,18-44,18-64,Men with children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,54.0,Mitt Romney,,White,White,National questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,The middle class,,Male,White men,Married men,Suburbs,Suburbs,English, Illinois,,,,,Election day exit poll,,,,Seriously off on the wrong track,No,Version 5,White Protestants,No,,Yes,All men,Working men,,,All others,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,61550.0,0.388939827680588
21083.0,Legal,Legal in all cases,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,Once a week,Weekly,Catholic/Attend weekly,Complete,,,,Yes,Call 1,8.0,,,Yes,I strongly favor my candidate,,,,,,No high school diploma,No college degree,High school graduate or less,White no college degree,,,,,3.0,,,,,,,The Republican candidate,Offered a chance to apply for legal status,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,,,,,No,Married with children,Yes,,,,,,,,45+,18-64,Men with children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,21.0,Mitt Romney,,White,White,National questionnaire,White,Midwest,Catholic,Catholic,,Yes,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000",English, Illinois,,,,Support,Election day exit poll,,,,,,Version 3,White Catholics,Yes,White Born-again/Evangelical Christians,,,,No,All others,,Suburb,Urban,Urban Core,Upscale,60123.0,1.61331832408905
44249.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,,Complete,,,,,Call 2,18.0,,,,,,,,Is fair to most Americans,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,No,4.0,,Mitt Romney,Mitt Romney,Mitt Romney,Repeal all of it,Repeal some of it or repeal all of it,The Republican candidate,,100k or more,"$30,000 or more",50k or more,"$250,000 or more",100 thousand or more,"Over $50,000 and white",Only Mitt Romney,No,Yes,Mitt Romney,,,No,,,,,Disapprove,Somewhat disapprove,,,,18-44,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,54.0,Mitt Romney,,White,White,National questionnaire,White,Midwest,,,,,Female,White women,,Suburbs,Suburbs,English, Illinois,,"Increase only on income over $250,000",,,Election day exit poll,,,,,,Version 4,,No,,,,,,,,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,61550.0,0.388939827680588
69347.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,,Complete,,,,,Call 3,6.0,,,,,,,,Favors the wealthy,,College graduate,College graduate,More than High school graduate,White college degree,,,,No,3.0,,Mitt Romney,Mitt Romney,Mitt Romney,Repeal some of it,Repeal some of it or repeal all of it,The Republican candidate,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Only Mitt Romney,No,Yes,Mitt Romney,,,No,,,,,Disapprove,Strongly disapprove,,,,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Something else,White Independent,Moderate,11.0,Mitt Romney,,White,White,National questionnaire,White,Midwest,,,,,Female,White women,,Suburbs,Suburbs,English, Illinois,,"Increase only on income over $250,000",,,Election day exit poll,,,,,,Version 4,,No,,,,,,,,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,60148.0,1.54189014434814
44241.0,,,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,,,,Complete,,,,,Call 2,7.0,,,,,Getting worse,Barack Obama,Worse,,Taxes,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,,2.0,,,,,,,The Republican candidate,,100k or more,"$30,000 or more",50k or more,"$250,000 or more",100 thousand or more,"Over $50,000 and white",,,,,Health care,,No,,Yes,Poor,Not so good or poor,,,Angry,"Dissatisfied, but not angry or angry",,45+,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,111.0,Mitt Romney,Is a strong leader,White,White,National questionnaire,White,Midwest,,,,,Female,White women,Married women,Suburbs,Suburbs,English, Illinois,No,,,,Election day exit poll,,,,,,Version 2,,No,,,,,,,,High Density Urban,60s Suburbs,Urban Perimeter,Very upscale,60305.0,2.62281107902527
22979.0,Legal,Legal in most cases,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,A few times a year,Occasionally,All others,Complete,,,,No,Call 1,18.0,,,No,I strongly favor my candidate,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,,4.0,,,,,,,The Republican candidate,Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,,,,,No,All others,Yes,,,,,,,,45+,18-64,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,54.0,Mitt Romney,,White,White,National questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Other christian,,No,Male,White men,Married men,Suburbs,Suburbs,English, Illinois,,,,Neutral,Election day exit poll,,,,,,Version 3,White Protestants,No,All others,,,,No,White Protestant non-evangelical,,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,61550.0,0.388939827680588
42878.0,,,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,,,,Complete,,,,,Call 2,13.0,,,,,Staying about the same,Barack Obama,Poor and staying the same,,Unemployment,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,5.0,,,,,,,The Republican candidate,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,,,The economy,,No,,No,Not so good,Not so good or poor,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",,18-44,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,37.0,Mitt Romney,Shares my values,White,White,National questionnaire,White,Midwest,,,,,Female,White women,Non married women,Rural,Small Cities/Rural,English, Illinois,No,,,,Election day exit poll,,,,,,Version 2,,Yes,,,,,,,,Low Density Rural,Rural,Rural,Very downscale,62088.0,0.701592564582825
69316.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,,Complete,,,,,Call 3,2.0,Yes,Both regular land-line and cell phone service,Yes,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,,No,4.0,,,,,,,The Republican candidate,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,,,,Yes,No,Married with children,Yes,,,,,,,The poor,18-44,18-64,Men with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,25.0,Mitt Romney,,White,White,National questionnaire,White,Midwest,Catholic,Catholic,The middle class,,Male,White men,Married men,Suburbs,Suburbs,English, Illinois,,,,,Election day exit poll,,,,Seriously off on the wrong track,Yes,Version 5,White Catholics,No,,Yes,All men,Working men,,,All others,Extremely Low Density Rural,60s Suburbs,High-Growth Suburban Perimeter,Very downscale,60935.0,0.57403028011322
