ID,ABORT2,ABORTION,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,AUTOBAIL12,BACKSIDE,BRNAGAIN,CALL,CDNUM,CHILD12,DESCRIBP12,ECONBETT,ECONBLAME12,ECONDIR,ECONISS12,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVOBAMA2,FAVROMN2,FAVRYAN2,FINSIT,GEOCODE,GOVTDO10,GUNOWNER12,HANDLEDEF12,HANDLEECON12,HANDLEMED12,HEALTHCARE12,HEALTHCARE12B,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,INTOUCH12,ISSUE12,LATINO,MARCHILD,MARRIED,NEC,NEC2,OBAMANG,OBAMANG2,OBAMARICH,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PRSWI12,QLT12,QRACE3,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN10,ROMNRICH,SENWI12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TAXINC12,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,UNIONHH12,VERSION,WALKER2,WHITEREL,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
70882.0,Legal,Legal in most cases,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,,Complete,No,Call 3,1.0,No,I strongly favor my candidate,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,,2.0,,,,,,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,No,All others,No,,,,,,18-44,18-64,Men without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,38.0,Barack Obama,,White,White,National questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Other christian,,Tommy Thompson,Male,White men,Non married men,Suburbs,Suburbs,Wisconsin,,Election day exit poll,,,,,Version 3,,White Protestants,Yes,All others,No,White Protestant non-evangelical,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,53142.0,1.47986578941345
51847.0,Illegal,Illegal in all cases,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,,Complete,No,Call 2,8.0,No,I strongly favor my candidate,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,4.0,,,,,,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,No,All others,No,,,,,,18-44,18-64,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,72.0,Barack Obama,,White,White,National questionnaire,White,Midwest,None,None,,Tommy Thompson,Female,White women,Non married women,Suburbs,Suburbs,Wisconsin,,Election day exit poll,,,,,Version 3,,White none,Yes,All others,No,All others,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,54944.0,0.615357518196106
70706.0,Illegal,Illegal in most cases,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,,Complete,No,Call 3,1.0,No,I strongly favor my candidate,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,,2.0,,,,,,,,100k or more,"$30,000 or more",50k or more,"$200,000 - $249,999",100 thousand or more,"Over $50,000 and white",,,No,All others,No,,,,,,18-44,18-64,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,38.0,Barack Obama,,White,White,National questionnaire,White,Midwest,Catholic,Catholic,,Tommy Thompson,Female,White women,Non married women,Suburbs,Suburbs,Wisconsin,,Election day exit poll,,,,,Version 3,,White Catholics,No,All others,No,All others,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,53142.0,1.37697958946228
31056.0,Legal,Legal in most cases,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,,Complete,No,Call 1,8.0,No,I like my candidate but with reservations,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,,4.0,,,,,,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,,No,All others,Yes,,,,,,18-44,18-64,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,72.0,Barack Obama,,White,White,National questionnaire,White,Midwest,,,,Tommy Thompson,Male,White men,Married men,Suburbs,Suburbs,Wisconsin,,Election day exit poll,,,,,Version 3,,,No,All others,No,,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,54944.0,0.749201714992523
26290.0,Legal,Legal in all cases,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,Complete,No,Call 1,2.0,Yes,I like my candidate but with reservations,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,,3.0,,,,,,,,100k or more,"$30,000 or more",50k or more,"$200,000 - $249,999",100 thousand or more,"Over $50,000 and white",,,No,Married with children,Yes,,,,,,18-44,18-64,Women with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,17.0,Barack Obama,,White,White,National questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Other christian,,Tommy Thompson,Female,White women,Married women,Suburbs,Suburbs,Wisconsin,,Election day exit poll,,,,,Version 3,,White Protestants,No,All others,No,White Protestant non-evangelical,Suburb,80s Suburbs,Urban Perimeter,Very upscale,53597.0,0.840160489082336
50724.0,Legal,Legal in all cases,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,Complete,No,Call 2,1.0,Yes,I like my candidate but with reservations,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,,2.0,,,,,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,No,All others,No,,,,,,45+,18-64,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,38.0,Barack Obama,,White,White,National questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,,Tommy Thompson,Female,White women,Non married women,Suburbs,Suburbs,Wisconsin,,Election day exit poll,,,,,Version 3,,White Protestants,No,All others,No,White Protestant non-evangelical,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,53142.0,1.21548914909363
50723.0,Legal,Legal in all cases,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,Complete,No,Call 2,1.0,Yes,I like my candidate but with reservations,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,,2.0,,,,,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,No,All others,No,,,,,,45+,18-64,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,38.0,Barack Obama,,White,White,National questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,,Tommy Thompson,Female,White women,Non married women,Suburbs,Suburbs,Wisconsin,,Election day exit poll,,,,,Version 3,,White Protestants,No,All others,No,White Protestant non-evangelical,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,53142.0,1.21548914909363
28272.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,Not complete,,Call 1,6.0,,I like my candidate but with reservations,,,,,,,,,,,Favorable,,2.0,,,,Barack Obama,,,,,,,,,,Barack Obama,,No,,,Good,Excellent or good,,,,45+,65+,,,,,,,,34.0,Barack Obama,,White,White,State questionnaire,White,Midwest,,,,Tommy Thompson,Male,White men,,Rural,Small Cities/Rural,Wisconsin,,Election day exit poll,,,,,Version 2,,,,,,,Low Density Rural,Rural,Rural,Very downscale,54923.0,1.07695472240448
70790.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,Not complete,,Call 3,4.0,,I dislike the other candidates,,,,,,,,,,,Favorable,,1.0,,,,Barack Obama,,,,,,,,,,Barack Obama,,No,,,Not so good,Not so good or poor,,,,18-44,18-64,,,,,,,,50.0,Barack Obama,,White,White,State questionnaire,White,Midwest,,,,Tommy Thompson,Female,White women,,"Cities over 500,000","Cities over 50,000",Wisconsin,,Election day exit poll,,,,,Version 2,,,,,,,Suburb,Urban,Urban Core,Very upscale,53223.0,0.689784467220306
71140.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,Complete,,Call 3,1.0,,I strongly favor my candidate,Getting better,George W. Bush,Getting better,Unemployment,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,Favorable,,1.0,,,,Barack Obama,Barack Obama,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Barack Obama,The economy,No,,Yes,Good,Excellent or good,,,,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Something else,White Independent,Moderate,54.0,Barack Obama,Shares my values,White,White,State questionnaire,White,Midwest,,,,Tommy Thompson,Female,White women,Married women,Suburbs,Suburbs,Wisconsin,,Election day exit poll,,,,,Version 2,,,No,,,,Suburb,80s Suburbs,Urban Perimeter,Very upscale,53132.0,0.73702996969223
9602.0,,,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,,Complete,,,2.0,,I like my candidate but with reservations,Staying about the same,Omit,Poor and staying the same,Taxes,College graduate,College graduate,More than High school graduate,White college degree,,,Favorable,,3.0,,,,Mitt Romney,Barack Obama,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Barack Obama,Foreign policy,No,,Yes,Not so good,Not so good or poor,,,,45+,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,50007.0,Barack Obama,Shares my values,White,White,State questionnaire,White,Midwest,,,,Tommy Thompson,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000",Wisconsin,,Telephone survey,,,,,Version 2,,,No,,,,Suburb,Urban,Urban Core,Very upscale,53711.0,1.21593821048737
9626.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,Complete,,,2.0,,I like my candidate but with reservations,Staying about the same,George W. Bush,Poor and staying the same,Taxes,College graduate,College graduate,More than High school graduate,White college degree,,,Favorable,,3.0,,,,Barack Obama,Barack Obama,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Barack Obama,Federal budget deficit,No,,Yes,Not so good,Not so good or poor,,,,45+,65+,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,50007.0,Barack Obama,Shares my values,White,White,State questionnaire,White,Midwest,,,,Tommy Thompson,Male,White men,Married men,Suburbs,Suburbs,Wisconsin,,Telephone survey,,,,,Version 2,,,No,,,,Low Density Rural,80s Suburbs,Urban Perimeter,Very upscale,53593.0,1.25833010673523
51036.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,Complete,,Call 2,4.0,,I like my candidate but with reservations,Staying about the same,George W. Bush,Poor and staying the same,Unemployment,Postgraduate study,College graduate,More than High school graduate,White college degree,,,Unfavorable,,1.0,,,,Barack Obama,Barack Obama,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Barack Obama,Health care,,,No,Poor,Not so good or poor,,,,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Liberal,62.0,Barack Obama,Shares my values,White,White,State questionnaire,White,Midwest,,,,Tommy Thompson,Male,White men,Non married men,"Cities over 500,000","Cities over 50,000",Wisconsin,,Election day exit poll,,,,,Version 2,,,No,,,,High Density Urban,Urban,Urban Core,Upscale,53207.0,0.980055928230286
51035.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,Complete,,Call 2,4.0,,I like my candidate but with reservations,Staying about the same,George W. Bush,Poor and staying the same,Unemployment,Postgraduate study,College graduate,More than High school graduate,White college degree,,,Unfavorable,,1.0,,,,Barack Obama,Barack Obama,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Barack Obama,Health care,,,No,Poor,Not so good or poor,,,,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Liberal,62.0,Barack Obama,Shares my values,White,White,State questionnaire,White,Midwest,,,,Tommy Thompson,Male,White men,Non married men,"Cities over 500,000","Cities over 50,000",Wisconsin,,Election day exit poll,,,,,Version 2,,,No,,,,High Density Urban,Urban,Urban Core,Upscale,53207.0,0.980055928230286
73045.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,Complete,,Call 3,2.0,,I strongly favor my candidate,Staying about the same,George W. Bush,Good and staying the same,Rising prices,College graduate,College graduate,More than High school graduate,White college degree,,,Unfavorable,,3.0,,,,Barack Obama,Barack Obama,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Barack Obama,Federal budget deficit,No,,Yes,Good,Excellent or good,,,,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,15.0,Barack Obama,Is a strong leader,White,White,State questionnaire,White,Midwest,,,,Tommy Thompson,Male,White men,Married men,Suburbs,Suburbs,Wisconsin,,Election day exit poll,,,,,Version 2,,,No,,,,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,53559.0,0.940043210983276
50982.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,Complete,,Call 2,8.0,,I dislike the other candidates,Staying about the same,George W. Bush,Good and staying the same,Rising prices,High school graduate,No college degree,High school graduate or less,White no college degree,,,Unfavorable,,4.0,,,,Barack Obama,Barack Obama,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Barack Obama,Federal budget deficit,No,,Yes,Good,Excellent or good,,,,45+,65+,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,24.0,Barack Obama,Is a strong leader,White,White,State questionnaire,White,Midwest,,,,Tommy Thompson,Male,White men,Married men,Rural,Small Cities/Rural,Wisconsin,,Election day exit poll,,,,,Version 2,,,Yes,,,,Low Density Rural,Rural,Rural,Downscale,54235.0,0.996735155582428
73286.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,Complete,,Call 3,6.0,,I like my candidate but with reservations,Staying about the same,George W. Bush,Poor and staying the same,Rising prices,College graduate,College graduate,More than High school graduate,White college degree,,,Favorable,,4.0,,,,Mitt Romney,Mitt Romney,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Mitt Romney,The economy,No,,No,Not so good,Not so good or poor,,,,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,113.0,Barack Obama,Is a strong leader,White,White,State questionnaire,White,Midwest,,,,Tommy Thompson,Male,White men,Non married men,"Cities 50,000-500,000","Cities over 50,000",Wisconsin,,Election day exit poll,,,,,Version 2,,,No,,,,Suburb,Urban,Urban Core,Very upscale,54904.0,0.806003630161285
49814.0,,,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,,Complete,,Call 2,3.0,,I like my candidate but with reservations,Staying about the same,George W. Bush,Poor and staying the same,Unemployment,College graduate,College graduate,More than High school graduate,White college degree,,,Favorable,,5.0,,,,Barack Obama,Barack Obama,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Mitt Romney,Health care,No,,Yes,Not so good,Not so good or poor,,,,18-44,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,74.0,Barack Obama,Is a strong leader,White,White,State questionnaire,White,Midwest,,,,Tommy Thompson,Male,White men,Married men,Rural,Small Cities/Rural,Wisconsin,,Election day exit poll,,,,,Version 2,,,No,,,,Low Density Rural,Rural,Rural,Very upscale,54467.0,0.867978870868683
49724.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,Complete,,Call 2,3.0,,I strongly favor my candidate,Getting better,George W. Bush,Getting better,The housing market,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,Unfavorable,,5.0,,,,Barack Obama,Barack Obama,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Mitt Romney,The economy,No,,Yes,Good,Excellent or good,,,,45+,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,68.0,Barack Obama,Cares about people like me,White,White,State questionnaire,White,Midwest,,,,Tommy Thompson,Female,White women,Married women,Rural,Small Cities/Rural,Wisconsin,,Election day exit poll,,,,,Version 2,,,No,,,,Low Density Rural,Rural,Rural,Downscale,54660.0,0.868865489959717
