ID,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,CALL,CDNUM,DESCRIBP12,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVOBAMA2,FAVROMN2,GEOCODE,GOVTDO10,GOVVT12,HOUVT12,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,ISSUE12,LATINO,MARRIED,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PRSVT12,QRACE3,QRACEAI,QTYPE,RACE,REGION,SENVT12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,VERSION,VTHEALTH,WHNCLINC,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
58829.0,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,Complete,Call 3,1.0,I strongly favor my candidate,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,2.0,Government should do more to solve problems,Peter Shumlin,Peter Welch,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Health care,No,Yes,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,28.0,Barack Obama,White,White,State questionnaire,White,East,Bernie Sanders,Female,White women,Married women,Suburbs,Suburbs, Vermont,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,Favor,No,Town,70s Suburbs,Urban Perimeter,Very upscale,5452.0,0.691084027290344
60138.0,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,Complete,Call 3,1.0,I strongly favor my candidate,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Unfavorable,2.0,Government should do more to solve problems,Peter Shumlin,Peter Welch,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Health care,No,No,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,28.0,Barack Obama,White,White,State questionnaire,White,East,Bernie Sanders,Female,White women,Non married women,Suburbs,Suburbs, Vermont,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,Favor,No,Town,70s Suburbs,Urban Perimeter,Very upscale,5452.0,0.691084027290344
26061.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,Complete,Call 1,1.0,I strongly favor my candidate,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,2.0,Government should do more to solve problems,Peter Shumlin,Peter Welch,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Health care,No,Yes,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,28.0,Barack Obama,White,White,State questionnaire,White,East,Bernie Sanders,Female,White women,Married women,Suburbs,Suburbs, Vermont,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,Favor,No,Town,70s Suburbs,Urban Perimeter,Very upscale,5452.0,0.692942678928375
57657.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Complete,Call 3,1.0,I strongly favor my candidate,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,2.0,Government should do more to solve problems,Peter Shumlin,Peter Welch,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Health care,No,Yes,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,19.0,Barack Obama,White,White,State questionnaire,White,East,Bernie Sanders,Female,White women,Married women,"Cities 10,000-50,000",Small Cities/Rural, Vermont,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,Favor,No,Town,Rural,Rural,Upscale,5401.0,0.700177192687988
41909.0,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,Complete,Call 2,1.0,I strongly favor my candidate,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,2.0,Government should do more to solve problems,Peter Shumlin,Peter Welch,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Health care,No,Yes,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,19.0,Barack Obama,White,White,State questionnaire,White,East,Bernie Sanders,Female,White women,Married women,"Cities 10,000-50,000",Small Cities/Rural, Vermont,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,Favor,No,Town,Rural,Rural,Upscale,5401.0,0.700177192687988
57310.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Complete,Call 3,1.0,I strongly favor my candidate,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,2.0,Government should do more to solve problems,Peter Shumlin,Peter Welch,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Health care,No,Yes,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Liberal,19.0,Barack Obama,White,White,State questionnaire,White,East,Bernie Sanders,Female,White women,Married women,"Cities 10,000-50,000",Small Cities/Rural, Vermont,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,Favor,No,Town,Rural,Rural,Upscale,5401.0,0.700177192687988
57084.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Complete,Call 3,1.0,I strongly favor my candidate,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,2.0,Government should do more to solve problems,Peter Shumlin,Peter Welch,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Health care,,No,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,19.0,Barack Obama,White,White,State questionnaire,White,East,Bernie Sanders,Female,White women,Non married women,"Cities 10,000-50,000",Small Cities/Rural, Vermont,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,Favor,No,Town,Rural,Rural,Upscale,5401.0,0.700177192687988
25789.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Complete,Call 1,1.0,I strongly favor my candidate,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,2.0,Government should do more to solve problems,Peter Shumlin,Peter Welch,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Health care,No,No,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,19.0,Barack Obama,White,White,State questionnaire,White,East,Bernie Sanders,Female,White women,Non married women,"Cities 10,000-50,000",Small Cities/Rural, Vermont,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,Favor,No,Town,Rural,Rural,Upscale,5401.0,0.700177192687988
41845.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Complete,Call 2,1.0,I strongly favor my candidate,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,2.0,Government should do more to solve problems,Peter Shumlin,Peter Welch,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Health care,No,No,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,19.0,Barack Obama,White,White,State questionnaire,White,East,Bernie Sanders,Female,White women,Non married women,"Cities 10,000-50,000",Small Cities/Rural, Vermont,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,Favor,No,Town,Rural,Rural,Upscale,5401.0,0.702060341835022
46157.0,18-29,18-29,18-44,18-29,25-29,25-29,Black 18-29,Black 18-29,Black 18-29,Complete,Call 2,1.0,I strongly favor my candidate,College graduate,College graduate,More than High school graduate,Non white college degree,Favorable,Unfavorable,3.0,Government should do more to solve problems,Peter Shumlin,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",Health care,No,No,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Liberal,37.0,Barack Obama,Black,Black,State questionnaire,Black,East,,Female,Black women,Non married women,Rural,Small Cities/Rural, Vermont,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,Favor,No,Low Density Rural,Rural,Rural,Upscale,5001.0,0.703397810459137
28553.0,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,Complete,Call 1,1.0,I strongly favor my candidate,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,3.0,Government should do more to solve problems,Peter Shumlin,Peter Welch,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Health care,No,Yes,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,85.0,Barack Obama,White,White,State questionnaire,White,East,Bernie Sanders,Female,White women,Married women,Rural,Small Cities/Rural, Vermont,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,Favor,No,Low Density Rural,Rural,Rural,Very upscale,5091.0,0.709512889385223
27886.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Complete,Call 1,1.0,I strongly favor my candidate,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,3.0,Government should do more to solve problems,Peter Shumlin,Peter Welch,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Health care,No,Yes,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Liberal,85.0,Barack Obama,White,White,State questionnaire,White,East,Bernie Sanders,Female,White women,Married women,Rural,Small Cities/Rural, Vermont,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,Favor,No,Low Density Rural,Rural,Rural,Very upscale,5091.0,0.709512889385223
40553.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Complete,Call 2,1.0,I strongly favor my candidate,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,3.0,Government should do more to solve problems,Peter Shumlin,Peter Welch,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Health care,No,Yes,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,85.0,Barack Obama,White,White,State questionnaire,White,East,Bernie Sanders,Female,White women,Married women,Rural,Small Cities/Rural, Vermont,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,Favor,No,Low Density Rural,Rural,Rural,Very upscale,5091.0,0.709512889385223
57841.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,Complete,Call 3,1.0,I strongly favor my candidate,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,3.0,Government should do more to solve problems,Peter Shumlin,Peter Welch,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Health care,No,Yes,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,85.0,Barack Obama,White,White,State questionnaire,White,East,Bernie Sanders,Female,White women,Married women,Rural,Small Cities/Rural, Vermont,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,Favor,No,Low Density Rural,Rural,Rural,Very upscale,5091.0,0.711421132087708
28078.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Complete,Call 1,1.0,I strongly favor my candidate,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,3.0,Government should do more to solve problems,Peter Shumlin,Peter Welch,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Health care,No,No,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,85.0,Barack Obama,White,White,State questionnaire,White,East,Bernie Sanders,Female,White women,Non married women,Rural,Small Cities/Rural, Vermont,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,Favor,No,Low Density Rural,Rural,Rural,Very upscale,5091.0,0.711421132087708
57150.0,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,Complete,Call 3,1.0,I strongly favor my candidate,High school graduate,No college degree,High school graduate or less,White no college degree,Favorable,Unfavorable,3.0,Government should do more to solve problems,Peter Shumlin,Peter Welch,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Health care,No,No,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,52.0,Barack Obama,White,White,State questionnaire,White,East,Bernie Sanders,Male,White men,Non married men,Rural,Small Cities/Rural, Vermont,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,Favor,Yes,Low Density Rural,Rural,Rural,Very upscale,5602.0,0.714801907539368
57324.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Complete,Call 3,1.0,I strongly favor my candidate,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,2.0,Government should do more to solve problems,Peter Shumlin,Peter Welch,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Health care,No,Yes,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,60.0,Barack Obama,White,White,State questionnaire,White,East,Bernie Sanders,Female,White women,Married women,Suburbs,Suburbs, Vermont,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,Favor,No,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,5477.0,0.719100952148438
24413.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Complete,Call 1,1.0,I strongly favor my candidate,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,2.0,Government should do more to solve problems,Peter Shumlin,Peter Welch,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Health care,No,Yes,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,60.0,Barack Obama,White,White,State questionnaire,White,East,Bernie Sanders,Female,White women,Married women,Suburbs,Suburbs, Vermont,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,Favor,No,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,5477.0,0.719100952148438
