ID,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND,ATTEND2,BACKSIDE,BRNAGAIN,CALL,CDNUM,DESCRIBP12,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVOBAMA2,FAVROMN2,FINSIT,GEOCODE,GOVTDO10,HANDLEECON12,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,INTOUCH12,ISSUE12,LATINO,MARRIED,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PRSMS12,QRACE3,QRACEAI,QTYPE,RACE,REGION,SENMS12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,VERSION,WHNCLINC,WHTEVANG,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
64426.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,A few times a month,Occasionally,Complete,Yes,Call 3,3.0,I strongly favor my candidate,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,2.0,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,No,Yes,45+,18-64,,,,,,Liberal,98.0,Mitt Romney,White,White,National questionnaire,White,South,Roger Wicker,Female,White women,Married women,Rural,Small Cities/Rural, Mississippi,Election day exit poll,,,,Version 3,No,White Born-again/Evangelical Christians,Extremely Low Density Rural,Rural,Rural,Downscale,39168.0,1.14996826648712
45318.0,18-29,18-29,18-44,18-29,18-24,18-24,Black 18-29,Black 18-29,Black 18-29,More than once a week,Weekly,Complete,Yes,Call 2,3.0,I like my candidate but with reservations,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,2.0,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",,,No,No,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Conservative,98.0,Barack Obama,Black,Black,National questionnaire,Black,South,Albert Gore,Female,Black women,Non married women,Rural,Small Cities/Rural, Mississippi,Election day exit poll,,,,Version 3,No,All others,Extremely Low Density Rural,Rural,Rural,Downscale,39168.0,0.979141175746918
32488.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,A few times a year,Occasionally,Complete,Yes,Call 1,3.0,I like my candidate but with reservations,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,2.0,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,No,No,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,98.0,Mitt Romney,White,White,National questionnaire,White,South,Roger Wicker,Female,White women,Non married women,Rural,Small Cities/Rural, Mississippi,Election day exit poll,,,,Version 3,Yes,White Born-again/Evangelical Christians,Extremely Low Density Rural,Rural,Rural,Downscale,39168.0,1.14996826648712
13803.0,65+,60+,45+,60+,65+,65 or over,Black 60+,Black 60+,Black 65+,Once a week,Weekly,Complete,Yes,,2.0,I dislike the other candidates,No high school diploma,No college degree,High school graduate or less,Non white no college degree,,,,1.0,,,,,,,,,,,No,Yes,45+,65+,Independent/Something else,Black non-Democrat,Black Independent,Something else,All others,Conservative,50003.0,Barack Obama,Black,Black,National questionnaire,Black,South,,Female,Black women,Married women,Rural,Small Cities/Rural, Mississippi,Telephone survey,,,,Version 3,No,All others,Extremely Low Density Rural,Rural,Rural,Downscale,39083.0,0.0
32550.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Once a week,Weekly,Complete,Yes,Call 1,3.0,I dislike the other candidates,High school graduate,No college degree,High school graduate or less,White no college degree,,,,2.0,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,,No,Yes,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,98.0,Mitt Romney,White,White,National questionnaire,White,South,Roger Wicker,Female,White women,Married women,Rural,Small Cities/Rural, Mississippi,Election day exit poll,,,,Version 3,Yes,White Born-again/Evangelical Christians,Extremely Low Density Rural,Rural,Rural,Downscale,39168.0,1.14996826648712
67030.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,A few times a year,Occasionally,Complete,Yes,Call 3,3.0,I dislike the other candidates,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,2.0,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,No,Yes,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,98.0,Mitt Romney,White,White,National questionnaire,White,South,Roger Wicker,Female,White women,Married women,Rural,Small Cities/Rural, Mississippi,Election day exit poll,,,,Version 3,No,White Born-again/Evangelical Christians,Extremely Low Density Rural,Rural,Rural,Downscale,39168.0,0.957085311412811
45646.0,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,,,Complete,,Call 2,3.0,,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Favorable,,2.0,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,No,No,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,98.0,Mitt Romney,White,White,National questionnaire,White,South,Roger Wicker,Female,White women,Non married women,Rural,Small Cities/Rural, Mississippi,Election day exit poll,,,,Version 5,No,,Extremely Low Density Rural,Rural,Rural,Downscale,39168.0,0.957085311412811
33229.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,Complete,,Call 1,3.0,,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Favorable,,2.0,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,No,Yes,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,98.0,Mitt Romney,White,White,National questionnaire,White,South,Roger Wicker,Male,White men,Married men,Rural,Small Cities/Rural, Mississippi,Election day exit poll,,,,Version 5,No,,Extremely Low Density Rural,Rural,Rural,Downscale,39168.0,1.01737105846405
33228.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,Complete,,Call 1,3.0,,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Favorable,,2.0,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,No,Yes,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,98.0,Mitt Romney,White,White,National questionnaire,White,South,Roger Wicker,Male,White men,Married men,Rural,Small Cities/Rural, Mississippi,Election day exit poll,,,,Version 5,No,,Extremely Low Density Rural,Rural,Rural,Downscale,39168.0,1.01737105846405
44810.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,All others,All others,,,Complete,,Call 2,3.0,,High school graduate,No college degree,High school graduate or less,Non white no college degree,Unfavorable,Favorable,,2.0,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",,,No,Yes,45+,18-64,Democrat,Non-black Democrat,All Other,Democrat,Non-White Democrats,Moderate,98.0,Mitt Romney,Other,American Indian,National questionnaire,Other,South,Roger Wicker,Female,All other races,Married women,Rural,Small Cities/Rural, Mississippi,Election day exit poll,,,,Version 5,No,,Extremely Low Density Rural,Rural,Rural,Downscale,39168.0,0.957085311412811
33056.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,Complete,,Call 1,3.0,,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,,2.0,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,No,Yes,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,98.0,Mitt Romney,White,White,National questionnaire,White,South,Roger Wicker,Female,White women,Married women,Rural,Small Cities/Rural, Mississippi,Election day exit poll,,,,Version 5,No,,Extremely Low Density Rural,Rural,Rural,Downscale,39168.0,0.957085311412811
45004.0,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,All others,All others,,,Complete,,Call 2,3.0,,High school graduate,No college degree,High school graduate or less,Non white no college degree,Unfavorable,Favorable,,2.0,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and non white",,,,Yes,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,All others,Conservative,98.0,Mitt Romney,Other,Other,National questionnaire,Other,South,Roger Wicker,Male,All other races,Married men,Rural,Small Cities/Rural, Mississippi,Election day exit poll,,,,Version 5,No,,Extremely Low Density Rural,Rural,Rural,Downscale,39168.0,1.01737105846405
66328.0,30-44,30-59,18-44,30-44,30-39,30-39,Black 30-44,Black 30-44,Black 30-44,,,Complete,,Call 3,3.0,,High school graduate,No college degree,High school graduate or less,Non white no college degree,Favorable,Unfavorable,,2.0,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",,,No,No,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,98.0,Barack Obama,Black,Black,National questionnaire,Black,South,Did not vote,Female,Black women,Non married women,Rural,Small Cities/Rural, Mississippi,Election day exit poll,,,,Version 5,No,,Extremely Low Density Rural,Rural,Rural,Downscale,39168.0,0.642127990722656
65587.0,45-65,30-59,45+,45-59,50-64,50-59,Black 45-59,Black 45-59,Black 45-64,,,Complete,,Call 3,3.0,,No high school diploma,No college degree,High school graduate or less,Non white no college degree,Favorable,Unfavorable,,2.0,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",,,No,Yes,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,98.0,Barack Obama,Black,Black,National questionnaire,Black,South,Albert Gore,Male,Black men,Married men,Rural,Small Cities/Rural, Mississippi,Election day exit poll,,,,Version 5,No,,Extremely Low Density Rural,Rural,Rural,Downscale,39168.0,0.951828300952911
64935.0,45-65,30-59,45+,45-59,50-64,50-59,Black 45-59,Black 45-59,Black 45-64,,,Complete,,Call 3,3.0,,High school graduate,No college degree,High school graduate or less,Non white no college degree,Favorable,Unfavorable,,2.0,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",,,No,No,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,,98.0,Barack Obama,Black,Black,National questionnaire,Black,South,Albert Gore,Female,Black women,Non married women,Rural,Small Cities/Rural, Mississippi,Election day exit poll,,,,Version 5,No,,Extremely Low Density Rural,Rural,Rural,Downscale,39168.0,0.895426332950592
66040.0,18-29,18-29,18-44,18-29,25-29,25-29,Black 18-29,Black 18-29,Black 18-29,,,Complete,,Call 3,3.0,,High school graduate,No college degree,High school graduate or less,Non white no college degree,Favorable,Unfavorable,,2.0,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",,,No,No,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,98.0,Barack Obama,Black,Black,National questionnaire,Black,South,Albert Gore,Female,Black women,Non married women,Rural,Small Cities/Rural, Mississippi,Election day exit poll,,,,Version 5,No,,Extremely Low Density Rural,Rural,Rural,Downscale,39168.0,0.979141175746918
33159.0,45-65,30-59,45+,45-59,50-64,50-59,Black 45-59,Black 45-59,Black 45-64,,,Complete,,Call 1,3.0,,No high school diploma,No college degree,High school graduate or less,Non white no college degree,Favorable,Unfavorable,,2.0,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",,,No,Yes,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Liberal,98.0,Barack Obama,Black,Black,National questionnaire,Black,South,Albert Gore,Female,Black women,Married women,Rural,Small Cities/Rural, Mississippi,Election day exit poll,,,,Version 5,No,,Extremely Low Density Rural,Rural,Rural,Downscale,39168.0,0.895426332950592
32973.0,30-44,30-59,18-44,30-44,40-49,40-44,Black 30-44,Black 30-44,Black 30-44,,,Complete,,Call 1,3.0,,High school graduate,No college degree,High school graduate or less,Non white no college degree,Favorable,Unfavorable,,2.0,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",,,No,No,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,98.0,Barack Obama,Black,Black,National questionnaire,Black,South,Albert Gore,Female,Black women,Non married women,Rural,Small Cities/Rural, Mississippi,Election day exit poll,,,,Version 5,No,,Extremely Low Density Rural,Rural,Rural,Downscale,39168.0,0.895426332950592
65746.0,18-29,18-29,18-44,18-29,18-24,18-24,Black 18-29,Black 18-29,Black 18-29,,,Complete,,Call 3,3.0,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Favorable,Unfavorable,,2.0,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",,,No,No,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Conservative,98.0,Barack Obama,Black,Black,National questionnaire,Black,South,Albert Gore,Male,Black men,Non married men,Rural,Small Cities/Rural, Mississippi,Election day exit poll,,,,Version 5,No,,Extremely Low Density Rural,Rural,Rural,Downscale,39168.0,1.04081618785858
32733.0,18-29,18-29,18-44,18-29,18-24,18-24,Black 18-29,Black 18-29,Black 18-29,,,Complete,,Call 1,3.0,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,2.0,,Barack Obama,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",Barack Obama,,No,,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,98.0,Barack Obama,Black,Black,National questionnaire,Black,South,Albert Gore,Male,Black men,,Rural,Small Cities/Rural, Mississippi,Election day exit poll,,,,Version 4,No,,Extremely Low Density Rural,Rural,Rural,Downscale,39168.0,1.04081618785858
32607.0,45-65,30-59,45+,45-59,40-49,45-49,Black 45-59,Black 45-59,Black 45-64,,,Complete,,Call 1,3.0,,High school graduate,No college degree,High school graduate or less,Non white no college degree,,,,2.0,,Barack Obama,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",Barack Obama,,No,,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,98.0,Barack Obama,Black,Black,National questionnaire,Black,South,Albert Gore,Male,Black men,,Rural,Small Cities/Rural, Mississippi,Election day exit poll,,,,Version 4,No,,Extremely Low Density Rural,Rural,Rural,Downscale,39168.0,0.951828300952911
32674.0,45-65,30-59,45+,45-59,50-64,50-59,Black 45-59,Black 45-59,Black 45-64,,,Complete,,Call 1,3.0,,High school graduate,No college degree,High school graduate or less,Non white no college degree,,,,2.0,,Barack Obama,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",Barack Obama,,,,45+,18-64,,,,,,Moderate,98.0,Barack Obama,Black,Black,National questionnaire,Black,South,Albert Gore,Female,Black women,,Rural,Small Cities/Rural, Mississippi,Election day exit poll,,,,Version 4,No,,Extremely Low Density Rural,Rural,Rural,Downscale,39168.0,0.895426332950592
