ID,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND,ATTEND2,BACKSIDE,CALL,CDNUM,CHILD12,DESCRIBP12,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVOBAMA2,FAVROMN2,GEOCODE,GOVTDO10,HANDLEECON12,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,INTOUCH12,ISSUE12,LATINO,MARCHILD,MARRIED,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PRSMD12,QRACE3,QRACEAI,QTYPE,QUES6MD,RACE,REGION,SENMD12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,VERSION,WHNCLINC,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
67201.0,45-65,30-59,45+,45-59,50-64,50-59,Black 45-59,Black 45-59,Black 45-64,Once a week,Weekly,Complete,Call 3,8.0,No,I strongly favor my candidate,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Favorable,Unfavorable,3.0,Government should do more to solve problems,Barack Obama,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",Barack Obama,The economy,No,All others,No,45+,18-64,Women without children,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Conservative,74.0,Barack Obama,Black,Black,State questionnaire,Against,Black,East,Ben Cardin,Female,Black women,Non married women,Suburbs,Suburbs, Maryland,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,High Density Urban,60s Suburbs,Urban Perimeter,Upscale,20902.0,1.17359578609467
43953.0,45-65,30-59,45+,45-59,40-49,45-49,Black 45-59,Black 45-59,Black 45-64,Once a week,Weekly,Complete,Call 2,4.0,No,I strongly favor my candidate,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Favorable,Unfavorable,3.0,Government should do more to solve problems,Barack Obama,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",Barack Obama,The economy,No,All others,No,45+,18-64,Men without children,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Liberal,103.0,Barack Obama,Black,Black,State questionnaire,Against,Black,East,Ben Cardin,Male,Black men,Non married men,Suburbs,Suburbs, Maryland,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,High Density Urban,60s Suburbs,Urban Perimeter,Very downscale,20746.0,1.15208303928375
43952.0,45-65,30-59,45+,45-59,40-49,45-49,Black 45-59,Black 45-59,Black 45-64,Once a week,Weekly,Complete,Call 2,4.0,No,I strongly favor my candidate,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Favorable,Unfavorable,3.0,Government should do more to solve problems,Barack Obama,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",Barack Obama,The economy,No,All others,No,45+,18-64,Men without children,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Liberal,103.0,Barack Obama,Black,Black,State questionnaire,Against,Black,East,Ben Cardin,Male,Black men,Non married men,Suburbs,Suburbs, Maryland,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,High Density Urban,60s Suburbs,Urban Perimeter,Very downscale,20746.0,1.15208303928375
66386.0,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,Latino 18-29,Latino 18-29,Once a week,Weekly,Complete,Call 3,6.0,No,I strongly favor my candidate,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Favorable,Unfavorable,4.0,Government should do more to solve problems,Barack Obama,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",Barack Obama,The economy,Yes,All others,No,18-44,18-64,Women without children,Democrat,Non-black Democrat,Latino Democrat,Democrat,Non-White Democrats,Moderate,112.0,Barack Obama,Other,Hispanic/Latino,State questionnaire,Against,Hispanic/Latino,East,Ben Cardin,Female,Latino women,Non married women,"Cities 10,000-50,000",Small Cities/Rural, Maryland,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,Suburb,Rural,Rural,Very downscale,21740.0,1.11580455303192
18374.0,45-65,60+,45+,60+,50-64,60-64,Black 60+,Black 60+,Black 45-64,Once a week,Weekly,Complete,Call 1,7.0,No,I strongly favor my candidate,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Favorable,Unfavorable,1.0,Government should do more to solve problems,Barack Obama,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",Barack Obama,The economy,No,All others,No,45+,18-64,Women without children,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Liberal,30.0,Barack Obama,Black,Black,State questionnaire,Against,Black,East,Ben Cardin,Female,Black women,Non married women,"Cities over 500,000","Cities over 50,000", Maryland,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,High Density Urban,Urban,Urban Core,Very downscale,21211.0,1.02477860450745
18373.0,45-65,60+,45+,60+,50-64,60-64,Black 60+,Black 60+,Black 45-64,Once a week,Weekly,Complete,Call 1,7.0,No,I strongly favor my candidate,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Favorable,Unfavorable,1.0,Government should do more to solve problems,Barack Obama,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",Barack Obama,The economy,No,All others,No,45+,18-64,Women without children,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Liberal,30.0,Barack Obama,Black,Black,State questionnaire,Against,Black,East,Ben Cardin,Female,Black women,Non married women,"Cities over 500,000","Cities over 50,000", Maryland,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,High Density Urban,Urban,Urban Core,Very downscale,21211.0,1.02477860450745
43378.0,45-65,60+,45+,60+,50-64,60-64,Black 60+,Black 60+,Black 45-64,Once a week,Weekly,Complete,Call 2,7.0,No,I strongly favor my candidate,,,,,Favorable,Unfavorable,1.0,Government should do more to solve problems,Barack Obama,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",Barack Obama,The economy,No,All others,Yes,45+,18-64,Women without children,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Liberal,30.0,Barack Obama,Black,Black,State questionnaire,Against,Black,East,Ben Cardin,Female,Black women,Married women,"Cities over 500,000","Cities over 50,000", Maryland,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,,High Density Urban,Urban,Urban Core,Very downscale,21211.0,1.02477860450745
18222.0,30-44,30-59,18-44,30-44,30-39,30-39,Black 30-44,Black 30-44,Black 30-44,Once a week,Weekly,Complete,Call 1,7.0,Yes,I strongly favor my candidate,College graduate,College graduate,More than High school graduate,Non white college degree,Favorable,Unfavorable,1.0,Government should do more to solve problems,Barack Obama,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",Barack Obama,The economy,No,Married with children,Yes,18-44,18-64,Women with children,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,30.0,Barack Obama,Black,Black,State questionnaire,Against,Black,East,Ben Cardin,Female,Black women,Married women,"Cities over 500,000","Cities over 50,000", Maryland,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,High Density Urban,Urban,Urban Core,Very downscale,21211.0,0.942182540893555
44443.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Once a week,Weekly,Complete,Call 2,8.0,Yes,I strongly favor my candidate,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,3.0,Government should do more to solve problems,Barack Obama,100k or more,"$30,000 or more",50k or more,"$250,000 or more",100 thousand or more,"Over $50,000 and white",Barack Obama,The economy,No,Married with children,Yes,45+,18-64,Women with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,75.0,Barack Obama,White,White,State questionnaire,For,White,East,Rob Sobhani,Female,White women,Married women,Suburbs,Suburbs, Maryland,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,High Density Urban,60s Suburbs,Urban Perimeter,Very upscale,20895.0,0.57206803560257
67465.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,A few times a month,Occasionally,Complete,Call 3,3.0,Yes,I strongly favor my candidate,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,2.0,Government should do more to solve problems,Barack Obama,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Barack Obama,The economy,No,Married with children,Yes,18-44,18-64,Men with children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,6.0,Barack Obama,White,White,State questionnaire,For,White,East,Ben Cardin,Male,White men,Married men,Suburbs,Suburbs, Maryland,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,21401.0,1.46677589416504
67407.0,18-29,18-29,18-44,18-29,25-29,25-29,Black 18-29,Black 18-29,Black 18-29,A few times a month,Occasionally,Complete,Call 3,4.0,No,I strongly favor my candidate,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Favorable,Unfavorable,3.0,Government should do more to solve problems,Barack Obama,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",Barack Obama,The economy,No,All others,Yes,18-44,18-64,Women without children,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,103.0,Barack Obama,Black,Black,State questionnaire,For,Black,East,Ben Cardin,Female,Black women,Married women,Suburbs,Suburbs, Maryland,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,High Density Urban,60s Suburbs,Urban Perimeter,Very downscale,20746.0,0.832830190658569
16921.0,65+,60+,45+,60+,65+,65 or over,Black 60+,Black 60+,Black 65+,A few times a month,Occasionally,Complete,Call 1,4.0,No,I strongly favor my candidate,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Favorable,Unfavorable,3.0,Government should do more to solve problems,Barack Obama,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",Barack Obama,The economy,No,All others,Yes,45+,65+,Men without children,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Liberal,103.0,Barack Obama,Black,Black,State questionnaire,For,Black,East,Ben Cardin,Male,Black men,Married men,Suburbs,Suburbs, Maryland,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,High Density Urban,60s Suburbs,Urban Perimeter,Very downscale,20746.0,1.03871214389801
66941.0,45-65,30-59,45+,45-59,50-64,50-59,Black 45-59,Black 45-59,Black 45-64,A few times a month,Occasionally,Complete,Call 3,7.0,No,I strongly favor my candidate,High school graduate,No college degree,High school graduate or less,Non white no college degree,Favorable,Unfavorable,1.0,Government should do more to solve problems,Barack Obama,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",Barack Obama,The economy,No,All others,No,45+,18-64,Men without children,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Conservative,30.0,Barack Obama,Black,Black,State questionnaire,For,Black,East,Ben Cardin,Male,Black men,Non married men,"Cities over 500,000","Cities over 50,000", Maryland,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,High Density Urban,Urban,Urban Core,Very downscale,21211.0,0.914641201496124
68596.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,A few times a month,Occasionally,Complete,Call 3,3.0,No,I strongly favor my candidate,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,1.0,Government should do more to solve problems,Barack Obama,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Barack Obama,The economy,No,All others,Yes,45+,18-64,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,37.0,Barack Obama,White,White,State questionnaire,For,White,East,Ben Cardin,Female,White women,Married women,"Cities over 500,000","Cities over 50,000", Maryland,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,Suburb,Urban,Urban Core,Very upscale,21210.0,0.314851820468903
68517.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,A few times a month,Occasionally,Complete,Call 3,3.0,No,I strongly favor my candidate,High school graduate,No college degree,High school graduate or less,White no college degree,Favorable,Unfavorable,2.0,Government should do more to solve problems,Barack Obama,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Barack Obama,The economy,No,All others,Yes,45+,18-64,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,6.0,Barack Obama,White,White,State questionnaire,For,White,East,Ben Cardin,Female,White women,Married women,Suburbs,Suburbs, Maryland,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,Yes,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,21401.0,1.25246179103851
43242.0,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,A few times a month,Occasionally,Complete,Call 2,6.0,Yes,I strongly favor my candidate,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Unfavorable,4.0,Government should do more to solve problems,Barack Obama,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Barack Obama,The economy,No,Married with children,Yes,18-44,18-64,Women with children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,112.0,Barack Obama,White,White,State questionnaire,For,White,East,Ben Cardin,Female,White women,Married women,"Cities 10,000-50,000",Small Cities/Rural, Maryland,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,Yes,Suburb,Rural,Rural,Very downscale,21740.0,0.905626177787781
