ID,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,CALL,CDNUM,CHILD12,DESCRIBP12,DESCRIBS10,ECONBETT,ECONDIR,ECONISS12,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,ETHCT12,ETHMCMA,ETHMURPHY,FAVOBAMA2,FAVROMN2,FINSIT,GEOCODE,GOVTDO10,HANDLEECON12,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,INTOUCH12,ISSUE12,LATINO,MARCHILD,MARRIED,MCMAWREST,NEC,NEC2,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PRSCT12,PTYIMPT,PTYIMPT2,QLT12,QRACE3,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN10,SENCT12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,VERSION,WHITEREL,WHNCLINC,WORK,WORKPARENT,WORKSEX,WRKWOMEN,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
35344.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,Complete,Call 2,5.0,No,I like my candidate but with reservations,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,,,2.0,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,,No,All others,Yes,,,,45+,18-64,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,1.0,Barack Obama,,,,White,White,National questionnaire,White,East,Jewish,Jewish,Chris Murphy,Female,White women,Married women,Suburbs,Suburbs,Connecticut,Election day exit poll,,,,Version 3,White Jewish,Yes,,,,,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,6001.0,0.964063882827759
62550.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Complete,Call 3,3.0,No,I like my candidate but with reservations,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,,,,1.0,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,,No,All others,No,,,,45+,65+,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,62.0,Barack Obama,,,,White,White,National questionnaire,White,East,Catholic,Catholic,Chris Murphy,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000",Connecticut,Election day exit poll,,,,Version 3,White Catholics,Yes,,,,,High Density Urban,Urban,Urban Core,Very downscale,6513.0,1.03510916233063
41565.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,Latino 30-44,Latino 30-44,Complete,Call 2,3.0,Yes,I like my candidate but with reservations,,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,,,,2.0,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and non white",,,Yes,,,,,,18-44,18-64,Women with children,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent,All others,Moderate,52.0,Barack Obama,,,,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,East,Catholic,Catholic,Chris Murphy,Female,Latino women,,"Cities 10,000-50,000",Small Cities/Rural,Connecticut,Election day exit poll,,,,Version 3,Non-white,No,,,,,Suburb,Rural,Rural,Downscale,6457.0,0.652198076248169
16939.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Complete,Call 1,3.0,No,I like my candidate but with reservations,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,,,,2.0,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,No,All others,Yes,,,,45+,65+,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,52.0,Barack Obama,,,,White,White,National questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,Chris Murphy,Male,White men,Married men,"Cities 10,000-50,000",Small Cities/Rural,Connecticut,Election day exit poll,,,,Version 3,White Protestants,No,,,,,Suburb,Rural,Rural,Downscale,6457.0,0.857937633991241
16763.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Complete,Call 1,3.0,No,I like my candidate but with reservations,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,,,2.0,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,No,All others,Yes,,,,45+,18-64,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Liberal,52.0,Barack Obama,,,,White,White,National questionnaire,White,East,Catholic,Catholic,Chris Murphy,Male,White men,Married men,"Cities 10,000-50,000",Small Cities/Rural,Connecticut,Election day exit poll,,,,Version 3,White Catholics,No,,,,,Suburb,Rural,Rural,Downscale,6457.0,0.776263773441315
67275.0,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,Complete,Call 3,4.0,Yes,I like my candidate but with reservations,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,,,1.0,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,No,,,,,,18-44,18-64,Women with children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,18.0,Barack Obama,,,,White,White,National questionnaire,White,East,Catholic,Catholic,Chris Murphy,Female,White women,,Suburbs,Suburbs,Connecticut,Election day exit poll,,,,Version 3,White Catholics,No,,,,,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,6820.0,1.54052340984344
36707.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Complete,Call 2,3.0,No,I like my candidate but with reservations,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,,,,1.0,,,,,,,,,,,No,All others,No,,,,45+,65+,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,62.0,Barack Obama,,,,White,White,National questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,Chris Murphy,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000",Connecticut,Election day exit poll,,,,Version 3,White Protestants,No,,,,,High Density Urban,Urban,Urban Core,Very downscale,6513.0,1.03510916233063
35264.0,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,Complete,Call 2,5.0,No,I like my candidate but with reservations,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,,,,2.0,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,No,All others,Yes,,,,45+,18-64,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,1.0,Mitt Romney,,,,White,White,National questionnaire,White,East,Catholic,Catholic,Linda McMahon,Female,White women,Married women,Suburbs,Suburbs,Connecticut,Election day exit poll,,,,Version 3,White Catholics,No,,,,,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,6001.0,1.01979959011078
40276.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,Complete,Call 2,4.0,No,I like my candidate but with reservations,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,,,,1.0,,,100k or more,"$30,000 or more",50k or more,"$250,000 or more",100 thousand or more,"Over $50,000 and white",,,No,All others,No,,,,45+,18-64,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,18.0,Mitt Romney,,,,White,White,National questionnaire,White,East,Catholic,Catholic,Linda McMahon,Male,White men,Non married men,Suburbs,Suburbs,Connecticut,Election day exit poll,,,,Version 3,White Catholics,No,,,,,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,6820.0,1.50509858131409
62076.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,Complete,Call 3,5.0,No,I like my candidate but with reservations,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,,,,2.0,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,No,All others,No,,,,45+,18-64,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,1.0,Mitt Romney,,,,White,White,National questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,Linda McMahon,Female,White women,Non married women,Suburbs,Suburbs,Connecticut,Election day exit poll,,,,Version 3,White Protestants,No,,,,,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,6001.0,1.1270968914032
37359.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Complete,Call 2,3.0,No,I like my candidate but with reservations,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,,,,1.0,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,,No,All others,No,,,,45+,65+,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,62.0,Mitt Romney,,,,White,White,National questionnaire,White,East,Catholic,Catholic,Linda McMahon,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000",Connecticut,Election day exit poll,,,,Version 3,White Catholics,No,,,,,High Density Urban,Urban,Urban Core,Very downscale,6513.0,1.03806138038635
35676.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,Latino 60+,Latino 65+,Complete,Call 2,5.0,No,I dislike the other candidates,,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,,,,2.0,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and non white",,,Yes,All others,Yes,,,,45+,65+,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican,All others,Moderate,1.0,Mitt Romney,,,,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,East,Catholic,Catholic,Linda McMahon,Male,Latino men,Married men,Suburbs,Suburbs,Connecticut,Election day exit poll,,,,Version 3,Non-white,No,,,,,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,6001.0,1.34150111675262
14704.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Complete,Call 1,3.0,No,I dislike the other candidates,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,,,,1.0,,,100k or more,"$30,000 or more",50k or more,"$250,000 or more",100 thousand or more,"Over $50,000 and white",,,No,All others,,,,,45+,18-64,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,62.0,Mitt Romney,,,,White,White,National questionnaire,White,East,Catholic,Catholic,Linda McMahon,Male,White men,,"Cities 50,000-500,000","Cities over 50,000",Connecticut,Election day exit poll,,,,Version 3,White Catholics,No,,,,,High Density Urban,Urban,Urban Core,Very downscale,6513.0,1.11790895462036
15858.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Complete,Call 1,3.0,No,I dislike the other candidates,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,,,,2.0,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,No,All others,No,,,,45+,18-64,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Conservative,52.0,Other,,,,White,White,National questionnaire,White,East,Protestant/Other Non-Catholic Christian,Other christian,Chris Murphy,Female,White women,Non married women,"Cities 10,000-50,000",Small Cities/Rural,Connecticut,Election day exit poll,,,,Version 3,White Protestants,No,,,,,Suburb,Rural,Rural,Downscale,6457.0,0.455472737550735
63160.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,Latino 60+,Latino 45-64,Complete,Call 3,5.0,No,,,,,,High school graduate,No college degree,High school graduate or less,Non white no college degree,,,,Favorable,Omit,,4.0,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",,,Yes,All others,No,,,,45+,18-64,Women without children,Democrat,Non-black Democrat,Latino Democrat,Democrat,Non-White Democrats,Moderate,99.0,Barack Obama,,,,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,East,Catholic,Catholic,Chris Murphy,Female,Latino women,Non married women,Suburbs,Suburbs,Connecticut,Election day exit poll,,,,Version 5,Non-white,No,No,"Women, no kids",Non-working women,All others,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,6704.0,0.920132160186768
40861.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,Latino 60+,Latino 45-64,Complete,Call 2,3.0,No,,,,,,Postgraduate study,College graduate,More than High school graduate,Non white college degree,,,,Favorable,Omit,,2.0,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",,,Yes,All others,No,,,,45+,18-64,Women without children,Democrat,Non-black Democrat,Latino Democrat,Democrat,Non-White Democrats,,52.0,Barack Obama,,,,Other,Black,National questionnaire,Hispanic/Latino,East,Protestant/Other Non-Catholic Christian,Protestant,Chris Murphy,Female,Latino women,Non married women,"Cities 10,000-50,000",Small Cities/Rural,Connecticut,Election day exit poll,,,,Version 5,Non-white,No,Yes,"Women, no kids",Working women,Working women,Suburb,Rural,Rural,Downscale,6457.0,0.705119132995605
61116.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,Complete,Call 3,5.0,No,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,Unfavorable,Omit,,2.0,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,No,All others,Yes,,,,45+,18-64,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,1.0,Mitt Romney,,,,White,White,National questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,Linda McMahon,Female,White women,Married women,Suburbs,Suburbs,Connecticut,Election day exit poll,,,,Version 5,White Protestants,No,Yes,"Women, no kids",Working women,Working women,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,6001.0,1.1270968914032
62178.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Complete,Call 3,5.0,No,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,Favorable,Favorable,,2.0,,,100k or more,"$30,000 or more",50k or more,"$200,000 - $249,999",100 thousand or more,"Over $50,000 and white",,,No,All others,Yes,,,,45+,18-64,Men without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,1.0,Barack Obama,,,,White,White,National questionnaire,White,East,Catholic,Catholic,Chris Murphy,Male,White men,Married men,Suburbs,Suburbs,Connecticut,Election day exit poll,,,,Version 5,White Catholics,No,Yes,All men,Working men,All others,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,6001.0,1.03821957111359
41221.0,30-44,30-59,18-44,30-44,40-49,40-44,Black 30-44,Black 30-44,Black 30-44,Complete,Call 2,3.0,Yes,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,Favorable,Favorable,,2.0,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",,,No,All others,No,,,,18-44,18-64,Women with children,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,52.0,Barack Obama,,,,Black,Black,National questionnaire,Black,East,Protestant/Other Non-Catholic Christian,Other christian,Chris Murphy,Female,Black women,Non married women,"Cities 10,000-50,000",Small Cities/Rural,Connecticut,Election day exit poll,,,,Version 5,Non-white,No,Yes,Working mom,Working women,Working women,Suburb,Rural,Rural,Downscale,6457.0,0.637993335723877
16001.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Complete,Call 1,3.0,Yes,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,Favorable,Favorable,,2.0,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,No,Married with children,Yes,,,,18-44,18-64,Men with children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,52.0,Barack Obama,,,,White,White,National questionnaire,White,East,Catholic,Catholic,Linda McMahon,Male,White men,Married men,"Cities 10,000-50,000",Small Cities/Rural,Connecticut,Election day exit poll,,,,Version 5,White Catholics,No,Yes,All men,Working men,All others,Suburb,Rural,Rural,Downscale,6457.0,0.923666000366211
70260.0,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,Complete,Call 3,3.0,Yes,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,Favorable,Favorable,,2.0,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,No,Married with children,Yes,,,,18-44,18-64,Women with children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,52.0,Mitt Romney,,,,White,White,National questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,Linda McMahon,Female,White women,Married women,"Cities 10,000-50,000",Small Cities/Rural,Connecticut,Election day exit poll,,,,Version 5,White Protestants,No,Yes,Working mom,Working women,Working women,Suburb,Rural,Rural,Downscale,6457.0,0.762491405010223
68124.0,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,Complete,Call 3,3.0,Yes,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,Favorable,Favorable,,2.0,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,No,Married with children,Yes,,,,18-44,18-64,Women with children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,52.0,Mitt Romney,,,,White,White,National questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,Linda McMahon,Female,White women,Married women,"Cities 10,000-50,000",Small Cities/Rural,Connecticut,Election day exit poll,,,,Version 5,White Protestants,No,Yes,Working mom,Working women,Working women,Suburb,Rural,Rural,Downscale,6457.0,0.762491405010223
