ID,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,AMD64CO,BACKSIDE,BRNAGAIN,CALL,CDNUM,COGUNLAW,DESCRIBP12,ECONBETT,ECONBLAME12,ECONDIR,ECONISS12,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVOBAMA2,FAVROMN2,FINSIT,GEOCODE,GOVTDO10,HANDLEECON12,HEALTHCARE12,HEALTHCARE12B,IMMDEPORT,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,INTOUCH12,ISSUE12,LATINO,MARRIED,NEC,NEC2,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PRSCO12,QLT12,QRACE3,QRACEAI,QTYPE,RACE,REGION,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,VERSION,WHNCLINC,WHTEVANG,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
170.0,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,No,Complete,No,,2.0,Too weak,I strongly favor my candidate,Getting better,George W. Bush,Getting better,Rising prices,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,Better today,1.0,Government should do more to solve problems,Barack Obama,Expand it,Expand it or leave it as is,Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Barack Obama,Omit,No,Yes,Good,Excellent or good,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,50004.0,Barack Obama,Shares my values,White,White,State questionnaire,White,West,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000",English,Colorado,Telephone survey,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,Suburb,Urban,Urban Core,Very upscale,80304.0,1.36625945568085
153.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,Latino 45-59,Latino 45-64,No,Complete,No,,2.0,Too weak,I like my candidate but with reservations,Getting better,George W. Bush,Getting better,Taxes,College graduate,College graduate,More than High school graduate,Non white college degree,Favorable,Unfavorable,About the same,3.0,Government should do more to solve problems,Omit,Expand it,Expand it or leave it as is,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",Barack Obama,Federal budget deficit,Yes,No,Not so good,Not so good or poor,45+,18-64,Democrat,Non-black Democrat,Latino Democrat,Democrat,Non-White Democrats,Moderate,50006.0,Barack Obama,Shares my values,Other,White,State questionnaire,Hispanic/Latino,West,Female,Latino women,Non married women,"Cities 50,000-500,000","Cities over 50,000",English,Colorado,Telephone survey,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,Suburb,Urban,Urban Core,Very upscale,80525.0,2.06306481361389
133.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,No,Complete,No,,1.0,About right,I strongly favor my candidate,Getting better,George W. Bush,Getting better,Rising prices,No high school diploma,No college degree,High school graduate or less,White no college degree,Favorable,Unfavorable,Worse today,1.0,Government should do more to solve problems,Barack Obama,Leave it as is,Expand it or leave it as is,Omit,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Barack Obama,Health care,No,Yes,Good,Excellent or good,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,50000.0,Barack Obama,Has a vision for the future,White,White,State questionnaire,White,West,Male,White men,Married men,"Cities over 500,000","Cities over 50,000",English,Colorado,Telephone survey,Before that,"In October, in September, or before that",In September or before that,Version 1,Yes,All others,Extremely High Density Urban,Urban,Urban Core,Very downscale,80211.0,0.818427920341492
111.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,No,Complete,No,,1.0,Too weak,I strongly favor my candidate,Getting better,George W. Bush,Getting better,The housing market,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,About the same,1.0,Government should do more to solve problems,Barack Obama,Leave it as is,Expand it or leave it as is,Offered a chance to apply for legal status,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Barack Obama,Foreign policy,No,No,Not so good,Not so good or poor,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,50000.0,Barack Obama,Shares my values,White,White,State questionnaire,White,West,Female,White women,Non married women,"Cities over 500,000","Cities over 50,000",English,Colorado,Telephone survey,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,High Density Urban,Urban,Urban Core,Upscale,80222.0,1.16630482673645
102.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,No,Complete,No,,1.0,Omit,I dislike the other candidates,Getting better,George W. Bush,Getting better,Taxes,High school graduate,No college degree,High school graduate or less,White no college degree,Favorable,Unfavorable,About the same,1.0,Government should do more to solve problems,Barack Obama,Leave it as is,Expand it or leave it as is,Deported to the country they came from,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Barack Obama,Health care,No,No,Excellent,Excellent or good,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,50000.0,Barack Obama,Has a vision for the future,White,White,State questionnaire,White,West,Female,White women,Non married women,"Cities over 500,000","Cities over 50,000",English,Colorado,Telephone survey,Before that,"In October, in September, or before that",In September or before that,Version 1,Yes,All others,Extremely High Density Urban,Urban,Urban Core,Very downscale,80211.0,0.458061039447784
75.0,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,No,Complete,No,,1.0,About right,I strongly favor my candidate,Getting better,George W. Bush,Getting better,Rising prices,High school graduate,No college degree,High school graduate or less,White no college degree,Favorable,Unfavorable,About the same,2.0,Government is doing too many things better left to businesses and individuals,Barack Obama,Leave it as is,Expand it or leave it as is,Deported to the country they came from,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Barack Obama,The economy,No,Yes,Good,Excellent or good,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,50001.0,Barack Obama,Is a strong leader,White,White,State questionnaire,White,West,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",English,Colorado,Telephone survey,Before that,"In October, in September, or before that",In September or before that,Version 1,Yes,All others,Low Density Rural,Urban,Urban Core,Very upscale,80016.0,0.769098579883575
67.0,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,No,Complete,Yes,,1.0,Omit,I strongly favor my candidate,Getting better,George W. Bush,Getting better,Rising prices,No high school diploma,No college degree,High school graduate or less,White no college degree,Favorable,Unfavorable,Better today,1.0,Government should do more to solve problems,Barack Obama,Omit,Omit,Offered a chance to apply for legal status,,,,,,,Barack Obama,The economy,No,No,Not so good,Not so good or poor,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,,50000.0,Barack Obama,Cares about people like me,White,White,State questionnaire,White,West,Female,White women,Non married women,"Cities over 500,000","Cities over 50,000",English,Colorado,Telephone survey,Before that,"In October, in September, or before that",In September or before that,Version 1,,White Born-again/Evangelical Christians,High Density Urban,Urban,Urban Core,Very upscale,80209.0,3.57085394859314
64.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,No,Complete,No,,1.0,Too weak,I strongly favor my candidate,Getting better,George W. Bush,Getting better,Omit,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,About the same,2.0,Government should do more to solve problems,Barack Obama,Leave it as is,Expand it or leave it as is,Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Barack Obama,Federal budget deficit,No,Yes,Not so good,Not so good or poor,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,50001.0,Barack Obama,Shares my values,White,White,State questionnaire,White,West,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",English,Colorado,Telephone survey,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,Low Density Rural,Urban,Urban Core,Very upscale,80016.0,0.921423375606537
43.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,No,Complete,No,,1.0,About right,I dislike the other candidates,Getting better,George W. Bush,Getting better,Rising prices,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,About the same,1.0,Government should do more to solve problems,Omit,Leave it as is,Expand it or leave it as is,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Barack Obama,Health care,No,No,Good,Excellent or good,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,50000.0,Barack Obama,Cares about people like me,White,White,State questionnaire,White,West,Male,White men,Non married men,"Cities over 500,000","Cities over 50,000",English,Colorado,Telephone survey,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,High Density Urban,Urban,Urban Core,Upscale,80220.0,0.409213960170746
13.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,No,Complete,No,,1.0,Too weak,I dislike the other candidates,Getting better,George W. Bush,Getting better,Rising prices,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,Better today,1.0,Government should do more to solve problems,Barack Obama,Leave it as is,Expand it or leave it as is,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Barack Obama,Health care,No,Yes,Good,Excellent or good,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,50000.0,Barack Obama,Has a vision for the future,White,White,State questionnaire,White,West,Female,White women,Married women,"Cities over 500,000","Cities over 50,000",English,Colorado,Telephone survey,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,High Density Urban,Urban,Urban Core,Upscale,80220.0,0.992971837520599
5.0,65+,60+,45+,60+,65+,65 or over,Black 60+,Black 60+,Black 65+,No,Complete,Yes,,1.0,Too weak,I strongly favor my candidate,Getting better,George W. Bush,Getting better,Rising prices,College graduate,College graduate,More than High school graduate,Non white college degree,Favorable,Unfavorable,Better today,1.0,Government should do more to solve problems,Barack Obama,Leave it as is,Expand it or leave it as is,Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and non white",Barack Obama,Health care,No,Yes,Excellent,Excellent or good,45+,65+,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Liberal,50000.0,Barack Obama,Cares about people like me,Black,Black,State questionnaire,Black,West,Male,Black men,Married men,"Cities over 500,000","Cities over 50,000",English,Colorado,Telephone survey,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,Suburb,Urban,Urban Core,Downscale,80239.0,0.788896322250366
781.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,Latino 60+,Latino 65+,No,Complete,Yes,,7.0,About right,Omit,Staying about the same,Omit,Poor and staying the same,Omit,High school graduate,No college degree,High school graduate or less,Non white no college degree,Favorable,Unfavorable,About the same,1.0,Government is doing too many things better left to businesses and individuals,Barack Obama,Leave it as is,Expand it or leave it as is,Omit,,,,,,,Omit,Health care,Yes,No,Not so good,Not so good or poor,45+,65+,,,,,,,50024.0,Barack Obama,Omit,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,West,Male,Latino men,Non married men,"Cities over 500,000","Cities over 50,000",English,Colorado,Telephone survey,In September,"In October, in September, or before that",In September or before that,Version 1,No,All others,High Density Urban,Urban,Urban Core,Downscale,80236.0,1.798499584198
757.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,No,Complete,No,,6.0,Too weak,I like my candidate but with reservations,Getting better,George W. Bush,Getting better,Taxes,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,About the same,2.0,Government should do more to solve problems,Barack Obama,Leave it as is,Expand it or leave it as is,Omit,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Barack Obama,The economy,No,Yes,Not so good,Not so good or poor,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,50021.0,Barack Obama,Shares my values,White,White,State questionnaire,White,West,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",English,Colorado,Telephone survey,In September,"In October, in September, or before that",In September or before that,Version 1,No,All others,High Density Urban,Urban,Urban Core,Very upscale,80015.0,0.921423375606537
