ID,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,AMD1FL,BACKSIDE,BRNAGAIN,CALL,CDNUM,CELLPHONE,CELLULAR,CHILD12,CUBAN3,DESCRIBP12,ECONBETT,ECONBLAME12,ECONDIR,ECONISS12,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVOBAMA2,FAVROMN2,FINSIT,GEOCODE,GOVTDO10,HANDLEECON12,HANDLEMED12,HEALTHCARE12,HEALTHCARE12B,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,INTL12,INTLOBAMA,INTLROMNEY,INTOUCH12,ISSUE12,LANDPHONE,MARCHILD,MARRIED,NEC,NEC2,OBAMANG,OBAMANG2,OBAMARICH,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PRSFL12,QLT12,QRACE3,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN10,ROMNRICH,SENFL12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,TAXINC12,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,VERSION,WHITEREL,WHNCLINC,WHTEVANG,WORK,WORKSEX,WPROTBRN,WPROTBRN3,WRKWOMEN,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
2545.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,Complete,,,8.0,,,No,No,,,,,Taxes,High school graduate,No college degree,High school graduate or less,White no college degree,,,About the same,2.0,Government is doing too many things better left to businesses and individuals,,,Repeal all of it,Repeal some of it or repeal all of it,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,,,Federal budget deficit,,All others,Yes,,,,,,45+,18-64,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,50036.0,Mitt Romney,Has a vision for the future,White,White,State questionnaire,White,South,,,,Connie Mack,Male,White men,Married men,Suburbs,Suburbs,English,Florida,,Telephone survey,Before that,"In October, in September, or before that",In September or before that,Version 1,,No,,,,,,,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,32953.0,2.02688479423523
2567.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,No,Complete,,,7.0,,,No,No,,,,,Rising prices,College graduate,College graduate,More than High school graduate,White college degree,,,Better today,2.0,Government should do more to solve problems,,,Repeal some of it,Repeal some of it or repeal all of it,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,,,Foreign policy,,All others,No,,,,,,18-44,18-64,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,50031.0,Barack Obama,Is a strong leader,White,White,State questionnaire,White,South,,,,Bill Nelson,Female,White women,Non married women,Suburbs,Suburbs,English,Florida,,Telephone survey,In October,"In October, in September, or before that",Just today or in the last few days or in October,Version 1,,No,,,,,,,Suburb,80s Suburbs,Low-Growth Suburban Perimeter,Very upscale,32779.0,2.28077149391174
2541.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,Complete,,,18.0,,,No,No,,,,,Unemployment,College graduate,College graduate,More than High school graduate,White college degree,,,Worse today,5.0,Government is doing too many things better left to businesses and individuals,,,Repeal all of it,Repeal some of it or repeal all of it,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,,,Federal budget deficit,,All others,Yes,,,,,,45+,65+,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,50089.0,Mitt Romney,Shares my values,White,White,State questionnaire,White,South,,,,Connie Mack,Male,White men,Married men,Suburbs,Suburbs,English,Florida,,Telephone survey,Before that,"In October, in September, or before that",In September or before that,Version 1,,No,,,,,,,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,33408.0,3.50042724609375
10369.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,No,Complete,,,8.0,,,No,No,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,About the same,2.0,Government is doing too many things better left to businesses and individuals,,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,,,The economy,,All others,No,,,,,,45+,65+,Women without children,,,,,,Moderate,50036.0,Mitt Romney,Has a vision for the future,White,White,National questionnaire,White,South,,,,Connie Mack,Female,White women,Non married women,Suburbs,Suburbs,English,Florida,,Telephone survey,Before that,"In October, in September, or before that",In September or before that,Version 1,,No,,,,,,,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,32931.0,0.508095324039459
2431.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,No,Complete,,,8.0,,,No,No,,,,,Rising prices,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,Worse today,2.0,Government is doing too many things better left to businesses and individuals,,,Repeal all of it,Repeal some of it or repeal all of it,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,,,The economy,,All others,Yes,,,,,,45+,65+,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,50036.0,Mitt Romney,Has a vision for the future,White,White,State questionnaire,White,South,,,,Connie Mack,Male,White men,Married men,Suburbs,Suburbs,English,Florida,,Telephone survey,Before that,"In October, in September, or before that",In September or before that,Version 1,,No,,,,,,,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,32931.0,0.857665538787842
2504.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,All others,All others,Yes,Complete,,,26.0,,,No,No,,,,,The housing market,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,About the same,5.0,Government should do more to solve problems,,,Leave it as is,Expand it or leave it as is,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and non white",,,,,The economy,,All others,Yes,,,,,,45+,18-64,Women without children,Democrat,Non-black Democrat,All Other,Democrat,Non-White Democrats,Liberal,50129.0,Barack Obama,Has a vision for the future,Other,Other,State questionnaire,Other,South,,,,Bill Nelson,Female,All other races,Married women,Suburbs,Suburbs,English,Florida,,Telephone survey,In September,"In October, in September, or before that",In September or before that,Version 1,,No,,,,,,,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,33157.0,0.309361696243286
10417.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,Latino 45-59,Latino 45-64,Yes,Complete,,,26.0,,,No,"Yes, other Hispanic",,,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,About the same,5.0,Government should do more to solve problems,,,,,,,,,,,,,,,Health care,,All others,Yes,,,,,,45+,18-64,Women without children,Democrat,Non-black Democrat,Latino Democrat,Democrat,Non-White Democrats,Liberal,50129.0,Mitt Romney,Has a vision for the future,Other,White,National questionnaire,Hispanic/Latino,South,,,,Connie Mack,Female,Latino women,Married women,Suburbs,Suburbs,Spanish,Florida,,Telephone survey,In September,"In October, in September, or before that",In September or before that,Version 1,,No,,,,,,,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,33157.0,0.775389432907104
2458.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,Complete,,,26.0,,,No,No,,,,,Unemployment,College graduate,College graduate,More than High school graduate,White college degree,,,Better today,5.0,Government should do more to solve problems,,,Leave it as is,Expand it or leave it as is,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,,,Health care,,All others,Yes,,,,,,45+,65+,Men without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,50129.0,Barack Obama,Shares my values,White,White,State questionnaire,White,South,,,,Bill Nelson,Male,White men,Married men,Suburbs,Suburbs,English,Florida,,Telephone survey,Before that,"In October, in September, or before that",In September or before that,Version 1,,No,,,,,,,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,33157.0,1.78314113616943
2402.0,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,Yes,Complete,,,26.0,,,Yes,No,,,,,Rising prices,College graduate,College graduate,More than High school graduate,White college degree,,,Better today,5.0,Government should do more to solve problems,,,Expand it,Expand it or leave it as is,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,,,The economy,,Married with children,Yes,,,,,,18-44,18-64,Women with children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,50129.0,Barack Obama,Cares about people like me,White,White,State questionnaire,White,South,,,,Bill Nelson,Female,White women,Married women,Suburbs,Suburbs,English,Florida,,Telephone survey,Before that,"In October, in September, or before that",In September or before that,Version 1,,No,,,,,,,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,33157.0,1.90254092216492
2489.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,No,Complete,,,8.0,,,No,No,,,,,Rising prices,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,About the same,2.0,Government should do more to solve problems,,,Expand it,Expand it or leave it as is,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,,,,The economy,,All others,No,,,,,,45+,65+,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,50036.0,Barack Obama,Has a vision for the future,White,White,State questionnaire,White,South,,,,Bill Nelson,Female,White women,Non married women,Suburbs,Suburbs,English,Florida,,Telephone survey,Before that,"In October, in September, or before that",In September or before that,Version 1,,Yes,,,,,,,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,32937.0,0.96425074338913
39853.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,Latino 30-44,Latino 30-44,,Complete,,Call 2,15.0,,,Yes,"Yes, Cuban",,,,,,College graduate,College graduate,More than High school graduate,Non white college degree,,,Worse today,2.0,Government should do more to solve problems,,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",,,,,The economy,,All others,No,,,,,,18-44,18-64,Men with children,Democrat,Non-black Democrat,Latino Democrat,Democrat,Non-White Democrats,Liberal,91.0,Mitt Romney,Has a vision for the future,Other,,National questionnaire,Hispanic/Latino,South,,,,,Male,Latino men,Non married men,Suburbs,Suburbs,English,Florida,,Election day exit poll,In the last few days,Just today or in the last few days,Just today or in the last few days or in October,Version 1,,No,,,,,,,Suburb,80s Suburbs,Urban Perimeter,Very upscale,33813.0,0.422314316034317
19863.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,No,Complete,,Call 1,15.0,,,,No,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,Worse today,2.0,Government should do more to solve problems,,,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,,,The economy,,,Yes,,,,,,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,91.0,Mitt Romney,Shares my values,White,White,National questionnaire,White,South,,,,Bill Nelson,Male,White men,Married men,Suburbs,Suburbs,English,Florida,,Election day exit poll,In October,"In October, in September, or before that",Just today or in the last few days or in October,Version 1,,No,,,,,,,Suburb,80s Suburbs,Urban Perimeter,Very upscale,33813.0,0.703153371810913
20784.0,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,Yes,Complete,,Call 1,15.0,,,No,No,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,About the same,2.0,Government is doing too many things better left to businesses and individuals,,,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,,,,The economy,,All others,No,,,,,,45+,18-64,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,91.0,Mitt Romney,Shares my values,White,White,National questionnaire,White,South,,,,Connie Mack,Female,White women,Non married women,Suburbs,Suburbs,English,Florida,,Election day exit poll,In October,"In October, in September, or before that",Just today or in the last few days or in October,Version 1,,No,,,,,,,Suburb,80s Suburbs,Urban Perimeter,Very upscale,33813.0,0.384725540876389
2457.0,65+,60+,45+,60+,65+,65 or over,Black 60+,Black 60+,Black 65+,Yes,Complete,,,7.0,,,No,No,,,,,Taxes,No high school diploma,No college degree,High school graduate or less,Non white no college degree,,,Better today,2.0,Government is doing too many things better left to businesses and individuals,,,Leave it as is,Expand it or leave it as is,,,,,,,,,,,Federal budget deficit,,All others,No,,,,,,45+,65+,Women without children,Independent/Something else,Black non-Democrat,Black Independent,Independent,All others,Moderate,50031.0,Barack Obama,Has a vision for the future,Black,Black,State questionnaire,Black,South,,,,Did not vote,Female,Black women,Non married women,Suburbs,Suburbs,English,Florida,,Telephone survey,In October,"In October, in September, or before that",Just today or in the last few days or in October,Version 1,,No,,,,,,,Suburb,80s Suburbs,Urban Perimeter,Very upscale,32817.0,2.4456729888916
10393.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,Complete,,,16.0,,,No,No,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,Worse today,4.0,Government is doing too many things better left to businesses and individuals,,,,,,,,,,,,,,,The economy,,All others,Yes,,,,,,45+,65+,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,50078.0,Mitt Romney,Has a vision for the future,White,White,National questionnaire,White,South,,,,Connie Mack,Female,White women,Married women,Suburbs,Suburbs,English,Florida,,Telephone survey,In October,"In October, in September, or before that",Just today or in the last few days or in October,Version 1,,No,,,,,,,Suburb,80s Suburbs,Urban Perimeter,Very upscale,34202.0,1.40666329860687
10418.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,Latino 30-44,Latino 30-44,No,Complete,,,27.0,,,No,"Yes, other Hispanic",,,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,Better today,5.0,Government is doing too many things better left to businesses and individuals,,,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",,,,,The economy,,All others,Yes,,,,,,18-44,18-64,Men without children,Democrat,Non-black Democrat,Latino Democrat,Democrat,Non-White Democrats,Conservative,50134.0,Barack Obama,Omit,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,South,,,,Bill Nelson,Male,Latino men,Married men,Suburbs,Suburbs,English,Florida,,Telephone survey,In September,"In October, in September, or before that",In September or before that,Version 1,,No,,,,,,,Suburb,80s Suburbs,Urban Perimeter,Very upscale,33178.0,1.44859969615936
2357.0,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,No,Complete,,,3.0,,,No,No,,,,,Unemployment,College graduate,College graduate,More than High school graduate,White college degree,,,Worse today,1.0,Government is doing too many things better left to businesses and individuals,,,Repeal all of it,Repeal some of it or repeal all of it,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,,,The economy,,All others,Yes,,,,,,45+,18-64,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,50010.0,Mitt Romney,Shares my values,White,White,State questionnaire,White,South,,,,Connie Mack,Male,White men,Married men,Suburbs,Suburbs,English,Florida,,Telephone survey,In September,"In October, in September, or before that",In September or before that,Version 1,,No,,,,,,,Suburb,80s Suburbs,Urban Perimeter,Very upscale,32073.0,2.12204623222351
