ID,ABORT2,ABORTION,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND,ATTEND2,ATTREL,BACKSIDE,BREAK12,BREAK12A,BREAK12B,BRNAGAIN,CALL,CDNUM,CELLPHONE,CELLULAR,CHILD12,DESCRIBP12,ECONBETT,ECONBLAME12,ECONDIR,ECONFAIR,ECONISS12,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVOBAMA2,FAVROMN2,FINSIT,GAY,GEOCODE,GOVTDO10,HANDLEDEF12,HANDLEECON12,HANDLEMED12,HEALTHCARE12,HEALTHCARE12B,HOUNJ12,IMMDEPORT,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,INTL12,INTLOBAMA,INTLROMNEY,INTOUCH12,ISSUE12,LANDPHONE,LATINO,MARCHILD,MARRIED,NEC,NEC2,OBAMA2,OBAMA4,OBAMANG,OBAMANG2,OBAMARICH,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PRSNJ12,QLT12,QRACE3,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN10,ROMNRICH,SAMESEXM12,SENNJ12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TAXDEF,TAXINC12,TEAPARTY12,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,TRACK,UNIONHH12,VERSION,WHITEREL,WHNCLINC,WHTEVANG,WORK,WORKPARENT,WORKSEX,WPROTBRN,WPROTBRN3,WRKWOMEN,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
15827.0,,,45-65,30-59,45+,45-59,40-49,45-49,Black 45-59,Black 45-59,Black 45-64,,,,Complete,An important factor,Important,Factor,,Call 1,3.0,,,Yes,,,,,,,Postgraduate study,College graduate,More than High school graduate,Non white college degree,,,About the same,,5.0,Government should do more to solve problems,,,,,,The Democratic candidate,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and non white",,,,,Federal budget deficit,,No,All others,No,,,,,,,,45+,18-64,Women with children,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,21.0,Barack Obama,Has a vision for the future,Black,Black,National questionnaire,Black,East,,,,,Bob Menendez,Female,Black women,Non married women,Suburbs,Suburbs,New Jersey,,,,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,,,Version 1,,No,,,,,,,,High Density Urban,60s Suburbs,Urban Perimeter,Upscale,8046.0,0.456248670816422
15344.0,,,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,,,,Complete,,,,,Call 1,3.0,,,,,Getting better,George W. Bush,Getting better,,Unemployment,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,,5.0,,,,,,,The Democratic candidate,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,,,The economy,,No,,No,Not so good,Not so good or poor,,,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",,45+,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,17.0,Barack Obama,Shares my values,White,White,National questionnaire,White,East,,,,,Bob Menendez,Female,White women,Non married women,Suburbs,Suburbs,New Jersey,Yes,,,Election day exit poll,,,,,,Version 2,,No,,,,,,,,Suburb,60s Suburbs,Urban Perimeter,Downscale,8518.0,0.751581788063049
37063.0,,,45-65,30-59,45+,45-59,50-64,50-59,Black 45-59,Black 45-59,Black 45-64,,,,Complete,,,,,Call 2,6.0,,,,,,,,Favors the wealthy,,College graduate,College graduate,More than High school graduate,Non white college degree,,,,No,4.0,,Barack Obama,Barack Obama,Barack Obama,Repeal some of it,Repeal some of it or repeal all of it,The Democratic candidate,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",Only Barack Obama,Yes,No,Barack Obama,,,No,,,,,Approve,Somewhat approve,,,,45+,18-64,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,71.0,Barack Obama,,Black,Black,National questionnaire,Black,East,,,,,Bob Menendez,Female,Black women,,Suburbs,Suburbs,New Jersey,,"Increase only on income over $250,000",,Election day exit poll,,,,,,Version 4,,No,,,,,,,,High Density Urban,60s Suburbs,Urban Perimeter,Downscale,7001.0,1.22372078895569
67956.0,,,45-65,60+,45+,60+,50-64,60-64,Black 60+,Black 60+,Black 45-64,,,,Complete,,,,,Call 3,3.0,Yes,Only cell phone service,Yes,,,,,,,College graduate,College graduate,More than High school graduate,Non white college degree,Favorable,Favorable,,,5.0,,,,,,,The Democratic candidate,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",,,,,,No,No,All others,No,,,,,,,The middle class,45+,18-64,Men with children,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,21.0,Barack Obama,,Black,Black,National questionnaire,Black,East,Protestant/Other Non-Catholic Christian,Other christian,The rich,,Bob Menendez,Male,Black men,Non married men,Suburbs,Suburbs,New Jersey,,,,Election day exit poll,,,,Generally going in the right direction,No,Version 5,Non-white,No,,Yes,All men,Working men,,,All others,High Density Urban,60s Suburbs,Urban Perimeter,Upscale,8046.0,0.558927059173584
15815.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,,Complete,,,,,Call 1,5.0,Yes,Both regular land-line and cell phone service,No,,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,Favorable,Unfavorable,,No,3.0,,,,,,,The Democratic candidate,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,,,,,Yes,No,All others,Yes,,,,,,,The middle class,45+,18-64,Men without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,129.0,Barack Obama,,White,White,National questionnaire,White,East,None,None,The rich,,Bob Menendez,Male,White men,Married men,Suburbs,Suburbs,New Jersey,,,,Election day exit poll,,,,Generally going in the right direction,No,Version 5,White none,Yes,,No,All men,Non-working men,,,All others,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,7840.0,0.65531313419342
40917.0,,,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,,,,Complete,,,,,Call 2,12.0,,,,,Getting better,George W. Bush,Getting better,,Taxes,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,1.0,,,,,,,The Democratic candidate,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,,,The economy,,,,,Not so good,Not so good or poor,,,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",,45+,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,119.0,Barack Obama,Has a vision for the future,White,White,National questionnaire,White,East,,,,,Bob Menendez,Female,White women,,Suburbs,Suburbs,New Jersey,No,,,Election day exit poll,,,,,,Version 2,,No,,,,,,,,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,7023.0,2.1697735786438
15812.0,Legal,Legal in all cases,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,Never,Never,All others,Complete,,,,No,Call 1,5.0,,,No,I strongly favor my candidate,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,,3.0,,,,,,,The Democratic candidate,Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,"$250,000 or more",100 thousand or more,"Over $50,000 and white",,,,,,,No,All others,Yes,,,,,,,,45+,18-64,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,115.0,Barack Obama,,White,White,National questionnaire,White,East,Jewish,Jewish,,Yes,Bob Menendez,Male,White men,Married men,Suburbs,Suburbs,New Jersey,,,Oppose,Election day exit poll,,,,,,Version 3,White Jewish,No,All others,,,,No,All others,,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,7422.0,0.856118142604828
15811.0,Legal,Legal in all cases,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,Never,Never,All others,Complete,,,,No,Call 1,5.0,,,No,I strongly favor my candidate,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,,3.0,,,,,,,The Democratic candidate,Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,"$250,000 or more",100 thousand or more,"Over $50,000 and white",,,,,,,No,All others,Yes,,,,,,,,45+,18-64,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,115.0,Barack Obama,,White,White,National questionnaire,White,East,Jewish,Jewish,,Yes,Bob Menendez,Male,White men,Married men,Suburbs,Suburbs,New Jersey,,,Oppose,Election day exit poll,,,,,,Version 3,White Jewish,No,All others,,,,No,All others,,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,7422.0,0.856118142604828
38975.0,,,45-65,30-59,45+,45-59,50-64,50-59,Black 45-59,Black 45-59,Black 45-64,,,,Complete,The most important factor,Important,Factor,,Call 2,10.0,,,No,,,,,,,College graduate,College graduate,More than High school graduate,Non white college degree,,,About the same,,1.0,Government should do more to solve problems,,,,,,The Democratic candidate,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and non white",,,,,The economy,,No,All others,Yes,,,,,,,,45+,18-64,Women without children,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,44.0,Barack Obama,Cares about people like me,Black,Black,National questionnaire,Black,East,,,,,Bob Menendez,Female,Black women,Married women,Suburbs,Suburbs,New Jersey,,,,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,,,Version 1,,No,,,,,,,,Extremely High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,7050.0,0.714697122573853
15785.0,Legal,Legal in all cases,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,Latino 30-44,Latino 30-44,Once a week,Weekly,All others,Complete,,,,,Call 1,1.0,,,,I strongly favor my candidate,,,,,,,,,,,,,,5.0,,,,,,,The Democratic candidate,Offered a chance to apply for legal status,,,,,,,,,,,,,Yes,,,,,,,,,,18-44,18-64,,,,,,,,31.0,Barack Obama,,Other,Other,National questionnaire,Hispanic/Latino,East,,,,Yes,Bob Menendez,Female,Latino women,,Suburbs,Suburbs,New Jersey,,,Oppose,Election day exit poll,,,,,,Version 3,Non-white,,All others,,,,No,,,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Downscale,8081.0,1.00192594528198
67731.0,,,45-65,30-59,45+,45-59,40-49,45-49,Black 45-59,Black 45-59,Black 45-64,,,,Complete,,,,,Call 3,3.0,Yes,Both regular land-line and cell phone service,Yes,,,,,,,High school graduate,No college degree,High school graduate or less,Non white no college degree,Favorable,Unfavorable,,No,5.0,,,,,,,The Democratic candidate,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and non white",,,,,,Yes,No,Married with children,Yes,,,,,,,The middle class,45+,18-64,Men with children,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Liberal,21.0,Barack Obama,,Black,Black,National questionnaire,Black,East,Protestant/Other Non-Catholic Christian,Other christian,The rich,,Bob Menendez,Male,Black men,Married men,Suburbs,Suburbs,New Jersey,,,,Election day exit poll,,,,Generally going in the right direction,Yes,Version 5,Non-white,No,,Yes,All men,Working men,,,All others,High Density Urban,60s Suburbs,Urban Perimeter,Upscale,8046.0,0.483308047056198
21555.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,,Complete,A minor factor,Not important,Factor,,Call 1,12.0,,,Yes,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,About the same,,1.0,Government should do more to solve problems,,,,,,The Democratic candidate,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,,,The economy,,No,Married with children,Yes,,,,,,,,18-44,18-64,Women with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,119.0,Barack Obama,Cares about people like me,White,White,National questionnaire,White,East,,,,,Bob Menendez,Female,White women,Married women,Suburbs,Suburbs,New Jersey,,,,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,,,Version 1,,No,,,,,,,,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,7023.0,1.87621784210205
37000.0,Legal,Legal in most cases,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,A few times a year,Occasionally,Catholic/Do not attend weekly,Complete,,,,No,Call 2,4.0,,,No,I strongly favor my candidate,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,,4.0,,,,,,,The Democratic candidate,Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,,,,,No,All others,No,,,,,,,,18-44,18-64,Men without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,82.0,Barack Obama,,White,White,National questionnaire,White,East,Catholic,Catholic,,Yes,Bob Menendez,Male,White men,Non married men,Suburbs,Suburbs,New Jersey,,,Neutral,Election day exit poll,,,,,,Version 3,White Catholics,No,All others,,,,No,All others,,Suburb,60s Suburbs,High-Growth Suburban Perimeter,Very upscale,7702.0,1.12088680267334
65958.0,,,45-65,30-59,45+,45-59,50-64,50-59,Black 45-59,Black 45-59,Black 45-64,,,,Complete,,,,,Call 3,10.0,Yes,Both regular land-line and cell phone service,No,,,,,,,College graduate,College graduate,More than High school graduate,Non white college degree,Favorable,Unfavorable,,No,1.0,,,,,,,The Democratic candidate,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",,,,,,Yes,No,All others,Yes,,,,,,,The middle class,45+,18-64,Women without children,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Conservative,44.0,Barack Obama,,Black,Black,National questionnaire,Black,East,,,The rich,,Bob Menendez,Female,Black women,Married women,Suburbs,Suburbs,New Jersey,,,,Election day exit poll,,,,Generally going in the right direction,No,Version 5,Non-white,No,,No,"Women, no kids",Non-working women,,,All others,Extremely High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,7050.0,0.714697122573853
15749.0,Legal,Legal in all cases,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,A few times a year,Occasionally,Catholic/Do not attend weekly,Complete,,,,No,Call 1,5.0,,,No,I strongly favor my candidate,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,,3.0,,,,,,,The Democratic candidate,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,,,,,,No,All others,No,,,,,,,,18-44,18-64,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,115.0,Barack Obama,,White,White,National questionnaire,White,East,Catholic,Catholic,,Yes,Bob Menendez,Female,White women,Non married women,Suburbs,Suburbs,New Jersey,,,Neutral,Election day exit poll,,,,,,Version 3,White Catholics,No,All others,,,,No,All others,,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,7422.0,0.767444610595703
36985.0,,,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,Latino 60+,Latino 45-64,,,,Complete,The most important factor,Important,Factor,,Call 2,3.0,,,,,,,,,,High school graduate,No college degree,High school graduate or less,Non white no college degree,,,Better today,,5.0,Government should do more to solve problems,,,,,,The Democratic candidate,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",,,,,The economy,,Yes,,Yes,,,,,,,,45+,18-64,,Democrat,Non-black Democrat,Latino Democrat,Democrat,Non-White Democrats,Liberal,92.0,Barack Obama,Is a strong leader,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,East,,,,,Bob Menendez,Male,Latino men,Married men,Suburbs,Suburbs,New Jersey,,,,Election day exit poll,In September,"In October, in September, or before that",In September or before that,,,Version 1,,No,,,,,,,,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,8721.0,0.841651618480682
67874.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,,Complete,,,,,Call 3,4.0,,,,,Getting better,George W. Bush,Getting better,,Unemployment,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,,4.0,,,,,,,The Democratic candidate,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,,,The economy,,No,,Yes,Good,Excellent or good,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",,45+,65+,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,82.0,Barack Obama,Cares about people like me,White,White,National questionnaire,White,East,,,,,Bob Menendez,Female,White women,Married women,Suburbs,Suburbs,New Jersey,Yes,,,Election day exit poll,,,,,,Version 2,,No,,,,,,,,Suburb,60s Suburbs,High-Growth Suburban Perimeter,Very upscale,7702.0,1.11430382728577
67873.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,,Complete,,,,,Call 3,4.0,,,,,Getting better,George W. Bush,Getting better,,Unemployment,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,,4.0,,,,,,,The Democratic candidate,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,,,The economy,,No,,Yes,Good,Excellent or good,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",,45+,65+,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,82.0,Barack Obama,Cares about people like me,White,White,National questionnaire,White,East,,,,,Bob Menendez,Female,White women,Married women,Suburbs,Suburbs,New Jersey,Yes,,,Election day exit poll,,,,,,Version 2,,No,,,,,,,,Suburb,60s Suburbs,High-Growth Suburban Perimeter,Very upscale,7702.0,1.11430382728577
40836.0,,,45-65,30-59,45+,45-59,50-64,50-59,Black 45-59,Black 45-59,Black 45-64,,,,Complete,An important factor,Important,Factor,,Call 2,1.0,,,Yes,,,,,,,College graduate,College graduate,More than High school graduate,Non white college degree,,,Worse today,,5.0,Government should do more to solve problems,,,,,,The Democratic candidate,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and non white",,,,,Federal budget deficit,,,Married with children,Yes,,,,,,,,45+,18-64,Women with children,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Liberal,31.0,Barack Obama,Cares about people like me,Black,Black,National questionnaire,Black,East,,,,,Bob Menendez,Female,Black women,Married women,Suburbs,Suburbs,New Jersey,,,,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,,,Version 1,,No,,,,,,,,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Downscale,8081.0,1.01841223239899
15732.0,,,45-65,60+,45+,60+,50-64,60-64,Black 60+,Black 60+,Black 45-64,,,,Complete,A minor factor,Not important,Factor,,Call 1,1.0,,,Yes,,,,,,,College graduate,College graduate,More than High school graduate,Non white college degree,,,About the same,,5.0,Government should do more to solve problems,,,,,,The Democratic candidate,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and non white",,,,,The economy,,No,Married with children,Yes,,,,,,,,45+,18-64,Women with children,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,31.0,Barack Obama,Shares my values,Black,Black,National questionnaire,Black,East,,,,,Bob Menendez,Female,Black women,Married women,Suburbs,Suburbs,New Jersey,,,,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,,,Version 1,,No,,,,,,,,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Downscale,8081.0,1.17775440216064
