ID,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,CALL,CDNUM,CHILD12,DESCRIBP12,ECONBETT,ECONDIR,ECONISS12,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVOBAMA2,FAVROMN2,FINSIT,GEOCODE,GOVTDO10,GUNOWNER12,HANDLEECON12,HANDLEMED12,HEALTHCARE12,HEALTHCARE12B,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,INTOUCH12,ISSUE12,LATINO,MARCHILD,MARRIED,NEC,NEC2,OBAMANG,OBAMANG2,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PRSPA12,QLT12,QRACE3,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN10,SENPA12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,UNIONHH12,VERSION,WHITEREL,WHNCLINC,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
27030.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Complete,Call 1,14.0,Yes,I strongly favor my candidate,Getting better,Getting better,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,5.0,,,Barack Obama,,Leave it as is,Expand it or leave it as is,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Barack Obama,Health care,No,Married with children,Yes,Excellent,Excellent or good,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",18-44,18-64,Women with children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,9.0,Barack Obama,,White,White,State questionnaire,White,East,Catholic,Catholic,Bob Casey,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",Pennsylvania,Election day exit poll,,,,Yes,Version 2,White Catholics,No,High Density Urban,Urban,Urban Core,Very downscale,15210.0,0.716771423816681
26753.0,65+,60+,45+,60+,65+,65 or over,Black 60+,Black 60+,Black 65+,Complete,Call 1,2.0,No,I strongly favor my candidate,Getting better,Getting better,,No high school diploma,No college degree,High school graduate or less,Non white no college degree,,,,1.0,,,Barack Obama,,Expand it,Expand it or leave it as is,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",Barack Obama,Omit,No,All others,Yes,Excellent,Excellent or good,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",45+,65+,Men without children,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Liberal,94.0,Barack Obama,,Black,Black,State questionnaire,Black,East,None,None,Bob Casey,Male,Black men,Married men,"Cities over 500,000","Cities over 50,000",Pennsylvania,Election day exit poll,,,,Yes,Version 2,Non-white,No,Extremely High Density Urban,Urban,Urban Core,Very downscale,19143.0,0.83071905374527
23251.0,45-65,30-59,45+,45-59,40-49,45-49,Black 45-59,Black 45-59,Black 45-64,Complete,Call 1,1.0,Yes,I strongly favor my candidate,Getting better,Getting better,,High school graduate,No college degree,High school graduate or less,Non white no college degree,,,,1.0,,,Barack Obama,,Omit,Omit,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",Barack Obama,Omit,No,All others,No,Excellent,Excellent or good,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",45+,18-64,Women with children,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,99.0,Barack Obama,,Black,Black,State questionnaire,Black,East,Protestant/Other Non-Catholic Christian,Other christian,Bob Casey,Female,Black women,Non married women,"Cities over 500,000","Cities over 50,000",Pennsylvania,Election day exit poll,,,,Yes,Version 2,Non-white,No,High Density Urban,Urban,Urban Core,Very downscale,19133.0,0.780885517597198
63078.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,Complete,Call 3,7.0,No,I strongly favor my candidate,Getting better,Getting better,,College graduate,College graduate,More than High school graduate,White college degree,,,,2.0,,,Barack Obama,,Expand it,Expand it or leave it as is,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Barack Obama,Foreign policy,,All others,No,Good,Excellent or good,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",45+,18-64,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Liberal,39.0,Barack Obama,,White,White,State questionnaire,White,East,Something else,Other,Bob Casey,Female,White women,Non married women,Suburbs,Suburbs,Pennsylvania,Election day exit poll,,,,Yes,Version 2,White something else,No,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,19348.0,0.779929578304291
25252.0,18-29,18-29,18-44,18-29,18-24,18-24,Black 18-29,Black 18-29,Black 18-29,Complete,Call 1,2.0,Yes,I strongly favor my candidate,Getting better,Getting better,,High school graduate,No college degree,High school graduate or less,Non white no college degree,,,,1.0,,,Barack Obama,,Expand it,Expand it or leave it as is,100k or more,"$30,000 or more",50k or more,"$200,000 - $249,999",100 thousand or more,"Over $50,000 and non white",Barack Obama,The economy,No,Married with children,Yes,Good,Excellent or good,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",18-44,18-64,Women with children,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Liberal,87.0,Barack Obama,,Black,Black,State questionnaire,Black,East,Catholic,Catholic,Bob Casey,Female,Black women,Married women,"Cities over 500,000","Cities over 50,000",Pennsylvania,Election day exit poll,,,,Yes,Version 2,Non-white,No,Extremely High Density Urban,Urban,Urban Core,Very downscale,19141.0,0.783605098724365
62128.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Complete,Call 3,18.0,Yes,I strongly favor my candidate,Getting better,Getting better,,College graduate,College graduate,More than High school graduate,White college degree,,,,5.0,,,Barack Obama,,Expand it,Expand it or leave it as is,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Barack Obama,The economy,No,Married with children,Yes,Good,Excellent or good,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",45+,18-64,Men with children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,7.0,Barack Obama,,White,White,State questionnaire,White,East,Catholic,Catholic,Bob Casey,Male,White men,Married men,Suburbs,Suburbs,Pennsylvania,Election day exit poll,,,,Yes,Version 2,White Catholics,No,High Density Urban,60s Suburbs,Urban Perimeter,Very upscale,15243.0,0.772234439849854
40702.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Complete,Call 2,15.0,No,I strongly favor my candidate,Getting better,Getting better,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,3.0,,,Barack Obama,,Expand it,Expand it or leave it as is,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Barack Obama,The economy,No,All others,Yes,Good,Excellent or good,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",45+,18-64,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,83.0,Barack Obama,,White,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,Bob Casey,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000",Pennsylvania,Election day exit poll,,,,Yes,Version 2,White Protestants,No,High Density Urban,Urban,Urban Core,Upscale,18018.0,1.10077333450317
65711.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,Latino 45-59,Latino 45-64,Complete,Call 3,1.0,Yes,I strongly favor my candidate,Getting better,Getting better,,High school graduate,No college degree,High school graduate or less,Non white no college degree,,,,1.0,,,Barack Obama,,Expand it,Expand it or leave it as is,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",Barack Obama,The economy,Yes,Married with children,Yes,Good,Excellent or good,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",45+,18-64,Men with children,Democrat,Non-black Democrat,Latino Democrat,Democrat,Non-White Democrats,Liberal,99.0,Barack Obama,,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,East,Catholic,Catholic,Bob Casey,Male,Latino men,Married men,"Cities over 500,000","Cities over 50,000",Pennsylvania,Election day exit poll,,,,Yes,Version 2,Non-white,No,High Density Urban,Urban,Urban Core,Very downscale,19133.0,0.73419451713562
63426.0,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,Complete,Call 3,1.0,No,I strongly favor my candidate,Getting better,Getting better,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,1.0,,,Barack Obama,,Expand it,Expand it or leave it as is,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Barack Obama,The economy,No,All others,Yes,Good,Excellent or good,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",45+,18-64,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,90.0,Barack Obama,,White,White,State questionnaire,White,East,Catholic,Catholic,Bob Casey,Female,White women,Married women,"Cities over 500,000","Cities over 50,000",Pennsylvania,Election day exit poll,,,,Yes,Version 2,White Catholics,No,High Density Urban,Urban,Urban Core,Very downscale,19125.0,0.72306877374649
27870.0,30-44,30-59,18-44,30-44,40-49,40-44,Black 30-44,Black 30-44,Black 30-44,Complete,Call 1,1.0,Yes,I strongly favor my candidate,Getting better,Getting better,,College graduate,College graduate,More than High school graduate,Non white college degree,,,,2.0,,,Barack Obama,,Expand it,Expand it or leave it as is,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",Barack Obama,The economy,No,Married with children,Yes,Good,Excellent or good,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",18-44,18-64,Men with children,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Liberal,56.0,Barack Obama,,Black,Black,State questionnaire,Black,East,Something else,Muslim,Bob Casey,Male,Black men,Married men,Suburbs,Suburbs,Pennsylvania,Election day exit poll,,,,Yes,Version 2,Non-white,No,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Upscale,19082.0,1.04890656471252
65931.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,Complete,Call 3,4.0,No,I strongly favor my candidate,Getting better,Getting better,,College graduate,College graduate,More than High school graduate,White college degree,,,,4.0,,,Barack Obama,,Leave it as is,Expand it or leave it as is,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Barack Obama,The economy,No,All others,Yes,Good,Excellent or good,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",45+,18-64,Men without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,1.0,Barack Obama,,White,White,State questionnaire,White,East,Catholic,Catholic,Bob Casey,Male,White men,Married men,Rural,Small Cities/Rural,Pennsylvania,Election day exit poll,,,,Yes,Version 2,White Catholics,No,Low Density Rural,Rural,Rural,Downscale,17372.0,1.31897020339966
62001.0,45-65,30-59,45+,45-59,50-64,50-59,Black 45-59,Black 45-59,Black 45-64,Complete,Call 3,2.0,No,I strongly favor my candidate,Getting better,Getting better,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,1.0,,,Barack Obama,,Leave it as is,Expand it or leave it as is,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",Barack Obama,The economy,No,All others,No,Good,Excellent or good,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",45+,18-64,Women without children,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Conservative,94.0,Barack Obama,,Black,Black,State questionnaire,Black,East,Protestant/Other Non-Catholic Christian,Other christian,Bob Casey,Female,Black women,Non married women,"Cities over 500,000","Cities over 50,000",Pennsylvania,Election day exit poll,,,,Yes,Version 2,Non-white,No,Extremely High Density Urban,Urban,Urban Core,Very downscale,19143.0,0.647312998771667
70241.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Complete,Call 3,8.0,No,I strongly favor my candidate,Getting better,Getting better,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,2.0,,,Barack Obama,,Leave it as is,Expand it or leave it as is,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Barack Obama,The economy,No,All others,Yes,Good,Excellent or good,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",45+,65+,Men without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,28.0,Barack Obama,,White,White,State questionnaire,White,East,None,None,Bob Casey,Male,White men,Married men,Suburbs,Suburbs,Pennsylvania,Election day exit poll,,,,Yes,Version 2,White none,No,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,18976.0,0.851950228214264
24533.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Complete,Call 1,12.0,No,I strongly favor my candidate,Getting better,Getting better,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,5.0,,,Barack Obama,,Expand it,Expand it or leave it as is,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Barack Obama,Health care,No,All others,No,Good,Excellent or good,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",45+,65+,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,13.0,Barack Obama,,White,White,State questionnaire,White,East,Catholic,Catholic,Bob Casey,Female,White women,Non married women,Suburbs,Suburbs,Pennsylvania,Election day exit poll,,,,Yes,Version 2,White Catholics,Yes,Suburb,60s Suburbs,Urban Perimeter,Very upscale,15237.0,1.18028211593628
62941.0,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,Complete,Call 3,13.0,No,I strongly favor my candidate,Getting better,Getting better,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,1.0,,,Barack Obama,,Expand it,Expand it or leave it as is,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Barack Obama,Health care,No,All others,No,Good,Excellent or good,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",45+,18-64,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,96.0,Barack Obama,,White,White,State questionnaire,White,East,Jewish,Jewish,Bob Casey,Female,White women,Non married women,"Cities over 500,000","Cities over 50,000",Pennsylvania,Election day exit poll,,,,Yes,Version 2,White Jewish,Yes,Extremely High Density Urban,Urban,Urban Core,Downscale,19149.0,0.535258710384369
45829.0,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,Complete,Call 2,14.0,Yes,I strongly favor my candidate,Getting better,Getting better,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,5.0,,,Barack Obama,,Expand it,Expand it or leave it as is,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Barack Obama,Health care,No,Married with children,Yes,Good,Excellent or good,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",45+,18-64,Men with children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,9.0,Barack Obama,,White,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,Bob Casey,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000",Pennsylvania,Election day exit poll,,,,Yes,Version 2,White Protestants,No,High Density Urban,Urban,Urban Core,Very downscale,15210.0,0.804410874843597
66320.0,30-44,30-59,18-44,30-44,40-49,40-44,Black 30-44,Black 30-44,Black 30-44,Complete,Call 3,2.0,,I strongly favor my candidate,Getting better,Getting better,,,,,,,,,1.0,,,Barack Obama,,Expand it,Expand it or leave it as is,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",Barack Obama,Health care,No,,Yes,Good,Excellent or good,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",18-44,18-64,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Conservative,87.0,Barack Obama,,Black,Black,State questionnaire,Black,East,Something else,Other,Bob Casey,Female,Black women,Married women,"Cities over 500,000","Cities over 50,000",Pennsylvania,Election day exit poll,,,,Yes,Version 2,Non-white,No,Extremely High Density Urban,Urban,Urban Core,Very downscale,19141.0,0.664807915687561
26254.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Complete,Call 1,15.0,No,I strongly favor my candidate,Getting better,Getting better,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,3.0,,,Barack Obama,,Expand it,Expand it or leave it as is,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Barack Obama,Health care,No,All others,Yes,Good,Excellent or good,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",45+,18-64,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Liberal,69.0,Barack Obama,,White,White,State questionnaire,White,East,None,None,Bob Casey,Male,White men,Married men,Suburbs,Suburbs,Pennsylvania,Election day exit poll,,,,Yes,Version 2,White none,No,Suburb,80s Suburbs,Urban Perimeter,Very upscale,18051.0,1.370774269104
